gene_symbol,mean_logfc,median_logfc,common_experiment,organism,signature_type
RHOT2,0.0674704722904833,0.0674704722904833,0.0674704722904833,human,UP
ADNP,0.0643043272773044,0.0643043272773044,0.0643043272773044,human,UP
INO80D,0.0614874539148291,0.0614874539148291,0.0614874539148291,human,UP
PRKRIP1,0.0608189798828704,0.0608189798828704,0.0608189798828704,human,UP
PHPT1,0.0592475290598399,0.0592475290598399,0.0592475290598399,human,UP
LEPROTL1,0.0579959804321539,0.0579959804321539,0.0579959804321539,human,UP
ZBTB38,0.0565326301048436,0.0565326301048436,0.0565326301048436,human,UP
NUFIP2,0.0545473992772589,0.0545473992772589,0.0545473992772589,human,UP
RPL12,0.0536246031592178,0.0536246031592178,0.0536246031592178,human,UP
PLXDC1,0.0527379959959066,0.0527379959959066,0.0527379959959066,human,UP
PDGFRB,0.0478524416729275,0.0478524416729275,0.0478524416729275,human,UP
ZNF655,0.0441585953326903,0.0441585953326903,0.0441585953326903,human,UP
TMEM165,0.0416084064959882,0.0416084064959882,0.0416084064959882,human,UP
BAG6,0.0403931504393265,0.0403931504393265,0.0403931504393265,human,UP
UNC45A,0.0361330753918734,0.0361330753918734,0.0361330753918734,human,UP
PCBP1,0.0348543570459265,0.0348543570459265,0.0348543570459265,human,UP
STOM,0.0303192022568139,0.0303192022568139,0.0303192022568139,human,UP
PPDPF,0.0298260298645591,0.0298260298645591,0.0298260298645591,human,UP
TRABD,0.0290631032203315,0.0290631032203315,0.0290631032203315,human,UP
ETS1,0.0284088752359232,0.0284088752359232,0.0284088752359232,human,UP
NCOA7,0.0274774011211782,0.0274774011211782,0.0274774011211782,human,UP
LSM12,0.0274531892018772,0.0274531892018772,0.0274531892018772,human,UP
ARL5A,0.0265972444381071,0.0265972444381071,0.0265972444381071,human,UP
NIPSNAP2,0.025715347989543,0.025715347989543,0.025715347989543,human,UP
PPIB,0.0214076465440968,0.0214076465440968,0.0214076465440968,human,UP
RBM5,0.0205035296552662,0.0205035296552662,0.0205035296552662,human,UP
RPS26,-1.171701510270149,-1.171701510270149,-1.171701510270149,human,DOWN
NR2F1,-1.086292001976878,-1.086292001976878,-1.086292001976878,human,DOWN
IGFBP5,-1.065399306379905,-1.065399306379905,-1.065399306379905,human,DOWN
APOE,-0.7019876686985471,-0.7019876686985471,-0.7019876686985471,human,DOWN
SFRP1,-0.6826486139296537,-0.6826486139296537,-0.6826486139296537,human,DOWN
DLC1,-0.6342482585546794,-0.6342482585546794,-0.6342482585546794,human,DOWN
IGFBP2,-0.6238680528162783,-0.6238680528162783,-0.6238680528162783,human,DOWN
FJX1,-0.603809862691721,-0.603809862691721,-0.603809862691721,human,DOWN
CYGB,-0.5995360832551506,-0.5995360832551506,-0.5995360832551506,human,DOWN
NR2F2,-0.5693495715964474,-0.5693495715964474,-0.5693495715964474,human,DOWN
RPS2,-0.5461744975481233,-0.5461744975481233,-0.5461744975481233,human,DOWN
PCLAF,-0.5367156154009229,-0.5367156154009229,-0.5367156154009229,human,DOWN
MTRNR2L1,-0.5357092917316303,-0.5357092917316303,-0.5357092917316303,human,DOWN
ZFAS1,-0.4793750603189513,-0.4793750603189513,-0.4793750603189513,human,DOWN
SOX4,-0.4771744963074833,-0.4771744963074833,-0.4771744963074833,human,DOWN
DNAJA1,-0.4703312882275048,-0.4703312882275048,-0.4703312882275048,human,DOWN
IGF1,-0.4687422756980566,-0.4687422756980566,-0.4687422756980566,human,DOWN
TXNIP,-0.465701166663782,-0.465701166663782,-0.465701166663782,human,DOWN
RPL37,-0.4597307547807414,-0.4597307547807414,-0.4597307547807414,human,DOWN
BASP1,-0.4566232237918348,-0.4566232237918348,-0.4566232237918348,human,DOWN
