gene_symbol,mean_logfc,median_logfc,common_experiment,organism,signature_type
PER1,0.2468253001177767,0.2468253001177767,0.2468253001177767,human,UP
CFI,0.2458762092420066,0.2458762092420066,0.2458762092420066,human,UP
ELMSAN1,0.2458377054058667,0.2458377054058667,0.2458377054058667,human,UP
CALR,0.2453698397802948,0.2453698397802948,0.2453698397802948,human,UP
AEBP1,0.2451668696804902,0.2451668696804902,0.2451668696804902,human,UP
DDX3X,0.2451332258147918,0.2451332258147918,0.2451332258147918,human,UP
HAND2,0.2442778600833919,0.2442778600833919,0.2442778600833919,human,UP
MAP3K4,0.2441859876775225,0.2441859876775225,0.2441859876775225,human,UP
TIMP2,0.2425690578225606,0.2425690578225606,0.2425690578225606,human,UP
ANTXR1,0.2423836862796678,0.2423836862796678,0.2423836862796678,human,UP
MT1X,0.2417484417877479,0.2417484417877479,0.2417484417877479,human,UP
TOB1,0.2417025732333645,0.2417025732333645,0.2417025732333645,human,UP
SRSF5,0.2413231150016593,0.2413231150016593,0.2413231150016593,human,UP
TSPYL2,0.2411011589780737,0.2411011589780737,0.2411011589780737,human,UP
LOX,0.2380227801750023,0.2380227801750023,0.2380227801750023,human,UP
BAMBI,0.2379646507643257,0.2379646507643257,0.2379646507643257,human,UP
SPOCK1,0.2373692771096784,0.2373692771096784,0.2373692771096784,human,UP
HLA-B,0.2366929490202345,0.2366929490202345,0.2366929490202345,human,UP
CXXC5,0.2352398774921725,0.2352398774921725,0.2352398774921725,human,UP
GRASP,0.2341008413236631,0.2341008413236631,0.2341008413236631,human,UP
NXT1,0.2336553696751155,0.2336553696751155,0.2336553696751155,human,UP
CLDN4,0.2332460342065426,0.2332460342065426,0.2332460342065426,human,UP
STAT3,0.2327083353620323,0.2327083353620323,0.2327083353620323,human,UP
CARD19,0.2324492118054331,0.2324492118054331,0.2324492118054331,human,UP
CDC42SE1,0.2303425395812571,0.2303425395812571,0.2303425395812571,human,UP
MARCKS,0.2302937012388959,0.2302937012388959,0.2302937012388959,human,UP
CDC42EP4,0.2298659925468529,0.2298659925468529,0.2298659925468529,human,UP
VASN,0.2293356949758868,0.2293356949758868,0.2293356949758868,human,UP
RGS2,0.2284843088921943,0.2284843088921943,0.2284843088921943,human,UP
NPW,0.2283951040337049,0.2283951040337049,0.2283951040337049,human,UP
