gene_symbol,mean_logfc,median_logfc,common_experiment,organism,signature_type
MRPS24,0.4798020463594495,0.4798020463594495,0.4798020463594495,human,UP
EMP2,0.4774958492161192,0.4774958492161192,0.4774958492161192,human,UP
MTHFD2,0.476301762570505,0.476301762570505,0.476301762570505,human,UP
ETF1,0.4762135162478897,0.4762135162478897,0.4762135162478897,human,UP
AHCYL1,0.4744710077164641,0.4744710077164641,0.4744710077164641,human,UP
EDNRB,0.472866174769276,0.472866174769276,0.472866174769276,human,UP
AC058791.1,0.4707371282647103,0.4707371282647103,0.4707371282647103,human,UP
CCNI,0.4650369680646529,0.4650369680646529,0.4650369680646529,human,UP
TSC22D1,0.4602048482323449,0.4602048482323449,0.4602048482323449,human,UP
NINJ1,0.4547456626928174,0.4547456626928174,0.4547456626928174,human,UP
CDKN1C,0.4535700574933118,0.4535700574933118,0.4535700574933118,human,UP
UBE2H,0.4472045843139181,0.4472045843139181,0.4472045843139181,human,UP
MIR4435-2HG,0.4467219851000745,0.4467219851000745,0.4467219851000745,human,UP
USP15,0.4425271337865091,0.4425271337865091,0.4425271337865091,human,UP
RHOB,0.4416622406187549,0.4416622406187549,0.4416622406187549,human,UP
LRRFIP2,0.4400755423572891,0.4400755423572891,0.4400755423572891,human,UP
ZFP36,0.4297804470968507,0.4297804470968507,0.4297804470968507,human,UP
UPP1,0.4275386414144327,0.4275386414144327,0.4275386414144327,human,UP
PLIN2,0.4271773024884727,0.4271773024884727,0.4271773024884727,human,UP
MOB4,0.4260383052667259,0.4260383052667259,0.4260383052667259,human,UP
DUSP1,0.4229966159365217,0.4229966159365217,0.4229966159365217,human,UP
XBP1,0.4109794263272999,0.4109794263272999,0.4109794263272999,human,UP
PIM1,0.4103990767807877,0.4103990767807877,0.4103990767807877,human,UP
LUC7L3,0.4031628682459538,0.4031628682459538,0.4031628682459538,human,UP
OAT,0.403148623998697,0.403148623998697,0.403148623998697,human,UP
ANKRD10,0.4025588969951011,0.4025588969951011,0.4025588969951011,human,UP
DEDD2,0.4017626127550777,0.4017626127550777,0.4017626127550777,human,UP
EGR1,0.4008972550567336,0.4008972550567336,0.4008972550567336,human,UP
PFKFB3,0.4008345143264693,0.4008345143264693,0.4008345143264693,human,UP
PHLDA2,0.3952573766443215,0.3952573766443215,0.3952573766443215,human,UP
HNRNPU,0.3932655023856881,0.3932655023856881,0.3932655023856881,human,UP
SLC38A2,0.3852405226205153,0.3852405226205153,0.3852405226205153,human,UP
COL4A1,0.3841783010320738,0.3841783010320738,0.3841783010320738,human,UP
BHLHE40,0.3834033189201355,0.3834033189201355,0.3834033189201355,human,UP
ABCE1,0.3827002204493303,0.3827002204493303,0.3827002204493303,human,UP
NMB,0.3818965585089737,0.3818965585089737,0.3818965585089737,human,UP
EGR3,0.3807228332751886,0.3807228332751886,0.3807228332751886,human,UP
ODC1,0.3805068081143457,0.3805068081143457,0.3805068081143457,human,UP
PLCG2,0.3793050641766205,0.3793050641766205,0.3793050641766205,human,UP
YRDC,0.379050303996425,0.379050303996425,0.379050303996425,human,UP
G3BP1,0.3787610095172382,0.3787610095172382,0.3787610095172382,human,UP
MRPL18,0.3781570095981037,0.3781570095981037,0.3781570095981037,human,UP
BCL3,0.3776813066078301,0.3776813066078301,0.3776813066078301,human,UP
