id,cell_type,ctrl_ids,disease_name,geo_id,organism,pert_ids,platform,version
dz:P399,Cells,GSM1163611|GSM1163612|GSM1163613,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47962,human,GSM1163551|GSM1163552|GSM1163553,GPL6480,2.0
dz:P398,Cells,GSM1163611|GSM1163612|GSM1163613,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47962,human,GSM1163548|GSM1163549|GSM1163550,GPL6480,2.0
dz:P397,Cells,GSM1163611|GSM1163612|GSM1163613,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47962,human,GSM1163545|GSM1163546|GSM1163547,GPL6480,2.0
dz:P396,Cells,GSM1163611|GSM1163612|GSM1163613,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47962,human,GSM1163543|GSM1163544,GPL6480,2.0
dz:P395,Cells,GSM1163611|GSM1163612|GSM1163613,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47962,human,GSM1163540|GSM1163541|GSM1163542,GPL6480,2.0
dz:P394,Cells,GSM1163590|GSM1163591|GSM1163592,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47962,human,GSM1163662|GSM1163663|GSM1163664,GPL6480,2.0
dz:P393,Cells,GSM1163590|GSM1163591|GSM1163592,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47962,human,GSM1163656|GSM1163657|GSM1163658,GPL6480,2.0
dz:P392,Cells,GSM1163590|GSM1163591|GSM1163592,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47962,human,GSM1163650|GSM1163651|GSM1163652,GPL6480,2.0
dz:P391,Cells,GSM1163590|GSM1163591|GSM1163592,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47962,human,GSM1163641|GSM1163642|GSM1163643,GPL6480,2.0
dz:P390,Cells,GSM1163590|GSM1163591|GSM1163592,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47962,human,GSM1163635|GSM1163636|GSM1163637,GPL6480,2.0
dz:P2508,Bone Marrow|peripheral blood|Entire cell|Cells [Chemical/Ingredient],GSM853516|GSM853518,"Leukemia, Myelocytic, Acute|Acute Promyelocytic Leukemia|Degenerative polyarthritis",GSE34714,human,GSM853534|GSM853537,GPL6947,2.0
dz:P2859,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983487|GSM983488,Influenza|Pneumonia,GSE40012,human,GSM983497|GSM983498|GSM983499|GSM983500,GPL6947,2.0
dz:P2858,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983487|GSM983488,Influenza|Pneumonia,GSE40012,human,GSM983496|GSM983544|GSM983545|GSM983546|GSM983576,GPL6947,2.0
dz:P2503,Bone Marrow|Entire cell|Cells [Chemical/Ingredient],GSM853516|GSM853518,"Leukemia, Myelocytic, Acute|Acute Promyelocytic Leukemia|Degenerative polyarthritis",GSE34714,human,GSM853507|GSM853508|GSM853510|GSM853511,GPL6947,2.0
dz:P2502,Bone Marrow|Entire cell|Cells [Chemical/Ingredient],GSM853516|GSM853518,"Leukemia, Myelocytic, Acute|Acute Promyelocytic Leukemia|Degenerative polyarthritis",GSE34714,human,GSM853502|GSM853503|GSM853505|GSM853506,GPL6947,2.0
dz:P2501,Bone Marrow|Entire cell|Cells [Chemical/Ingredient],GSM853516|GSM853518,"Leukemia, Myelocytic, Acute|Acute Promyelocytic Leukemia|Degenerative polyarthritis",GSE34714,human,GSM853498|GSM853499|GSM853501,GPL6947,2.0
dz:P2500,Bone Marrow|Entire cell|Cells [Chemical/Ingredient],GSM853516|GSM853518,"Leukemia, Myelocytic, Acute|Acute Promyelocytic Leukemia|Degenerative polyarthritis",GSE34714,human,GSM853494|GSM853495|GSM853497,GPL6947,2.0
dz:P2507,Bone Marrow|Entire cell|Cells [Chemical/Ingredient],GSM853516|GSM853518,"Leukemia, Myelocytic, Acute|Acute Promyelocytic Leukemia|Degenerative polyarthritis",GSE34714,human,GSM853531|GSM853532,GPL6947,2.0
dz:P2506,Bone Marrow|peripheral blood|Entire cell|Cells [Chemical/Ingredient],GSM853516|GSM853518,"Leukemia, Myelocytic, Acute|Acute Promyelocytic Leukemia|Degenerative polyarthritis",GSE34714,human,GSM853529|GSM853533,GPL6947,2.0
dz:P2505,Bone Marrow|Entire cell|Cells [Chemical/Ingredient],GSM853516|GSM853518,"Leukemia, Myelocytic, Acute|Acute Promyelocytic Leukemia|Degenerative polyarthritis",GSE34714,human,GSM853519|GSM853520,GPL6947,2.0
dz:P2504,Bone Marrow|peripheral blood|Entire cell|Cells [Chemical/Ingredient],GSM853516|GSM853518,"Leukemia, Myelocytic, Acute|Acute Promyelocytic Leukemia|Degenerative polyarthritis",GSE34714,human,GSM853512|GSM853515,GPL6947,2.0
dz:P286,Cells,GSM1163357|GSM1163358|GSM1163359|GSM1163360,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47960,human,GSM1163307|GSM1163308|GSM1163309,GPL6480,2.0
dz:P1389,Microglia|Cells,GSM1506627|GSM1506633,,GSE61501,mouse,GSM1506614|GSM1506617,GPL8321,2.0
dz:P1626,Blood|Nasopharynx|Body tissue|whole blood specimen,GSM2043627|GSM2043628|GSM2043629|GSM2043632|GSM2043639,Myelofibrosis|Respiratory Syncytial Virus Infections,GSE77087,human,GSM2043652|GSM2043654|GSM2043655|GSM2043657|GSM2043659|GSM2043666|GSM2043669|GSM2043672|GSM2043679|GSM2043680|GSM2043683|GSM2043686|GSM2043688|GSM2043693|GSM2043694|GSM2043696|GSM2043697|GSM2043698|GSM2043700|GSM2043702|GSM2043703|GSM2043705,GPL10558,2.0
dz:P1625,Blood|Nasopharynx|Body tissue|whole blood specimen,GSM2043627|GSM2043628|GSM2043629|GSM2043632|GSM2043639,Myelofibrosis|Respiratory Syncytial Virus Infections,GSE77087,human,GSM2043649|GSM2043650,GPL10558,2.0
dz:P1624,Blood|Nasopharynx|Body tissue|whole blood specimen,GSM2043626|GSM2043648,Myelofibrosis|Respiratory Syncytial Virus Infections,GSE77087,human,GSM2043714|GSM2043726,GPL10558,2.0
dz:P1623,Blood|Nasopharynx|Body tissue|whole blood specimen,GSM2043626|GSM2043648,Myelofibrosis|Respiratory Syncytial Virus Infections,GSE77087,human,GSM2043713|GSM2043716|GSM2043718|GSM2043724|GSM2043727|GSM2043728,GPL10558,2.0
dz:P1621,Blood|Nasopharynx|Body tissue|whole blood specimen,GSM2043626|GSM2043648,Myelofibrosis|Respiratory Syncytial Virus Infections,GSE77087,human,GSM2043675|GSM2043691|GSM2043695,GPL10558,2.0
dz:P1620,Blood|Nasopharynx|Body tissue|whole blood specimen,GSM2043626|GSM2043648,Myelofibrosis|Respiratory Syncytial Virus Infections,GSE77087,human,GSM2043664|GSM2043671|GSM2043673|GSM2043678,GPL10558,2.0
dz:P1629,Blood|Nasopharynx|Body tissue|whole blood specimen,GSM2043627|GSM2043628|GSM2043629|GSM2043632|GSM2043639,Myelofibrosis|Respiratory Syncytial Virus Infections,GSE77087,human,GSM2043675|GSM2043691|GSM2043695,GPL10558,2.0
dz:P1628,Blood|Nasopharynx|Body tissue|whole blood specimen,GSM2043627|GSM2043628|GSM2043629|GSM2043632|GSM2043639,Myelofibrosis|Respiratory Syncytial Virus Infections,GSE77087,human,GSM2043664|GSM2043671|GSM2043673|GSM2043678,GPL10558,2.0
dz:P2751,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983475|GSM983476,Influenza|Pneumonia,GSE40012,human,GSM983547|GSM983548|GSM983549|GSM983550|GSM983575,GPL6947,2.0
dz:P2756,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983477|GSM983478,"Pneumonia, Bacterial|Influenza|Pneumonia",GSE40012,human,GSM983406|GSM983411|GSM983414|GSM983416|GSM983417,GPL6947,2.0
dz:P2757,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983477|GSM983478,Influenza|Pneumonia|Systemic Inflammatory Response Syndrome|Inflammatory Response,GSE40012,human,GSM983410|GSM983415|GSM983418|GSM983455,GPL6947,2.0
dz:P2754,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983475|GSM983476,Influenza|Pneumonia|Systemic Inflammatory Response Syndrome|Inflammatory Response,GSE40012,human,GSM983570|GSM983571|GSM983572|GSM983573,GPL6947,2.0
dz:P2755,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983475|GSM983476,Influenza|Pneumonia|Systemic Inflammatory Response Syndrome|Inflammatory Response,GSE40012,human,GSM983583|GSM983584,GPL6947,2.0
dz:P256,Cells,GSM1163322|GSM1163323|GSM1163324|GSM1163325,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47960,human,GSM1163333|GSM1163334|GSM1163335|GSM1163336,GPL6480,2.0
dz:P257,Cells,GSM1163322|GSM1163323|GSM1163324|GSM1163325,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47960,human,GSM1163337|GSM1163338|GSM1163339|GSM1163340,GPL6480,2.0
dz:P254,Cells,GSM1163322|GSM1163323|GSM1163324|GSM1163325,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47960,human,GSM1163318|GSM1163319|GSM1163320|GSM1163321,GPL6480,2.0
dz:P252,Cells,GSM1163322|GSM1163323|GSM1163324|GSM1163325,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47960,human,GSM1163310|GSM1163311|GSM1163312|GSM1163313,GPL6480,2.0
dz:P1438,Body tissue|Entire endometrium,GSM1560063|GSM1560064,Degenerative polyarthritis|Pregnancy loss|early pregnancy,GSE63901,human,GSM1560033|GSM1560034,GPL10558,2.0
dz:P1439,Body tissue|Entire endometrium,GSM1560063|GSM1560064,Degenerative polyarthritis|Pregnancy loss|early pregnancy,GSE63901,human,GSM1560035|GSM1560036,GPL10558,2.0
dz:P253,Cells,GSM1163322|GSM1163323|GSM1163324|GSM1163325,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47960,human,GSM1163314|GSM1163315|GSM1163316|GSM1163317,GPL6480,2.0
dz:P250,Cells,GSM1163322|GSM1163323|GSM1163324|GSM1163325,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47960,human,GSM1163303|GSM1163304|GSM1163305|GSM1163306,GPL6480,2.0
dz:P159,Glioblastoma|SKI Anatomical site notation for tumour staging,GSM1117122|GSM1117123|GSM1117124|GSM1117125,Glioma|Neurofibromatosis 1|Degenerative polyarthritis|Cumulative Trauma Disorders,GSE45874,"[human, mouse]",GSM1117113|GSM1117114|GSM1117115,"[GPL6887, GPL10558]",2.0
dz:P158,Glioblastoma|SKI Anatomical site notation for tumour staging,GSM1117122|GSM1117123|GSM1117124|GSM1117125,Glioma|Neurofibromatosis 1|Degenerative polyarthritis|Cumulative Trauma Disorders,GSE45874,"[human, mouse]",GSM1117110|GSM1117111|GSM1117112,"[GPL6887, GPL10558]",2.0
dz:P155,Glioblastoma|SKI Anatomical site notation for tumour staging,GSM1117122|GSM1117123|GSM1117124|GSM1117125,Glioma|Neurofibromatosis 1|Degenerative polyarthritis|Cumulative Trauma Disorders,GSE45874,"[human, mouse]",GSM1117095|GSM1117096|GSM1117097,"[GPL6887, GPL10558]",2.0
dz:P154,Glioblastoma|SKI Anatomical site notation for tumour staging,GSM1117122|GSM1117123|GSM1117124|GSM1117125,Glioma|Neurofibromatosis 1|Degenerative polyarthritis|Cumulative Trauma Disorders,GSE45874,"[human, mouse]",GSM1117089|GSM1117090|GSM1117091,"[GPL6887, GPL10558]",2.0
dz:P157,Glioblastoma|SKI Anatomical site notation for tumour staging,GSM1117122|GSM1117123|GSM1117124|GSM1117125,Glioma|Neurofibromatosis 1|Degenerative polyarthritis|Cumulative Trauma Disorders,GSE45874,"[human, mouse]",GSM1117104|GSM1117105|GSM1117106,"[GPL6887, GPL10558]",2.0
dz:P156,Glioblastoma|SKI Anatomical site notation for tumour staging,GSM1117122|GSM1117123|GSM1117124|GSM1117125,Glioma|Neurofibromatosis 1|Degenerative polyarthritis|Cumulative Trauma Disorders,GSE45874,"[human, mouse]",GSM1117101|GSM1117102|GSM1117103,"[GPL6887, GPL10558]",2.0
dz:P153,Glioblastoma|SKI Anatomical site notation for tumour staging,GSM1117122|GSM1117123|GSM1117124|GSM1117125,Glioma|Neurofibromatosis 1|Degenerative polyarthritis|Cumulative Trauma Disorders,GSE45874,"[human, mouse]",GSM1117083|GSM1117084|GSM1117085,"[GPL6887, GPL10558]",2.0
dz:P152,Glioblastoma|SKI Anatomical site notation for tumour staging,GSM1117122|GSM1117123|GSM1117124|GSM1117125,Glioma|Neurofibromatosis 1|Degenerative polyarthritis|Cumulative Trauma Disorders,GSE45874,"[human, mouse]",GSM1117077|GSM1117078|GSM1117079,"[GPL6887, GPL10558]",2.0
dz:P2521,Stem of Organ|N-(3-carboxypropanoyl)-N-hydroxycadaverine|Bone Marrow|granulocyte|Hematopoietic stem cells|Monocytes|Body tissue|Anatomical compartments,GSM860547|GSM860548|GSM860554,"Leukemia, Myelocytic, Acute|Degenerative polyarthritis",GSE35008,human,GSM860551|GSM860552,GPL6244,2.0
dz:P2520,Bone Marrow|granulocyte|Monocytes|Body tissue|Anatomical compartments|Stem of Organ,GSM860540|GSM860541,"Leukemia, Myelocytic, Acute|Degenerative polyarthritis",GSE35008,human,GSM860551|GSM860552,GPL6244,2.0
dz:P2527,Blood|Intracranial,GSM901102|GSM901113|GSM901115|GSM901123|GSM901132,"Intracranial Aneurysm|Degenerative polyarthritis|Aneurysm, Ruptured",GSE36791,human,GSM901103|GSM901105|GSM901107|GSM901109|GSM901114|GSM901118|GSM901122|GSM901125|GSM901131|GSM901134|GSM901136|GSM901137|GSM901140|GSM901143|GSM901146|GSM901148|GSM901150|GSM901153|GSM901154|GSM901156|GSM901158|GSM901160,GPL10558,2.0
dz:P1569,Natural Killer Cells|Cells,GSM1696191|GSM1696192|GSM1696193|GSM1696194,"lipophosphoglycan|Leishmaniasis, Cutaneous",GSE69252,human,GSM1696201|GSM1696202,GPL6244,2.0
dz:P1609,Arteries|Fibroblasts|Entire skin,GSM1816416|GSM1816417|GSM1816418,ARTERIAL TORTUOSITY SYNDROME|Pathogenesis,GSE70683,human,GSM1816413|GSM1816414|GSM1816415,GPL6244,2.0
dz:P1608,Urinary Bladder|Body tissue|Cytoskeleton|Cytoskeleton|Immune system|Muscle|Bladder Tissue,GSM180991|GSM180993,Carcinoma of bladder|Chronic Obstructive Airway Disease|Neoplasms|Carcinoma of unknown primary,GSE7476,human,GSM180997|GSM180998|GSM180999,GPL570,2.0
dz:P1359,Microglia|Cells,GSM1506612|GSM1506615,,GSE61501,mouse,GSM1506625|GSM1506631,GPL8321,2.0
dz:P1358,Microglia|Cells,GSM1506612|GSM1506615,,GSE61501,mouse,GSM1506620|GSM1506623|GSM1506637|GSM1506643,GPL8321,2.0
dz:P1357,Microglia|Cells,GSM1506612|GSM1506615,,GSE61501,mouse,GSM1506619|GSM1506622|GSM1506638|GSM1506644,GPL8321,2.0
dz:P1356,Microglia|Cells,GSM1506612|GSM1506615,,GSE61501,mouse,GSM1506614|GSM1506617,GPL8321,2.0
dz:P1355,Microglia|Cells,GSM1506612|GSM1506615,,GSE61501,mouse,GSM1506613|GSM1506616,GPL8321,2.0
dz:P1354,Microglia|Brain|Cells|Body tissue,GSM1506612|GSM1506615,,GSE61501,mouse,GSM1506600|GSM1506601|GSM1506602,GPL8321,2.0
dz:P1352,"Entire skin|Lymphocyte|Corpora quadrigemina, superior colliculus",GSM144362|GSM144376,"Dermatitis, Allergic Contact|Tissue Adhesions|Anemia of chronic disease|Eczema|Hypersensitivity|Inflammatory Response",GSE6281,human,GSM144435|GSM144438|GSM144442|GSM144445|GSM144447,GPL570,2.0
dz:P1351,"Entire skin|Lymphocyte|Corpora quadrigemina, superior colliculus",GSM144362|GSM144376,"Dermatitis, Allergic Contact|Tissue Adhesions|Anemia of chronic disease|Eczema|Hypersensitivity|Inflammatory Response",GSE6281,human,GSM144434|GSM144437|GSM144441|GSM144444,GPL570,2.0
dz:P1350,"Entire skin|Lymphocyte|Corpora quadrigemina, superior colliculus",GSM144362|GSM144376,"Dermatitis, Allergic Contact|Tissue Adhesions|Anemia of chronic disease|Eczema|Hypersensitivity|Inflammatory Response",GSE6281,human,GSM144433|GSM144436|GSM144440|GSM144443|GSM144446|GSM144449,GPL570,2.0
dz:P454,Cells|Hippocampus (Brain)|Neurons|Brain|anatomical layer|Brain|White matter|Fixed Specimen|Tissue type|Brodmann area 17|Entire entorhinal cortex|Entire middle temporal gyrus|Brain region|Entire cell|Organ region|Pyramidal Cells|Temporal lobe gyrus|Organ|Protoplasm|Structure of superior frontal gyrus|Body tissue|Synapses|Microtubules|Structure of cortex of kidney|Hip region structure|Cells [Chemical/Ingredient],GSM119629|GSM119630,Amyloid deposition|Lymphocytic Choriomeningitis|nervous system disorder|Neurofibrillary Tangles|Age-related cognitive decline|Senile Plaques|Impaired cognition|Dementia|Pathology processes|Pathogenesis|Alzheimer's Disease Pathway KEGG|Gene Amplification Abnormality,GSE5281,human,GSM238812|GSM238815,GPL570,2.0
dz:P455,Cells|Hippocampus (Brain)|Neurons|Structure of superior frontal gyrus|Brain|anatomical layer|Brain|White matter|Fixed Specimen|Tissue type|Brodmann area 17|Entire entorhinal cortex|Brain region|Entire cell|Organ region|Organ|Temporal lobe gyrus|Pyramidal Cells|Protoplasm|Body tissue|Synapses|Microtubules|Structure of cortex of kidney|Hip region structure|Cells [Chemical/Ingredient],GSM119629|GSM119630,Amyloid deposition|Lymphocytic Choriomeningitis|nervous system disorder|Neurofibrillary Tangles|Age-related cognitive decline|Senile Plaques|Impaired cognition|Dementia|Pathology processes|Pathogenesis|Alzheimer's Disease Pathway KEGG|Gene Amplification Abnormality,GSE5281,human,GSM238845|GSM238847,GPL570,2.0
dz:P456,Cells|Hippocampus (Brain)|Neurons|Structure of superior frontal gyrus|Brain|anatomical layer|Brain|White matter|Fixed Specimen|Tissue type|Brodmann area 17|Entire entorhinal cortex|Brain region|Entire cell|Organ region|Organ|Temporal lobe gyrus|Pyramidal Cells|Protoplasm|Body tissue|Synapses|Microtubules|Structure of cortex of kidney|Hip region structure|Cells [Chemical/Ingredient],GSM119629|GSM119630,Amyloid deposition|Lymphocytic Choriomeningitis|nervous system disorder|Neurofibrillary Tangles|Age-related cognitive decline|Senile Plaques|Impaired cognition|Dementia|Pathology processes|Pathogenesis|Alzheimer's Disease Pathway KEGG|Gene Amplification Abnormality,GSE5281,human,GSM238851|GSM238855,GPL570,2.0
dz:P457,Cells|Hippocampus (Brain)|Brodmann area 17|Neurons|Brain|anatomical layer|Brain|White matter|Fixed Specimen|Tissue type|Entire entorhinal cortex|Brain region|Entire cell|Organ region|Organ|Temporal lobe gyrus|Pyramidal Cells|Protoplasm|Structure of superior frontal gyrus|Body tissue|Synapses|Microtubules|Structure of cortex of kidney|Hip region structure|Cells [Chemical/Ingredient],GSM119629|GSM119630,Amyloid deposition|Lymphocytic Choriomeningitis|nervous system disorder|Neurofibrillary Tangles|Age-related cognitive decline|Senile Plaques|Impaired cognition|Dementia|Pathology processes|Pathogenesis|Alzheimer's Disease Pathway KEGG|Gene Amplification Abnormality,GSE5281,human,GSM238874|GSM238877,GPL570,2.0
dz:P450,Cells|Neurons|Entire entorhinal cortex|Brain|anatomical layer|Brain|White matter|Fixed Specimen|Tissue type|Brodmann area 17|Entire middle temporal gyrus|Brain region|Entire cell|Organ region|Pyramidal Cells|Temporal lobe gyrus|Organ|Protoplasm|Structure of superior frontal gyrus|Body tissue|Synapses|Microtubules|Structure of cortex of kidney|Hippocampus (Brain)|Cells [Chemical/Ingredient],GSM119620|GSM119623,Amyloid deposition|Lymphocytic Choriomeningitis|nervous system disorder|Neurofibrillary Tangles|Age-related cognitive decline|Senile Plaques|Impaired cognition|Dementia|Pathology processes|Pathogenesis|Alzheimer's Disease Pathway KEGG|Gene Amplification Abnormality,GSE5281,human,GSM238812|GSM238815,GPL570,2.0
dz:P451,Cells|Neurons|Entire entorhinal cortex|Structure of superior frontal gyrus|Brain|anatomical layer|Brain|White matter|Fixed Specimen|Tissue type|Brodmann area 17|Brain region|Entire cell|Organ region|Pyramidal Cells|Temporal lobe gyrus|Organ|Protoplasm|Body tissue|Synapses|Microtubules|Structure of cortex of kidney|Hippocampus (Brain)|Cells [Chemical/Ingredient],GSM119620|GSM119623,Amyloid deposition|Lymphocytic Choriomeningitis|nervous system disorder|Neurofibrillary Tangles|Age-related cognitive decline|Senile Plaques|Impaired cognition|Dementia|Pathology processes|Pathogenesis|Alzheimer's Disease Pathway KEGG|Gene Amplification Abnormality,GSE5281,human,GSM238845|GSM238847,GPL570,2.0
dz:P452,Cells|Neurons|Entire entorhinal cortex|Structure of superior frontal gyrus|Brain|anatomical layer|Brain|White matter|Fixed Specimen|Tissue type|Brodmann area 17|Brain region|Entire cell|Organ region|Pyramidal Cells|Temporal lobe gyrus|Organ|Protoplasm|Body tissue|Synapses|Microtubules|Structure of cortex of kidney|Hippocampus (Brain)|Cells [Chemical/Ingredient],GSM119620|GSM119623,Amyloid deposition|Lymphocytic Choriomeningitis|nervous system disorder|Neurofibrillary Tangles|Age-related cognitive decline|Senile Plaques|Impaired cognition|Dementia|Pathology processes|Pathogenesis|Alzheimer's Disease Pathway KEGG|Gene Amplification Abnormality,GSE5281,human,GSM238851|GSM238855,GPL570,2.0
dz:P453,Cells|Brodmann area 17|Neurons|Entire entorhinal cortex|anatomical layer|Brain|Brain|White matter|Fixed Specimen|Tissue type|Brain region|Entire cell|Organ region|Pyramidal Cells|Temporal lobe gyrus|Organ|Protoplasm|Structure of superior frontal gyrus|Body tissue|Synapses|Microtubules|Structure of cortex of kidney|Hippocampus (Brain)|Cells [Chemical/Ingredient],GSM119620|GSM119623,Amyloid deposition|Lymphocytic Choriomeningitis|nervous system disorder|Neurofibrillary Tangles|Age-related cognitive decline|Senile Plaques|Impaired cognition|Dementia|Pathology processes|Pathogenesis|Alzheimer's Disease Pathway KEGG|Gene Amplification Abnormality,GSE5281,human,GSM238874|GSM238877,GPL570,2.0
dz:P458,Cells|Hippocampus (Brain)|Neurons|Brain|anatomical layer|Brain|White matter|Fixed Specimen|Tissue type|Brodmann area 17|Entire entorhinal cortex|Entire middle temporal gyrus|Brain region|Entire cell|Organ region|Pyramidal Cells|Temporal lobe gyrus|Organ|Protoplasm|Structure of superior frontal gyrus|Body tissue|Synapses|Microtubules|Structure of cortex of kidney|Hip region structure|Cells [Chemical/Ingredient],GSM119633|GSM119636,Amyloid deposition|Lymphocytic Choriomeningitis|nervous system disorder|Neurofibrillary Tangles|Age-related cognitive decline|Senile Plaques|Impaired cognition|Dementia|Pathology processes|Pathogenesis|Alzheimer's Disease Pathway KEGG|Gene Amplification Abnormality,GSE5281,human,GSM238812|GSM238815,GPL570,2.0
dz:P459,Cells|Hippocampus (Brain)|Neurons|Structure of superior frontal gyrus|Brain|anatomical layer|Brain|White matter|Fixed Specimen|Tissue type|Brodmann area 17|Entire entorhinal cortex|Brain region|Entire cell|Organ region|Organ|Temporal lobe gyrus|Pyramidal Cells|Protoplasm|Body tissue|Synapses|Microtubules|Structure of cortex of kidney|Hip region structure|Cells [Chemical/Ingredient],GSM119633|GSM119636,Amyloid deposition|Lymphocytic Choriomeningitis|nervous system disorder|Neurofibrillary Tangles|Age-related cognitive decline|Senile Plaques|Impaired cognition|Dementia|Pathology processes|Pathogenesis|Alzheimer's Disease Pathway KEGG|Gene Amplification Abnormality,GSE5281,human,GSM238845|GSM238847,GPL570,2.0
dz:P1971,Cultured Cell Line|Tumor tissue sample,GSM562530|GSM562532|GSM562534|GSM562536|GSM562538|GSM562540|GSM562542|GSM562544|GSM562546|GSM562548|GSM562550|GSM562552|GSM562554|GSM562556|GSM562558|GSM562560|GSM562562|GSM562564|GSM562566|GSM562568|GSM562570|GSM562572|GSM562574|GSM562576|GSM562578|GSM562580,Nephroblastoma|Recurrent disease|Neoplasms|Degenerative polyarthritis|Gene Amplification Abnormality,GSE22696,human,GSM562531|GSM562533|GSM562535|GSM562537|GSM562539|GSM562541|GSM562543|GSM562545|GSM562547|GSM562549|GSM562551|GSM562553|GSM562555|GSM562557|GSM562559|GSM562561|GSM562563|GSM562565|GSM562567|GSM562569|GSM562571|GSM562573|GSM562575|GSM562577|GSM562579|GSM562581,GPL1930,2.0
dz:P1970,"Macrophages, Alveolar|Cells",GSM559371|GSM559372|GSM559373|GSM559374|GSM559375,Asthma|Degenerative polyarthritis|Hermanski-Pudlak Syndrome,GSE22528,human,GSM559376|GSM559377|GSM559378|GSM559379|GSM559380,GPL96,2.0
dz:P1977,,GSM610302|GSM610303|GSM610307|GSM610308|GSM610312|GSM610316|GSM610320|GSM610324,Punctate inner choroidopathy,GSE24826,mouse,GSM610306|GSM610311|GSM610315|GSM610319|GSM610323|GSM610327,"[GPL6885, GPL9250, GPL13112]",2.0
dz:P19,Entire cerebellum|Brain|Fetus|Body tissue|Tumor tissue sample,GSM1094865|GSM1094866,Neoplasms|Pilocytic Astrocytoma,GSE44971,human,GSM1094817|GSM1094818|GSM1094845|GSM1094855|GSM1094857|GSM1094861,GPL570,2.0
dz:P18,Entire cerebellum|Brain|Fetus|Body tissue|Tumor tissue sample,GSM1094863|GSM1094864|GSM1094867,Neoplasms|Pilocytic Astrocytoma,GSE44971,human,GSM1094846|GSM1094852,GPL570,2.0
dz:P17,Entire cerebellum|Brain|Fetus|Body tissue|Tumor tissue sample,GSM1094863|GSM1094864|GSM1094867,Neoplasms|Pilocytic Astrocytoma,GSE44971,human,GSM1094817|GSM1094818|GSM1094845|GSM1094855|GSM1094857|GSM1094861,GPL570,2.0
dz:P10,Cells|peripheral blood|Entire cell|Peripheral blood mononuclear cell (cell),GSM1065248|GSM1065249|GSM1065250|GSM1065251|GSM1065252|GSM1065253|GSM1065254|GSM1065255|GSM1065256|GSM1065257|GSM1065258|GSM1065259|GSM1065260|GSM1065261,"Tissue Adhesions|Inflammation|Visual Suppression|Oxidative Stress|Arthritis, Juvenile Rheumatoid|Cancer Remission|TNF receptor-associated periodic fever syndrome (TRAPS)|Cryopyrin-Associated Periodic Syndromes|Autoinflammatory disease",GSE43553,human,GSM1065269|GSM1065272,GPL571,2.0
dz:P1416,Bone Marrow|Stromal Cells|Cells|Hematopoietic stem cells|Clone,GSM1515746|GSM1515747|GSM1515748|GSM1515749|GSM1515750|GSM1515751|GSM1515752,Refractory anaemia with excess blasts|Immune System Diseases|Lymphoma|Disease Progression|Miller Dieker syndrome|Refractory anemia with excess blasts I|Refractory anemia with excess blasts II|MYELODYSPLASTIC SYNDROME,GSE61853,human,GSM1515756|GSM1515757|GSM1515758|GSM1515759,GPL10558,2.0
dz:P2723,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983473|GSM983474,Influenza|Pneumonia|Systemic Inflammatory Response Syndrome|Inflammatory Response,GSE40012,human,GSM983452|GSM983453,GPL6947,2.0
