disease_id,disease_name,drug_id,drug_common_name,drug_target_class,drug_synonyms,drug_type,drug_mechanism_of_action,disease_therapeutic_areas
EFO_0003897,stomach cancer,CHEMBL384467,DEXAMETHASONE,Transcription factor,Decadron-LA|Dexacen-4|Dexacort|Dexair|Dexametasona|Dexamethasone|Dexamethasone metasulfobenzoate sodium|Dexamethasone palmitate|Dexamethasone valerate|Dexycu|Fluormethylprednisolone|ISV-305|Mymethasone|NSC-34521|Neodecadron|OTO-104,Small molecule,Glucocorticoid receptor agonist,Cancer/Tumor|Gastrointestinal
EFO_0003897,stomach cancer,CHEMBL109,VALPROIC ACID,Enzyme,"44089|Acide valproique|Acido valproico|NSC-93819|Pentanoic acid, 2-propyl|Valproate|Valproic acid|Valproic acid extended release",Small molecule,Succinate semialdehyde dehydrogenase inhibitor,Cancer/Tumor|Gastrointestinal
0,pancreatic invasive intraductal papillary-mucinous carcinoma,CHEMBL79,LIDOCAINE,Ion channel,ALGRX 3268|ALGRX-3268|Anestacon|Embolex|Iontocaine|Lidocaina|Lidocaine|Lidocainum|Lidocaton|Lidopen|Lignocaine|NSC-40030|Octocaine|Solarcaine|Xylestesin,Small molecule,Sodium channel alpha subunit blocker,
EFO_0001358,post-traumatic stress disorder,CHEMBL1098,BUPIVACAINE,Ion channel,"Bucaine|Bupivacaina|Bupivacaine|Bupivacaine liposome|LIQ-865|LIQ865|Liposomal bupivacaine|Marcaine|Ropivacaine hydrochloride impurity, bupivacaine-|SKY-0402|SKY0402|Sensorcaine",Small molecule,Sodium channel protein type IV alpha subunit blocker,Nervous System|Psychiatric
EFO_0001358,post-traumatic stress disorder,CHEMBL135,ESTRADIOL,Transcription factor,17-.beta.-oestradiol|17-beta-oestradiol|17.beta.-estradiol|17beta-estradiol|Agofollin|Alfatradiol|Depo-Estradiol|Destradiol|Dihydrotheelin|Dihydroxyestrin|Estradiol|Estradiol 17-beta|Estradiol anhydrous|Estradiol hemihydrate|Estradiol valerate metabolite e2|Estrasorb|Gynergon|Gynoestryl|NSC-20293|NSC-9895|Oestradiol|WC-3011|WC3011,Small molecule,Estrogen receptor alpha agonist,Nervous System|Psychiatric
EFO_0001358,post-traumatic stress disorder,CHEMBL1276308,MIFEPRISTONE,Transcription factor,Mifepristona|Mifepristone|NSC-759862|RU 38486|RU 486|RU-38486|RU-486|RU486,Small molecule,Progesterone receptor antagonist,Nervous System|Psychiatric
EFO_0001358,post-traumatic stress disorder,CHEMBL862,GUANFACINE,Membrane receptor,Guanfacina|Guanfacine|NSC-759121|Tenex,Small molecule,Adrenergic receptor alpha-2 agonist,Nervous System|Psychiatric
EFO_0001358,post-traumatic stress disorder,CHEMBL27,PROPRANOLOL,Membrane receptor,.beta.-propranolol|AY-64043-|Betalong|Dl-propranolol|Euprovasin|Inderal|Inderide-40/25|Inderide-80/25|Propranolol|Proprasylyt|Reducor,Small molecule,Beta-1 adrenergic receptor antagonist,Nervous System|Psychiatric
EFO_0001358,post-traumatic stress disorder,CHEMBL490,PAROXETINE,Transporter,"(-)3s,4r-paroxetine|Arketis|Arotin|BRL 29060|BRL-29060|Besitram|Casbol|Daparox|Fg-7051|Frosinor|Motivan|Parogen|Paroxetina|Paroxetine|Paxil|Paxpar|Pexeva|Xetanor",Small molecule,Serotonin transporter inhibitor,Nervous System|Psychiatric
EFO_0001358,post-traumatic stress disorder,CHEMBL2,PRAZOSIN,Membrane receptor,CP-12299|CP-122991|Prazosin|Prazosina|Prazosine,Small molecule,Adrenergic receptor alpha-1 antagonist,Nervous System|Psychiatric
EFO_0001358,post-traumatic stress disorder,CHEMBL72,DESIPRAMINE,Transporter,"Desipramina|Desipramine|Imipramine, demethyl-|Monodemethylimipramine|N-desmethylimipramine|Norimipramine",Small molecule,Norepinephrine transporter inhibitor,Nervous System|Psychiatric
EFO_0001358,post-traumatic stress disorder,CHEMBL19019,NALTREXONE,Membrane receptor,EN-1639A|EN-1639A FREE BASE|EN-1639A [AS HYDROCHLORIDE]|NSC-758439|Naltrexona|Naltrexone|Revia,Small molecule,Opioid receptors; mu/kappa/delta antagonist,Nervous System|Psychiatric
EFO_0001358,post-traumatic stress disorder,CHEMBL109,VALPROIC ACID,Enzyme,"44089|Acide valproique|Acido valproico|NSC-93819|Pentanoic acid, 2-propyl|Valproate|Valproic acid|Valproic acid extended release",Small molecule,Succinate semialdehyde dehydrogenase inhibitor,Nervous System|Psychiatric
EFO_1001516,ovarian serous carcinoma,CHEMBL1358,FULVESTRANT,Transcription factor,"Faslodex|Fulvestrant|ICI 182,780|ICI-182780|NSC-759879|ZD-9238|ZD9238",Small molecule,Estrogen receptor antagonist,
MONDO_0004975,Alzheimer's disease,CHEMBL109,VALPROIC ACID,Enzyme,"44089|Acide valproique|Acido valproico|NSC-93819|Pentanoic acid, 2-propyl|Valproate|Valproic acid|Valproic acid extended release",Small molecule,Succinate semialdehyde dehydrogenase inhibitor,Nervous System|Psychiatric
EFO_0006792,Lewy body dementia,CHEMBL109,VALPROIC ACID,Enzyme,"44089|Acide valproique|Acido valproico|NSC-93819|Pentanoic acid, 2-propyl|Valproate|Valproic acid|Valproic acid extended release",Small molecule,Succinate semialdehyde dehydrogenase inhibitor,Metabolic|Psychiatric|Nervous System|Genetic/Congenital
EFO_0000764,Human immunodeficiency virus infectious disease,CHEMBL1042,CHOLECALCIFEROL,Transcription factor,"7-dehydrocholesterol, activated|AK R215 COMPONENT COLECALCIFEROL|AK-R215 COMPONENT COLECALCIFEROL|Cholecalciferol|Colecalciferol|Colecalciferolum|Delsterol|Delta-d|Deparal|Ebivit|NSC-375571|Provitina|Ricketon|Vitamin d|Vitamin d (cholecalciferol)|Vitamin d assay system suitability|Vitamin d-3|Vitamin d3|Vitamin d3 (as cholecalciferol)",Small molecule,Vitamin D receptor agonist,Infectious Disease|Reproductive/Breast
EFO_0000764,Human immunodeficiency virus infectious disease,CHEMBL1064,SIMVASTATIN,Unclassified protein|Enzyme,C10AA01|MK-0733|MK-733|NSC-758706|Simvastatin|Simvastatin hydroxy acid|Simvastatina|Simvastatine|Synvinolin,Small molecule,HMG-CoA reductase inhibitor,Infectious Disease|Reproductive/Breast
EFO_0000764,Human immunodeficiency virus infectious disease,CHEMBL413,SIROLIMUS,Enzyme|Ion channel,AY-22989|Fyarro|Hyftor|L04AA10|NSC-226080|Npc-12g|Rapalimus|Rapamycin|SM-88 COMPONENT SIROLIMUS|Sirolimus|WY-090217,Small molecule,FK506-binding protein 1A inhibitor,Infectious Disease|Reproductive/Breast
EFO_0000764,Human immunodeficiency virus infectious disease,CHEMBL113,CAFFEINE,Membrane receptor,Anhydrous caffeine|Cafcit|Caffeine|Caffeine anhydrous|Caffeine melting point standard|Caffeinum|Coffeine|Coffeinum|Durvitan|FEMA NO. 2224|Guaranine|Methyltheobromine|NSC-5036|Synalgos|Theine|Vivarin,Small molecule,Adenosine receptor antagonist,Infectious Disease|Reproductive/Breast
EFO_0000764,Human immunodeficiency virus infectious disease,CHEMBL135,ESTRADIOL,Transcription factor,17-.beta.-oestradiol|17-beta-oestradiol|17.beta.-estradiol|17beta-estradiol|Agofollin|Alfatradiol|Depo-Estradiol|Destradiol|Dihydrotheelin|Dihydroxyestrin|Estradiol|Estradiol 17-beta|Estradiol anhydrous|Estradiol hemihydrate|Estradiol valerate metabolite e2|Estrasorb|Gynergon|Gynoestryl|NSC-20293|NSC-9895|Oestradiol|WC-3011|WC3011,Small molecule,Estrogen receptor alpha agonist,Infectious Disease|Reproductive/Breast
EFO_0000764,Human immunodeficiency virus infectious disease,CHEMBL932,DIPYRIDAMOLE,Enzyme,B01AC07|Dipiridamol|Dipyridamole|NSC-515776|RA-8,Small molecule,"3',5'-cyclic phosphodiesterase inhibitor",Infectious Disease|Reproductive/Breast
EFO_0000764,Human immunodeficiency virus infectious disease,CHEMBL294199,CAPSAICIN,Ion channel,ALGRX 4975|ALGRX-4975|Ausanil|Axsain|Capsaicin|Capsaicina|Capsaicine|Capzasin-hp|Cntx-4975|Dolenon|FEMA NO. 3404|Mioton|NGX-1998|NGX-4010|NSC-56353|Ngx-1998|Ovocap|Ratden pe 40|Togarashi orenji|Trans-capsaicin,Small molecule,Vanilloid receptor opener,Infectious Disease|Reproductive/Breast
EFO_0000764,Human immunodeficiency virus infectious disease,CHEMBL1389,LEVONORGESTREL,Transcription factor,"BAY86-5028|Levonorgestrel|Levonorgestrelum|NSC-744007|Norgestrel (-)-form|Norgestrel, (-)-|WY-5104",Small molecule,Progesterone receptor agonist,Infectious Disease|Reproductive/Breast
EFO_0000764,Human immunodeficiency virus infectious disease,CHEMBL109,VALPROIC ACID,Enzyme,"44089|Acide valproique|Acido valproico|NSC-93819|Pentanoic acid, 2-propyl|Valproate|Valproic acid|Valproic acid extended release",Small molecule,Succinate semialdehyde dehydrogenase inhibitor,Infectious Disease|Reproductive/Breast
EFO_0000764,Human immunodeficiency virus infectious disease,CHEMBL25,ASPIRIN,Enzyme,"Acetyl salicylate|Acetylsalicylic Acid|Acetylsalicylic acid|Acetylsalicylic acid (who-ip)|Acetylsalicylicum acidum|Acidum acetylsalicylicum|Acidum acetylsalicylicum (who-ip)|Aspirin|BAY1019036|Benzoic acid, 2-(acetyloxy)-|NSC-27223|NSC-406186",Small molecule,Cyclooxygenase inhibitor,Infectious Disease|Reproductive/Breast
EFO_1001993,scleroderma,CHEMBL468,THALIDOMIDE,Membrane receptor|Enzyme|Epigenetic regulator|Structural protein|Unclassified protein|Transcription factor|Other cytosolic protein|Other nuclear protein,.alpha.-phthalimidoglutarimide|Celgene|Contergan|Distaval|K-17|Myrin|N-phthalylglutamic acid imide|NSC-527179|NSC-66847|Neurosedyn|Pantosediv|Pharmion|Softenon|Talidomida|Thaled|Thalidomide|Thalidomide ,Small molecule,CRL4(CRBN) E3 ubiquitin ligase inhibitor,Musculoskeletal|Immune System|Visual System|Genetic/Congenital
EFO_1001993,scleroderma,CHEMBL34259,METHOTREXATE,Enzyme,"(r)-methotrexate|ADX-2191|Abitrexate|Amethopterin|CL 14377|CL-14377|D-amethopterin|D-methotrexate|EMT-25299|Folex|Jylamvo|Methotrexate|Methotrexate, (r)-|Methotrexate, d-|Methotrexatum|Methylaminopterin|Metotrexato|Mexate|Mexate-AQ|NSC-740|R-9985|R-methotrexate|TCMDC-123832|TCMDC-125488|TCMDC-125858|Trexall",Small molecule,Dihydrofolate reductase inhibitor,Musculoskeletal|Immune System|Visual System|Genetic/Congenital
EFO_1001993,scleroderma,CHEMBL413,SIROLIMUS,Enzyme|Ion channel,AY-22989|Fyarro|Hyftor|L04AA10|NSC-226080|Npc-12g|Rapalimus|Rapamycin|SM-88 COMPONENT SIROLIMUS|Sirolimus|WY-090217,Small molecule,FK506-binding protein 1A inhibitor,Musculoskeletal|Immune System|Visual System|Genetic/Congenital
EFO_1001993,scleroderma,CHEMBL79,LIDOCAINE,Ion channel,ALGRX 3268|ALGRX-3268|Anestacon|Embolex|Iontocaine|Lidocaina|Lidocaine|Lidocainum|Lidocaton|Lidopen|Lignocaine|NSC-40030|Octocaine|Solarcaine|Xylestesin,Small molecule,Sodium channel alpha subunit blocker,Musculoskeletal|Immune System|Visual System|Genetic/Congenital
EFO_1001993,scleroderma,CHEMBL109,VALPROIC ACID,Enzyme,"44089|Acide valproique|Acido valproico|NSC-93819|Pentanoic acid, 2-propyl|Valproate|Valproic acid|Valproic acid extended release",Small molecule,Succinate semialdehyde dehydrogenase inhibitor,Musculoskeletal|Immune System|Visual System|Genetic/Congenital
EFO_0007160,autoimmune thrombocytopenic purpura,CHEMBL38,TRETINOIN,Transcription factor,Aberel|All-trans retinoic acid|All-trans-retinoic acid|Eudyna|Kerlocal|NSC-122758|Oristar rna|Retin a|Retinoic acid|Tretinoin|Tretinoina|Tretinoine,Small molecule,Retinoic acid receptor agonist,Genetic/Congenital|Hematologic|Immune System
EFO_0007160,autoimmune thrombocytopenic purpura,CHEMBL25,ASPIRIN,Enzyme,"Acetyl salicylate|Acetylsalicylic Acid|Acetylsalicylic acid|Acetylsalicylic acid (who-ip)|Acetylsalicylicum acidum|Acidum acetylsalicylicum|Acidum acetylsalicylicum (who-ip)|Aspirin|BAY1019036|Benzoic acid, 2-(acetyloxy)-|NSC-27223|NSC-406186",Small molecule,Cyclooxygenase inhibitor,Genetic/Congenital|Hematologic|Immune System
EFO_0004610,Acute Lung Injury,CHEMBL413,SIROLIMUS,Enzyme|Ion channel,AY-22989|Fyarro|Hyftor|L04AA10|NSC-226080|Npc-12g|Rapalimus|Rapamycin|SM-88 COMPONENT SIROLIMUS|Sirolimus|WY-090217,Small molecule,FK506-binding protein 1A inhibitor,Respiratory|OTAR_0000009
EFO_0000694,severe acute respiratory syndrome,CHEMBL1042,CHOLECALCIFEROL,Transcription factor,"7-dehydrocholesterol, activated|AK R215 COMPONENT COLECALCIFEROL|AK-R215 COMPONENT COLECALCIFEROL|Cholecalciferol|Colecalciferol|Colecalciferolum|Delsterol|Delta-d|Deparal|Ebivit|NSC-375571|Provitina|Ricketon|Vitamin d|Vitamin d (cholecalciferol)|Vitamin d assay system suitability|Vitamin d-3|Vitamin d3|Vitamin d3 (as cholecalciferol)",Small molecule,Vitamin D receptor agonist,Infectious Disease|Respiratory
EFO_0000694,severe acute respiratory syndrome,CHEMBL1431,METFORMIN,Enzyme,LA-6023|Metformin|Metformin extended release|Metformina|Metformine,Small molecule,Mitochondrial complex I (NADH dehydrogenase) inhibitor,Infectious Disease|Respiratory
EFO_0000694,severe acute respiratory syndrome,CHEMBL19019,NALTREXONE,Membrane receptor,EN-1639A|EN-1639A FREE BASE|EN-1639A [AS HYDROCHLORIDE]|NSC-758439|Naltrexona|Naltrexone|Revia,Small molecule,Opioid receptors; mu/kappa/delta antagonist,Infectious Disease|Respiratory
EFO_0000694,severe acute respiratory syndrome,CHEMBL1643,RIBAVIRIN,Enzyme,Cotronak|NSC-163039|Ribavirin|Ribavirin biopartners|Ribavirin mylan|Ribavirin teva|Ribavirina|Ribavirine|SCH 18908|SCH-18908|Tribavirin,Small molecule,Inosine-5'-monophosphate dehydrogenase 1 inhibitor,Infectious Disease|Respiratory
EFO_0000694,severe acute respiratory syndrome,CHEMBL384467,DEXAMETHASONE,Transcription factor,Decadron-LA|Dexacen-4|Dexacort|Dexair|Dexametasona|Dexamethasone|Dexamethasone metasulfobenzoate sodium|Dexamethasone palmitate|Dexamethasone valerate|Dexycu|Fluormethylprednisolone|ISV-305|Mymethasone|NSC-34521|Neodecadron|OTO-104,Small molecule,Glucocorticoid receptor agonist,Infectious Disease|Respiratory
MONDO_0015459,nasopharynx carcinoma,CHEMBL58,MITOXANTRONE,Enzyme,Misostol|Mitoxantrona|Mitoxantrone|NSC-279836|Novantrone,Small molecule,DNA topoisomerase II alpha inhibitor,Cancer/Tumor|Gastrointestinal|Infectious Disease|Respiratory
MONDO_0015459,nasopharynx carcinoma,CHEMBL428647,PACLITAXEL,Structural protein,(-)-paclitaxel|ABI-007|ABI-007 COMPONENT PACLITAXEL|BMS 181339-01|BMS-181339-01|Capxol|Cyclopax|DHP 107|DHP-107|Ebetaxel|Empac|Endotag 1|Genaxol|Genetaxyl|Genexol|Genexol-pm|Intaxel|Lep-etu|MBT 0206|MBT-0206|Mitotax|NK 105|NK-105|NSC-125973|Oncogel|Onxal|Onxol|Pacliex|Paclitaxel|Paclitaxel (taxus canadensis)|Paclitaxol|Plaxicel|QW-8184|Taxalbin|Taxol|Taxol a|Taxus|Taxus liberte|Taxus stent|Tocosol paclitaxel|Yewtaxan,Small molecule,Tubulin inhibitor,Cancer/Tumor|Gastrointestinal|Infectious Disease|Respiratory
MONDO_0015459,nasopharynx carcinoma,CHEMBL79,LIDOCAINE,Ion channel,ALGRX 3268|ALGRX-3268|Anestacon|Embolex|Iontocaine|Lidocaina|Lidocaine|Lidocainum|Lidocaton|Lidopen|Lignocaine|NSC-40030|Octocaine|Solarcaine|Xylestesin,Small molecule,Sodium channel alpha subunit blocker,Cancer/Tumor|Gastrointestinal|Infectious Disease|Respiratory
MONDO_0015459,nasopharynx carcinoma,CHEMBL1431,METFORMIN,Enzyme,LA-6023|Metformin|Metformin extended release|Metformina|Metformine,Small molecule,Mitochondrial complex I (NADH dehydrogenase) inhibitor,Cancer/Tumor|Gastrointestinal|Infectious Disease|Respiratory
MONDO_0015459,nasopharynx carcinoma,CHEMBL44657,ETOPOSIDE,Enzyme,Etoposide|Etoposide resolution mixture|Etoposido|Etoposidum|NSC-141540|Sintopozid|VP-16-213,Small molecule,DNA topoisomerase II inhibitor,Cancer/Tumor|Gastrointestinal|Infectious Disease|Respiratory
MONDO_0015459,nasopharynx carcinoma,CHEMBL25,ASPIRIN,Enzyme,"Acetyl salicylate|Acetylsalicylic Acid|Acetylsalicylic acid|Acetylsalicylic acid (who-ip)|Acetylsalicylicum acidum|Acidum acetylsalicylicum|Acidum acetylsalicylicum (who-ip)|Aspirin|BAY1019036|Benzoic acid, 2-(acetyloxy)-|NSC-27223|NSC-406186",Small molecule,Cyclooxygenase inhibitor,Cancer/Tumor|Gastrointestinal|Infectious Disease|Respiratory
MONDO_0015459,nasopharynx carcinoma,CHEMBL1358,FULVESTRANT,Transcription factor,"Faslodex|Fulvestrant|ICI 182,780|ICI-182780|NSC-759879|ZD-9238|ZD9238",Small molecule,Estrogen receptor antagonist,Cancer/Tumor|Gastrointestinal|Infectious Disease|Respiratory
MONDO_0015459,nasopharynx carcinoma,CHEMBL384467,DEXAMETHASONE,Transcription factor,Decadron-LA|Dexacen-4|Dexacort|Dexair|Dexametasona|Dexamethasone|Dexamethasone metasulfobenzoate sodium|Dexamethasone palmitate|Dexamethasone valerate|Dexycu|Fluormethylprednisolone|ISV-305|Mymethasone|NSC-34521|Neodecadron|OTO-104,Small molecule,Glucocorticoid receptor agonist,Cancer/Tumor|Gastrointestinal|Infectious Disease|Respiratory
MONDO_0015459,nasopharynx carcinoma,CHEMBL109,VALPROIC ACID,Enzyme,"44089|Acide valproique|Acido valproico|NSC-93819|Pentanoic acid, 2-propyl|Valproate|Valproic acid|Valproic acid extended release",Small molecule,Succinate semialdehyde dehydrogenase inhibitor,Cancer/Tumor|Gastrointestinal|Infectious Disease|Respiratory
MONDO_0002529,skin squamous cell carcinoma,CHEMBL1194,PRILOCAINE,Ion channel,ASTRA-1512|ASTRA-1515|Citanest|NSC-40027|Prilocaina|Prilocaine|Propitocaine,Small molecule,Sodium channel alpha subunit blocker,Cancer/Tumor|Skin/Integumentary
MONDO_0002529,skin squamous cell carcinoma,CHEMBL939,GEFITINIB,Enzyme,Gefitinib|Iressa|NSC-759856|ZD-1839|ZD1839,Small molecule,Epidermal growth factor receptor erbB1 inhibitor,Cancer/Tumor|Skin/Integumentary
MONDO_0002529,skin squamous cell carcinoma,CHEMBL595,PIOGLITAZONE,Transcription factor|Epigenetic regulator,AD-4833|Actos|Duetact|Glustin|Pioglitazona|Pioglitazone|U-72107|Zactos,Small molecule,Peroxisome proliferator-activated receptor gamma agonist,Cancer/Tumor|Skin/Integumentary
MONDO_0002529,skin squamous cell carcinoma,CHEMBL1431,METFORMIN,Enzyme,LA-6023|Metformin|Metformin extended release|Metformina|Metformine,Small molecule,Mitochondrial complex I (NADH dehydrogenase) inhibitor,Cancer/Tumor|Skin/Integumentary
MONDO_0002529,skin squamous cell carcinoma,CHEMBL44657,ETOPOSIDE,Enzyme,Etoposide|Etoposide resolution mixture|Etoposido|Etoposidum|NSC-141540|Sintopozid|VP-16-213,Small molecule,DNA topoisomerase II inhibitor,Cancer/Tumor|Skin/Integumentary
MONDO_0002529,skin squamous cell carcinoma,CHEMBL38,TRETINOIN,Transcription factor,Aberel|All-trans retinoic acid|All-trans-retinoic acid|Eudyna|Kerlocal|NSC-122758|Oristar rna|Retin a|Retinoic acid|Tretinoin|Tretinoina|Tretinoine,Small molecule,Retinoic acid receptor agonist,Cancer/Tumor|Skin/Integumentary
MONDO_0002529,skin squamous cell carcinoma,CHEMBL25,ASPIRIN,Enzyme,"Acetyl salicylate|Acetylsalicylic Acid|Acetylsalicylic acid|Acetylsalicylic acid (who-ip)|Acetylsalicylicum acidum|Acidum acetylsalicylicum|Acidum acetylsalicylicum (who-ip)|Aspirin|BAY1019036|Benzoic acid, 2-(acetyloxy)-|NSC-27223|NSC-406186",Small molecule,Cyclooxygenase inhibitor,Cancer/Tumor|Skin/Integumentary
MONDO_0002529,skin squamous cell carcinoma,CHEMBL34259,METHOTREXATE,Enzyme,"(r)-methotrexate|ADX-2191|Abitrexate|Amethopterin|CL 14377|CL-14377|D-amethopterin|D-methotrexate|EMT-25299|Folex|Jylamvo|Methotrexate|Methotrexate, (r)-|Methotrexate, d-|Methotrexatum|Methylaminopterin|Metotrexato|Mexate|Mexate-AQ|NSC-740|R-9985|R-methotrexate|TCMDC-123832|TCMDC-125488|TCMDC-125858|Trexall",Small molecule,Dihydrofolate reductase inhibitor,Cancer/Tumor|Skin/Integumentary
MONDO_0002529,skin squamous cell carcinoma,CHEMBL1358,FULVESTRANT,Transcription factor,"Faslodex|Fulvestrant|ICI 182,780|ICI-182780|NSC-759879|ZD-9238|ZD9238",Small molecule,Estrogen receptor antagonist,Cancer/Tumor|Skin/Integumentary
EFO_0009441,Waldenstrom Macroglobulinemia,CHEMBL44657,ETOPOSIDE,Enzyme,Etoposide|Etoposide resolution mixture|Etoposido|Etoposidum|NSC-141540|Sintopozid|VP-16-213,Small molecule,DNA topoisomerase II inhibitor,Genetic/Congenital|Immune System|Hematologic|Metabolic|Cancer/Tumor
EFO_0009441,Waldenstrom Macroglobulinemia,CHEMBL384467,DEXAMETHASONE,Transcription factor,Decadron-LA|Dexacen-4|Dexacort|Dexair|Dexametasona|Dexamethasone|Dexamethasone metasulfobenzoate sodium|Dexamethasone palmitate|Dexamethasone valerate|Dexycu|Fluormethylprednisolone|ISV-305|Mymethasone|NSC-34521|Neodecadron|OTO-104,Small molecule,Glucocorticoid receptor agonist,Genetic/Congenital|Immune System|Hematologic|Metabolic|Cancer/Tumor
MONDO_0004784,allergic asthma,CHEMBL1042,CHOLECALCIFEROL,Transcription factor,"7-dehydrocholesterol, activated|AK R215 COMPONENT COLECALCIFEROL|AK-R215 COMPONENT COLECALCIFEROL|Cholecalciferol|Colecalciferol|Colecalciferolum|Delsterol|Delta-d|Deparal|Ebivit|NSC-375571|Provitina|Ricketon|Vitamin d|Vitamin d (cholecalciferol)|Vitamin d assay system suitability|Vitamin d-3|Vitamin d3|Vitamin d3 (as cholecalciferol)",Small molecule,Vitamin D receptor agonist,Respiratory|Immune System
MONDO_0004784,allergic asthma,CHEMBL1064,SIMVASTATIN,Unclassified protein|Enzyme,C10AA01|MK-0733|MK-733|NSC-758706|Simvastatin|Simvastatin hydroxy acid|Simvastatina|Simvastatine|Synvinolin,Small molecule,HMG-CoA reductase inhibitor,Respiratory|Immune System
MONDO_0004784,allergic asthma,CHEMBL1370,BUDESONIDE,Transcription factor,Budesonida|Budesonide|MAP-0010|MAP0010|NSC-757788|R01AD05|S-1320,Small molecule,Glucocorticoid receptor agonist,Respiratory|Immune System
MONDO_0004784,allergic asthma,CHEMBL714,ALBUTEROL,Membrane receptor,Accuneb|Albuterol|Combivent|Duoneb|Etinoline|NSC-757417|PROVENTIL-HFA|SCH 13949W|SCH-13949W|Salbutamol|Salbutamolum|Ventoline|Volmax,Small molecule,Beta-2 adrenergic receptor agonist,Respiratory|Immune System
MONDO_0004784,allergic asthma,CHEMBL1370561,AMINOPHYLLINE,Enzyme,Aminofilina|Aminophylline|Aminophyllinum|Cardophyllin|Linampheta|NSC-7919|Syntophyllin|Theophyllamine|Theophylline ethylenediamine|Theophylline-ethylenediamine,Small molecule,Phosphodiesterase 4 inhibitor,Respiratory|Immune System
MONDO_0004784,allergic asthma,CHEMBL32800,FENOTEROL,Membrane receptor,Airum|Dosberotec|Fenoterol|Fenoterol hbr|Fenoterol hydrobromide|NSC-757811|Partusisten|TH 1165A|TH 1165A FREE BASE|TH 1165A [AS HYDROBROMIDE SALT]|TH-1165|TH-1165A|TH-1165A FREE BASE,Small molecule,Beta-2 adrenergic receptor agonist,Respiratory|Immune System
MONDO_0004784,allergic asthma,CHEMBL650,METHYLPREDNISOLONE,Transcription factor,"6-methyl-prednisolone|6-methylprednisolone|J3.872E|Methylprednisolone|Metilprednisolona|NSC-19987|U-67,590A",Small molecule,Glucocorticoid receptor agonist,Respiratory|Immune System
MONDO_0004784,allergic asthma,CHEMBL1009,LEVODOPA,Membrane receptor,Bendopa|Cvt-301|Levodopa|Levodopa component of carbilev|Levodopa component of parcopa|Levodopa component of sinemet|Levodopum|NSC-118381|V-1512,Small molecule,Dopamine D3 receptor agonist,Respiratory|Immune System
MONDO_0004784,allergic asthma,CHEMBL25,ASPIRIN,Enzyme,"Acetyl salicylate|Acetylsalicylic Acid|Acetylsalicylic acid|Acetylsalicylic acid (who-ip)|Acetylsalicylicum acidum|Acidum acetylsalicylicum|Acidum acetylsalicylicum (who-ip)|Aspirin|BAY1019036|Benzoic acid, 2-(acetyloxy)-|NSC-27223|NSC-406186",Small molecule,Cyclooxygenase inhibitor,Respiratory|Immune System
MONDO_0018076,tuberculosis,CHEMBL547,ISOTRETINOIN,Transcription factor,"13 Cis-Retinoic Acid|13-cis-retinoic acid|Isotretinoin|Isotretinoina|Isotretinoine|NSC-758156|PAT-001|RO 4-3780|RO-4-3780|RO-43780|Retinoic acid 13-cis-form|Retinoic acid, 13-cis-|Vitamin a acid, 13-cis",Small molecule,Retinoic acid receptor agonist,Infectious Disease
MONDO_0018076,tuberculosis,CHEMBL118,CELECOXIB,Enzyme,Celecoxib|DFN-15|DFN15|NSC-719627|NSC-758624|SC-58635,Small molecule,Cyclooxygenase-2 inhibitor,Infectious Disease
MONDO_0018076,tuberculosis,CHEMBL38,TRETINOIN,Transcription factor,Aberel|All-trans retinoic acid|All-trans-retinoic acid|Eudyna|Kerlocal|NSC-122758|Oristar rna|Retin a|Retinoic acid|Tretinoin|Tretinoina|Tretinoine,Small molecule,Retinoic acid receptor agonist,Infectious Disease
EFO_0009606,macular degeneration,CHEMBL413,SIROLIMUS,Enzyme|Ion channel,AY-22989|Fyarro|Hyftor|L04AA10|NSC-226080|Npc-12g|Rapalimus|Rapamycin|SM-88 COMPONENT SIROLIMUS|Sirolimus|WY-090217,Small molecule,FK506-binding protein 1A inhibitor,Nervous System|Visual System
EFO_0009606,macular degeneration,CHEMBL1393,SPIRONOLACTONE,Transcription factor,Espironolactona|NSC-150399|SC-9420|Spironolactone|Spironolactone ceva|Spironolactonum|Verospirone,Small molecule,Mineralocorticoid receptor antagonist,Nervous System|Visual System
EFO_0009606,macular degeneration,CHEMBL1009,LEVODOPA,Membrane receptor,Bendopa|Cvt-301|Levodopa|Levodopa component of carbilev|Levodopa component of parcopa|Levodopa component of sinemet|Levodopum|NSC-118381|V-1512,Small molecule,Dopamine D3 receptor agonist,Nervous System|Visual System
EFO_0009606,macular degeneration,CHEMBL79,LIDOCAINE,Ion channel,ALGRX 3268|ALGRX-3268|Anestacon|Embolex|Iontocaine|Lidocaina|Lidocaine|Lidocainum|Lidocaton|Lidopen|Lignocaine|NSC-40030|Octocaine|Solarcaine|Xylestesin,Small molecule,Sodium channel alpha subunit blocker,Nervous System|Visual System
EFO_0009606,macular degeneration,CHEMBL25,ASPIRIN,Enzyme,"Acetyl salicylate|Acetylsalicylic Acid|Acetylsalicylic acid|Acetylsalicylic acid (who-ip)|Acetylsalicylicum acidum|Acidum acetylsalicylicum|Acidum acetylsalicylicum (who-ip)|Aspirin|BAY1019036|Benzoic acid, 2-(acetyloxy)-|NSC-27223|NSC-406186",Small molecule,Cyclooxygenase inhibitor,Nervous System|Visual System
