gene_symbol,logfc_dz:754,logfc_dz:837,logfc_dz:836,logfc_dz:982,logfc_dz:813,logfc_dz:690,logfc_dz:697,mean_logfc,median_logfc,common_experiment,organism
S100A10,0.022419234737753868,,-0.0313030444085598,0.00927512813359499,,-0.01900951750576496,,-0.004654549760743976,-0.004867194686084986,,human
TUBB3,0.02217927761375904,,0.012934587895870209,,,,,0.017556932754814625,0.017556932754814625,,human
SUMO2,0.02209220826625824,,0.01385599933564663,,,0.012497559189796448,,0.016148588930567104,0.01385599933564663,,human
PLS3,0.022075438871979713,,0.023764915764331818,,,,,0.022920177318155766,0.022920177318155766,,human
SEPW1,0.02202528342604637,,0.06806903332471848,-0.009504072368144989,-0.020208904519677162,,,0.015095334965735674,0.006260605528950691,-0.020208904519677162,human
TOMM20,0.021980049088597298,,-0.012363653630018234,,,-0.02034296840429306,,-0.003575524315237999,-0.012363653630018234,,human
C12orf57,0.021761925891041756,,,0.008352948352694511,,,,0.015057437121868134,0.015057437121868134,,human
DCT,0.021745307371020317,,,0.018282467499375343,,,,0.02001388743519783,0.02001388743519783,,human
NEAT1,0.02155236341059208,,,,,,,0.02155236341059208,0.02155236341059208,,human
RPL24,0.021535329520702362,,0.018468189984560013,0.014018222689628601,-0.02396201342344284,-0.02748633362352848,,0.000514679029583931,0.014018222689628601,-0.02396201342344284,human
PRDX1,0.021409854292869568,,,,0.034402236342430115,,,0.02790604531764984,0.02790604531764984,0.034402236342430115,human
HSPA1B,0.021181652322411537,,,-0.14135727286338806,0.025128476321697235,,,-0.03168238140642643,0.021181652322411537,0.025128476321697235,human
SNRPG,0.021051136776804924,,,,0.03804853558540344,0.009445905685424805,,0.022848526015877724,0.021051136776804924,0.03804853558540344,human
ARL6IP5,0.020882083103060722,,,,-0.02021900564432144,,,0.00033153872936964035,0.00033153872936964035,-0.02021900564432144,human
NDUFAB1,0.020727841183543205,,-0.014207611791789532,,,,,0.0032601146958768368,0.0032601146958768368,,human
MIR1244-2,0.020404351875185966,,-0.016728127375245094,,,-0.013711455278098583,,-0.0033450769260525703,-0.013711455278098583,,human
UQCRH,0.020373273640871048,,,0.011242869310081005,,,,0.015808071475476027,0.015808071475476027,,human
RPS14P3,0.020331211388111115,,-0.01262770313769579,,,,,0.0038517541252076626,0.0038517541252076626,,human
SF3B1,0.020287688821554184,,,,,,,0.020287688821554184,0.020287688821554184,,human
NPIPA1,0.020181015133857727,,0.06441131979227066,-0.0462816059589386,,-0.01595010608434677,,0.005590155720710754,0.002115454524755478,,human
CLDN1,0.019964439794421196,,,-0.027304785326123238,-0.06093179062008858,,,-0.02275737871726354,-0.027304785326123238,-0.06093179062008858,human
TUBB,0.019848870113492012,,,,,,,0.019848870113492012,0.019848870113492012,,human
FBL,0.019816067069768906,,-0.018314680084586143,,-0.016397152096033096,-0.01501648873090744,,-0.007478063460439444,-0.015706820413470268,-0.016397152096033096,human
S100A9,0.01964781992137432,0.021837500855326653,,,-0.06926608830690384,0.3680550754070282,-0.008778990246355534,0.06629906352609397,0.01964781992137432,-0.06926608830690384,human
PPIA,0.019632643088698387,,,,,0.010776875540614128,,0.015204759314656258,0.015204759314656258,,human
SLURP1,0.019542474299669266,0.02702820673584938,0.09669173508882523,0.008946431800723076,,0.0631292313337326,,0.04306761585175991,0.02702820673584938,,human
CD99,0.019433025270700455,,0.03642962500452995,,,-0.01189829409122467,,0.014654785394668579,0.019433025270700455,,human
EIF4H,0.019365230575203896,,,,,0.010205310769379139,,0.014785270672291517,0.014785270672291517,,human
SH3BGRL,0.019314074888825417,,,,,,,0.019314074888825417,0.019314074888825417,,human
QPCT,0.019280584529042244,,,,,0.011648128740489483,,0.015464356634765863,0.015464356634765863,,human
CYB5R3,0.01925770193338394,-0.017999060451984406,-0.02826235629618168,,,-0.014501605182886124,,-0.010376329999417067,-0.016250332817435265,,human
CREG1,0.019170956686139107,,,,,-0.01092460099607706,,0.004123177845031023,0.004123177845031023,,human
RPS2,0.019059278070926666,,,0.03403257578611374,,,,0.026545926928520203,0.026545926928520203,,human
RPL10,0.019040685147047043,,,,,-0.00949300080537796,,0.004773842170834541,0.004773842170834541,,human
RSL24D1,0.018940482288599014,,,,,,,0.018940482288599014,0.018940482288599014,,human
EMC4,0.018810216337442398,,,,,,,0.018810216337442398,0.018810216337442398,,human
PKD1P1,0.018771840259432793,,0.0554356724023819,,,-0.017587555572390556,,0.018873319029808044,0.018771840259432793,,human
LGALSL,0.01873297244310379,,,-0.009921044111251831,,,,0.00440596416592598,0.00440596416592598,,human
RPS17,0.018731307238340378,,,0.033578984439373016,-0.016525838524103165,,,0.01192815105120341,0.018731307238340378,-0.016525838524103165,human
