gene_symbol,logfc_dz:827,logfc_dz:753,logfc_dz:635,logfc_dz:828,logfc_dz:829,logfc_dz:830,logfc_dz:634,logfc_dz:467,logfc_dz:318,logfc_dz:712,logfc_dz:713,logfc_dz:714,logfc_dz:715,logfc_dz:565,logfc_dz:567,logfc_dz:568,logfc_dz:729,logfc_dz:566,mean_logfc,median_logfc,common_experiment,organism
CELSR1,,,-0.006745919585227966,,-0.00826181285083294,-0.004537919070571661,,,,,,,,,,,,,-0.0065152171688775224,-0.006745919585227966,,human
LRRC71,,,-0.0067405481822788715,,-0.007632666267454624,-0.005818906705826521,,,-0.04832026734948158,,,,,,,,,,-0.0171280971262604,-0.007186607224866748,,human
SLC27A2,,,-0.006681798025965691,,,,,,-0.031726788729429245,,,,,,,,,,-0.019204293377697468,-0.019204293377697468,,human
GPC1,,,-0.006674689706414938,,-0.007910776883363724,,,,,,,,,,,,,,-0.007292733294889331,-0.007292733294889331,,human
LINC00657,,,-0.006648059003055096,,-0.007799125276505947,-0.006691009737551212,,,,-0.014180077239871025,,0.01397013384848833,,,,,,,-0.0042696274816989895,-0.006691009737551212,,human
KCNJ16,,,-0.006636403035372496,,-0.008070112206041813,-0.008940957486629486,,-0.006444158498197794,,,,,,,,,,,-0.007522907806560397,-0.007353257620707154,,human
SIX1,,,-0.0066190119832754135,,-0.012307598255574703,-0.00475161662325263,,,,,,,,,,,,,-0.007892742287367582,-0.0066190119832754135,,human
CFAP61,,,-0.00657279696315527,,-0.0058551691472530365,,,,,,,,,,,,,,-0.006213983055204153,-0.006213983055204153,,human
SLC25A29,,,-0.006460749544203281,,-0.0075100017711520195,,,,,,,,,,,,,,-0.0069853756576776505,-0.0069853756576776505,,human
C1orf194,,,-0.006436345633119345,-0.007129920180886984,,,,,0.0804590955376625,,,,,,,,,,0.02229760990788539,-0.006436345633119345,,human
FAM154B,,,-0.006400496233254671,,-0.0060247029177844524,-0.006646730937063694,,,-0.029812628403306007,,,,,,,,,,-0.012221139622852206,-0.0065236135851591825,,human
FOXA1,,,-0.006362684536725283,,-0.0059121716767549515,-0.0044455393217504025,,,,,,,,,,,,,-0.0055734651784102125,-0.0059121716767549515,,human
FHOD3,,,-0.006361144129186869,,-0.007229008246213198,-0.006122461054474115,,-0.006143089849501848,,,,,,,,,,,-0.0064639258198440075,-0.0062521169893443584,,human
C5orf45,,,-0.0062756952829658985,,-0.006997289601713419,,,,,,,,,,,,,,-0.006636492442339659,-0.006636492442339659,,human
PXN,,,-0.006213744170963764,,-0.007239826023578644,,,,,,,,,,,,,,-0.006726785097271204,-0.006726785097271204,,human
XRCC1,,,-0.006206102203577757,,-0.006423705257475376,,,,,,,,,,,,,,-0.0063149037305265665,-0.0063149037305265665,,human
HEIH,,,-0.00617137411609292,,-0.006725570652633905,,,,,,,,,,,,,,-0.006448472384363413,-0.006448472384363413,,human
PIFO,,,-0.006131982896476984,,,-0.004406310617923737,,,,,,,,,,,,,-0.00526914675720036,-0.00526914675720036,,human
TMEM45A,,,-0.0061255828477442265,,-0.007159424014389515,-0.006064651533961296,,,-0.1195642352104187,,,,,,,,,,-0.034728473401628435,-0.006642503431066871,,human
CD164,,,-0.006081295199692249,,,-0.005194790195673704,,,,,,,,0.02824418805539608,,,,,0.005656034220010042,-0.005194790195673704,,human
MUC16,,,-0.006043512374162674,,-0.006670686416327953,,,,-0.045126788318157196,,,,,,,,,,-0.019280329036215942,-0.006670686416327953,,human
GNB2L1,,,-0.006020747125148773,,-0.005935067310929298,-0.005607502534985542,,,,,,0.025767605751752853,,-0.038734812289476395,-0.01638488471508026,-0.027052603662014008,0.014761615544557571,0.01747266575694084,-0.004637081176042557,-0.005935067310929298,,human
SPAG17,,,-0.005972367711365223,,-0.006092233583331108,-0.004364346619695425,,,,,,,,,,,,,-0.005476315971463919,-0.005972367711365223,,human
IFI27L2,,,-0.005933705251663923,,-0.00628647580742836,,,,,,,,,,,,,,-0.006110090529546142,-0.006110090529546142,,human
KTN1,,,-0.005895894020795822,,-0.005963571835309267,-0.006208144593983889,,,,,,0.019032306969165802,0.019346825778484344,,,,,,0.004062304459512234,-0.005895894020795822,,human
NELFE,,,-0.005887244828045368,,,,,,,-0.01022549718618393,,,,,,,,,-0.008056371007114649,-0.008056371007114649,,human
CYP4X1,,,-0.005845271050930023,,,-0.0050590080209076405,,,,,,,,,,,,,-0.005452139535918832,-0.005452139535918832,,human
ITGB4,,,-0.005795531906187534,,,,,,,,,,,,,,,,-0.005795531906187534,-0.005795531906187534,,human
C6orf118,,,-0.005732882767915726,,,,-0.008692189119756222,,,,,,,,,,,,-0.007212535943835974,-0.007212535943835974,,human
ADIRF,,,-0.005709693767130375,,,,,-0.005354388616979122,,,,,,,,,,,-0.0055320411920547485,-0.0055320411920547485,,human
PTPRT,,,-0.005699980538338423,,-0.00732266902923584,,,,,,,,,,,,,,-0.006511324783787131,-0.006511324783787131,,human
COPRS,,,-0.005646942649036646,,,,-0.009391235187649727,,,,,,,,,,,,-0.007519088918343186,-0.007519088918343186,,human
EPHX2,,,-0.005563105922192335,,-0.007357422728091478,-0.004269048571586609,,,,,,,,,,,,,-0.005729859073956807,-0.005563105922192335,,human
SULT1A4,,,-0.005461713299155235,,,-0.004540157504379749,,,,,,,,,,,,,-0.005000935401767492,-0.005000935401767492,,human
LRRC48,,,-0.005460187327116728,,,,,,,,,,,,,,,,-0.005460187327116728,-0.005460187327116728,,human
DNAI1,,,-0.005391095764935017,,,,,,,,,,,,,,,,-0.005391095764935017,-0.005391095764935017,,human
WFDC6,,,-0.005334310233592987,-0.00630949717015028,,,,,,,,,,,,,,,-0.0058219037018716335,-0.0058219037018716335,,human
CYP2J2,,,-0.005252121016383171,,,-0.010392108000814915,,-0.005214312579482794,-0.020718740299344063,,,,,,,,,,-0.010394320474006236,-0.007822114508599043,,human
IFT43,,,-0.00519188167527318,,,,,,,,,,,,,,,,-0.00519188167527318,-0.00519188167527318,,human
SCARNA17,,,-0.005172863602638245,,-0.00762418145313859,,0.00782595481723547,,,,,,,0.026824211701750755,,0.02082592062652111,,0.03525887057185173,0.012989652110263705,0.01432593772187829,,human
POLR2J2,,,,-0.016324400901794434,,,,-0.014275978319346905,,0.011048062704503536,,,,,,,,,-0.006517438838879268,-0.014275978319346905,,human
COX7A2,,,,0.012972628697752953,,0.010035887360572815,0.010431133210659027,0.016565123572945595,,-0.04305780678987503,-0.025210946798324585,,,,,,,,-0.003043996791044871,0.010233510285615921,,human
PARK7,,,,0.01088649034500122,,0.006984930485486984,,0.01364949345588684,,-0.036081306636333466,-0.018095621839165688,-0.01489994116127491,,,,,,,-0.0062593258917331696,-0.003957505337893963,,human
USMG5,,,,0.005558640696108341,,,,0.006748119369149208,,-0.03303035721182823,-0.007450767792761326,,0.020487641915678978,,,,,,-0.001537344604730606,0.005558640696108341,,human
RPL31,,,,0.010369272902607918,,,0.008234196342527866,0.007525947410613298,,-0.030712930485606194,-0.019054146483540535,,,,,,,,-0.0047275320626795295,0.007525947410613298,,human
TUBA4A,,,,0.0058210017159581184,-0.005544966086745262,,,,,-0.020929383113980293,-0.015031903982162476,,-0.018968144431710243,,,,-0.034036584198474884,,-0.014781663349519173,-0.01700002420693636,,human
IGJ,,,,-0.01154097355902195,,,,-0.010004311800003052,,-0.01285166759043932,,-0.04855375736951828,-0.08280297368764877,,,-0.024955224245786667,-0.01928822323679924,-0.051751405000686646,-0.03271856706123799,-0.022121723741292953,,human
EID1,,,,0.005795767065137625,,,,,,-0.010471669025719166,,,,,,,,,-0.0023379509802907705,-0.0023379509802907705,,human
ATP5A1,,,,0.009513480588793755,,,,0.007471265736967325,,-0.010298286564648151,,,-0.009863635525107384,,,,,,-0.0007942939409986138,-0.0011961848940700293,,human
GPR56,,,,0.011246598325669765,,0.0083807073533535,,0.010647017508745193,,,,,-0.015336019918322563,0.06822340935468674,0.02356981299817562,,,0.05557559058070183,0.023186730886144296,0.011246598325669765,,human
XBP1,,,,-0.01098507922142744,,-0.005181752145290375,-0.0073766205459833145,-0.010030930861830711,,,,,,0.026607725769281387,,,,0.016223404556512833,0.0015427912585437298,-0.006279186345636845,,human
PROK2,,,,0.1907053291797638,,,,0.17687207460403442,,,,,,-0.03563036769628525,0.04518432170152664,,,-0.02155512198805809,0.07111524716019631,0.04518432170152664,,human
BCL6,,,,0.006561993155628443,,-0.005937099456787109,,,,,,,,-0.016896340996026993,,,,-0.02306831255555153,-0.009834939963184297,-0.011416720226407051,,human
FAM102A,,,,0.018647128716111183,,0.020859405398368835,-0.02849292941391468,0.024380087852478027,,,,,,-0.016528045758605003,,,,,0.0037731293588876723,0.018647128716111183,,human
LYN,,,,-0.006424191873520613,,,,,,,,,,,-0.017120787873864174,-0.04364044591784477,-0.016534702852368355,-0.03354612737894058,-0.0234532511793077,-0.017120787873864174,,human
CAT,,,,0.0058181737549602985,,,,,,,,,,,,0.03149636834859848,,-0.024484828114509583,0.004276571329683065,0.0058181737549602985,,human
CD68,,,,-0.005932911764830351,,,,,,,,,,,,-0.020242299884557724,,,-0.013087605824694037,-0.013087605824694037,,human
LOC101927157,,,,0.1308724582195282,,,,0.12235751003026962,,,,,,,,,,,0.1266149841248989,0.1266149841248989,,human
PYY2,,,,0.02520136535167694,0.008866903372108936,,0.02926664613187313,0.027139179408550262,,,,,,,,,,,0.022618523566052318,0.0261702723801136,,human
MT1B,,,,0.018136395141482353,-0.007841784507036209,0.006069517694413662,,0.014512616209685802,,,,,,,,,,,0.007719186134636402,0.010291066952049732,,human
S100A2,,,,0.013904737308621407,,0.014792341738939285,,0.010730866342782974,0.03006412833929062,,,,,,,,,,0.01737301843240857,0.014348539523780346,,human
AKR1C3,,,,0.013821393251419067,,,0.011251412332057953,0.005514287855476141,,,,,,,,,,,0.010195697812984387,0.011251412332057953,,human
NDUFAF3,,,,0.012097564525902271,,,,0.01580275036394596,,,,,,,,,,,0.013950157444924116,0.013950157444924116,,human
MRPS24,,,,0.01142659317702055,,,,0.00821051374077797,,,,,0.014842790551483631,,,,0.010210341773927212,,0.01117255981080234,0.01081846747547388,,human
KRT5,,,,0.011422709561884403,,0.006836443208158016,,0.010722792707383633,0.016065457835793495,,,,,,,,,,0.011261850828304887,0.011072751134634018,,human
CBR1,,,,0.011249862611293793,,,,0.007948755286633968,,,,,,,,,,,0.00959930894896388,0.00959930894896388,,human
LMO2,,,,0.010754548944532871,,,-0.0069192880764603615,0.008111190050840378,,,,,,,,,,,0.003982150306304296,0.008111190050840378,,human
MT1M,,,,0.010666163638234138,,0.005761651787906885,,0.008694450370967388,,,,,,,,,,,0.008374088599036137,0.008694450370967388,,human
IFITM4P,,,,0.010454850271344185,,0.008132511749863625,,0.011949199251830578,,,,,,,,,,,0.010178853757679462,0.010454850271344185,,human
CRLF1,,,,0.010264938697218895,,0.009986916556954384,,0.009982451796531677,,,,,,,,,,,0.010078102350234985,0.009986916556954384,,human
RSPH14,,,,0.009527448564767838,,,,,,,,,,,,,,,0.009527448564767838,0.009527448564767838,,human
H2AFY,,,,0.009091961197555065,,,,0.0073265135288238525,,,,,,,,,,,0.008209237363189459,0.008209237363189459,,human
TCTEX1D2,,,,0.008961101993918419,0.005860190372914076,-0.0049835327081382275,,0.007287980988621712,,,,,,,,,,,0.004281435161828995,0.006574085680767894,,human
KLHDC9,,,,0.00867190957069397,-0.008847602643072605,,,0.006403325591236353,,,,,,,,,,,0.002075877506285906,0.006403325591236353,,human
CYB5R2,,,,0.008515460416674614,,,0.010698600672185421,0.007882877252995968,,,,,,,,,,,0.009032312780618668,0.008515460416674614,,human
LGALS7,,,,0.008427230641245842,0.008130486123263836,0.0117685217410326,,,,,,,,,,,,,0.009442079501847426,0.008427230641245842,,human
ATP5H,,,,0.008114099502563477,,0.005739827174693346,,0.007961137220263481,,,,,,,,,,,0.007271687965840101,0.007961137220263481,,human
MAP6,,,,0.007661538198590279,,,,0.0063827005214989185,,,,,,,,,,,0.007022119360044599,0.007022119360044599,,human
FAM27C,,,,0.007646560203284025,,,,,,,,,,,,,,,0.007646560203284025,0.007646560203284025,,human
SPPL2B,,,,0.007574193179607391,,,,0.007272860035300255,,,,,,,,,,,0.007423526607453823,0.007423526607453823,,human
ROPN1L,,,,0.007529847323894501,,,-0.01082957349717617,0.0051896641962230206,,,,,,,,,,,0.0006299793409804503,0.0051896641962230206,,human
PON3,,,,0.007456882856786251,,,,0.005911528132855892,,,,,,,,,,,0.006684205494821072,0.006684205494821072,,human
LINC00094,,,,0.007151682395488024,,,,0.006320825777947903,,,,,,,,,,,0.006736254086717963,0.006736254086717963,,human
MAGED1,,,,0.0070417155511677265,,,,0.005725693888962269,,,,,0.012370175682008266,,,,,,0.008379195040712753,0.0070417155511677265,,human
TMSB15B,,,,0.006920978426933289,,,,0.006507301703095436,,,,,,,,,,,0.006714140065014362,0.006714140065014362,,human
CLTA,,,,0.006861359346657991,,,,0.006553182378411293,,,,,,,,,,,0.006707270862534642,0.006707270862534642,,human
CASKIN1,,,,0.0066939229145646095,,,,0.007334637455642223,,,,,,,,,,,0.0070142801851034164,0.0070142801851034164,,human
ALDH3B1,,,,0.006493397057056427,,,,0.00471847876906395,,,,,,,,,,,0.005605937913060188,0.005605937913060188,,human
NDUFA7,,,,0.006485834717750549,,,,0.006397499702870846,,,,,,,,,,,0.0064416672103106976,0.0064416672103106976,,human
RUVBL2,,,,0.006331911310553551,,,,0.00613083690404892,,,,,,,,,,,0.006231374107301235,0.006231374107301235,,human
HSPBP1,,,,0.006315111182630062,,,,0.006407289300113916,,,,,,,,,,,0.006361200241371989,0.006361200241371989,,human
SPATS2L,,,,0.006287974771112204,,0.00443835137411952,,0.005419440101832151,,,,,,,,,,,0.005381922082354625,0.005419440101832151,,human
SSRP1,,,,0.006207431200891733,,,,0.004914719145745039,,,,,,,,,,,0.005561075173318386,0.005561075173318386,,human
CST6,,,,0.006158324424177408,,,,,,,,,,,,,,,0.006158324424177408,0.006158324424177408,,human
CXCL14,,,,0.006023825611919165,,0.00522062461823225,,0.007287540007382631,,,,,,,,,,,0.006177330079178016,0.006023825611919165,,human
THOP1,,,,0.005966024473309517,,,,0.005556685384362936,,,,,,,,,,,0.0057613549288362265,0.0057613549288362265,,human
RIIAD1,,,,0.0055656698532402515,,,,,,,,,,,,,,,0.0055656698532402515,0.0055656698532402515,,human
STK33,,,,0.005552640650421381,,,,0.005057241301983595,,,,,,,,,,,0.005304940976202488,0.005304940976202488,,human
GAS5,,,,0.0055302889086306095,,,,0.005357580259442329,,,,,,,,,,,0.0054439345840364695,0.0054439345840364695,,human
ENKD1,,,,0.005460967775434256,,,,,,,,,,,,,,,0.005460967775434256,0.005460967775434256,,human
KDM7A,,,,-0.05507531762123108,,,,-0.06417759507894516,,,,,,,,,,,-0.05962645635008812,-0.05962645635008812,,human
PRSS37,,,,-0.0399942509829998,,,,-0.04703677445650101,,,,,,,,,,,-0.043515512719750404,-0.043515512719750404,,human
LOC101928327,,,,-0.01462432648986578,,,,-0.017168669030070305,,,,,,,,,,,-0.015896497759968042,-0.015896497759968042,,human
HCRT,,,,-0.01284845918416977,,-0.009705036878585815,,-0.014542481862008572,,,,,,,,,,,-0.012365325974921385,-0.01284845918416977,,human
IGLV1-44,,,,-0.01011988241225481,,,,-0.008386027067899704,,,,,,,,,,,-0.009252954740077257,-0.009252954740077257,,human
SNORA78,,,,-0.009754433296620846,,,,-0.006774473935365677,,,,,,,,,,,-0.008264453615993261,-0.008264453615993261,,human
MED19,,,,-0.009670437313616276,,,,-0.010019095614552498,,,,,,,,,,,-0.009844766464084387,-0.009844766464084387,,human
CST1,,,,-0.00964043103158474,,,,-0.008550077676773071,,,,,,,,,,,-0.009095254354178905,-0.009095254354178905,,human
RNF130,,,,-0.008376142010092735,,,,-0.0051366244442760944,,,,,,,,,,,-0.006756383227184415,-0.006756383227184415,,human
CD86,,,,-0.008010363206267357,,,,-0.009438658133149147,,,,,,,,,,,-0.008724510669708252,-0.008724510669708252,,human
SFTPC,,,,-0.007868786342442036,,,0.00853640865534544,-0.011893917806446552,,,,,,,,,,,-0.003742098497847716,-0.007868786342442036,,human
CST2,,,,-0.007640765514224768,,,,-0.006824927404522896,,,,,,,,,,,-0.007232846459373832,-0.007232846459373832,,human
TNFRSF12A,,,,-0.007375033106654882,,,,-0.005697645712643862,,,,,,,,,,,-0.006536339409649372,-0.006536339409649372,,human
SLC22A18AS,,,,-0.006990318186581135,,,,,,,,,,,,,,,-0.006990318186581135,-0.006990318186581135,,human
LTB,,,,-0.006841095630079508,,,,-0.00521760992705822,,,,,,,,,,,-0.006029352778568864,-0.006029352778568864,,human
ZNF157,,,,-0.006791374646127224,,,,-0.005370031576603651,,,,,,,,,,,-0.0060807031113654375,-0.0060807031113654375,,human
C5orf58,,,,-0.006711144931614399,,,,-0.005585972219705582,,,,,,,,,,,-0.00614855857565999,-0.00614855857565999,,human
OSBPL6,,,,-0.006557586137205362,,-0.008204109035432339,,-0.00674426881596446,,,,,,,,,,,-0.007168654662867387,-0.00674426881596446,,human
RGS10,,,,-0.006196829490363598,,,,,,,,,,,,,,,-0.006196829490363598,-0.006196829490363598,,human
LMO4,,,,-0.006145428400486708,,-0.0050199939869344234,,,,,,,,,,,,,-0.005582711193710566,-0.005582711193710566,,human
ACBD7,,,,-0.005994874518364668,,,,-0.005442181136459112,,,,,,,,,,,-0.00571852782741189,-0.00571852782741189,,human
TRPV2,,,,-0.005777920596301556,,,,,,,,,,,,,,,-0.005777920596301556,-0.005777920596301556,,human
INHBA,,,,-0.005602362100034952,,,,,,,,,,,,,,,-0.005602362100034952,-0.005602362100034952,,human
PPP6R1,,,,-0.005583222955465317,,,,-0.006038644816726446,,,,,,,,,,,-0.0058109338860958815,-0.0058109338860958815,,human
GPR156,,,,-0.0055649555288255215,,-0.005304098129272461,,-0.006426374893635511,,,,,,,,,,,-0.005765142850577831,-0.0055649555288255215,,human
LPL,,,,-0.005451386794447899,,,,,,,,,,,,,,,-0.005451386794447899,-0.005451386794447899,,human
SLC45A4,,,,-0.00544693972915411,,,,-0.005254046525806189,,,,,,,,,,,-0.005350493127480149,-0.005350493127480149,,human
C12orf75,,,,,-0.006418931297957897,,,,-0.017138252034783363,0.030611051246523857,0.008817396126687527,0.01350878644734621,,0.018498342484235764,,,,,0.007979732162008682,0.011163091287016869,,human
RPS4Y1,,,,,0.007000882178544998,,,,,-0.12180124968290329,0.5402321815490723,-0.2370876669883728,0.134836345911026,,,,0.08973239362239838,,0.06881881443162759,0.04836663790047169,,human
ABLIM1,,,,,-0.00598478177562356,-0.004449633415788412,,,,-0.017005611211061478,,,,,,,,,-0.00914667546749115,-0.00598478177562356,,human
CHCHD2,,,,,-0.006437618751078844,,,,-0.027848297730088234,-0.013784291222691536,,,0.020928116515278816,,,,0.013343490660190582,,-0.002759720105677843,-0.006437618751078844,,human
NBPF19,,,,,-0.01422179862856865,,,,,,,,,0.015919722616672516,,0.021791424602270126,,,0.007829782863457998,0.015919722616672516,,human
RPL5,,,,,0.007166137453168631,,,,,,,0.017690274864435196,0.012358070351183414,-0.03830669820308685,0.03101617656648159,,0.011308823712170124,0.050164781510829926,0.013056795179311718,0.012358070351183414,,human
SLC31A2,,,,,0.005731005687266588,,,,,,,,,,-0.0392177477478981,,-0.01128584984689951,,-0.014924197302510342,-0.01128584984689951,,human
DPF2,,,,,-0.007805638946592808,,,,,,,,,,,,,0.017142808064818382,0.004668584559112787,0.004668584559112787,,human
EIF3M,,,,,0.005654473789036274,,,,,,,,,,,,,-0.016147907823324203,-0.005246717017143965,-0.005246717017143965,,human
CLU,,,,,-0.006792786531150341,-0.005466696340590715,,,,,,,,,,0.019273962825536728,,,0.002338159984598557,-0.005466696340590715,,human
ANXA2P1,,,,,0.010472139343619347,0.00956775713711977,,0.006808575242757797,,,,,,,,,,,0.008949490574498972,0.00956775713711977,,human
ELFN1,,,,,0.00995897501707077,,,,,,,,,,,,,,0.00995897501707077,0.00995897501707077,,human
ERICH5,,,,,0.00959781464189291,,-0.007011946756392717,,,,,,,,,,,,0.0012929339427500963,0.0012929339427500963,,human
SMPD2,,,,,0.009010774083435535,,,,,,,,,,,,,,0.009010774083435535,0.009010774083435535,,human
EVX1,,,,,0.008748432621359825,0.004625749308615923,0.011777753010392189,,,,,,,,,,,,0.008383978313455978,0.008748432621359825,,human
RPL22L1,,,,,0.008382552303373814,,,,,,,,,,,,,,0.008382552303373814,0.008382552303373814,,human
ARF4,,,,,0.007831303402781487,,0.007064849603921175,,0.017588386312127113,,,,,,,,,,0.010828179772943258,0.007831303402781487,,human
C5orf15,,,,,0.00728825805708766,,,,,,,,,,,,,,0.00728825805708766,0.00728825805708766,,human
PCSK1N,,,,,0.0071880328468978405,0.004752589389681816,,0.006141155492514372,,,,,,,,,,,0.0060272592430313425,0.006141155492514372,,human
SQLE,,,,,0.0071741193532943726,,,,,,,,,,,,,,0.0071741193532943726,0.0071741193532943726,,human
GOLGA2P10,,,,,0.007062518037855625,0.008627847768366337,-0.010033822618424892,,,,,,,,,,,,0.0018855143959323566,0.007062518037855625,,human
RPS4Y2,,,,,0.006703536491841078,,,,,,,,,,,,,,0.006703536491841078,0.006703536491841078,,human
SLITRK6,,,,,0.00666026072576642,,,,,,,,,,,,,,0.00666026072576642,0.00666026072576642,,human
OAT,,,,,0.006461918354034424,,,,0.0202721506357193,,,0.024433117359876633,0.018866537138819695,,,,,,0.017508430872112513,0.019569343887269497,,human
LINC01278,,,,,0.0063871704041957855,,,,,,,,,,,,,,0.0063871704041957855,0.0063871704041957855,,human
RAN,,,,,0.006354127079248428,,,,,,,0.03339715674519539,0.016552994027733803,,,,,,0.01876809261739254,0.016552994027733803,,human
COPB2,,,,,0.0062803118489682674,,,,,,,,,,,,,,0.0062803118489682674,0.0062803118489682674,,human
HIST1H3J,,,,,0.0059256828390061855,0.004364455584436655,,0.004744572099298239,,,,,,,,,,,0.0050115701742470264,0.004744572099298239,,human
PPIAP30,,,,,0.005818667821586132,,,,,,,,,,,,,,0.005818667821586132,0.005818667821586132,,human
HIST1H3E,,,,,0.005773366894572973,,,,,,,,,,,,,,0.005773366894572973,0.005773366894572973,,human
HIST1H3A,,,,,0.005746953189373016,0.006147767882794142,,,,,,,,,,,,,0.005947360536083579,0.005947360536083579,,human
GP9,,,,,0.005701921880245209,,,,,,,,,,,,,,0.005701921880245209,0.005701921880245209,,human
SCCPDH,,,,,0.0056966315023601055,,,,0.015190049074590206,,,,,,,,,,0.010443340288475156,0.010443340288475156,,human
MGC45922,,,,,0.0056297918781638145,,,,,,,,,,,,,,0.0056297918781638145,0.0056297918781638145,,human
MAFG-AS1,,,,,0.005585175007581711,,,,,,,,,,,,,,0.005585175007581711,0.005585175007581711,,human
CEP170B,,,,,-0.010756690986454487,0.005950893275439739,-0.010733014903962612,0.00489633996039629,,,,,,,,,,,-0.0026606181636452675,-0.002918337471783161,,human
PDE8B,,,,,-0.010658103972673416,-0.004906754940748215,,,,,,,,,,,,,-0.007782429456710815,-0.007782429456710815,,human
MT1G,,,,,-0.009244370274245739,-0.009324428625404835,,,,,,,,,,,,,-0.009284399449825287,-0.009284399449825287,,human
TRADD,,,,,-0.008442852646112442,,-0.006904002279043198,,,,,,,,,,,,-0.00767342746257782,-0.00767342746257782,,human
GNE,,,,,-0.007759446743875742,,,,-0.0336630716919899,,,,,,,,,,-0.02071125921793282,-0.02071125921793282,,human
NDUFV1,,,,,-0.0076770782470703125,,,,,,,,,,,,,,-0.0076770782470703125,-0.0076770782470703125,,human
CCDC130,,,,,-0.0076028513722121716,,,,,,,,,,,,,,-0.0076028513722121716,-0.0076028513722121716,,human
XYLT2,,,,,-0.007483453955501318,,,,,,,,,,,,,,-0.007483453955501318,-0.007483453955501318,,human
DYNC1H1,,,,,-0.007479503285139799,,-0.00710427388548851,,,,,,,,,,,,-0.007291888585314155,-0.007291888585314155,,human
CDKN1C,,,,,-0.007386329118162394,-0.004273790400475264,,,,,,,,,,,,,-0.005830059759318829,-0.005830059759318829,,human
PRB1,,,,,-0.007294563110917807,,0.009579155594110489,,,,,,,,,,,,0.0011422962415963411,0.0011422962415963411,,human
PRRT3,,,,,-0.007186258677393198,,,,-0.024036020040512085,,,,,,,,,,-0.015611139358952641,-0.015611139358952641,,human
SF3B5,,,,,-0.006763545796275139,,0.010658553801476955,,,,,,,,,,0.021256329491734505,,0.008383779165645441,0.010658553801476955,,human
CCDC64B,,,,,-0.006716581527143717,,-0.007690155878663063,,,,,,,,,,,,-0.00720336870290339,-0.00720336870290339,,human
MOK,,,,,-0.006663194857537746,,,,,,,,,,,,,,-0.006663194857537746,-0.006663194857537746,,human
ZFHX3,,,,,-0.00651045236736536,,,,,,,,,,,,,,-0.00651045236736536,-0.00651045236736536,,human
SRI,,,,,-0.006248368415981531,-0.005911374464631081,,,,,,,,,,,,,-0.006079871440306306,-0.006079871440306306,,human
REC8,,,,,-0.006156585179269314,,,,,,,,,,,,,,-0.006156585179269314,-0.006156585179269314,,human
LSM7,,,,,-0.006122625432908535,,0.006983144208788872,,,,-0.007086575962603092,,,,,,,,-0.0020753523955742517,-0.006122625432908535,,human
SOX2,,,,,-0.006092655472457409,-0.00451434263959527,,,,,,,,,,,,,-0.0053034990560263395,-0.0053034990560263395,,human
HSF1,,,,,-0.006064636632800102,-0.004269424360245466,,,,,,,,,,,,,-0.005167030496522784,-0.005167030496522784,,human
DAW1,,,,,-0.005940734408795834,,,,-0.01984850876033306,,,,,,,,,,-0.012894621584564447,-0.012894621584564447,,human
MGRN1,,,,,-0.0059340158477425575,,,,,,,,,,,,,,-0.0059340158477425575,-0.0059340158477425575,,human
FMO2,,,,,-0.005874219350516796,,,,,,,,,,,,,,-0.005874219350516796,-0.005874219350516796,,human
CD2,,,,,-0.00579551188275218,,,,,,-0.01674763672053814,,-0.039724498987197876,,,,,,-0.020755882530162733,-0.01674763672053814,,human
GRP,,,,,-0.005581628065556288,-0.005082829389721155,,,,,,,,,,,,,-0.0053322287276387215,-0.0053322287276387215,,human
C6orf132,,,,,-0.005549433641135693,,,,,,,,,,,,,,-0.005549433641135693,-0.005549433641135693,,human
ARHGAP4,,,,,-0.00554028432816267,,,,,,,,,,,,,,-0.00554028432816267,-0.00554028432816267,,human
TRMT112,,,,,,-0.00538208894431591,,,,0.02207694761455059,,,,0.02928563952445984,-0.03385261446237564,0.030013615265488625,,,0.0084282997995615,0.02207694761455059,,human
TSTD1,,,,,,-0.009802442975342274,0.007884331978857517,,,0.016176223754882812,,,,,,,,,0.004752704252799352,0.007884331978857517,,human
ANAPC16,,,,,,-0.004894191399216652,,,,-0.013710099272429943,-0.008328118361532688,,,,,,,,-0.008977469677726427,-0.008328118361532688,,human
GBP3,,,,,,0.009831388480961323,,,-0.026854000985622406,,,0.015556924045085907,,0.01641475036740303,-0.06858748197555542,,,-0.05096570774912834,-0.017434021302809317,-0.008511306252330542,,human
SULF2,,,,,,0.0048338985070586205,,,,,,,,-0.028066150844097137,0.016405532136559486,,,,-0.002275573400159677,0.0048338985070586205,,human
MT1F,,,,,,-0.005002564750611782,,,,,,,,,-0.018459860235452652,,,,-0.011731212493032217,-0.011731212493032217,,human
C14orf39,,,,,,0.06416350603103638,,0.03941196948289871,,,,,,,,,,,0.051787737756967545,0.051787737756967545,,human
MRPL9,,,,,,0.05817153677344322,,0.03742348775267601,,,,,,,,,,,0.047797512263059616,0.047797512263059616,,human
IL20RA,,,,,,0.03943490609526634,,0.02580554597079754,,,,,,,,,,,0.03262022603303194,0.03262022603303194,,human
LY6D,,,,,,0.011000021360814571,,0.006064896006137133,,,,,,,,,,,0.008532458683475852,0.008532458683475852,,human
SAA4,,,,,,0.009198147803544998,,,,,,,,,,,,,0.009198147803544998,0.009198147803544998,,human
