gene_symbol,logfc_dz:930,logfc_dz:931,logfc_dz:796,logfc_dz:795,logfc_dz:632,logfc_dz:671,logfc_dz:466,logfc_dz:724,mean_logfc,median_logfc,common_experiment,organism
RNASEK,-0.014787985011935234,,,,,,,,-0.014787985011935234,-0.014787985011935234,,human
PPP1CA,-0.014692774973809719,-0.019099444150924683,-0.013927560299634933,-0.012424349784851074,0.014662965200841427,0.012576551176607609,0.022194214165210724,,-0.0015300569523658072,-0.012424349784851074,,human
SUMO2,-0.014647864736616611,-0.04208160191774368,,,,,,,-0.028364733327180147,-0.028364733327180147,,human
UBC,-0.014605759643018246,,-0.026051783934235573,-0.03905452787876129,0.09063757956027985,0.0783197358250618,0.1300552487373352,,0.03655008211111029,0.031856988091021776,,human
CFD,-0.014564324170351028,0.0183583814650774,,-0.025384338572621346,,,,,-0.0071967604259649915,-0.014564324170351028,,human
LGALS1,-0.014478611759841442,-0.03876608610153198,0.009299741126596928,0.018222562968730927,0.053738683462142944,0.011741993948817253,0.04510987550020218,,0.012124022735016686,0.011741993948817253,,human
MS4A1,-0.014464816078543663,0.019453687593340874,,,,,,,0.0024944357573986053,0.0024944357573986053,,human
CD3D,-0.014440391212701797,-0.019631726667284966,,,-0.009425553493201733,-0.017844757065176964,-0.012073389254510403,,-0.014683163538575173,-0.014440391212701797,,human
PTPRCAP,-0.014326995238661766,,-0.010563692077994347,,,,,,-0.012445343658328056,-0.012445343658328056,,human
TXNDC5,-0.014230218715965748,-0.01726309396326542,0.00966956838965416,,,-0.010770056396722794,,,-0.00814845017157495,-0.01250013755634427,,human
NAPSB,-0.014209335669875145,0.015439783222973347,,,,,,,0.0006152237765491009,0.0006152237765491009,,human
ND2,-0.014165183529257774,0.12702667713165283,,,,,,,0.05643074680119753,0.05643074680119753,,human
TGFBI,-0.01413583755493164,0.026905730366706848,,,,,,,0.006384946405887604,0.006384946405887604,,human
LOC100505937,-0.01407537143677473,-0.02176493965089321,,,,,,,-0.01792015554383397,-0.01792015554383397,,human
GZMK,-0.013964331708848476,,,,,,,,-0.013964331708848476,-0.013964331708848476,,human
IGK,-0.013935725204646587,,0.011567874811589718,,0.009456313215196133,-0.018415002152323723,-0.01300507690757513,,-0.004866323247551918,-0.01300507690757513,,human
ANP32B,-0.013929883018136024,-0.01715865544974804,,,,,-0.009965842589735985,,-0.01368479368587335,-0.013929883018136024,,human
CD37,-0.013913625851273537,0.01624433696269989,,,,,,,0.0011653555557131767,0.0011653555557131767,,human
NME1-NME2,-0.013796727173030376,,,,,,,,-0.013796727173030376,-0.013796727173030376,,human
RPS10,-0.013752492144703865,-0.040086690336465836,0.018504638224840164,0.012019692920148373,,-0.07806380838155746,-0.007715218234807253,,-0.01818231299209098,-0.010733855189755559,,human
CD8A,-0.013743815012276173,-0.05611267685890198,,,-0.007300152909010649,,,,-0.025718881593396265,-0.013743815012276173,,human
CPNE3,-0.013626227155327797,,,,,,,,-0.013626227155327797,-0.013626227155327797,,human
LINC00493,-0.013574915938079357,,,,,,,,-0.013574915938079357,-0.013574915938079357,,human
RPL36AL,-0.01350503321737051,0.011408315040171146,0.031134139746427536,0.0135983070358634,0.009284364059567451,-0.015590525232255459,,,0.006054927905400594,0.010346339549869299,,human
RPL23A,-0.013488966971635818,-0.03482266142964363,-0.08436018973588943,-0.05753039941191673,-0.06365172564983368,-0.12265510112047195,-0.09536188840866089,,-0.0674101332468646,-0.06365172564983368,,human
PPIB,-0.013330806978046894,-0.011828585527837276,-0.009854444302618504,-0.009543892927467823,0.008766759186983109,,,,-0.007158194109797478,-0.009854444302618504,,human
PHB2,-0.013255051337182522,-0.014967390336096287,,,0.008668261580169201,-0.008736580610275269,,,-0.007072690175846219,-0.010995815973728895,,human
ANXA6,-0.013142045587301254,,-0.02481187880039215,-0.010477904230356216,,,,,-0.01614394287268321,-0.013142045587301254,,human
ITM2A,-0.012629621662199497,,,,,-0.008265296928584576,,,-0.010447459295392036,-0.010447459295392036,,human
NACA,-0.012558093294501305,0.011785932816565037,,,,,,,-0.0003860802389681339,-0.0003860802389681339,,human
TARP,-0.012439069338142872,-0.039099227637052536,-0.04507354646921158,-0.01708206906914711,-0.030634120106697083,-0.024420510977506638,-0.02237270399928093,,-0.027303035371005535,-0.024420510977506638,,human
NAGK,-0.012405816465616226,0.0359019860625267,,,0.02306366339325905,0.013711309991776943,0.026101697236299515,,0.017274568043649196,0.02306366339325905,,human
RPL22,-0.0122535964474082,-0.015583316795527935,,-0.017219441011548042,-0.011123803444206715,-0.01426098495721817,-0.021092772483825684,,-0.015255652523289124,-0.014922150876373053,,human
PFDN5,-0.01215842179954052,-0.029492178931832314,,,,,,,-0.020825300365686417,-0.020825300365686417,,human
MSN,-0.012026275508105755,-0.0366959273815155,-0.07701342552900314,-0.05992450565099716,-0.04082390293478966,,-0.03273921459913254,,-0.043203875267257295,-0.03875991515815258,,human
SSR4,-0.012009824626147747,,-0.020676428452134132,,0.01068402361124754,,0.008684218861162663,,-0.0033295026514679193,-0.0016628028824925423,,human
RPL7A,-0.011956208385527134,,-0.07065825164318085,,0.10637862235307693,-0.04222191497683525,0.07730992883443832,,0.011770435236394405,-0.011956208385527134,,human
VOPP1,-0.011938286013901234,-0.0194394588470459,,-0.013754183426499367,,,,,-0.0150439760958155,-0.013754183426499367,,human
TNFAIP8,-0.011801322922110558,,,0.01560369785875082,,,-0.008456324227154255,,-0.0015513164301713307,-0.008456324227154255,,human
C1orf162,-0.011749381199479103,0.013692105188965797,,,,,,,0.0009713619947433472,0.0009713619947433472,,human
SELL,-0.011538272723555565,0.01054925937205553,0.08748455345630646,-0.030481956899166107,-0.05055595934391022,0.04934071749448776,-0.02583974227309227,,0.004136942726160798,-0.011538272723555565,,human
PPP1CC,-0.011465552262961864,,0.014310931786894798,0.031444527208805084,0.009466204792261124,,0.007207810413092375,,0.010192784387618304,0.009466204792261124,,human
HNRNPK,-0.011239849030971527,,,,-0.01059643179178238,,-0.013207845389842987,,-0.011681375404198965,-0.011239849030971527,,human
GDI2,-0.011067367158830166,,,0.012585349380970001,,,,,0.0007589911110699177,0.0007589911110699177,,human
PTGES3,-0.010923292487859726,-0.02851201221346855,,0.03197836875915527,-0.011971601285040379,,-0.013778706081211567,,-0.00664144866168499,-0.011971601285040379,,human
YWHAB,-0.010893984697759151,-0.04096921533346176,-0.01888028346002102,,,0.017055576667189598,,,-0.013421976706013083,-0.014887134078890085,,human
ITM2B,-0.010784458369016647,,0.02811593934893608,0.0842619314789772,-0.022441910579800606,0.04389091208577156,-0.02674822323024273,,0.016049031789104145,0.008665740489959717,,human
USMG5,-0.01070441398769617,-0.01760249026119709,,,,,,,-0.01415345212444663,-0.01415345212444663,,human
IRF8,-0.01067286916077137,,,,,,,,-0.01067286916077137,-0.01067286916077137,,human
CHCHD2,-0.010663033463060856,-0.02840603142976761,,0.014351376332342625,0.017507774755358696,-0.010045183822512627,0.008355336263775826,,-0.0014832935606439908,-0.0008449237793684006,,human
TMEM176A,-0.010630527511239052,-0.021525809541344643,,,-0.019268440082669258,-0.02437916025519371,-0.020510204136371613,,-0.019262828305363654,-0.020510204136371613,,human
RPL10,-0.010579396039247513,,,,,,,,-0.010579396039247513,-0.010579396039247513,,human
WDR82,-0.010517348535358906,,,-0.01385158859193325,-0.0076525588519871235,-0.00798090174794197,-0.013159752823412418,,-0.010632430110126734,-0.010517348535358906,,human
HIGD2A,-0.01023605652153492,,,,,,,,-0.01023605652153492,-0.01023605652153492,,human
FGR,-0.010157025419175625,0.06594759970903397,,,0.009801525622606277,,0.007520818617194891,,0.018278229632414877,0.008661172119900584,,human
HSP90AA1,-0.010124397464096546,-0.05711754411458969,0.009088343009352684,,-0.008126351982355118,,,,-0.016569987637922168,-0.009125374723225832,,human
ALDH9A1,-0.010081561282277107,,-0.009252413176000118,,,,,,-0.009666987229138613,-0.009666987229138613,,human
HLA-J,-0.010065107606351376,-0.022713635116815567,-0.01822490803897381,-0.027589987963438034,,0.019788380712270737,0.023200558498501778,,-0.005934116585801045,-0.014145007822662592,,human
CD160,-0.010028616525232792,,,,,,,,-0.010028616525232792,-0.010028616525232792,,human
DDX17,-0.009922490455210209,,,,,,,,-0.009922490455210209,-0.009922490455210209,,human
HLA-DMA,-0.009836822748184204,0.013658519834280014,,,0.006880850996822119,0.007045753300189972,,,0.004437075345776975,0.006963302148506045,,human
TMEM14B,-0.009820938110351562,,,,,,,,-0.009820938110351562,-0.009820938110351562,,human
KCTD12,-0.009795569814741611,,,0.009560095146298409,,,,,-0.00011773733422160149,-0.00011773733422160149,,human
KARS,-0.009778957813978195,-0.015583367086946964,,-0.013840599916875362,,,-0.007579841651022434,,-0.011695691617205739,-0.011809778865426779,,human
RPS3A,-0.00954571831971407,-0.036819566041231155,0.029758816584944725,0.04824789613485336,-0.016148123890161514,-0.030462902039289474,-0.01960192807018757,,-0.004938789377255099,-0.016148123890161514,,human
CSK,-0.009479919448494911,,-0.024153560400009155,-0.016673114150762558,,,,,-0.016768864666422207,-0.016673114150762558,,human
LMO2,-0.009436382912099361,,,,,,,,-0.009436382912099361,-0.009436382912099361,,human
MORF4L1,-0.009428783319890499,-0.03823903203010559,0.027201704680919647,0.030613316223025322,-0.02076353318989277,,-0.012252616696059704,,-0.003811490722000599,-0.010840700007975101,,human
HVCN1,-0.00937662273645401,,,,,,,,-0.00937662273645401,-0.00937662273645401,,human
CD2,-0.009244563058018684,-0.011989465914666653,-0.011667652055621147,,0.009031921625137329,,,,-0.005967439850792289,-0.010456107556819916,,human
GNAI2,-0.009242547675967216,,-0.013080892153084278,,,0.007910946384072304,,,-0.00480416448165973,-0.009242547675967216,,human
SNRPG,-0.00916847214102745,,,,,,,,-0.00916847214102745,-0.00916847214102745,,human
RGS19,-0.00909319519996643,,,,,,,,-0.00909319519996643,-0.00909319519996643,,human
RPS14P3,-0.008970673196017742,-0.0158978421241045,,,,-0.014570333994925022,,,-0.013146283105015755,-0.014570333994925022,,human
LDHA,-0.008928748778998852,,,0.019908616319298744,-0.008646202273666859,,-0.009227368980646133,,-0.001723425928503275,-0.008787475526332855,,human
C14orf166,-0.00891874823719263,-0.016225123777985573,,,,,,,-0.012571936007589102,-0.012571936007589102,,human
ABRACL,-0.0089008379727602,,,,,,,,-0.0089008379727602,-0.0089008379727602,,human
OLIG1,-0.008830872364342213,,,,,,,,-0.008830872364342213,-0.008830872364342213,,human
COX7A2,-0.008698278106749058,,,0.021262355148792267,,-0.009592192247509956,,,0.0009906282648444176,-0.008698278106749058,,human
RPL14,-0.008695071563124657,,-0.012890797108411789,-0.016591716557741165,,-0.0065198796801269054,,,-0.011174366227351129,-0.010792934335768223,,human
RPL38,-0.008674385957419872,-0.01087838876992464,-0.054800067096948624,-0.05638046935200691,,-0.009674951434135437,,,-0.028081652522087098,-0.01087838876992464,,human
FXYD5,-0.008612282574176788,0.024021321907639503,-0.020846107974648476,-0.02146678976714611,0.02796788513660431,,0.018594816327095032,,0.003276473842561245,0.004991266876459122,,human
PPA1,-0.00860948208719492,-0.023186061531305313,,,,,,,-0.015897771809250116,-0.015897771809250116,,human
ADD3,-0.008609132841229439,,0.010329831391572952,0.02602856606245041,,,,,0.009249754870931307,0.010329831391572952,,human
SNX10,-0.008450565859675407,,,0.020883481949567795,,,,,0.006216458044946194,0.006216458044946194,,human
JTB,-0.00840523187071085,,,,,,,,-0.00840523187071085,-0.00840523187071085,,human
BZW2,-0.008356505073606968,,,,,,,,-0.008356505073606968,-0.008356505073606968,,human
RPL18AP3,-0.008328269235789776,,-0.02013373002409935,,,-0.007150256074965,,,-0.011870751778284708,-0.008328269235789776,,human
COX7A2L,-0.008324573747813702,,,,,,,,-0.008324573747813702,-0.008324573747813702,,human
PSMA6,-0.008286705240607262,-0.027872370555996895,0.01832813024520874,0.012000055983662605,0.007239479571580887,,,,0.0002817180007696152,0.007239479571580887,,human
RPS24,-0.00827979575842619,0.011091567575931549,0.014697277918457985,0.02678212895989418,,-0.023987719789147377,-0.011184558272361755,,0.0015198167723913987,0.0014058859087526798,,human
FAM96A,-0.008270666934549809,,,,,,,,-0.008270666934549809,-0.008270666934549809,,human
PSMG2,-0.0082692950963974,0.014167831279337406,,,,,,,0.002949268091470003,0.002949268091470003,,human
CIB1,-0.008187634870409966,,,,0.008064092136919498,0.006704272702336311,0.008802591823041439,,0.003845830447971821,0.007384182419627905,,human
UBA2,-0.008128763176500797,,,,,,,,-0.008128763176500797,-0.008128763176500797,,human
SPCS1,-0.0080796517431736,-0.01891806349158287,,,,,,,-0.013498857617378235,-0.013498857617378235,,human
GLO1,-0.00804388802498579,,,,,,,,-0.00804388802498579,-0.00804388802498579,,human
SEC11A,-0.007969238795340061,-0.016047997400164604,,0.010092228651046753,,,,,-0.0046416691814859705,-0.007969238795340061,,human
C3AR1,-0.00789372343569994,,,,0.010694410651922226,,,,0.0014003436081111431,0.0014003436081111431,,human
DCXR,-0.007882178761065006,,-0.010748096741735935,,,,,,-0.00931513775140047,-0.00931513775140047,,human
LOC100129361,-0.007806401699781418,,,,,,,,-0.007806401699781418,-0.007806401699781418,,human
ARHGAP17,-0.00780135951936245,,,,,,,,-0.00780135951936245,-0.00780135951936245,,human
IGSF6,-0.00775789562612772,,,,0.0068139382638037205,0.00782859232276678,,,0.002294878320147594,0.0068139382638037205,,human
RPL15,-0.007753919810056686,,0.009595111943781376,0.012628436088562012,,-0.013572479598224163,,,0.00022428715601563454,0.0009205960668623447,,human
CEBPA,-0.007692696526646614,,,,,,,,-0.007692696526646614,-0.007692696526646614,,human
CSDE1,-0.007662912365049124,,,,,,-0.006902304012328386,,-0.007282608188688755,-0.007282608188688755,,human
TPT1,-0.007596397306770086,-0.07172524183988571,0.10066801309585571,0.11260201781988144,,-0.05249436944723129,-0.010609887540340424,,0.011807355796918273,-0.009103142423555255,,human
SIDT2,-0.0075958953239023685,,,,,,0.007722040172666311,,6.307242438197136e-05,6.307242438197136e-05,,human
UQCRH,-0.007559336721897125,0.012525602243840694,,,,,,,0.0024831327609717846,0.0024831327609717846,,human
RPL30,-0.0075171287171542645,0.027691641822457314,-0.014838642440736294,0.09767193347215652,-0.008849523030221462,-0.07086828351020813,-0.025054961442947388,,-0.0002521376923791,-0.008849523030221462,,human
PSMA4,-0.007423660717904568,-0.017087377607822418,,,,,,,-0.012255519162863493,-0.012255519162863493,,human
TLR2,-0.0073219905607402325,,,,0.017667027190327644,0.02453036792576313,0.03189251571893692,,0.016691980068571866,0.021098697558045387,,human
COMMD8,-0.007315679453313351,,,,,,,,-0.007315679453313351,-0.007315679453313351,,human
LSP1,-0.0073000285774469376,,,,-0.01779099553823471,-0.010535447858273983,-0.018122874200344086,,-0.01343733654357493,-0.014163221698254347,,human
PRKRIR,-0.007220800034701824,-0.014998458325862885,,,,,,,-0.011109629180282354,-0.011109629180282354,,human
GLRX,-0.007146668154746294,,0.009566719643771648,0.012777046300470829,,,,,0.005065699263165395,0.009566719643771648,,human
PEBP1,-0.007100187242031097,,,,,,,,-0.007100187242031097,-0.007100187242031097,,human
ATRAID,-0.007081144023686647,,,,,,,,-0.007081144023686647,-0.007081144023686647,,human
LSM7,-0.007043265271931887,,,,,,,,-0.007043265271931887,-0.007043265271931887,,human
FAM65B,-0.006998054217547178,,0.009951337240636349,,,0.008501581847667694,,,0.0038182882902522883,0.008501581847667694,,human
MRPS24,-0.006980151403695345,,,,,,,,-0.006980151403695345,-0.006980151403695345,,human
RPS6KA1,-0.006978886667639017,,-0.010406137444078922,-0.014681861735880375,0.007977970875799656,0.010394511744379997,0.015295914374291897,,0.0002669185244788726,0.0004995421040803194,,human
RPL5,-0.006939688231796026,,,,,-0.007730397861450911,,,-0.007335043046623468,-0.007335043046623468,,human
HEBP2,-0.006937898229807615,,,,,,,,-0.006937898229807615,-0.006937898229807615,,human
MSRB1,-0.006911094766110182,,0.01503495778888464,,,0.03224768489599228,0.01947578601539135,,0.014961833483539522,0.017255371902137995,,human
ARHGEF3,-0.0068010990507900715,-0.019812095910310745,,,,,,,-0.013306597480550408,-0.013306597480550408,,human
NDUFB5,-0.006734783761203289,,,,,,,,-0.006734783761203289,-0.006734783761203289,,human
COTL1,-0.0067330035381019115,,,-0.03349867835640907,0.027276458218693733,0.023408368229866028,0.03151766210794449,,0.008394161332398653,0.023408368229866028,,human
MIF,-0.006706196814775467,0.010998809710144997,-0.01470732782036066,,0.011898563243448734,-0.007263792213052511,0.008810074999928474,,0.0005050218508889278,0.0010519390925765038,,human
EIF3I,-0.006705519277602434,,,,,,,,-0.006705519277602434,-0.006705519277602434,,human
CNBP,-0.006661833729594946,,0.013735057786107063,0.025057027116417885,-0.01859782449901104,,-0.020835917443037033,,-0.001460698153823614,-0.006661833729594946,,human
RPL37A,-0.006551055703312159,,,,,,,,-0.006551055703312159,-0.006551055703312159,,human
COPS5,-0.006534030195325613,,,,,,,,-0.006534030195325613,-0.006534030195325613,,human
PTRHD1,-0.006514050532132387,,,,,,,,-0.006514050532132387,-0.006514050532132387,,human
EVI2A,-0.006512999534606934,,0.02720102109014988,0.04463236778974533,,-0.007679489441215992,,,0.014410224976018071,0.010344010777771473,,human
PLAC8,-0.006492958404123783,,-0.01619803160429001,,,,-0.0070853759534657,,-0.009925455320626497,-0.0070853759534657,,human
HCLS1,-0.006459919735789299,,-0.06780289858579636,-0.028497669845819473,-0.026582110673189163,0.02973267249763012,-0.0070089902728796005,,-0.01776981943597396,-0.016795550473034382,,human
P2RY8,-0.0064589958637952805,-0.03618590533733368,,,,,,,-0.02132245060056448,-0.02132245060056448,,human
SSR2,-0.006458046846091747,,,,0.013417037203907967,,0.010383124463260174,,0.005780704940358798,0.010383124463260174,,human
LOC100505812,-0.0064464439637959,,,,,,,,-0.0064464439637959,-0.0064464439637959,,human
CCDC109B,-0.006431675050407648,,,,,,,,-0.006431675050407648,-0.006431675050407648,,human
AIM2,-0.006402255035936832,,,,,,,,-0.006402255035936832,-0.006402255035936832,,human
LYRM1,-0.006399486213922501,,,,,,,,-0.006399486213922501,-0.006399486213922501,,human
PAPSS1,-0.00637332908809185,,,,-0.008916724473237991,,-0.011587782762944698,,-0.00895927877475818,-0.008916724473237991,,human
EIF3D,-0.00635946961119771,,,,,,,,-0.00635946961119771,-0.00635946961119771,,human
PPIA,-0.006261028349399567,,0.019913973286747932,,0.016537606716156006,,0.008950510993599892,,0.009785265661776066,0.012744058854877949,,human
MTDH,-0.006226962432265282,,,,,,,,-0.006226962432265282,-0.006226962432265282,,human
HADHA,-0.00610378198325634,,,,,,,,-0.00610378198325634,-0.00610378198325634,,human
MNDA,,0.013651937246322632,0.1286115050315857,0.12048232555389404,-0.08375603705644608,0.07813407480716705,-0.06144876778125763,,0.03261250630021095,0.04589300602674484,,human
DEFA1B,,-0.02662077732384205,0.07533472031354904,0.07367531210184097,-0.1255720853805542,0.0674179419875145,-0.09534486383199692,,-0.005184958688914776,0.020398582331836224,,human
ISG15,,-0.017991939559578896,0.04488383233547211,,-0.013297667726874352,0.01367175206542015,-0.026252174749970436,,0.0002027604728937149,-0.013297667726874352,,human
DDX5,,0.01143344584852457,0.035941317677497864,0.05216415971517563,-0.03176625445485115,-0.008995531126856804,-0.03604527935385704,,0.0037886430509388447,0.0012189573608338833,,human
CTSS,,-0.01933182403445244,0.0341816283762455,0.05472254380583763,-0.007615793962031603,0.007328608073294163,-0.007836931385099888,,0.010241371812298894,-0.00014359294436872005,,human
BNIP3L,,0.07213637977838516,0.033768340945243835,0.026917580515146255,-0.007459335960447788,,-0.019024714827537537,,0.021267650090157984,0.026917580515146255,,human
FGL2,,-0.027660120278596878,0.03182908520102501,0.012888249941170216,0.011954734101891518,0.035542041063308716,0.02850492112338543,,0.015509818525364002,0.020696585532277822,,human
YPEL5,,0.020074576139450073,0.02984699234366417,0.020386923104524612,-0.011105903424322605,-0.0093388631939888,-0.010784406214952469,,0.00651321979239583,0.005367856472730637,,human
P2RY13,,0.012886229902505875,0.027029305696487427,,-0.013871243223547935,0.014978969469666481,,,0.010255815461277962,0.013932599686086178,,human
MX1,,0.01860933005809784,0.026695063337683678,-0.011336762458086014,-0.025533808395266533,,-0.03931424394249916,,-0.006176084280014038,-0.011336762458086014,,human
NPC2,,-0.020277803763747215,0.021302955225110054,,0.025334781035780907,0.011320417746901512,0.017472414299845695,,0.01103055290877819,0.017472414299845695,,human
GNG10,,-0.021229946985840797,0.020618736743927002,0.023960266262292862,,,,,0.007783018673459689,0.020618736743927002,,human
ADIPOR1,,0.039104755967855453,0.0197069700807333,,-0.03865335136651993,0.03088129684329033,-0.03960039094090462,,0.002287856116890907,0.0197069700807333,,human
MS4A6A,,0.010530401952564716,0.019113346934318542,0.013898100703954697,0.007075564470142126,0.014694109559059143,0.008020988665521145,,0.012222085380926728,0.012214251328259706,,human
MKRN1,,0.033250097185373306,0.017322001978754997,,-0.018357597291469574,0.020759843289852142,-0.025407560169696808,,0.005513356998562813,0.017322001978754997,,human
GABARAPL2,,0.0262987669557333,0.014791284687817097,0.013038618490099907,-0.017488395795226097,,-0.02027810364961624,,0.0032724341377615928,0.013038618490099907,,human
TDP2,,-0.010977067984640598,0.013863700442016125,0.019766369834542274,,,,,0.0075510007639726,0.013863700442016125,,human
CORO1C,,0.011403868906199932,0.011191282421350479,0.012135549448430538,,0.006182892248034477,,,0.010228398256003857,0.011297575663775206,,human
S100A12,,0.03927477076649666,0.011004257015883923,0.030091384425759315,,0.01182636246085167,0.008062314242124557,,0.020051817782223223,0.01182636246085167,,human
HMGB1,,-0.012116693891584873,0.010616227984428406,,0.016345789656043053,,0.013713188469409943,,0.007139628054574132,0.012164708226919174,,human
IL18RAP,,0.02444417029619217,0.010385849513113499,0.010811830870807171,,0.012675303965806961,,,0.01457928866147995,0.011743567418307066,,human
SLC38A2,,0.0218035951256752,0.010351460427045822,0.01969076693058014,,,,,0.017281940827767055,0.01969076693058014,,human
HIST2H2AA4,,0.033001579344272614,0.010248460806906223,0.009467087686061859,,0.008891905657947063,0.015950467437505722,,0.015511900186538696,0.010248460806906223,,human
ADPGK,,0.011287093162536621,0.009967583231627941,,,,,,0.010627338197082281,0.010627338197082281,,human
LAPTM4A,,-0.0112591702491045,0.009459397755563259,0.016058947890996933,,0.009799809195101261,,,0.006014746148139238,0.00962960347533226,,human
AP3S1,,-0.010686662979424,0.009024529717862606,0.010296995751559734,,,,,0.0028782874966661134,0.009024529717862606,,human
HBG2,,0.10374973714351654,-0.22942599654197693,0.16559594869613647,-0.194053053855896,0.13028641045093536,-0.19677883386611938,,-0.036770964662233986,-0.04515165835618973,,human
R3HDM4,,0.04525637626647949,-0.0839768797159195,0.011814219877123833,-0.037904899567365646,0.06775055080652237,,,0.0005878735333681107,0.011814219877123833,,human
ACTG1,,-0.011409358121454716,-0.07818000763654709,-0.0796891450881958,-0.016337495297193527,0.009628666564822197,-0.011084602214396,,-0.031178656965494156,-0.013873426709324121,,human
RPS16,,0.026284361258149147,-0.051974836736917496,-0.012607235461473465,0.010613792575895786,-0.050285082310438156,,,-0.015593800134956837,-0.012607235461473465,,human
LAPTM5,,0.03428303822875023,-0.05052604153752327,,,0.05345245823264122,0.017733212560415268,,0.013735666871070862,0.02600812539458275,,human
ITGB2,,-0.016077695414423943,-0.04913707450032234,-0.04209174960851669,0.029425116255879402,0.03351160138845444,0.026988361030817032,,-0.0028969068080186844,0.005455332808196545,,human
TALDO1,,0.03437003865838051,-0.047551706433296204,-0.04693794250488281,0.008659842424094677,0.08073490113019943,0.02095806412398815,,0.00837219956641396,0.014808953274041414,,human
UBB,,0.052430640906095505,-0.04333962872624397,0.01866830512881279,0.021883713081479073,0.06619569659233093,0.039366163313388824,,0.025867481715977192,0.03062493819743395,,human
RPL28,,0.014604993164539337,-0.04298098757863045,-0.021757319569587708,,,,,-0.016711104661226273,-0.021757319569587708,,human
ANXA2,,-0.015290478244423866,-0.041804682463407516,,0.05249636992812157,0.038303833454847336,0.04984738677740097,,0.0167104858905077,0.038303833454847336,,human
GAPDH,,-0.03626972809433937,-0.037944622337818146,0.04411128908395767,0.08353576064109802,,0.08055011183023453,,0.026796562224626543,0.04411128908395767,,human
HBD,,0.08633981645107269,-0.03585592657327652,-0.009735845029354095,-0.12180258333683014,0.050022244453430176,-0.12001895159482956,,-0.025175207604964573,-0.022795885801315308,,human
SERF2,,0.013821865431964397,-0.0335228368639946,0.03135598078370094,-0.014335385523736477,-0.014208445325493813,-0.02294589951634407,,-0.006639120168983936,-0.014271915424615145,,human
LCP1,,-0.037061769515275955,-0.032844264060258865,0.019415488466620445,0.03328850120306015,0.07439868897199631,0.06359781324863434,,0.020132409719129402,0.026351994834840298,,human
TUBA1B,,-0.014668023213744164,-0.03239789977669716,-0.04606802761554718,0.02287953346967697,0.030802998691797256,0.03275660425424576,,-0.0011158023650447528,0.004105755127966404,,human
BLVRB,,0.022465616464614868,-0.02950093522667885,-0.011986777186393738,,0.008979134261608124,,,-0.0025107404217123985,-0.001503821462392807,,human
HSPA1A,,0.04356350004673004,-0.029457518830895424,-0.04238298162817955,-0.008128021843731403,0.015204234980046749,0.007444046437740326,,-0.0022927901397148767,-0.0003419877029955387,,human
UBA52,,-0.049083881080150604,-0.02187596634030342,-0.17791765928268433,-0.01918482594192028,-0.015988975763320923,0.007543771527707577,,-0.046084589480111994,-0.02053039614111185,,human
HK1,,0.010985905304551125,-0.020308222621679306,-0.01514170691370964,,,-0.010530773550271988,,-0.008748699445277452,-0.012836240231990814,,human
SLC25A3,,-0.018992643803358078,-0.018986154347658157,,-0.014519867487251759,,-0.01904868893325329,,-0.01788683864288032,-0.018989399075508118,,human
CAP1,,-0.03372280299663544,-0.018539592623710632,-0.012516428716480732,0.030773069709539413,0.03751182556152344,0.04766324907541275,,0.008528220001608133,0.00912832049652934,,human
VPS28,,0.01388194877654314,-0.01829686388373375,,0.008818449452519417,,0.007282200735062361,,0.002921433770097792,0.008050325093790889,,human
VASP,,-0.023302018642425537,-0.01827494613826275,,-0.008088813163340092,,,,-0.016555259314676125,-0.01827494613826275,,human
RPS11,,0.0160627793520689,-0.01782013662159443,-0.02637368254363537,0.03816135227680206,0.021442892029881477,0.038809653371572495,,0.011713809644182524,0.01875283569097519,,human
IL2RG,,0.011562306433916092,-0.01547442376613617,-0.013704891316592693,-0.007038948591798544,,,,-0.006163989310152829,-0.010371919954195619,,human
PSMB9,,-0.015307393856346607,-0.0146884024143219,-0.010873913764953613,-0.014535937458276749,0.015614504925906658,-0.01895868591964245,,-0.009791638081272444,-0.014612169936299324,,human
ATP6V0C,,0.021493079140782356,-0.014077777974307537,-0.026327911764383316,,0.015702039003372192,,,-0.0008026428986340761,0.0008121305145323277,,human
LCK,,0.01621965877711773,-0.013893391005694866,,,,,,0.0011631338857114315,0.0011631338857114315,,human
GNB2L1,,0.01177583634853363,-0.01372027862817049,,0.011537041515111923,,0.007028866093605757,,0.004155366332270205,0.00928295380435884,,human
ASCC2,,0.011729774996638298,-0.012651946395635605,-0.017721042037010193,-0.0073122731409966946,0.007522433530539274,,,-0.003686610609292984,-0.0073122731409966946,,human
FAIM3,,0.044432632625103,-0.012340805493295193,,,,,,0.016045913565903902,0.016045913565903902,,human
LDLRAP1,,0.016604280099272728,-0.012093988247215748,,,-0.006283831782639027,,,-0.0005911799768606821,-0.006283831782639027,,human
CDC25B,,-0.013195939362049103,-0.011559388600289822,-0.01457474660128355,-0.007618809584528208,-0.011662389151751995,-0.011426211334764957,,-0.01167291410577794,-0.011610888876020908,,human
ATF4,,0.017347753047943115,-0.010226818732917309,,,-0.007927194237709045,,,-0.0002687533075610797,-0.007927194237709045,,human
CCND3,,0.014674334786832333,-0.00943811796605587,-0.024046901613473892,-0.010855826549232006,,-0.012694044969975948,,-0.008472111262381076,-0.010855826549232006,,human
