gene_symbol,logfc_dz:135,logfc_dz:485,logfc_dz:835,logfc_dz:834,logfc_dz:639,logfc_dz:638,logfc_dz:990,logfc_dz:866,logfc_dz:603,logfc_dz:991,mean_logfc,median_logfc,common_experiment,organism
GPX1,-0.02234065718948841,0.013834493234753609,,,-0.020356612280011177,-0.026978163048624992,,0.07694739103317261,,,0.004221290349960327,-0.020356612280011177,-0.026978163048624992,human
LDHA,-0.02222839929163456,-0.19368386268615723,,0.029222389683127403,-0.034207895398139954,0.07483914494514465,0.03313382342457771,,-0.010165475308895111,0.14399947226047516,0.0026136497035622597,0.009528457187116146,0.07483914494514465,human
TMEM123,-0.022184982895851135,,,,-0.02499452419579029,-0.012290196493268013,0.03922416269779205,0.014776799827814102,,0.014803452417254448,0.0015557852263251941,0.0012433016672730446,-0.012290196493268013,human
MTHFD2,-0.022158293053507805,,,,-0.027090895920991898,-0.03719615936279297,,,,,-0.02881511611243089,-0.027090895920991898,-0.03719615936279297,human
CLIP3,-0.02213834412395954,,,,-0.017413539811968803,-0.015765240415930748,,,,,-0.018439041450619698,-0.017413539811968803,-0.015765240415930748,human
RPL15,-0.021299103274941444,,,,-0.023078450933098793,-0.012611865065991879,,,,,-0.01899647309134404,-0.021299103274941444,-0.012611865065991879,human
ISOC1,-0.021159185096621513,,,,-0.023014795035123825,,,,,,-0.02208699006587267,-0.02208699006587267,,human
C6orf48,-0.020916659384965897,,,,-0.018544603139162064,-0.01771758496761322,,,,,-0.019059615830580395,-0.018544603139162064,-0.01771758496761322,human
GABARAP,-0.020722810178995132,0.06418099254369736,,-0.015287322923541069,-0.01893959939479828,-0.01806000806391239,,0.016823027282953262,,,0.0013323798775672913,-0.01667366549372673,-0.01806000806391239,human
CAPZA1,-0.02059301547706127,,,,-0.025956647470593452,,,,,,-0.023274831473827362,-0.023274831473827362,,human
C1S,-0.020488187670707703,,,,,-0.062443748116493225,,,,,-0.041465967893600464,-0.041465967893600464,-0.062443748116493225,human
TRAM1,-0.020313909277319908,,,,-0.02090148814022541,,,,,,-0.02060769870877266,-0.02060769870877266,,human
NPTN,-0.02027375064790249,,,-0.01792960613965988,-0.0252535343170166,-0.01634429395198822,-0.019792186096310616,,-0.024107756093144417,-0.048819560557603836,-0.02464581254337515,-0.02027375064790249,-0.01634429395198822,human
PDIA6,-0.02011856622993946,,,,-0.023742951452732086,,0.02279878966510296,,,0.017860813066363335,-0.0008004787378013134,-0.001128876581788063,,human
RFTN1,-0.02011459320783615,,,,-0.013179740868508816,-0.02718575857579708,,,,,-0.020160030884047348,-0.02011459320783615,-0.02718575857579708,human
LBH,-0.02005136013031006,,,,-0.01329266931861639,,,,-0.012194747105240822,,-0.015179592184722424,-0.01329266931861639,,human
ANGPTL2,-0.019969942048192024,,,,-0.015569251962006092,-0.017454160377383232,,,,,-0.017664451462527115,-0.017454160377383232,-0.017454160377383232,human
GNG10,-0.019857333973050117,0.013860915787518024,,,-0.022252045571804047,,,,,-0.021887648850679398,-0.012534028152003884,-0.020872491411864758,,human
VTN,-0.019818076863884926,,,,-0.018396632745862007,-0.020929133519530296,,,,,-0.019714614376425743,-0.019818076863884926,-0.020929133519530296,human
TXNIP,-0.019812215119600296,0.05174839869141579,-0.020995423197746277,0.015639137476682663,-0.012162220664322376,,,0.056570764631032944,,,0.011831406969577074,0.0017384584061801434,,human
EIF3E,-0.019743310287594795,0.031183337792754173,,,-0.013118421658873558,-0.0401952750980854,0.04088486731052399,0.042302455753088,,-0.016085926443338394,0.0036039610526391436,-0.013118421658873558,-0.0401952750980854,human
MYH10,-0.019613822922110558,,,,-0.018764678388834,-0.02425375021994114,,,0.012316194362938404,,-0.012579014291986823,-0.01918925065547228,-0.02425375021994114,human
SDC4,-0.019571244716644287,,-0.0383266843855381,-0.04712231084704399,-0.02283114194869995,,-0.02334284409880638,,-0.017749333754181862,,-0.028157259958485763,-0.023086993023753166,,human
BNIP3L,-0.019505547359585762,0.016541240736842155,,,-0.022933972999453545,,,0.06051000952720642,,,0.008652932476252317,-0.0014821533113718033,,human
FAM114A1,-0.019468283280730247,,,,-0.02007448859512806,,,,-0.012251918204128742,,-0.017264896693329018,-0.019468283280730247,,human
IDH1,-0.019308116286993027,,,,-0.019305823370814323,-0.01839250698685646,,,,,-0.019002148881554604,-0.019305823370814323,-0.01839250698685646,human
DDAH1,-0.01911875791847706,,,,-0.02357848361134529,-0.021727006882429123,,,,,-0.021474749470750492,-0.021727006882429123,-0.021727006882429123,human
TNFRSF11B,-0.01911487989127636,,,,-0.014388292096555233,-0.030088966712355614,,,,,-0.02119737956672907,-0.01911487989127636,-0.030088966712355614,human
WBP2,-0.01907779462635517,,,,-0.018060963600873947,,,,,,-0.01856937911361456,-0.01856937911361456,,human
DFNA5,-0.01891145668923855,,,,-0.020003851503133774,-0.01652216725051403,,,0.011776001192629337,,-0.010915368562564254,-0.01771681196987629,-0.01652216725051403,human
SULF1,-0.018908914178609848,,,,-0.026986105367541313,-0.029259419068694115,,,,,-0.025051479538281757,-0.026986105367541313,-0.029259419068694115,human
BSG,-0.01889803633093834,,,,-0.021776575595140457,-0.013832369819283485,,,,,-0.018168993915120762,-0.01889803633093834,-0.013832369819283485,human
TBCA,-0.018867772072553635,,,,-0.01881268434226513,-0.018790889531373978,,0.010720686987042427,,-0.01564461924135685,-0.012279055640101432,-0.018790889531373978,-0.018790889531373978,human
DBI,-0.018837662413716316,-0.011501576751470566,-0.09613626450300217,-0.09888041019439697,-0.01587802916765213,,-0.0350085087120533,,0.02966867759823799,-0.036826685070991516,-0.03542505740188062,-0.026923085562884808,,human
MATR3,-0.018760420382022858,,,,-0.019599635154008865,-0.014401253312826157,,,,,-0.017587102949619293,-0.018760420382022858,-0.014401253312826157,human
NACA,-0.018569599837064743,,0.0198941882699728,0.04569492116570473,-0.01640758477151394,-0.022010911256074905,,0.013990595005452633,,0.02570677548646927,0.006899769151849406,0.013990595005452633,-0.022010911256074905,human
RPL35,-0.01855766773223877,-0.01851501129567623,0.020753944292664528,0.03053738735616207,-0.014431731775403023,,,0.009682798758149147,0.0438772551715374,0.04382045567035675,0.012145928805693984,0.015218371525406837,,human
PCNP,-0.018494339659810066,,,,-0.01820974610745907,,,,,,-0.018352042883634567,-0.018352042883634567,,human
BACE2,-0.018437650054693222,,,0.017290588468313217,-0.021308351308107376,,0.012112045660614967,,,,-0.0025858418084681034,-0.0031628021970391273,,human
CFD,-0.01827101595699787,,,,-0.015034681186079979,,-0.0178806334733963,-0.036498647183179855,-0.5862686634063721,,-0.13479072824120522,-0.01827101595699787,,human
VLDLR,-0.018102804198861122,,,,-0.01764821633696556,,,,,,-0.01787551026791334,-0.01787551026791334,,human
NPM1,-0.01808628998696804,-0.05083274468779564,0.026357024908065796,0.024807970970869064,-0.01766592264175415,,0.02398836426436901,,,,-0.0019052661955356598,0.0031612208113074303,,human
CDK2AP1,-0.01801006868481636,,,,-0.024439577013254166,,,,0.014841940253973007,,-0.009202568481365839,-0.01801006868481636,,human
MXRA8,-0.017918653786182404,,,,-0.015280365012586117,-0.01944453828036785,,,,,-0.017547852359712124,-0.017918653786182404,-0.01944453828036785,human
TOP2B,-0.017917105928063393,,,,-0.018055982887744904,,,,,,-0.017986544407904148,-0.017986544407904148,,human
AP2B1,-0.01783778704702854,,,,-0.016900459304451942,,,,,,-0.017369123175740242,-0.017369123175740242,,human
FKBP10,-0.017806364223361015,,,,-0.018974626436829567,-0.014752522110939026,,,,,-0.017177837590376537,-0.017806364223361015,-0.014752522110939026,human
HSPB6,-0.01767878234386444,,-0.024614626541733742,-0.02493637427687645,-0.01887778379023075,,,,,,-0.021526891738176346,-0.021746205165982246,,human
LSM1,-0.017578475177288055,,,,-0.016409896314144135,,,,,,-0.016994185745716095,-0.016994185745716095,,human
VAPA,-0.01748470775783062,,,,-0.014633203856647015,,,,,,-0.016058955807238817,-0.016058955807238817,,human
LAPTM4A,-0.017342090606689453,0.013195323757827282,,-0.018306100741028786,,0.02276216261088848,-0.02320023812353611,,-0.049660228192806244,-0.02361389808356762,-0.01373786705413035,-0.018306100741028786,0.02276216261088848,human
TFPI2,-0.017257004976272583,,,,,,-0.012317977845668793,,,,-0.014787491410970688,-0.014787491410970688,,human
MSMO1,-0.017244523391127586,0.012829184532165527,-0.06534557789564133,-0.06746749579906464,-0.018963199108839035,,-0.061614587903022766,,,-0.018752876669168472,-0.03379415374781404,-0.018963199108839035,,human
LITAF,-0.017206793650984764,,,,-0.013503788970410824,-0.016980992630124092,,0.012846017256379128,,,-0.008711389498785138,-0.015242390800267458,-0.016980992630124092,human
COL14A1,-0.01719777286052704,,,,-0.015351418405771255,,,,,,-0.016274595633149147,-0.016274595633149147,,human
CNN3,-0.01714143715798855,,-0.031131545081734657,-0.016857879236340523,-0.01413536537438631,-0.03218536823987961,,,,-0.027401741594076157,-0.0231422227807343,-0.022271589376032352,-0.03218536823987961,human
MIR1244-2,-0.017082009464502335,-0.033785976469516754,,,-0.014925340190529823,-0.02681775577366352,0.032902177423238754,,,,-0.011941780894994735,-0.017082009464502335,-0.02681775577366352,human
RTN3,-0.016968008130788803,,,,-0.019680621102452278,,,-0.026893477886915207,,0.019615856930613518,-0.010981562547385693,-0.01832431461662054,,human
NOTCH3,-0.01669391058385372,,,,-0.0172582995146513,,,,,,-0.01697610504925251,-0.01697610504925251,,human
ALPL,-0.016532616689801216,,,,-0.015339565463364124,,,,,,-0.01593609107658267,-0.01593609107658267,,human
MEIS2,-0.01652434654533863,,-0.03162304684519768,-0.03570844233036041,-0.014125118963420391,-0.025670792907476425,-0.06007007509469986,,0.02899589017033577,-0.06526915729045868,-0.02749938622582704,-0.02864691987633705,-0.025670792907476425,human
FAM3C,-0.016449227929115295,,,,-0.025673964992165565,,,,,,-0.02106159646064043,-0.02106159646064043,,human
FADS2,-0.016370348632335663,,,,-0.01440065074712038,-0.02791423723101616,,,,,-0.019561745536824066,-0.016370348632335663,-0.02791423723101616,human
CST1,-0.016259701922535896,,,,-0.01650727353990078,,,,,,-0.016383487731218338,-0.016383487731218338,,human
PTMA,-0.016160286962985992,-0.11557670682668686,-0.017533453181385994,,,-0.05579515919089317,,0.015620558522641659,0.012310291640460491,,-0.029522459333141644,-0.016846870072185993,-0.05579515919089317,human
NDN,-0.016069713979959488,,-0.02902579866349697,-0.03280842676758766,-0.019619500264525414,,,,-0.010246208868920803,,-0.021553929708898068,-0.019619500264525414,,human
COL5A3,-0.01604137383401394,,,,-0.016280412673950195,,,,,,-0.016160893253982067,-0.016160893253982067,,human
MEIS1,-0.01596875861287117,,,,-0.014882291667163372,-0.022196123376488686,,,,,-0.017682391218841076,-0.01596875861287117,-0.022196123376488686,human
UGDH,-0.015960950404405594,,,,-0.016338055953383446,-0.012649698182940483,0.02379000186920166,,,,-0.005289675667881966,-0.014305324293673038,-0.012649698182940483,human
EFR3A,-0.015959808602929115,,,,-0.016747349873185158,,0.01240713894367218,,,,-0.006766673177480698,-0.015959808602929115,,human
ITGAV,-0.015812894329428673,,,,,-0.05613870173692703,0.024449849501252174,,0.01910913735628128,,-0.007098152302205563,0.0016481215134263039,-0.05613870173692703,human
SDCBP,-0.015749473124742508,,,,-0.012136033736169338,-0.015953196212649345,0.025819778442382812,-0.10287737101316452,0.012432368472218513,0.05932131037116051,-0.0070203738287091255,-0.012136033736169338,-0.015953196212649345,human
DDOST,-0.015620848163962364,,,,-0.016656331717967987,-0.013421743176877499,0.026116840541362762,,,0.014611747115850449,-0.0009940670803189277,-0.013421743176877499,-0.013421743176877499,human
SRPX,-0.01528350543230772,,,,-0.01515511330217123,-0.013730770908296108,,,-0.019642561674118042,,-0.015952987829223275,-0.015219309367239475,-0.013730770908296108,human
TMEM165,-0.015279639512300491,,,,-0.017513282597064972,,,,,,-0.01639646105468273,-0.01639646105468273,,human
FAT1,-0.015177907422184944,,,,-0.015485666692256927,0.013157485984265804,,,0.021140189841389656,-0.014329220168292522,-0.002139023691415787,-0.014329220168292522,0.013157485984265804,human
RCN1,-0.015137526206672192,,,,-0.015286399982869625,,,,,,-0.015211963094770908,-0.015211963094770908,,human
EPS8,-0.015008666552603245,,,,-0.01813906617462635,-0.022150220349431038,,,,,-0.018432651025553543,-0.01813906617462635,-0.022150220349431038,human
WARS,-0.014991681091487408,,,,-0.018017392605543137,-0.013051449321210384,,,,,-0.015353507672746977,-0.014991681091487408,-0.013051449321210384,human
ASNS,-0.014909157529473305,,,,-0.01974649727344513,-0.047122254967689514,,,,,-0.027259303256869316,-0.01974649727344513,-0.047122254967689514,human
OLFML2A,-0.014897883869707584,,,,-0.013963662087917328,,,,,,-0.014430772978812456,-0.014430772978812456,,human
HSPA5,-0.014857453294098377,,,,-0.023088760673999786,,,,,,-0.018973106984049082,-0.018973106984049082,,human
BASP1,-0.014819036237895489,,,-0.07035986334085464,,-0.04545437917113304,-0.13560041785240173,-0.09758416563272476,,-0.0771431103348732,-0.07349349542831381,-0.07375148683786392,-0.04545437917113304,human
CYP1B1,-0.014795699156820774,,,,-0.016505884006619453,,,,0.01302268821746111,-0.016741568222641945,-0.008755115792155266,-0.015650791581720114,,human
IL4R,-0.014720302075147629,,,,,-0.014872409403324127,,,,,-0.014796355739235878,-0.014796355739235878,-0.014872409403324127,human
CDR2,-0.014702788554131985,,,,-0.015066569671034813,,,,,,-0.014884679112583399,-0.014884679112583399,,human
CHKB,-0.014562522992491722,,,,-0.01318272016942501,,,,,,-0.013872621580958366,-0.013872621580958366,,human
CLSTN1,-0.014466802589595318,,-0.028472961857914925,-0.02196395955979824,-0.012986398302018642,-0.013411766849458218,,,,,-0.018260377831757067,-0.014466802589595318,-0.013411766849458218,human
IGFBP7,-0.01434229128062725,,,,-0.01282165851444006,-0.014544397592544556,,,,,-0.013902782462537289,-0.01434229128062725,-0.014544397592544556,human
FGL2,-0.014310216531157494,,,,-0.013586396351456642,,,0.03831295296549797,,,0.0034721133609612784,-0.013586396351456642,,human
NDUFS2,-0.014271670952439308,-0.011901455000042915,,,,,,,,,-0.013086562976241112,-0.013086562976241112,,human
LOC650293,-0.014081048779189587,,,,-0.01658383011817932,,,,,,-0.015332439448684454,-0.015332439448684454,,human
IGF2BP2,-0.014078455045819283,,,,-0.012748541310429573,-0.01722567528486252,,,,,-0.014684223880370459,-0.014078455045819283,-0.01722567528486252,human
RHOBTB3,-0.014073849655687809,,,,-0.013059835880994797,,,,,,-0.013566842768341303,-0.013566842768341303,,human
ITGBL1,-0.014045923948287964,,,,-0.016424978151917458,,,,,,-0.01523545105010271,-0.01523545105010271,,human
RAB32,-0.014027802273631096,,,,-0.013257062993943691,,,,,,-0.013642432633787394,-0.013642432633787394,,human
CAPZB,-0.01401279866695404,,,,-0.013573146425187588,,,,,,-0.013792972546070814,-0.013792972546070814,,human
GATA6,-0.013988160528242588,,,,-0.015649927780032158,-0.012523608282208443,,,,,-0.014053898863494396,-0.013988160528242588,-0.012523608282208443,human
OLFML3,-0.013952888548374176,,,,,-0.04602796584367752,,,,-0.02064223773777485,-0.026874364043275516,-0.02064223773777485,-0.04602796584367752,human
ERBB2IP,-0.013871381990611553,,,,-0.01716715097427368,,,,,,-0.015519266482442617,-0.015519266482442617,,human
TGFB1I1,-0.013865865767002106,,-0.017920896410942078,-0.02619505114853382,,-0.033750198781490326,-0.01700873300433159,,-0.02435486577451229,-0.027867812663316727,-0.022994774792875563,-0.02435486577451229,-0.033750198781490326,human
COLEC12,-0.01385088823735714,0.03148532658815384,0.01464039832353592,,-0.012689887546002865,,0.038386426866054535,,,,0.011594275198876857,0.01464039832353592,,human
MMP14,-0.013815026730298996,,,,,-0.0219805296510458,,,,,-0.017897778190672398,-0.017897778190672398,-0.0219805296510458,human
NQO1,-0.013812288641929626,,,,-0.012151849456131458,-0.02178885228931904,,,,,-0.01591766346246004,-0.013812288641929626,-0.02178885228931904,human
FDFT1,-0.013768428936600685,,,,-0.012866400182247162,,-0.018536964431405067,,,,-0.015057264516750971,-0.013768428936600685,,human
COMMD8,-0.013758759945631027,,,,-0.013260590843856335,,,,,,-0.013509675394743681,-0.013509675394743681,,human
ALDH2,-0.013677083887159824,,,-0.04660400003194809,-0.013752072118222713,-0.014741014689207077,-0.014340751804411411,-0.01139612402766943,-0.010724242776632309,,-0.01789075561932155,-0.013752072118222713,-0.014741014689207077,human
COX7A2L,-0.013657072558999062,,,,,-0.01524172443896532,,,,,-0.014449398498982191,-0.014449398498982191,-0.01524172443896532,human
U2AF1,-0.01360795833170414,,,,-0.012450801208615303,,,,,,-0.013029379770159721,-0.013029379770159721,,human
DSE,-0.013583258725702763,,,,-0.01400983240455389,-0.015012632124125957,,,,,-0.01420190775146087,-0.01400983240455389,-0.015012632124125957,human
TMEM258,-0.013558314181864262,-0.017530126497149467,,,-0.013771520927548409,,0.03122408129274845,,,0.04243410751223564,0.005759645439684391,-0.013558314181864262,,human
COL4A5,-0.013455003499984741,,,,,-0.013531346805393696,,,,,-0.013493175152689219,-0.013493175152689219,-0.013531346805393696,human
EIF4EBP1,-0.01344585046172142,,,,-0.01407709065824747,-0.0242210291326046,,,,,-0.017247990084191162,-0.01407709065824747,-0.0242210291326046,human
BTF3,-0.013303706422448158,,,,-0.015735561028122902,,,,,,-0.01451963372528553,-0.01451963372528553,,human
ARPC1B,-0.013207771815359592,,,,-0.013145745731890202,,,,0.011669049970805645,,-0.004894822525481383,-0.013145745731890202,,human
IFITM2,-0.01305865403264761,,-0.014676007442176342,,,-0.0836539939045906,0.023786824196577072,-0.01701056957244873,0.020883485674858093,-0.020450616255402565,-0.014882790190832955,-0.014676007442176342,-0.0836539939045906,human
PPAP2B,-0.012916507199406624,,,,,-0.03670152649283409,,,,-0.03499642014503479,-0.028204817945758503,-0.03499642014503479,-0.03670152649283409,human
CYFIP1,-0.01290045864880085,,,,-0.014054193161427975,,,,0.01571580022573471,,-0.003746283861498038,-0.01290045864880085,,human
FAM45A,-0.01288139820098877,,,,-0.013440367765724659,,,,,,-0.013160882983356714,-0.013160882983356714,,human
RNF4,-0.012862976640462875,,,,-0.01280477549880743,,,-0.009399449452757835,,,-0.011689067197342714,-0.01280477549880743,,human
OS9,-0.012844807468354702,0.011598448269069195,,,,-0.012868323363363743,,,,,-0.00470489418754975,-0.012844807468354702,-0.012868323363363743,human
ZNF146,-0.012839529663324356,,,,-0.01395618636161089,,,,,,-0.013397858012467623,-0.013397858012467623,,human
MPHOSPH6,-0.012799498625099659,,,,-0.012915656901896,,,,,,-0.01285757776349783,-0.01285757776349783,,human
PHGDH,-0.012794778682291508,-0.07275047898292542,,,-0.01505709532648325,-0.030388658866286278,,,,,-0.03274775296449661,-0.022722877096384764,-0.030388658866286278,human
JAM2,-0.012769652530550957,,,,-0.014408042654395103,,,,0.00926997885107994,,-0.005969238777955373,-0.012769652530550957,,human
AVPR1B,-0.01271525863558054,,,,-0.012773468159139156,,,,,,-0.012744363397359848,-0.012744363397359848,,human
ANXA6,-0.012706573121249676,,,-0.025266770273447037,,-0.015813997015357018,,,,,-0.01792911347001791,-0.015813997015357018,-0.015813997015357018,human
INSIG1,-0.012697577476501465,-0.017268091440200806,-0.016007835045456886,,-0.012573901563882828,,,,,,-0.014636851381510496,-0.014352706260979176,,human
SDHAP1,-0.012667094357311726,,,,,,,-0.010188039392232895,,,-0.01142756687477231,-0.01142756687477231,,human
MXI1,-0.012664452195167542,0.013126518577337265,-0.01480504684150219,-0.016899023205041885,-0.014092076569795609,,,0.040730178356170654,,,-0.000767316979666551,-0.013378264382481575,,human
SDC2,-0.012585624121129513,,,,-0.013079709373414516,,,,,,-0.012832666747272015,-0.012832666747272015,,human
NDUFS6,-0.012541359290480614,,,,,-0.013000770471990108,-0.012123740278184414,,,0.017121393233537674,-0.0051361192017793655,-0.012332549784332514,-0.013000770471990108,human
PTN,-0.012528247199952602,,,,-0.012554672546684742,-0.01624107174575329,,,,,-0.013774663830796877,-0.012554672546684742,-0.01624107174575329,human
GNG3,-0.012480850331485271,,,,-0.0134623683989048,,,,,,-0.012971609365195036,-0.012971609365195036,,human
JAM3,-0.012462811544537544,,,,,,,,,,-0.012462811544537544,-0.012462811544537544,,human
GAA,-0.012435565702617168,,,,,,,,,,-0.012435565702617168,-0.012435565702617168,,human
SLC12A7,-0.012421492487192154,,,,-0.012354642152786255,,,,,,-0.012388067319989204,-0.012388067319989204,,human
CDKN1B,-0.012420281767845154,,,,-0.014318945817649364,-0.013274258933961391,,,,,-0.013337828839818636,-0.013274258933961391,-0.013274258933961391,human
EIF1B,-0.012405355460941792,,,,-0.01477767713367939,,,,,,-0.01359151629731059,-0.01359151629731059,,human
CNTNAP1,-0.012361661531031132,,,,,-0.016289757564663887,,,,,-0.01432570954784751,-0.01432570954784751,-0.016289757564663887,human
YIF1A,-0.012346758507192135,,,,-0.017541615292429924,,,,,,-0.01494418689981103,-0.01494418689981103,,human
FAM129A,-0.012283316813409328,,-0.02552386373281479,-0.020001953467726707,-0.013793407008051872,,,-0.027389593422412872,-0.0275900736451149,-0.021153362467885017,-0.02110508150820221,-0.021153362467885017,,human
RELN,-0.012191733345389366,,,,,-0.01686389185488224,,,,,-0.014527812600135803,-0.014527812600135803,-0.01686389185488224,human
CCNG1,-0.012143764644861221,0.06850198656320572,,,-0.012305797077715397,,0.03479117155075073,,,-0.01385070476680994,0.012998578324913978,-0.012143764644861221,,human
STAU1,-0.012134445831179619,,-0.016208533197641373,,-0.012913553044199944,,,,,,-0.013752177357673645,-0.012913553044199944,,human
CRTC3,-0.012131452560424805,,,,,-0.01223437674343586,,,,,-0.012182914651930332,-0.012182914651930332,-0.01223437674343586,human
SEPP1,-0.012112940661609173,,,,-0.014241461642086506,,,,,,-0.01317720115184784,-0.01317720115184784,,human
RPL18,-0.012075383216142654,,,,-0.012237810529768467,,,,,,-0.01215659687295556,-0.01215659687295556,,human
ABCC1,-0.012049604207277298,,,,,,,,,,-0.012049604207277298,-0.012049604207277298,,human
C14orf132,-0.012034408748149872,,,,,-0.014074294827878475,,,,,-0.013054351788014174,-0.013054351788014174,-0.014074294827878475,human
LIPA,-0.011960173957049847,,,,-0.01782933622598648,,,,,,-0.014894755091518164,-0.014894755091518164,,human
SPOCK1,-0.011909421533346176,,,0.019467702135443687,-0.012646857649087906,,0.04189003258943558,,0.012630037032067776,,0.009886298514902591,0.012630037032067776,,human
RPL38,-0.011897184886038303,,0.04246583580970764,0.022838102653622627,,,,-0.008867372758686543,,,0.011134845204651356,0.006985364947468042,,human
PAMR1,-0.011887265369296074,,,,,-0.03317427635192871,,,0.030839266255497932,,-0.004740758488575618,-0.011887265369296074,-0.03317427635192871,human
STEAP2,,0.11220744252204895,,-0.024762937799096107,,,,,,-0.07179145514965057,0.005217683191100757,-0.024762937799096107,,human
AIDA,,0.11045171320438385,,,,,,,,,0.11045171320438385,0.11045171320438385,,human
LDOC1,,0.10668110847473145,,,,,,,-0.018489032983779907,,0.04409603774547577,0.04409603774547577,,human
RPL9,,0.08839977532625198,0.044399913400411606,0.028624990954995155,-0.015362345613539219,,-0.027599142864346504,0.05223670229315758,0.06799518316984177,-0.07063672691583633,0.021007293718867004,0.03651245217770338,,human
COX2,,0.08068441599607468,0.062091514468193054,,,,-0.037657998502254486,0.1096307560801506,-0.13862529397010803,0.061917003244161606,0.023006732886036236,0.06200425885617733,,human
SH3KBP1,,0.0717112347483635,0.08039072155952454,,,,-0.057043373584747314,-0.05199304595589638,-0.04939480498433113,0.06913496553897858,0.010467616220315298,0.009870080277323723,,human
RPL39,,0.06682571023702621,0.0397038571536541,0.06281337887048721,-0.015326762571930885,0.018538344651460648,0.03543059900403023,0.08532046526670456,0.09376935660839081,0.07223222404718399,0.051034130363000765,0.06281337887048721,0.018538344651460648,human
TMEM38B,,0.06666281819343567,,,,,,,,,0.06666281819343567,0.06666281819343567,,human
OR51E2,,0.06618843227624893,0.02924392558634281,0.023743273690342903,,,0.04674985632300377,,,,0.041481371968984604,0.03799689095467329,,human
UGT2B17,,0.0642610564827919,,,,,,,,,0.0642610564827919,0.0642610564827919,,human
PLA2G2A,,0.06381438672542572,-0.04612268880009651,-0.03758822754025459,,,0.14843885600566864,,0.032732971012592316,-0.027807248756289482,0.022244674774507683,0.0024628611281514168,,human
STEAP1,,0.06243542581796646,,,,,0.019522523507475853,,,-0.03308833763003349,0.016289870565136273,0.019522523507475853,,human
NCOA4,,0.05444354563951492,-0.0640711560845375,-0.0395384207367897,,,-0.03397015109658241,0.03523584082722664,,-0.08121085166931152,-0.021518532186746597,-0.03675428591668606,,human
IRX3,,0.05241597071290016,,,,,,,,,0.05241597071290016,0.05241597071290016,,human
ND2,,0.052010633051395416,0.06678921729326248,,,,-0.0970144048333168,,-0.08998343348503113,0.06085073575377464,-0.001469450443983078,0.052010633051395416,,human
NIPSNAP3A,,0.051969874650239944,,,,,,,,,0.051969874650239944,0.051969874650239944,,human
ECI2,,0.050839606672525406,,,,,,,,,0.050839606672525406,0.050839606672525406,,human
RPL3,,0.04998023808002472,-0.024958450347185135,,,-0.04018360376358032,,0.03310806676745415,-0.013778218999505043,-0.0992722436785698,-0.015850701990226906,-0.01936833467334509,-0.04018360376358032,human
MAOA,,0.04691734164953232,,,,,,,,,0.04691734164953232,0.04691734164953232,,human
PRDX6,,0.04633593186736107,,,,0.029919439926743507,,0.01159615907818079,,,0.029283843624095123,0.029919439926743507,0.029919439926743507,human
NUCB2,,0.046029750257730484,,,,,,,,,0.046029750257730484,0.046029750257730484,,human
ACTG1,,0.04456696659326553,-0.020509764552116394,0.016398342326283455,0.024971729144454002,-0.013686306774616241,0.01285911351442337,-0.05419616773724556,0.07545150071382523,0.040184978395700455,0.014004487958219316,0.016398342326283455,-0.013686306774616241,human
RPL27,,0.04367571696639061,0.04779057204723358,0.04578540101647377,,,0.017928313463926315,-0.01321067102253437,0.021594565361738205,,0.027260649638871353,0.03263514116406441,,human
SERINC5,,0.04090498015284538,0.015390831977128983,0.03894081339240074,,,0.06836376339197159,,,-0.02844986319541931,0.027030105143785475,0.03894081339240074,,human
MANEA,,0.040778934955596924,,,,,,,,,0.040778934955596924,0.040778934955596924,,human
EMB,,0.04073205590248108,,0.032102733850479126,,,0.013130320236086845,,-0.017936645075678825,-0.01939718797802925,0.009726255387067794,0.013130320236086845,,human
SPATA20,,0.04036876559257507,,0.01680612936615944,,,,,,,0.028587447479367256,0.028587447479367256,,human
RPL36,,0.03945906460285187,0.0532672144472599,0.06028694286942482,,0.016817612573504448,0.050786953419446945,-0.032402876764535904,0.01754622720181942,,0.029394448335681642,0.03945906460285187,0.016817612573504448,human
FAM198B,,0.039167050272226334,,,,,,,,,0.039167050272226334,0.039167050272226334,,human
TMEM45B,,0.038852717727422714,,,,,,,,,0.038852717727422714,0.038852717727422714,,human
SYNGR2,,0.03862081840634346,0.016787825152277946,,,,0.02203522063791752,,,,0.02581462139884631,0.02203522063791752,,human
TSTD1,,0.03835863992571831,,,,,,,0.0248398594558239,,0.0315992496907711,0.0315992496907711,,human
RAB13,,0.037682775408029556,-0.019626416265964508,-0.02408108301460743,,-0.01520046778023243,-0.012340538203716278,,-0.013926275074481964,,-0.007915334155162176,-0.014563371427357197,-0.01520046778023243,human
SLC44A4,,0.03759090602397919,,,,,0.014668453484773636,,,,0.02612967975437641,0.02612967975437641,,human
MARCKSL1,,0.0367899164557457,,0.0532037727534771,,-0.01444708090275526,0.0796809047460556,-0.010816597379744053,0.013909244909882545,0.031693894416093826,0.02714486499982221,0.031693894416093826,-0.01444708090275526,human
TM7SF2,,0.03590548783540726,,,,,,,,,0.03590548783540726,0.03590548783540726,,human
MALAT1,,0.03556946665048599,-0.03930932655930519,,,,,,,0.025774044916033745,0.007344728335738182,0.025774044916033745,,human
