gene_symbol,logfc_dz:839,logfc_dz:838,logfc_dz:848,logfc_dz:842,logfc_dz:843,logfc_dz:840,logfc_dz:841,logfc_dz:846,logfc_dz:847,logfc_dz:845,logfc_dz:844,logfc_dz:849,mean_logfc,median_logfc,common_experiment,organism
YWHAB,0.013090856373310089,,0.01879497431218624,0.016263581812381744,0.016077395528554916,0.015119660645723343,,,,,,,0.015869293734431265,0.016077395528554916,0.013090856373310089,human
UFC1,0.013050318695604801,0.020657511427998543,,0.027786297723650932,,,0.02780992165207863,,,0.016002541407942772,0.03362955152988434,,0.02315602373952667,0.024221904575824738,0.013050318695604801,human
GNG5,0.01300436444580555,,0.022205272689461708,0.019753452390432358,,,0.015073323622345924,,0.02616334892809391,0.014500224031507969,0.0330931730568409,0.03215913847088814,0.021994037204422057,0.020979362539947033,0.01300436444580555,human
LOC728026,0.012999508529901505,,,0.016609512269496918,0.01591016910970211,,0.022426150739192963,,,,0.014141286723315716,,0.016417325474321842,0.01591016910970211,0.012999508529901505,human
BUB1B,0.012937839142978191,,0.01481639128178358,,0.0266082976013422,0.013844662345945835,,0.01148193795233965,,,,0.019670799374580383,0.016559987949828308,0.014330526813864708,0.012937839142978191,human
FANK1,0.012893381528556347,0.023331228643655777,,,,,0.017578953877091408,,,0.01392587274312973,0.014454428106546402,,0.016436772979795934,0.014454428106546402,0.012893381528556347,human
MFHAS1,0.012858577072620392,,,,,,,,,,0.012533536180853844,,0.012696056626737118,0.012696056626737118,0.012858577072620392,human
HSPE1,0.012800675816833973,,0.01561763882637024,,,0.013282032683491707,,0.009244118817150593,,,0.016902849078178406,0.013757535256445408,0.013600808413078388,0.013519783969968557,0.012800675816833973,human
NUSAP1,0.012735484167933464,,,,0.0185414906591177,0.01276124082505703,,,,,,0.018643908202648163,0.01567053096368909,0.015651365742087364,0.012735484167933464,human
SHISA5,0.012725784443318844,0.015723509714007378,0.016565930098295212,,,0.012673432938754559,,,,0.017833009362220764,,,0.015104333311319352,0.015723509714007378,0.012725784443318844,human
UCP2,0.01268518716096878,0.01893528737127781,,,,,0.01614738628268242,,,0.01685013808310032,0.023720204830169678,,0.0176676407456398,0.01685013808310032,0.01268518716096878,human
GNPNAT1,0.012641620822250843,,,0.01575491949915886,,,,,,,0.01698623225092888,,0.015127590857446194,0.01575491949915886,0.012641620822250843,human
HMGB3,0.012611376121640205,,,,0.01852003112435341,,,,,,,,0.015565703622996807,0.015565703622996807,0.012611376121640205,human
NQO1,0.01260275300592184,0.014583208598196507,,0.014667964540421963,,0.016706433147192,,,,,0.023303626105189323,,0.016372797079384327,0.014667964540421963,0.01260275300592184,human
NMI,0.012561247684061527,0.012944374233484268,,0.013079101219773293,0.015456323511898518,0.0134007902815938,,,,0.015144361183047295,,,0.013764366352309784,0.013239945750683546,0.012561247684061527,human
NARS,0.012541656382381916,0.020850839093327522,0.04087919369339943,0.036364998668432236,,0.02636621706187725,0.017788564786314964,,0.0466223768889904,0.023564260452985764,0.03577239066362381,0.02993197925388813,0.029068247694522143,0.02814909815788269,0.012541656382381916,human
UBE2D2,0.012500776909291744,,,,,,0.017513716593384743,0.010640598833560944,,,,,0.013551697445412477,0.012500776909291744,0.012500776909291744,human
HOXB2,0.012481419369578362,0.020667221397161484,,,,,0.018175741657614708,,0.02016441524028778,,0.031292594969272614,,0.02055627852678299,0.02016441524028778,0.012481419369578362,human
DDOST,0.012479388155043125,,,0.016277099028229713,,,0.01592917926609516,,,,,,0.014895222149789333,0.01592917926609516,0.012479388155043125,human
ESRP1,0.012475722469389439,,0.021324902772903442,,,,,0.009678094647824764,,,0.013049986213445663,,0.014132176525890827,0.012762854341417551,0.012475722469389439,human
R3HDM4,0.012474955059587955,0.01363125815987587,,,0.014557430520653725,,,0.010820609517395496,,0.017466556280851364,,,0.013790161907672882,0.01363125815987587,0.012474955059587955,human
PMS2P9,0.012405043467879295,,,,,,0.01570005901157856,0.010812516324222088,,,,,0.012972539601226648,0.012405043467879295,0.012405043467879295,human
CASP6,0.012403717264533043,,,,0.014028516598045826,,,,,,0.013617816381156445,,0.013350016747911772,0.013617816381156445,0.012403717264533043,human
DTX3L,0.01239757053554058,0.016344033181667328,,,0.018031667917966843,0.018630599603056908,0.01357939187437296,,,0.017715852707624435,,,0.016116519303371508,0.01702994294464588,0.01239757053554058,human
AP2M1,0.012368237599730492,,0.02588125690817833,,0.01460487674921751,,,,,,,,0.017618123752375443,0.01460487674921751,0.012368237599730492,human
RPL9,-0.14228014647960663,-0.1379464715719223,-0.06560396403074265,-0.18139474093914032,-0.11276455223560333,-0.07064303010702133,-0.15922051668167114,-0.21558263897895813,-0.07386752218008041,-0.11687654256820679,-0.09868849068880081,-0.12259723991155624,-0.12478882136444251,-0.11973689123988152,-0.14228014647960663,human
RASD1,-0.12282319366931915,-0.08159006386995316,-0.10664819926023483,-0.138368159532547,-0.09359864145517349,-0.10128803551197052,-0.09788057953119278,-0.13882414996623993,-0.0939052551984787,-0.11016082763671875,-0.13566772639751434,-0.1029905155301094,-0.11031211229662101,-0.10481935739517212,-0.12282319366931915,human
GABRP,-0.11981921643018723,-0.06651996821165085,-0.09230555593967438,-0.11775559931993484,-0.1315409541130066,-0.10733866691589355,-0.07966314256191254,-0.07652630656957626,-0.034945812076330185,-0.055592309683561325,-0.08713173121213913,-0.10946445912122726,-0.08988364351292451,-0.08971864357590675,-0.11981921643018723,human
LOC100505776,-0.11093764752149582,-0.017745373770594597,-0.13501539826393127,-0.0798693522810936,-0.17925900220870972,-0.20265594124794006,-0.04130600020289421,-0.1533515602350235,0.054893024265766144,-0.0737723857164383,-0.1359352171421051,-0.19545972347259521,-0.10586788148308794,-0.12297652289271355,-0.11093764752149582,human
PAM,-0.10255066305398941,-0.02729637175798416,-0.09517030417919159,-0.06761974096298218,-0.09337112307548523,-0.07457227259874344,-0.08306250721216202,-0.10770507901906967,-0.0731043666601181,-0.08845418691635132,-0.10280526429414749,-0.09787984192371368,-0.08446597680449486,-0.09091265499591827,-0.10255066305398941,human
FAU,-0.1022389754652977,-0.12705449759960175,-0.057712946087121964,-0.09334167838096619,-0.08752010017633438,-0.09362819790840149,-0.11110296845436096,-0.09354010224342346,-0.0750165730714798,-0.08485101163387299,-0.07715671509504318,-0.1239432841539383,-0.09392558752248685,-0.09344089031219482,-0.1022389754652977,human
GOLGA8H,-0.10219153761863708,-0.10310225933790207,-0.052489496767520905,-0.11392161250114441,-0.08888643980026245,-0.10908056795597076,-0.10319925844669342,-0.08637402206659317,-0.05575363710522652,-0.11346754431724548,-0.12513937056064606,-0.09604740887880325,-0.0958044296130538,-0.10264689847826958,-0.10219153761863708,human
RPL34,-0.09592775255441666,-0.09638466686010361,-0.04614601284265518,-0.09194160997867584,-0.0745026245713234,-0.10066895186901093,-0.10035792738199234,-0.09593663364648819,-0.04015638306736946,-0.067225880920887,-0.03472381830215454,-0.11855009198188782,-0.08021019616474707,-0.09393468126654625,-0.09592775255441666,human
RPS29,-0.09131379425525665,-0.06209550425410271,-0.025378337129950523,-0.08684220910072327,-0.026411548256874084,-0.03758559748530388,-0.07863122969865799,-0.1544961780309677,,-0.07656466215848923,-0.05232013761997223,-0.043272316455841064,-0.06681013767692176,-0.06209550425410271,-0.09131379425525665,human
C1orf186,-0.0874977856874466,,-0.06688094139099121,,-0.09460938721895218,-0.08823295682668686,0.04261527583003044,-0.042224008589982986,0.019319403916597366,-0.08792151510715485,0.04941607266664505,-0.11586917191743851,-0.047188501432538034,-0.0771893635392189,-0.0874977856874466,human
RPL19,-0.08709362894296646,-0.09134222567081451,-0.06589799374341965,-0.07143556326627731,-0.0918734073638916,-0.0947156772017479,-0.06931169331073761,-0.0781177505850792,-0.025321761146187782,-0.09124865382909775,-0.038647159934043884,-0.0880628377199173,-0.07442236272618175,-0.08260568976402283,-0.08709362894296646,human
RPS11,-0.08495000004768372,-0.09371338039636612,-0.04129926115274429,-0.08669225871562958,-0.10366148501634598,-0.10153866559267044,-0.0701950341463089,-0.10873046517372131,-0.009054905734956264,-0.1117527112364769,-0.03965229168534279,-0.06518639624118805,-0.07636890459495287,-0.08582112938165665,-0.08495000004768372,human
LUM,-0.084005206823349,-0.047247327864170074,-0.08215279877185822,-0.06906353682279587,-0.07774259895086288,-0.10042854398488998,-0.08139145374298096,-0.06444994360208511,-0.07036502659320831,-0.06164544075727463,-0.09350838512182236,-0.10693894326686859,-0.07824493385851383,-0.07956702634692192,-0.084005206823349,human
SCGB2A1,-0.08366833627223969,0.07075783610343933,-0.13754619657993317,0.08032098412513733,-0.13374130427837372,-0.1085217297077179,0.1430152952671051,-0.14474602043628693,-0.05072558671236038,-0.01896030828356743,0.07290544360876083,-0.0780017077922821,-0.03240930257985989,-0.06436364725232124,-0.08366833627223969,human
RPS8,-0.08246612548828125,-0.08535139262676239,-0.06352119147777557,-0.16336680948734283,-0.058772481977939606,-0.11628492176532745,-0.1028575450181961,-0.1411629170179367,0.04796049743890762,-0.12319667637348175,-0.06697849184274673,-0.02759210579097271,-0.08196584678565462,-0.08390875905752182,-0.08246612548828125,human
TUBA1A,-0.0820855051279068,0.025773385539650917,,-0.05740739405155182,0.04717731103301048,-0.021612772718071938,,-0.10135632008314133,0.017605489119887352,,-0.02677704580128193,-0.08083189278841019,-0.031057193875312805,-0.02677704580128193,-0.0820855051279068,human
UCA1,-0.08042027056217194,-0.08702953904867172,-0.06101621314883232,-0.07970651984214783,-0.09008409082889557,-0.07304488122463226,-0.07299024611711502,-0.0439617857336998,-0.009863673709332943,-0.0761343389749527,-0.0778457447886467,-0.04029359295964241,-0.0660325747448951,-0.07458961009979248,-0.08042027056217194,human
SPARCL1,-0.07847638428211212,-0.088069386780262,-0.07164520770311356,-0.0830068290233612,-0.055692996829748154,-0.08658260852098465,-0.09536945074796677,-0.04013855382800102,-0.032709695398807526,-0.07259062677621841,-0.07988645881414413,-0.0780441090464592,-0.07185102564593156,-0.07826024666428566,-0.07847638428211212,human
GJA1,-0.07406756281852722,-0.04057326540350914,-0.048664435744285583,-0.05380105599761009,,-0.035567063838243484,-0.03877485170960426,-0.03534385934472084,-0.03702837601304054,-0.03779846429824829,-0.04436493292450905,-0.017540626227855682,-0.04213859039274129,-0.03877485170960426,-0.07406756281852722,human
RPS18,-0.0722646489739418,-0.10206659138202667,0.019552813842892647,-0.093473419547081,-0.0731620043516159,-0.056631892919540405,-0.07771028578281403,-0.13232813775539398,0.12160135805606842,-0.08774147182703018,-0.03680649399757385,-0.025196246802806854,-0.051352251786738634,-0.07271332666277885,-0.0722646489739418,human
RPL30,-0.07186401635408401,-0.11286363005638123,0.06430152803659439,-0.1450369656085968,,-0.040507473051548004,-0.08589013665914536,-0.14682133495807648,0.008644483983516693,-0.08705424517393112,-0.06310443580150604,,-0.06801962256431579,-0.07887707650661469,-0.07186401635408401,human
RPL21,-0.07001722604036331,-0.07188556343317032,,-0.0662032887339592,-0.04995111748576164,-0.07833947986364365,-0.07299774885177612,-0.07258652150630951,,-0.08386170864105225,-0.060345761477947235,-0.03669663146138191,-0.06628850474953651,-0.07095139473676682,-0.07001722604036331,human
HNRNPA1P10,-0.06982827931642532,-0.12279041856527328,-0.03523438796401024,-0.13110105693340302,-0.01577754318714142,-0.021446475759148598,-0.015968943014740944,-0.12302970141172409,,-0.13011044263839722,,-0.017020704224705696,-0.06823079530149698,-0.05253133364021778,-0.06982827931642532,human
ITM2B,-0.06862600147724152,-0.03677104786038399,-0.08380547165870667,-0.09296297281980515,-0.0559171624481678,-0.09199102222919464,-0.055662862956523895,-0.08652712404727936,-0.024059351533651352,-0.07924450933933258,-0.09316052496433258,-0.029359104111790657,-0.06650726295386751,-0.07393525540828705,-0.06862600147724152,human
ERRFI1,-0.06644052267074585,-0.04108269885182381,-0.04774327203631401,-0.07957815378904343,-0.02543073706328869,-0.08846045285463333,-0.07672540843486786,-0.061451658606529236,-0.05723954364657402,-0.03677544370293617,-0.07304656505584717,-0.04192281514406204,-0.0579914393213888,-0.05934560112655163,-0.06644052267074585,human
ID2B,-0.06473944336175919,-0.08327038586139679,-0.055794987827539444,-0.09938633441925049,-0.11233052611351013,-0.07197713106870651,-0.07675756514072418,-0.08683580160140991,-0.04627209156751633,-0.06637867540121078,-0.08515647053718567,-0.07554558664560318,-0.07703708329548438,-0.07615157589316368,-0.06473944336175919,human
NGFRAP1,-0.06288820505142212,-0.08111607283353806,-0.023416753858327866,-0.04558028653264046,,-0.05644847825169563,-0.05433773249387741,-0.09254143387079239,-0.023141229525208473,-0.0482666902244091,-0.06226348131895065,-0.0827552080154419,-0.05752323381602764,-0.05644847825169563,-0.06288820505142212,human
RPS13,-0.06251364946365356,-0.06646893173456192,,-0.06666203588247299,-0.02926119975745678,-0.08477882295846939,-0.06029375270009041,-0.1233702003955841,0.10852070152759552,-0.06493079662322998,-0.02679317630827427,-0.03474694490432739,-0.04648170992732048,-0.06251364946365356,-0.06251364946365356,human
LIMS3-LOC440895,-0.062123436480760574,-0.03601652383804321,-0.07363586127758026,-0.07198623567819595,-0.06772419065237045,-0.06896021217107773,-0.023299992084503174,-0.06390763819217682,-0.04864091798663139,-0.06626889109611511,-0.06561033427715302,-0.061724524945020676,-0.05915822988996903,-0.06475898623466492,-0.062123436480760574,human
ANAPC4,-0.06183117255568504,-0.019526252523064613,-0.06871310621500015,-0.027253638952970505,-0.07745557278394699,-0.08062701672315598,-0.028241002932190895,-0.06866203993558884,-0.038761500269174576,-0.06788507103919983,-0.0560198538005352,-0.07361558824777603,-0.05571598466485739,-0.06485812179744244,-0.06183117255568504,human
RPL32,-0.06132591515779495,-0.07387109845876694,-0.01848907396197319,-0.05471842736005783,-0.05099572613835335,-0.05886095017194748,-0.04562738537788391,-0.09960979223251343,,-0.05254748836159706,-0.034734345972537994,-0.027712376788258553,-0.05259023454378952,-0.05254748836159706,-0.06132591515779495,human
FOS,-0.06091903895139694,-0.06126520782709122,-0.03706609830260277,-0.06821632385253906,-0.05475172400474548,-0.04991496726870537,-0.07448584586381912,-0.06630148738622665,-0.023672526702284813,-0.04109051451086998,-0.06077570840716362,-0.04179667308926582,-0.053354676347225904,-0.05776371620595455,-0.06091903895139694,human
SGK1,-0.06073524057865143,-0.01791878044605255,0.040838178247213364,-0.06276677548885345,-0.022674137726426125,-0.05769845470786095,-0.051842156797647476,-0.015767648816108704,,-0.059751540422439575,-0.062362685799598694,-0.013854422606527805,-0.034957605922086674,-0.051842156797647476,-0.06073524057865143,human
H3F3B,-0.05624765157699585,-0.032306790351867676,-0.024836037307977676,-0.04833919182419777,-0.032993678003549576,-0.02874137833714485,-0.05927607789635658,-0.048799820244312286,-0.031521499156951904,-0.04647344350814819,-0.06054123863577843,-0.052338846027851105,-0.043534637739260994,-0.04740631766617298,-0.05624765157699585,human
BEX1,-0.05591017007827759,-0.0664457157254219,-0.06550861150026321,-0.05312994495034218,-0.0740509182214737,-0.05733570456504822,-0.07290103286504745,-0.06205000728368759,,-0.061098240315914154,-0.08339180797338486,-0.04543134942650795,-0.06338668208230626,-0.06205000728368759,-0.05591017007827759,human
FOSB,-0.05556408688426018,-0.06687764078378677,-0.04490669071674347,-0.07093504816293716,-0.056129202246665955,-0.04866506904363632,-0.05581541359424591,-0.043076880276203156,-0.03086050972342491,-0.05129344016313553,-0.06567913293838501,-0.047559913247823715,-0.05311358564843734,-0.05342876352369785,-0.05556408688426018,human
RPL13A,-0.05441153421998024,-0.050434645265340805,,,-0.038274142891168594,-0.03857559710741043,-0.03962663561105728,-0.08165114372968674,-0.056727662682533264,-0.05799555778503418,-0.032432492822408676,-0.08094478398561478,-0.0531074196100235,-0.05242308974266052,-0.05441153421998024,human
WIF1,-0.0540182963013649,-0.016372617334127426,-0.04719090089201927,-0.017662322148680687,-0.07599526643753052,-0.05296745523810387,,-0.051192015409469604,-0.021883301436901093,-0.04772157967090607,,-0.048245422542095184,-0.043324917741119864,-0.047983501106500626,-0.0540182963013649,human
ACSL5,-0.05269889160990715,,-0.04876874014735222,-0.0385153666138649,-0.05157489702105522,-0.053862638771533966,-0.01789361797273159,-0.04480092227458954,-0.02674552984535694,-0.05477191135287285,-0.05133003368973732,-0.045873064547777176,-0.0442577830769799,-0.04876874014735222,-0.05269889160990715,human
TMSB4XP8,-0.05202588438987732,-0.032231274992227554,,-0.036154791712760925,,-0.0322725810110569,,-0.04976539686322212,-0.06745945662260056,,-0.058054178953170776,-0.07747554779052734,-0.05067988904193044,-0.05089564062654972,-0.05202588438987732,human
CDIPT,-0.051976826041936874,-0.045185599476099014,0.027220623567700386,-0.06625823676586151,-0.03618113324046135,-0.04506123065948486,-0.06106742098927498,-0.05894399806857109,0.025855103507637978,-0.046058084815740585,-0.06361567974090576,,-0.038297498429363426,-0.046058084815740585,-0.051976826041936874,human
RPL27,-0.05194553732872009,-0.06819626688957214,-0.06486140936613083,-0.06244735047221184,-0.0315987654030323,-0.07397080212831497,-0.042472850531339645,-0.07496636360883713,0.018041040748357773,-0.06436863541603088,-0.03982025384902954,-0.01595243252813816,-0.04771330223108331,-0.057196443900465965,-0.05194553732872009,human
CD81,-0.05122606083750725,-0.04591846466064453,-0.015376918017864227,-0.035436950623989105,-0.04766666144132614,-0.039294760674238205,-0.02494867332279682,-0.024227768182754517,-0.03282789885997772,-0.033964116126298904,-0.048942726105451584,-0.0465172678232193,-0.03719568888967236,-0.037365855649113655,-0.05122606083750725,human
MMP7,-0.0487341582775116,-0.02524961344897747,-0.03597383201122284,,-0.06328991055488586,-0.0726948082447052,-0.016040833666920662,-0.025116652250289917,,0.018380921334028244,,,-0.03358986089006066,-0.030611722730100155,-0.0487341582775116,human
OSR2,-0.04779772832989693,-0.05308346077799797,-0.03825291991233826,-0.05397147685289383,-0.04061156511306763,-0.04485081136226654,-0.046879030764102936,-0.025584381073713303,-0.023758582770824432,-0.0453011617064476,-0.046801310032606125,-0.0361410528421402,-0.04191945679485798,-0.04507598653435707,-0.04779772832989693,human
RPL39,-0.04614182934165001,-0.07041366398334503,-0.040904223918914795,-0.11610913276672363,-0.056249719113111496,-0.07634441554546356,-0.0639660432934761,-0.12692101299762726,0.02026958018541336,-0.062325481325387955,-0.0406208261847496,-0.033862557262182236,-0.05946577712893486,-0.059287600219249725,-0.04614182934165001,human
RPSA,-0.04600740224123001,-0.05856720730662346,0.04416479915380478,-0.042250748723745346,-0.04847490414977074,-0.06399213522672653,-0.0253467820584774,-0.11278499662876129,-0.019790183752775192,-0.07349511981010437,-0.020853053778409958,-0.07591189444065094,-0.045275802413622536,-0.047241153195500374,-0.04600740224123001,human
RPL24,-0.04593238979578018,-0.06767295300960541,-0.0545775331556797,-0.03575541451573372,-0.030283546075224876,-0.022437753155827522,-0.03464581072330475,-0.04885227233171463,-0.04064483568072319,-0.04836919158697128,-0.01815541461110115,-0.04180503264069557,-0.04076101227353016,-0.04122493416070938,-0.04593238979578018,human
F3,-0.045266732573509216,-0.045835647732019424,-0.041002046316862106,-0.04665450006723404,-0.02487596683204174,-0.024463633075356483,-0.04119045287370682,-0.03300067409873009,-0.025349756702780724,-0.03847256675362587,-0.028964580968022346,-0.04521899297833443,-0.03669129591435194,-0.03973730653524399,-0.045266732573509216,human
RPS10,-0.045131802558898926,-0.05613366886973381,,-0.020420754328370094,-0.05873079597949982,-0.06445438414812088,-0.046488240361213684,-0.05942642688751221,0.013658157549798489,-0.049099400639534,-0.045006196945905685,-0.05202178657054901,-0.04393229997632178,-0.049099400639534,-0.045131802558898926,human
COL1A2,-0.04417895898222923,-0.03958393260836601,-0.036625657230615616,-0.03758098930120468,-0.026222629472613335,-0.04878254979848862,-0.06410431116819382,-0.011080453172326088,-0.018097447231411934,-0.045268408954143524,-0.04509253427386284,-0.0384523868560791,-0.03792252158746123,-0.03901815973222256,-0.04417895898222923,human
LOC100505650,-0.044105783104896545,-0.021933242678642273,-0.03890670835971832,-0.02010512165725231,-0.04971662908792496,-0.05407834053039551,,-0.03493581712245941,,-0.04159093275666237,,-0.06766672432422638,-0.0414488110691309,-0.04159093275666237,-0.044105783104896545,human
PKD1P1,-0.04370142146945,-0.07563958317041397,-0.03072332963347435,-0.07358080893754959,-0.06769932061433792,-0.039355624467134476,-0.03564305230975151,-0.02197994291782379,0.00938036385923624,-0.05363086238503456,-0.04769258573651314,-0.03707236051559448,-0.04311154402482013,-0.041528522968292236,-0.04370142146945,human
MMP26,-0.04359207674860954,-0.04600752890110016,-0.04334285855293274,-0.07262514531612396,-0.03998767212033272,-0.04906642064452171,-0.0709538459777832,,,-0.044891852885484695,-0.07224339246749878,-0.03454050421714783,-0.05172512978315354,-0.04544969089329243,-0.04359207674860954,human
RGL1,-0.04109491780400276,-0.03602965548634529,-0.041013140231370926,-0.05125777795910835,-0.045133791863918304,-0.033578354865312576,-0.04187013581395149,-0.037664927542209625,-0.02764604426920414,-0.06078909710049629,-0.04486739635467529,-0.05758901312947273,-0.043211187701672316,-0.04148252680897713,-0.04109491780400276,human
SFRP4,-0.04001244530081749,-0.05680341273546219,-0.04132482036948204,-0.04438766464591026,-0.046084702014923096,-0.05204492807388306,-0.05338643863797188,-0.03210703283548355,-0.03443478047847748,-0.04961009323596954,-0.05106388032436371,-0.04936390742659569,-0.04588534217327833,-0.04772430472075939,-0.04001244530081749,human
HERPUD1,-0.0395958349108696,-0.014210963621735573,-0.03518330678343773,-0.0300558153539896,-0.03572849929332733,-0.04008591175079346,-0.04191794618964195,-0.04340164735913277,-0.03142146021127701,-0.033538568764925,-0.05331927537918091,-0.040191859006881714,-0.03655425738543272,-0.037662167102098465,-0.0395958349108696,human
RPL3,-0.03941302374005318,-0.05265357717871666,-0.06356150656938553,-0.01995878294110298,-0.029973389580845833,-0.024292241781949997,0.015218590386211872,-0.08996045589447021,-0.08443727344274521,-0.040095601230859756,0.03948644921183586,-0.08172017335891724,-0.03928008217674991,-0.03975431248545647,-0.03941302374005318,human
EGR1,-0.03850307688117027,-0.04040184244513512,-0.03168628737330437,-0.0478137768805027,-0.02568792924284935,-0.04041173309087753,-0.046670593321323395,-0.04464923217892647,-0.02248256653547287,,-0.03713731840252876,-0.024622520431876183,-0.03636971607126973,-0.03850307688117027,-0.03850307688117027,human
NSA2,-0.03833406791090965,-0.03754085674881935,,-0.04445766657590866,-0.030207281932234764,-0.0443454273045063,-0.033970434218645096,-0.042846884578466415,,-0.03663761168718338,-0.017244189977645874,-0.040806420147418976,-0.03663908410817385,-0.0379374623298645,-0.03833406791090965,human
EIF3E,-0.03829912841320038,-0.07321640104055405,0.023081373423337936,-0.05912717059254646,,-0.04170914739370346,-0.056579019874334335,-0.05834466218948364,-0.027039244771003723,-0.038957420736551285,-0.026721810922026634,-0.03264468535780907,-0.03905066526071592,-0.038957420736551285,-0.03829912841320038,human
C4orf46,-0.03804287314414978,-0.029854383319616318,-0.019904697313904762,-0.030021997168660164,-0.03679560497403145,-0.032609421759843826,-0.036305662244558334,-0.029812904074788094,,-0.036552004516124725,-0.024305695667862892,-0.0359465554356575,-0.03183198178356344,-0.032609421759843826,-0.03804287314414978,human
TXNIP,-0.03779437392950058,-0.028835328295826912,-0.03852344676852226,-0.03430294618010521,-0.021803829818964005,-0.04585304111242294,-0.031925540417432785,-0.040487438440322876,-0.031803589314222336,-0.03339950367808342,-0.03854602575302124,-0.048016507178545,-0.0359409642405808,-0.036048660054802895,-0.03779437392950058,human
TCEAL4,-0.037344664335250854,-0.034515127539634705,-0.04116715490818024,-0.037492573261260986,-0.025440430268645287,-0.020934462547302246,-0.03590070828795433,-0.02954450249671936,-0.02479112334549427,-0.028020227327942848,-0.022785132750868797,-0.04053089767694473,-0.031538917062183223,-0.03202981501817703,-0.037344664335250854,human
NTN4,-0.03680457919836044,-0.037642702460289,-0.02254459261894226,-0.03792522847652435,-0.03977416455745697,-0.0324811227619648,-0.03312302753329277,-0.020465631037950516,,-0.0337013378739357,-0.031988173723220825,-0.02418573386967182,-0.031876026737419044,-0.03312302753329277,-0.03680457919836044,human
RPL11,-0.0361785814166069,-0.03604506701231003,-0.023694060742855072,-0.03311198949813843,-0.031924132257699966,-0.03888317570090294,-0.0365300327539444,-0.032392509281635284,-0.02015361562371254,-0.027218103408813477,-0.02250012755393982,-0.03258289396762848,-0.03093452410151561,-0.03248770162463188,-0.0361785814166069,human
TMA7,-0.035859692841768265,-0.03949319198727608,,-0.040784455835819244,-0.058661431074142456,-0.028122875839471817,-0.049830254167318344,-0.07274077832698822,0.010923207737505436,-0.05981845408678055,-0.04016020521521568,-0.014338575303554535,-0.038989700630984524,-0.04016020521521568,-0.035859692841768265,human
RBM24,-0.03579244762659073,-0.024435674771666527,-0.024586299434304237,-0.03637559711933136,-0.022436415776610374,-0.030793212354183197,-0.03372878581285477,-0.02160641737282276,-0.018582144752144814,-0.027029313147068024,-0.03251200169324875,-0.020725160837173462,-0.027383622558166582,-0.02580780629068613,-0.03579244762659073,human
RPL35,-0.03559981286525726,-0.03921162337064743,-0.028550991788506508,-0.030833207070827484,-0.038654159754514694,-0.03453771024942398,-0.036672864109277725,-0.02602015621960163,-0.02085583657026291,-0.030571531504392624,-0.024625763297080994,-0.0388595350086689,-0.03208276598403851,-0.03268545866012573,-0.03559981286525726,human
PTTG1IP,-0.03518635407090187,,-0.031460124999284744,,-0.02816876769065857,,-0.028524009510874748,-0.024597860872745514,0.022584212943911552,-0.04299148544669151,,,-0.02404919852103506,-0.028524009510874748,-0.03518635407090187,human
RPS25,-0.034945547580718994,-0.05765079706907272,-0.05044292286038399,-0.04626817628741264,-0.04854922741651535,-0.0441996306180954,-0.020044274628162384,-0.04206300526857376,-0.04102322459220886,-0.03062908910214901,-0.018378257751464844,-0.05825934186577797,-0.041037791253377996,-0.04313131794333458,-0.034945547580718994,human
GABARAPL3,-0.034403469413518906,-0.013942861929535866,-0.016446592286229134,-0.016918500885367393,-0.04249745234847069,-0.029267262667417526,-0.02236783690750599,-0.01568436250090599,,-0.02419436350464821,-0.01462782733142376,-0.01502485852688551,-0.022306853481991726,-0.016918500885367393,-0.034403469413518906,human
PAMR1,-0.034170955419540405,-0.0296156145632267,-0.03780584782361984,-0.03405418619513512,-0.02124975249171257,-0.04223455861210823,-0.03030785545706749,-0.015377232804894447,-0.02674870938062668,-0.03365860879421234,-0.03021104633808136,-0.04645956680178642,-0.0318244945568343,-0.031983232125639915,-0.034170955419540405,human
NDNF,-0.0341099351644516,-0.03814245015382767,-0.027403654530644417,-0.035884007811546326,-0.025369858369231224,-0.031496286392211914,-0.026381369680166245,,-0.02441284991800785,-0.031253691762685776,-0.028724299743771553,-0.025685640051960945,-0.029896731234409592,-0.028724299743771553,-0.0341099351644516,human
RPL17,-0.03407413139939308,-0.03571169450879097,,-0.03135230019688606,-0.040463436394929886,-0.016545940190553665,-0.03100360371172428,-0.05696741119027138,,-0.03723123297095299,-0.01953929103910923,-0.02660953626036644,-0.0329498577862978,-0.03271321579813957,-0.03407413139939308,human
ATHL1,-0.033415231853723526,-0.040961094200611115,-0.016669267788529396,-0.04967793449759483,-0.02827119641005993,-0.03055104799568653,-0.020794043317437172,-0.022414691746234894,-0.01640891842544079,-0.02995515801012516,-0.026279959827661514,-0.032346487045288086,-0.028978752593199413,-0.029113177210092545,-0.033415231853723526,human
MTCH1,-0.03319033980369568,-0.047454848885536194,0.09159450978040695,-0.06152959167957306,-0.038889046758413315,-0.016468718647956848,-0.061344217509031296,-0.039818428456783295,0.011244581080973148,-0.044055450707674026,-0.023913593962788582,-0.03355130925774574,-0.024781371233984828,-0.03622017800807953,-0.03319033980369568,human
