gene_symbol,logfc_dz:576,logfc_dz:575,logfc_dz:579,logfc_dz:580,logfc_dz:578,logfc_dz:577,logfc_dz:574,mean_logfc,median_logfc,common_experiment,organism
EPB42,0.03917480632662773,-0.031367480754852295,,-0.023835143074393272,,,0.08660456538200378,0.017644186969846487,0.0076698316261172295,-0.023835143074393272,human
IFI44L,0.03845864534378052,,,,,0.03142343461513519,0.021228419616818428,0.030370166525244713,0.03142343461513519,,human
OLFM4,0.03841206803917885,-0.09899948537349701,-0.02401406317949295,-0.061978258192539215,-0.03434772416949272,-0.01926039718091488,0.07868871092796326,-0.017357021304113523,-0.02401406317949295,-0.061978258192539215,human
PROS1,0.03691721335053444,0.019730426371097565,0.04868784174323082,0.020172279328107834,0.06319734454154968,0.03864559531211853,0.029294271022081375,0.03666356738124575,0.03691721335053444,0.020172279328107834,human
ATHL1,0.03656672313809395,,,,-0.01883762888610363,-0.016414187848567963,,0.00043830213447411853,-0.016414187848567963,,human
SLC35D3,0.03635486587882042,,0.02246541902422905,0.036875784397125244,,0.01791338622570038,,0.028402363881468773,0.029410142451524734,0.036875784397125244,human
GAS6-AS1,0.03479846566915512,-0.02688211388885975,,,,-0.025116050615906715,,-0.005733232945203781,-0.025116050615906715,,human
TREML1,0.033306509256362915,,0.052446406334638596,,0.05083803832530975,0.03572509065270424,0.03565361350774765,0.04159393161535263,0.03572509065270424,,human
LINC00969,0.03329721838235855,-0.015486734919250011,,-0.017590060830116272,,,,7.347421099742253e-05,-0.015486734919250011,-0.017590060830116272,human
HIST1H1D,0.03320956230163574,,,,0.025067292153835297,0.04707350954413414,,0.03511678799986839,0.03320956230163574,,human
PILRB,0.03307122364640236,,,,,,,0.03307122364640236,0.03307122364640236,,human
SUCNR1,0.03305421769618988,,0.025276241824030876,,0.028400843963027,,,0.02891043449441592,0.028400843963027,,human
SNCA,0.032178379595279694,,,,,,0.0679321363568306,0.050055257976055145,0.050055257976055145,,human
LOC100507487,0.031553734093904495,,,,,,,0.031553734093904495,0.031553734093904495,,human
CMTM5,0.03154512122273445,,0.04113967344164848,,0.03087129443883896,0.018812965601682663,,0.03059226367622614,0.031208207830786705,,human
CPA5,0.031352683901786804,,,-0.03480833023786545,-0.01763858273625374,,0.03812367469072342,0.004257361404597759,0.006857050582766533,-0.03480833023786545,human
OVOS2,0.03123520500957966,-0.028269046917557716,,0.022135045379400253,,-0.02514493837952614,,-1.0933727025985718e-05,-0.0015049465000629425,0.022135045379400253,human
LINC01125,0.031039796769618988,,,,,,,0.031039796769618988,0.031039796769618988,,human
SDHAP3,0.03062315098941326,,,,,,,0.03062315098941326,0.03062315098941326,,human
MX1,0.03016756847500801,0.016776900738477707,,,,0.020585598424077034,0.02250627428293228,0.02250908548012376,0.021545936353504658,,human
PPFIA4,0.03016747534275055,,0.02530076913535595,,,0.019980687648057938,,0.025149644042054813,0.02530076913535595,,human
LOC100288152,0.030088160187005997,-0.022725244984030724,,,-0.017086148262023926,-0.022076059132814407,,-0.007949823047965765,-0.019581103697419167,,human
RASA4CP,0.030017830431461334,-0.01562989316880703,,,,,,0.007193968631327152,0.007193968631327152,,human
LOC441259,0.029927419498562813,-0.0163023192435503,,-0.022978028282523155,,,,-0.003117642675836881,-0.0163023192435503,-0.022978028282523155,human
GMPR,0.02969985641539097,,0.023613350465893745,0.02022550255060196,0.018588310107588768,,0.044563863426446915,0.027338176593184473,0.023613350465893745,0.02022550255060196,human
ROBO3,0.029431579634547234,-0.020680468529462814,,-0.020185554400086403,,,,-0.0038114810983339944,-0.020185554400086403,-0.020185554400086403,human
OXTR,0.029173020273447037,,,,0.019390655681490898,,,0.024281837977468967,0.024281837977468967,,human
LINC00282,0.029119594022631645,,0.019371114671230316,,,,0.022009216248989105,0.023499974980950356,0.022009216248989105,,human
NPIPB15,0.028914744034409523,-0.016836049035191536,,,,,,0.0060393474996089935,0.0060393474996089935,,human
HBM,0.02880243957042694,-0.039539884775877,,,,,0.05541950836777687,0.014894021054108938,0.02880243957042694,,human
FAM153B,0.028679272159934044,,,-0.016795437783002853,,-0.015929365530610085,,-0.0013485103845596313,-0.015929365530610085,-0.016795437783002853,human
VEPH1,0.028627660125494003,,0.029847541823983192,,0.023662488907575607,,,0.02737923028568427,0.028627660125494003,,human
OR52K3P,0.028042402118444443,-0.028400208801031113,0.023726889863610268,,,,,0.007789694393674533,0.023726889863610268,,human
LINC00936,0.027858978137373924,0.02627287432551384,0.022410890087485313,0.04028261452913284,0.04076557978987694,0.07494453340768814,0.02230900526046753,0.03640635364821979,0.027858978137373924,0.04028261452913284,human
NGFRAP1,0.027713855728507042,,0.021949822083115578,,0.022903088480234146,0.01818940043449402,0.01839650236070156,0.02183053381741047,0.021949822083115578,,human
LOC100505956,0.027617907151579857,0.015011044219136238,0.02470383606851101,,0.016727538779377937,,,0.02101508155465126,0.020715687423944473,,human
HEMGN,0.027575034648180008,,0.019654668867588043,,,,0.02387949265539646,0.023703065390388172,0.02387949265539646,,human
MMRN1,0.027516134083271027,,0.02388094551861286,,0.023951906710863113,0.02303341031074524,0.018021617084741592,0.023280802741646768,0.02388094551861286,,human
LOC113230,0.02751575969159603,,0.01869700290262699,0.03140364587306976,0.01642036810517311,0.01963231898844242,,0.022733819112181662,0.01963231898844242,0.03140364587306976,human
CCDC144B,0.027396127581596375,-0.023328455165028572,-0.0236362311989069,,,,-0.01773560233414173,-0.009326040279120207,-0.02053202874958515,,human
IFI44,0.027328697964549065,,,,,,,0.027328697964549065,0.027328697964549065,,human
TRIM58,0.02694564498960972,,0.017142076045274734,,0.027365252375602722,0.01777976006269455,0.052641611546278,0.028374869003891946,0.02694564498960972,,human
SLC25A37,0.0267486609518528,,0.016388043761253357,,,,0.06205254793167114,0.035063084214925766,0.0267486609518528,,human
