gene_symbol,logfc_dz:709,logfc_dz:864,logfc_dz:865,mean_logfc,median_logfc,common_experiment,organism
TUBA1C,0.06332498043775558,0.03858724981546402,,0.0509561151266098,0.0509561151266098,0.03858724981546402,human
RPL9,0.06216607615351677,0.023376593366265297,-0.040749792009592056,0.014930959170063337,0.023376593366265297,0.023376593366265297,human
TUBA1A,0.061411287635564804,0.018718861043453217,,0.04006507433950901,0.04006507433950901,0.018718861043453217,human
RPL32,0.06077460199594498,0.04010322317481041,-0.016979172825813293,0.02796621744831403,0.04010322317481041,0.04010322317481041,human
RPL12,0.06027127429842949,,0.014904928393661976,0.03758810134604573,0.03758810134604573,,human
PSAT1,0.060049206018447876,,,0.060049206018447876,0.060049206018447876,,human
DPT,0.05601942166686058,0.16357964277267456,,0.10979953221976757,0.10979953221976757,0.16357964277267456,human
MMP3,0.05556195601820946,0.09550502151250839,,0.07553348876535892,0.07553348876535892,0.09550502151250839,human
FAP,0.055470775812864304,0.02607218362390995,,0.04077147971838713,0.04077147971838713,0.02607218362390995,human
ALDH1A3,0.05477789789438248,,,0.05477789789438248,0.05477789789438248,,human
RPS18,0.05341508239507675,0.058692172169685364,-0.03062860481441021,0.02715954991678397,0.05341508239507675,0.058692172169685364,human
HMGN2,0.05275943502783775,0.011363960802555084,0.04317524656653404,0.03576621413230896,0.04317524656653404,0.011363960802555084,human
RPL21,0.052610836923122406,,-0.022096915170550346,0.01525696087628603,0.01525696087628603,,human
RPL35,0.05168287083506584,0.019721349701285362,0.016414683312177658,0.02927296794950962,0.019721349701285362,0.019721349701285362,human
SLC38A2,0.051663096994161606,,0.07728391140699387,0.06447350420057774,0.06447350420057774,,human
RPS10,0.05165082588791847,0.012726484797894955,,0.032188655342906713,0.032188655342906713,0.012726484797894955,human
RPL39,0.0511188730597496,0.04645632579922676,-0.013673355802893639,0.02796728101869424,0.04645632579922676,0.04645632579922676,human
RPL3,0.051114242523908615,0.02952614426612854,,0.04032019339501858,0.04032019339501858,0.02952614426612854,human
RPL24,0.050643134862184525,0.012426617555320263,-0.031105361878871918,0.010654796846210957,0.012426617555320263,0.012426617555320263,human
AEBP1,0.04962626099586487,0.027499742805957794,,0.03856300190091133,0.03856300190091133,0.027499742805957794,human
MXRA5,0.049539532512426376,0.19799742102622986,,0.12376847676932812,0.12376847676932812,0.19799742102622986,human
CSRP2,0.04943852126598358,0.09103438258171082,-0.07541757822036743,0.021685108542442322,0.04943852126598358,0.09103438258171082,human
RPS3,0.04869522899389267,0.07232435792684555,-0.04008832946419716,0.02697708581884702,0.04869522899389267,0.07232435792684555,human
THBS2,0.04781562462449074,0.08448279649019241,,0.06614921055734158,0.06614921055734158,0.08448279649019241,human
RPLP0,0.04770438000559807,0.023314476013183594,0.05352366343140602,0.04151417315006256,0.04770438000559807,0.023314476013183594,human
ID1,0.04730936139822006,,0.17964133620262146,0.11347534880042076,0.11347534880042076,,human
FAM101B,0.04706078767776489,,,0.04706078767776489,0.04706078767776489,,human
MT2A,0.04667562618851662,0.03163892775774002,-0.04262705147266388,0.011895834157864252,0.03163892775774002,0.03163892775774002,human
RPL4,0.0456722155213356,0.09206557273864746,,0.06886889412999153,0.06886889412999153,0.09206557273864746,human
XPOT,0.04358278214931488,,,0.04358278214931488,0.04358278214931488,,human
ANP32B,0.043340157717466354,,,0.043340157717466354,0.043340157717466354,,human
NUPR1,0.043281108140945435,0.010395879857242107,,0.02683849399909377,0.02683849399909377,0.010395879857242107,human
RPS2,0.0430506132543087,0.019901428371667862,,0.03147602081298828,0.03147602081298828,0.019901428371667862,human
NARS,0.041772592812776566,,-0.015479412861168385,0.01314658997580409,0.01314658997580409,,human
RPS11,0.041726551949977875,,,0.041726551949977875,0.041726551949977875,,human
RPL30,0.04110496863722801,,-0.02635037712752819,0.007377295754849911,0.007377295754849911,,human
HIF1A,0.0408514030277729,0.025953587144613266,0.027559053152799606,0.031454681108395256,0.027559053152799606,0.025953587144613266,human
TMSB4XP8,0.039821650832891464,,0.04738292470574379,0.04360228776931763,0.04360228776931763,,human
PRDX6,0.03979441523551941,,0.07273204624652863,0.05626323074102402,0.05626323074102402,,human
RPL22,0.039391111582517624,,-0.02230794169008732,0.008541584946215153,0.008541584946215153,,human
RPL23A,0.03905002772808075,0.0464126281440258,-0.01851523481309414,0.022315807019670803,0.03905002772808075,0.0464126281440258,human
COLEC12,0.039034053683280945,-0.04170939326286316,,-0.0013376697897911072,-0.0013376697897911072,-0.04170939326286316,human
SGK1,0.03859161213040352,,,0.03859161213040352,0.03859161213040352,,human
VCAN,0.03794121369719505,0.021104605868458748,,0.0295229097828269,0.0295229097828269,0.021104605868458748,human
COL1A2,0.03782733902335167,0.12352874130010605,,0.08067804016172886,0.08067804016172886,0.12352874130010605,human
ATF4,0.037794068455696106,0.03589874133467674,0.029266800731420517,0.03431987017393112,0.03589874133467674,0.03589874133467674,human
NNMT,0.037292707711458206,0.06444310396909714,,0.05086790584027767,0.05086790584027767,0.06444310396909714,human
RPS20,0.03667077049612999,0.020063521340489388,-0.030966755002737045,0.008589178944627443,0.020063521340489388,0.020063521340489388,human
