gene_symbol,logfc_dz:773,logfc_dz:267,logfc_dz:137,mean_logfc,median_logfc,common_experiment,organism
DSE,0.015287996269762516,,,0.015287996269762516,0.015287996269762516,,human
CYFIP1,0.01528494618833065,0.01093989796936512,,0.013112422078847885,0.013112422078847885,0.01093989796936512,human
BAG6,0.015242095105350018,0.011746352538466454,,0.013494223821908236,0.013494223821908236,0.011746352538466454,human
UQCRFS1,0.01523569319397211,0.010548741556704044,,0.012892217375338078,0.012892217375338078,0.010548741556704044,human
COX6A1,0.015226416289806366,0.023285355418920517,0.01191462017595768,0.016808797294894855,0.015226416289806366,0.023285355418920517,human
RPL34,0.015224447473883629,-0.05117827653884888,0.07371048629283905,0.012585552409291267,0.015224447473883629,-0.05117827653884888,human
FAM102A,0.01509903185069561,,,0.01509903185069561,0.01509903185069561,,human
LPXN,0.015037817880511284,0.021207651123404503,0.011783634312450886,0.01600970110545556,0.015037817880511284,0.021207651123404503,human
ITM2A,0.01500391960144043,,,0.01500391960144043,0.01500391960144043,,human
ORMDL2,0.014994018711149693,,,0.014994018711149693,0.014994018711149693,,human
CD53,0.014969313517212868,,,0.014969313517212868,0.014969313517212868,,human
CCL22,0.01493247039616108,,0.10134287923574448,0.05813767481595278,0.05813767481595278,,human
RAB6C,0.01488040667027235,,,0.01488040667027235,0.01488040667027235,,human
HNRNPR,0.01486180443316698,,,0.01486180443316698,0.01486180443316698,,human
PSTPIP2,0.01478191465139389,,,0.01478191465139389,0.01478191465139389,,human
EDEM1,0.014757730066776276,0.014348176307976246,,0.01455295318737626,0.01455295318737626,0.014348176307976246,human
FABP5,0.014705508947372437,,0.009824060834944248,0.012264784891158342,0.012264784891158342,,human
TMEM158,0.014652862213551998,,,0.014652862213551998,0.014652862213551998,,human
HBG2,0.014648442156612873,0.03841746225953102,,0.026532952208071947,0.026532952208071947,0.03841746225953102,human
NAA50,0.014623550698161125,,,0.014623550698161125,0.014623550698161125,,human
M6PR,0.014591880142688751,,,0.014591880142688751,0.014591880142688751,,human
CAP1,0.014521499164402485,-0.01904364489018917,0.014726336114108562,0.003401396796107292,0.014521499164402485,-0.01904364489018917,human
PF4,0.014511104673147202,,,0.014511104673147202,0.014511104673147202,,human
PSMA1,0.014443622902035713,0.012937651947140694,-0.010109051130712032,0.005757407906154792,0.012937651947140694,0.012937651947140694,human
ATP5A1,0.014427587389945984,,,0.014427587389945984,0.014427587389945984,,human
ILF2,0.014301653020083904,,,0.014301653020083904,0.014301653020083904,,human
HSPA5,0.014257524162530899,0.05509404465556145,0.019087761640548706,0.029479776819547016,0.019087761640548706,0.05509404465556145,human
CSNK2B,0.014226197265088558,0.026147620752453804,,0.02018690900877118,0.02018690900877118,0.026147620752453804,human
PTGER2,0.014200355857610703,,,0.014200355857610703,0.014200355857610703,,human
FUCA1,0.01416945643723011,0.021868770942091942,,0.018019113689661026,0.018019113689661026,0.021868770942091942,human
RALA,0.014039814472198486,,,0.014039814472198486,0.014039814472198486,,human
MATR3,0.014030677266418934,-0.013089116662740707,,0.00047078030183911324,0.00047078030183911324,-0.013089116662740707,human
CORO1A,0.013977352529764175,,0.008000997826457024,0.0109891751781106,0.0109891751781106,,human
NCL,0.013832774944603443,,-0.03113049827516079,-0.008648861665278673,-0.008648861665278673,,human
TPST1,0.01368480920791626,,,0.01368480920791626,0.01368480920791626,,human
RPS27L,0.013665338978171349,0.012195359915494919,-0.03914422169327736,-0.004427840933203697,0.012195359915494919,0.012195359915494919,human
ZNF706,0.013632065616548061,0.0167855154722929,-0.008429181762039661,0.0073294664422671,0.013632065616548061,0.0167855154722929,human
PDCD10,0.0136238569393754,,,0.0136238569393754,0.0136238569393754,,human
MANF,0.013549101538956165,0.01856442540884018,0.008996458724141121,0.013703328557312489,0.013549101538956165,0.01856442540884018,human
VCAN,0.013513882644474506,,,0.013513882644474506,0.013513882644474506,,human
SPECC1L,0.013453406281769276,,,0.013453406281769276,0.013453406281769276,,human
FBL,0.01342983078211546,,,0.01342983078211546,0.01342983078211546,,human
ATP5F1,0.013401616364717484,0.010756570845842361,0.009533487260341644,0.011230558156967163,0.010756570845842361,0.010756570845842361,human
EIF3D,0.013392902910709381,,0.00811933446675539,0.010756118688732386,0.010756118688732386,,human
MAP3K4,0.013385707512497902,,,0.013385707512497902,0.013385707512497902,,human
PID1,0.01338043063879013,,,0.01338043063879013,0.01338043063879013,,human
LRIG1,0.013275968842208385,,,0.013275968842208385,0.013275968842208385,,human
PLIN3,0.013270756229758263,,0.006863088347017765,0.010066922288388014,0.010066922288388014,,human
RAP1B,0.013239268213510513,,,0.013239268213510513,0.013239268213510513,,human
ACVR1,0.013125557452440262,,,0.013125557452440262,0.013125557452440262,,human
