gene_symbol,logfc_dz:693,logfc_dz:1075,logfc_dz:1074,logfc_dz:1073,logfc_dz:1079,logfc_dz:692,logfc_dz:691,logfc_dz:450,logfc_dz:512,logfc_dz:816,mean_logfc,median_logfc,common_experiment,organism,signature_type
HP,,,,,,,,,,0.0243087094277143,0.0243087094277143,0.0243087094277143,,human,UP
DCK,,,,,,,,,,0.0242724046111106,0.0242724046111106,0.0242724046111106,,human,UP
GNS,,,0.0244435518980026,0.0240538697689771,,,,,,,0.0242487108334898,0.0242487108334898,,human,UP
CLEC3B,,,,,,,,,0.0242385156452655,,0.0242385156452655,0.0242385156452655,,human,UP
ADM,,,,,,,0.0228763632476329,0.0255437791347503,,,0.0242100711911916,0.0242100711911916,,human,UP
ERCC5,,,,,,,,,,0.0241771191358566,0.0241771191358566,0.0241771191358566,,human,UP
PF4,,,,,,,-0.0420736409723758,0.0903566554188728,,,0.0241415072232484,0.0241415072232484,,human,UP
FNDC3B,,,,,,,0.0238760262727737,,,,0.0238760262727737,0.0238760262727737,,human,UP
CD63,0.0183556266129016,,,,,,0.071715198457241,0.0309552047401666,-0.0425015315413475,0.0405237078666687,0.0238096412271261,0.0309552047401666,,human,UP
HLA-E,0.0810592845082283,0.0117282755672931,,0.0365043990314006,,-0.0434992872178554,0.0316222384572029,0.0144987199455499,0.0329060591757297,0.0255845915526151,0.0238005351275205,0.028603415004909,0.0117282755672931,human,UP
CMTM6,0.0237147472798824,,,,,,,,,,0.0237147472798824,0.0237147472798824,,human,UP
RPL30,,0.0117276422679424,,,,0.0303853303194046,0.0468129515647888,0.0615616925060749,-0.0320856198668479,,0.0236803993582725,0.0303853303194046,0.0117276422679424,human,UP
ATP1B3,,,,,,,0.0236509293317794,,,,0.0236509293317794,0.0236509293317794,,human,UP
CSTB,,,,,,,0.0236144587397575,,,,0.0236144587397575,0.0236144587397575,,human,UP
HAUS4,,,,,,,,,,0.0235051494091749,0.0235051494091749,0.0235051494091749,,human,UP
CCR3,,,,,,,,,,0.0235009379684925,0.0235009379684925,0.0235009379684925,,human,UP
CREG1,,,,,,,,0.025359509512782,0.0203531421720981,0.0247355177998542,0.0234827231615781,0.0247355177998542,,human,UP
CYBA,0.0245637856423854,,,,,,0.0223622061312198,,,,0.0234629958868026,0.0234629958868026,,human,UP
ERH,0.0333138369023799,,,,,0.0130988825112581,0.0238873772323131,,,,0.0234333655486504,0.0238873772323131,,human,UP
ZNF217,,,,,,,,,,0.0233295261859893,0.0233295261859893,0.0233295261859893,,human,UP
OASL,,,,,,,0.0171229261904954,,,0.0294545516371727,0.023288738913834,0.023288738913834,,human,UP
ZNF223,,-0.0256987195461988,,,0.0722696483135223,,,,,,0.0232854643836617,0.0232854643836617,-0.0256987195461988,human,UP
HGS,,,,0.0232717953622341,,,,,,,0.0232717953622341,0.0232717953622341,,human,UP
ENY2,,,,,,,0.0232706293463706,,,,0.0232706293463706,0.0232706293463706,,human,UP
PIK3R1,,,,,,,,0.02323829382658,,,0.02323829382658,0.02323829382658,,human,UP
LPXN,,0.0162101034075021,0.0334048420190811,0.0219598095864057,0.0281596761196851,,0.0164468679577112,,,,0.023236259818077,0.0219598095864057,0.0162101034075021,human,UP
CDC42SE1,0.0232206266373395,,,,,,,,,,0.0232206266373395,0.0232206266373395,,human,UP
TNS3,,,,,,,0.0232187397778034,,,,0.0232187397778034,0.0232187397778034,,human,UP
HERC5,0.0260420646518468,0.0282816831022501,0.0334633588790893,0.0165610741823911,-0.0180416740477085,0.0397406853735446,0.0224242936819791,,0.0096768755465745,0.0507337264716625,0.0232091208712922,0.0260420646518468,0.0282816831022501,human,UP
IGSF6,,,,,,,,,,0.0231313463300466,0.0231313463300466,0.0231313463300466,,human,UP
ID2,,,,,,,,,,0.0231227278709411,0.0231227278709411,0.0231227278709411,,human,UP
C5AR1,,,,,,,,,,0.0231130365282297,0.0231130365282297,0.0231130365282297,,human,UP
EGR1,,,,,,,,0.02294497564435,,,0.02294497564435,0.02294497564435,,human,UP
MYL12A,,0.022320456802845,0.0300059244036674,0.0297975819557905,,,,,0.0093172481283545,,0.0228603028226643,0.0260590193793177,0.022320456802845,human,UP
DDX21,,,,,,,,0.0226834248751401,,,0.0226834248751401,0.0226834248751401,,human,UP
PTP4A2,,,,,,,,,,0.0226792022585868,0.0226792022585868,0.0226792022585868,,human,UP
NCF4,,,,,,,0.0262322220951318,,,0.0190074797719717,0.0226198509335517,0.0226198509335517,,human,UP
FN1,,,,,,,,,0.0226165875792503,,0.0226165875792503,0.0226165875792503,,human,UP
SPOCK2,,0.0281216613948345,0.0537464208900928,-0.0140202706679701,,,,,,,0.0226159372056523,0.0281216613948345,0.0281216613948345,human,UP
SYNGR2,,,,,,,0.0225554686039686,,,,0.0225554686039686,0.0225554686039686,,human,UP
IFIT5,,,,,,,,,,0.0224383417516946,0.0224383417516946,0.0224383417516946,,human,UP
RNF13,,,,,,,,,0.0239281356334686,0.0207560267299413,0.0223420811817049,0.0223420811817049,,human,UP
FGR,,,,,,,0.01849508844316,,,0.0261731632053852,0.0223341258242726,0.0223341258242726,,human,UP
PSMA4,,,,,,,0.0145844146609306,,,0.0300058666616678,0.0222951406612992,0.0222951406612992,,human,UP
DDX60,0.0291356854140758,,,,,0.0507384724915027,0.0218047816306352,-0.0221731029450893,0.0143208280205726,0.0399403385818004,0.0222945005322496,0.0254702335223555,,human,UP
FPR3,,,,,,,,,0.0222322661429643,,0.0222322661429643,0.0222322661429643,,human,UP
DNAJC8,,0.0255352742969989,,0.0094648748636245,0.0316621921956539,,,,,,0.0222207804520924,0.0255352742969989,0.0255352742969989,human,UP
PLTP,,,,,,,,,0.0221876502037048,,0.0221876502037048,0.0221876502037048,,human,UP
STAT1,0.0317877270281314,,,,,0.0467162057757377,0.0281834956258535,-0.0193053465336561,0.0235281884670257,,0.0221820540726184,0.0281834956258535,,human,UP
ACOT9,,,,,,,,,,0.0221766661852598,0.0221766661852598,0.0221766661852598,,human,UP
TMEM123,0.0352728329598903,0.0151837291195988,,-0.0196351744234561,,,,0.0511395372450351,0.0205210633575916,0.0305330380797386,0.0221691710563997,0.0255270507186651,0.0151837291195988,human,UP
UBC,0.0323707833886146,0.0229830164462327,0.0229327492415905,0.0405681505799293,,-0.0225093439221382,0.0680607408285141,-0.0236391928046941,0.0360270924866199,0.0219577308744192,0.0220835252354542,0.0229830164462327,0.0229830164462327,human,UP
PGAM1,,,,,,,,0.0179683342576026,,0.0261648427695035,0.0220665885135531,0.0220665885135531,,human,UP
EEF1A1,,0.0444784350693225,0.025148807093501,0.0899351984262466,-0.0713602155447006,,,,,,0.0220505562610924,0.0348136210814118,0.0444784350693225,human,UP
NR1D2,,,,,,,,0.0220398530364036,,,0.0220398530364036,0.0220398530364036,,human,UP
PITPNC1,,,,,,0.0220299158245325,,,,,0.0220299158245325,0.0220299158245325,,human,UP
ALDH1A1,,,,,,,,,0.0220201835036277,,0.0220201835036277,0.0220201835036277,,human,UP
OLFM4,,,,,,,,,,0.022016892209649,0.022016892209649,0.022016892209649,,human,UP
HLA-DPA1,0.0363104864954948,,,,0.0084908409044146,,-0.0151863889768719,,0.0583350211381912,,0.0219874898903071,0.0224006636999547,,human,UP
HERC6,0.017350148409605,,,,,0.0261379946023225,,,,,0.0217440715059638,0.0217440715059638,,human,UP
AHR,,,,,,,,,0.0217436868697404,,0.0217436868697404,0.0217436868697404,,human,UP
DENR,,,,,0.021725233644247,,,,,,0.021725233644247,0.021725233644247,,human,UP
PRKAR2B,,,,,,,,0.0217191986739635,,,0.0217191986739635,0.0217191986739635,,human,UP
MORC3,,,,,,,,0.0217151381075382,,,0.0217151381075382,0.0217151381075382,,human,UP
IRF2,,,,,,,,,,0.0216999221593141,0.0216999221593141,0.0216999221593141,,human,UP
OS9,,,,,,,0.0216137412935495,,,,0.0216137412935495,0.0216137412935495,,human,UP
PSAP,0.0323753468692302,-0.0167028754949569,-0.0127508211880922,0.0455394834280014,0.0320599488914012,-0.0169297102838754,0.021741883829236,,0.0817289873957634,0.0273686982691288,0.0216034379684262,0.0273686982691288,-0.0167028754949569,human,UP
UGCG,,,,,,,,0.0215178579092025,,,0.0215178579092025,0.0215178579092025,,human,UP
SPSB3,,,0.0237188935279846,0.0283327139914035,0.012453157454729,,,,,,0.0215015883247057,0.0237188935279846,,human,UP
SOD2,,,,,,,,0.0312756672501564,0.0117036327719688,,0.0214896500110626,0.0214896500110626,,human,UP
WHAMM,,,,,,,,,,0.0214133989065885,0.0214133989065885,0.0214133989065885,,human,UP
HMBOX1,,,,,,,0.0214082356542348,,,,0.0214082356542348,0.0214082356542348,,human,UP
PSMB3,,,,,,,0.0251827966421842,,0.0174639225006103,0.0215746145695447,0.0214071112374464,0.0215746145695447,,human,UP
GLG1,,,,0.0213952586054801,,,,,,,0.0213952586054801,0.0213952586054801,,human,UP
GADD45A,,,,,,,,0.0212470646947622,,,0.0212470646947622,0.0212470646947622,,human,UP
GNAI2,,,,,,,0.0169375743716955,,,0.0253706965595483,0.0211541354656219,0.0211541354656219,,human,UP
PSME1,0.0394775867462158,,,,,0.0616558864712715,0.0293839946389198,-0.0485592894256114,0.0237886309623718,,0.0211493618786334,0.0293839946389198,,human,UP
TCIRG1,0.0200609732419252,,,,,0.0145414611324667,0.024889625608921,,,0.0246578231453895,0.0210374707821756,0.0223593981936573,,human,UP
C3AR1,,,,,,,,,0.0210104510188102,,0.0210104510188102,0.0210104510188102,,human,UP
TMEM176A,,,,,,,0.0209723394364118,,,,0.0209723394364118,0.0209723394364118,,human,UP
CSNK1G2,,,0.0338486433029174,,0.0080898534506559,,,,,,0.0209692483767867,0.0209692483767867,,human,UP
SCNM1,,,,,,,,,,0.0209636315703392,0.0209636315703392,0.0209636315703392,,human,UP
RNF11,,,,,,,,,,0.0208514668047428,0.0208514668047428,0.0208514668047428,,human,UP
CD164,,,,,,,,,,0.020773272961378,0.020773272961378,0.020773272961378,,human,UP
TMEM176B,,,,,,,0.0207520723342895,,,,0.0207520723342895,0.0207520723342895,,human,UP
GNLY,0.0178527813404798,,,,,,,0.0236243363469839,,,0.0207385588437318,0.0207385588437318,,human,UP
ABHD17A,0.0207373183220624,,,,,,,,,,0.0207373183220624,0.0207373183220624,,human,UP
WIPF1,,,,,,,,,,0.0206446591764688,0.0206446591764688,0.0206446591764688,,human,UP
POMP,0.0237940065562725,,0.0155755011364817,,,0.01760227791965,0.0253452081233263,,,,0.0205792484339326,0.0206981422379612,,human,UP
AUP1,,,,,,,,,,0.0204648002982139,0.0204648002982139,0.0204648002982139,,human,UP
PLAC8,-0.0205991957336664,,,,,0.015624769963324,0.0611994676291942,,,0.0255880579352378,0.0204532749485224,0.0206064139492809,,human,UP
LSP1,,,,,,,,,,0.0203667320311069,0.0203667320311069,0.0203667320311069,,human,UP
TERF2IP,,,,,,,,0.0133517794311046,,0.0273330267518758,0.0203424030914902,0.0203424030914902,,human,UP
SATB1,0.0203034598380327,,,,,,,,,,0.0203034598380327,0.0203034598380327,,human,UP
VEZF1,,,0.0166301000863313,0.0239346344023942,,,,,,,0.0202823672443628,0.0202823672443628,,human,UP
AP3S1,,,,,,,,0.0233602058142423,,0.0171538423746824,0.0202570240944623,0.0202570240944623,,human,UP
PDCD10,,,,,,,,,0.016872065141797,0.0233005359768867,0.0200863005593419,0.0200863005593419,,human,UP
FECH,,,,,,,,,,0.0200342461466789,0.0200342461466789,0.0200342461466789,,human,UP
OAS1,0.0128628239035606,,,,,0.0262465849518775,,,0.0175139792263507,0.0232323575764894,0.0199639364145696,0.0203731684014201,,human,UP
STAT2,,,0.0466477759182453,-0.0112817510962486,0.0244578085839748,,,,,,0.0199412778019905,0.0244578085839748,,human,UP
CCR7,0.0331359468400478,0.0951754227280616,0.017583429813385,0.0486619211733341,,-0.0327298082411289,,-0.0443634465336799,,,0.0195772442966699,0.0253596883267164,0.0951754227280616,human,UP
CTSA,,,,,,,0.0235337670892477,0.0122806914150714,,0.0222431328147649,0.0193525304396947,0.0222431328147649,,human,UP
MT1H,0.0129116429015994,,,,,0.022583682090044,0.0209726318717002,,0.0205860380083322,,0.0192634987179189,0.0207793349400162,,human,UP
NOP10,,,,,,,0.0369423441588878,-0.0115943616256117,,0.0301633160561323,0.0185037661964694,0.0301633160561323,,human,UP
IRF1,0.0438528172671794,,,,,0.0260926391929388,0.0246301107108593,-0.0208902694284915,,,0.0184213244356215,0.025361374951899,,human,UP
S100A8,0.0126433037221431,,,,,,-0.0205662474036216,0.0289804581552743,0.0314789302647113,0.0371799878776073,0.0179432865232229,0.0289804581552743,,human,UP
ARHGEF3,0.0164767727255821,,0.0303020700812339,0.0336977019906044,0.011689132079482,0.0330071486532688,,,,-0.0186243876814842,0.0177580729747811,0.023389421403408,,human,UP
TRMT5,-0.0114669259637594,,,,,0.0366891548037529,0.0280040111392736,,,,0.017742079993089,0.0280040111392736,,human,UP
GBP1,0.0244953539222478,,,,,0.0229181572794914,0.0316860601305961,-0.014884022064507,0.0241047237068414,,0.0176640545949339,0.0241047237068414,,human,UP
RAP1B,,,,,,-0.0133570507168769,-0.0226501356810331,0.0780185386538505,0.0221003945916891,0.0240277368575334,0.0176278967410326,0.0221003945916891,,human,UP
PSMB9,0.0349400341510772,,,,,0.0317012332379817,0.0215317942202091,-0.0362348221242427,0.0263993740081787,0.0270849578082561,0.0175704285502433,0.0267421659082174,,human,UP
RPL39,0.0447936542332172,,,0.0150807257741689,,-0.0482141636312007,,0.0495743341743946,-0.0272781457751989,0.0680554509162902,0.0170019759486118,0.0299371900036931,,human,UP
FGL2,,,,,,,-0.0256361048668622,,0.0305682364851236,0.0432279743254184,0.0160533686478932,0.0305682364851236,,human,UP
RPL18,,0.0826743394136428,0.0436078608036041,0.0457616336643695,-0.1078640520572662,,,,,,0.0160449454560875,0.0446847472339868,0.0826743394136428,human,UP
HIF1A,0.0166845396161079,,,,,0.0207396056503057,,0.0621634870767593,-0.042575366795063,0.0214031506329774,0.0156830832362174,0.0207396056503057,,human,UP
GTF3A,-0.0188009701669216,0.0352628193795681,0.0451810248196125,0.0440383404493331,,,,-0.0278571993112564,,,0.0155648030340671,0.0352628193795681,0.0352628193795681,human,UP
OAZ1,,-0.0206433460116386,0.0349549390375614,0.0533064007759094,0.0550060383975505,-0.0499764010310173,0.0296318903565406,0.0299750436097383,0.0531858503818511,-0.0483745224773883,0.0152295436710119,0.0299750436097383,-0.0206433460116386,human,UP
HLA-F,0.0345782339572906,,,,,-0.0156279075890779,0.0189862716943025,,0.021774461492896,,0.0149277648888528,0.0203803665935993,,human,UP
RPS27,0.0465250089764595,,-0.0338103882968425,0.0247434414923191,-0.0442172139883041,0.0669093132019043,0.0498146601021289,0.0214404594153165,,-0.0172481518238782,0.0142696411348879,0.0230919504538178,,human,UP
KLRK1,0.0302321203052997,,,,,0.021228440105915,,-0.0129636824131011,,,0.0128322926660378,0.021228440105915,,human,UP
CIRBP,0.0245417095720767,,,-0.0464652925729751,0.0307395663112401,0.0356456041336059,,,,0.0164433866739273,0.012180994823575,0.0245417095720767,,human,UP
RPS12,,0.1033850088715553,-0.0106917731463909,0.0680965110659599,-0.1133556962013244,,,,,,0.0118585126474499,0.0287023689597845,0.1033850088715553,human,UP
HLA-DMA,-0.0224845297634601,,,,,,0.0236413739621639,,0.0281549002975225,0.0170795116573572,0.0115978140383958,0.0203604428097605,,human,UP
HNRNPK,,,,,,,0.0223362110555171,-0.0104199601337313,,0.0227756705135107,0.0115639738117655,0.0223362110555171,,human,UP
PWP1,,0.0246911104768514,0.0207751858979463,-0.0128830727189779,,,,,,,0.0108610745519399,0.0207751858979463,0.0246911104768514,human,UP
GPX1,-0.0441592633724212,,,,,-0.0129243750125169,0.0432542823255062,0.03968420997262,0.0268147811293602,,0.0105339270085096,0.0268147811293602,,human,UP
CD14,,,,,,,-0.0746535062789917,0.0200325697660446,0.0397310629487037,0.0493282228708267,0.0086095873266458,0.0298818163573741,,human,UP
PTTG1IP,,,,,,,0.0207529012113809,,-0.0158645305782556,0.020783519372344,0.0085572966684897,0.0207529012113809,,human,UP
GIMAP4,,0.0305171199142932,,0.0374294929206371,,-0.0448980554938316,,,,,0.0076828524470329,0.0305171199142932,0.0305171199142932,human,UP
STAT4,,,0.0293462499976158,-0.0309554394334554,,,,0.0230448059737682,,,0.0071452055126428,0.0230448059737682,,human,UP
S100A9,0.0405085571110248,,,,,-0.0183467343449592,-0.1188976392149925,0.0198565274477005,0.0403586067259311,0.0552586689591407,0.0031229977806409,0.0301075670868158,,human,UP
IL7R,0.0241370219737291,0.0355104096233844,0.0296187493950128,0.0153675721958279,,-0.0794678553938865,,0.0227424297481775,,-0.0384396985173225,0.0013526612892746,0.0227424297481775,0.0355104096233844,human,UP
GYPC,,,,,,,,,,-0.2009117156267166,-0.2009117156267166,-0.2009117156267166,,human,DOWN
PDZK1IP1,,,,,,,,,,-0.1228666678071022,-0.1228666678071022,-0.1228666678071022,,human,DOWN
HTRA1,,,,,,,,,-0.1225263848900795,,-0.1225263848900795,-0.1225263848900795,,human,DOWN
TMSB4X,,-0.2113364934921264,-0.3188218772411346,0.1618480235338211,-0.0860581398010253,,,,,,-0.1135921217501163,-0.1486973166465759,-0.2113364934921264,human,DOWN
COL1A2,,,,,,,,,-0.1034406796097755,,-0.1034406796097755,-0.1034406796097755,,human,DOWN
SLC25A51,,-0.2867310047149658,-0.0528718754649162,-0.0932982042431831,0.0732416957616806,,,,,,-0.0899148471653461,-0.0730850398540496,-0.2867310047149658,human,DOWN
COL6A3,,,,,,,,,-0.0849189385771751,,-0.0849189385771751,-0.0849189385771751,,human,DOWN
JUND,,-0.0765324458479881,-0.0530680529773235,-0.049579232931137,-0.1603156328201294,,,,,,-0.0848738411441445,-0.0648002494126558,-0.0765324458479881,human,DOWN
MYL4,,,,,,,,,,-0.0821561440825462,-0.0821561440825462,-0.0821561440825462,,human,DOWN
SLC25A37,,,,,,,,,,-0.0812792629003524,-0.0812792629003524,-0.0812792629003524,,human,DOWN
SPARC,,,,,,,,,-0.0769242271780967,,-0.0769242271780967,-0.0769242271780967,,human,DOWN
POU2AF1,-0.0768768116831779,,,,,,,,,,-0.0768768116831779,-0.0768768116831779,,human,DOWN
KLRB1,,-0.0358489863574504,-0.0394742116332054,,,-0.1715811491012573,,,,-0.0572660602629184,-0.0760426018387079,-0.0483701359480619,-0.0358489863574504,human,DOWN
ADIPOR1,,,,,,,,,,-0.0737841352820396,-0.0737841352820396,-0.0737841352820396,,human,DOWN
LUM,,,,,,,,,-0.0641557723283767,,-0.0641557723283767,-0.0641557723283767,,human,DOWN
PCOLCE,,,,,,,,,-0.0641429871320724,,-0.0641429871320724,-0.0641429871320724,,human,DOWN
RPL6,-0.0679167732596397,,,,,-0.1338386982679367,-0.0280072372406721,-0.0363120473921299,-0.0541715435683727,,-0.0640492599457502,-0.0541715435683727,,human,DOWN
CPVL,,,,,,,-0.0635835975408554,,,,-0.0635835975408554,-0.0635835975408554,,human,DOWN
FCER1A,,,,,,,-0.0635565072298049,,,,-0.0635565072298049,-0.0635565072298049,,human,DOWN
RPS14,,,,,-0.0592936873435974,,,,,,-0.0592936873435974,-0.0592936873435974,,human,DOWN
RPS2,-0.0898635983467102,0.0119664268568158,-0.0247519351541996,,-0.0112306224182248,-0.2119710147380828,-0.05091218277812,-0.0695099756121635,-0.0184361618012189,,-0.058088632998988,-0.0378320589661598,0.0119664268568158,human,DOWN
FKBP8,,,,,,,,,,-0.0572832450270652,-0.0572832450270652,-0.0572832450270652,,human,DOWN
SESN1,,,,,,-0.0567039027810096,,,,,-0.0567039027810096,-0.0567039027810096,,human,DOWN
COL5A2,,,,,,,,,-0.0558851771056652,,-0.0558851771056652,-0.0558851771056652,,human,DOWN
PLA2G2A,,,,,,,,,-0.0539275892078876,,-0.0539275892078876,-0.0539275892078876,,human,DOWN
MS4A6A,,,,,,,-0.1202939599752426,,0.0128534771502017,,-0.0537202414125204,-0.0537202414125204,,human,DOWN
TKT,,,,,,,-0.0535344444215297,,,,-0.0535344444215297,-0.0535344444215297,,human,DOWN
DCAF6,,,,,,,,-0.054421629756689,-0.0508075691759586,,-0.0526145994663238,-0.0526145994663238,,human,DOWN
HNRNPU,,-0.0582905001938343,0.0119380941614508,-0.1112907975912094,,,,,,,-0.0525477345411976,-0.0582905001938343,-0.0582905001938343,human,DOWN
S100P,,,,,,,-0.016255933791399,,,-0.0887488648295402,-0.0525023993104696,-0.0525023993104696,,human,DOWN
RPL4,-0.0696775391697883,0.0157768223434686,-0.0656657516956329,-0.0502351112663745,-0.0380781218409538,-0.0820892304182052,-0.066374085843563,-0.0334629267454147,-0.0857379212975502,-0.0450833216309547,-0.0520627187564969,-0.0579504314810037,0.0157768223434686,human,DOWN
RNF10,,,,,,,,,,-0.051847331225872,-0.051847331225872,-0.051847331225872,,human,DOWN
CD247,,-0.0518023408949375,,-0.0610762201249599,,-0.0424739643931388,,,,,-0.0517841751376787,-0.0518023408949375,-0.0518023408949375,human,DOWN
EEF1D,,,,,,,,,,-0.0511400289833545,-0.0511400289833545,-0.0511400289833545,,human,DOWN
EEF1B2,-0.094076432287693,,,,,-0.0492306090891361,-0.0861926153302192,-0.0219800919294357,-0.0345856174826622,-0.0151659958064556,-0.0502052269876003,-0.0419081132858991,,human,DOWN
MXRA5,,,,,,,,,-0.0501211918890476,,-0.0501211918890476,-0.0501211918890476,,human,DOWN
RPS4Y1,,,,,,,,,,-0.049719363451004,-0.049719363451004,-0.049719363451004,,human,DOWN
TCL1A,-0.0491720885038375,,,,,,,,,,-0.0491720885038375,-0.0491720885038375,,human,DOWN
BNIP3,,,-0.0714318081736564,-0.0445605739951133,-0.0308650657534599,,,,,,-0.0489524826407432,-0.0445605739951133,,human,DOWN
SLC25A6,-0.0451181642711162,,,,,-0.0733492970466613,-0.056844487786293,-0.0598080642521381,-0.0281698871403932,-0.0239583496004343,-0.047874708349506,-0.0509813260287046,,human,DOWN
BLVRB,,,,,,,,,,-0.0472785532474517,-0.0472785532474517,-0.0472785532474517,,human,DOWN
RPL36A,,,,,,-0.0301242135465145,-0.0928751230239868,-0.0470613166689872,-0.0408605188131332,-0.022761857137084,-0.0467366058379411,-0.0408605188131332,,human,DOWN
R3HDM4,,,,,,,,,,-0.0466323532164096,-0.0466323532164096,-0.0466323532164096,,human,DOWN
PLBD1,,,,,,,-0.0464459434151649,,,,-0.0464459434151649,-0.0464459434151649,,human,DOWN
FCRL2,-0.0455956198275089,,,,,,,,,,-0.0455956198275089,-0.0455956198275089,,human,DOWN
FAM102A,,,,,,-0.0455544218420982,,,,,-0.0455544218420982,-0.0455544218420982,,human,DOWN
CCT4,-0.045426670461893,,,,,,,,,,-0.045426670461893,-0.045426670461893,,human,DOWN
DMTN,,,,,,,,,,-0.0448758043348789,-0.0448758043348789,-0.0448758043348789,,human,DOWN
CRIP1,-0.1098245754837989,,,,,-0.0781292021274566,-0.0212404988706111,,,0.0310464017093181,-0.0445369686931371,-0.0496848504990339,,human,DOWN
RPL8,0.0223691817373037,,,,,-0.1366324722766876,-0.0162923410534858,,,-0.0467410087585449,-0.0443241600878536,-0.0315166749060153,,human,DOWN
ANXA1,0.0153872082009911,-0.0221879724413156,,,,-0.1256747394800186,-0.042589534074068,,,,-0.0437662594486027,-0.0323887532576918,-0.0221879724413156,human,DOWN
GOLGA7,,,,,,-0.0433384738862514,,,,,-0.0433384738862514,-0.0433384738862514,,human,DOWN
RBM38,,,,,,,,,,-0.0429982207715511,-0.0429982207715511,-0.0429982207715511,,human,DOWN
CCL22,,,,,-0.0429105572402477,,,,,,-0.0429105572402477,-0.0429105572402477,,human,DOWN
ADRB2,,-0.0423853360116481,,,,,,,,,-0.0423853360116481,-0.0423853360116481,-0.0423853360116481,human,DOWN
TSC22D3,,,,,,-0.0423623882234096,,,,,-0.0423623882234096,-0.0423623882234096,,human,DOWN
RPS3,0.0266910418868064,-0.0151649247854948,-0.1168389692902565,-0.0687652826309204,-0.1170299649238586,,-0.0705937296152114,0.074013315141201,-0.0485226772725582,-0.0448534451425075,-0.0423405151814222,-0.0485226772725582,-0.0151649247854948,human,DOWN
TMEM204,,,,,,-0.0418666042387485,,,,,-0.0418666042387485,-0.0418666042387485,,human,DOWN
MXI1,0.0117818573489785,,,,,,,,,-0.0944693610072135,-0.0413437518291175,-0.0413437518291175,,human,DOWN
MGAM,,,,,,,,,,-0.0412552021443843,-0.0412552021443843,-0.0412552021443843,,human,DOWN
RPS8,-0.0228889901190996,,-0.0236246865242719,,,-0.0251027606427669,-0.0760368034243583,-0.062772162258625,-0.0368787236511707,,-0.0412173544367154,-0.0309907421469688,,human,DOWN
FOXO3,,,,,,,0.0138331437483429,,,-0.0961162224411964,-0.0411415393464267,-0.0411415393464267,,human,DOWN
GJA1,,,,,,,,,-0.0406129918992519,,-0.0406129918992519,-0.0406129918992519,,human,DOWN
COL3A1,,,,,,,,,-0.0404107086360454,,-0.0404107086360454,-0.0404107086360454,,human,DOWN
SPARCL1,,,,,,,,,-0.0403812229633331,,-0.0403812229633331,-0.0403812229633331,,human,DOWN
ENO1,0.0259741134941577,-0.0406482964754104,-0.1788495332002639,-0.0865052044391632,-0.0622577741742134,0.0320427045226097,0.0279435627162456,,,,-0.0403286325080054,-0.0406482964754104,-0.0406482964754104,human,DOWN
HSD17B7,,-0.1133856028318405,-0.1153525486588478,-0.0168672055006027,0.0866024494171142,,,,,,-0.0397507268935442,-0.0651264041662216,-0.1133856028318405,human,DOWN
CNBP,,,,,,-0.0396794378757476,,,,,-0.0396794378757476,-0.0396794378757476,,human,DOWN
C4orf46,-0.0379479229450225,,,,,-0.0621630251407623,-0.0347473546862602,,-0.0426819398999214,-0.0207990612834692,-0.0396678607910871,-0.0379479229450225,,human,DOWN
TTC38,,-0.0396482050418853,,,,,,,,,-0.0396482050418853,-0.0396482050418853,-0.0396482050418853,human,DOWN
UQCRB,,,,,,-0.0392761602997779,,,,,-0.0392761602997779,-0.0392761602997779,,human,DOWN
RPL24,-0.0277409180998802,,,,,,,,-0.0504902675747871,,-0.0391155928373336,-0.0391155928373336,,human,DOWN
SH3YL1,,,,,,-0.0390113107860088,,,,,-0.0390113107860088,-0.0390113107860088,,human,DOWN
SERPINF1,,,,,,,,,-0.038572046905756,,-0.038572046905756,-0.038572046905756,,human,DOWN
ABLIM1,,,,,,,,-0.0202476847916841,,-0.0565956756472587,-0.0384216802194714,-0.0384216802194714,,human,DOWN
UBXN6,,,,,,,,,,-0.0383355394005775,-0.0383355394005775,-0.0383355394005775,,human,DOWN
CLEC7A,,,,,,,-0.0382923632860183,,,,-0.0382923632860183,-0.0382923632860183,,human,DOWN
TNFRSF13B,,,,,-0.0364882610738277,,,,,,-0.0364882610738277,-0.0364882610738277,,human,DOWN
GPX4,,,,,,-0.0363223105669021,,,,,-0.0363223105669021,-0.0363223105669021,,human,DOWN
BAG1,,,,,,,,,,-0.0363088957965374,-0.0363088957965374,-0.0363088957965374,,human,DOWN
RPL3,-0.072052963078022,0.0186409782618284,-0.0214116070419549,0.0136864958330988,-0.0392389222979545,-0.0513665825128555,-0.0484566316008567,-0.0328191444277763,-0.0859203711152076,-0.0423195511102676,-0.0361258299089968,-0.0407792367041111,0.0186409782618284,human,DOWN
COL4A1,,,,,,,,,-0.0360043458640575,,-0.0360043458640575,-0.0360043458640575,,human,DOWN
SORL1,0.0136546632274985,,,,,-0.0501090660691261,,,,-0.0704508870840072,-0.0356350966418782,-0.0501090660691261,,human,DOWN
LTA4H,-0.0287699066102504,,,,,,-0.1085715964436531,,0.0306415222585201,,-0.0355666602651278,-0.0287699066102504,,human,DOWN
SULT1A1,,,,,,,-0.0352812483906745,,,,-0.0352812483906745,-0.0352812483906745,,human,DOWN
