gene_symbol,logfc_dz:392,logfc_dz:978,logfc_dz:148,logfc_dz:602,logfc_dz:24,logfc_dz:52,logfc_dz:39,logfc_dz:478,logfc_dz:448,logfc_dz:504,logfc_dz:11,mean_logfc,median_logfc,common_experiment,organism,signature_type
ERCC5,,,,,,,,,,,-0.0242157392203807,-0.0242157392203807,-0.0242157392203807,,human,DOWN
ANTXR2,,,,,,,0.0140243461355566,-0.0624123774468898,,,,-0.0241940156556665,-0.0241940156556665,,human,DOWN
VSIG4,-0.0133550744503736,,,,,-0.0349040143191814,,,,,,-0.0241295443847775,-0.0241295443847775,-0.0133550744503736,human,DOWN
RPSA,,-0.0341175720095634,-0.01819977350533,,-0.0304981507360935,,,,-0.0209469832479953,-0.0167747493833303,,-0.0241074457764625,-0.0209469832479953,,human,DOWN
CENPC1,,,,,,,,,,,-0.0240892637521028,-0.0240892637521028,-0.0240892637521028,,human,DOWN
COX16,,,,,,,,-0.0240789093077182,,,,-0.0240789093077182,-0.0240789093077182,,human,DOWN
CAV1,,-0.0393846444785594,,-0.0590544454753398,-0.042247150093317,,,0.03878740593791,,-0.0184676740318536,,-0.024073301628232,-0.0393846444785594,,human,DOWN
TCF4,,,,-0.0240557398647069,,,,,,,,-0.0240557398647069,-0.0240557398647069,,human,DOWN
MYNN,,,,,,,-0.0240253843367099,,,,,-0.0240253843367099,-0.0240253843367099,,human,DOWN
MTVR2,,,,,,,,,,,-0.0240222178399562,-0.0240222178399562,-0.0240222178399562,,human,DOWN
TROAP,,,,,,,,,,,-0.0240029711276292,-0.0240029711276292,-0.0240029711276292,,human,DOWN
RAB21,,,,,,,,-0.0239993352442979,,,,-0.0239993352442979,-0.0239993352442979,,human,DOWN
MARCO,-0.0107773998752236,,,,,-0.0370419733226299,,,,,,-0.0239096865989267,-0.0239096865989267,-0.0107773998752236,human,DOWN
GNG11,,-0.0169749818742275,,-0.0336524508893489,-0.0177601110190153,,,,,-0.0271837767213583,,-0.0238928301259875,-0.0224719438701868,,human,DOWN
PDLIM5,-0.009854532778263,,,,,,,-0.037911333143711,,,,-0.023882932960987,-0.023882932960987,-0.009854532778263,human,DOWN
MUCL1,,-0.1058425158262252,,0.1466239839792251,-0.1124285832047462,,,,,,,-0.0238823716839154,-0.1058425158262252,,human,DOWN
MICB,,,,,,,,-0.023876629769802,,,,-0.023876629769802,-0.023876629769802,,human,DOWN
RDH11,,,,,,,,-0.0238507501780986,,,,-0.0238507501780986,-0.0238507501780986,,human,DOWN
HPD,,,,,,,,,,,-0.023845424875617,-0.023845424875617,-0.023845424875617,,human,DOWN
LGMN,,,,,,,,-0.0238416921347379,,,,-0.0238416921347379,-0.0238416921347379,,human,DOWN
GSTA2,-0.0163388308137655,,,,,-0.0313302651047706,,,,,,-0.023834547959268,-0.023834547959268,-0.0163388308137655,human,DOWN
MAML1,,,,,,,,,,,-0.0238022897392511,-0.0238022897392511,-0.0238022897392511,,human,DOWN
NF2,,,,,,,,,,,-0.023787222802639,-0.023787222802639,-0.023787222802639,,human,DOWN
CORO1C,,,,,,,,-0.0243101492524147,,-0.0232059657573699,,-0.0237580575048923,-0.0237580575048923,,human,DOWN
UQCR11,,,,,,,,,,-0.023633861914277,,-0.023633861914277,-0.023633861914277,,human,DOWN
ANKRD13A,,,,,,,,-0.0236188434064388,,,,-0.0236188434064388,-0.0236188434064388,,human,DOWN
NT5C2,,,,,,,,-0.0236142855137586,,,,-0.0236142855137586,-0.0236142855137586,,human,DOWN
TTC19,,,,-0.0235953740775585,,,,,,,,-0.0235953740775585,-0.0235953740775585,,human,DOWN
EPB41L4A-AS1,,-0.0225326102226972,,-0.0242974758148193,-0.0238811913877725,,,,,,,-0.0235704258084297,-0.0238811913877725,,human,DOWN
PRELP,-0.0190372727811336,,,,,-0.0280845500528812,,,,,,-0.0235609114170074,-0.0235609114170074,-0.0190372727811336,human,DOWN
DAB2,,,,,,,,-0.0235529150813817,,,,-0.0235529150813817,-0.0235529150813817,,human,DOWN
AMIGO2,,-0.0501958280801773,-0.0093273613601922,0.0135266715660691,-0.0464111529290676,,,,-0.0324456430971622,-0.0163133442401886,,-0.0235277763567864,-0.0243794936686754,,human,DOWN
MARCKSL1,,,-0.0362024568021297,,,,-0.0107743488624691,,,,,-0.0234884028322994,-0.0234884028322994,,human,DOWN
SLFN5,,,,,,,,-0.0234794449061155,,,,-0.0234794449061155,-0.0234794449061155,,human,DOWN
CSN1S1,,-0.0219509936869144,,,-0.0249968692660331,,,,,,,-0.0234739314764738,-0.0234739314764738,,human,DOWN
DAP,,,,,,,,-0.023471426218748,,,,-0.023471426218748,-0.023471426218748,,human,DOWN
MEF2C,,,,,,,,-0.0234712921082973,,,,-0.0234712921082973,-0.0234712921082973,,human,DOWN
MYO10,,,,,,,,-0.0234520956873893,,,,-0.0234520956873893,-0.0234520956873893,,human,DOWN
PRR19,,,,,,,,-0.0233935955911874,,,,-0.0233935955911874,-0.0233935955911874,,human,DOWN
SAA1,-0.0233839340507984,,,,,,,,,,,-0.0233839340507984,-0.0233839340507984,-0.0233839340507984,human,DOWN
KIF1B,,,,,,,,,,,-0.0233767088502645,-0.0233767088502645,-0.0233767088502645,,human,DOWN
UBE2V2,,,,,,,,,,,-0.0233732368797063,-0.0233732368797063,-0.0233732368797063,,human,DOWN
MLC1,,,,,,,,,,,-0.023334989324212,-0.023334989324212,-0.023334989324212,,human,DOWN
ADAM33,,,,-0.0233066082000732,,,,,,,,-0.0233066082000732,-0.0233066082000732,,human,DOWN
ACCS,,,,-0.0232992358505725,,,,,,,,-0.0232992358505725,-0.0232992358505725,,human,DOWN
COX5B,,,,,,,,-0.0261249933391809,,-0.0204599238932132,,-0.0232924586161971,-0.0232924586161971,,human,DOWN
CAMK2D,,,,,,,,-0.0232211202383041,,,,-0.0232211202383041,-0.0232211202383041,,human,DOWN
TMEM171,,,,,,,,-0.0231948252767324,,,,-0.0231948252767324,-0.0231948252767324,,human,DOWN
RNF5,,,,,,,,,,,-0.0231641326099634,-0.0231641326099634,-0.0231641326099634,,human,DOWN
LOC100507516,-0.0222882647067308,,,,,-0.0240075141191482,,,,,,-0.0231478894129395,-0.0231478894129395,-0.0222882647067308,human,DOWN
PGRMC1,,,,,,,,,,-0.0230831820517778,,-0.0230831820517778,-0.0230831820517778,,human,DOWN
ZMAT1,,,,,,-0.0230822544544935,,,,,,-0.0230822544544935,-0.0230822544544935,,human,DOWN
MSR1,0.031047211959958,,,,,,,,,,-0.0770173892378807,-0.0229850886389613,-0.0229850886389613,0.031047211959958,human,DOWN
FAM110B,-0.0294955521821975,,,,,-0.0164303556084632,,,,,,-0.0229629538953304,-0.0229629538953304,-0.0294955521821975,human,DOWN
LRIG1,,,-0.0229587852954864,,,,,,,,,-0.0229587852954864,-0.0229587852954864,,human,DOWN
CIDEA,-0.0229424890130758,,,,,,,,,,,-0.0229424890130758,-0.0229424890130758,-0.0229424890130758,human,DOWN
GNB1,,,,,,,,,,-0.0229342300444841,,-0.0229342300444841,-0.0229342300444841,,human,DOWN
RPL29,,-0.0436406545341014,0.0124171143397688,,-0.0349389910697937,,,,,-0.0254235956817865,,-0.0228965317364782,-0.0301812933757901,,human,DOWN
WBP2,,,,,,,,-0.0228958614170551,,,,-0.0228958614170551,-0.0228958614170551,,human,DOWN
GPATCH2L,,,,,,,,-0.0228815339505672,,,,-0.0228815339505672,-0.0228815339505672,,human,DOWN
CALU,,,,,,,,,,-0.0243864431977272,-0.021334633231163,-0.0228605382144451,-0.0228605382144451,,human,DOWN
OGT,,,,,,,,,,,-0.0228564217686653,-0.0228564217686653,-0.0228564217686653,,human,DOWN
SNORD13,,,,,,,,-0.0228539239615201,,,,-0.0228539239615201,-0.0228539239615201,,human,DOWN
YIPF5,,,,,,,,-0.0228388644754886,,,,-0.0228388644754886,-0.0228388644754886,,human,DOWN
NELFCD,,,,,,,,,,-0.0228367056697607,,-0.0228367056697607,-0.0228367056697607,,human,DOWN
SCUBE2,-0.0777779370546341,-0.0299929771572351,-0.036867368966341,0.0131689328700304,-0.01568403840065,-0.033441424369812,,,0.0207518897950649,,,-0.0228347033262252,-0.0299929771572351,-0.0777779370546341,human,DOWN
GNAI1,,,,,,,,,,,-0.0228080190718173,-0.0228080190718173,-0.0228080190718173,,human,DOWN
MRPL45,,,,,,,,-0.0227736923843622,,,,-0.0227736923843622,-0.0227736923843622,,human,DOWN
SAE1,,,,,,,,,,-0.0227413829416036,,-0.0227413829416036,-0.0227413829416036,,human,DOWN
STC1,-0.0209276545792818,,,,,-0.0245410352945327,,,,,,-0.0227343449369072,-0.0227343449369072,-0.0209276545792818,human,DOWN
PIK3C2A,,,,,,,,-0.0227313637733459,,,,-0.0227313637733459,-0.0227313637733459,,human,DOWN
SLC29A1,,,,,,,,,,,-0.0227246042340993,-0.0227246042340993,-0.0227246042340993,,human,DOWN
ATP1A3,,,,,,,,-0.0226864572614431,,,,-0.0226864572614431,-0.0226864572614431,,human,DOWN
CD59,,-0.0226796567440032,,,,,,,,,,-0.0226796567440032,-0.0226796567440032,,human,DOWN
ATP6V0E1,,,,,,,-0.0106974961236119,-0.0344752334058284,,,,-0.0225863647647202,-0.0225863647647202,,human,DOWN
PANK3,,,,,,,,-0.0225293226540088,,,,-0.0225293226540088,-0.0225293226540088,,human,DOWN
TMEM189-UBE2V1,,,,,,,,,,-0.0225099474191665,,-0.0225099474191665,-0.0225099474191665,,human,DOWN
NBR1,,,,,,,,-0.0224868860095739,,,,-0.0224868860095739,-0.0224868860095739,,human,DOWN
ACAD9,,,,,,,,-0.0224572792649269,,,,-0.0224572792649269,-0.0224572792649269,,human,DOWN
PSMB6,,,,,,,,-0.0224386844784021,,,,-0.0224386844784021,-0.0224386844784021,,human,DOWN
HSPA4L,,,,,,,,-0.0224377401173114,,,,-0.0224377401173114,-0.0224377401173114,,human,DOWN
GNL2,,,,,,,,-0.0223724860697984,,,,-0.0223724860697984,-0.0223724860697984,,human,DOWN
RPL12,,-0.0672661811113357,0.0582902431488037,,-0.0540201365947723,,,,-0.0700351744890213,0.0211720988154411,,-0.0223718300461769,-0.0540201365947723,,human,DOWN
ARHGEF28,,,,,,,,-0.0223233476281166,,,,-0.0223233476281166,-0.0223233476281166,,human,DOWN
GNB2L1,,,,,,,,-0.0646355971693992,,,0.0200035497546196,-0.0223160237073898,-0.0223160237073898,,human,DOWN
ND6,,,,-0.0223087389022111,,,,,,,,-0.0223087389022111,-0.0223087389022111,,human,DOWN
KLHL5,,,,,,,,-0.022291362285614,,,,-0.022291362285614,-0.022291362285614,,human,DOWN
HERC2P9,,,,-0.0582294650375843,,,,,0.0136472843587398,,,-0.0222910903394222,-0.0222910903394222,,human,DOWN
SRFBP1,,,,,,,,-0.0222720094025135,,,,-0.0222720094025135,-0.0222720094025135,,human,DOWN
SRI,,,,,,,,-0.022269420325756,,,,-0.022269420325756,-0.022269420325756,,human,DOWN
FLNC,,,,,,,,-0.0222329143434762,,,,-0.0222329143434762,-0.0222329143434762,,human,DOWN
RPL5,,,,,,,,-0.0222132410854101,,,,-0.0222132410854101,-0.0222132410854101,,human,DOWN
ITM2A,,-0.0292007047683,,-0.0503895655274391,-0.0300458446145057,,,,,,0.0208005383610725,-0.0222088941372931,-0.0296232746914029,,human,DOWN
ECH1,,,,,,,,,,-0.0221760254353284,,-0.0221760254353284,-0.0221760254353284,,human,DOWN
RHOBTB3,,,,,,,,-0.0221092049032449,,,,-0.0221092049032449,-0.0221092049032449,,human,DOWN
HOXD8,,,,-0.0221020188182592,,,,,,,,-0.0221020188182592,-0.0221020188182592,,human,DOWN
JARID1D,,,,,,,,,,,-0.0220972746610641,-0.0220972746610641,-0.0220972746610641,,human,DOWN
THAP9-AS1,,,,,,,,-0.022081259638071,,,,-0.022081259638071,-0.022081259638071,,human,DOWN
LARP1,,,,,,,,-0.0220580548048019,,,,-0.0220580548048019,-0.0220580548048019,,human,DOWN
P4HA2,,,,,,,,,,,-0.022031232714653,-0.022031232714653,-0.022031232714653,,human,DOWN
CLEC4M,,,,,,,,,,,-0.0220246259123086,-0.0220246259123086,-0.0220246259123086,,human,DOWN
PLAGL1,,,,-0.0220208037644624,,,,,,,,-0.0220208037644624,-0.0220208037644624,,human,DOWN
OGFRL1,,,,,,,,-0.0219530500471591,,,,-0.0219530500471591,-0.0219530500471591,,human,DOWN
UBE2K,,,,,,,,-0.0219118073582649,,,,-0.0219118073582649,-0.0219118073582649,,human,DOWN
EFTUD2,,,,,,,,-0.0219061784446239,,,,-0.0219061784446239,-0.0219061784446239,,human,DOWN
RTN1,-0.0566948316991329,0.0154430205002427,,,,-0.0244652219116687,,,,,,-0.0219056777035196,-0.0244652219116687,-0.0566948316991329,human,DOWN
TGFB2,,,,,,,,,,,-0.0218543708324432,-0.0218543708324432,-0.0218543708324432,,human,DOWN
LINC00341,,,,-0.0218506231904029,,,,,,,,-0.0218506231904029,-0.0218506231904029,,human,DOWN
RPPH1,,,,,,,,-0.0218504890799522,,,,-0.0218504890799522,-0.0218504890799522,,human,DOWN
SMAD5,,,,,,,,-0.0218412820249795,,,,-0.0218412820249795,-0.0218412820249795,,human,DOWN
CYP2A7P1,-0.0253972504287958,,,,,-0.018262518569827,,,,,,-0.0218298844993114,-0.0218298844993114,-0.0253972504287958,human,DOWN
TMBIM6,,,,,,,,,,-0.0218021459877491,,-0.0218021459877491,-0.0218021459877491,,human,DOWN
SEC14L1,,,,,,,,-0.0217634048312902,,,,-0.0217634048312902,-0.0217634048312902,,human,DOWN
NUMB,,,,,,,,-0.0217412319034338,,,,-0.0217412319034338,-0.0217412319034338,,human,DOWN
HIPK1,,,,,,,,-0.0217410381883382,,,,-0.0217410381883382,-0.0217410381883382,,human,DOWN
NRN1,,,,-0.0217388067394495,,,,,,,,-0.0217388067394495,-0.0217388067394495,,human,DOWN
ASAP2,,,,-0.0217313561588525,,,,,,,,-0.0217313561588525,-0.0217313561588525,,human,DOWN
JKAMP,,,,,,,,-0.0217269230633974,,,,-0.0217269230633974,-0.0217269230633974,,human,DOWN
NDST1,,,,,,,,-0.0217166952788829,,,,-0.0217166952788829,-0.0217166952788829,,human,DOWN
SERPING1,,-0.0243246834725141,,,-0.0316632501780986,-0.0091196587309241,,,,,,-0.0217025307938456,-0.0243246834725141,,human,DOWN
C12orf75,,,,,,,,-0.0216387100517749,,,,-0.0216387100517749,-0.0216387100517749,,human,DOWN
NR5A2,,,,,,,,,,,-0.0216301716864109,-0.0216301716864109,-0.0216301716864109,,human,DOWN
FGD3,-0.0273188427090644,,,,,-0.0158746652305126,,,,,,-0.0215967539697885,-0.0215967539697885,-0.0273188427090644,human,DOWN
HLA-E,,,,-0.0321383662521839,-0.0110216988250613,,,,,,,-0.0215800325386226,-0.0215800325386226,,human,DOWN
PGD,,,,,,,,,,-0.0215413309633731,,-0.0215413309633731,-0.0215413309633731,,human,DOWN
LRP10,,,,,,,,-0.0215396489948034,,,,-0.0215396489948034,-0.0215396489948034,,human,DOWN
PAN3,,,,-0.0215261224657297,,,,,,,,-0.0215261224657297,-0.0215261224657297,,human,DOWN
ARTN,,,,,,-0.0215140897780656,,,,,,-0.0215140897780656,-0.0215140897780656,,human,DOWN
MMGT1,,,,,,,,-0.02150434628129,,,,-0.02150434628129,-0.02150434628129,,human,DOWN
ADAMTS1,,,,,,,,-0.0232718661427497,-0.0197046585381031,,,-0.0214882623404264,-0.0214882623404264,,human,DOWN
ANXA7,,,,,,,,,,-0.02146977186203,,-0.02146977186203,-0.02146977186203,,human,DOWN
CTSO,-0.0237802732735872,,,,,-0.0283072926104068,,,-0.012139051221311,,,-0.021408872368435,-0.0237802732735872,-0.0237802732735872,human,DOWN
BAT2,,,,,,,,,,,-0.0214029103517532,-0.0214029103517532,-0.0214029103517532,,human,DOWN
LSM7,,,,,,,,,,-0.0213927309960126,,-0.0213927309960126,-0.0213927309960126,,human,DOWN
PPA1,,,0.0370083078742027,,,,,,-0.0631262212991714,-0.0380429178476333,,-0.021386943757534,-0.0380429178476333,,human,DOWN
C6orf132,,,,,,-0.0213758535683155,,,,,,-0.0213758535683155,-0.0213758535683155,,human,DOWN
CFAP20,,,,,,,,,,-0.0213650930672884,,-0.0213650930672884,-0.0213650930672884,,human,DOWN
CCDC3,-0.0213645994663238,,,,,,,,,,,-0.0213645994663238,-0.0213645994663238,-0.0213645994663238,human,DOWN
CD93,-0.0209001991897821,,,-0.0215610843151807,,-0.0216163378208875,,,,,,-0.0213592071086168,-0.0215610843151807,-0.0209001991897821,human,DOWN
G3BP2,,,,,,,,-0.0213582199066877,,,,-0.0213582199066877,-0.0213582199066877,,human,DOWN
IGSF10,,,,-0.0213490854948759,,,,,,,,-0.0213490854948759,-0.0213490854948759,,human,DOWN
BHLHE40,,,,,,,,-0.0213352888822555,,,,-0.0213352888822555,-0.0213352888822555,,human,DOWN
ELMO2,,,,,,,,,,,-0.0213244818150997,-0.0213244818150997,-0.0213244818150997,,human,DOWN
SETD7,,,,,,,,-0.0213182549923658,,,,-0.0213182549923658,-0.0213182549923658,,human,DOWN
UGT2B4,-0.0193548128008842,,,,,-0.0231588911265134,,,,,,-0.0212568519636988,-0.0212568519636988,-0.0193548128008842,human,DOWN
ILVBL,,,,,,,,,,,-0.0212566014379262,-0.0212566014379262,-0.0212566014379262,,human,DOWN
PPP3CC,,,,,,,,,,,-0.0212477855384349,-0.0212477855384349,-0.0212477855384349,,human,DOWN
RPL8,,-0.0676530599594116,0.0225359573960304,0.0135299256071448,-0.0537554956972599,,,,-0.020837215706706,,,-0.0212359776720404,-0.020837215706706,,human,DOWN
POFUT1,,,,,,,,,,,-0.0212356187403202,-0.0212356187403202,-0.0212356187403202,,human,DOWN
SETDB1,,,,,,,,,,,-0.0212099980562925,-0.0212099980562925,-0.0212099980562925,,human,DOWN
MAFF,,,,,-0.0104289585724473,,,,-0.0319514498114585,,,-0.0211902041919529,-0.0211902041919529,,human,DOWN
PAX8,,,,,,,,,,,-0.0211435128003358,-0.0211435128003358,-0.0211435128003358,,human,DOWN
TNS3,,,,,,,,,,-0.0211311262100934,,-0.0211311262100934,-0.0211311262100934,,human,DOWN
RPL9,,-0.0595078244805336,0.0092618158087134,-0.0239883828908205,-0.0346014313399791,,,-0.0325043052434921,0.0151171274483203,-0.0216583181172609,,-0.0211259026878646,-0.0239883828908205,,human,DOWN
RFC2,,,,,,,,,,-0.0211247187107801,,-0.0211247187107801,-0.0211247187107801,,human,DOWN
TSPAN5,,,,,,,,-0.0211225505918264,,,,-0.0211225505918264,-0.0211225505918264,,human,DOWN
S100A4,,-0.0201941281557083,,,-0.0195331163704395,,,,,-0.023574773222208,,-0.0211006725827852,-0.0201941281557083,,human,DOWN
ANXA5,,,0.0150801353156566,,-0.0143165085464715,,,-0.0343129076063632,-0.0316123627126216,-0.0401088707149028,,-0.0210541028529405,-0.0316123627126216,,human,DOWN
PRKAR1A,,,,,,,,,,-0.0210363678634166,,-0.0210363678634166,-0.0210363678634166,,human,DOWN
CREM,,,,,,,,,,,-0.0210304912179708,-0.0210304912179708,-0.0210304912179708,,human,DOWN
EIF5,,,,,,,,-0.0210233312100172,,,,-0.0210233312100172,-0.0210233312100172,,human,DOWN
SH3RF2,,,,,,,,-0.0209904480725526,,,,-0.0209904480725526,-0.0209904480725526,,human,DOWN
ADIRF,-0.0500534512102603,,-0.0245890878140926,,,0.0116717545315623,,,,,,-0.0209902614975969,-0.0245890878140926,-0.0500534512102603,human,DOWN
NAV2,,,,,,,,,-0.0209728740155696,,,-0.0209728740155696,-0.0209728740155696,,human,DOWN
RUVBL2,,,,,,,,,,-0.0209461040794849,,-0.0209461040794849,-0.0209461040794849,,human,DOWN
SLC25A1,,,,,,,,,,-0.0209440309554338,,-0.0209440309554338,-0.0209440309554338,,human,DOWN
NPIPA1,,,,-0.0209165345877408,,,,,,,,-0.0209165345877408,-0.0209165345877408,,human,DOWN
EDN3,-0.020891435444355,,,,,,,,,,,-0.020891435444355,-0.020891435444355,-0.020891435444355,human,DOWN
MGLL,,,,-0.020833222195506,,,,,,,,-0.020833222195506,-0.020833222195506,,human,DOWN
FAM3C,,,,,,,,,-0.0208272133022546,,,-0.0208272133022546,-0.0208272133022546,,human,DOWN
EMCN,,,,-0.0208215061575174,,,,,,,,-0.0208215061575174,-0.0208215061575174,,human,DOWN
FAM198A,-0.0208148304373025,,,,,,,,,,,-0.0208148304373025,-0.0208148304373025,-0.0208148304373025,human,DOWN
PTBP1,,,,,,,,,,-0.0207934863865375,,-0.0207934863865375,-0.0207934863865375,,human,DOWN
APCDD1,,-0.0172816663980484,,,-0.0242834873497486,,,,,,,-0.0207825768738985,-0.0207825768738985,,human,DOWN
MRPL37,,,,,,,,-0.0207475442439317,,,,-0.0207475442439317,-0.0207475442439317,,human,DOWN
CENPE,,,,,,,,,,,-0.0206909701228141,-0.0206909701228141,-0.0206909701228141,,human,DOWN
YARS,,,,,,,,-0.0206890441477298,,,,-0.0206890441477298,-0.0206890441477298,,human,DOWN
STAM,,,,,,,,-0.020659327507019,,,,-0.020659327507019,-0.020659327507019,,human,DOWN
NSA2,,-0.0364890322089195,0.0192263256758451,,-0.0389181859791278,,,-0.0263363998383283,,,,-0.0206293230876326,-0.0314127160236239,,human,DOWN
NPTN,,,,,,,,,,-0.0206200778484344,,-0.0206200778484344,-0.0206200778484344,,human,DOWN
JARID1C,,,,,,,,,,,-0.0206165183335542,-0.0206165183335542,-0.0206165183335542,,human,DOWN
TMEM138,,,,,,,,,,,-0.0206145625561475,-0.0206145625561475,-0.0206145625561475,,human,DOWN
DTYMK,,,,,,,,,,,-0.0206075683236122,-0.0206075683236122,-0.0206075683236122,,human,DOWN
RAD50,,,,,,,,,,,-0.0205985140055418,-0.0205985140055418,-0.0205985140055418,,human,DOWN
PSMC2,,,,,,,,,,,-0.0205969456583261,-0.0205969456583261,-0.0205969456583261,,human,DOWN
FAM60A,,,,,,,,,-0.0205791369080543,,,-0.0205791369080543,-0.0205791369080543,,human,DOWN
CSDE1,,,,,,,,-0.0205659996718168,,,,-0.0205659996718168,-0.0205659996718168,,human,DOWN
OVOL2,-0.0205650087445974,,,,,,,,,,,-0.0205650087445974,-0.0205650087445974,-0.0205650087445974,human,DOWN
H2AFY,,,,,,,,,,-0.0205570571124553,,-0.0205570571124553,-0.0205570571124553,,human,DOWN
RPS7,,-0.0592647306621074,0.0249554272741079,,-0.0213372558355331,,,,-0.0166370570659637,-0.0303065422922372,,-0.0205180317163467,-0.0213372558355331,,human,DOWN
PTRF,,-0.0197185724973678,,,-0.0213142000138759,,,,,,,-0.0205163862556219,-0.0205163862556219,,human,DOWN
DCLK1,,,,-0.0205144938081502,,,,,,,,-0.0205144938081502,-0.0205144938081502,,human,DOWN
CDC27,,,,,,,,-0.0204978678375482,,,,-0.0204978678375482,-0.0204978678375482,,human,DOWN
E2F7,,,,,,,,-0.0204622037708759,,,,-0.0204622037708759,-0.0204622037708759,,human,DOWN
MIR10B,,,,-0.02045932225883,,,,,,,,-0.02045932225883,-0.02045932225883,,human,DOWN
C3,,-0.0325444266200065,0.0427665151655674,-0.0315531976521015,-0.043686918914318,,,,,,-0.0372630953788757,-0.0204562246799469,-0.0325444266200065,,human,DOWN
MAPRE1,,,,,,,,,,-0.0204547084867954,,-0.0204547084867954,-0.0204547084867954,,human,DOWN
FGF5,,,,,,,,-0.0204334743320941,,,,-0.0204334743320941,-0.0204334743320941,,human,DOWN
GNG2,,,,,,,,,,,-0.0204226151108741,-0.0204226151108741,-0.0204226151108741,,human,DOWN
FBXO32,-0.0235751140862703,,,,,-0.017205161973834,,,,,,-0.0203901380300521,-0.0203901380300521,-0.0235751140862703,human,DOWN
POLR3G,,,,,,,,-0.0203797165304422,,,,-0.0203797165304422,-0.0203797165304422,,human,DOWN
FKBP4,,,,,,,,-0.02037113904953,,,,-0.02037113904953,-0.02037113904953,,human,DOWN
LRP8,,,,,,,,-0.0203667823225259,,,,-0.0203667823225259,-0.0203667823225259,,human,DOWN
GJB6,-0.0203555058687925,,,,,,,,,,,-0.0203555058687925,-0.0203555058687925,-0.0203555058687925,human,DOWN
CDCA7L,,,,,,,,-0.0203523524105548,,,,-0.0203523524105548,-0.0203523524105548,,human,DOWN
DISP1,,,,,,,,,,,-0.0203476585447788,-0.0203476585447788,-0.0203476585447788,,human,DOWN
RBPJ,,,,,,,,-0.0203247591853141,,,,-0.0203247591853141,-0.0203247591853141,,human,DOWN
CXADR,,,,,,,,,-0.0202879197895526,,,-0.0202879197895526,-0.0202879197895526,,human,DOWN
SARS,,,,,,,,-0.0389742329716682,,-0.0502878837287426,0.0284411422908306,-0.0202736581365267,-0.0389742329716682,,human,DOWN
MYL9,,-0.0428531318902969,-0.0162875596433877,,-0.0404317267239093,,,0.0185218732804059,,,,-0.020262636244297,-0.0283596431836485,,human,DOWN
ARRB2,,,,,,,,-0.020245973020792,,,,-0.020245973020792,-0.020245973020792,,human,DOWN
CHDH,-0.0202351212501525,,,,,,,,,,,-0.0202351212501525,-0.0202351212501525,-0.0202351212501525,human,DOWN
MT1P3,,,,,,,,-0.0202215407043695,,,,-0.0202215407043695,-0.0202215407043695,,human,DOWN
FERMT2,,,,,,,,-0.0202129278331995,,,,-0.0202129278331995,-0.0202129278331995,,human,DOWN
VPS25,,,,,,,,-0.0201699119061231,,,,-0.0201699119061231,-0.0201699119061231,,human,DOWN
AFAP1-AS1,,,,,,,,-0.0201641358435153,,,,-0.0201641358435153,-0.0201641358435153,,human,DOWN
POLR2E,,,,,,,,,,-0.0201471336185932,,-0.0201471336185932,-0.0201471336185932,,human,DOWN
SPINT2,0.0105674462392926,,-0.0337607786059379,,,,,,,-0.0372387878596782,,-0.0201440400754412,-0.0337607786059379,0.0105674462392926,human,DOWN
TLR5,,,,,,-0.0201283693313598,,,,,,-0.0201283693313598,-0.0201283693313598,,human,DOWN
RSL1D1,,,,,,,,-0.0201142411679029,,,,-0.0201142411679029,-0.0201142411679029,,human,DOWN
SNORA45A,,,,,,,,-0.0200984384864568,,,,-0.0200984384864568,-0.0200984384864568,,human,DOWN
IKBKE,,,,,,,,,,,-0.0200645942240953,-0.0200645942240953,-0.0200645942240953,,human,DOWN
EMP1,,,,-0.0200585648417472,,,,,,,,-0.0200585648417472,-0.0200585648417472,,human,DOWN
GPR22,,,,,,-0.0200498402118682,,,,,,-0.0200498402118682,-0.0200498402118682,,human,DOWN
LDB1,,,,,,,,-0.0200399421155452,,,,-0.0200399421155452,-0.0200399421155452,,human,DOWN
DNAJC15,,,,,,,,,,-0.0200310908257961,,-0.0200310908257961,-0.0200310908257961,,human,DOWN
FZD7,,-0.0167546309530735,,,-0.0203959699720144,,,,-0.0211121626198291,,,-0.019420921181639,-0.0203959699720144,,human,DOWN
HERPUD1,,,-0.0103735839948058,,,,,-0.022269794717431,,-0.0238838605582714,,-0.0188424130901694,-0.022269794717431,,human,DOWN
FHL2,,-0.0201248992234468,,,-0.0219081118702888,,,,,-0.0141086848452687,,-0.0187138986463348,-0.0201248992234468,,human,DOWN
CALM2,,,0.0506571605801582,,,,,,-0.0332970172166824,-0.073295310139656,,-0.01864505559206,-0.0332970172166824,,human,DOWN
RND3,,-0.0379111729562282,0.0115375816822052,-0.0275225527584552,-0.0481030419468879,,0.0095111550763249,,,,,-0.0184976061806082,-0.0275225527584552,,human,DOWN
RPS3,,-0.0900108888745307,0.0558991059660911,-0.0248465370386838,-0.0654024109244346,,,,-0.0371100269258022,0.0520436204969882,,-0.0182378562167286,-0.030978281982243,,human,DOWN
MT1E,,-0.0354073718190193,-0.0497390329837799,0.0209689661860466,-0.0399287827312946,,,,0.0284683313220739,-0.0320432372391223,,-0.0179468545441826,-0.0337253045290708,,human,DOWN
