gene_symbol,logfc_dz:867,logfc_dz:868,logfc_dz:869,logfc_dz:873,logfc_dz:872,logfc_dz:871,logfc_dz:851,logfc_dz:850,mean_logfc,median_logfc,common_experiment,organism,signature_type
LOC100290036,,0.0135386800393462,0.0206005331128835,0.034148171544075,,,,,0.0227624615654349,0.0206005331128835,,human,UP
VIMP,,,,,,,0.0226400848478078,,0.0226400848478078,0.0226400848478078,0.0226400848478078,human,UP
NCOA4,0.0241005551069974,,,0.0107506578788161,,0.0323574431240558,,,0.0224028853699564,0.0241005551069974,,human,UP
WIPI1,,,,,,,0.0223873984068632,,0.0223873984068632,0.0223873984068632,0.0223873984068632,human,UP
S100A4,0.0557956025004386,0.0120518524199724,0.0415463335812091,0.0346177853643894,0.0385336838662624,0.0268258340656757,0.089761197566986,-0.1208611279726028,0.0222838951740413,0.0365757346153259,0.089761197566986,human,UP
ERGIC1,,,,,,,0.0208189245313406,0.0233844611793756,0.0221016928553581,0.0221016928553581,0.0208189245313406,human,UP
CTNNAL1,0.0235200598835945,,,,,0.0205558575689792,,,0.0220379587262868,0.0220379587262868,,human,UP
NBPF10,0.0217302218079566,,,,,,,,0.0217302218079566,0.0217302218079566,,human,UP
RPL27,,,0.0216148160398006,,,,,,0.0216148160398006,0.0216148160398006,,human,UP
FGL2,,,,,,0.0111257974058389,0.0320030003786087,,0.0215643988922238,0.0215643988922238,0.0320030003786087,human,UP
GPX4,0.0238782167434692,0.0382026322185993,0.0392238646745681,0.0314031094312667,0.0136018274351954,0.0158974509686231,-0.0113927973434329,,0.0215449005897556,0.0238782167434692,-0.0113927973434329,human,UP
GPX8,,,,,,,0.021535625681281,,0.021535625681281,0.021535625681281,0.021535625681281,human,UP
CXCL17,,0.029770141467452,,0.0130411116406321,,,,,0.0214056265540421,0.0214056265540421,,human,UP
RNASEK,0.0219920165836811,0.038084976375103,0.042565606534481,0.036527119576931,0.0126378508284688,0.0189085472375154,0.0132204852998256,-0.0130175426602363,0.0213648824719712,0.0204502819105982,0.0132204852998256,human,UP
GSTP1,0.0121847381815314,0.0316270664334297,0.0244924183934927,0.0291036963462829,0.0093555096536874,,,,0.0213526858016848,0.0244924183934927,,human,UP
ATP1B1,0.0230131298303604,0.0254923738539218,0.0290099047124385,0.0323398075997829,0.0418137982487678,0.015350361354649,,-0.0178508441895246,0.0213097902014851,0.0254923738539218,,human,UP
APCDD1L,,,,,,,,0.0212463457137346,0.0212463457137346,0.0212463457137346,,human,UP
RPL39,0.0298777259886264,,0.0333565473556518,0.0210209172219038,-0.0106720058247447,0.0323346033692359,,,0.0211835576221346,0.0298777259886264,,human,UP
HEPH,,,,,,,0.0211458913981914,,0.0211458913981914,0.0211458913981914,0.0211458913981914,human,UP
TCEAL1,,,,,,,,0.0210589822381734,0.0210589822381734,0.0210589822381734,,human,UP
STC2,,,,,,,0.0290953647345304,0.0128560625016689,0.0209757136180996,0.0209757136180996,0.0290953647345304,human,UP
CYP4B1,0.0104809142649173,,0.0257012266665697,0.0287253260612487,0.0246614385396242,0.0148579915985465,,,0.0208853794261813,0.0246614385396242,,human,UP
CLEC3B,0.0345836095511913,0.0344080813229084,0.0346952229738235,0.0285000093281269,0.0089260498061776,0.0199608169496059,-0.0149254519492387,,0.0208783339975135,0.0285000093281269,-0.0149254519492387,human,UP
AEBP1,0.0202853791415691,0.0139194075018167,0.0239198990166187,0.0253152679651975,,,,,0.0208599884063005,0.0221026390790939,,human,UP
ITGB5,,,,,,,0.026340764015913,0.015231086872518,0.0207859254442155,0.0207859254442155,0.026340764015913,human,UP
SLC20A1,,,,,,,0.0229357909411191,0.0186246298253536,0.0207802103832364,0.0207802103832364,0.0229357909411191,human,UP
IGHV3-48,,,0.0159063059836626,0.0251761991530656,,,,,0.0205412525683641,0.0205412525683641,,human,UP
YWHAB,0.0269142184406518,0.0184020400047302,0.0280364342033863,0.0237158723175525,0.0102422153577208,0.0214995220303535,,0.01490612141788,0.0205309176817536,0.0214995220303535,,human,UP
FZD6,,,,,,,,0.0205095782876014,0.0205095782876014,0.0205095782876014,,human,UP
TUBA1C,0.0289995446801185,0.0356028452515602,0.0199916586279869,0.0420494936406612,-0.0354541949927806,0.0213025640696287,0.0361226201057434,0.0151671227067708,0.0204727067612111,0.0251510543748736,0.0361226201057434,human,UP
MANF,,,,,,,0.0201460998505353,,0.0201460998505353,0.0201460998505353,0.0201460998505353,human,UP
IGLL3P,0.0109805399551987,0.0224205963313579,0.0250373166054487,0.0221380814909935,,,,,0.0201441335957497,0.0222793389111757,,human,UP
CSDE1,,,,0.0201185829937458,,,,,0.0201185829937458,0.0201185829937458,,human,UP
ZYX,,0.0143329249694943,0.0228530596941709,0.0228706579655408,,,,,0.020018880876402,0.0228530596941709,,human,UP
LAPTM5,0.0184608865529298,0.025720665231347,0.0208514891564846,0.0317884497344493,-0.0174853578209877,0.0400636084377765,,,0.0198999568819999,0.0232860771939158,,human,UP
NPC2,0.0535333603620529,0.0782584175467491,0.0423724800348281,0.0201971214264631,,0.0753197073936462,-0.0298568587750196,-0.1010065451264381,0.0198310975517545,0.0423724800348281,-0.0298568587750196,human,UP
DCAF6,0.0279295574873685,0.0721074268221855,0.0562256909906864,0.0982710197567939,0.0424527488648891,-0.0269065275788307,-0.0415453240275383,-0.0704495906829834,0.0197606252040714,0.0351911531761288,-0.0415453240275383,human,UP
CD63,0.0399792678654193,0.0269255377352237,0.0144379865378141,0.0143702579662203,,0.0501498319208622,0.0233050193637609,-0.0330168902873992,0.0194501444431287,0.0233050193637609,0.0233050193637609,human,UP
GNAI2,,0.0136585012078285,0.0227420330047607,0.021646074950695,,,,,0.0193488697210947,0.021646074950695,,human,UP
COX2,0.0210236310958862,0.0595270246267318,0.057398222386837,0.0476111024618148,0.0531081669032573,-0.02995066344738,,-0.0739279463887214,0.0192556482340608,0.0476111024618148,,human,UP
SFTPA2,-0.0360961109399795,0.1196968406438827,0.0419250205159187,-0.1832490712404251,0.0323375165462493,0.1401579231023788,,,0.0191286864380041,0.037131268531084,,human,UP
EEF2,0.0244839377701282,0.0108787752687931,0.0387779287993907,0.0268942322582006,-0.0111505296081304,0.0155794732272624,0.0281086936593055,,0.0190817873392786,0.0244839377701282,0.0281086936593055,human,UP
NTM,,,0.0214534886181354,,,0.0203258898109197,0.0142782628536224,,0.0186858804275592,0.0203258898109197,0.0142782628536224,human,UP
PTGES3,0.0237663239240646,,,0.0188096482306718,0.0099594108760356,0.0220782216638326,,,0.0186534011736512,0.0204439349472522,,human,UP
ANXA5,0.0394446961581707,0.018283374607563,0.0320006422698497,0.016419319435954,0.0237233489751815,0.0492689460515975,,-0.0505981370806694,0.0183631700596639,0.0237233489751815,,human,UP
PGC,-0.1010147035121917,,0.1245505809783935,,0.0310076903551816,,,,0.0181811892737944,0.0310076903551816,,human,UP
RPL36,,0.0214954912662506,0.026343934237957,0.0377551577985286,-0.0118288109079003,0.0096087465062737,,0.020634077489376,0.0173347660650809,0.0210647843778133,,human,UP
MT1X,-0.0650652796030044,0.0248999781906604,0.0278548710048198,,0.1422870904207229,-0.0315641202032566,0.0363664776086807,-0.0158335678279399,0.0169922070843832,0.0248999781906604,0.0363664776086807,human,UP
MT1H,-0.0316450335085392,0.0223801415413618,0.0260412376374006,0.0106122307479381,0.0572459138929843,,,,0.0169268980622291,0.0223801415413618,,human,UP
C1QC,0.0237238369882106,0.0262313764542341,0.020368056371808,0.0242813695222139,-0.0106996912509202,0.0160423927009105,,,0.0166578901310761,0.0220459466800093,,human,UP
CEACAM6,0.0366159081459045,,,0.0309554878622293,-0.0135021973401308,0.0116396471858024,,,0.0164272114634513,0.0212975675240159,,human,UP
CAPNS1,0.0182252004742622,0.0233590956777334,0.0222509391605854,0.0299819353967905,-0.0123254023492336,,,,0.0162983536720275,0.0222509391605854,,human,UP
OAZ1,0.0237535126507282,,,,-0.0194624885916709,0.0258534830063581,0.0304786246269941,0.015908021479845,0.0153062306344509,0.0237535126507282,0.0304786246269941,human,UP
MT1HL1,-0.0846959426999092,0.0279693771153688,0.0384296849370002,0.024833109229803,0.119109071791172,-0.0346408635377883,,,0.0151674061392744,0.0264012431725859,,human,UP
SDC4,,0.0208327677100896,0.0227175150066614,-0.0192279405891895,0.0212592799216508,0.0290806554257869,,,0.0149324554949998,0.0212592799216508,,human,UP
TSPAN13,0.0286467671394348,,,,,0.0124544901773333,0.0350741371512413,-0.0170198678970336,0.0147888816427439,0.020550628658384,0.0350741371512413,human,UP
MT2A,-0.1299440860748291,0.0494122393429279,0.0524768158793449,0.0119634754955768,0.1750399470329284,-0.072397843003273,,,0.014425091445446,0.0306878574192523,,human,UP
BTG2,-0.0120286708697676,,0.0218417830765247,0.031403187662363,,,,,0.01373876662304,0.0218417830765247,,human,UP
HMGN2,0.0521404482424259,,,0.02931609749794,-0.0444835387170314,0.0153047544881701,,,0.0130694403778761,0.0223104259930551,,human,UP
TMBIM6,,0.0317768454551696,0.0140544837340712,0.0264302659779787,,,,-0.027374567463994,0.0112217569258064,0.0202423748560249,,human,UP
ARPC2,0.0247286483645439,0.0139759061858057,0.0300651118159294,0.0203494895249605,,0.0276001971215009,-0.0170683115720748,-0.0220703314989805,0.0110829585630978,0.0203494895249605,-0.0170683115720748,human,UP
SERPING1,,,0.0225948560982942,0.0207952167838811,,-0.0129971010610461,,,0.0101309906070431,0.0207952167838811,,human,UP
COL4A1,0.0306420736014843,0.0213698297739028,0.0218893531709909,0.0236874744296073,0.0486875027418136,0.0140902400016784,-0.0536915622651577,-0.0541949905455112,0.006559990113601,0.0216295914724469,-0.0536915622651577,human,UP
SPARCL1,-0.1667667627334594,-0.1901384592056274,-0.1851717978715896,-0.1600410193204879,-0.2511600852012634,-0.2017857283353805,,,-0.1925106421113014,-0.1876551285386085,,human,DOWN
LXN,,,,,,,-0.0968430563807487,-0.1158694475889206,-0.1063562519848346,-0.1063562519848346,-0.0968430563807487,human,DOWN
TMEM158,,,,,,,-0.1245307549834251,-0.065303698182106,-0.0949172265827655,-0.0949172265827655,-0.1245307549834251,human,DOWN
ACTA2,,,,,,,-0.0678390637040138,-0.120479829609394,-0.0941594466567039,-0.0941594466567039,-0.0678390637040138,human,DOWN
S100A9,-0.1358082294464111,-0.1012899428606033,-0.0599719285964965,-0.084105759859085,-0.0911555960774421,-0.0791677683591842,,,-0.0919165375332037,-0.0876306779682636,,human,DOWN
GPX3,-0.1186571270227432,-0.1028985679149627,-0.0532248616218566,-0.0583091899752616,-0.12149178981781,-0.1462215632200241,,-0.0145050445571541,-0.0879011634471161,-0.1028985679149627,,human,DOWN
RPL9,,-0.0879378691315651,-0.1295335739850998,-0.1160111054778099,-0.0386121682822704,-0.0410733744502067,,,-0.0826336182653904,-0.0879378691315651,,human,DOWN
WFDC1,,,,,,,,-0.0767174363136291,-0.0767174363136291,-0.0767174363136291,,human,DOWN
LGALS3,,,,,,,-0.0543816611170768,-0.0961397439241409,-0.0752607025206089,-0.0752607025206089,-0.0543816611170768,human,DOWN
RPLP0,-0.0587620176374912,-0.0689248070120811,-0.0728315263986587,-0.0737850964069366,-0.0990379527211189,-0.0677671357989311,,,-0.0735180893292029,-0.0708781667053699,,human,DOWN
MYLK,,,,,,,-0.0647379532456398,-0.0759515985846519,-0.0703447759151458,-0.0703447759151458,-0.0647379532456398,human,DOWN
IL1R2,-0.0868842378258705,-0.0685527622699737,-0.05872218683362,-0.0669497549533844,-0.0670076683163642,-0.0588193610310554,,,-0.0678226618717114,-0.0669787116348743,,human,DOWN
BNIP3,,,,,,,-0.0617379732429981,-0.0706675946712493,-0.0662027839571237,-0.0662027839571237,-0.0617379732429981,human,DOWN
AREG,,,,,,,0.033454492688179,-0.1651369780302047,-0.0658412426710128,-0.0658412426710128,0.033454492688179,human,DOWN
SPON2,,,,,,,-0.035572450608015,-0.0923130139708519,-0.0639427322894334,-0.0639427322894334,-0.035572450608015,human,DOWN
SCGB3A2,-0.0511831529438495,-0.1231904923915863,-0.089601345360279,0.0701105147600174,-0.050570860505104,-0.1385776400566101,,,-0.0638354960829019,-0.0703922491520643,,human,DOWN
C4BPA,-0.0362863503396511,-0.0558824352920055,-0.0622801929712295,-0.0804393738508224,-0.0756443813443183,-0.0649353116750717,,,-0.0625780075788497,-0.0636077523231506,,human,DOWN
PLOD2,,,,,,,,-0.0621188022196292,-0.0621188022196292,-0.0621188022196292,,human,DOWN
RGS2,-0.111572653055191,-0.0843330100178718,,-0.0113275796175003,-0.0171715803444385,-0.0833818167448043,,,-0.0615573279559612,-0.0833818167448043,,human,DOWN
LRRC17,,,,,,,-0.0726568922400474,-0.0446002297103405,-0.0586285609751939,-0.0586285609751939,-0.0726568922400474,human,DOWN
CLU,,,,,,,-0.0793574228882789,-0.0332352444529533,-0.0562963336706161,-0.0562963336706161,-0.0793574228882789,human,DOWN
TSLP,,,,,,,-0.0526127517223358,-0.0577605701982975,-0.0551866609603166,-0.0551866609603166,-0.0526127517223358,human,DOWN
FST,,,,,,,-0.0434006638824939,-0.0619736462831497,-0.0526871550828218,-0.0526871550828218,-0.0434006638824939,human,DOWN
ACTG2,,,,,,,-0.0260060876607894,-0.0773542076349258,-0.0516801476478576,-0.0516801476478576,-0.0260060876607894,human,DOWN
S100A12,-0.067210353910923,-0.0590353049337863,-0.0469121672213077,-0.0553666278719902,-0.0261255893856287,-0.0538215450942516,,,-0.0514119314029812,-0.0545940864831209,,human,DOWN
RPSA,-0.0201843455433845,-0.0712678804993629,-0.0538919046521186,-0.0470593124628067,-0.0704392343759536,-0.0387367159128189,,,-0.0502632322410742,-0.0504756085574626,,human,DOWN
MMP3,,,,,,,0.034523356705904,-0.134964570403099,-0.0502206068485975,-0.0502206068485975,0.034523356705904,human,DOWN
PLAU,,,,,,,-0.0509810410439968,-0.0489108674228191,-0.0499459542334079,-0.0499459542334079,-0.0509810410439968,human,DOWN
RPLP0P6,-0.0378522761166095,-0.0492291003465652,-0.0527762211859226,-0.0511911362409591,-0.0623714104294776,-0.0427564829587936,,,-0.0493627712130546,-0.0502101182937622,,human,DOWN
ID1,-0.0674273520708084,-0.0370955020189285,-0.0649295300245285,-0.0469602718949317,-0.0350113436579704,-0.0786156207323074,-0.0323579162359237,-0.0273213572800159,-0.0487148617394268,-0.0420278869569301,-0.0323579162359237,human,DOWN
SERPINA3,-0.0597659237682819,-0.0521635264158248,-0.0444474220275878,-0.0487488470971584,-0.0313906595110893,-0.0488825105130672,,,-0.0475664815555016,-0.0488156788051128,,human,DOWN
HNRNPA1P10,-0.0176131650805473,-0.0583689473569393,-0.056887250393629,-0.026063498109579,-0.0817503705620765,-0.0423981174826622,,,-0.0471802248309055,-0.0496426839381456,,human,DOWN
NAMPT,-0.0747343599796295,-0.0487645342946052,-0.0338472723960876,-0.0356819219887256,-0.032553631812334,-0.056402139365673,,,-0.0469973099728425,-0.0422232281416654,,human,DOWN
S100A13,,,,,,,-0.0420817211270332,-0.0502859428524971,-0.0461838319897651,-0.0461838319897651,-0.0420817211270332,human,DOWN
TNFRSF11B,,,,,,,0.0672936290502548,-0.1575336158275604,-0.0451199933886528,-0.0451199933886528,0.0672936290502548,human,DOWN
TCF12,,,,,,,,-0.0440551675856113,-0.0440551675856113,-0.0440551675856113,,human,DOWN
TMX3,,,,,,,,-0.0435200259089469,-0.0435200259089469,-0.0435200259089469,,human,DOWN
NQO1,,,,,,,-0.0255984663963317,-0.0611757710576057,-0.0433871187269687,-0.0433871187269687,-0.0255984663963317,human,DOWN
RPS2,-0.0380166210234165,-0.0607076399028301,-0.034603551030159,-0.0330007560551166,-0.058729276061058,-0.0347353108227252,,,-0.0432988591492176,-0.0363759659230709,,human,DOWN
GAPDH,-0.0306344404816627,-0.0359680913388729,-0.0567878223955631,-0.0410658121109008,-0.0664981454610824,-0.0261094383895397,,,-0.0428439583629369,-0.0385169517248868,,human,DOWN
CAV1,,,-0.0148706948384642,0.0106415748596191,-0.0179262068122625,-0.0372552871704101,-0.1053808629512786,-0.0727465525269508,-0.0395896715732912,-0.0275907469913363,-0.1053808629512786,human,DOWN
EEF1A1P9,-0.0223388224840164,-0.0754807516932487,-0.0542716160416603,-0.0321097299456596,-0.0181310046464204,-0.0296057872474193,,,-0.0386562853430708,-0.0308577585965394,,human,DOWN
IFITM2,-0.050960998982191,-0.0216656383126974,-0.0187775548547506,-0.027867566794157,-0.0647265166044235,-0.054415225982666,,-0.0314174406230449,-0.0385472774505615,-0.0314174406230449,,human,DOWN
CSRP2,,,,,,,-0.0158256627619266,-0.0609785355627536,-0.0384020991623401,-0.0384020991623401,-0.0158256627619266,human,DOWN
PCMTD1,,,,,,,,-0.0380581729114055,-0.0380581729114055,-0.0380581729114055,,human,DOWN
ADM,-0.0450301580131053,-0.0496059916913509,-0.0414170995354652,-0.0421985760331153,-0.0237561874091625,-0.0390737019479274,,-0.0248087365180253,-0.0379843501640217,-0.0414170995354652,,human,DOWN
IER2,-0.0660826340317726,-0.0580558367073535,0.0115901017561554,-0.0123412739485502,-0.0483869798481464,-0.0526313483715057,,,-0.0376513285251955,-0.050509164109826,,human,DOWN
RPS3,,-0.0495203323662281,-0.0210616625845432,,-0.0367524623870849,-0.0394030064344406,,,-0.0366843659430742,-0.0380777344107627,,human,DOWN
SDR16C5,-0.0590870603919029,-0.0197013616561889,-0.0313339233398437,-0.0567143335938453,-0.0220446567982435,-0.0306253526359796,,,-0.036584448069334,-0.0309796379879117,,human,DOWN
DEFA1B,-0.052185796201229,-0.0402937792241573,-0.0278779063373804,-0.0393271222710609,-0.0239123776555061,-0.0342662744224071,,,-0.0363105426852901,-0.036796698346734,,human,DOWN
HEBP1,,,,,,,,-0.0363006629049778,-0.0363006629049778,-0.0363006629049778,,human,DOWN
RPL6,,-0.0552666969597339,-0.031525544822216,,-0.0339508391916751,-0.0243516862392425,,,-0.0362736918032169,-0.0327381920069456,,human,DOWN
PALLD,,,,,,,-0.017478285357356,-0.0549593046307563,-0.0362187949940562,-0.0362187949940562,-0.017478285357356,human,DOWN
PGK1,,,,,,,-0.0342878773808479,-0.0374900288879871,-0.0358889531344175,-0.0358889531344175,-0.0342878773808479,human,DOWN
RPS29,,-0.0447358079254627,-0.0421041473746299,-0.0443134009838104,-0.030241472646594,-0.0177951268851757,,,-0.0358379911631345,-0.0421041473746299,,human,DOWN
SEC61G,,,,,,,,-0.034947246313095,-0.034947246313095,-0.034947246313095,,human,DOWN
PLIN3,,,,,,,-0.0348204039037227,,-0.0348204039037227,-0.0348204039037227,-0.0348204039037227,human,DOWN
LAMP3,-0.0310133714228868,,-0.0195037480443716,-0.0528217442333698,-0.0337328985333442,,,,-0.0342679405584931,-0.0323731349781155,,human,DOWN
FKBP5,-0.0547481179237365,-0.0312236901372671,-0.0368564613163471,-0.0211920905858278,-0.0153307449072599,-0.0436419211328029,,,-0.0338321710005402,-0.0340400757268071,,human,DOWN
SLPI,-0.0686717480421066,0.0111586404964327,-0.0297896470874547,-0.0358052067458629,0.0247438177466392,-0.1032541319727897,,,-0.0336030459341903,-0.0327974269166588,,human,DOWN
RPL23A,,-0.0427215322852134,-0.0447858646512031,-0.0368360802531242,-0.0157677922397851,-0.0269005876034498,,,-0.0334023714065551,-0.0368360802531242,,human,DOWN
KITLG,,,,,,,,-0.0333945378661155,-0.0333945378661155,-0.0333945378661155,,human,DOWN
COL5A2,0.0114164240658283,,,,0.0105949230492115,,-0.0698360279202461,-0.0855290815234184,-0.0333384405821561,-0.0296205524355173,-0.0698360279202461,human,DOWN
RGCC,,,,,,,0.0378931686282157,-0.1043659970164299,-0.033236414194107,-0.033236414194107,0.0378931686282157,human,DOWN
PTGS1,,,,,,,-0.0182916279882192,-0.0481109581887722,-0.0332012930884957,-0.0332012930884957,-0.0182916279882192,human,DOWN
RPS14P3,,-0.0444036237895488,-0.0308681894093751,-0.0399775467813015,,,-0.0171502269804477,,-0.0330998967401683,-0.0354228680953383,-0.0171502269804477,human,DOWN
SLC38A2,-0.0722342580556869,-0.0488518886268138,-0.0241467226296663,-0.0266933739185333,0.0655452832579612,-0.0708361268043518,0.0186359696090221,-0.1056536957621574,-0.0330293516162782,-0.0377726312726736,0.0186359696090221,human,DOWN
MGAT5,,,,,,,,-0.0329720266163349,-0.0329720266163349,-0.0329720266163349,,human,DOWN
TIMP1,-0.0699403136968612,-0.0577027350664138,-0.0492275431752204,-0.0690376982092857,-0.050745390355587,-0.0371617600321769,0.140139028429985,-0.0691723749041557,-0.0328560983762145,-0.0542240627110004,0.140139028429985,human,DOWN
RPL13A,,-0.0411336757242679,-0.0205516144633293,,-0.0313466005027294,-0.0382700264453887,,,-0.0328254792839288,-0.0348083134740591,,human,DOWN
ACSL1,-0.0514122024178504,-0.0266062505543231,-0.0261709429323673,-0.0317990444600582,-0.0265022795647382,-0.0340265966951847,,,-0.032752886104087,-0.0292026475071907,,human,DOWN
PFKP,,,,,,,-0.0290201213210821,-0.036232516169548,-0.032626318745315,-0.032626318745315,-0.0290201213210821,human,DOWN
CAPN2,,,,,,,-0.0402218103408813,-0.0246201045811176,-0.0324209574609994,-0.0324209574609994,-0.0402218103408813,human,DOWN
PFN2,,,,,,,-0.0262020509690046,-0.0380141884088516,-0.0321081196889281,-0.0321081196889281,-0.0262020509690046,human,DOWN
MMP10,,,,,,,-0.01654420979321,-0.0471947975456714,-0.0318695036694407,-0.0318695036694407,-0.01654420979321,human,DOWN
MALAT1,-0.0220975168049335,-0.0300409514456987,-0.0334309004247188,-0.0455178059637546,,-0.02729407325387,,,-0.0316762495785951,-0.0300409514456987,,human,DOWN
PRSS23,,,,,,,-0.0461726374924182,-0.0171640049666166,-0.0316683212295174,-0.0316683212295174,-0.0461726374924182,human,DOWN
NFKBIZ,-0.0596127919852733,-0.0386988967657089,0.0102606592699885,-0.0392602160573005,-0.0272122528403997,-0.0333610512316226,,,-0.0313140916017194,-0.0360299739986658,,human,DOWN
COPB2,,,,,,,-0.023777587339282,-0.0388244315981864,-0.0313010094687342,-0.0313010094687342,-0.023777587339282,human,DOWN
STAMBPL1,,,,,,,-0.0108377467840909,-0.0513815321028232,-0.0311096394434571,-0.0311096394434571,-0.0108377467840909,human,DOWN
PCDH18,,,,,,,,-0.0309836193919181,-0.0309836193919181,-0.0309836193919181,,human,DOWN
HSP90B1,,-0.0105550587177276,,,-0.0098136756569147,,-0.0495644509792327,-0.0523136183619499,-0.0305617009289562,-0.0300597548484802,-0.0495644509792327,human,DOWN
CD163,-0.04045395180583,-0.0291562862694263,-0.0298812240362167,-0.03440722823143,-0.0262069143354892,-0.0228436086326837,,,-0.030491535551846,-0.0295187551528215,,human,DOWN
SYAP1,,,,,,,-0.0226529259234666,-0.0381846651434898,-0.0304187955334782,-0.0304187955334782,-0.0226529259234666,human,DOWN
ACTR3,,,,,,,-0.029847539961338,,-0.029847539961338,-0.029847539961338,-0.029847539961338,human,DOWN
RPS7,,-0.0367422960698604,-0.0382139906287193,-0.014100638218224,-0.0341240279376506,-0.0218625105917453,,,-0.0290086926892399,-0.0341240279376506,,human,DOWN
RPS5,-0.0322951488196849,-0.0237842928618192,-0.0418273285031318,-0.0256196539849042,-0.0297313220798969,-0.0204234216362237,,,-0.0289468613142768,-0.0276754880324006,,human,DOWN
SCRN1,,,,,,,,-0.028746873140335,-0.028746873140335,-0.028746873140335,,human,DOWN
FILIP1L,,,,,,,,-0.0284002423286438,-0.0284002423286438,-0.0284002423286438,,human,DOWN
GSTM3,,,,,,,-0.0150838727131485,-0.0410973280668258,-0.0280906003899872,-0.0280906003899872,-0.0150838727131485,human,DOWN
INMT,-0.0238152239471673,-0.035949345678091,-0.0219704769551754,-0.0269413106143474,-0.0182312373071908,-0.0412247627973556,,,-0.0280220595498879,-0.0253782672807574,,human,DOWN
PPAP2A,,,,,,,-0.0202501434832811,-0.0354663580656051,-0.0278582507744431,-0.0278582507744431,-0.0202501434832811,human,DOWN
H3F3B,-0.025632344186306,-0.032560896128416,-0.0289852041751146,-0.0261836294084787,-0.0349550023674964,-0.025412680581212,-0.020451433956623,,-0.0277401701148067,-0.0261836294084787,-0.020451433956623,human,DOWN
MRPS6,,,,,,,-0.027684761211276,,-0.027684761211276,-0.027684761211276,-0.027684761211276,human,DOWN
EIF3H,,,,,,,-0.027053752914071,-0.0280659142881631,-0.0275598336011171,-0.0275598336011171,-0.027053752914071,human,DOWN
RPL41,,-0.0298966690897941,-0.025150679051876,,-0.0423628985881805,-0.0128025040030479,,,-0.0275531876832246,-0.0275236740708351,,human,DOWN
IQGAP2,,,,,,,,-0.0273302402347326,-0.0273302402347326,-0.0273302402347326,,human,DOWN
TIPARP,-0.0260534174740314,,,,,,-0.0285749603062868,,-0.0273141888901591,-0.0273141888901591,-0.0285749603062868,human,DOWN
GLIPR1,,,,,,,-0.0231038704514503,-0.031360812485218,-0.0272323414683341,-0.0272323414683341,-0.0231038704514503,human,DOWN
RPL12,,-0.0225480757653713,-0.0247280150651931,-0.0225315522402524,-0.0442097187042236,-0.0213597677648067,,,-0.0270754259079694,-0.0225480757653713,,human,DOWN
RPL24,,-0.0430466271936893,-0.0257470719516277,-0.0308573823422193,-0.0210863407701253,-0.0139462500810623,,,-0.0269367344677448,-0.0257470719516277,,human,DOWN
CDK7,,,,,,,-0.0187913328409194,-0.035072736442089,-0.0269320346415042,-0.0269320346415042,-0.0187913328409194,human,DOWN
PRDX4,,,,,,,-0.0268790628761053,,-0.0268790628761053,-0.0268790628761053,-0.0268790628761053,human,DOWN
EEF1B2,-0.0289842206984758,-0.0472358018159866,-0.0283239167183637,-0.0249547362327575,-0.021171199157834,-0.0100362580269575,,,-0.0267843554417292,-0.0266393264755606,,human,DOWN
ZBTB16,-0.0442652963101863,,-0.0133967641741037,,-0.0122080156579613,-0.0367398299276828,,,-0.0266524765174835,-0.0250682970508933,,human,DOWN
CXCR4,-0.0394382588565349,-0.0242907721549272,-0.0137622831389307,,,-0.0277334097772836,,,-0.0263061809819191,-0.0260120909661054,,human,DOWN
PAIP2,,,,,,,-0.0132320038974285,-0.0384246297180652,-0.0258283168077468,-0.0258283168077468,-0.0132320038974285,human,DOWN
RPS25,-0.0114390952512621,-0.0389188192784786,-0.0191562566906213,-0.0290110725909471,-0.0313007608056068,-0.0245909858494997,,,-0.0257361650777359,-0.0268010292202234,,human,DOWN
TXN,,,,,,,-0.0382253639400005,-0.0130927572026848,-0.0256590605713427,-0.0256590605713427,-0.0382253639400005,human,DOWN
AOC3,,-0.0321750082075595,,-0.0172111224383115,-0.0210815798491239,-0.0312398225069046,,,-0.0254268832504749,-0.0261607011780142,,human,DOWN
SCGB1A1,-0.0324725322425365,-0.0492044761776924,-0.0170494467020034,0.0918966606259346,-0.0292449966073036,-0.1158511564135551,,,-0.0253209912528594,-0.03085876442492,,human,DOWN
GLUL,-0.0326970927417278,-0.0177671145647764,-0.02946955896914,-0.0242720935493707,-0.0276954863220453,-0.0197533927857875,,,-0.0252757898221413,-0.025983789935708,,human,DOWN
ACTN1,,,,,,,-0.0218043159693479,-0.0287447292357683,-0.0252745226025581,-0.0252745226025581,-0.0218043159693479,human,DOWN
CEBPD,-0.0383466705679893,,,,-0.0158593188971281,-0.0293719302862882,,-0.0172225814312696,-0.0252001252956688,-0.0232972558587789,,human,DOWN
ARID5B,,,,,,,,-0.0251556914299726,-0.0251556914299726,-0.0251556914299726,,human,DOWN
DOCK4,,,,,,,,-0.0251255519688129,-0.0251255519688129,-0.0251255519688129,,human,DOWN
PDGFRA,,,,,,,-0.0212780684232711,-0.0289112515747547,-0.0250946599990129,-0.0250946599990129,-0.0212780684232711,human,DOWN
ENO1,,,,,,,-0.0207702554762363,-0.0294122211635112,-0.0250912383198738,-0.0250912383198738,-0.0207702554762363,human,DOWN
