gene_symbol,logfc_dz:827,logfc_dz:753,logfc_dz:635,logfc_dz:828,logfc_dz:829,logfc_dz:830,logfc_dz:634,logfc_dz:467,logfc_dz:318,logfc_dz:712,logfc_dz:713,logfc_dz:714,logfc_dz:715,logfc_dz:565,logfc_dz:567,logfc_dz:568,logfc_dz:729,logfc_dz:566,mean_logfc,median_logfc,common_experiment,organism,signature_type
SNORA70,,,,,,,,,,,,,,0.0217282213270664,,,,0.0258626528084278,0.0237954370677471,0.0237954370677471,,human,UP
STK4,,,,,,,,,,,,,,,,0.0237739719450473,,,0.0237739719450473,0.0237739719450473,,human,UP
GALNT4,,,,,,,,,0.0237679220736026,,,,,,,,,,0.0237679220736026,0.0237679220736026,,human,UP
NPAT,,,,,,,,,,,,,,,,0.0236972905695438,,,0.0236972905695438,0.0236972905695438,,human,UP
ARRB2,,,,,,,,,,,,,,,0.0304195210337638,,,0.0166938155889511,0.0235566683113574,0.0235566683113574,,human,UP
KDELR2,,,,,,,,,0.0235356148332357,,,,,,,,,,0.0235356148332357,0.0235356148332357,,human,UP
EMR3,,,,,,,,,,,,,,,0.0235232319682836,,,,0.0235232319682836,0.0235232319682836,,human,UP
SNORD15B,,,,,,,,,,,,,,,0.0234262458980083,,,,0.0234262458980083,0.0234262458980083,,human,UP
RPL13A,0.0235684011131525,-0.044280357658863,-0.0219205301254987,0.0068268701434135,-0.0207480508834123,-0.0127914184704422,0.0374581962823867,,0.0494030304253101,0.1721069365739822,0.0784676596522331,0.0257560908794403,-0.0167631246149539,,,,0.0274358596652746,,0.0234245817678479,0.0235684011131525,0.0235684011131525,human,UP
FAM3B,,,,,,,,,0.02335568331182,,,,,,,,,,0.02335568331182,0.02335568331182,,human,UP
IFITM1,0.0069678523577749,0.0294580515474081,0.0070345089770853,0.0266283769160509,,0.0207495093345642,,0.0280204378068447,,0.066503569483757,0.0635447278618812,,0.0108823617920279,0.0182352717965841,-0.0218000970780849,,,,0.0232931427996266,0.0207495093345642,0.0069678523577749,human,UP
KLRD1,,,,,,,,,,,,,-0.0129691241309046,0.0493579171597957,0.0199764221906662,,,0.0365284346044063,0.0232234124559909,0.0282524283975362,,human,UP
PLCG2,,,,,,,,,,,,,,0.0222407467663288,0.0241973139345645,,,,0.0232190303504467,0.0232190303504467,,human,UP
ANKRD36C,,,,,,,,,,,,,,0.0260523855686187,,,,0.0201335623860359,0.0230929739773273,0.0230929739773273,,human,UP
N4BP2L2,,,,,,,,,,,,,,,,0.0230251271277666,,,0.0230251271277666,0.0230251271277666,,human,UP
CD96,,,,,,,,,,,,,,0.0161347351968288,,,,0.029862530529499,0.0229986328631639,0.0229986328631639,,human,UP
GLTP,,,,,,,,,0.0229912977665662,,,,,,,,,,0.0229912977665662,0.0229912977665662,,human,UP
FCGR2C,,,,,,,,,,,,,,0.0291907750070095,0.016640517860651,,,,0.0229156464338302,0.0229156464338302,,human,UP
LPP,,,,,,,,,,,,,,0.022037511691451,,0.0237426981329917,,,0.0228901049122214,0.0228901049122214,,human,UP
SNORD116-14,,,,,,,,,,,,,,0.0259107686579227,0.0198161173611879,,,,0.0228634430095553,0.0228634430095553,,human,UP
C9orf91,,,,,,,,,0.0228595118969678,,,,,,,,,,0.0228595118969678,0.0228595118969678,,human,UP
CREB5,,,,,,,,,,,,,,,0.0228282306343317,,,,0.0228282306343317,0.0228282306343317,,human,UP
KANSL2,,,,,,,,,,,,,,,,,0.0227880161255598,,0.0227880161255598,0.0227880161255598,,human,UP
CYP4F3,,,,,,,,,,,,,,,0.0286396369338035,0.0205032229423522,,0.0192173793911933,0.0227867464224497,0.0205032229423522,,human,UP
TIMP1,,-0.0127485627308487,,,,,,,,0.0403427928686142,0.0392262786626815,0.0208439007401466,0.0505798161029815,0.0376837812364101,0.0426484383642673,,-0.050545684993267,0.0364817790687084,0.022723615479966,0.0376837812364101,,human,UP
LOC388820,,,,,,,,,0.0227013695985078,,,,,,,,,,0.0227013695985078,0.0227013695985078,,human,UP
STAT4,,,,,,,,,,0.0115245226770639,,,,0.0275781936943531,,,,0.0289356689900159,0.0226794617871443,0.0275781936943531,,human,UP
RAB27A,,,,,,,,,,,,,,,0.0226662941277027,,,,0.0226662941277027,0.0226662941277027,,human,UP
PYHIN1,,,,,,,,,,,,,,0.0240114126354455,,,,0.0213190242648124,0.022665218450129,0.022665218450129,,human,UP
SH3BGRL3,,,,,,,,,,0.0155962193384766,,0.029669526964426,,,,,,,0.0226328731514513,0.0226328731514513,,human,UP
RPL17,,0.0053247967734932,,,,-0.0155265340581536,0.0120674967765808,,,0.0269975420087575,0.0364128611981868,0.0454138219356536,0.0422199517488479,,,,0.0281099136918783,,0.0226274812594056,0.0275537278503179,,human,UP
PYY2,,,,0.0252013653516769,0.0088669033721089,,0.0292666461318731,0.0271391794085502,,,,,,,,,,,0.0226185235660523,0.0261702723801136,,human,UP
CLDN12,,,,,,,,,0.0226158034056425,,,,,,,,,,0.0226158034056425,0.0226158034056425,,human,UP
MT1E,,0.0260215569287538,,,,,,,0.0191262271255254,,,,,,,,,,0.0225738920271396,0.0225738920271396,,human,UP
TPSB2,,,,,,,,,0.022490369156003,,,,,,,,,,0.022490369156003,0.022490369156003,,human,UP
CTSG,,,,,,,,,,,,0.0224773716181516,,,,,,,0.0224773716181516,0.0224773716181516,,human,UP
OSBPL8,,,,,,,,,,,,,,,0.022352997213602,,,,0.022352997213602,0.022352997213602,,human,UP
WASH3P,,,,,,,,,,,,0.0223126951605081,,,,,,,0.0223126951605081,0.0223126951605081,,human,UP
PFKFB3,,,,,,,,,,,,,,,0.0223050918430089,,,,0.0223050918430089,0.0223050918430089,,human,UP
FUS,,,,,,,,,,,,,,,,0.0222800467163324,,,0.0222800467163324,0.0222800467163324,,human,UP
ANKRD44,,,,,,,,,,,,,,0.0160587541759014,,0.0284424684941768,,,0.0222506113350391,0.0222506113350391,,human,UP
MMP10,,,,,,,,,0.0222498774528503,,,,,,,,,,0.0222498774528503,0.0222498774528503,,human,UP
BMP2K,,,,,,,,,,,,,,,0.0222456287592649,,,,0.0222456287592649,0.0222456287592649,,human,UP
PRR5L,,,,,,,,,,,,,,0.0264610331505537,,,,0.017956344410777,0.0222086887806653,0.0222086887806653,,human,UP
LGALS12,,,,,,,,,,,,,,0.024785129353404,,0.0194712094962596,,,0.0221281694248318,0.0221281694248318,,human,UP
CD244,,,,,,,,,,,,,,0.0220814459025859,,,,,0.0220814459025859,0.0220814459025859,,human,UP
PVALB,,,0.023253958672285,,0.0204988270998001,,,,,,,,,,,,,,0.0218763928860425,0.0218763928860425,,human,UP
PITPNA,,,,,,,,,,,,,,,0.0217958018183708,,,,0.0217958018183708,0.0217958018183708,,human,UP
AES,,,,,,,,,,,,0.0119875976815819,,,,,0.0316009446978569,,0.0217942711897194,0.0217942711897194,,human,UP
COX4I1,,,,,,,,,,,,,,,,,0.0217331983149051,,0.0217331983149051,0.0217331983149051,,human,UP
BAIAP3,,,,,,,,,0.0217075794935226,,,,,,,,,,0.0217075794935226,0.0217075794935226,,human,UP
SLC11A1,,,,,,,,,,,,,,,0.0216783583164215,,,,0.0216783583164215,0.0216783583164215,,human,UP
EIF4E3,,,,,,,,,,,,,,,,0.0216372497379779,,,0.0216372497379779,0.0216372497379779,,human,UP
DOCK11,,,,,,,,,,,,,,0.0216198377311229,,,,,0.0216198377311229,0.0216198377311229,,human,UP
RRN3P1,,,,,,,,,,,,,,0.0215534679591655,,,,,0.0215534679591655,0.0215534679591655,,human,UP
VCAN,,,,,,,,,,,,,,0.0193512346595525,0.0846160501241684,,-0.0460620485246181,0.0282025728374719,0.0215269522741436,0.0237769037485122,,human,UP
RNF213,,,,,,,,,,,,,,0.0215101111680269,,,,,0.0215101111680269,0.0215101111680269,,human,UP
STOM,,,,,,,,,0.0215034428983926,,,,,,,,,,0.0215034428983926,0.0215034428983926,,human,UP
PTPRC,,,,,,,,,,,,,,0.0266247782856225,0.0163315013051033,,,,0.0214781397953629,0.0214781397953629,,human,UP
NFATC3,,,,,,,,,,,,,,,,,,0.0214744489639997,0.0214744489639997,0.0214744489639997,,human,UP
MMP25,,,,,,,,,,,,,,,0.0214736424386501,,,,0.0214736424386501,0.0214736424386501,,human,UP
MME,,,,,,,,,,,,,,,0.0555915310978889,0.039860937744379,,-0.0310952346771955,0.0214524113883574,0.039860937744379,,human,UP
LOC100506582,,,,,,,,,0.0213939808309078,,,,,,,,,,0.0213939808309078,0.0213939808309078,,human,UP
RNU4-2,,,,,,,,,,,,,,,0.0269596595317125,0.0158022530376911,,,0.0213809562847018,0.0213809562847018,,human,UP
FRY,,,,,,,,,,,,,,0.0174023620784282,,0.0252020228654146,,,0.0213021924719214,0.0213021924719214,,human,UP
DOCK8,,,,,,,,,,,,,,0.0253888256847858,,,,0.0171976592391729,0.0212932424619793,0.0212932424619793,,human,UP
RNF139,,,,,,,,,,,,,,,,,0.0212802551686763,,0.0212802551686763,0.0212802551686763,,human,UP
MCOLN1,,,,,,,,,,,,,,,0.021241346374154,,,,0.021241346374154,0.021241346374154,,human,UP
GUSBP11,,,,,,,,,,,,,,,,0.0212046187371015,,,0.0212046187371015,0.0212046187371015,,human,UP
SYNE2,,,,,,,,,,,,,,0.0233827661722898,,0.0189460273832082,,,0.021164396777749,0.021164396777749,,human,UP
FKBP2,,,0.0097573809325695,0.0239517800509929,,0.0219108462333679,,0.0288221556693315,,,,,,,,,,,0.0211105407215654,0.0229313131421804,,human,UP
TNFRSF10C,,,,,,,,,,,,,,,0.0211075972765684,,,,0.0211075972765684,0.0211075972765684,,human,UP
SDF2L1,0.0169684514403343,,0.0239316876977682,0.0193683020770549,0.0200340114533901,0.0269876010715961,0.0199930034577846,0.0200507119297981,,,,,,,,,,,0.0210476813039609,0.0200340114533901,0.0169684514403343,human,UP
RPL21P28,,,,,,,,,,,,,,,,,,0.0210443269461393,0.0210443269461393,0.0210443269461393,,human,UP
LMAN2,,,,,,,,,,,,,,,,,,0.0210384055972099,0.0210384055972099,0.0210384055972099,,human,UP
PTPRZ1,,,,,,,,,0.0210254844278097,,,,,,,,,,0.0210254844278097,0.0210254844278097,,human,UP
SEC31A,,,,,,,,,,,0.0088816815987229,0.031417541205883,0.0227401535958051,,,,,,0.0210131254668037,0.0227401535958051,,human,UP
ENKUR,,,,,,,,,0.0209998898208141,,,,,,,,,,0.0209998898208141,0.0209998898208141,,human,UP
SNORD5,,,,,,,,,,,,,,,,0.0209846757352352,,,0.0209846757352352,0.0209846757352352,,human,UP
RRN3P3,,,,,,,,,,,,,,0.0209815427660942,,,,,0.0209815427660942,0.0209815427660942,,human,UP
STAG3L2,,,,,,,,,,,,,,0.0209428071975708,,,,,0.0209428071975708,0.0209428071975708,,human,UP
TC2N,,,,,,,,,,,,,,,,,,0.0209308303892612,0.0209308303892612,0.0209308303892612,,human,UP
S100A16,,,,,,,,,0.0299066770821809,0.0119454348459839,,,,,,,,,0.0209260559640824,0.0209260559640824,,human,UP
ITGB2,,,,,,,,,,,,,-0.0122086554765701,0.0271488074213266,0.0411397852003574,,,0.0274322181940078,0.0208780388347804,0.0272905128076672,,human,UP
LOC100506777,,,,,,,,,0.0208409652113914,,,,,,,,,,0.0208409652113914,0.0208409652113914,,human,UP
PKIG,,,,,,,,,0.0207541100680828,,,,,,,,,,0.0207541100680828,0.0207541100680828,,human,UP
LILRA6,,,,,,,,,,,,,,,0.0207443814724683,,,,0.0207443814724683,0.0207443814724683,,human,UP
PTGER2,,,,,,,,,,0.0530688539147377,0.0251104347407817,0.0221304446458816,,,-0.0175804253667593,,,,0.0206823269836604,0.0236204396933317,,human,UP
BTN3A2,,-0.0063127377070486,,,,,,,0.0349071249365806,0.0755510926246643,0.0457327887415885,0.0387753807008266,0.0099826892837882,,-0.016150277107954,-0.017361095175147,,,0.0206406207871623,0.0224449071101844,,human,UP
KGFLP2,,,,,,,,,,,,,0.0206279680132865,,,,,,0.0206279680132865,0.0206279680132865,,human,UP
CANX,,,,,,,,,,,,,,0.0205731894820928,,,,,0.0205731894820928,0.0205731894820928,,human,UP
RNA28S5,,,,,,,,,,,,,,,0.0205317344516515,,,,0.0205317344516515,0.0205317344516515,,human,UP
SCARNA10,,,,,,,,,,,,,,,0.0186796989291906,0.0223674047738313,,,0.020523551851511,0.020523551851511,,human,UP
LOC100507625,,,,,,,,,,,,0.0256725624203681,,,,,0.0152828330174088,,0.0204776977188885,0.0204776977188885,,human,UP
NCF4,,,,,,,,,,,,,,,0.020411018282175,,,,0.020411018282175,0.020411018282175,,human,UP
AP3S1,,,,,,,,,0.0240468978881835,0.0135160544887185,0.0135203432291746,0.0267508570104837,0.0240599121898412,,,,,,0.0203788129612803,0.0240468978881835,,human,UP
DYSF,,,,,,,,,,,,,,,0.0203562676906585,,,,0.0203562676906585,0.0203562676906585,,human,UP
RPL28,,,,,,,,,,0.0100101539865136,,0.0218522902578115,0.029167728498578,,,,,,0.020343390914301,0.0218522902578115,,human,UP
SH2D2A,,,,,,,,,,,,,,0.0203414671123027,,,,,0.0203414671123027,0.0203414671123027,,human,UP
CASQ2,,,,,,,,,,,0.020325044170022,,,,,,,,0.020325044170022,0.020325044170022,,human,UP
LILRB2,,,,,,,,,,,,,,,,0.0203040186315774,,,0.0203040186315774,0.0203040186315774,,human,UP
SLC6A6,,,,,,,,,,,,,,,0.0202705506235361,,,,0.0202705506235361,0.0202705506235361,,human,UP
SERPINF1,0.0224782954901456,,0.0077697830274701,0.0402130559086799,0.0156765282154083,0.0047038248740136,0.0202149022370576,0.0307631231844425,,,,,,,,,,,0.0202599304196025,0.0202149022370576,0.0224782954901456,human,UP
KANSL1,,,,,,,,,0.0202411785721778,,,,,,,,,,0.0202411785721778,0.0202411785721778,,human,UP
RPL36A,,,,,,,,,0.0280952285975217,0.0481191799044609,0.032311912626028,-0.0172152109444141,-0.0415055118501186,,,,0.0716260448098182,,0.0202386071905493,0.0302035706117749,,human,UP
SLC16A9,,,,,,,,,0.0202377494424581,,,,,,,,,,0.0202377494424581,0.0202377494424581,,human,UP
LOC100131355,,,,,,,,,,,,,,,,0.0202174950391054,,,0.0202174950391054,0.0202174950391054,,human,UP
SNORD6,,,,,,,,,,,,,,,0.0180325526744127,0.0223963744938373,,,0.020214463584125,0.020214463584125,,human,UP
UBE4A,,,,,,,,,,,,0.0268230475485324,0.013582456856966,,,,,,0.0202027522027492,0.0202027522027492,,human,UP
FOXO4,,,,,,,,,,,,,,,,,,0.0201668720692396,0.0201668720692396,0.0201668720692396,,human,UP
COLCA1,,,,,,,,,0.0201230384409427,,,,,,,,,,0.0201230384409427,0.0201230384409427,,human,UP
SNORD116-9,,,,,,,,,,,,,,0.0188613180071115,0.0213587321341037,,,,0.0201100250706076,0.0201100250706076,,human,UP
HAGH,,,,,,,,,,,,,,,,,,0.0200766921043396,0.0200766921043396,0.0200766921043396,,human,UP
PPP1R14C,,,,,,,,,0.0200474988669157,,,,,,,,,,0.0200474988669157,0.0200474988669157,,human,UP
C17orf49,,,,,,,,,,,,,,,,,0.0200140550732612,,0.0200140550732612,0.0200140550732612,,human,UP
SLC38A5,,,,,,,,,,,,,,,,,,0.0200065057724714,0.0200065057724714,0.0200065057724714,,human,UP
SNORD74,,,,,,,,,,,,,,-0.0183846708387136,0.0368163734674453,,,0.041042760014534,0.0198248208810885,0.0368163734674453,,human,UP
CTSD,,-0.010013778693974,,,,,,,,,,,,,0.0327362343668937,,,0.0363843068480491,0.0197022541736563,0.0327362343668937,,human,UP
SLC25A39,,,,,,,,,,,,,,0.0533465035259723,,-0.0351980850100517,,0.0402199700474739,0.0194561295211315,0.0402199700474739,,human,UP
LDHA,,-0.0175388231873512,,,,,,,,0.0352552235126495,0.0299306139349937,0.0255460161715745,0.0122031765058636,0.0286334306001663,0.021306250244379,,,,0.0193336982546108,0.0255460161715745,,human,UP
S100A9,,-0.0610954836010932,,,,,,,,0.1104817017912864,0.0154605209827423,0.176035463809967,0.0666461735963821,,0.0436112284660339,,-0.2187315374612808,,0.0189154382262911,0.0436112284660339,,human,UP
NGFRAP1,,,,,,,,,0.0195408891886472,0.0409996695816516,0.0281799398362636,,0.0236409064382314,,,,-0.0181689616292715,,0.0188384886831045,0.0236409064382314,,human,UP
MAPT-AS1,0.0223372895270586,,,0.0221929717808961,,0.0077304048463702,0.0285077895969152,0.0123166954144835,,,,,,,,,,,0.0186170302331447,0.0221929717808961,0.0223372895270586,human,UP
H2AFZ,,-0.0068029672838747,,,,,,,,0.0260311849415302,,0.0360043682157993,0.0190187133848667,,,,,,0.0185628248145803,0.0225249491631984,,human,UP
GPR153,0.0368536822497844,,-0.0119136497378349,0.0358500480651855,-0.0154235940426588,,0.0258554238826036,0.0396346114575862,,,,,,,,,,,0.018476086979111,0.0308527359738945,0.0368536822497844,human,UP
CAPS,-0.0204421188682317,,,0.0503852926194667,0.038854707032442,0.0289368033409118,-0.0711748078465461,0.0806834548711776,,,,,,,,,,,0.01787388852487,0.0338957551866769,-0.0204421188682317,human,UP
CEACAM6,0.042924840003252,0.0260363090783357,,0.0442311502993106,0.00971753988415,0.0444575026631355,0.0113043216988444,0.0295308213680982,-0.073030412197113,,,0.0199371259659528,,,,,,,0.0172343554182185,0.0260363090783357,0.042924840003252,human,UP
MYO1F,,,,,,,,,,,,,-0.0107491482049226,0.0251595042645931,0.0360650904476642,,,,0.0168251488357782,0.0251595042645931,,human,UP
ITGAL,,,,,,,,,,,,,-0.0120082823559641,0.0335585176944732,,,0.0138750476762652,0.0305546298623085,0.0164949782192707,0.0222148387692868,,human,UP
TXN,0.0115971881896257,0.0302993804216384,0.0270360559225082,0.0210648737847805,0.0365409776568412,0.017795505002141,0.0196202509105205,0.0232078004628419,-0.0399946086108684,,,,,,,,,,0.0163519359711143,0.0210648737847805,0.0115971881896257,human,UP
SPARC,,,,,,,,,,,,,,0.024118922650814,,0.0268027912825346,-0.010285809636116,0.0238478370010852,0.0161209353245794,0.0239833798259496,,human,UP
UQCRQ,0.0111470138654112,,0.0250626131892204,0.0308995656669139,0.0326684564352035,0.005089615471661,0.0218875370919704,0.0212563425302505,,-0.0143306571990251,,,0.0097694210708141,,,,,,0.0159388786802689,0.0212563425302505,0.0111470138654112,human,UP
HIST3H3,-0.0438804663717746,,0.0413246564567089,,0.0600990615785121,0.0540045388042926,-0.0503873601555824,0.0337209962308406,,,,,,,,,,,0.0158135710904995,0.0375228263437747,-0.0438804663717746,human,UP
FGFBP2,,,,,,,,,,,-0.0076461089774966,-0.0299753490835428,-0.0560611188411712,0.0587845146656036,0.0436322093009948,,0.0393420346081256,0.0582848750054836,0.0151944366682853,0.0393420346081256,,human,UP
S100A12,,,,,,,,,,0.0335774458944797,0.0075953025370836,0.048310037702322,0.0192208774387836,,0.0998745486140251,-0.0166701972484588,-0.1284415572881698,0.0575352348387241,0.0151252115610986,0.0263991616666317,,human,UP
RPLP0P6,,,,,,,,,,-0.0386045575141906,0.0297252163290977,0.0507972538471221,,,,,0.0175686702132225,,0.0148716457188129,0.0236469432711601,,human,UP
SNORA68,,,,,,,,,,,,,,,0.0414304174482822,-0.0296894572675228,,0.0289987046271562,0.0135798882693052,0.0289987046271562,,human,UP
HCN4,0.0273845102638006,,0.0151705723255872,0.0290121715515851,-0.0119011998176574,-0.0159458275884389,0.0277871545404195,0.0224786046892404,,,,,,,,,,,0.0134265694235052,0.0224786046892404,0.0273845102638006,human,UP
NBPF8,,,,,,,,,,,-0.0096266055479645,0.0276086423546075,0.0222777556627988,,,,,,0.0134199308231472,0.0222777556627988,,human,UP
NBPF10,,-0.0060983984731137,,,,,,,,0.0338605009019374,,0.0332711860537529,0.0216082371771335,,,,-0.0157503206282854,,0.0133782410062849,0.0216082371771335,,human,UP
COX6A1,,-0.0197314023971557,,,,,,,,,,,,0.0374341085553169,,,,0.0223169457167387,0.0133398839582999,0.0223169457167387,,human,UP
IL10RA,,,,,,,,,,0.0369620025157928,-0.0130869103595614,0.0213429387658834,-0.0301023051142692,0.0260969046503305,,,0.0142279006540775,0.0378501266241073,0.0133272368194801,0.0213429387658834,,human,UP
CA2,,,,,,,,,,,,,,,,0.0270536821335554,-0.0190579313784837,0.0307523570954799,0.0129160359501838,0.0270536821335554,,human,UP
