gene_symbol,logfc_dz:769,logfc_dz:768,logfc_dz:548,logfc_dz:853,logfc_dz:855,logfc_dz:891,logfc_dz:892,logfc_dz:854,logfc_dz:543,logfc_dz:767,logfc_dz:542,logfc_dz:465,logfc_dz:852,logfc_dz:547,logfc_dz:549,logfc_dz:545,mean_logfc,median_logfc,common_experiment,organism,signature_type
RHOB,,,,,,-0.0300666037946939,-0.0153972739353775,,,,,,,,,,-0.0227319388650357,-0.0227319388650357,,human,DOWN
SMNDC1,-0.0227250885218381,,,,,,,,,,,,,,,,-0.0227250885218381,-0.0227250885218381,-0.0227250885218381,human,DOWN
TNS4,,,,,,,,,,,,,,-0.0227249264717102,,,-0.0227249264717102,-0.0227249264717102,,human,DOWN
NPR1,,,,,,,,,,,,,,-0.0227169468998909,,,-0.0227169468998909,-0.0227169468998909,,human,DOWN
SHOX2,,,,,,,,,,,,,,-0.022711819037795,,,-0.022711819037795,-0.022711819037795,,human,DOWN
PCBP1,,,,-0.015222929418087,,,,,,,,,,,-0.0301673542708158,,-0.0226951418444514,-0.0226951418444514,,human,DOWN
DRAM1,-0.0226881224662065,,,,,,,,,,,,,,,,-0.0226881224662065,-0.0226881224662065,-0.0226881224662065,human,DOWN
RPP40,,-0.0209922008216381,,,,,,,-0.0243788678199052,,,,,,,,-0.0226855343207716,-0.0226855343207716,,human,DOWN
LYAR,,,,,,,,,,,,,,,,-0.0226837750524282,-0.0226837750524282,-0.0226837750524282,,human,DOWN
ISM1,,,,,,,,,,,,,,-0.0226672664284706,,,-0.0226672664284706,-0.0226672664284706,,human,DOWN
KCNK17,,,,,,,,,,,,,,-0.0226602312177419,,,-0.0226602312177419,-0.0226602312177419,,human,DOWN
SH3BGRL3,,,,,,,,,,,,,,,-0.0226511433720588,,-0.0226511433720588,-0.0226511433720588,,human,DOWN
TMSB4X,,,,,,-0.0233108773827552,0.0301758628338575,,,,,-0.074742890894413,,,,,-0.0226259684811035,-0.0233108773827552,,human,DOWN
PPM1N,,,,,,,,,,,,,,-0.0226176735013723,,,-0.0226176735013723,-0.0226176735013723,,human,DOWN
NSUN5P2,,-0.0226038713008165,,,,,,,-0.0226229857653379,,,,,,,,-0.0226134285330772,-0.0226134285330772,,human,DOWN
HAS2,,,,,,,-0.0260409489274024,,,,,,,-0.0191808063536882,,,-0.0226108776405453,-0.0226108776405453,,human,DOWN
HIF1A,,,-0.0322635732591152,,,,-0.0129353320226073,,,,,,,,,,-0.0225994526408612,-0.0225994526408612,,human,DOWN
PLA2G5,,,,,,,,,,,,,,,,-0.022577142342925,-0.022577142342925,-0.022577142342925,,human,DOWN
SPRY4,,,,,,,,,,,,,,-0.0209681112319231,,-0.024178085848689,-0.022573098540306,-0.022573098540306,,human,DOWN
FAM175B,-0.0225635543465614,,,,,,,,,,,,,,,,-0.0225635543465614,-0.0225635543465614,-0.0225635543465614,human,DOWN
HTR1F,,,,,,,,,,,,,,,,-0.0225632190704345,-0.0225632190704345,-0.0225632190704345,,human,DOWN
FAM13C,,,,,,-0.0317163802683353,-0.0133640021085739,,,,,,,,,,-0.0225401911884546,-0.0225401911884546,,human,DOWN
TMEM259,,,,,,,,,,,,,,,,-0.022529674693942,-0.022529674693942,-0.022529674693942,,human,DOWN
LARP6,-0.0263601131737232,,,,-0.0186734199523925,,,,,,,,,,,,-0.0225167665630579,-0.0225167665630579,-0.0263601131737232,human,DOWN
SNX10,,,,-0.022494988515973,,,,,,,,,,,,,-0.022494988515973,-0.022494988515973,,human,DOWN
CDC25B,,,-0.0224812496453523,,,,,,,,,,,,,,-0.0224812496453523,-0.0224812496453523,,human,DOWN
ABRACL,-0.0243606679141521,,,,,,,,-0.0202110800892114,,,,,,,-0.0228356309235095,-0.0224691263089577,-0.0228356309235095,-0.0243606679141521,human,DOWN
WNT7A,,,,,,,,,,,,,,,,-0.0224330108612775,-0.0224330108612775,-0.0224330108612775,,human,DOWN
IL3RA,,,,,,,,,,,,,,,,-0.0224257819354534,-0.0224257819354534,-0.0224257819354534,,human,DOWN
ACVRL1,,,,,,,,,,,,,,-0.0224071070551872,,,-0.0224071070551872,-0.0224071070551872,,human,DOWN
IQCJ-SCHIP1,,,,,-0.0203117374330759,,-0.0138187725096941,-0.0338484346866607,,,,,-0.0216037165373563,,,,-0.0223956652916967,-0.0209577269852161,,human,DOWN
RRAGA,,,,,,,,-0.0208694394677877,,,,,-0.0239188019186258,,,,-0.0223941206932067,-0.0223941206932067,,human,DOWN
UQCRC1,,,,-0.0179157853126525,-0.0204127933830022,,,-0.0250087697058916,,,,,-0.0262389034032821,,,,-0.0223940629512071,-0.0227107815444469,,human,DOWN
RPS6KA3,,,,,,,,,,,,,,,,-0.0223853345960378,-0.0223853345960378,-0.0223853345960378,,human,DOWN
SMIM24,,,,,,,,,,,-0.0203954819589853,,,-0.0243307240307331,,,-0.0223631029948592,-0.0223631029948592,,human,DOWN
LOC100287676,,-0.0231818817555904,,,,,,,-0.0215435288846492,,,,,,,,-0.0223627053201198,-0.0223627053201198,,human,DOWN
CT47A11,,,,,,,,,,,,,,,,-0.0223615132272243,-0.0223615132272243,-0.0223615132272243,,human,DOWN
ABHD6,,,,,,,,,,,,,,,,-0.0223411973565816,-0.0223411973565816,-0.0223411973565816,,human,DOWN
PSMG3,-0.0267679467797279,,,,,,,,-0.0179066732525825,,,,,,,,-0.0223373100161552,-0.0223373100161552,-0.0267679467797279,human,DOWN
USP1,-0.0223213396966457,,,,,,,,,,,,,,,,-0.0223213396966457,-0.0223213396966457,-0.0223213396966457,human,DOWN
DAD1,-0.0188891105353832,,,-0.0314274318516254,-0.0271259397268295,-0.0216008070856332,-0.0165019389241933,-0.0183140039443969,,,,,,,,,-0.0223098720113436,-0.0202449588105082,-0.0188891105353832,human,DOWN
CACNG3,,,,-0.017664635553956,,,,,,,,-0.0269342269748449,,,,,-0.0222994312644004,-0.0222994312644004,,human,DOWN
ATG14,-0.0222955774515867,,,,,,,,,,,,,,,,-0.0222955774515867,-0.0222955774515867,-0.0222955774515867,human,DOWN
AKAP4,,,,,,,,,,,,,,-0.022284971550107,,,-0.022284971550107,-0.022284971550107,,human,DOWN
DYNLT1,,,-0.0222695786505937,,,,,,,,,,,,,,-0.0222695786505937,-0.0222695786505937,,human,DOWN
MS4A6A,,,,,,,,,,,,,,,-0.0222652480006217,,-0.0222652480006217,-0.0222652480006217,,human,DOWN
PAXIP1-AS1,,,,,,,,,,-0.0215044654905796,-0.023022573441267,,,,,,-0.0222635194659233,-0.0222635194659233,,human,DOWN
FOXD1,,,,,,,,,,-0.0245234835892915,-0.019983472302556,,,,,,-0.0222534779459238,-0.0222534779459238,,human,DOWN
GOLGA8B,,,,-0.0315460786223411,,,-0.0129449144005775,,,,,,,,,,-0.0222454965114593,-0.0222454965114593,,human,DOWN
PSD2,,,,-0.0158698260784149,-0.0286005213856697,,,,,,,,,,,,-0.0222351737320423,-0.0222351737320423,,human,DOWN
LANCL2,-0.0222336761653423,,,,,,,,,,,,,,,,-0.0222336761653423,-0.0222336761653423,-0.0222336761653423,human,DOWN
COX17,,,,,,,,,,,,,,,,-0.0222259908914566,-0.0222259908914566,-0.0222259908914566,,human,DOWN
BABAM1,-0.0222235769033432,,,,,,,,,,,,,,,,-0.0222235769033432,-0.0222235769033432,-0.0222235769033432,human,DOWN
ALG6,-0.0222177077084779,,,,,,,,,,,,,,,,-0.0222177077084779,-0.0222177077084779,-0.0222177077084779,human,DOWN
MRFAP1L1,,,,,,,,,,,,,,,-0.0222011711448431,,-0.0222011711448431,-0.0222011711448431,,human,DOWN
RNF25,,-0.0222818758338689,,,,,,,-0.0220373645424842,,,,,,,,-0.0221596201881766,-0.0221596201881766,,human,DOWN
HTR2A,-0.0496816895902156,-0.0229760315269231,,,,,,,-0.02856988273561,0.0126002449542284,,,,,,,-0.0221568397246301,-0.0257729571312665,-0.0496816895902156,human,DOWN
FAM205B,,-0.0221565067768096,,,,,,,,,,,,,,,-0.0221565067768096,-0.0221565067768096,,human,DOWN
PALD1,,,,,,,,,,,,,,-0.0221446976065635,,,-0.0221446976065635,-0.0221446976065635,,human,DOWN
IGLON5,,-0.0233013592660427,,,,,,,-0.0209729745984077,,,,,,,,-0.0221371669322252,-0.0221371669322252,,human,DOWN
TEK,,,,,,,,,,,,,,-0.0221353247761726,,,-0.0221353247761726,-0.0221353247761726,,human,DOWN
C7orf49,,-0.022134831175208,,,,,,,-0.0221289005130529,,,,,,,,-0.0221318658441305,-0.0221318658441305,,human,DOWN
SEC11A,,,,,,,,,,,,,,,-0.0221116300672292,,-0.0221116300672292,-0.0221116300672292,,human,DOWN
FBXW7,,-0.024526908993721,,,,,,,-0.0196948386728763,,,,,,,,-0.0221108738332986,-0.0221108738332986,,human,DOWN
EPHX3,,,,,,,,,,,,,,,,-0.0220883041620254,-0.0220883041620254,-0.0220883041620254,,human,DOWN
ITPK1,,,,,-0.0220770593732595,,,,,,,,,,,,-0.0220770593732595,-0.0220770593732595,,human,DOWN
LUC7L3,,-0.0220679976046085,,,,,,,,,,,,,,,-0.0220679976046085,-0.0220679976046085,,human,DOWN
CD70,,,,,,,,,,,,,,-0.0220679938793182,,,-0.0220679938793182,-0.0220679938793182,,human,DOWN
MB,,,,,,,,,,,,,,-0.0220677070319652,,,-0.0220677070319652,-0.0220677070319652,,human,DOWN
DYDC2,,,,,,,,,,,,,,-0.0220657233148813,,,-0.0220657233148813,-0.0220657233148813,,human,DOWN
SLC6A9,,,,,,-0.0217767562717199,-0.0223534293472766,,,,,,,,,,-0.0220650928094983,-0.0220650928094983,,human,DOWN
OPALIN,,,,,-0.024476084858179,,,,,,,,-0.019652634859085,,,,-0.022064359858632,-0.022064359858632,,human,DOWN
HYLS1,-0.0220437422394752,,,,,,,,,,,,,,,,-0.0220437422394752,-0.0220437422394752,-0.0220437422394752,human,DOWN
BTN2A1,-0.0220322236418724,,,,,,,,,,,,,,,,-0.0220322236418724,-0.0220322236418724,-0.0220322236418724,human,DOWN
CDC42EP1,,,,,,,,,,,,-0.0220315884798765,,,,,-0.0220315884798765,-0.0220315884798765,,human,DOWN
ZFPM2,-0.0220276769250631,,,,,,,,,,,,,,,,-0.0220276769250631,-0.0220276769250631,-0.0220276769250631,human,DOWN
GKAP1,-0.0220261942595243,,,,,,,,,,,,,,,,-0.0220261942595243,-0.0220261942595243,-0.0220261942595243,human,DOWN
ALAS1,-0.0220226664096117,,,,,,,,,,,,,,,,-0.0220226664096117,-0.0220226664096117,-0.0220226664096117,human,DOWN
NDRG4,,,,,-0.02751936763525,,,,,,,-0.0141658820211887,-0.0243202615529298,,,,-0.0220018370697895,-0.0243202615529298,,human,DOWN
DERA,-0.0219888184219598,,,,,,,,,,,,,,,,-0.0219888184219598,-0.0219888184219598,-0.0219888184219598,human,DOWN
TRIB2,,,,-0.0182244796305894,,,,,,,,,,,,-0.0257311593741178,-0.0219778195023536,-0.0219778195023536,,human,DOWN
ST6GALNAC5,,,,,,,,,,,,,,-0.0219727475196123,,,-0.0219727475196123,-0.0219727475196123,,human,DOWN
KLRK1,,,,,,,,,,,,,,,-0.0219696406275033,,-0.0219696406275033,-0.0219696406275033,,human,DOWN
RCHY1,,,,,,,,,,,,,,,,-0.0219649262726306,-0.0219649262726306,-0.0219649262726306,,human,DOWN
FRMPD4,-0.0243192221969366,,,,,,,,-0.0196094382554292,,,,,,,,-0.0219643302261829,-0.0219643302261829,-0.0243192221969366,human,DOWN
TDGF1P3,,,,,,,,,,,,,,-0.0219528786838054,,,-0.0219528786838054,-0.0219528786838054,,human,DOWN
SERF1B,,,,,,,,,-0.0219437088817358,,,,,,,,-0.0219437088817358,-0.0219437088817358,,human,DOWN
MCL1,,,,,,,,,,,,,,,,-0.0219346899539232,-0.0219346899539232,-0.0219346899539232,,human,DOWN
CXXC5,,,,-0.0181296896189451,-0.025731498375535,,,,,,,,,,,,-0.02193059399724,-0.02193059399724,,human,DOWN
MANEAL,-0.021926611661911,,,,,,,,,,,,,,,,-0.021926611661911,-0.021926611661911,-0.021926611661911,human,DOWN
BOLA2B,,,,,,,,,,,-0.0219179708510637,,,,,,-0.0219179708510637,-0.0219179708510637,,human,DOWN
C1orf94,,,,,,,,,,,,,,-0.0219076480716466,,,-0.0219076480716466,-0.0219076480716466,,human,DOWN
ZIM2,,,,,,,,,,,,,,,,-0.0219039805233478,-0.0219039805233478,-0.0219039805233478,,human,DOWN
CLDN11,,,,,,,,,,,,,-0.0219032894819974,,,,-0.0219032894819974,-0.0219032894819974,,human,DOWN
CNTFR,,,,,,,,,,,,,,-0.0218936409801244,,,-0.0218936409801244,-0.0218936409801244,,human,DOWN
PTPRN,,,,-0.0163068939000368,,,,,,,,-0.0274549201130867,,,,,-0.0218809070065617,-0.0218809070065617,,human,DOWN
MDP1,-0.0218730568885803,,,,,,,,,,,,,,,,-0.0218730568885803,-0.0218730568885803,-0.0218730568885803,human,DOWN
B4GALT5,,,,,,-0.0265099387615919,-0.0172054786235094,,,,,,,,,,-0.0218577086925506,-0.0218577086925506,,human,DOWN
CA12,,,,,,,,,,,,,,-0.0218565296381711,,,-0.0218565296381711,-0.0218565296381711,,human,DOWN
SLC25A6,,0.0359419658780097,-0.0190204102545976,,,,,,,,,,,,-0.0824450626969337,-0.0218967404216527,-0.0218550618737936,-0.0204585753381252,,human,DOWN
DHCR24,-0.0342253632843494,,,-0.0406551919877529,-0.0328399874269962,,,,,,,0.0220234412699937,,-0.0234048087149858,,,-0.0218203820288181,-0.0328399874269962,-0.0342253632843494,human,DOWN
THBS1,,,,,,-0.0218164939433336,,,,,,,,,,,-0.0218164939433336,-0.0218164939433336,,human,DOWN
TOMM20L,,,,,,,,,,,,,,,,-0.0218130275607109,-0.0218130275607109,-0.0218130275607109,,human,DOWN
CRIPAK,,,,,,,,,,,,,,,,-0.0218107663094997,-0.0218107663094997,-0.0218107663094997,,human,DOWN
ARRB2,,,,,,,,,,,,,,,-0.0218038167804479,,-0.0218038167804479,-0.0218038167804479,,human,DOWN
TNFRSF1B,,,-0.0218019429594278,,,,,,,,,,,,,,-0.0218019429594278,-0.0218019429594278,,human,DOWN
CD160,,,-0.0200325287878513,,,,,,,,,,,,-0.0235571525990962,,-0.0217948406934738,-0.0217948406934738,,human,DOWN
PLCB1,,-0.0213611032813787,,,,,,,-0.0222282148897647,,,,,,,,-0.0217946590855717,-0.0217946590855717,,human,DOWN
MAD1L1,,,-0.0186026617884635,,,,,,,,,,,,-0.024983961135149,,-0.0217933114618062,-0.0217933114618062,,human,DOWN
LINC00479,,,,,,,,,,,,,,-0.0217854753136634,,,-0.0217854753136634,-0.0217854753136634,,human,DOWN
HECA,,,,,,,,,,,,,,,,-0.0217765998095273,-0.0217765998095273,-0.0217765998095273,,human,DOWN
GPR20,,,,,,,,,,,,,,-0.0193282347172498,,-0.0242182668298482,-0.021773250773549,-0.021773250773549,,human,DOWN
RARRES3,,,-0.0258919242769479,,,,,,,,,,,,-0.0176250729709863,,-0.0217584986239671,-0.0217584986239671,,human,DOWN
SPECC1,,,,,,-0.0283835604786872,-0.0151318907737731,,,,,,,,,,-0.0217577256262302,-0.0217577256262302,,human,DOWN
PIP4K2A,,,,,-0.0243674293160438,,,,,,,,-0.0190981049090623,,,,-0.0217327671125531,-0.0217327671125531,,human,DOWN
TUNAR,,,,,,,,,,,,,,-0.0217150337994098,,,-0.0217150337994098,-0.0217150337994098,,human,DOWN
NIM1K,-0.0217113718390464,,,,,,,,,,,,,,,,-0.0217113718390464,-0.0217113718390464,-0.0217113718390464,human,DOWN
SELPLG,,,-0.0134602868929505,,,,,,,,,,,,-0.0299496687948703,,-0.0217049778439104,-0.0217049778439104,,human,DOWN
UBAC2-AS1,-0.0216906666755676,,,,,,,,,,,,,,,,-0.0216906666755676,-0.0216906666755676,-0.0216906666755676,human,DOWN
SLC4A4,,,,,,-0.0240040123462677,-0.0193657856434583,,,,,,,,,,-0.021684898994863,-0.021684898994863,,human,DOWN
POC1B,,,,,,,,,,-0.0242443289607763,-0.0190803874284029,,,,,,-0.0216623581945896,-0.0216623581945896,,human,DOWN
HSPBP1,,-0.0213285870850086,,,,,,,-0.0215036515146493,,,,,,,-0.0221390202641487,-0.0216570862879355,-0.0215036515146493,,human,DOWN
WASH1,,,,,,,,-0.0216543078422546,,,,,,,,,-0.0216543078422546,-0.0216543078422546,,human,DOWN
TMEM200A,-0.0216483678668737,,,,,,,,,,,,,,,,-0.0216483678668737,-0.0216483678668737,-0.0216483678668737,human,DOWN
KLKB1,,,,,,,,,,,,,,-0.0216432362794876,,,-0.0216432362794876,-0.0216432362794876,,human,DOWN
POMT1,-0.0216253567487001,,,,,,,,,,,,,,,,-0.0216253567487001,-0.0216253567487001,-0.0216253567487001,human,DOWN
PXDN,,,,,,,-0.0216174572706222,,,,,,,,,,-0.0216174572706222,-0.0216174572706222,,human,DOWN
CISD3,,,,,,,,,,,,,,,,-0.021605659276247,-0.021605659276247,-0.021605659276247,,human,DOWN
EPB41L3,,,,,-0.0192006081342697,-0.0227036066353321,,,,,,-0.0194424334913492,-0.0250421669334173,,,,-0.021597203798592,-0.0210730200633406,,human,DOWN
C10orf126,,,,,,,,,,,,,,-0.0215956289321184,,,-0.0215956289321184,-0.0215956289321184,,human,DOWN
PLEKHB2,,,,,,,-0.0215953439474105,,,,,,,,,,-0.0215953439474105,-0.0215953439474105,,human,DOWN
CPNE5,,,,-0.0215886868536472,,,,,,,,,,,,,-0.0215886868536472,-0.0215886868536472,,human,DOWN
MARCH11,,,,,,,,,,-0.0204012207686901,-0.0227641016244888,,,,,,-0.0215826611965894,-0.0215826611965894,,human,DOWN
RBFOX3,,,,,,,,,,,,,,-0.0215814895927906,,,-0.0215814895927906,-0.0215814895927906,,human,DOWN
HR,,,,,,,,,,,,,,,,-0.0215769074857234,-0.0215769074857234,-0.0215769074857234,,human,DOWN
COL9A2,,,,,,,,,,,,-0.0215720292180776,,,,,-0.0215720292180776,-0.0215720292180776,,human,DOWN
PAK1IP1,-0.0215599350631237,,,,,,,,,,,,,,,,-0.0215599350631237,-0.0215599350631237,-0.0215599350631237,human,DOWN
SLC22A3,,,,,,-0.0215435568243265,,,,,,,,,,,-0.0215435568243265,-0.0215435568243265,,human,DOWN
MRPS17,,,,,,,,,,,,,,,,-0.0215366259217262,-0.0215366259217262,-0.0215366259217262,,human,DOWN
LRRN1,,,,,,-0.0215356722474098,,,,,,,,,,,-0.0215356722474098,-0.0215356722474098,,human,DOWN
TNFRSF8,,,,,,,,,,,,,,-0.0215330235660076,,,-0.0215330235660076,-0.0215330235660076,,human,DOWN
SHOC2,-0.0215293653309345,,,,,,,,,,,,,,,,-0.0215293653309345,-0.0215293653309345,-0.0215293653309345,human,DOWN
FAM229B,-0.0215272866189479,,,,,,,,,,,,,,,,-0.0215272866189479,-0.0215272866189479,-0.0215272866189479,human,DOWN
PTCH1,,,,,,,-0.0215211305767297,,,,,,,,,,-0.0215211305767297,-0.0215211305767297,,human,DOWN
CCDC28A,-0.0215202495455741,,,,,,,,,,,,,,,,-0.0215202495455741,-0.0215202495455741,-0.0215202495455741,human,DOWN
CREM,,,,,,,,,,,,,,,,-0.0215112399309873,-0.0215112399309873,-0.0215112399309873,,human,DOWN
KLHL12,-0.0214987080544233,,,,,,,,,,,,,,,,-0.0214987080544233,-0.0214987080544233,-0.0214987080544233,human,DOWN
KLF2,,,,,,,,,,-0.0134667884558439,,,,,,-0.0295170545578002,-0.0214919215068221,-0.0214919215068221,,human,DOWN
SEC16B,,,,,,,,,,,,,,,,-0.0214909259229898,-0.0214909259229898,-0.0214909259229898,,human,DOWN
ENOX1,-0.0255202818661928,,,,,,,,,-0.024751853197813,-0.0141929425299167,,,,,,-0.0214883591979742,-0.024751853197813,-0.0255202818661928,human,DOWN
ARSE,,,,,,,,,,,,,,-0.0214745476841926,,,-0.0214745476841926,-0.0214745476841926,,human,DOWN
RASSF5,,,-0.0213925614953041,,,,,,,,,,,,-0.0215427372604608,,-0.0214676493778824,-0.0214676493778824,,human,DOWN
C4orf48,,,,,,,,-0.0214676409959793,,,,,,,,,-0.0214676409959793,-0.0214676409959793,,human,DOWN
NUDT9,-0.0214661173522472,,,,,,,,,,,,,,,,-0.0214661173522472,-0.0214661173522472,-0.0214661173522472,human,DOWN
TRIO,,,,,,,,,,,,,,,,-0.0214641224592924,-0.0214641224592924,-0.0214641224592924,,human,DOWN
PAK7,,-0.0210600458085536,,,,,,,-0.021837156265974,,,,,,,,-0.0214486010372638,-0.0214486010372638,,human,DOWN
ATF4,,,,,,,,,-0.0214463453739881,,,,,,,,-0.0214463453739881,-0.0214463453739881,,human,DOWN
TBCB,,,,,,,,,,,,,,,-0.0214444566518068,,-0.0214444566518068,-0.0214444566518068,,human,DOWN
THEMIS,-0.0214443989098072,,,,,,,,,,,,,,,,-0.0214443989098072,-0.0214443989098072,-0.0214443989098072,human,DOWN
ARF3,,,,-0.026190485805273,,,,-0.0166896507143974,,,,,,,,,-0.0214400682598352,-0.0214400682598352,,human,DOWN
INPP1,-0.0210662502795457,,,,,,,-0.0190655812621116,,,,,-0.0241515543311834,,,,-0.0214277952909469,-0.0210662502795457,-0.0210662502795457,human,DOWN
MIR7-3HG,,,,,,,,,,,,,,,,-0.0214204974472522,-0.0214204974472522,-0.0214204974472522,,human,DOWN
CHCHD10,,,-0.0156786609441041,,,,,-0.0215158909559249,,,,,-0.0269931219518184,,,,-0.0213958912839492,-0.0215158909559249,,human,DOWN
SERPIND1,,,,,,,,,,,,,,,,-0.0213801506906747,-0.0213801506906747,-0.0213801506906747,,human,DOWN
PSMB5,-0.0213751252740621,,,,,,,,,,,,,,,,-0.0213751252740621,-0.0213751252740621,-0.0213751252740621,human,DOWN
LOC101928476,,-0.021748898550868,,,,,,,-0.0209955554455518,,,,,,,,-0.0213722269982099,-0.0213722269982099,,human,DOWN
LHFP,,,,,,,-0.0213668700307607,,,,,,,,,,-0.0213668700307607,-0.0213668700307607,,human,DOWN
FZD10,,,,,,,,,,,,,,,,-0.0213638134300708,-0.0213638134300708,-0.0213638134300708,,human,DOWN
HEXIM1,,,,,,,,,,,,,,,,-0.0213631596416234,-0.0213631596416234,-0.0213631596416234,,human,DOWN
PHYHIPL,,,,-0.0165215227752923,,,,-0.0261928420513868,,,,,,,,,-0.0213571824133396,-0.0213571824133396,,human,DOWN
HEIH,,,-0.0213420018553733,,,,,,,,,,,,,,-0.0213420018553733,-0.0213420018553733,,human,DOWN
FOXA3,,,,,,,,,,,,,,,,-0.0212992019951343,-0.0212992019951343,-0.0212992019951343,,human,DOWN
HOXD11,,,,,,,,,,,,,,-0.0212986096739768,,,-0.0212986096739768,-0.0212986096739768,,human,DOWN
AARD,,,,,,,,,,,,,,,,-0.021289037540555,-0.021289037540555,-0.021289037540555,,human,DOWN
CKAP2,-0.0212848596274852,,,,,,,,,,,,,,,,-0.0212848596274852,-0.0212848596274852,-0.0212848596274852,human,DOWN
RBM14,-0.0212828405201435,,,,,,,,,,,,,,,,-0.0212828405201435,-0.0212828405201435,-0.0212828405201435,human,DOWN
QDPR,,,,,-0.021278528496623,,,,,,,,,,,,-0.021278528496623,-0.021278528496623,,human,DOWN
HRASLS5,,,,,,,,,,,,,,,,-0.0212772972881793,-0.0212772972881793,-0.0212772972881793,,human,DOWN
BARX1,,,,,,,,,,,,,,-0.0212693493813276,,,-0.0212693493813276,-0.0212693493813276,,human,DOWN
POLR2L,,,,,,,,-0.0212681889533996,,,,,,,,,-0.0212681889533996,-0.0212681889533996,,human,DOWN
LOC439911,,,,,,,,,,0.0180702097713947,-0.0605887211859226,,,,,,-0.0212592557072639,-0.0212592557072639,,human,DOWN
HIST2H2AB,,,,,,-0.0212572570890188,,,,,,,,,,,-0.0212572570890188,-0.0212572570890188,,human,DOWN
CCDC94,,,,,,,,,,,,,,,,-0.0212408993393182,-0.0212408993393182,-0.0212408993393182,,human,DOWN
NME1,,,,,,,,-0.0255316458642482,,,,,-0.0156471002846956,,,-0.0225094743072986,-0.0212294068187475,-0.0225094743072986,,human,DOWN
SLC25A3,,,,,-0.0305738374590873,,,-0.0389014482498168,,,,0.0281128268688917,-0.0435489751398563,,,,-0.0212278584949672,-0.0347376428544521,,human,DOWN
DGCR9,-0.0239138174802064,,,,,,,,-0.0185227766633033,,,,,,,,-0.0212182970717549,-0.0212182970717549,-0.0239138174802064,human,DOWN
LINC00327,,,,,,,,,,,-0.0212100055068731,,,,,,-0.0212100055068731,-0.0212100055068731,,human,DOWN
CYP4F2,,,,,,,,,,,,,,,,-0.021202789619565,-0.021202789619565,-0.021202789619565,,human,DOWN
SNF8,,,,,,,,,,,,,,,,-0.0211873017251491,-0.0211873017251491,-0.0211873017251491,,human,DOWN
LAMTOR1,,,,,,,,,,,,,-0.0158022120594978,,,-0.0265066381543874,-0.0211544251069426,-0.0211544251069426,,human,DOWN
TCF25,-0.0227598957717418,,,,,,,-0.0162144880741834,-0.0244820285588502,,,,,,,,-0.0211521374682585,-0.0227598957717418,-0.0227598957717418,human,DOWN
PNMAL2,,,,-0.0211418773978948,,,,,,,,,,,,,-0.0211418773978948,-0.0211418773978948,,human,DOWN
SCG5,-0.0255449712276458,,,,,,,,-0.0260524079203605,,,-0.0117908166721463,,,,,-0.0211293986067175,-0.0255449712276458,-0.0255449712276458,human,DOWN
LOC100509635,-0.0211214255541563,,,,,,,,,,,,,,,,-0.0211214255541563,-0.0211214255541563,-0.0211214255541563,human,DOWN
TMOD1,-0.0210875011980533,,,,,,,,,,,,,,,,-0.0210875011980533,-0.0210875011980533,-0.0210875011980533,human,DOWN
NMB,,,,,,,,,,,,,,,,-0.0210742391645908,-0.0210742391645908,-0.0210742391645908,,human,DOWN
SCN5A,,-0.0203270763158798,,,,,,,-0.0217967722564935,,,,,,,,-0.0210619242861866,-0.0210619242861866,,human,DOWN
SCD5,,,,,,-0.0210598465055227,,,,,,,,,,,-0.0210598465055227,-0.0210598465055227,,human,DOWN
UCP2,,0.0195139050483703,-0.0616083070635795,,,,,,,,,,,,,,-0.0210472010076046,-0.0210472010076046,,human,DOWN
ZNF528,,-0.0210342928767204,,,,,,,,,,,,,,,-0.0210342928767204,-0.0210342928767204,,human,DOWN
UBE2M,,,,-0.0210192650556564,,,,,,,,,,,,,-0.0210192650556564,-0.0210192650556564,,human,DOWN
HOXA10,,,,,,,,,,,,,,-0.021015714854002,,,-0.021015714854002,-0.021015714854002,,human,DOWN
SERTAD4,,,,,,,,,,,,,,,,-0.0210141688585281,-0.0210141688585281,-0.0210141688585281,,human,DOWN
ROBO2,,,,,,-0.013323719613254,-0.0286948624998331,,,,,,,,,,-0.0210092910565435,-0.0210092910565435,,human,DOWN
PLGRKT,-0.0210020840167999,,,,,,,,,,,,,,,,-0.0210020840167999,-0.0210020840167999,-0.0210020840167999,human,DOWN
CHST15,,,-0.0174154210835695,,,,,,,,,,,,-0.0245882552117109,,-0.0210018381476402,-0.0210018381476402,,human,DOWN
PGBD4,,,,,,,,,-0.020999863743782,,,,,,,,-0.020999863743782,-0.020999863743782,,human,DOWN
CHTF18,-0.0209912396967411,,,,,,,,,,,,,,,,-0.0209912396967411,-0.0209912396967411,-0.0209912396967411,human,DOWN
SEC14L5,-0.0267283990979194,,,,,,,,,,,,-0.0152340522035956,,,,-0.0209812256507575,-0.0209812256507575,-0.0267283990979194,human,DOWN
TMEM170B,,,,,,,,,,,,,,,,-0.0209801476448774,-0.0209801476448774,-0.0209801476448774,,human,DOWN
ATP5G1,,,,,-0.0257527604699134,,,-0.0161804053932428,,,,,,,,,-0.0209665829315781,-0.0209665829315781,,human,DOWN
HSPBAP1,-0.0209634602069854,,,,,,,,,,,,,,,,-0.0209634602069854,-0.0209634602069854,-0.0209634602069854,human,DOWN
