"","logFC","AveExpr","t","P.Value","adj.P.Val","B","probe.id"
"138050_at",0.105971089907052,7.86346613861362,1.57560248518207,0.118125416800088,0.137489689058072,-5.84059559740326,"138050_at"
"22905_at",-0.105938758441047,7.10705532012309,-2.159138443607,0.0331149439528691,0.0411605893161754,-4.78447173861719,"22905_at"
"3145_at",-0.105873346179283,8.7036848979875,-1.1684232090954,0.245284054001064,0.2734961930302,-6.39043411078406,"3145_at"
"2114_at",0.105860145283389,9.03008986186439,0.691111734581901,0.491021566591703,0.52374951937432,-6.83138219566241,"2114_at"
"100507605_at",-0.105859050888556,3.21358585084153,-3.43294745094247,0.000855324702355899,0.00126128221172401,-1.4743094697315,"100507605_at"
"23074_at",0.105832325506176,4.80962336481475,3.90061988931728,0.00016947987800244,0.000268224200031057,0.0475975798198984,"23074_at"
"10533_at",0.10581094018529,7.47264122258372,1.87360992721122,0.0637633277714163,0.0768175031506024,-5.3398147681131,"10533_at"
"159989_at",-0.105774321973966,3.16756918765163,-4.43082139637496,2.31085967330383e-05,4.02548257062298e-05,1.94454158279341,"159989_at"
"2887_at",0.105746273754313,7.16121260735752,1.35782938839631,0.177429662053156,0.201926173537243,-6.15425782375502,"2887_at"
"100130889_at",0.105685382873532,6.17311503359042,0.35738468813164,0.721521683819192,0.74539288739925,-7.00624675714036,"100130889_at"
"2744_at",0.105626444002364,5.98683277953996,1.49358124687646,0.138284133404512,0.159709753532815,-5.96397475101781,"2744_at"
"6664_at",-0.105603971793916,3.96912160451895,-2.3375137432519,0.0213078045245978,0.0270246980194181,-4.40108721679815,"6664_at"
"170482_at",-0.105602981013732,3.30744671209569,-2.75089562582388,0.00700063563703077,0.0093463481971543,-3.40883855322535,"170482_at"
"442257_at",-0.105550034830525,5.86230639309718,-2.0960675624254,0.0384783982675207,0.0475157650175967,-4.91338275367829,"442257_at"
"291_at",0.105384899269096,6.66169825752661,2.58115575378955,0.0112263751747675,0.01468742856741,-3.83346886364487,"291_at"
"10095_at",0.105342855927127,10.898174074754,1.25935118382062,0.21069724124711,0.237321142071142,-6.28134052148376,"10095_at"
"93650_at",-0.10530459930262,6.98603192287658,-1.22341549241467,0.223913015539944,0.251239655243665,-6.32540458520046,"93650_at"
"100507428_at",-0.105265447369368,3.52719016413546,-3.31631129359924,0.00125316013778854,0.0018143718025488,-1.82997870964889,"100507428_at"
"2893_at",-0.105259019927696,4.27534291783481,-2.90864208399825,0.00443039223008717,0.00604611288748205,-2.99332948077042,"2893_at"
"134265_at",0.105191304535276,5.66451408820387,2.43812616473717,0.0164414286152089,0.0211323476033093,-4.17276303219755,"134265_at"
"84167_at",-0.105078100782329,5.87740869897337,-1.96326010204385,0.0522592858847031,0.0635601004668245,-5.17329852873067,"84167_at"
"10982_at",0.104867838962249,7.39169128073984,1.90662805659689,0.0593008490553353,0.0717155857863672,-5.2793307361173,"10982_at"
"10548_at",0.104823168322697,9.13967393989284,1.3183981531755,0.19024004535176,0.215714203652669,-6.20625320379407,"10548_at"
"112574_at",0.104806773117076,5.83605216470029,1.91535839539818,0.0581658546962666,0.0704053281095743,-5.26317335680493,"112574_at"
"662_at",0.104761957694269,7.19722357163256,1.80884531748333,0.0733352111439291,0.0876275135666012,-5.45557960219842,"662_at"
"8572_at",-0.10471787741056,8.26854554763565,-0.557886313267856,0.57811043040019,0.608312223574124,-6.9144649276466,"8572_at"
"7332_at",0.104709909828723,8.97684833684863,1.29747688081236,0.197311516019228,0.22320129744521,-6.23323897526383,"7332_at"
"339862_at",-0.104695979965742,3.34399706428556,-3.28324725090248,0.0013941757030241,0.00200831892410307,-1.9289980298248,"339862_at"
"386758_at",-0.104689278580489,5.80483272116998,-2.13085624194164,0.0354340661470607,0.0438993232706176,-4.84271113899158,"386758_at"
"129881_at",0.104685447974887,5.19973806214538,1.42199422861501,0.157992196299435,0.18109295221295,-6.06649014526665,"129881_at"
"117157_at",0.104677102933425,5.30793327583149,0.707433794499177,0.480865309569286,0.51371883807329,-6.81999489867251,"117157_at"
"200734_at",0.104675289168718,7.24509978855563,1.68679886355665,0.0946097863658005,0.111558074137523,-5.6633096824848,"200734_at"
"23668_at",0.104650446356225,6.01631296598598,1.97711571390657,0.0506487358389022,0.0616781823270954,-5.14691758490127,"23668_at"
"8932_at",-0.1046432685226,5.16761062293435,-2.34703363562733,0.020798200449935,0.0264237634445493,-4.37985332880959,"8932_at"
"1346_at",-0.104631441143396,10.161069180227,-0.673542864473633,0.502082991140277,0.534546153353296,-6.84334499324947,"1346_at"
"6121_at",-0.10460143371731,3.10553223233466,-2.9215454365733,0.00426431673721179,0.00583229378680952,-2.95846737871595,"6121_at"
"51016_at",-0.104583244445347,8.45381192852002,-0.638323970484298,0.524653611635655,0.556320767198714,-6.86640594885865,"51016_at"
"1114_at",-0.104567729977225,5.20188243216263,-1.31788159089575,0.190412335414793,0.215897613120592,-6.20692453143023,"1114_at"
"9194_at",0.104535376097842,5.0273409246521,0.823275583509454,0.412218592290194,0.445559821709974,-6.73162341722894,"9194_at"
"55748_at",-0.104507813834927,7.58763768492061,-1.31063178989126,0.192842685222788,0.218435609605374,-6.21631956802432,"55748_at"
"148741_at",-0.104488109699311,8.302330353,-0.553818005871457,0.580881749924757,0.610789064496624,-6.91672498742292,"148741_at"
"138199_at",0.104357329217735,3.52874002068761,2.89700635648794,0.00458522910818471,0.00624535095764716,-3.02465425626948,"138199_at"
"284252_at",-0.104341979179862,7.53741857623108,-1.64175045962876,0.10363298094085,0.121533061292287,-5.73651638357336,"284252_at"
"7850_at",0.104312609474833,5.34027261273393,0.714655180151534,0.476409168043822,0.509250399113377,-6.81487280260525,"7850_at"
"23178_at",0.104257701626237,6.32719042237583,1.72516450015057,0.0874385560253601,0.103573201967471,-5.5994844548415,"23178_at"
"57506_at",-0.104170287805974,7.63474275151321,-1.89826178717368,0.0604059479363858,0.0729830976482793,-5.29474972249863,"57506_at"
"79660_at",0.104154727371259,7.08232031156424,0.702496432158713,0.483925241890219,0.516691407603818,-6.82346729090425,"79660_at"
"8863_at",-0.104150417385802,6.12019106990146,-1.29330415993218,0.198744964738076,0.224735956814504,-6.23857127038274,"8863_at"
"23564_at",-0.104121015272822,9.68544453288446,-0.931950611894953,0.353501555297054,0.385617523628973,-6.63672591556705,"23564_at"
"54033_at",0.104089965430996,3.7424858005751,2.73511975685025,0.00732120782448433,0.00975272296785699,-3.44929494481886,"54033_at"
"140462_at",0.103978916855893,3.77474116871643,1.84117167031314,0.0684180552331195,0.0820894032768142,-5.39827414305511,"140462_at"
"133_at",-0.10397563211421,8.05336187222036,-0.347196300218384,0.72913928968629,0.752200302675966,-7.0098402947309,"133_at"
"79058_at",-0.103966564757402,7.7404734578972,-0.627537784078182,0.531670112819791,0.56300302889788,-6.87322290175138,"79058_at"
"11223_at",-0.103930876540908,5.46100266346155,-1.56084751816316,0.121568421655887,0.141248301145729,-5.86325504605697,"11223_at"
"5144_at",-0.103925517374842,4.1120145223568,-3.41251003268762,0.00091511767398291,0.00134442160466657,-1.53734262798866,"5144_at"
"9963_at",0.103925398908911,6.23950703848922,0.728754186755347,0.46777553004403,0.500779447968115,-6.80472399697598,"9963_at"
"401577_at",0.103911297593791,7.52739266237517,1.32251222080757,0.188872027354302,0.214269750128795,-6.20089745286137,"401577_at"
"1028_at",-0.10388681573308,8.71133678450732,-0.667164417086361,0.506131731111868,0.538492826058043,-6.84761258262164,"1028_at"
"388566_at",-0.103714493258357,4.29212424566694,-1.95319866181221,0.0534558541885376,0.0649498616286852,-5.19234740979029,"388566_at"
"101927247_at",-0.103708637884223,3.65256166940459,-1.52092151827421,0.131285116275627,0.152012001683904,-5.92354917223529,"101927247_at"
"29958_at",-0.103682164002199,3.86158674421031,-2.24891145783477,0.0266048554849461,0.0334011926791882,-4.5949716483784,"29958_at"
"387597_at",-0.103635635256701,3.92748723165578,-2.05827978578178,0.042038100396314,0.0517058033216101,-4.98893449211072,"387597_at"
"57407_at",-0.103471745524142,9.60788443080953,-0.640957740620347,0.522947658707223,0.554655405217146,-6.86472387598342,"57407_at"
"389421_at",0.103460079434232,3.57052131353602,1.98243976939511,0.0500411936675651,0.060981843719817,-5.13673485920084,"389421_at"
"333926_at",-0.103441031813913,6.00587827443267,-0.89294009721999,0.373932701212069,0.406562497432485,-6.67212263826027,"333926_at"
"285878_at",-0.103313975780533,3.57319230101021,-2.56133570135342,0.0118465745247889,0.0154583534568593,-3.88150602319689,"285878_at"
"3576_at",-0.103294344391906,5.48161922120687,-0.349299746987523,0.727564341716493,0.750802416912879,-7.00910688295968,"3576_at"
"1959_at",-0.103275435812417,5.99723215806643,-0.324443641611494,0.746248114464076,0.768534257248976,-7.01749099566632,"1959_at"
"7223_at",-0.103268732012474,4.93016606149101,-0.696113673509059,0.487896785482034,0.520687597885485,-6.82792051141362,"7223_at"
"79155_at",-0.103263135235819,9.02523077756046,-1.10444130273081,0.271928088644059,0.301400084832255,-6.46242519003266,"79155_at"
"5583_at",-0.103252445188744,6.97953420292744,-1.22255640842663,0.224235903529561,0.251574556243812,-6.32644298235414,"5583_at"
"6561_at",-0.103239603671744,3.06651052603477,-3.90759329856298,0.000165269574433068,0.000262046749956418,0.0714049432617658,"6561_at"
"670_at",0.103234369879732,7.95495522479048,1.74549370943737,0.0838226519518345,0.0994856713935558,-5.56511489730747,"670_at"
"2766_at",-0.103192791809377,8.27838312028993,-0.409999715800851,0.682642081257226,0.708550311247683,-6.98603939662971,"2766_at"
"143187_at",-0.103140277766959,5.91757588576835,-3.06211956806805,0.00279124322864066,0.00389268969876602,-2.57024470934898,"143187_at"
"728637_at",-0.103134244865512,3.43904598321725,-2.41418731988794,0.017499616127281,0.022420699071255,-4.22786931576169,"728637_at"
"23288_at",0.103131233703227,6.54091886193592,1.99618132475974,0.0485016804533654,0.059179802004673,-5.11033561516504,"23288_at"
"65992_at",-0.103092040350581,9.37109089845118,-1.06384826000588,0.289839687749399,0.320006261190033,-6.50604640196702,"65992_at"
