gene_symbol,logfc_dz:770,logfc_dz:573,logfc_dz:544,logfc_dz:302,logfc_dz:107,logfc_dz:461,logfc_dz:572,logfc_dz:570,logfc_dz:546,logfc_dz:181,mean_logfc,median_logfc,common_experiment,organism,signature_type
NDUFS5,,,,,,0.0254515167325735,,,,,0.0254515167325735,0.0254515167325735,,human,UP
CALY,,0.0254178624600172,,,,,,,,,0.0254178624600172,0.0254178624600172,,human,UP
OTUB1,,,,,,0.0254147220402956,,,,,0.0254147220402956,0.0254147220402956,,human,UP
LCN2,,,,,,,,0.0253792591392993,,,0.0253792591392993,0.0253792591392993,,human,UP
WLS,,,,,,,0.025328854098916,,,,0.025328854098916,0.025328854098916,,human,UP
ADCY3,,,,,,,,,0.025281922891736,,0.025281922891736,0.025281922891736,,human,UP
TTI1,0.0285973250865936,,0.0218764506280422,,,,,,,,0.0252368878573179,0.0252368878573179,0.0218764506280422,human,UP
NDUFA13,,,,,0.0367937684059143,,,,,0.0136583233252167,0.0252260458655655,0.0252260458655655,,human,UP
ADA,,,,,,,,,,0.0252100564539432,0.0252100564539432,0.0252100564539432,,human,UP
ICAM3,,,,,,,0.0630438551306724,-0.0127119971439242,,,0.0251659289933741,0.0251659289933741,,human,UP
PIP4K2A,0.027214054018259,,0.0229744333773851,,,,,,,,0.025094243697822,0.025094243697822,0.0229744333773851,human,UP
RND1,0.0216493196785449,,0.0282234773039817,,,,,,,,0.0249363984912633,0.0249363984912633,0.0282234773039817,human,UP
PHB2,,,,,0.0188240744173526,0.0194177273660898,0.0210718568414449,,,0.040429763495922,0.0249358555302023,0.0202447921037673,,human,UP
MIF,,,,0.0259467493742704,0.0580878220498561,0.0628265738487243,-0.0147661184892058,-0.0226181000471115,,0.0400147698819637,0.0249152827697495,0.032980759628117,,human,UP
PTPRT,,,,,,,,,0.0248600281774997,,0.0248600281774997,0.0248600281774997,,human,UP
MIOS,,,0.0246921814978122,,,,,,,,0.0246921814978122,0.0246921814978122,0.0246921814978122,human,UP
RNF187,,0.0246846359223127,,,,,,,,,0.0246846359223127,0.0246846359223127,,human,UP
GUCA1B,,,,,,,,,0.0246620029211044,,0.0246620029211044,0.0246620029211044,,human,UP
CSF3R,,,,,,,,0.0246455986052751,,,0.0246455986052751,0.0246455986052751,,human,UP
RASL11B,,,,,0.0154432030394673,,,,0.033756885677576,,0.0246000443585217,0.0246000443585217,,human,UP
MRPS18A,0.0244690831750631,,,,,,,,,,0.0244690831750631,0.0244690831750631,,human,UP
FAM169A,,,,,,,,,0.0244416501373052,,0.0244416501373052,0.0244416501373052,,human,UP
PRKAR1B,,,,,,0.0243335124105215,,,,,0.0243335124105215,0.0243335124105215,,human,UP
B4GALT5,,,,,,,0.0242355242371559,,,,0.0242355242371559,0.0242355242371559,,human,UP
GLRX,,,,,,,,,,0.0242278818041086,0.0242278818041086,0.0242278818041086,,human,UP
GATC,,,,,,,,,0.0242129079997539,,0.0242129079997539,0.0242129079997539,,human,UP
GLRX2,,,0.0241869930177927,,,,,,,,0.0241869930177927,0.0241869930177927,0.0241869930177927,human,UP
GNAS,,0.02418446354568,,,,,,,,,0.02418446354568,0.02418446354568,,human,UP
HSPA1B,,0.0158029869198799,,,0.0425299443304538,0.0545965395867824,,,,-0.0162232033908367,0.0241765668615698,0.0291664656251668,,human,UP
GOLGA8B,,,,,0.024171682074666,,,,,,0.024171682074666,0.024171682074666,,human,UP
NUP205,,,,,,,,,0.0241700671613216,,0.0241700671613216,0.0241700671613216,,human,UP
PFDN5,,0.0229333769530057,,0.023243585601449,0.0262747332453727,,,,,,0.0241505652666091,0.023243585601449,,human,UP
LHPP,0.0275800060480833,,0.0206482801586389,,,,,,,,0.0241141431033611,0.0241141431033611,0.0206482801586389,human,UP
PLIN3,,,,,,,,,0.0240969825536012,,0.0240969825536012,0.0240969825536012,,human,UP
MRPL15,,,,,,,,,,0.0240845698863267,0.0240845698863267,0.0240845698863267,,human,UP
PARM1,,,,,,,,,0.0240081641823053,,0.0240081641823053,0.0240081641823053,,human,UP
CIRBP,,,,0.0248896032571792,0.0224695764482021,0.0244904533028602,,,,,0.0239498776694138,0.0244904533028602,,human,UP
EDF1,0.0239346250891685,,,,,,,,,,0.0239346250891685,0.0239346250891685,,human,UP
NSDHL,0.0239037778228521,,,,,,,,,,0.0239037778228521,0.0239037778228521,,human,UP
FANCL,,,0.023894028738141,,,,,,,,0.023894028738141,0.023894028738141,0.023894028738141,human,UP
SH3GLB1,,,,,,,0.0221335180103778,0.0256095472723245,,,0.0238715326413512,0.0238715326413512,,human,UP
EDN1,,,,,,,,,0.0238638203591108,,0.0238638203591108,0.0238638203591108,,human,UP
PITRM1,,,,,,0.0238210838288068,,,,,0.0238210838288068,0.0238210838288068,,human,UP
UBC,,0.1592815369367599,-0.0210347864776849,0.02365617826581,-0.0545369423925876,0.0186500344425439,0.043539211153984,-0.0164300203323364,,0.0366946049034595,0.0237274770624935,0.0211531063541769,-0.0210347864776849,human,UP
BAG3,,0.0151593852788209,,0.0208690222352743,0.035089012235403,,,,,,0.0237058065831661,0.0208690222352743,,human,UP
SDC4,,,,,,,,,0.0236801616847515,,0.0236801616847515,0.0236801616847515,,human,UP
P2RX7,,,,,,,,,0.0236726254224777,,0.0236726254224777,0.0236726254224777,,human,UP
HSD17B11,,,,,,,0.0236691813915967,,,,0.0236691813915967,0.0236691813915967,,human,UP
ADIPOR2,,0.0212219376116991,,0.0260327905416488,,,,,,,0.0236273640766739,0.0236273640766739,,human,UP
IGFBP3,,,,,,,,,0.0235962327569723,,0.0235962327569723,0.0235962327569723,,human,UP
FBXO11,0.0219806227833032,,0.0251521412283182,,,,,,,,0.0235663820058107,0.0235663820058107,0.0251521412283182,human,UP
CEACAM8,,,,,,,,0.0235445853322744,,,0.0235445853322744,0.0235445853322744,,human,UP
IL1R2,,,,,,,0.023525632917881,,,,0.023525632917881,0.023525632917881,,human,UP
CNPY2,,,,,,,,,0.023456647992134,,0.023456647992134,0.023456647992134,,human,UP
CLSTN2,,,0.0234495196491479,,,,,,,,0.0234495196491479,0.0234495196491479,0.0234495196491479,human,UP
MPZ,0.0234224162995815,,,,,,,,,,0.0234224162995815,0.0234224162995815,,human,UP
GABRB3,,,,,,,,,0.0233850236982107,,0.0233850236982107,0.0233850236982107,,human,UP
HMMR,,,,,,,,,,0.0233805142343044,0.0233805142343044,0.0233805142343044,,human,UP
TSPYL2,,,,0.0188996531069278,0.027856146916747,,,,,,0.0233779000118374,0.0233779000118374,,human,UP
CNP,0.0501075722277164,0.0295806471258401,0.0312137939035892,0.0441609546542167,-0.0383729860186576,,,,,,0.0233379963785409,0.0312137939035892,0.0312137939035892,human,UP
UBA52,0.0301396325230598,,,0.0361459180712699,,,0.0164789706468582,-0.0132814226672053,0.0235887076705694,0.0465321652591228,0.0232673285839458,0.0268641700968146,,human,UP
SAFB,,,,,,,,,0.0232316311448812,,0.0232316311448812,0.0232316311448812,,human,UP
TRMT5,,,,,0.023226648569107,,,,,,0.023226648569107,0.023226648569107,,human,UP
EPS8,,,0.0232171416282653,,,,,,,,0.0232171416282653,0.0232171416282653,0.0232171416282653,human,UP
CLIP3,,0.0615185908973217,,,0.0239530857652425,-0.0158419478684663,,,,,0.0232099095980326,0.0239530857652425,,human,UP
RPL3,,0.0697329118847847,,0.015430599451065,0.0817382633686065,0.0344520770013332,0.0123517680913209,-0.0769054889678955,,0.0255064219236373,0.0231866503932646,0.0255064219236373,,human,UP
ZHX2,0.0274041444063186,,0.0188367329537868,,,,,,,,0.0231204386800527,0.0231204386800527,0.0188367329537868,human,UP
FAM168B,,0.0185188613831996,,,0.0276946555823087,,,,,,0.0231067584827542,0.0231067584827542,,human,UP
HLF,,,,,,,,,0.0230553224682807,,0.0230553224682807,0.0230553224682807,,human,UP
SMAGP,0.0230534970760345,,,,,,,,,,0.0230534970760345,0.0230534970760345,,human,UP
PIN1P1,,,0.0229842215776443,,,,,,,,0.0229842215776443,0.0229842215776443,0.0229842215776443,human,UP
DERA,0.0255150757730007,,0.020418619737029,,,,,,,,0.0229668477550148,0.0229668477550148,0.020418619737029,human,UP
SF3A2,0.0498315282166004,,0.0342829599976539,,,-0.0152225838974118,,,,,0.0229639681056141,0.0342829599976539,0.0342829599976539,human,UP
FNBP1L,0.0164722260087728,,0.0294237695634365,,,,,,,,0.0229479977861046,0.0229479977861046,0.0294237695634365,human,UP
POLR2G,,,,0.0229305028915405,,,,,,,0.0229305028915405,0.0229305028915405,,human,UP
SFTPB,,,,,,,,,0.0229196343570947,,0.0229196343570947,0.0229196343570947,,human,UP
CYP27A1,0.0264676101505756,,0.0193583630025386,,,,,,,,0.0229129865765571,0.0229129865765571,0.0193583630025386,human,UP
SUN2,0.0228874813765287,,,,,,,,,,0.0228874813765287,0.0228874813765287,,human,UP
CLMN,,,,,,,,,0.0228549912571907,,0.0228549912571907,0.0228549912571907,,human,UP
WDR18,,,,,,0.0228336490690708,,,,,0.0228336490690708,0.0228336490690708,,human,UP
CLASRP,,0.0227920096367597,,,,,,,,,0.0227920096367597,0.0227920096367597,,human,UP
CERS6,,,,,,,,,0.0227863229811191,,0.0227863229811191,0.0227863229811191,,human,UP
PCDH12,0.0251448396593332,,0.0203958246856927,,,,,,,,0.022770332172513,0.022770332172513,0.0203958246856927,human,UP
CTCF,,,0.0227666683495044,,,,,,,,0.0227666683495044,0.0227666683495044,0.0227666683495044,human,UP
ZRSR2,,,0.0227356031537055,,,,,,,,0.0227356031537055,0.0227356031537055,0.0227356031537055,human,UP
TNFRSF12A,0.0218943059444427,,,,,,,,0.0234510116279125,,0.0226726587861776,0.0226726587861776,,human,UP
PPP1R3C,,0.031033057719469,,0.0142633058130741,,,,,,,0.0226481817662715,0.0226481817662715,,human,UP
SDC3,,,,,,0.0671275779604911,,,-0.0218762047588825,,0.0226256866008043,0.0226256866008043,,human,UP
S100A8,,,,,,,,0.0225661974400281,,,0.0225661974400281,0.0225661974400281,,human,UP
SLC25A3,,0.094511941075325,,,,0.0253185257315635,0.0189271308481693,-0.0485605411231517,,,0.0225492641329765,0.0221228282898664,,human,UP
RPL24,0.0164169110357761,0.022528238594532,,0.0209702998399734,,0.0147616704925894,,,,0.0379372127354145,0.0225228665396571,0.0209702998399734,,human,UP
SLC38A1,,0.0224783420562744,,,,,,,,,0.0224783420562744,0.0224783420562744,,human,UP
NCAN,,,,,0.0224595293402671,,,,,,0.0224595293402671,0.0224595293402671,,human,UP
SLC14A1,,,,,,,,,0.0224384553730487,,0.0224384553730487,0.0224384553730487,,human,UP
SHCBP1,,,,,,,,,,0.0224233753979206,0.0224233753979206,0.0224233753979206,,human,UP
CHST2,,,,,,,,0.0224210117012262,,,0.0224210117012262,0.0224210117012262,,human,UP
RAB5C,,,,,,0.0152838211506605,,0.0294632297009229,,,0.0223735254257917,0.0223735254257917,,human,UP
MAOB,,,,,0.0223415605723857,,,,,,0.0223415605723857,0.0223415605723857,,human,UP
HOOK1,,,0.0228645000606775,,,,,,0.0217316672205925,,0.022298083640635,0.022298083640635,0.0228645000606775,human,UP
FPR2,,,,,,,,0.0222862064838409,,,0.0222862064838409,0.0222862064838409,,human,UP
HSD17B12,,,,,0.0222784411162138,,,,,,0.0222784411162138,0.0222784411162138,,human,UP
SIGLEC5,,,,,,,0.02631058357656,0.018196927383542,,,0.022253755480051,0.022253755480051,,human,UP
SESN1,,,,,0.02219401858747,,,,,,0.02219401858747,0.02219401858747,,human,UP
NFIL3,,,,,,,0.0221931207925081,,,,0.0221931207925081,0.0221931207925081,,human,UP
FHL5,,,,,,,,,0.0221854504197835,,0.0221854504197835,0.0221854504197835,,human,UP
TMEM33,0.022163588553667,,,,,,,,,,0.022163588553667,0.022163588553667,,human,UP
LSP1,,,,,,,0.0221070162951946,,,,0.0221070162951946,0.0221070162951946,,human,UP
GCA,,,,,,,0.0266639478504657,0.0175228472799062,,,0.022093397565186,0.022093397565186,,human,UP
UBN1,,,,,,,,0.0220933500677347,,,0.0220933500677347,0.0220933500677347,,human,UP
TUFT1,,,,,,,,,0.0220859516412019,,0.0220859516412019,0.0220859516412019,,human,UP
WNT11,,,,,,,,,0.0220660865306854,,0.0220660865306854,0.0220660865306854,,human,UP
RGCC,,,,0.0230026878416538,0.021113384515047,,,,,,0.0220580361783504,0.0220580361783504,,human,UP
HSPA5,,,,,,0.0220390427857637,,,,,0.0220390427857637,0.0220390427857637,,human,UP
CTSS,,,,,,,,0.0219985097646713,,,0.0219985097646713,0.0219985097646713,,human,UP
DSTNP2,0.0217915009707212,,0.0221929959952831,,,,,,,,0.0219922484830021,0.0219922484830021,0.0221929959952831,human,UP
ARHGEF10,,,,,,,,,0.0219838675111532,,0.0219838675111532,0.0219838675111532,,human,UP
S100A13,,0.0178932435810565,,0.0209181420505046,0.0270459409803152,,,,,,0.0219524422039588,0.0209181420505046,,human,UP
ANKRD36B,-0.0209042411297559,,0.0647934526205062,,,,,,,,0.0219446057453751,0.0219446057453751,0.0647934526205062,human,UP
LY75,,,0.0174013264477252,,,,,,,0.026401862502098,0.0219015944749116,0.0219015944749116,0.0174013264477252,human,UP
IL7R,,,,,,,-0.0132232457399368,0.0570132210850715,,,0.0218949876725673,0.0218949876725673,,human,UP
GPI,0.0378170013427734,-0.0178300011903047,,,,0.0456838309764862,,,,,0.0218902770429849,0.0378170013427734,,human,UP
FXYD1,,,,,0.0218878146260976,,,,,,0.0218878146260976,0.0218878146260976,,human,UP
RPL32,,,,0.1129346713423729,0.070543348789215,0.0515338592231273,-0.0342686474323272,-0.1069220826029777,,0.0374640971422195,0.0218808744102716,0.0444989781826734,,human,UP
ADCY1,,,,,,,,,0.021877858787775,,0.021877858787775,0.021877858787775,,human,UP
SCRG1,,0.017604811117053,,0.026120763272047,,,,,,,0.02186278719455,0.02186278719455,,human,UP
ROR2,,,,,,,,,0.0218517575412988,,0.0218517575412988,0.0218517575412988,,human,UP
S100B,0.0213530473411083,,0.020260127261281,0.0237978156656026,,,,,,,0.021803663422664,0.0213530473411083,0.020260127261281,human,UP
B4GALT7,0.0261008497327566,,0.017484538257122,,,,,,,,0.0217926939949393,0.0217926939949393,0.017484538257122,human,UP
INTS5,0.0253289993852376,,0.0181519240140914,,,,,,,,0.0217404616996645,0.0217404616996645,0.0181519240140914,human,UP
ENOPH1,,,0.0241520870476961,,,,,,0.0192696060985326,,0.0217108465731143,0.0217108465731143,0.0241520870476961,human,UP
RRM2,,,,,,,,,,0.0216828808188438,0.0216828808188438,0.0216828808188438,,human,UP
GGH,,,0.0273989215493202,,,,,,,0.0159574355930089,0.0216781785711646,0.0216781785711646,0.0273989215493202,human,UP
RNF167,,,,,,,0.0216658152639865,,,,0.0216658152639865,0.0216658152639865,,human,UP
GLRX5,0.0168803539127111,,0.0264254305511713,,,,,,,,0.0216528922319412,0.0216528922319412,0.0264254305511713,human,UP
SLC4A10,,,,,,,,,0.0215898137539625,,0.0215898137539625,0.0215898137539625,,human,UP
NCF4,,,,,,,0.0215702895075082,,,,0.0215702895075082,0.0215702895075082,,human,UP
KRT32,0.0215595141053199,,,,,,,,,,0.0215595141053199,0.0215595141053199,,human,UP
CPTP,0.0214888174086809,,,,,,,,0.0216269493103027,,0.0215578833594918,0.0215578833594918,,human,UP
ISOC1,,,0.0215528942644596,,,,,,,,0.0215528942644596,0.0215528942644596,0.0215528942644596,human,UP
GSTO1,,0.0215494409203529,,,,,,,,,0.0215494409203529,0.0215494409203529,,human,UP
IFI30,,,,,,,-0.0321874991059303,0.0424862876534462,,0.0542687587440013,0.021522515763839,0.0424862876534462,,human,UP
ZNF638,0.0215042382478714,,,,,,,,,,0.0215042382478714,0.0215042382478714,,human,UP
NQO2,0.0214973893016576,,,,,,,,,,0.0214973893016576,0.0214973893016576,,human,UP
GANAB,,0.0214839112013578,,,,,,,,,0.0214839112013578,0.0214839112013578,,human,UP
PACSIN2,,0.0214546266943216,,,,,,,,,0.0214546266943216,0.0214546266943216,,human,UP
GABARAP,,,,,,0.0618450418114662,0.021007215604186,-0.0184909068048,,,0.0214537835369507,0.021007215604186,,human,UP
CFAP20,0.0214515440165996,,,,,,,,,,0.0214515440165996,0.0214515440165996,,human,UP
KAT7,0.0217550732195377,,0.0211406107991933,,,,,,,,0.0214478420093655,0.0214478420093655,0.0211406107991933,human,UP
EVI2A,0.0392864868044853,-0.0236718766391277,0.0324002802371978,,,,0.0374431125819683,,0.0217668507248163,,0.021444970741868,0.0324002802371978,0.0324002802371978,human,UP
SLC38A6,,,0.0214078836143016,,,,,,,,0.0214078836143016,0.0214078836143016,0.0214078836143016,human,UP
EPHX1,,,,,0.0214032083749771,,,,,,0.0214032083749771,0.0214032083749771,,human,UP
XKR8,,,,0.0213868487626314,,,,,,,0.0213868487626314,0.0213868487626314,,human,UP
SERPINB6,,,0.0213813614100217,,,,,,,,0.0213813614100217,0.0213813614100217,0.0213813614100217,human,UP
TBCB,0.0213758889585733,,,,,,,,,,0.0213758889585733,0.0213758889585733,,human,UP
MAP4,,,,,,,,,0.0213462505489587,,0.0213462505489587,0.0213462505489587,,human,UP
PLS3,,,0.021311342716217,,,,,,,,0.021311342716217,0.021311342716217,0.021311342716217,human,UP
EFS,0.0216862168163061,,0.0207843985408544,,,,,,,,0.0212353076785802,0.0212353076785802,0.0207843985408544,human,UP
ANKRD2,,,,,,,,,0.0212336927652359,,0.0212336927652359,0.0212336927652359,,human,UP
NOL8,0.0219485312700271,,0.0205138493329286,,,,,,,,0.0212311903014779,0.0212311903014779,0.0205138493329286,human,UP
GLUD1,,0.0188198443502187,,0.0236211642622947,,,,,,,0.0212205043062567,0.0212205043062567,,human,UP
STMN3,,,,,,,,,0.0211903303861618,,0.0211903303861618,0.0211903303861618,,human,UP
ELK1,,,,,,,,,0.0211892295628786,,0.0211892295628786,0.0211892295628786,,human,UP
SMARCD3,,,,0.0211849994957447,,,,,,,0.0211849994957447,0.0211849994957447,,human,UP
CLDN11,0.0242997743189334,,0.0180410463362932,,,,,,,,0.0211704103276133,0.0211704103276133,0.0180410463362932,human,UP
PCSK1N,,0.0259682685136795,,0.0163173917680978,,,,,,,0.0211428301408886,0.0211428301408886,,human,UP
SETD3,0.0162845999002456,,,,,0.0259831305593252,,,,,0.0211338652297854,0.0211338652297854,,human,UP
ZNF131,,,,,,,,,0.0210621338337659,,0.0210621338337659,0.0210621338337659,,human,UP
SCNM1,,0.0189975928515195,,0.023109134286642,,,,,,,0.0210533635690808,0.0210533635690808,,human,UP
CUTA,0.027504988014698,0.0210922379046678,,0.0247188694775104,,,,,,0.0108926687389612,0.0210521910339593,0.0229055536910891,,human,UP
NCOA1,,,,,,,,,0.0210387762635946,,0.0210387762635946,0.0210387762635946,,human,UP
CSGALNACT2,,,,,,,,,0.0210236776620149,,0.0210236776620149,0.0210236776620149,,human,UP
MLH1,,,0.0209966823458671,,,,,,,,0.0209966823458671,0.0209966823458671,0.0209966823458671,human,UP
HADHA,,,,,,,,,,0.020989054813981,0.020989054813981,0.020989054813981,,human,UP
SF3B2,,,,,0.0178877413272857,,,,0.0239842385053634,,0.0209359899163246,0.0209359899163246,,human,UP
RASAL1,0.0239945631474256,,0.0178508777171373,,,,,,,,0.0209227204322814,0.0209227204322814,0.0178508777171373,human,UP
ALCAM,0.0209135189652442,,,,,,,,,,0.0209135189652442,0.0209135189652442,,human,UP
PTENP1,,,0.0259197857230901,,,,0.0140783926472067,0.0227189809083938,,,0.0209057197595636,0.0227189809083938,0.0259197857230901,human,UP
BLM,0.020895916968584,,,,,,,,,,0.020895916968584,0.020895916968584,,human,UP
EIF3I,,0.0208944287151098,,,,,,,,,0.0208944287151098,0.0208944287151098,,human,UP
BLCAP,,,,,0.0172423813492059,,,,0.0245261993259191,,0.0208842903375625,0.0208842903375625,,human,UP
HOXC11,0.0209941715002059,,0.0207502152770757,,,,,,,,0.0208721933886408,0.0208721933886408,0.0207502152770757,human,UP
PUF60,,0.0178636442869901,,,,0.0238544456660747,,,,,0.0208590449765324,0.0208590449765324,,human,UP
GRN,,,,,,,0.0208551324903965,,,,0.0208551324903965,0.0208551324903965,,human,UP
MYT1L,,,,,,,,,0.0208373013883829,,0.0208373013883829,0.0208373013883829,,human,UP
PER1,,,,,,0.020826831459999,,,,,0.020826831459999,0.020826831459999,,human,UP
SPSB1,,,,,,,,,0.0208133459091186,,0.0208133459091186,0.0208133459091186,,human,UP
RPN2,0.0170593336224555,,,,,,,,,0.024538854137063,0.0207990938797593,0.0207990938797593,,human,UP
COX4I1,,0.0207752101123332,,,,,,,,,0.0207752101123332,0.0207752101123332,,human,UP
TSPAN31,0.0207465551793575,,,,,,,,,,0.0207465551793575,0.0207465551793575,,human,UP
ATG101,0.0201914068311452,,0.0212661586701869,,,,,,,,0.0207287827506661,0.0207287827506661,0.0212661586701869,human,UP
MAP3K2,,,,,,,,,0.0207098238170146,,0.0207098238170146,0.0207098238170146,,human,UP
ZC3HAV1,,,,,,,,,0.0207063816487789,,0.0207063816487789,0.0207063816487789,,human,UP
WDR3,0.0206999387592077,,,,,,,,,,0.0206999387592077,0.0206999387592077,,human,UP
BPI,,,,,,,,0.0206751581281423,,,0.0206751581281423,0.0206751581281423,,human,UP
ERCC8,,,,,,,,,0.0206719618290662,,0.0206719618290662,0.0206719618290662,,human,UP
NRG1,,,,,,,,,0.020670086145401,,0.020670086145401,0.020670086145401,,human,UP
CRYAB,,-0.026337843388319,,0.035154853016138,,0.0530380345880985,,,,,0.0206183480719725,0.035154853016138,,human,UP
SH3GL2,,,,,,,,,0.0206081457436084,,0.0206081457436084,0.0206081457436084,,human,UP
C4orf46,,0.0566938854753971,,-0.0172516573220491,-0.0210776086896657,0.040990199893713,0.0372740849852561,,,0.0269763935357332,0.0206008829797307,0.0321252392604947,,human,UP
DDX47,,,0.0169910322874784,,,,,,,0.0241167731583118,0.0205539027228951,0.0205539027228951,0.0169910322874784,human,UP
C1orf115,,,,,0.0159298554062843,,,,0.0251259561628103,,0.0205279057845473,0.0205279057845473,,human,UP
DEPTOR,,,0.0205213595181703,,,,,,,,0.0205213595181703,0.0205213595181703,0.0205213595181703,human,UP
GAB2,,,,,,,,,0.0204755458980798,,0.0204755458980798,0.0204755458980798,,human,UP
TESK1,0.0204714201390743,,,,,,,,,,0.0204714201390743,0.0204714201390743,,human,UP
KLHL21,0.0204625148326158,,,,,,,,,,0.0204625148326158,0.0204625148326158,,human,UP
ZNF536,0.0173780899494886,,0.0234788823872804,,,,,,,,0.0204284861683845,0.0204284861683845,0.0234788823872804,human,UP
LMNB1,,,,,,,,,,0.0204232465475797,0.0204232465475797,0.0204232465475797,,human,UP
GSTM3,0.0203527864068746,,,,,,,,,,0.0203527864068746,0.0203527864068746,,human,UP
NOC3L,,,0.0203425288200378,,,,,,,,0.0203425288200378,0.0203425288200378,0.0203425288200378,human,UP
RPL15,,0.0185974072664976,,,,,,,,0.0220663286745548,0.0203318679705262,0.0203318679705262,,human,UP
FBXL5,,,,,,,0.0203223135322332,,,,0.0203223135322332,0.0203223135322332,,human,UP
ANXA4,,,0.0203055851161479,,,,,,,,0.0203055851161479,0.0203055851161479,0.0203055851161479,human,UP
CRTAC1,0.0202745832502841,,,,,,,,,,0.0202745832502841,0.0202745832502841,,human,UP
MAPK6,,,,,0.0261236894875764,,,,,0.0143677946180105,0.0202457420527935,0.0202457420527935,,human,UP
PCSK2,,,,,,,,,0.0202452857047319,,0.0202452857047319,0.0202452857047319,,human,UP
DEGS1,0.0202033370733261,,,,,,,,,,0.0202033370733261,0.0202033370733261,,human,UP
PYGL,,,,,,,0.0154767092317342,0.0248875059187412,,,0.0201821075752377,0.0201821075752377,,human,UP
SEMA4D,0.0201614890247583,,,,,,,,,,0.0201614890247583,0.0201614890247583,,human,UP
NGLY1,,,,,,,,,0.0201029181480407,,0.0201029181480407,0.0201029181480407,,human,UP
DAAM2,0.0200832299888134,,,,,,,,,,0.0200832299888134,0.0200832299888134,,human,UP
CYP3A5,,,,,,,,,0.0200408175587654,,0.0200408175587654,0.0200408175587654,,human,UP
NOP56,0.0200361162424087,,,,,,,,,,0.0200361162424087,0.0200361162424087,,human,UP
TTYH1,,,,0.0160837452858686,0.0239843558520078,,,,,,0.0200340505689382,0.0200340505689382,,human,UP
C12orf43,0.0220458284020423,,0.0179657191038131,,,,,,,,0.0200057737529277,0.0200057737529277,0.0179657191038131,human,UP
EIF3E,,,0.0191200450062751,,0.035681739449501,,,-0.0204018652439117,,0.04526948928833,0.0199173521250486,0.0274008922278881,0.0191200450062751,human,UP
RPL22,,,,,,0.0394596755504608,,-0.013316836208105,,0.0333926938474178,0.0198451777299245,0.0333926938474178,,human,UP
RPL23A,,0.0703612565994262,,0.0283681526780128,0.029665321111679,0.0385144688189029,-0.0434457883238792,0.037195473909378,,-0.0247765686362981,0.0194117594510316,0.029665321111679,,human,UP
CHCHD2,,0.0281269419938325,,,0.0513522736728191,,0.0172531381249427,-0.0212739557027816,,,0.0188645995222032,0.0226900400593876,,human,UP
ATP6V1F,,-0.0167115274816751,,,0.0399709418416023,0.02525588683784,,,,0.0235050208866596,0.0180050805211067,0.0243804538622498,,human,UP
CS,,,,-0.014866760931909,0.0278221983462572,,,,,0.0379808545112609,0.016978763975203,0.0278221983462572,,human,UP
TPT1,,-0.0156231177970767,,0.0250547621399164,0.0199316255748271,0.0354073047637939,0.0128012998029589,,,0.0213354863226413,0.0164845601345102,0.0206335559487342,,human,UP
RPS23,,-0.0410772264003753,,,0.0522894039750099,0.0265419539064168,0.0273009371012449,,,,0.016263767145574,0.0269214455038309,,human,UP
SLC9A3R1,0.0365443564951419,,0.0297119095921516,,,,0.012862890958786,-0.0143766207620501,,,0.0161856340710073,0.0212874002754688,0.0297119095921516,human,UP
MARCKSL1,0.0404443070292472,,0.0277281682938337,,0.0207236111164093,,,-0.0248194746673107,,,0.0160191529430449,0.0242258897051215,0.0277281682938337,human,UP
HBB,,0.0963075831532478,,0.0618777200579643,-0.1518270522356033,0.0843553617596626,-0.0127193043008446,,,,0.0155988616868853,0.0618777200579643,,human,UP
PTPRZ1,0.0294351782649755,,0.0353841222822666,-0.0187525171786546,,,,,,,0.0153555944561958,0.0294351782649755,0.0353841222822666,human,UP
TMBIM4,0.0565446279942989,,0.0389604791998863,,,,,-0.0558268204331398,,0.0183285120874643,0.0145016997121274,0.0286444956436753,0.0389604791998863,human,UP
PPP1CC,0.0221501346677541,,0.0225985515862703,,-0.0142532447353005,,0.0137814171612262,,,0.0262886192649602,0.0141130955889821,0.0221501346677541,0.0225985515862703,human,UP
GABRB1,-0.0350764729082584,0.0489301681518554,,0.0261919908225536,,0.0158236548304557,,,,,0.0139673352241516,0.0210078228265047,,human,UP
UCP2,0.0335843302309513,,0.0269928444176912,,,,,-0.0192700009793043,,,0.0137690578897794,0.0269928444176912,0.0269928444176912,human,UP
COX6B1,,0.0327760092914104,,,0.0457553341984748,-0.0303317494690418,,-0.013584935106337,,0.0337049104273319,0.0136639138683676,0.0327760092914104,,human,UP
RPS13,,,,-0.0256830528378486,0.0426176488399505,0.0397818572819232,0.0186599902808666,-0.0427010394632816,,0.0486524514853954,0.0135546425978342,0.0292209237813949,,human,UP
RHOG,0.0455014258623123,,0.0323127098381519,,,,0.0325292162597179,-0.0318096317350864,,-0.0112291080877184,0.0134609224274754,0.0323127098381519,0.0323127098381519,human,UP
RBFOX1,,,0.0241655074059963,-0.0517844781279563,0.0676016211509704,,,,,,0.0133275501430034,0.0241655074059963,0.0241655074059963,human,UP
PTP4A2,0.0315921381115913,,0.0397821031510829,,-0.0166368838399648,,-0.0117432558909058,,,0.0205096527934074,0.0127007508650422,0.0205096527934074,0.0397821031510829,human,UP
