gene_symbol,logfc_dz:399,logfc_dz:225,logfc_dz:16,mean_logfc,median_logfc,common_experiment,organism,signature_type
BST2,-0.0210291016846895,,,-0.0210291016846895,-0.0210291016846895,-0.0210291016846895,human,DOWN
BIRC2,,-0.0209838785231113,,-0.0209838785231113,-0.0209838785231113,,human,DOWN
FXYD1,,-0.0209190603345632,,-0.0209190603345632,-0.0209190603345632,,human,DOWN
TUBB2A,-0.024320987984538,-0.0171922482550144,,-0.0207566181197762,-0.0207566181197762,-0.024320987984538,human,DOWN
CDK5RAP3,-0.0207176469266414,,,-0.0207176469266414,-0.0207176469266414,-0.0207176469266414,human,DOWN
TMEM106C,-0.0204735230654478,,,-0.0204735230654478,-0.0204735230654478,-0.0204735230654478,human,DOWN
PSMC1,-0.0203461907804012,,,-0.0203461907804012,-0.0203461907804012,-0.0203461907804012,human,DOWN
GGNBP2,-0.0203331913799047,,,-0.0203331913799047,-0.0203331913799047,-0.0203331913799047,human,DOWN
DNAJC15,-0.020312001928687,,,-0.020312001928687,-0.020312001928687,-0.020312001928687,human,DOWN
RASSF2,-0.0274585485458374,-0.0131069151684641,,-0.0202827318571507,-0.0202827318571507,-0.0274585485458374,human,DOWN
CBX7,,-0.0202145967632532,,-0.0202145967632532,-0.0202145967632532,,human,DOWN
FAM171A1,-0.0201997831463813,,,-0.0201997831463813,-0.0201997831463813,-0.0201997831463813,human,DOWN
IGFBP4,-0.0598117373883724,0.0351640991866588,-0.0358962044119834,-0.0201812808712323,-0.0358962044119834,-0.0598117373883724,human,DOWN
RPL30,-0.0659354254603385,-0.0621766857802867,0.0719442591071128,-0.0187226173778374,-0.0621766857802867,-0.0659354254603385,human,DOWN
MYL9,-0.1265814751386642,-0.0202687997370958,0.0922427475452423,-0.0182025091101725,-0.0202687997370958,-0.1265814751386642,human,DOWN
RPL21,-0.0327704437077045,-0.0299684200435876,0.0118190115317702,-0.016973284073174,-0.0299684200435876,-0.0327704437077045,human,DOWN
RPS13,-0.0390322841703891,-0.043589774519205,0.0352161787450313,-0.0158019599815209,-0.0390322841703891,-0.0390322841703891,human,DOWN
RGS2,0.0636417791247367,-0.0630504861474037,-0.0455195493996143,-0.0149760854740937,-0.0455195493996143,0.0636417791247367,human,DOWN
TCEAL4,-0.0334461964666843,-0.0275803003460168,0.0177595596760511,-0.0144223123788833,-0.0275803003460168,-0.0334461964666843,human,DOWN
IFITM1,0.0253749880939722,-0.0402101166546344,-0.0279489234089851,-0.0142613506565491,-0.0279489234089851,0.0253749880939722,human,DOWN
IFITM2,0.0217220950871706,-0.0273705311119556,-0.0333382375538349,-0.0129955578595399,-0.0273705311119556,0.0217220950871706,human,DOWN
TSC22D1,0.0416061729192733,-0.0406505092978477,-0.0353890806436538,-0.011477805674076,-0.0353890806436538,0.0416061729192733,human,DOWN
UGP2,0.0155221307650208,-0.0251943636685609,-0.0206756796687841,-0.0101159708574414,-0.0206756796687841,0.0155221307650208,human,DOWN
EIF3L,-0.0200786814093589,-0.024766469374299,0.0249446053057909,-0.006633515159289,-0.0200786814093589,-0.0200786814093589,human,DOWN
RPL19,-0.0327145457267761,-0.0353143960237503,0.0501895099878311,-0.0059464772542317,-0.0327145457267761,-0.0327145457267761,human,DOWN
RHOB,0.0385948382318019,-0.0212548412382602,-0.028929729014635,-0.0038632440070311,-0.0212548412382602,0.0385948382318019,human,DOWN
