gene_symbol,logfc_dz:561,logfc_dz:787,logfc_dz:707,mean_logfc,median_logfc,common_experiment,organism,signature_type
EIF3E,,0.0470799542963504,0.0483170077204704,0.0476984810084104,0.0476984810084104,0.0483170077204704,human,UP
PARK7,,0.0476967245340347,,0.0476967245340347,0.0476967245340347,,human,UP
SRPX,,,0.0468262806534767,0.0468262806534767,0.0468262806534767,0.0468262806534767,human,UP
IFITM1,0.0245615821331739,0.0440165288746356,0.0707602202892303,0.0464461104323466,0.0440165288746356,0.0707602202892303,human,UP
ID2,,,0.0463095903396606,0.0463095903396606,0.0463095903396606,0.0463095903396606,human,UP
UBB,0.0459606684744358,,,0.0459606684744358,0.0459606684744358,,human,UP
RPS4X,-0.0407007001340389,,0.132410243153572,0.0458547715097665,0.0458547715097665,0.132410243153572,human,UP
GADD45B,0.0458419620990753,,,0.0458419620990753,0.0458419620990753,,human,UP
HLA-G,0.0794118419289588,0.0122397588565945,,0.0458258003927767,0.0458258003927767,,human,UP
CYCS,,0.0457905046641826,,0.0457905046641826,0.0457905046641826,,human,UP
PPIA,,0.0457614362239837,,0.0457614362239837,0.0457614362239837,,human,UP
SPOCK1,,,0.0454287081956863,0.0454287081956863,0.0454287081956863,0.0454287081956863,human,UP
ISG15,,0.0115129686892032,0.0782975330948829,0.0449052508920431,0.0449052508920431,0.0782975330948829,human,UP
IGFBP4,,,0.0445629619061946,0.0445629619061946,0.0445629619061946,0.0445629619061946,human,UP
STC2,,,0.0445077568292617,0.0445077568292617,0.0445077568292617,0.0445077568292617,human,UP
CIRBP,0.0480075478553772,0.0404017828404903,,0.0442046653479337,0.0442046653479337,,human,UP
JTB,,0.0437546744942665,,0.0437546744942665,0.0437546744942665,,human,UP
HMOX1,,,0.0434818491339683,0.0434818491339683,0.0434818491339683,0.0434818491339683,human,UP
TNFRSF17,,0.0433453656733036,,0.0433453656733036,0.0433453656733036,,human,UP
MIR21,,,0.0433392785489559,0.0433392785489559,0.0433392785489559,0.0433392785489559,human,UP
MMADHC,,0.0432299487292766,,0.0432299487292766,0.0432299487292766,,human,UP
CALM2,,0.0428814031183719,,0.0428814031183719,0.0428814031183719,,human,UP
NAMPT,0.0428173914551734,,,0.0428173914551734,0.0428173914551734,,human,UP
COL4A2,,,0.0423951111733913,0.0423951111733913,0.0423951111733913,0.0423951111733913,human,UP
LTF,0.0423333495855331,,,0.0423333495855331,0.0423333495855331,,human,UP
HLA-E,0.042940929532051,0.0416955538094043,,0.0423182416707277,0.0423182416707277,,human,UP
RPS13,,0.0708056539297103,0.013609972782433,0.0422078133560717,0.0422078133560717,0.013609972782433,human,UP
GPX4,,,0.0421495549380779,0.0421495549380779,0.0421495549380779,0.0421495549380779,human,UP
RPL24,,0.0604949407279491,0.0222723521292209,0.041383646428585,0.041383646428585,0.0222723521292209,human,UP
OAZ1,0.0437564775347709,0.0521444045007228,0.0277413595467805,0.0412140805274248,0.0437564775347709,0.0277413595467805,human,UP
TNFAIP3,0.0411169119179248,,,0.0411169119179248,0.0411169119179248,,human,UP
NPC2,,,0.0409085266292095,0.0409085266292095,0.0409085266292095,0.0409085266292095,human,UP
RPS8,,0.0598798468708992,0.0215132404118776,0.0406965436413884,0.0406965436413884,0.0215132404118776,human,UP
MORF4L2,,0.0400925762951374,,0.0400925762951374,0.0400925762951374,,human,UP
EZR,0.0399089306592941,,,0.0399089306592941,0.0399089306592941,,human,UP
MYL6,0.039681177586317,,,0.039681177586317,0.039681177586317,,human,UP
STAT1,,,0.0396670624613761,0.0396670624613761,0.0396670624613761,0.0396670624613761,human,UP
HSPB1,,0.0118196103721857,0.0668983682990074,0.0393589893355965,0.0393589893355965,0.0668983682990074,human,UP
PRDX4,,0.0340662524104118,0.044408731162548,0.0392374917864799,0.0392374917864799,0.044408731162548,human,UP
HMGN3,,0.039176233112812,,0.039176233112812,0.039176233112812,,human,UP
ATF3,,0.0391714833676815,,0.0391714833676815,0.0391714833676815,,human,UP
C4orf46,,0.0143452370539307,0.0639182403683662,0.0391317387111485,0.0391317387111485,0.0639182403683662,human,UP
RPL32,,0.0421958491206169,0.0360485017299652,0.039122175425291,0.039122175425291,0.0360485017299652,human,UP
