gene_symbol,logfc_dz:305,logfc_dz:904,logfc_dz:110,logfc_dz:779,mean_logfc,median_logfc,common_experiment,organism,signature_type
NUCB1,,-0.0582130253314971,,-0.0217750929296016,-0.0399940591305494,-0.0399940591305494,,human,DOWN
ZBTB16,,,-0.0399019345641136,,-0.0399019345641136,-0.0399019345641136,,human,DOWN
ADM,,,-0.0937346890568733,0.0139613496139645,-0.0398866697214543,-0.0398866697214543,,human,DOWN
DAZAP2,,-0.0914862006902694,0.0122562171891331,,-0.0396149917505681,-0.0396149917505681,,human,DOWN
ACKR1,,,-0.0395751148462295,,-0.0395751148462295,-0.0395751148462295,,human,DOWN
ADIRF,,,-0.0392780676484108,,-0.0392780676484108,-0.0392780676484108,,human,DOWN
ZFP36L2,,,-0.0518192760646343,-0.0266606621444225,-0.0392399691045284,-0.0392399691045284,,human,DOWN
EEF2,,-0.0709669217467308,-0.0169733129441738,-0.0291937850415706,-0.0390446732441584,-0.0291937850415706,,human,DOWN
CSNK1E,-0.0630987212061882,,-0.0141668133437633,,-0.0386327672749757,-0.0386327672749757,-0.0630987212061882,human,DOWN
PLIN1,,,-0.0386186279356479,,-0.0386186279356479,-0.0386186279356479,,human,DOWN
AKR1C3,,,-0.0385693423449993,,-0.0385693423449993,-0.0385693423449993,,human,DOWN
GABARAP,,,,-0.0383923612534999,-0.0383923612534999,-0.0383923612534999,,human,DOWN
FASN,-0.0107490308582782,,-0.065673604607582,,-0.0382113177329301,-0.0382113177329301,-0.0107490308582782,human,DOWN
NNMT,,,-0.0379100777208805,,-0.0379100777208805,-0.0379100777208805,,human,DOWN
NUPR1,,,-0.0378920473158359,,-0.0378920473158359,-0.0378920473158359,,human,DOWN
SEMA3G,-0.0371997728943824,,,,-0.0371997728943824,-0.0371997728943824,-0.0371997728943824,human,DOWN
NFIL3,,,-0.0370863825082778,,-0.0370863825082778,-0.0370863825082778,,human,DOWN
HPCAL1,,,,-0.0368801653385162,-0.0368801653385162,-0.0368801653385162,,human,DOWN
ERP29,,,,-0.0364530943334102,-0.0364530943334102,-0.0364530943334102,,human,DOWN
SAV1,-0.0358507223427295,,,,-0.0358507223427295,-0.0358507223427295,-0.0358507223427295,human,DOWN
ALDOA,,,-0.0357255972921848,,-0.0357255972921848,-0.0357255972921848,,human,DOWN
IL2RB,,-0.0353611223399639,,,-0.0353611223399639,-0.0353611223399639,,human,DOWN
SPOCK2,,-0.0352578237652778,,,-0.0352578237652778,-0.0352578237652778,,human,DOWN
TNFAIP2,,,,-0.0346911065280437,-0.0346911065280437,-0.0346911065280437,,human,DOWN
