gene_symbol,logfc_dz:857,logfc_dz:981,logfc_dz:509,mean_logfc,median_logfc,common_experiment,organism,signature_type
PSMA7,,0.0221565701067447,,0.0221565701067447,0.0221565701067447,0.0221565701067447,human,UP
HLA-C,,,0.0221364442259073,0.0221364442259073,0.0221364442259073,,human,UP
ADIRF,,0.0103795630857348,0.0338065288960933,0.0220930459909141,0.0220930459909141,0.0103795630857348,human,UP
EDF1,0.0160957984626293,,0.0280499774962663,0.0220728879794478,0.0220728879794478,,human,UP
SLIRP,,0.0220548193901777,,0.0220548193901777,0.0220548193901777,0.0220548193901777,human,UP
MGST3,,0.0219212546944618,,0.0219212546944618,0.0219212546944618,0.0219212546944618,human,UP
UQCRC1,0.0182064697146415,,0.0252865888178348,0.0217465292662382,0.0217465292662382,,human,UP
FABP4,,,0.021525589749217,0.021525589749217,0.021525589749217,,human,UP
AOC3,,,0.021456591784954,0.021456591784954,0.021456591784954,,human,UP
EZR,,0.0212917886674404,,0.0212917886674404,0.0212917886674404,0.0212917886674404,human,UP
COMP,0.0295613147318363,,0.0128703555092215,0.0212158351205289,0.0212158351205289,,human,UP
NDRG1,0.0134399235248565,0.0286160074174404,,0.0210279654711484,0.0210279654711484,0.0286160074174404,human,UP
GPX1,0.0178200304508209,,0.0240656435489654,0.0209428369998931,0.0209428369998931,,human,UP
SH3BGRL3,,0.0231928508728742,0.0184255298227071,0.0208091903477907,0.0208091903477907,0.0231928508728742,human,UP
EIF2S2,,0.0204665046185255,,0.0204665046185255,0.0204665046185255,0.0204665046185255,human,UP
IER5,,,0.0204430967569351,0.0204430967569351,0.0204430967569351,,human,UP
GPX3,0.0123916789889335,,0.0281949434429407,0.0202933112159371,0.0202933112159371,,human,UP
HNRNPA1,0.0158597622066736,,0.0246668253093957,0.0202632937580347,0.0202632937580347,,human,UP
IFITM2,0.0233088787645101,,0.0169576033949852,0.0201332410797476,0.0201332410797476,,human,UP
SNRPG,0.0203030556440353,,0.0199583750218153,0.0201307153329253,0.0201307153329253,,human,UP
MRPS6,,0.0200767498463392,,0.0200767498463392,0.0200767498463392,0.0200767498463392,human,UP
IFITM3,0.0225893259048461,0.0111193535849452,0.0212888084352016,0.0183324959749976,0.0212888084352016,0.0111193535849452,human,UP
