gene_symbol,logfc_dz:925,logfc_dz:927,logfc_dz:926,logfc_dz:928,mean_logfc,median_logfc,common_experiment,organism,signature_type
HLA-B,,0.0687931105494499,0.040658950805664,0.0750294029712677,0.0614938214421272,0.0687931105494499,0.040658950805664,human,UP
S100A8,0.0934430062770843,0.0722727328538894,0.0167506299912929,0.057893231511116,0.0600899001583457,0.0650829821825027,0.0167506299912929,human,UP
PTMA,0.0788635686039924,0.0258182305842638,0.0786819756031036,0.0376941710710525,0.0552644864656031,0.058188073337078,0.0786819756031036,human,UP
FAU,0.0691917464137077,0.0519230067729949,0.0620991140604019,0.0370492711663246,0.0550657846033573,0.0570110604166984,0.0620991140604019,human,UP
ADIRF,0.0550411157310009,0.0178737100213766,0.0909626632928848,,0.0546258296817541,0.0550411157310009,0.0909626632928848,human,UP
S100A4,0.0489488393068313,0.0300534088164567,0.0619960948824882,0.0687590017914772,0.0524393361993134,0.0554724670946598,0.0619960948824882,human,UP
S100A2,0.0278791151940822,0.0696264803409576,0.0409291423857212,0.0602959282696247,0.0496826665475964,0.0506125353276729,0.0409291423857212,human,UP
IFITM2,0.0196072701364755,0.0673932805657386,0.0376460738480091,0.0726194977760315,0.0493165305815637,0.0525196772068738,0.0376460738480091,human,UP
NNMT,0.0488590374588966,0.0435752905905246,0.0214091278612613,0.0826587826013565,0.0491255596280097,0.0462171640247106,0.0214091278612613,human,UP
PFN1,,0.0417469777166843,,0.053756833076477,0.0477519053965806,0.0477519053965806,,human,UP
RPL36AL,0.0464310087263584,,,,0.0464310087263584,0.0464310087263584,,human,UP
SFN,,0.0362461134791374,0.0579303689301013,0.042215883731842,0.0454641220470269,0.042215883731842,0.0579303689301013,human,UP
RAN,0.0416761264204978,0.041091863065958,0.0395407043397426,0.051721841096878,0.0435076337307691,0.0413839947432279,0.0395407043397426,human,UP
MMP12,0.0268591865897178,0.0417084358632564,,0.0582664757966995,0.0422780327498912,0.0417084358632564,,human,UP
IFITM3,,0.0531115569174289,0.0194075983017683,0.0542922355234622,0.0422704635808865,0.0531115569174289,0.0194075983017683,human,UP
HLA-DPB1,0.0867707431316375,,0.0201445389539003,0.0193800423294305,0.0420984414716561,0.0201445389539003,0.0201445389539003,human,UP
RPL14,0.0677244141697883,,0.035696517676115,0.0226645246148109,0.0420284854869047,0.035696517676115,0.035696517676115,human,UP
CSRP1,,,0.0409547463059425,,0.0409547463059425,0.0409547463059425,0.0409547463059425,human,UP
RPS25,0.0647817477583885,,0.0166131872683763,,0.0406974675133824,0.0406974675133824,0.0166131872683763,human,UP
RPL9,0.1319717466831207,-0.0608944371342659,0.0508395135402679,,0.0406389410297075,0.0508395135402679,0.0508395135402679,human,UP
MT1E,0.0171432886272668,0.0502594150602817,0.027469040825963,0.0662716999650001,0.0402858611196279,0.0388642279431223,0.027469040825963,human,UP
GAPDH,-0.0439433604478836,0.0982132330536842,0.0269390568137168,0.0787830650806427,0.03999799862504,0.0528610609471797,0.0269390568137168,human,UP
IFI30,0.0213290117681026,0.0354004725813865,,0.0630427300930023,0.0399240714808305,0.0354004725813865,,human,UP
HSPA8,,0.0648492500185966,0.0137457437813282,,0.0392974968999624,0.0392974968999624,0.0137457437813282,human,UP
PPIB,0.0312956348061561,0.0420258864760398,0.0478219911456108,0.034818273037672,0.0389904463663697,0.0384220797568559,0.0478219911456108,human,UP
RPS10,0.0411871336400508,0.0426366403698921,0.0261711683124303,0.0455521531403064,0.0388867738656699,0.0419118870049715,0.0261711683124303,human,UP
SUPT20H,,,0.0387823730707168,,0.0387823730707168,0.0387823730707168,0.0387823730707168,human,UP
HLA-DRB1,0.0397971533238887,0.0265754424035549,0.0359162874519825,0.0501144267618656,0.0381008274853229,0.0378567203879356,0.0359162874519825,human,UP
MIF,,0.0242998506873846,0.0469109117984771,0.0413471795618534,0.037519314015905,0.0413471795618534,0.0469109117984771,human,UP
NDRG1,0.0259146187454462,0.0496769659221172,0.0569698214530944,0.0156474243849515,0.0370522076264023,0.0377957923337817,0.0569698214530944,human,UP
TGFBI,0.034825149923563,,0.0294473674148321,0.0423426069319248,0.0355383747567733,0.034825149923563,0.0294473674148321,human,UP
RPS29,0.0926554054021835,-0.0231412407010793,,0.0361814573407173,0.0352318740139404,0.0361814573407173,,human,UP
RPL24,0.0934203118085861,-0.0233764089643955,,,0.0350219514220953,0.0350219514220953,,human,UP
TUBB4B,0.0293755140155553,0.0274366587400436,0.0469681471586227,0.0356822721660137,0.0348656480200588,0.0325288930907845,0.0469681471586227,human,UP
PSME2,0.0198236182332038,0.0371602326631546,,0.0447841621935367,0.033922671029965,0.0371602326631546,,human,UP
LDHA,0.0272863786667585,0.1011962071061134,-0.0951887890696525,0.0987269580364227,0.0330051886849105,0.0630066683515906,-0.0951887890696525,human,UP
NUPR1,0.0196747593581676,,0.0463023781776428,,0.0329885687679052,0.0329885687679052,0.0463023781776428,human,UP
UBA52,,0.0172118134796619,,0.0456766672432422,0.0314442403614521,0.0314442403614521,,human,UP
S100A10,,,,0.030988959595561,0.030988959595561,0.030988959595561,,human,UP
SERPINB4,0.0174680687487125,0.0443730466067791,,,0.0309205576777458,0.0309205576777458,,human,UP
COX8A,0.0154044581577181,0.0146881034597754,0.0573468878865242,0.0361826494336128,0.0309055247344076,0.0257935537956655,0.0573468878865242,human,UP
B2M,0.034745592623949,0.0223819687962532,0.0200894009321928,0.0462346188724041,0.0308628953061997,0.0285637807101011,0.0200894009321928,human,UP
IL7R,0.0114788953214883,0.0288379210978746,,0.0522301271557807,0.0308489811917146,0.0288379210978746,,human,UP
ADM,0.0305441860109567,,,,0.0305441860109567,0.0305441860109567,,human,UP
CLIC1,0.0319750905036926,0.0217349845916032,,0.0355566069483757,0.0297555606812238,0.0319750905036926,,human,UP
NDUFS6,0.0288064405322074,0.0222564898431301,0.0360977314412593,0.031355507671833,0.0296290423721075,0.0300809741020202,0.0360977314412593,human,UP
S100A14,0.0266068093478679,,0.0326200276613235,,0.0296134185045957,0.0296134185045957,0.0326200276613235,human,UP
KRT16,0.0091351205483078,0.0506780780851841,,0.0288114417344331,0.0295415467893083,0.0288114417344331,,human,UP
FOS,,,,0.0295142382383346,0.0295142382383346,0.0295142382383346,,human,UP
SELE,,0.0247022993862628,,0.0339357666671276,0.0293190330266952,0.0293190330266952,,human,UP
