gene_symbol,logfc_dz:825,logfc_dz:826,logfc_dz:797,logfc_dz:292,logfc_dz:880,logfc_dz:308,logfc_dz:818,logfc_dz:806,logfc_dz:559,logfc_dz:560,logfc_dz:468,logfc_dz:558,mean_logfc,median_logfc,common_experiment,organism,signature_type
ZNF165,,,,,,,0.018927538767457,,0.0369228236377239,,,,0.0279251812025904,0.0279251812025904,,human,UP
OVGP1,,,,,,,0.0271142981946468,0.0277341362088918,0.0415963567793369,,0.0150445494800806,,0.027872335165739,0.0274242172017693,,human,UP
SPATA20,,0.0278121158480644,,,,,,,,,,,0.0278121158480644,0.0278121158480644,,human,UP
USPL1,,,,,,,0.026819659397006,0.0237051844596862,,0.0432788468897342,0.0174220316112041,,0.0278064305894076,0.0252624219283461,,human,UP
PDHX,,,,0.0314410962164402,0.0241665486246347,,,,,,,,0.0278038224205374,0.0278038224205374,0.0314410962164402,human,UP
IL1B,,,0.0277975965291261,,,,,,,,,,0.0277975965291261,0.0277975965291261,,human,UP
CD83,,,0.0211812425404787,,,,0.0355848781764507,0.0313769616186618,0.0161011423915624,0.0339504703879356,,,0.0276389390230178,0.0313769616186618,,human,UP
NDUFAF1,0.0208383817225694,,,0.0387735962867736,0.0231789015233516,,,,,,,,0.0275969598442316,0.0231789015233516,0.0387735962867736,human,UP
GCNT4,,,,,,,,0.0296510178595781,0.0253842677921056,,,,0.0275176428258419,0.0275176428258419,,human,UP
FCN1,,,0.0274412631988525,,,,,,,,,,0.0274412631988525,0.0274412631988525,,human,UP
NFE2L3,,,,,,,,,,0.0274341404438018,,,0.0274341404438018,0.0274341404438018,,human,UP
ZNF350,,,,,,,,0.0236709974706172,,,0.0311964489519596,,0.0274337232112884,0.0274337232112884,,human,UP
NBL1,,0.0274175982922315,,,,,,,,,,,0.0274175982922315,0.0274175982922315,,human,UP
TLR6,,,,,,,,,0.0274172443896532,,,,0.0274172443896532,0.0274172443896532,,human,UP
FGF9,,,,,,0.0272110439836978,,,0.0275687240064144,,,,0.0273898839950561,0.0273898839950561,,human,UP
RHOQ,,,,,,0.0273849368095397,,,,,,,0.0273849368095397,0.0273849368095397,,human,UP
SCP2,0.0407341048121452,,,0.0138290217146277,,,,,,,,,0.0272815632633864,0.0272815632633864,0.0138290217146277,human,UP
RNF128,,,,,,,,,,,0.0272669792175292,,0.0272669792175292,0.0272669792175292,,human,UP
PSME2,0.0272424537688493,,,,,,,,,,,,0.0272424537688493,0.0272424537688493,,human,UP
ENOPH1,0.027220319956541,,,,,,,,,,,,0.027220319956541,0.027220319956541,,human,UP
VLDLR,,0.0194441396743059,,,,0.0183425117284059,0.0209618974477052,,,0.049816969782114,,,0.0271413796581327,0.0202030185610055,,human,UP
ART3,,,,,0.0270822346210479,,,,,,,,0.0270822346210479,0.0270822346210479,,human,UP
EVI2A,,,0.0270316749811172,,,,,,,,,,0.0270316749811172,0.0270316749811172,,human,UP
DDN,,,,,0.0269848685711622,,,,,,,,0.0269848685711622,0.0269848685711622,,human,UP
SMCO4,0.0503073595464229,0.0490775667130947,-0.0186148043721914,,,,,,,,,,0.026923373962442,0.0490775667130947,,human,UP
MORF4L1,,0.020138643682003,,,,0.0336886160075664,,,,,,,0.0269136298447847,0.0269136298447847,,human,UP
PPP1R9A,,,,,,,0.0262202359735965,0.0324745811522007,0.035486314445734,,0.0131661323830485,,0.0268368159886449,0.0293474085628986,,human,UP
ASPA,,,,,,,,,,0.0266991145908832,,,0.0266991145908832,0.0266991145908832,,human,UP
TNFSF10,,,,,,,0.0284267980605363,0.0247934479266405,,,,,0.0266101229935884,0.0266101229935884,,human,UP
MGAM,,,0.0266004744917154,,,,,,,,,,0.0266004744917154,0.0266004744917154,,human,UP
TLR2,,,0.0265939440578222,,,,,,,,,,0.0265939440578222,0.0265939440578222,,human,UP
SLC10A1,,,,,,,0.0321735963225364,0.0226488932967185,,0.0249466150999069,,,0.0265897015730539,0.0249466150999069,,human,UP
PPT1,,,0.0265310667455196,,,,,,,,,,0.0265310667455196,0.0265310667455196,,human,UP
CLCN5,,,,,,,0.0203906930983066,,,0.0326443314552307,,,0.0265175122767686,0.0265175122767686,,human,UP
KCNK2,,,,,,,,,,0.0264776274561882,,,0.0264776274561882,0.0264776274561882,,human,UP
GREM1,,0.0281740929931402,,,,,,,,,0.0247141253203153,,0.0264441091567277,0.0264441091567277,,human,UP
MTSS1,,,,,,,,,,,,0.0264291036874055,0.0264291036874055,0.0264291036874055,,human,UP
ICAM3,,,0.0263343900442123,,,,,,,,,,0.0263343900442123,0.0263343900442123,,human,UP
MSRB1,,,0.0263327751308679,,,,,,,,,,0.0263327751308679,0.0263327751308679,,human,UP
EMP1,,,,,,0.0190120507031679,,,,,,0.0336177870631217,0.0263149188831448,0.0263149188831448,,human,UP
SYNPO2L,,,,,0.0262860618531703,,,,,,,,0.0262860618531703,0.0262860618531703,,human,UP
CRIP2,,,,,,,,,,,,0.0262121371924877,0.0262121371924877,0.0262121371924877,,human,UP
TRDN,,,,,0.0262099523097276,,,,,,,,0.0262099523097276,0.0262099523097276,,human,UP
CXCL10,,,,,,,0.028290381655097,0.0219859145581722,0.03500846773386,,0.0194845031946897,,0.0261923167854547,0.0251381481066346,,human,UP
RBM14,0.0387575924396514,0.0135183241218328,,,,,,,,,,,0.0261379582807421,0.0261379582807421,,human,UP
CELA2A,0.0344153717160224,0.0178520437330007,,,,,,,,,,,0.0261337077245116,0.0261337077245116,,human,UP
CPVL,,,0.0145128136500716,,,,,,,,,0.0377337224781513,0.0261232680641114,0.0261232680641114,,human,UP
PLXDC1,,,,,,,0.0241981763392686,0.0204610228538513,,0.0157258119434118,0.0440910793840885,,0.026119022630155,0.02232959959656,,human,UP
CDH6,,,,,,,,0.0390929505228996,0.013070628978312,,,,0.0260817897506058,0.0260817897506058,,human,UP
UQCR10,,,,,,0.0260668378323316,,,,,,,0.0260668378323316,0.0260668378323316,,human,UP
GDF9,,,,,,,0.0284065194427967,0.0260446202009916,,0.0236046873033046,,,0.0260186089823643,0.0260446202009916,,human,UP
TIMP2,,0.0319672301411628,0.0199193209409713,,,,,,,,,,0.0259432755410671,0.0259432755410671,,human,UP
TAX1BP1,0.0259036365896463,,,,,,,,,,,,0.0259036365896463,0.0259036365896463,,human,UP
TMEM50A,0.0258858241140842,,,,,,,,,,,,0.0258858241140842,0.0258858241140842,,human,UP
SORL1,,,0.0331502072513103,,,0.0186202693730592,,,,,,,0.0258852383121848,0.0258852383121848,,human,UP
ARPC2,,,,0.0242586340755224,0.0274142548441886,,,,,,,,0.0258364444598555,0.0258364444598555,0.0242586340755224,human,UP
CRYBA1,,,,,,,0.0324183143675327,0.0241481717675924,,0.0206459127366542,,,0.0257374662905931,0.0241481717675924,,human,UP
GPM6A,,,,,,,,,,,,0.0256681591272354,0.0256681591272354,0.0256681591272354,,human,UP
S100A7,,,,,,,0.0206396952271461,0.0306485947221517,,,,,0.0256441449746489,0.0256441449746489,,human,UP
MYL6,,,,,0.025607569143176,,,,,,,,0.025607569143176,0.025607569143176,,human,UP
MYO1C,,,,,,0.0256022810935974,,,,,,,0.0256022810935974,0.0256022810935974,,human,UP
DNAJA4,,,,,,,0.0236294995993375,,,0.0275582075119018,,,0.0255938535556197,0.0255938535556197,,human,UP
LGR4,,,,,,,,,0.0255035143345594,,,,0.0255035143345594,0.0255035143345594,,human,UP
KIT,,,,,,,0.0222730562090873,0.0356010347604751,,,,0.0185821577906608,0.0254854162534077,0.0222730562090873,,human,UP
IL18RAP,,,0.0254767723381519,,,,,,,,,,0.0254767723381519,0.0254767723381519,,human,UP
GSAP,,,,,,,,,0.0253870282322168,,,,0.0253870282322168,0.0253870282322168,,human,UP
TNS3,,,,,,0.0253140870481729,,,,,,,0.0253140870481729,0.0253140870481729,,human,UP
INTS8,,,,0.0267550572752952,0.0238704904913902,,,,,,,,0.0253127738833427,0.0253127738833427,0.0267550572752952,human,UP
ITGA9,,,,,,,,,,0.0252400729805231,,,0.0252400729805231,0.0252400729805231,,human,UP
ZEB2,,,,,,,0.0278142504394054,,,0.0226459074765443,,,0.0252300789579749,0.0252300789579749,,human,UP
RIMS1,,,,,,,0.022169766947627,0.0180217418819665,,0.0354422703385353,,,0.0252112597227096,0.022169766947627,,human,UP
PRKCA,,,,,,,,,,0.0250778384506702,,,0.0250778384506702,0.0250778384506702,,human,UP
SECTM1,,,,,,0.0250763557851314,,,,,,,0.0250763557851314,0.0250763557851314,,human,UP
S1PR1,,,,,,,,,,,,0.0250362642109394,0.0250362642109394,0.0250362642109394,,human,UP
DHCR7,,0.0249247457832098,,,,,,,,,,,0.0249247457832098,0.0249247457832098,,human,UP
DNAJB1,,,,,,,0.0216483660042285,0.0222114659845829,,0.0306827146559953,,,0.0248475155482689,0.0222114659845829,,human,UP
KCNC2,,,,,,,,,,0.0248197633773088,,,0.0248197633773088,0.0248197633773088,,human,UP
SPAG1,,,,,,,,,0.024774195626378,,,,0.024774195626378,0.024774195626378,,human,UP
PREX2,,,,,,,0.0247692111879587,,,,,,0.0247692111879587,0.0247692111879587,,human,UP
LYPLA1,0.0323829315602779,0.0171161275357007,,,,,,,,,,,0.0247495295479893,0.0247495295479893,,human,UP
AKR1C1,,,,,,0.0247273799031972,,,,,,,0.0247273799031972,0.0247273799031972,,human,UP
TRAF3IP3,,,,,,,,,0.0247193053364753,,,,0.0247193053364753,0.0247193053364753,,human,UP
FGR,,,0.0246266406029462,,,,,,,,,,0.0246266406029462,0.0246266406029462,,human,UP
TUBB2B,,,,,,,,,,0.0206619910895824,0.0285830777138471,,0.0246225344017148,0.0246225344017148,,human,UP
ICAM1,,,,,,,0.0297832190990448,0.0243402160704135,,0.0228451751172542,0.0279084797948598,0.0181606486439704,0.0246075477451086,0.0243402160704135,,human,UP
DDA1,,,,,,,,,,,0.0246011801064014,,0.0246011801064014,0.0246011801064014,,human,UP
TSPYL2,,,,,,,,,,0.0245902501046657,,,0.0245902501046657,0.0245902501046657,,human,UP
XPO1,,,,,,0.0245806071907281,,,,,,,0.0245806071907281,0.0245806071907281,,human,UP
GRIA2,,,,,,,,0.0288039464503526,,0.0203429143875837,,,0.0245734304189682,0.0245734304189682,,human,UP
TFAP2C,,,,,,,,,,0.0245639216154813,,,0.0245639216154813,0.0245639216154813,,human,UP
PLOD3,,0.0245628356933593,,,,,,,,,,,0.0245628356933593,0.0245628356933593,,human,UP
SLCO2B1,,,,,,,,,,,,0.0245617777109146,0.0245617777109146,0.0245617777109146,,human,UP
RIPK2,,,,,,,,,0.0245310235768556,,,,0.0245310235768556,0.0245310235768556,,human,UP
UNC50,0.0243146736174821,,,,,,,,,,,,0.0243146736174821,0.0243146736174821,,human,UP
NUDT9,0.0315279737114906,0.0170675590634346,,,,,,,,,,,0.0242977663874626,0.0242977663874626,,human,UP
SPRY4,,,,,,,,0.0270592216402292,,,,0.021456379443407,0.0242578005418181,0.0242578005418181,,human,UP
CLDN5,,,,,,0.0241933800280094,,,,,,,0.0241933800280094,0.0241933800280094,,human,UP
FABP3,,,,0.0241875052452087,,,,,,,,,0.0241875052452087,0.0241875052452087,0.0241875052452087,human,UP
LRP1B,,,,,,,0.020425122231245,0.019778087735176,,0.032316405326128,,,0.0241732050975163,0.020425122231245,,human,UP
TSPAN8,,,,-0.0330606177449226,-0.0338610671460628,,0.0542495921254158,0.0497779920697212,0.0837427675724029,,,,0.0241697333753109,0.0497779920697212,-0.0330606177449226,human,UP
MFSD1,0.0328958481550216,0.0145276486873626,0.0249365922063589,,,,,,,,,,0.0241200296829144,0.0249365922063589,,human,UP
NEFM,,,,,,,,,,,0.0240343883633613,,0.0240343883633613,0.0240343883633613,,human,UP
THBD,,,,,,,,,,,,0.024010706692934,0.024010706692934,0.024010706692934,,human,UP
ADIPOR1,,,0.0211662370711565,,0.0268514305353164,,,,,,,,0.0240088338032364,0.0240088338032364,,human,UP
DHCR24,0.0451772734522819,0.0854657813906669,-0.0586178638041019,,,,,,,,,,0.0240083970129489,0.0451772734522819,,human,UP
BHLHE41,,,,,,,0.019192736595869,,,0.0287039689719676,,,0.0239483527839183,0.0239483527839183,,human,UP
KLF2,,,,,,0.0238932613283395,,,,,,,0.0238932613283395,0.0238932613283395,,human,UP
PRLR,,,,,,,,,,0.0238890517503023,,,0.0238890517503023,0.0238890517503023,,human,UP
RASSF9,,,,,,,0.0271029733121395,0.0349192731082439,0.0618989318609237,,,-0.0284177158027887,0.0238758656196296,0.0310111232101917,,human,UP
AHCY,,,,,,,0.0238255262374877,,,,,,0.0238255262374877,0.0238255262374877,,human,UP
PDGFD,,,,,,,0.0175094362348318,,,0.0299753043800592,,,0.0237423703074455,0.0237423703074455,,human,UP
PTTG1,0.0237270165234804,,,,,,,,,,,,0.0237270165234804,0.0237270165234804,,human,UP
PTMA,,,0.0237091444432735,,,,,,,,,,0.0237091444432735,0.0237091444432735,,human,UP
ITGA5,,,,,,,,,,,,0.0236873440444469,0.0236873440444469,0.0236873440444469,,human,UP
HLF,,,,,,,0.0340692922472953,0.0315014719963073,,0.0418553799390792,,-0.01284846290946,0.0236444203183054,0.0327853821218013,,human,UP
GABRQ,,,,,,,,,,,0.0236058626323938,,0.0236058626323938,0.0236058626323938,,human,UP
ACTB,-0.0755523592233657,0.0402720645070076,0.106035940349102,,,,,,,,,,0.0235852152109146,0.0402720645070076,,human,UP
CHL1,,,,,,,0.0202931407839059,0.0169786531478166,0.0333463139832019,,,,0.0235393693049748,0.0202931407839059,,human,UP
SERINC3,,,,,,0.0234557911753654,,,,,,,0.0234557911753654,0.0234557911753654,,human,UP
BET1,0.0234554391354322,,,,,,,,,,,,0.0234554391354322,0.0234554391354322,,human,UP
RPS29,0.0948943495750427,,-0.0719298869371414,0.0154977208003401,,0.0553467012941837,,,,,,,0.0234522211831063,0.0354222110472619,0.0154977208003401,human,UP
EXPH5,,,,,,,0.0296712461858987,,,0.0172059517353773,,,0.023438598960638,0.023438598960638,,human,UP
DDX5,,,,,,0.0234135501086711,,,,,,,0.0234135501086711,0.0234135501086711,,human,UP
CCR1,,,0.0233919098973274,,,,,,,,,,0.0233919098973274,0.0233919098973274,,human,UP
PER1,,,,,,0.023389933630824,,,,,,,0.023389933630824,0.023389933630824,,human,UP
ZHX2,,,,,,,,,,,0.0233576484024524,,0.0233576484024524,0.0233576484024524,,human,UP
LMO2,,,,0.0226104259490966,0.0240974742919206,,,,,,,,0.0233539501205086,0.0233539501205086,0.0226104259490966,human,UP
MYO1F,,,0.0278347432613372,,,0.0188115164637565,,,,,,,0.0233231298625469,0.0233231298625469,,human,UP
SASH1,,,,,,0.023197054862976,,,,,,,0.023197054862976,0.023197054862976,,human,UP
KCNK1,,,,,,,,,0.0231836903840303,,,,0.0231836903840303,0.0231836903840303,,human,UP
PCP4,,,,,,,0.0180876236408948,0.0282280500978231,,,,,0.023157836869359,0.023157836869359,,human,UP
SYNC,,,,0.0197509732097387,0.0264784954488277,,,,,,,,0.0231147343292832,0.0231147343292832,0.0197509732097387,human,UP
ANKH,,,,,,,,,,0.0231091566383838,,,0.0231091566383838,0.0231091566383838,,human,UP
KDELR2,0.0230073258280754,,,,,,,,,,,,0.0230073258280754,0.0230073258280754,,human,UP
SEMA3E,,,,,,,0.0253429282456636,0.0249573085457086,0.024668700993061,0.0170081928372383,,,0.0229942826554179,0.0248130047693848,,human,UP
TMED7,0.0228602234274148,,,,,,,,,,,,0.0228602234274148,0.0228602234274148,,human,UP
NT5E,,,,,,,,0.0202294271439313,0.0254451297223567,,,,0.022837278433144,0.022837278433144,,human,UP
LINC00472,,,,,,,,0.0209882874041795,0.0246135666966438,,,,0.0228009270504117,0.0228009270504117,,human,UP
IFNGR1,,,0.0188700668513774,,,0.0266842227429151,,,,,,,0.0227771447971463,0.0227771447971463,,human,UP
LBR,,,0.0236197058111429,,,0.0219131913036108,,,,,,,0.0227664485573768,0.0227664485573768,,human,UP
SRP19,0.022737743332982,,,,,,,,,,,,0.022737743332982,0.022737743332982,,human,UP
CTH,,,,,,,,0.0227075330913066,,,,,0.0227075330913066,0.0227075330913066,,human,UP
PEAK1,,,,,,,,,,,0.0226991698145866,,0.0226991698145866,0.0226991698145866,,human,UP
LPAR1,,,,,,,,,,0.0226913914084434,,,0.0226913914084434,0.0226913914084434,,human,UP
SEMA3A,,,,,,,0.0256126150488853,0.0220766793936491,0.0206252001225948,0.0223541613668203,,,0.0226671639829874,0.0222154203802347,,human,UP
ITM2B,,0.0343970507383346,0.047792263329029,-0.0142855942249298,,,,,,,,,0.0226345732808113,0.0343970507383346,-0.0142855942249298,human,UP
MOB4,,,,,,,,,,0.0226076114922761,,,0.0226076114922761,0.0226076114922761,,human,UP
BTG1,,,0.0192084368318319,,,0.0259713008999824,,,,,,,0.0225898688659071,0.0225898688659071,,human,UP
PEG10,,,,,,,0.0195247605443,,0.0256266705691814,,,,0.0225757155567407,0.0225757155567407,,human,UP
ABCA1,,,,,,,0.0184411592781543,0.0192125551402568,,0.0303581655025482,0.0222832858562469,,0.0225737914443016,0.0207479204982519,,human,UP
GSTM3,,-0.0225964188575744,,,,0.0677285343408584,,,,,,,0.022566057741642,0.022566057741642,,human,UP
FNTB,,,,,,,,,,,0.0225312616676092,,0.0225312616676092,0.0225312616676092,,human,UP
GVINP1,,,,,,,,,,,,0.022514596581459,0.022514596581459,0.022514596581459,,human,UP
RRAGC,,,,,,0.0225115679204463,,,,,,,0.0225115679204463,0.0225115679204463,,human,UP
CXCL12,,,,,,-0.0405509173870086,,,,0.0855672657489776,,,0.0225081741809844,0.0225081741809844,,human,UP
UBD,,,,,,,0.023691626265645,0.0227658227086067,0.0210028160363435,,,,0.0224867550035317,0.0227658227086067,,human,UP
LILRA6,,,0.0209383554756641,,0.0238317977637052,,,,,,,,0.0223850766196846,0.0223850766196846,,human,UP
EGR2,,,0.0292169135063886,,,,,0.0227365493774414,,0.0278708338737487,,0.0095253176987171,0.0223374036140739,0.025303691625595,,human,UP
RAB27B,,,,,,,,,0.022260446101427,,,,0.022260446101427,0.022260446101427,,human,UP
TBCA,,0.0227193385362625,,,0.011795112863183,0.0322652831673622,,,,,,,0.0222599115222692,0.0227193385362625,,human,UP
PDE7B,,,,,,,,,,,0.0150151774287223,0.029408473521471,0.0222118254750967,0.0222118254750967,,human,UP
HSPA1L,,,,,,,,0.0221864581108093,,,,,0.0221864581108093,0.0221864581108093,,human,UP
TNFAIP1,,,,,,,,,,,,0.0221541617065668,0.0221541617065668,0.0221541617065668,,human,UP
ADAM28,,,,,,,0.0188321489840745,,0.02546326816082,,,,0.0221477085724473,0.0221477085724473,,human,UP
SUPT20H,,,,,0.0221451967954635,,,,,,,,0.0221451967954635,0.0221451967954635,,human,UP
SLC16A1,,,,,,,,,,0.0221385769546031,,,0.0221385769546031,0.0221385769546031,,human,UP
TMEM140,,,,,,0.0221316833049058,,,,,,,0.0221316833049058,0.0221316833049058,,human,UP
NR1D2,,,,,,0.0161801874637603,0.0243528559803962,0.0224713962525129,,0.0253968406468629,,,0.0221003200858831,0.0234121261164546,,human,UP
VCAN,,,,,,,,,,0.0220083072781562,,,0.0220083072781562,0.0220083072781562,,human,UP
RAB1A,0.0288541838526725,0.015123838558793,,,,,,,,,,,0.0219890112057328,0.0219890112057328,,human,UP
EPCAM,,,,,,,,,0.0282124634832143,,0.0157030764967203,,0.0219577699899673,0.0219577699899673,,human,UP
HS3ST3A1,,0.0219368580728769,,,,,,,,,,,0.0219368580728769,0.0219368580728769,,human,UP
FAM118A,,,,,,,,0.0218984168022871,,,,,0.0218984168022871,0.0218984168022871,,human,UP
GFPT2,0.0258080419152975,,,,,,0.0173399336636066,0.0221807956695556,,0.0221389513462781,,,0.0218669306486845,0.0221598735079169,,human,UP
ARHGEF15,,,,,,,,,,,,0.0218622088432312,0.0218622088432312,0.0218622088432312,,human,UP
SLC5A3,,,,,,,,,,0.0218590181320905,,,0.0218590181320905,0.0218590181320905,,human,UP
CACNA1D,,,,,,,,,,0.0269969850778579,0.0167203545570373,,0.0218586698174476,0.0218586698174476,,human,UP
MRPL33,0.0218569282442331,,,,,,,,,,,,0.0218569282442331,0.0218569282442331,,human,UP
PAMR1,,,,,,,,,,0.021850112825632,,,0.021850112825632,0.021850112825632,,human,UP
NME1,0.0218279138207435,,,,,,,,,,,,0.0218279138207435,0.0218279138207435,,human,UP
HPSE2,,,,,,,,,,0.0218016803264617,,,0.0218016803264617,0.0218016803264617,,human,UP
SF3B1,,0.0217819157987833,,,,,,,,,,,0.0217819157987833,0.0217819157987833,,human,UP
HOXC6,,0.0217794477939605,,,,,,,,,,,0.0217794477939605,0.0217794477939605,,human,UP
CD302,,,0.0217776466161012,,,,,,,,,,0.0217776466161012,0.0217776466161012,,human,UP
TXNDC15,0.0217598937451839,,,,,,,,,,,,0.0217598937451839,0.0217598937451839,,human,UP
MT1M,,,,,,0.0217357873916625,,,,,,,0.0217357873916625,0.0217357873916625,,human,UP
ANO2,,,,,,,,,,,,0.0217071641236543,0.0217071641236543,0.0217071641236543,,human,UP
ERMP1,0.0272581540048122,,,,,,,,,0.0161524191498756,,,0.0217052865773439,0.0217052865773439,,human,UP
ALDH1A2,,,,,,,,,,0.0571551099419593,-0.0137512739747762,,0.0217019179835915,0.0217019179835915,,human,UP
TMPRSS11E,,,,,,,,,,,0.0216925758868455,,0.0216925758868455,0.0216925758868455,,human,UP
KTN1,0.0419188141822814,0.0344093069434165,,-0.0113673172891139,0.0217275116592645,,,,,,,,0.0216720788739621,0.0280684093013405,-0.0113673172891139,human,UP
RTN3,,,,,,0.02166448533535,,,,,,,0.02166448533535,0.02166448533535,,human,UP
PSMA4,,0.0216374993324279,,,,,,,,,,,0.0216374993324279,0.0216374993324279,,human,UP
CALD1,,,,,,,,,,,,0.0216300375759601,0.0216300375759601,0.0216300375759601,,human,UP
FOXL2,,0.0216239709407091,,,,,,,,,,,0.0216239709407091,0.0216239709407091,,human,UP
CSRNP3,,,,,,,,,,0.0216108802706003,,,0.0216108802706003,0.0216108802706003,,human,UP
PLEKHF2,,,,,,,,,0.0216000489890575,,,,0.0216000489890575,0.0216000489890575,,human,UP
ATP1B2,,,,,,,,0.0241575799882411,,0.0190335214138031,,,0.0215955507010221,0.0215955507010221,,human,UP
PLD3,,0.0215501729398965,,,,,,,,,,,0.0215501729398965,0.0215501729398965,,human,UP
MBL1P,,,,,0.0215486790984869,,,,,,,,0.0215486790984869,0.0215486790984869,,human,UP
GHSR,,,,,,,0.0239031016826629,0.0168446060270071,0.0238346438854932,,,,0.0215274505317211,0.0238346438854932,,human,UP
TLE4,,,,,,,,,,0.0231119133532047,0.0198979508131742,,0.0215049320831894,0.0215049320831894,,human,UP
SNX10,,,0.0214930456131696,,,,,,,,,,0.0214930456131696,0.0214930456131696,,human,UP
CUTA,0.0263681635260581,0.0166073590517044,,,,,,,,,,,0.0214877612888813,0.0214877612888813,,human,UP
ATP6AP1,,0.0214703232049942,,,,,,,,,,,0.0214703232049942,0.0214703232049942,,human,UP
HEG1,,0.0214474219828844,,,,,,,,,,,0.0214474219828844,0.0214474219828844,,human,UP
MICU2,0.0323916710913181,,,0.0116669833660125,,0.0201922841370105,,,,,,,0.021416979531447,0.0201922841370105,0.0116669833660125,human,UP
LY96,,,0.0203258413821458,,,,,,,,,0.0223512277007102,0.021338534541428,0.021338534541428,,human,UP
MYF6,,,,,0.0212962236255407,,,,,,,,0.0212962236255407,0.0212962236255407,,human,UP
GBP2,0.0305088926106691,,0.020302690565586,,,,,,,,,0.0130652319639921,0.0212922717134157,0.020302690565586,,human,UP
NBEA,,,,,,,,,,0.0212906841188669,,,0.0212906841188669,0.0212906841188669,,human,UP
ZBTB20,,,,,,,0.0230920873582363,0.0211865324527025,,0.0194454658776521,,,0.021241361896197,0.0211865324527025,,human,UP
CCNA1,,,,,,,,0.0174639262259006,0.0250033140182495,,,,0.021233620122075,0.021233620122075,,human,UP
HMOX1,,,0.0212224312126636,,,,,,,,,,0.0212224312126636,0.0212224312126636,,human,UP
ELOVL2,,,,,,,0.0236402861773967,0.0187384877353906,,,,,0.0211893869563937,0.0211893869563937,,human,UP
ZNF580,,0.0211714506149292,,,,,,,,,,,0.0211714506149292,0.0211714506149292,,human,UP
SLC12A8,0.0211647432297468,,,,,,,,,,,,0.0211647432297468,0.0211647432297468,,human,UP
TULP2,,,,,,,0.0210764091461896,,,,,,0.0210764091461896,0.0210764091461896,,human,UP
GPI,,0.0234733745455741,,0.0186659153550863,,,,,,,,,0.0210696449503302,0.0210696449503302,0.0186659153550863,human,UP
GABRB2,,,,,,,,0.0230991337448358,,,0.0189998187124729,,0.0210494762286543,0.0210494762286543,,human,UP
DNAJB4,,,,,,,0.0194802787154912,0.020716993138194,,0.0228740163147449,,,0.0210237627228101,0.020716993138194,,human,UP
SH3BGRL3,,,0.0210122615098953,,,,,,,,,,0.0210122615098953,0.0210122615098953,,human,UP
B4GALT5,,0.0209459606558084,,,,,,,,,,,0.0209459606558084,0.0209459606558084,,human,UP
SRP9,0.032609324902296,0.0501360408961772,,-0.0154289463534951,,0.0164628941565752,,,,,,,0.0209448284003883,0.0245361095294356,-0.0154289463534951,human,UP
PINK1,,,,0.0146245537325739,0.0272595733404159,,,,,,,,0.0209420635364949,0.0209420635364949,0.0146245537325739,human,UP
TSC22D3,,,,,,0.0209340490400791,,,,,,,0.0209340490400791,0.0209340490400791,,human,UP
MAT2B,,,,,,0.0208968222141265,,,,,,,0.0208968222141265,0.0208968222141265,,human,UP
CYP2B7P,,0.0208608284592628,,,,,,,,,,,0.0208608284592628,0.0208608284592628,,human,UP
IL2RG,,,,,,,,,,,0.0208301916718482,,0.0208301916718482,0.0208301916718482,,human,UP
DLD,0.020805737003684,,,,,,,,,,,,0.020805737003684,0.020805737003684,,human,UP
CYB5R3,,,,,,0.0262856986373662,,,,,,0.0152080236002802,0.0207468611188232,0.0207468611188232,,human,UP
COX6C,0.0342987217009067,,-0.0143493488430976,0.0422726646065712,,,,,,,,,0.0207406791547934,0.0342987217009067,0.0422726646065712,human,UP
TNFRSF9,,,,,,,0.0209699254482984,0.0288747977465391,,,,0.0123664569109678,0.0207370600352684,0.0209699254482984,,human,UP
RPS19,,,,,,0.0207071602344512,,,,,,,0.0207071602344512,0.0207071602344512,,human,UP
KLHL4,,,,,,,,,,,,0.0206406414508819,0.0206406414508819,0.0206406414508819,,human,UP
ANKRD40,,,,,,,,,,,,0.0206166971474885,0.0206166971474885,0.0206166971474885,,human,UP
CTSV,,,,,,,0.0242344588041305,0.020654983818531,0.0125193195417523,0.0249879546463489,,,0.0205991792026907,0.0224447213113307,,human,UP
HSPA1B,,,,,,,0.0183693543076515,0.0219066962599754,,0.0276972576975822,,0.0144160985946655,0.0205973517149686,0.0201380252838134,,human,UP
MYOT,,,,-0.0261821299791336,,,0.026971012353897,0.0196373742073774,0.0619475990533828,,,,0.0205934639088809,0.0233041932806372,-0.0261821299791336,human,UP
SCRN1,,,,,,0.020583339035511,,,,,,,0.020583339035511,0.020583339035511,,human,UP
TLR1,,,0.0205798409879207,,,,,,,,,,0.0205798409879207,0.0205798409879207,,human,UP
SCAP,,0.0205778237432241,,,,,,,,,,,0.0205778237432241,0.0205778237432241,,human,UP
TUBA1A,-0.0601272098720073,0.0520866066217422,,,,0.0697351172566413,,,,,,,0.0205648380021254,0.0520866066217422,,human,UP
IFIH1,,,,,,,,,0.0205610413104295,,,,0.0205610413104295,0.0205610413104295,,human,UP
STXBP5L,,,,,,,,,,0.0205423664301633,,,0.0205423664301633,0.0205423664301633,,human,UP
OPN3,,,,,,,,,0.0205405205488204,,,,0.0205405205488204,0.0205405205488204,,human,UP
GLI3,,,,,,,0.024380138143897,0.0202996153384447,,,0.0168853979557752,,0.020521717146039,0.0202996153384447,,human,UP
