gene_symbol,logfc_dz:135,logfc_dz:485,logfc_dz:835,logfc_dz:834,logfc_dz:639,logfc_dz:638,logfc_dz:990,logfc_dz:866,logfc_dz:603,logfc_dz:991,mean_logfc,median_logfc,common_experiment,organism,signature_type
NCF2,,,,,,,,-0.0361875407397747,,,-0.0361875407397747,-0.0361875407397747,,human,DOWN
TUBA1A,-0.0717887952923774,,-0.0405668914318084,-0.0451048947870731,-0.0660924464464187,-0.0444031246006488,,,0.0350985378026962,-0.0196285508573055,-0.0360694522304194,-0.0444031246006488,-0.0444031246006488,human,DOWN
FLNA,,,-0.0240885354578495,-0.0275819841772317,,-0.0599100925028324,,,,-0.0323864556849002,-0.0359917669557035,-0.029984219931066,-0.0599100925028324,human,DOWN
CKB,,-0.0162533465772867,-0.0158625487238168,-0.0288682542741298,,,-0.0842071995139122,,-0.0206494722515344,-0.0492078736424446,-0.0358414491638541,-0.0247588632628321,,human,DOWN
SLC14A1,,,-0.0194356050342321,-0.0267155207693576,,,-0.0600356049835681,,,-0.0370729938149452,-0.0358149311505258,-0.0318942572921514,,human,DOWN
P4HA1,-0.0291857402771711,,,,-0.0423968248069286,,,,,,-0.0357912825420498,-0.0357912825420498,,human,DOWN
SLC38A1,-0.0359505787491798,,,,-0.0355891399085521,-0.0358223021030426,,,,,-0.0357873402535915,-0.0358223021030426,-0.0358223021030426,human,DOWN
SNRPB,,-0.0601837001740932,,,,,,,-0.0108855124562978,,-0.0355346063151955,-0.0355346063151955,,human,DOWN
FOXF1,,,-0.02924120798707,-0.0351682491600513,,,,,-0.0418888479471206,,-0.0354327683647473,-0.0351682491600513,,human,DOWN
DBI,-0.0188376624137163,-0.0115015767514705,-0.0961362645030021,-0.0988804101943969,-0.0158780291676521,,-0.0350085087120533,,0.0296686775982379,-0.0368266850709915,-0.0354250574018806,-0.0269230855628848,,human,DOWN
NIPAL3,,,-0.0306472219526767,-0.0399517081677913,,,,,,,-0.035299465060234,-0.035299465060234,,human,DOWN
TMEM176A,,,,,,,,,-0.0351203419268131,,-0.0351203419268131,-0.0351203419268131,,human,DOWN
COL5A1,-0.0268155224621295,,,,-0.0271966569125652,-0.050781525671482,,,,,-0.0349312350153923,-0.0271966569125652,-0.050781525671482,human,DOWN
GNG12,-0.0336992964148521,,,,-0.0358473174273967,,,,,,-0.0347733069211244,-0.0347733069211244,,human,DOWN
IRS2,,,-0.0499050617218017,,,,-0.0187585335224866,,,,-0.0343317976221442,-0.0343317976221442,,human,DOWN
NFE2L2,-0.0360161252319812,,,,-0.0372016914188861,-0.0297182779759168,,,,,-0.0343120315422614,-0.0360161252319812,-0.0297182779759168,human,DOWN
TPX2,,-0.0339997634291648,,,,,,,,,-0.0339997634291648,-0.0339997634291648,,human,DOWN
XPO6,,,,,,,,-0.0337673686444759,,,-0.0337673686444759,-0.0337673686444759,,human,DOWN
CRYAB,,,-0.0233632791787385,-0.0622336827218532,,,,,-0.015583629719913,,-0.0337268638735016,-0.0233632791787385,,human,DOWN
SRD5A2,,,-0.0296403858810663,-0.0377960167825222,,,,,,,-0.0337182013317942,-0.0337182013317942,,human,DOWN
COL6A2,-0.0357765518128871,,,,-0.0245143845677375,-0.0404601246118545,,,,,-0.0335836869974931,-0.0357765518128871,-0.0404601246118545,human,DOWN
GABARAPL3,,,-0.0559483803808689,-0.0359098352491855,,,-0.0306595545262098,,-0.0154272150248289,-0.0293521061539649,-0.0334594182670116,-0.0306595545262098,,human,DOWN
FKBP9,,,-0.0383723080158233,-0.0280451197177171,,,,,,,-0.0332087138667702,-0.0332087138667702,,human,DOWN
RND3,-0.0242918021976947,,-0.0389845035970211,-0.0483836606144905,,,-0.0217879954725503,,-0.0264732893556356,-0.0389713980257511,-0.0331487748771905,-0.0327223436906933,,human,DOWN
CTSB,-0.0619733929634094,,,,-0.067409336566925,,,0.0135338492691516,,-0.0165566112846136,-0.0331013728864491,-0.0392650021240115,,human,DOWN
ARG2,,,-0.0227525886148214,-0.0428970567882061,,,,,,,-0.0328248227015137,-0.0328248227015137,,human,DOWN
CTSH,,0.0167395379394292,,,,,-0.0649668797850608,,-0.0274456031620502,-0.0553452931344509,-0.0327545595355331,-0.0413954481482505,,human,DOWN
PHGDH,-0.0127947786822915,-0.0727504789829254,,,-0.0150570953264832,-0.0303886588662862,,,,,-0.0327477529644966,-0.0227228770963847,-0.0303886588662862,human,DOWN
DEGS1,,,,,,,-0.0299286022782325,,,-0.0353692695498466,-0.0326489359140396,-0.0326489359140396,,human,DOWN
SERPINF1,,,-0.0194904468953609,,,-0.0485066659748554,,,,-0.0295298378914594,-0.0325089835872252,-0.0295298378914594,-0.0485066659748554,human,DOWN
LXN,-0.0719712674617767,,-0.0308130010962486,-0.0252840854227542,-0.0607774071395397,-0.0136826345697045,,,-0.0108907902613282,-0.0137443197891116,-0.0324519293914948,-0.0252840854227542,-0.0136826345697045,human,DOWN
WBP1L,,,-0.0439613349735736,-0.0207702666521072,,,,,,,-0.0323658008128404,-0.0323658008128404,,human,DOWN
ALOX15B,,,-0.0224345903843641,-0.0422927625477314,,,,,,,-0.0323636764660477,-0.0323636764660477,,human,DOWN
COL4A2,,,,,,-0.0322140716016292,,,,,-0.0322140716016292,-0.0322140716016292,-0.0322140716016292,human,DOWN
LAMC1,-0.0577389784157276,0.0178599301725626,,,-0.0543977841734886,-0.0341626890003681,,,,,-0.0321098803542554,-0.0442802365869283,-0.0341626890003681,human,DOWN
GCLM,-0.0354092046618461,,,,-0.0382211245596408,-0.0225603226572275,,,,,-0.0320635506262381,-0.0354092046618461,-0.0225603226572275,human,DOWN
TSC22D1,-0.0294849891215562,,,,-0.0344997495412826,,,,,,-0.0319923693314194,-0.0319923693314194,,human,DOWN
IL1R2,,,,,,,,-0.0319817885756492,,,-0.0319817885756492,-0.0319817885756492,,human,DOWN
ADAM9,-0.0394582152366638,,,,-0.0402215532958507,-0.0162073466926813,,,,,-0.0319623717417319,-0.0394582152366638,-0.0162073466926813,human,DOWN
CSRP2,,,-0.0482096411287784,-0.0523744970560073,,-0.0155817801132798,,,-0.0109293106943368,,-0.0317738072481006,-0.0318957106210291,-0.0155817801132798,human,DOWN
KRT19,,,-0.0301504023373127,-0.0330147370696067,,,,,,,-0.0315825697034597,-0.0315825697034597,,human,DOWN
NFIL3,,,-0.0392161644995212,-0.0392019227147102,,-0.0163044072687625,,,,,-0.0315741648276646,-0.0392019227147102,-0.0163044072687625,human,DOWN
HIF1A,-0.062507227063179,,,,-0.0641002133488655,-0.0452125705778598,0.0280288178473711,-0.0138421785086393,,,-0.0315266743302345,-0.0452125705778598,-0.0452125705778598,human,DOWN
MSRB1,,,,,,,,-0.04866299405694,-0.0142328282818198,,-0.0314479111693799,-0.0314479111693799,,human,DOWN
COL1A1,-0.0266346782445907,,,,-0.0252172816544771,-0.0422767698764801,,,,,-0.0313762432585159,-0.0266346782445907,-0.0422767698764801,human,DOWN
RHOG,,,,,,,,-0.0313377827405929,,,-0.0313377827405929,-0.0313377827405929,,human,DOWN
EFEMP1,-0.0483079925179481,,,,-0.0496227890253067,-0.0168049167841672,,,-0.0106070162728428,,-0.0313356786500662,-0.0325564546510577,-0.0168049167841672,human,DOWN
S100A4,,,-0.0161489527672529,-0.0246468447148799,,0.0128617556765675,-0.0361354164779186,-0.0455196760594844,-0.0793663635849952,-0.0299876350909471,-0.0312775904312729,-0.0299876350909471,0.0128617556765675,human,DOWN
PABPC4,,-0.0308466050773859,,,,,,,,,-0.0308466050773859,-0.0308466050773859,,human,DOWN
RPL13,-0.0241347476840019,,,,-0.0227199550718069,-0.0452000647783279,,,,,-0.0306849225113789,-0.0241347476840019,-0.0452000647783279,human,DOWN
FHL2,-0.0451497547328472,,,-0.0157311186194419,-0.0407930500805377,-0.0615053288638591,,,0.009328655898571,-0.0301703177392482,-0.0306701523562272,-0.035481683909893,-0.0615053288638591,human,DOWN
CNN2,,,-0.0413083359599113,-0.0517561063170433,,-0.0153632964938879,,-0.0141605166718363,,,-0.0306470638606697,-0.0283358162268996,-0.0153632964938879,human,DOWN
S100A6,-0.0465217493474483,,,,-0.0301992204040288,-0.0151854269206523,,,,,-0.0306354655573765,-0.0301992204040288,-0.0151854269206523,human,DOWN
PALLD,,,-0.0333827659487724,-0.0275410413742065,,,,,,,-0.0304619036614894,-0.0304619036614894,,human,DOWN
S100A12,,,,,,,,-0.0302837491035461,,,-0.0302837491035461,-0.0302837491035461,,human,DOWN
TDP2,,,,,,,-0.0265951827168464,,,-0.0339268371462821,-0.0302610099315643,-0.0302610099315643,,human,DOWN
FGR,,,,,,,,-0.0302085168659687,,,-0.0302085168659687,-0.0302085168659687,,human,DOWN
GSTM5,,,,,,,,,-0.0301704555749893,,-0.0301704555749893,-0.0301704555749893,,human,DOWN
PODXL,,,,-0.0300961472094059,,,,,,,-0.0300961472094059,-0.0300961472094059,,human,DOWN
CD248,,,,,,-0.0298112109303474,,,,,-0.0298112109303474,-0.0298112109303474,-0.0298112109303474,human,DOWN
ACTC1,,,-0.0158161483705043,-0.0153288375586271,,,-0.0344317071139812,,-0.0474178083240985,-0.0358773209154605,-0.0297743644565343,-0.0344317071139812,,human,DOWN
RRM1,,-0.0295977499336004,,,,,,,,,-0.0295977499336004,-0.0295977499336004,,human,DOWN
CXCL13,,,,,,,,,-0.0295625664293766,,-0.0295625664293766,-0.0295625664293766,,human,DOWN
TFF1,,,,,,,-0.0381527803838253,,,-0.0209625959396362,-0.0295576881617307,-0.0295576881617307,,human,DOWN
PSMB4,,-0.0465013198554515,-0.0417021550238132,-0.0373897962272167,,,,-0.0118601713329553,-0.0103093823418021,,-0.0295525649562478,-0.0373897962272167,,human,DOWN
FCN1,,,,,,,,-0.0294973049312829,,,-0.0294973049312829,-0.0294973049312829,,human,DOWN
CCL20,,-0.029390525072813,,,,,,,,,-0.029390525072813,-0.029390525072813,,human,DOWN
ACTN4,-0.0328034572303295,,,,-0.0287233404815197,-0.0260937940329313,,,,,-0.0292068639149268,-0.0287233404815197,-0.0260937940329313,human,DOWN
OLFM4,,,,-0.0479984544217586,,,-0.0182969719171524,,,-0.0211145840585231,-0.029136670132478,-0.0211145840585231,,human,DOWN
SORD,,,-0.0261439513415098,-0.0455856770277023,,,-0.0153754260390996,,,-0.0288629904389381,-0.0289920112118124,-0.0275034708902239,,human,DOWN
GNAZ,,,-0.0404882505536079,-0.0338809192180633,,,,,-0.012343673966825,,-0.0289042812461654,-0.0338809192180633,,human,DOWN
SPECC1L,,,-0.0288249365985393,,,,,,,,-0.0288249365985393,-0.0288249365985393,,human,DOWN
MTHFD2,-0.0221582930535078,,,,-0.0270908959209918,-0.0371961593627929,,,,,-0.0288151161124308,-0.0270908959209918,-0.0371961593627929,human,DOWN
MYH9,,,,,,-0.0286596287041902,,,,,-0.0286596287041902,-0.0286596287041902,-0.0286596287041902,human,DOWN
TAGLN,0.0491992272436618,,-0.0302146915346384,-0.0422864593565464,0.0693727359175682,-0.1580774784088134,-0.0136878667399287,,,-0.0746360644698143,-0.028618656764073,-0.0302146915346384,-0.1580774784088134,human,DOWN
COL6A3,-0.0449545383453369,,,,-0.0286677870899438,-0.1451148837804794,0.0266169812530279,,0.0492493733763694,,-0.0285741709172725,-0.0286677870899438,-0.1451148837804794,human,DOWN
DDX5,-0.0306830629706382,,-0.0272959433495998,-0.0177854876965284,-0.0336493365466594,-0.0331409014761447,,,,,-0.0285109464079141,-0.0306830629706382,-0.0331409014761447,human,DOWN
CFH,,,,,,,,,-0.028497802093625,,-0.028497802093625,-0.028497802093625,,human,DOWN
COL11A1,-0.0242035128176212,,,,-0.0284485146403312,-0.032791182398796,,,,,-0.0284810699522495,-0.0284485146403312,-0.032791182398796,human,DOWN
CDKN3,,-0.0284623503684997,,,,,,,,,-0.0284623503684997,-0.0284623503684997,,human,DOWN
CPLX3,,,-0.0167402513325214,-0.0398923270404338,,,,,,,-0.0283162891864776,-0.0283162891864776,,human,DOWN
TCEAL2,,,,,,,-0.0275448374450206,,-0.0397022627294063,-0.0173287317156791,-0.0281919439633687,-0.0275448374450206,,human,DOWN
FLNC,,,-0.0307285077869892,-0.0395370572805404,,0.01419073715806,,,-0.0703624039888382,-0.0143606457859277,-0.0281595755368471,-0.0307285077869892,0.01419073715806,human,DOWN
SDC4,-0.0195712447166442,,-0.0383266843855381,-0.0471223108470439,-0.0228311419486999,,-0.0233428440988063,,-0.0177493337541818,,-0.0281572599584857,-0.0230869930237531,,human,DOWN
BNIP3,,-0.0281441789120435,,,,,,,,,-0.0281441789120435,-0.0281441789120435,,human,DOWN
CDK1,,-0.0281247310340404,,,,,,,,,-0.0281247310340404,-0.0281247310340404,,human,DOWN
VASP,,,,,,,,-0.0280693359673023,,,-0.0280693359673023,-0.0280693359673023,,human,DOWN
CDH10,,,,,,,,,-0.0280590131878852,,-0.0280590131878852,-0.0280590131878852,,human,DOWN
TKT,-0.0384725295007228,,,,-0.0306570976972579,-0.0278138276189565,,-0.015160784125328,,,-0.0280260597355663,-0.0292354626581072,-0.0278138276189565,human,DOWN
KRT5,,,-0.0423229858279228,-0.0215693321079015,,,-0.0254050362855196,,,-0.0225690435618162,-0.02796659944579,-0.0239870399236679,,human,DOWN
LUM,,,,,-0.0134960291907191,,-0.0157111696898937,,-0.0252092741429805,-0.0570275746285915,-0.0278610119130462,-0.0204602219164371,,human,DOWN
CDC20,,-0.0381847769021987,,,,-0.017447005957365,,,,,-0.0278158914297819,-0.0278158914297819,-0.017447005957365,human,DOWN
CXCL12,,,,,,-0.0276706721633672,,,,,-0.0276706721633672,-0.0276706721633672,-0.0276706721633672,human,DOWN
NBL1,,,-0.0318882800638675,-0.0432343035936355,,,-0.046772550791502,,0.0124754859134554,-0.0286071579903364,-0.0276053613051772,-0.0318882800638675,,human,DOWN
EVI2B,,,,,,,,-0.0275792144238948,,,-0.0275792144238948,-0.0275792144238948,,human,DOWN
MYL6,,,-0.0300392471253871,-0.0250503215938806,,,,,,,-0.0275447843596339,-0.0275447843596339,,human,DOWN
VDAC2,,-0.0275016482919454,,,,,,,,,-0.0275016482919454,-0.0275016482919454,,human,DOWN
MEIS2,-0.0165243465453386,,-0.0316230468451976,-0.0357084423303604,-0.0141251189634203,-0.0256707929074764,-0.0600700750946998,,0.0289958901703357,-0.0652691572904586,-0.027499386225827,-0.028646919876337,-0.0256707929074764,human,DOWN
CD2,,,,,,,,-0.0274483766406774,,,-0.0274483766406774,-0.0274483766406774,,human,DOWN
CHCHD3,-0.0266503375023603,,,,-0.0251761320978403,-0.0304935351014137,,,,,-0.0274400015672047,-0.0266503375023603,-0.0304935351014137,human,DOWN
ID3,,,,,,0.0123191699385643,-0.0382954590022563,,-0.0498321205377578,-0.033929243683815,-0.0274344133213162,-0.0361123513430357,0.0123191699385643,human,DOWN
NDUFA4,,0.0183536149561405,-0.0307713765650987,-0.0329314097762107,,,-0.0397131443023681,,,-0.0519962757825851,-0.0274117182940244,-0.0329314097762107,,human,DOWN
CES1,,,,-0.0368236415088176,,,-0.0125069189816713,,-0.044253434985876,-0.0155939301475882,-0.0272944814059883,-0.0262087858282029,,human,DOWN
MAD2L1,,-0.027116497978568,,,,,,,,,-0.027116497978568,-0.027116497978568,,human,DOWN
EPHX2,,,-0.0313933864235878,-0.0226770471781492,,,,,,,-0.0270352168008685,-0.0270352168008685,,human,DOWN
HDGF,,-0.027020052075386,,,,,,,,,-0.027020052075386,-0.027020052075386,,human,DOWN
NFE2L1,,,-0.031569056212902,-0.0223939195275306,,,,,,,-0.0269814878702163,-0.0269814878702163,,human,DOWN
ACSL3,,,,,,,,,,-0.0269482508301734,-0.0269482508301734,-0.0269482508301734,,human,DOWN
PMP22,-0.0312679335474967,,,,-0.0229936726391315,-0.0265382099896669,,,,,-0.026933272058765,-0.0265382099896669,-0.0265382099896669,human,DOWN
OLFML3,-0.0139528885483741,,,,,-0.0460279658436775,,,,-0.0206422377377748,-0.0268743640432755,-0.0206422377377748,-0.0460279658436775,human,DOWN
MTCH1,-0.0290788672864437,-0.0180985666811466,,,-0.0367263033986091,,-0.0328498035669326,-0.0095316208899021,-0.0347824841737747,,-0.0268446076661348,-0.0309643354266881,,human,DOWN
BEX1,-0.0411928072571754,,,,-0.0420528501272201,-0.0423830896615982,,,,0.018450116738677,-0.0267946575768291,-0.0416228286921978,-0.0423830896615982,human,DOWN
TACC3,,-0.0265262816101312,,,,,,,,,-0.0265262816101312,-0.0265262816101312,,human,DOWN
C7,,,,-0.0211786869913339,,,,,-0.0437065325677394,-0.0142044937238097,-0.026363237760961,-0.0211786869913339,,human,DOWN
FTH1,,,-0.0302958246320486,-0.0376805365085601,,0.0303301382809877,-0.0453298650681972,-0.0485155396163463,,,-0.0262983255088329,-0.0376805365085601,0.0303301382809877,human,DOWN
TSPYL5,,,-0.025976076722145,,,,,,,,-0.025976076722145,-0.025976076722145,,human,DOWN
SPARC,-0.0227473881095647,,-0.0166590251028537,-0.022135766223073,-0.0432098358869552,-0.0337204858660697,-0.0173740778118371,,,,-0.0259744298333923,-0.0224415771663188,-0.0337204858660697,human,DOWN
FBLN5,,,,,,-0.0258224438875913,,,,,-0.0258224438875913,-0.0258224438875913,-0.0258224438875913,human,DOWN
IGFBP6,-0.0255780238658189,,,,-0.0296311005949974,,,,-0.0309596676379442,-0.0170422177761793,-0.0258027524687349,-0.0276045622304081,,human,DOWN
CCL5,,,,,,,,-0.0257196724414825,,,-0.0257196724414825,-0.0257196724414825,,human,DOWN
PABPC1,-0.0241010785102844,,,,-0.0272600706666708,,,,,,-0.0256805745884776,-0.0256805745884776,,human,DOWN
PARM1,,,-0.0254523903131485,-0.0257849041372537,,,,,,,-0.0256186472252011,-0.0256186472252011,,human,DOWN
NCF4,,,,,,,,-0.0256125703454017,,,-0.0256125703454017,-0.0256125703454017,,human,DOWN
DCTN6,,,-0.0256084986031055,,,,,,,,-0.0256084986031055,-0.0256084986031055,,human,DOWN
SDC1,,,-0.0215338673442602,-0.0199258364737033,,,-0.0353290401399135,,,,-0.025596247985959,-0.0215338673442602,,human,DOWN
GMPR,,,-0.0303839966654777,,,,,-0.0207985620945692,,,-0.0255912793800234,-0.0255912793800234,,human,DOWN
IFITM1,,,,,,-0.0293583180755376,,-0.0218034926801919,,,-0.0255809053778648,-0.0255809053778648,-0.0293583180755376,human,DOWN
BUB1B,,-0.0254882425069808,,,,,,,,,-0.0254882425069808,-0.0254882425069808,,human,DOWN
OAT,,,-0.0320201814174652,,,0.0142876524478197,-0.0321436524391174,,,-0.0518932454288005,-0.0254423567093908,-0.0320819169282913,0.0142876524478197,human,DOWN
TRIM28,,-0.0254090335220098,,,,,,,,,-0.0254090335220098,-0.0254090335220098,,human,DOWN
SLC25A3,,,-0.0233452878892421,,,-0.0262295641005039,,,-0.0296619702130556,-0.0222110450267791,-0.0253619668073952,-0.024787425994873,-0.0262295641005039,human,DOWN
ISG20,,,,,,,,-0.025341797620058,,,-0.025341797620058,-0.025341797620058,,human,DOWN
SULF1,-0.0189089141786098,,,,-0.0269861053675413,-0.0292594190686941,,,,,-0.0250514795382817,-0.0269861053675413,-0.0292594190686941,human,DOWN
FPR1,,,,,,,,-0.0250107981264591,,,-0.0250107981264591,-0.0250107981264591,,human,DOWN
CPA3,,,,,,,,,-0.0250029023736715,,-0.0250029023736715,-0.0250029023736715,,human,DOWN
DPP4,,,,,,,,,,-0.0249880664050579,-0.0249880664050579,-0.0249880664050579,,human,DOWN
ACKR3,-0.0272260028868913,,,,-0.0226894449442625,,,,,,-0.0249577239155769,-0.0249577239155769,,human,DOWN
ILK,,,-0.0164813958108425,-0.033632930368185,,,,,,-0.0247549731284379,-0.0249564331024885,-0.0247549731284379,,human,DOWN
CTNNB1,-0.0267824959009885,,,,-0.027884030714631,-0.0201392397284507,,,,,-0.0249352554480234,-0.0267824959009885,-0.0201392397284507,human,DOWN
GADD45A,,,-0.02479132078588,-0.025000961497426,,,,,,,-0.024896141141653,-0.024896141141653,,human,DOWN
SLC35F2,,,-0.0321372635662555,-0.0176117401570081,,,,,,,-0.0248745018616318,-0.0248745018616318,,human,DOWN
P2RY13,,,,,,,,-0.0248553063720464,,,-0.0248553063720464,-0.0248553063720464,,human,DOWN
FTO,,-0.0355115868151187,-0.0173288527876138,-0.0217014197260141,,,,,,,-0.0248472864429156,-0.0217014197260141,,human,DOWN
ARMCX1,,,-0.0250053871423006,-0.0215030834078788,,,-0.0225976388901472,,,-0.0298248454928398,-0.0247327387332916,-0.0238015130162239,,human,DOWN
CDCA3,,-0.0246862545609474,,,,,,,,,-0.0246862545609474,-0.0246862545609474,,human,DOWN
NPTN,-0.0202737506479024,,,-0.0179296061396598,-0.0252535343170166,-0.0163442939519882,-0.0197921860963106,,-0.0241077560931444,-0.0488195605576038,-0.0246458125433751,-0.0202737506479024,-0.0163442939519882,human,DOWN
AKAP12,,,,,,-0.0245842020958662,,,,,-0.0245842020958662,-0.0245842020958662,-0.0245842020958662,human,DOWN
C5AR1,,,,,,,,-0.0244817659258842,,,-0.0244817659258842,-0.0244817659258842,,human,DOWN
MGAM,,,,,,,,-0.0244427397847175,,,-0.0244427397847175,-0.0244427397847175,,human,DOWN
PNRC1,,,,,,,-0.0121630327776074,-0.0404622964560985,,-0.0200186390429735,-0.0242146560922265,-0.0200186390429735,,human,DOWN
PIP4K2C,,,-0.0244204476475715,-0.0236839447170496,,,,,,,-0.0240521961823105,-0.0240521961823105,,human,DOWN
SLC26A2,,,,,,,-0.0237585734575986,,,-0.024264944717288,-0.0240117590874433,-0.0240117590874433,,human,DOWN
HSPB8,,,,,,,,,-0.023983022198081,,-0.023983022198081,-0.023983022198081,,human,DOWN
KRT15,,,-0.0232566520571708,-0.0246305856853723,,,,,,,-0.0239436188712716,-0.0239436188712716,,human,DOWN
NINJ1,,,,,,,,-0.0238819383084774,,,-0.0238819383084774,-0.0238819383084774,,human,DOWN
FOXF2,,,,,,,,,-0.0237397160381078,,-0.0237397160381078,-0.0237397160381078,,human,DOWN
LTF,,,-0.1694346964359283,-0.0314503498375415,,,0.1671300530433654,,,-0.0610045231878757,-0.023689879104495,-0.0462274365127086,,human,DOWN
NID1,,,,,,-0.0236825421452522,,,,,-0.0236825421452522,-0.0236825421452522,-0.0236825421452522,human,DOWN
AOC1,,,-0.0317906029522419,-0.0155569929629564,,,,,,,-0.0236737979575991,-0.0236737979575991,,human,DOWN
PROM1,,,-0.0232921279966831,-0.0238119680434465,,,,,,,-0.0235520480200648,-0.0235520480200648,,human,DOWN
IGF1,,,,,,,-0.0201059039682149,,-0.024719851091504,-0.0258278679102659,-0.0235512076566616,-0.024719851091504,,human,DOWN
MAFF,,,-0.0234876982867717,,,,,,,,-0.0234876982867717,-0.0234876982867717,,human,DOWN
DSTN,,,-0.0252906735986471,-0.0243912972509861,,,,,-0.0144715830683708,-0.0296071432530879,-0.023440174292773,-0.0248409854248166,,human,DOWN
ASH2L,,,-0.0259210560470819,-0.0209376774728298,,,,,,,-0.0234293667599558,-0.0234293667599558,,human,DOWN
PCP4,,,-0.0271152984350919,-0.032545305788517,,,-0.0405166782438755,,0.0627530440688133,-0.0796945691108703,-0.0234237615019083,-0.032545305788517,,human,DOWN
MORF4L2,,,,,,-0.0272740218788385,-0.0195585750043392,,,,-0.0234162984415888,-0.0234162984415888,-0.0272740218788385,human,DOWN
MYH11,,,-0.0206977073103189,-0.0224431175738573,,,,,,-0.0269518513232469,-0.0233642254024744,-0.0224431175738573,,human,DOWN
SLC25A5,,-0.0604357235133647,,,,0.0137937841936945,,,,,-0.0233209696598351,-0.0233209696598351,0.0137937841936945,human,DOWN
CAPZA1,-0.0205930154770612,,,,-0.0259566474705934,,,,,,-0.0232748314738273,-0.0232748314738273,,human,DOWN
TCEAL4,,0.018774140626192,-0.0194085333496332,-0.0169408675283193,,,-0.0388271734118461,,-0.041952945291996,-0.0412893630564212,-0.0232741236686706,-0.0291178533807396,,human,DOWN
EID1,,,,,,,,,,-0.0232542678713798,-0.0232542678713798,-0.0232542678713798,,human,DOWN
SFN,,,-0.0254287105053663,-0.0217038113623857,,,-0.0243597496300935,,,-0.021224433556199,-0.0231791762635111,-0.0230317804962396,,human,DOWN
SCGB1A1,,,,,,,-0.0231706611812114,,,,-0.0231706611812114,-0.0231706611812114,,human,DOWN
GADD45B,,,-0.0146399568766355,-0.031664315611124,,,,,,,-0.0231521362438797,-0.0231521362438797,,human,DOWN
CNN3,-0.0171414371579885,,-0.0311315450817346,-0.0168578792363405,-0.0141353653743863,-0.0321853682398796,,,,-0.0274017415940761,-0.0231422227807343,-0.0222715893760323,-0.0321853682398796,human,DOWN
RPA3,,-0.0231071449816226,,,,,,,,,-0.0231071449816226,-0.0231071449816226,,human,DOWN
RAB8A,,,-0.0231023747473955,,,,,,,,-0.0231023747473955,-0.0231023747473955,,human,DOWN
PPP1CB,,,-0.0230932589620351,,,,,,,,-0.0230932589620351,-0.0230932589620351,,human,DOWN
MORF4L1,-0.0253818482160568,,,,-0.0292268246412277,-0.0163541380316019,-0.0213706009089946,,,,-0.0230833529494702,-0.0233762245625257,-0.0163541380316019,human,DOWN
FBLN1,-0.0262712892144918,,,,-0.0213881656527519,-0.0213957913219928,,,,,-0.0230184153964122,-0.0213957913219928,-0.0213957913219928,human,DOWN
PCBP1,,,-0.0230097007006406,,,,,,,,-0.0230097007006406,-0.0230097007006406,,human,DOWN
TGFB1I1,-0.0138658657670021,,-0.017920896410942,-0.0261950511485338,,-0.0337501987814903,-0.0170087330043315,,-0.0243548657745122,-0.0278678126633167,-0.0229947747928755,-0.0243548657745122,-0.0337501987814903,human,DOWN
PSMA1,,-0.0229520332068204,,,,,,,,,-0.0229520332068204,-0.0229520332068204,,human,DOWN
CFAP69,,,-0.0290161371231079,-0.0168147757649421,,,,,,,-0.022915456444025,-0.022915456444025,,human,DOWN
CSTA,,,-0.0206746347248554,-0.0363996475934982,,,-0.020580256357789,,,-0.0139337452128529,-0.0228970709722489,-0.0206274455413222,,human,DOWN
BAMBI,,-0.0228851977735757,,,,,,,,,-0.0228851977735757,-0.0228851977735757,,human,DOWN
ISCU,-0.0278063490986824,,,,-0.0279113911092281,-0.0185231771320104,,,,-0.0170903317630291,-0.0228328122757375,-0.0231647631153464,-0.0185231771320104,human,DOWN
TMEM176B,-0.0241908859461545,,,,-0.0214333049952983,,,,,,-0.0228120954707264,-0.0228120954707264,,human,DOWN
AMOTL2,-0.0252993293106555,,,,-0.0236763656139373,-0.0239910017699003,,,-0.017991853877902,,-0.0227396376430988,-0.0238336836919188,-0.0239910017699003,human,DOWN
TK1,,-0.0224319752305746,,,,,,,,,-0.0224319752305746,-0.0224319752305746,,human,DOWN
SEC61A1,,,,,,-0.0221921186894178,,,,,-0.0221921186894178,-0.0221921186894178,-0.0221921186894178,human,DOWN
SOCS2,,,,,,,-0.0144009226933121,,,-0.0299097243696451,-0.0221553235314786,-0.0221553235314786,,human,DOWN
RCAN2,,,,,,,-0.0138048036023974,,-0.0303914211690425,,-0.02209811238572,-0.02209811238572,,human,DOWN
ISOC1,-0.0211591850966215,,,,-0.0230147950351238,,,,,,-0.0220869900658726,-0.0220869900658726,,human,DOWN
NGRN,,,-0.028472376987338,-0.020625602453947,,,-0.017084714025259,,,,-0.0220608978221813,-0.020625602453947,,human,DOWN
RASSF3,,,,-0.0248118229210376,,,,-0.0258263666182756,,-0.014848462305963,-0.0218288839484254,-0.0248118229210376,,human,DOWN
CEBPB,,,-0.029737826436758,-0.0294005125761032,,,,-0.0603864453732967,-0.0204888209700584,0.0310742296278476,-0.0217878751456737,-0.0294005125761032,,human,DOWN
TSPAN8,,,-0.0253982543945312,-0.0213210918009281,,,-0.0527104213833808,,0.0169786345213651,-0.0262700114399194,-0.0217442288994789,-0.0253982543945312,,human,DOWN
