gene_symbol,logfc_dz,mean_logfc,median_logfc,p_val,p_val_adj,pct.1,pct.2,signature_type
RALGDS,0.441426110601435,0.441426110601435,0.441426110601435,1.19097008406274e-12,3.45393234079036e-08,0.291,0.114,UP
MRPL18,0.441315137106284,0.441315137106284,0.441315137106284,2.4170900034031997e-12,7.00980271886962e-08,0.437,0.302,UP
AQP1,0.44030139709979,0.44030139709979,0.44030139709979,4.3649183257677e-18,1.26586996365589e-13,0.229,0.096,UP
FTH1,0.440070717144592,0.440070717144592,0.440070717144592,2.33432634095785e-17,6.76977982141187e-13,0.969,0.934,UP
MAFK,0.440062526049542,0.440062526049542,0.440062526049542,1.02810268443498e-12,2.98160059512988e-08,0.241,0.075,UP
CAST,0.439261688211486,0.439261688211486,0.439261688211486,4.2642580239784105e-09,0.0001236677469533,0.503,0.343,UP
TUBB2A,0.43814449228265,0.43814449228265,0.43814449228265,3.3247441484927003e-16,9.642090505043679e-12,0.263,0.118,UP
ZC3H12A,0.436450344586498,0.436450344586498,0.436450344586498,1.1130836093705401e-14,3.2280537755355005e-10,0.22,0.051,UP
BTG3,0.435349106627486,0.435349106627486,0.435349106627486,9.160603903246e-09,0.000265666673798,0.361,0.187,UP
RPL13A,0.434674842701769,0.434674842701769,0.434674842701769,1.11342653423098e-07,0.0032290482919232,0.825,0.776,UP
MSANTD3,0.431688481918655,0.431688481918655,0.431688481918655,7.051508325779949e-11,2.04500792955944e-06,0.271,0.136,UP
HSPA9,0.431113808165999,0.431113808165999,0.431113808165999,1.36319579743456e-07,0.0039534041321399,0.466,0.284,UP
SELENOK,0.430633166510937,0.430633166510937,0.430633166510937,9.90878691878583e-16,2.8736472943170797e-11,0.543,0.393,UP
TSC22D1,0.427739394434098,0.427739394434098,0.427739394434098,5.60723528351716e-19,1.62615430457281e-14,0.767,0.672,UP
IDI1,0.421271952865242,0.421271952865242,0.421271952865242,7.06802321940274e-08,0.0020497974138589,0.325,0.181,UP
ARHGAP21,0.41796176900455,0.41796176900455,0.41796176900455,5.91423690546396e-08,0.0017151878449536,0.273,0.123,UP
THBD,0.41623636368073,0.41623636368073,0.41623636368073,7.629202466595099e-13,2.21254500733725e-08,0.374,0.229,UP
GEM,0.409761709881555,0.409761709881555,0.409761709881555,1.00325995020622e-07,0.002909554181593,0.204,0.068,UP
CDC42EP3,0.409723704132162,0.409723704132162,0.409723704132162,1.18332824752424e-09,3.43177025064506e-05,0.332,0.136,UP
YPEL5,0.406288874434889,0.406288874434889,0.406288874434889,1.71510008180425e-06,0.0497396174724051,0.449,0.274,UP
TAGLN,0.405187258855597,0.405187258855597,0.405187258855597,9.04037580595322e-10,2.62179938748449e-05,0.265,0.179,UP
JAG1,0.404944563169593,0.404944563169593,0.404944563169593,1.85169260964842e-08,0.0005370093737241,0.349,0.163,UP
JMJD6,0.403633191959556,0.403633191959556,0.403633191959556,4.58274027927696e-07,0.0132904050839311,0.242,0.095,UP
JUND,0.403560261826924,0.403560261826924,0.403560261826924,4.61175408210331e-20,1.3374548013507801e-15,0.903,0.826,UP
KLHL21,0.403320206760676,0.403320206760676,0.403320206760676,9.1695512885702e-08,0.0026592615691982,0.177,0.03,UP
STOM,0.400647047362068,0.400647047362068,0.400647047362068,8.11640179607768e-08,0.0023538376848804,0.532,0.347,UP
LRRFIP1,0.39731764056698,0.39731764056698,0.39731764056698,2.84871471972304e-08,0.0008261557558668,0.503,0.345,UP
PER1,0.396380508330411,0.396380508330411,0.396380508330411,7.81457879016601e-11,2.26630599493604e-06,0.21,0.06,UP
CRIP1,0.39488988277732,0.39488988277732,0.39488988277732,3.69265381817593e-10,1.0709065338092e-05,0.401,0.297,UP
DUSP5,0.392711098234717,0.392711098234717,0.392711098234717,5.559526487968e-07,0.016123182767756,0.392,0.231,UP
ISG20,0.39214251411534,0.39214251411534,0.39214251411534,8.78711027668809e-11,2.54834985134231e-06,0.191,0.081,UP
TAGLN2,0.39031822728266,0.39031822728266,0.39031822728266,8.10601555674994e-08,0.002350825571613,0.748,0.624,UP
FXR1,0.390255898798288,0.390255898798288,0.390255898798288,8.492441303953921e-09,0.0002462892902559,0.515,0.333,UP
TCIM,0.389546850232437,0.389546850232437,0.389546850232437,1.7856986301425e-08,0.0005178704597276,0.496,0.333,UP
STX11,0.389508140454754,0.389508140454754,0.389508140454754,8.60759104702091e-10,2.49628747954654e-05,0.157,0.023,UP
NPC1,0.383744354683425,0.383744354683425,0.383744354683425,2.4216173489362397e-12,7.02293247365e-08,0.189,0.04,UP
LUM,0.382968737598032,0.382968737598032,0.382968737598032,2.7487996398074298e-11,7.97179383540552e-07,0.247,0.184,UP
BRI3,0.37837377333714,0.37837377333714,0.37837377333714,3.80260218861521e-08,0.0011027926607203,0.654,0.521,UP
HERPUD1,0.377752488006043,0.377752488006043,0.377752488006043,2.08124302464048e-08,0.0006035812895759,0.543,0.388,UP
PHLDB2,0.376894074305651,0.376894074305651,0.376894074305651,1.1080175890719299e-11,3.21336181006751e-07,0.227,0.119,UP
GRASP,0.376149792398545,0.376149792398545,0.376149792398545,5.34461475391766e-09,0.0001549991724783,0.387,0.209,UP
SHB,0.375877997898125,0.375877997898125,0.375877997898125,1.17587575065445e-08,0.0003410157264472,0.202,0.068,UP
MXD1,0.373509198300806,0.373509198300806,0.373509198300806,1.50139526483979e-10,4.35419640756187e-06,0.248,0.086,UP
GPRC5A,0.370991508666748,0.370991508666748,0.370991508666748,6.23674657118537e-08,0.0018087188731094,0.173,0.055,UP
FOXF1,0.369574527251813,0.369574527251813,0.369574527251813,9.77995379387802e-08,0.0028362843997625,0.241,0.081,UP
CEBPB,0.367414220554431,0.367414220554431,0.367414220554431,2.67456229705017e-08,0.0007756498117675,0.379,0.234,UP
IRF2BP2,0.365848063170065,0.365848063170065,0.365848063170065,2.56241137472893e-09,7.43124922785136e-05,0.439,0.259,UP
CKS2,0.36343691677092,0.36343691677092,0.36343691677092,3.5786839626638803e-09,0.0001037854136012,0.516,0.386,UP
PPP1R15B,0.362489532916409,0.362489532916409,0.362489532916409,7.06008140717157e-08,0.0020474942088938,0.355,0.176,UP
SBDS,0.353157266998463,0.353157266998463,0.353157266998463,7.15807746148453e-08,0.0020759140446051,0.466,0.297,UP
ZBTB43,0.34927527692985,0.34927527692985,0.34927527692985,7.29031821335222e-10,2.11426518505428e-05,0.235,0.093,UP
OTULIN,0.345522912638162,0.345522912638162,0.345522912638162,7.15729945317937e-08,0.0020756884144165,0.236,0.1,UP
CST3,0.340551804593385,0.340551804593385,0.340551804593385,4.26914449071085e-12,1.23809459375105e-07,0.743,0.71,UP
ARFGAP3,0.338497819163327,0.338497819163327,0.338497819163327,1.74558287130764e-10,5.06236488507928e-06,0.354,0.201,UP
VPS37B,0.334588511116596,0.334588511116596,0.334588511116596,6.37849586187628e-07,0.0184982758490274,0.238,0.109,UP
PTGES3,0.334151062364117,0.334151062364117,0.334151062364117,8.36116324839807e-12,2.42482095366792e-07,0.682,0.562,UP
ACKR3,0.33173311545028,0.33173311545028,0.33173311545028,2.92043911646522e-07,0.0084695654816607,0.301,0.201,UP
COL3A1,0.331680304031525,0.331680304031525,0.331680304031525,1.1243271094498e-07,0.0032606610501153,0.387,0.29,UP
DGKD,0.330890786308995,0.330890786308995,0.330890786308995,5.19575521205617e-10,1.50682096904841e-05,0.16,0.045,UP
PGF,0.328025519545239,0.328025519545239,0.328025519545239,1.07555976656741e-08,0.0003119230879022,0.119,0.018,UP
MEDAG,0.32801533952279,0.32801533952279,0.32801533952279,1.20275453852863e-06,0.0348810843718689,0.163,0.04,UP
ELL2,0.319782516545772,0.319782516545772,0.319782516545772,6.55658042117135e-07,0.019014738879439,0.151,0.036,UP
RAB7A,0.318386892478718,0.318386892478718,0.318386892478718,2.57345538733411e-07,0.0074632779688076,0.483,0.322,UP
SPSB1,0.314793361170643,0.314793361170643,0.314793361170643,7.0772580028378e-07,0.0205247559340299,0.2,0.045,UP
DCUN1D3,0.311944722162308,0.311944722162308,0.311944722162308,2.23948082324741e-08,0.0006494718335499,0.19,0.066,UP
MT1X,0.308073818226547,0.308073818226547,0.308073818226547,6.44792564366792e-17,1.86996291592013e-12,0.474,0.546,UP
ATP6V0C,0.30187666736028,0.30187666736028,0.30187666736028,8.32257828094353e-08,0.0024136309272564,0.588,0.411,UP
SPHK1,0.301638970033549,0.301638970033549,0.301638970033549,7.98414969015842e-07,0.0231548325164284,0.155,0.036,UP
HIF1A,0.300917909704579,0.300917909704579,0.300917909704579,7.132357581205e-08,0.0020684550221252,0.712,0.589,UP
CD44,0.300157529385104,0.300157529385104,0.300157529385104,6.58718383814509e-09,0.00019103491849,0.211,0.111,UP
EFNB1,0.297136574329335,0.297136574329335,0.297136574329335,1.42405210247312e-08,0.0004129893502382,0.154,0.051,UP
AC016831.1,0.295444298197415,0.295444298197415,0.295444298197415,1.1468972929717e-07,0.0033261168393472,0.146,0.043,UP
NINJ1,0.293642346859606,0.293642346859606,0.293642346859606,5.15953561096826e-12,1.4963169225369e-07,0.318,0.189,UP
SNHG8,0.291763087535834,0.291763087535834,0.291763087535834,2.6573696029249998e-14,7.70663758544278e-10,0.629,0.486,UP
DCN,0.290222986253684,0.290222986253684,0.290222986253684,9.24669583904136e-08,0.0026816342602803,0.261,0.202,UP
MEF2A,0.289640307172665,0.289640307172665,0.289640307172665,5.27735682626493e-08,0.001530486253185,0.486,0.352,UP
ELOVL5,0.289286130639452,0.289286130639452,0.289286130639452,3.99800301222547e-07,0.0115946085357551,0.325,0.201,UP
DUSP8,0.289048692210552,0.289048692210552,0.289048692210552,6.21387259154686e-10,1.8020851902745e-05,0.167,0.043,UP
MED24,0.27575776700083,0.27575776700083,0.27575776700083,3.17693212584098e-08,0.0009213420858151,0.144,0.068,UP
BIRC2,0.27516237257742,0.27516237257742,0.27516237257742,4.53604299475287e-11,1.31549782890828e-06,0.379,0.272,UP
KANK1,0.274518255853307,0.274518255853307,0.274518255853307,2.27779451652374e-07,0.0066058318773704,0.135,0.055,UP
VEGFC,0.272459095488388,0.272459095488388,0.272459095488388,1.67799244565327e-07,0.004866345891639,0.148,0.048,UP
PLAT,0.270593613266497,0.270593613266497,0.270593613266497,1.0535121543379e-06,0.0305529059879533,0.159,0.05,UP
MAP7D1,0.270312493534077,0.270312493534077,0.270312493534077,2.52269261934844e-08,0.0007316060865372,0.296,0.133,UP
PLAU,0.269520328474017,0.269520328474017,0.269520328474017,2.05899759176915e-07,0.0059712989158897,0.128,0.03,UP
LRRC32,0.267418932951302,0.267418932951302,0.267418932951302,2.75751675578287e-09,7.99707434344591e-05,0.145,0.04,UP
AZIN1,0.262948955713967,0.262948955713967,0.262948955713967,2.68884085455057e-08,0.0007797907362282,0.265,0.143,UP
TUBB3,0.25977407743859,0.25977407743859,0.25977407743859,1.3566221963734e-06,0.0393434003170249,0.262,0.167,UP
HIST1H1C,0.259623271851571,0.259623271851571,0.259623271851571,1.2610689236727201e-17,3.65722598554327e-13,0.235,0.138,UP
TMEM189,0.25906671757427,0.25906671757427,0.25906671757427,9.78503066345108e-07,0.0283775674270745,0.175,0.083,UP
HSPB8,0.258840692798711,0.258840692798711,0.258840692798711,5.86329531063011e-07,0.0170041427303584,0.16,0.088,UP
SLC12A7,0.255427451509702,0.255427451509702,0.255427451509702,9.57118647454385e-10,2.77573978948246e-05,0.181,0.091,UP
UBB,0.254579847286689,0.254579847286689,0.254579847286689,2.6305661281141297e-11,7.6289048281438e-07,0.859,0.824,UP
RELT,0.253110013979813,0.253110013979813,0.253110013979813,3.65045003717772e-13,1.05866701528191e-08,0.124,0.027,UP
H1FX,0.252027980580676,0.252027980580676,0.252027980580676,8.43008438440069e-16,2.4448087723200398e-11,0.539,0.418,UP
EGR3,0.249523454288722,0.249523454288722,0.249523454288722,2.99959424864382e-07,0.0086991232804919,0.2,0.088,UP
MAPK6,0.244632284248493,0.244632284248493,0.244632284248493,7.80003467984354e-08,0.0022620880575014,0.299,0.136,UP
H19,0.242200635727094,0.242200635727094,0.242200635727094,3.64870939711806e-08,0.0010581622122582,0.142,0.103,UP
SERPINB9,0.241962398581887,0.241962398581887,0.241962398581887,3.81411465013183e-08,0.0011061313896847,0.3,0.192,UP
IL4R,0.240773465577174,0.240773465577174,0.240773465577174,1.02140009061439e-07,0.0029621624027908,0.172,0.066,UP
A4GALT,0.234595697317345,0.234595697317345,0.234595697317345,2.86599370003302e-08,0.0008311668329465,0.221,0.136,UP
STK40,0.232563987680743,0.232563987680743,0.232563987680743,9.16388916175687e-07,0.0265761949580111,0.128,0.038,UP
GSTO1,0.225403124504451,0.225403124504451,0.225403124504451,3.50508466754935e-08,0.0010165096044359,0.506,0.41,UP
TNFSF9,0.223245342850275,0.223245342850275,0.223245342850275,2.68594844348373e-10,7.78951908094715e-06,0.14,0.081,UP
HIVEP3,0.215106878936436,0.215106878936436,0.215106878936436,1.18140385833194e-08,0.0003426189329548,0.113,0.022,UP
EIF1B,0.213370561491389,0.213370561491389,0.213370561491389,1.3395955886283902e-09,3.88496116658119e-05,0.464,0.34,UP
RAPH1,0.209564940021708,0.209564940021708,0.209564940021708,4.58098965679368e-07,0.0132853281036674,0.196,0.091,UP
RAMP3,0.198187527160889,0.198187527160889,0.198187527160889,4.1518080306731e-07,0.012040658469755,0.253,0.192,UP
FOS,0.193379895911484,0.193379895911484,0.193379895911484,2.9341346762428404e-09,8.50928397457185e-05,0.83,0.831,UP
RORB,0.193326582445615,0.193326582445615,0.193326582445615,5.34721376365539e-07,0.015507454635977,0.183,0.109,UP
PELO,0.189345509364048,0.189345509364048,0.189345509364048,1.49125094699612e-07,0.0043247768713834,0.349,0.227,UP
EVA1C,0.187983610442918,0.187983610442918,0.187983610442918,3.52708237305253e-08,0.0010228891590089,0.189,0.119,UP
DENND3,0.186403760297159,0.186403760297159,0.186403760297159,1.04642072481374e-07,0.0030347247440323,0.122,0.035,UP
SH3BGRL3,0.184184131169266,0.184184131169266,0.184184131169266,1.1036409687116202e-09,3.20066917336056e-05,0.752,0.692,UP
MT-ND1,0.182976950151989,0.182976950151989,0.182976950151989,2.39614756235625e-28,6.94906754558937e-24,0.863,0.834,UP
APOC1,0.182722931433594,0.182722931433594,0.182722931433594,2.77536716138349e-09,8.04884230472825e-05,0.104,0.081,UP
CD109,0.181150645382651,0.181150645382651,0.181150645382651,9.33578963855091e-08,0.0027074723530761,0.183,0.075,UP
VEGFA,0.178705203321672,0.178705203321672,0.178705203321672,2.73503545150964e-08,0.0007931876312923,0.167,0.07,UP
MIR4435-2HG,0.173276179533252,0.173276179533252,0.173276179533252,5.6808477977331796e-11,1.6475026698206e-06,0.345,0.234,UP
ANXA2,0.171781008430355,0.171781008430355,0.171781008430355,8.31625547143862e-08,0.0024117972492719,0.802,0.726,UP
IL3RA,0.171600001134071,0.171600001134071,0.171600001134071,1.19511314610453e-06,0.0346594763501776,0.28,0.164,UP
RPL27A,0.171416158942916,0.171416158942916,0.171416158942916,1.12873795491523e-07,0.0032734529430496,0.876,0.852,UP
LGALS1,0.1707553624621,0.1707553624621,0.1707553624621,2.02352266601268e-14,5.868418083703371e-10,0.8,0.718,UP
MBOAT7,0.169077123843414,0.169077123843414,0.169077123843414,4.94649875905226e-09,0.0001434534105112,0.215,0.119,UP
HOTAIRM1,0.163295769969359,0.163295769969359,0.163295769969359,6.42858180883737e-07,0.0186435301038093,0.134,0.04,UP
TGM2,0.162859076900372,0.162859076900372,0.162859076900372,8.98231417119976e-08,0.0026049609327896,0.464,0.358,UP
AC015912.3,0.157712369589244,0.157712369589244,0.157712369589244,3.4871722506929802e-15,1.01131482442347e-10,0.19,0.164,UP
BCL10,0.154592832620592,0.154592832620592,0.154592832620592,4.96436799931432e-08,0.0014397163634811,0.457,0.368,UP
SCIN,0.152336968917387,0.152336968917387,0.152336968917387,1.28314187514249e-06,0.0372123975210074,0.11,0.046,UP
LCN6,0.1509049272394,0.1509049272394,0.1509049272394,1.65314377267972e-06,0.0479428225514845,0.112,0.056,UP
RABGEF1,0.149388437497853,0.149388437497853,0.149388437497853,1.53719754325408e-07,0.0044580265951911,0.151,0.04,UP
SBNO2,0.145797309424482,0.145797309424482,0.145797309424482,4.96593109666586e-07,0.0144016967734407,0.259,0.194,UP
ATP6V1G1,0.137791710319452,0.137791710319452,0.137791710319452,5.14453028054514e-09,0.000149196522666,0.598,0.456,UP
COL1A1,0.137339715009258,0.137339715009258,0.137339715009258,3.8884384593052e-08,0.0011276860375831,0.35,0.302,UP
BAIAP2,0.135373059986072,0.135373059986072,0.135373059986072,1.14651158545509e-06,0.0332499824897831,0.173,0.088,UP
S100A11,0.134997533408443,0.134997533408443,0.134997533408443,1.98719052223445e-25,5.76305123353214e-21,0.811,0.761,UP
CFD,0.127327400353184,0.127327400353184,0.127327400353184,1.39006139584661e-06,0.0403131705409476,0.163,0.118,UP
DDIT3,0.126322004975199,0.126322004975199,0.126322004975199,5.85209351498327e-09,0.000169716564028,0.323,0.257,UP
MT-ND2,0.124239823468861,0.124239823468861,0.124239823468861,8.3598873480723e-25,2.42445092981445e-20,0.894,0.861,UP
CARHSP1,0.118690678254798,0.118690678254798,0.118690678254798,1.16515278360452e-08,0.0003379059587731,0.501,0.398,UP
JUNB,0.111953201600639,0.111953201600639,0.111953201600639,2.89058453478218e-07,0.0083829842093218,0.815,0.786,UP
EMP3,0.109582343018227,0.109582343018227,0.109582343018227,3.09115225607003e-10,8.96465065782871e-06,0.382,0.297,UP
MAF,0.106450192478018,0.106450192478018,0.106450192478018,9.3536649758838e-08,0.002712656379656,0.112,0.078,UP
GLRX,0.103741504813023,0.103741504813023,0.103741504813023,3.20605242656717e-07,0.0092978726422874,0.208,0.159,UP
CAVIN3,0.0979485003645362,0.0979485003645362,0.0979485003645362,1.55281505344665e-07,0.0045033189365006,0.278,0.209,UP
SRP14,0.077816806006282,0.077816806006282,0.077816806006282,8.25506961670192e-08,0.0023940527395397,0.852,0.837,UP
MYL9,0.0778064834100941,0.0778064834100941,0.0778064834100941,1.12882543077645e-06,0.0327370663179478,0.301,0.232,UP
S100A6,0.074575495544436,0.074575495544436,0.074575495544436,1.87461881097608e-58,5.43658201371172e-54,0.877,0.866,UP
NR1D1,0.0721378012205313,0.0721378012205313,0.0721378012205313,2.05090656850962e-08,0.0005947834139334,0.107,0.056,UP
RPSA,0.0699355956676393,0.0699355956676393,0.0699355956676393,7.70935570926039e-09,0.0002235790249242,0.791,0.769,UP
CIB1,0.0468122999117773,0.0468122999117773,0.0468122999117773,5.1719291530319806e-09,0.000149991117367,0.365,0.29,UP
PTN,0.0277715185798515,0.0277715185798515,0.0277715185798515,5.45064254381975e-07,0.0158074084413317,0.15,0.124,UP
RPS9,0.0265152645070463,0.0265152645070463,0.0265152645070463,9.328515273595021e-09,0.0002705362714495,0.919,0.915,UP
SNHG25,0.0243362485730134,0.0243362485730134,0.0243362485730134,1.70980735140935e-10,4.95861229982225e-06,0.276,0.252,UP
MT-ND4L,-1.05121610023224,-1.05121610023224,-1.05121610023224,1.55363951450213e-44,4.50570995600762e-40,0.811,0.915,DOWN
MT-ATP8,-1.0169741478346,-1.0169741478346,-1.0169741478346,6.076423654181761e-14,1.7622236239492501e-09,0.378,0.574,DOWN
SLC39A10,-0.961074037215591,-0.961074037215591,-0.961074037215591,3.99048654851618e-16,1.15728100393518e-11,0.508,0.698,DOWN
EGFL7,-0.945895623595741,-0.945895623595741,-0.945895623595741,9.20928320710242e-28,2.67078422289177e-23,0.566,0.746,DOWN
HLA-DRB5,-0.934450548533468,-0.934450548533468,-0.934450548533468,1.8782510222304302e-24,5.44711578957048e-20,0.125,0.352,DOWN
RBP5,-0.933804139301185,-0.933804139301185,-0.933804139301185,8.35974680268544e-19,2.4244101702468e-14,0.251,0.431,DOWN
SFRP4,-0.844351095557484,-0.844351095557484,-0.844351095557484,8.303212846345151e-09,0.0002408014757568,0.202,0.217,DOWN
SPINK5,-0.839468881524985,-0.839468881524985,-0.839468881524985,9.34316622101535e-17,2.70961163575666e-12,0.081,0.232,DOWN
MYL12A,-0.827593899191628,-0.827593899191628,-0.827593899191628,6.55926237840057e-28,1.90225168235995e-23,0.754,0.821,DOWN
LAPTM4B,-0.816874321206499,-0.816874321206499,-0.816874321206499,3.66234708176205e-10,1.06211727718181e-05,0.44,0.561,DOWN
UQCR10,-0.799893314825238,-0.799893314825238,-0.799893314825238,9.65925163189979e-07,0.0280127956576726,0.473,0.629,DOWN
TXNDC17,-0.792235959790495,-0.792235959790495,-0.792235959790495,8.547179298849781e-10,2.47876746845942e-05,0.397,0.537,DOWN
TM4SF18,-0.786327270427553,-0.786327270427553,-0.786327270427553,2.6004520673572398e-18,7.54157104054272e-14,0.482,0.629,DOWN
APLNR,-0.775873289344785,-0.775873289344785,-0.775873289344785,1.34494447107035e-17,3.90047346055113e-13,0.102,0.259,DOWN
IER2,-0.770025990374588,-0.770025990374588,-0.770025990374588,1.1503038390140502e-15,3.33599616352464e-11,0.752,0.833,DOWN
PRCP,-0.763089949229547,-0.763089949229547,-0.763089949229547,1.50863020318147e-06,0.0437517845224657,0.378,0.489,DOWN
SNRPE,-0.735667544173392,-0.735667544173392,-0.735667544173392,4.259704686165e-07,0.0123535695603471,0.451,0.57,DOWN
CBX3,-0.727538770386354,-0.727538770386354,-0.727538770386354,3.90790746652981e-14,1.1333322443683101e-09,0.506,0.627,DOWN
NHP2,-0.724025204566895,-0.724025204566895,-0.724025204566895,4.371165120555491e-09,0.0001267681596612,0.386,0.498,DOWN
VWF,-0.723600185492224,-0.723600185492224,-0.723600185492224,5.94308284407726e-20,1.7235534556108402e-15,0.653,0.769,DOWN
THY1,-0.710386767175198,-0.710386767175198,-0.710386767175198,4.75457336366402e-25,1.3788738211962002e-20,0.479,0.612,DOWN
CTNNAL1,-0.707774778145433,-0.707774778145433,-0.707774778145433,1.09065621352476e-08,0.0003163012084843,0.482,0.577,DOWN
NR2F1,-0.698055567102918,-0.698055567102918,-0.698055567102918,3.4250313932507403e-09,9.93293354356647e-05,0.31,0.415,DOWN
NOSTRIN,-0.698034184751414,-0.698034184751414,-0.698034184751414,9.747087882521429e-12,2.82675295681004e-07,0.253,0.413,DOWN
MARCKSL1,-0.657479722308862,-0.657479722308862,-0.657479722308862,1.15576867265336e-19,3.351844727562e-15,0.629,0.716,DOWN
ID1,-0.657404272027396,-0.657404272027396,-0.657404272027396,1.56255482723334e-21,4.53156525445941e-17,0.698,0.804,DOWN
TMA7,-0.656357434535304,-0.656357434535304,-0.656357434535304,1.07494570248568e-06,0.0311745003177873,0.749,0.816,DOWN
NDUFS6,-0.652966010422208,-0.652966010422208,-0.652966010422208,1.95805767201227e-09,5.67856305460277e-05,0.439,0.526,DOWN
MYL12B,-0.637775769370263,-0.637775769370263,-0.637775769370263,8.82638833474109e-23,2.5597408809582597e-18,0.788,0.849,DOWN
SRP9,-0.637298508190316,-0.637298508190316,-0.637298508190316,4.57143878657725e-13,1.32576296249527e-08,0.405,0.527,DOWN
MAOA,-0.6365331305884,-0.6365331305884,-0.6365331305884,2.4184742305071203e-09,7.01381711589371e-05,0.199,0.315,DOWN
NME1,-0.628879652430748,-0.628879652430748,-0.628879652430748,8.868388355874259e-11,2.57192130708709e-06,0.395,0.514,DOWN
MGP,-0.614267316646418,-0.614267316646418,-0.614267316646418,3.83608761574857e-07,0.0111250376944324,0.603,0.726,DOWN
TYMS,-0.612360049064308,-0.612360049064308,-0.612360049064308,1.1451612116742499e-11,3.3210820299765e-07,0.074,0.163,DOWN
NDUFB2,-0.605415992615414,-0.605415992615414,-0.605415992615414,1.28002532443816e-07,0.0037122014434031,0.591,0.678,DOWN
HMGN2,-0.60151091944307,-0.60151091944307,-0.60151091944307,6.0715355697106806e-09,0.0001760806030571,0.493,0.527,DOWN
SNRPD1,-0.598606141815213,-0.598606141815213,-0.598606141815213,8.744351970708759e-11,2.53594951502525e-06,0.422,0.521,DOWN
SMAD1,-0.598405944130342,-0.598405944130342,-0.598405944130342,4.816057446383561e-09,0.0001396704820025,0.547,0.633,DOWN
ENG,-0.5953510738094,-0.5953510738094,-0.5953510738094,3.13942046246967e-08,0.0009104633283208,0.612,0.726,DOWN
RPL27,-0.586459494024923,-0.586459494024923,-0.586459494024923,2.36986225198923e-12,6.87283751699397e-08,0.837,0.889,DOWN
SSBP1,-0.581076284627092,-0.581076284627092,-0.581076284627092,1.28339086611153e-10,3.72196185081005e-06,0.437,0.519,DOWN
NREP,-0.580619617251879,-0.580619617251879,-0.580619617251879,1.17157873150094e-09,3.39769547922589e-05,0.41,0.504,DOWN
CSRP1,-0.580304029138046,-0.580304029138046,-0.580304029138046,6.10666808751909e-07,0.0177099481206141,0.344,0.431,DOWN
A2M,-0.579263559323152,-0.579263559323152,-0.579263559323152,8.10060890660007e-10,2.34925758900309e-05,0.797,0.887,DOWN
PFN1,-0.5696717018044,-0.5696717018044,-0.5696717018044,2.59429503962268e-12,7.52371504440974e-08,0.79,0.849,DOWN
LSM5,-0.549175686415317,-0.549175686415317,-0.549175686415317,7.30941272608869e-07,0.0211980278469298,0.305,0.398,DOWN
HTRA1,-0.545029208778157,-0.545029208778157,-0.545029208778157,1.71171049757137e-08,0.0004964131614006,0.446,0.511,DOWN
DUT,-0.531185082350164,-0.531185082350164,-0.531185082350164,2.3454310230811e-08,0.0006801984510037,0.352,0.413,DOWN
COX6A1,-0.516767091587598,-0.516767091587598,-0.516767091587598,3.33856998606339e-08,0.0009682186816582,0.622,0.682,DOWN
MT-ND3,-0.507882364739404,-0.507882364739404,-0.507882364739404,4.3905972401232796e-69,1.27331710560815e-64,0.948,0.962,DOWN
PRKDC,-0.505865504366003,-0.505865504366003,-0.505865504366003,2.2779169167776203e-15,6.606186850346769e-11,0.311,0.367,DOWN
NR5A2,-0.50314460617823,-0.50314460617823,-0.50314460617823,1.12853599894888e-06,0.0327286725055164,0.279,0.375,DOWN
TUBB,-0.488324143777913,-0.488324143777913,-0.488324143777913,3.24304355424442e-14,9.40515061166425e-10,0.579,0.604,DOWN
ERH,-0.483326741706723,-0.483326741706723,-0.483326741706723,5.47286704751599e-08,0.0015871861724501,0.495,0.547,DOWN
NUAK1,-0.480922443911239,-0.480922443911239,-0.480922443911239,1.09658400087805e-06,0.0318020326094643,0.264,0.335,DOWN
PPIA,-0.480358232746966,-0.480358232746966,-0.480358232746966,6.197310157439011e-23,1.79728191875889e-18,0.855,0.882,DOWN
ATP5PF,-0.470052233116226,-0.470052233116226,-0.470052233116226,1.42901085244225e-07,0.0041442743731677,0.574,0.622,DOWN
SPARCL1,-0.462300235556063,-0.462300235556063,-0.462300235556063,2.55414020007679e-17,7.40726199424269e-13,0.857,0.879,DOWN
RPL35,-0.461391978398357,-0.461391978398357,-0.461391978398357,1.19895557387747e-13,3.47709105980204e-09,0.903,0.922,DOWN
DYNLL1,-0.458362355296493,-0.458362355296493,-0.458362355296493,2.90670948443176e-13,8.429748175800541e-09,0.757,0.806,DOWN
NDUFC2,-0.449200020600704,-0.449200020600704,-0.449200020600704,1.17031899399527e-07,0.0033940421144856,0.604,0.665,DOWN
FAM110D,-0.443047249290751,-0.443047249290751,-0.443047249290751,8.42934062846393e-09,0.000244459307566,0.151,0.274,DOWN
PAICS,-0.435448631123933,-0.435448631123933,-0.435448631123933,2.3116381002399e-07,0.0067039816545057,0.16,0.221,DOWN
FAM171A1,-0.430277927641329,-0.430277927641329,-0.430277927641329,5.10749664857898e-07,0.0148122510305439,0.284,0.317,DOWN
EID1,-0.426646764087541,-0.426646764087541,-0.426646764087541,7.1648126968033e-07,0.0207786733019992,0.532,0.594,DOWN
LSM8,-0.418514448054995,-0.418514448054995,-0.418514448054995,1.23543603531964e-06,0.0358288804603047,0.379,0.42,DOWN
