gene_symbol,logfc_dz:377,logfc_dz:743,logfc_dz:746,logfc_dz:738,logfc_dz:737,mean_logfc,median_logfc,common_experiment,organism,signature_type
RUNDC3A,,,,0.0195405427366495,0.0277745742350816,0.0236575584858655,0.0236575584858655,,human,UP
GFOD1,,,,0.0219587329775095,0.0253264512866735,0.0236425921320915,0.0236425921320915,,human,UP
INA,,,,0.0272108744829893,0.0200679004192352,0.0236393874511122,0.0236393874511122,,human,UP
THRB,,,,0.0210934318602085,0.0261628106236457,0.0236281212419271,0.0236281212419271,,human,UP
SERPINB1,0.0235550906509161,,,,,0.0235550906509161,0.0235550906509161,0.0235550906509161,human,UP
ATP1B1,,,,0.0285881236195564,0.0184169579297304,0.0235025407746434,0.0235025407746434,,human,UP
DDT,0.023446325212717,,,,,0.023446325212717,0.023446325212717,0.023446325212717,human,UP
SNPH,,,,0.0210382156074047,0.0258452240377664,0.0234417198225855,0.0234417198225855,,human,UP
MS4A14,,,0.0234158728271722,,,0.0234158728271722,0.0234158728271722,,human,UP
DYNLT3,,,,0.0266417115926742,0.0199040509760379,0.0232728812843561,0.0232728812843561,,human,UP
GRN,,,0.0232681669294834,,,0.0232681669294834,0.0232681669294834,,human,UP
JPH4,,,,0.0201068650931119,0.026335509493947,0.0232211872935295,0.0232211872935295,,human,UP
MAST3,,,,0.0186623223125934,0.027762047946453,0.0232121851295232,0.0232121851295232,,human,UP
ANO3,,,,,0.0232067741453647,0.0232067741453647,0.0232067741453647,,human,UP
GHRHR,0.0231485292315483,,,,,0.0231485292315483,0.0231485292315483,0.0231485292315483,human,UP
IL10RB,,,0.0230819601565599,,,0.0230819601565599,0.0230819601565599,,human,UP
KIAA0513,,,,0.0240326151251792,0.0220387335866689,0.0230356743559241,0.0230356743559241,,human,UP
GK3P,,,0.0230035334825515,,,0.0230035334825515,0.0230035334825515,,human,UP
DDX39B,0.022983806207776,,,,,0.022983806207776,0.022983806207776,0.022983806207776,human,UP
H2AFZ,0.0280069559812545,,,0.0178844016045331,,0.0229456787928938,0.0229456787928938,0.0280069559812545,human,UP
GABBR2,,,,0.0231318324804306,0.0227568726986646,0.0229443525895476,0.0229443525895476,,human,UP
PKM,0.0318740420043468,0.0139299556612968,,,,0.0229019988328218,0.0229019988328218,0.0318740420043468,human,UP
BLCAP,,,,0.0208198186010122,0.0247906409204006,0.0228052297607064,0.0228052297607064,,human,UP
EIF3G,0.0227996278554201,,,,,0.0227996278554201,0.0227996278554201,0.0227996278554201,human,UP
ATP2A3,0.0227941833436489,,,,,0.0227941833436489,0.0227941833436489,0.0227941833436489,human,UP
TMEM130,,,,0.0250344518572092,0.0203969795256853,0.0227157156914472,0.0227157156914472,,human,UP
SNAP91,,,,0.0241557098925113,0.0212203338742256,0.0226880218833684,0.0226880218833684,,human,UP
MYL12B,,0.0124508338049054,,0.0244679804891347,0.0311371721327304,0.0226853288089235,0.0244679804891347,,human,UP
FKBP3,,,,0.0253524724394083,0.0199534762650728,0.0226529743522405,0.0226529743522405,,human,UP
SNRPD2,,0.022627804428339,,,,0.022627804428339,0.022627804428339,,human,UP
SERPINI1,,,,0.0274151861667633,0.0177772138267755,0.0225961999967694,0.0225961999967694,,human,UP
PSMA2,0.0225673336535692,,,,,0.0225673336535692,0.0225673336535692,0.0225673336535692,human,UP
SYBU,,,,0.0231642462313175,0.0219699386507272,0.0225670924410223,0.0225670924410223,,human,UP
DUSP1,,,0.0225579217076301,,,0.0225579217076301,0.0225579217076301,,human,UP
PSMA4,0.0278930533677339,,0.0170432012528181,,,0.022468127310276,0.022468127310276,0.0278930533677339,human,UP
MT2A,,,,,0.0224549267441034,0.0224549267441034,0.0224549267441034,,human,UP
ARL6IP1,,-0.0082575939595699,,0.0452854223549366,0.030321829020977,0.0224498858054478,0.030321829020977,,human,UP
UBQLN2,,,,0.0212532486766576,0.0234476439654827,0.0223504463210701,0.0223504463210701,,human,UP
IL6ST,,,0.0222913119941949,,,0.0222913119941949,0.0222913119941949,,human,UP
GABBR1,,,,0.0183934848755598,0.0261711068451404,0.0222822958603501,0.0222822958603501,,human,UP
CD79B,0.0222446154803037,,,,,0.0222446154803037,0.0222446154803037,0.0222446154803037,human,UP
MICU3,,,,0.0202659219503402,0.0240142364054918,0.022140079177916,0.022140079177916,,human,UP
PPP1R9B,,,,,0.0220723822712898,0.0220723822712898,0.0220723822712898,,human,UP
GNG3,,,,0.0259243324398994,0.0181816890835762,0.0220530107617378,0.0220530107617378,,human,UP
ZNF365,,,,0.0284108743071556,0.0156033253297209,0.0220070998184382,0.0220070998184382,,human,UP
SRGN,,0.0767943412065506,-0.0328012444078922,,,0.0219965483993291,0.0219965483993291,,human,UP
ISCU,,,,0.0219387430697679,,0.0219387430697679,0.0219387430697679,,human,UP
RAP2A,,,,0.0239830128848552,0.0198405738919973,0.0219117933884263,0.0219117933884263,,human,UP
SNORD68,,,0.0219062399119138,,,0.0219062399119138,0.0219062399119138,,human,UP
PLXNC1,,,0.0219019073992967,,,0.0219019073992967,0.0219019073992967,,human,UP
RNGTT,0.0218884963542222,,,,,0.0218884963542222,0.0218884963542222,0.0218884963542222,human,UP
ADD3,,0.0218569263815879,,,,0.0218569263815879,0.0218569263815879,,human,UP
SPIB,0.021800210699439,,,,,0.021800210699439,0.021800210699439,0.021800210699439,human,UP
EFR3A,,,,0.0203554760664701,0.0231472682207822,0.0217513721436262,0.0217513721436262,,human,UP
RPL37,0.0216229446232318,,,,,0.0216229446232318,0.0216229446232318,0.0216229446232318,human,UP
OFD1,0.021607557311654,,,,,0.021607557311654,0.021607557311654,0.021607557311654,human,UP
RPL18A,,,0.0216048695147037,,,0.0216048695147037,0.0216048695147037,,human,UP
SNAP25,,,,0.0244640782475471,0.0186905246227979,0.0215773014351725,0.0215773014351725,,human,UP
SURF1,0.0215421747416257,,,,,0.0215421747416257,0.0215421747416257,0.0215421747416257,human,UP
WIF1,,,,,0.0215181056410074,0.0215181056410074,0.0215181056410074,,human,UP
RPL9,,,0.0610850043594837,,-0.0181088913232088,0.0214880565181374,0.0214880565181374,,human,UP
ST3GAL1,,,0.0214362889528274,,,0.0214362889528274,0.0214362889528274,,human,UP
SHANK3,,,,0.0176201798021793,0.0252157878130674,0.0214179838076233,0.0214179838076233,,human,UP
MYCBP2,,,,0.0225592348724603,0.0202336590737104,0.0213964469730854,0.0213964469730854,,human,UP
ATL1,,,,0.0212584976106882,0.0213991831988096,0.0213288404047489,0.0213288404047489,,human,UP
NRN1,,,,0.02728589810431,0.0152285611256957,0.0212572296150028,0.0212572296150028,,human,UP
MGMT,0.0212226994335651,,,,,0.0212226994335651,0.0212226994335651,0.0212226994335651,human,UP
S100A6,0.0212064981460571,,,,,0.0212064981460571,0.0212064981460571,0.0212064981460571,human,UP
RAPGEF4,,,,0.0190350208431482,0.0233280248939991,0.0211815228685736,0.0211815228685736,,human,UP
DAPK1,,,0.0211672112345695,,,0.0211672112345695,0.0211672112345695,,human,UP
RPL24,,,,0.0211647953838109,,0.0211647953838109,0.0211647953838109,,human,UP
BEX2,,,,0.0237847976386547,0.0185197815299034,0.021152289584279,0.021152289584279,,human,UP
ABCA1,,,0.0211306679993867,,,0.0211306679993867,0.0211306679993867,,human,UP
SRSF5,0.0367001518607139,0.0055007212795317,,,,0.0211004365701228,0.0211004365701228,0.0367001518607139,human,UP
ATCAY,,,,0.0205853525549173,0.0215633176267147,0.021074335090816,0.021074335090816,,human,UP
KLRC2,,0.0210736170411109,,,,0.0210736170411109,0.0210736170411109,,human,UP
PEG3,,,,0.0210622791200876,,0.0210622791200876,0.0210622791200876,,human,UP
SCG5,,,,0.0210417006164789,,0.0210417006164789,0.0210417006164789,,human,UP
ATP2B1,,,,0.0206507816910743,0.0212642475962638,0.0209575146436691,0.0209575146436691,,human,UP
OASL,0.0208885185420513,,,,,0.0208885185420513,0.0208885185420513,0.0208885185420513,human,UP
DYNLT1,0.0208658035844564,,,,,0.0208658035844564,0.0208658035844564,0.0208658035844564,human,UP
AICDA,0.020846027880907,,,,,0.020846027880907,0.020846027880907,0.020846027880907,human,UP
COX3,,,,0.0208024438470602,,0.0208024438470602,0.0208024438470602,,human,UP
LY6H,,,,0.0159847289323806,0.0254926905035972,0.0207387097179889,0.0207387097179889,,human,UP
EEF1D,0.0124311381950974,,0.02895512804389,,,0.0206931331194937,0.0206931331194937,0.0124311381950974,human,UP
LAPTM4A,,,0.0206318087875843,,,0.0206318087875843,0.0206318087875843,,human,UP
FCER2,0.0206189975142478,,,,,0.0206189975142478,0.0206189975142478,0.0206189975142478,human,UP
CBX6,,,,0.0187282413244247,0.0222445279359817,0.0204863846302032,0.0204863846302032,,human,UP
HIST2H2AB,,,0.020486069843173,,,0.020486069843173,0.020486069843173,,human,UP
DDIT4,,0.0204786900430917,,,,0.0204786900430917,0.0204786900430917,,human,UP
SV2B,,,,0.0201980806887149,0.0207424983382225,0.0204702895134687,0.0204702895134687,,human,UP
COX1,,-0.0179408118128776,,0.028049187734723,0.0512855052947998,0.020464627072215,0.028049187734723,,human,UP
PSMA6,0.0272228717803955,,0.0134618403390049,,,0.0203423560597002,0.0203423560597002,0.0272228717803955,human,UP
ACP2,,,0.0201719161123037,,,0.0201719161123037,0.0201719161123037,,human,UP
CCT8,,,,0.0223350748419761,0.017988720908761,0.0201618978753685,0.0201618978753685,,human,UP
HPRT1,,,,0.020128259435296,,0.020128259435296,0.020128259435296,,human,UP
CXCL14,,,,0.0189761407673358,0.0211827680468559,0.0200794544070959,0.0200794544070959,,human,UP
PDZD4,,,,,0.0200293641537427,0.0200293641537427,0.0200293641537427,,human,UP
XIST,,,,,0.0200261678546667,0.0200261678546667,0.0200261678546667,,human,UP
ELMOD1,,,,0.0216304957866668,0.0183920990675687,0.0200112974271178,0.0200112974271178,,human,UP
CYFIP2,,0.0074080629274249,,0.0261087082326412,0.0264411438256502,0.0199859716619054,0.0261087082326412,,human,UP
PI4KAP1,,0.0108418865129351,,0.0231104381382465,0.0249187238514423,0.019623682834208,0.0231104381382465,,human,UP
CD37,0.0223582759499549,0.0104010878130793,0.0238344054669141,,,0.0188645897433161,0.0223582759499549,0.0223582759499549,human,UP
RPL36AL,-0.0247522592544555,0.0412093214690685,0.0399233289062976,,,0.0187934637069702,0.0399233289062976,-0.0247522592544555,human,UP
NARS,,-0.0057253646664321,,0.025592315942049,0.0215344969183206,0.0138004827313125,0.0215344969183206,,human,UP
PRKAR2B,,-0.0081106666475534,,0.0236426182091236,0.0235535018146038,0.0130284844587246,0.0235535018146038,,human,UP
SH3KBP1,,-0.0306311305612325,,0.0295692794024944,0.0390128195285797,0.0126503227899471,0.0295692794024944,,human,UP
RNF11,,-0.0075999023392796,,0.0208122543990612,0.0244044791907072,0.0125389437501629,0.0208122543990612,,human,UP
CDIPT,,-0.0129933422431349,,0.0203902814537286,0.0276112612336874,0.0116694001480937,0.0203902814537286,,human,UP
RPL19,0.039257638156414,0.0342810563743114,0.0223360732197761,-0.0332387909293174,-0.0350451059639453,0.0055181741714477,0.0223360732197761,0.039257638156414,human,UP
TTR,,,,-0.2058350145816803,-0.1956391334533691,-0.2007370740175247,-0.2007370740175247,,human,DOWN
SNRPF,-0.1423696130514145,,,,,-0.1423696130514145,-0.1423696130514145,-0.1423696130514145,human,DOWN
IGHG1,,,-0.1356847286224365,,,-0.1356847286224365,-0.1356847286224365,,human,DOWN
SNORD116-15,,,-0.1179498955607414,,,-0.1179498955607414,-0.1179498955607414,,human,DOWN
HLA-DQA2,-0.1957558244466781,-0.0339119434356689,,,,-0.1148338839411735,-0.1148338839411735,-0.1957558244466781,human,DOWN
LGMN,,,-0.1134219989180564,,,-0.1134219989180564,-0.1134219989180564,,human,DOWN
SYS1-DBNDD2,,,,-0.1142993122339248,-0.1121918112039566,-0.1132455617189407,-0.1132455617189407,,human,DOWN
CTSD,,,-0.1110041663050651,,,-0.1110041663050651,-0.1110041663050651,,human,DOWN
CARNS1,,,,-0.1093866452574729,-0.1036229506134986,-0.1065047979354858,-0.1065047979354858,,human,DOWN
SNORD13,,,-0.1029858142137527,,,-0.1029858142137527,-0.1029858142137527,,human,DOWN
ENPP2,,,,-0.1042480692267417,-0.1005089506506919,-0.1023785099387168,-0.1023785099387168,,human,DOWN
ATG10,-0.1021960228681564,,,,,-0.1021960228681564,-0.1021960228681564,-0.1021960228681564,human,DOWN
PLP1,,,,-0.0855709537863731,-0.1100968271493911,-0.0978338904678821,-0.0978338904678821,,human,DOWN
STAT1,,,-0.0975665226578712,,,-0.0975665226578712,-0.0975665226578712,,human,DOWN
TP53INP2,,,,-0.0987267717719078,-0.095171146094799,-0.0969489589333534,-0.0969489589333534,,human,DOWN
SEC11C,-0.0957810655236244,,,,,-0.0957810655236244,-0.0957810655236244,-0.0957810655236244,human,DOWN
HSPA2,,,,-0.0949438661336898,-0.0935537368059158,-0.0942488014698028,-0.0942488014698028,,human,DOWN
S100A9,,-0.0942378938198089,,,,-0.0942378938198089,-0.0942378938198089,,human,DOWN
CRYAB,,,,-0.089321382343769,-0.0971820801496505,-0.0932517312467098,-0.0932517312467098,,human,DOWN
CNP,,,,-0.0903911143541336,-0.0903908982872963,-0.0903910063207149,-0.0903910063207149,,human,DOWN
RPL37A,-0.089917778968811,,,,,-0.089917778968811,-0.089917778968811,-0.089917778968811,human,DOWN
S100B,,,,-0.0913954898715019,-0.085352711379528,-0.0883741006255149,-0.0883741006255149,,human,DOWN
MARCKSL1,,,,-0.0880944654345512,-0.085607424378395,-0.0868509449064731,-0.0868509449064731,,human,DOWN
PLLP,,,,-0.0872548371553421,-0.0860807448625564,-0.0866677910089492,-0.0866677910089492,,human,DOWN
PAQR6,,,,-0.0859043598175048,-0.0854417756199836,-0.0856730677187442,-0.0856730677187442,,human,DOWN
HLA-DQA1,,,-0.0841029807925224,,,-0.0841029807925224,-0.0841029807925224,,human,DOWN
RPL36AP33,-0.0831414014101028,,,,,-0.0831414014101028,-0.0831414014101028,-0.0831414014101028,human,DOWN
ATP5G3,-0.0805962532758712,,,,,-0.0805962532758712,-0.0805962532758712,-0.0805962532758712,human,DOWN
APOD,,,,-0.0791255608201026,-0.0807719156146049,-0.0799487382173538,-0.0799487382173538,,human,DOWN
APLP1,,,,-0.0853581950068473,-0.0666191279888153,-0.0759886614978313,-0.0759886614978313,,human,DOWN
PTGDS,,,,-0.0775542259216308,-0.0739234834909439,-0.0757388547062873,-0.0757388547062873,,human,DOWN
RMRP,,,-0.0748537108302116,,,-0.0748537108302116,-0.0748537108302116,,human,DOWN
S100A4,,-0.167875051498413,0.0200341194868087,,,-0.0739204660058021,-0.0739204660058021,,human,DOWN
TMSB4XP8,,-0.1299549490213394,,-0.0424950495362281,-0.0479412041604518,-0.0734637342393398,-0.0479412041604518,,human,DOWN
SPP1,,,-0.0677177533507347,,,-0.0677177533507347,-0.0677177533507347,,human,DOWN
PRR13,-0.0675210580229759,,,,,-0.0675210580229759,-0.0675210580229759,-0.0675210580229759,human,DOWN
IMPDH2,-0.0673977807164192,,,,,-0.0673977807164192,-0.0673977807164192,-0.0673977807164192,human,DOWN
PLEKHH1,,,,-0.0689433589577674,-0.0658223107457161,-0.0673828348517417,-0.0673828348517417,,human,DOWN
CNDP1,,,,-0.0673624575138092,-0.0670518800616264,-0.0672071687877178,-0.0672071687877178,,human,DOWN
HNRNPA1P10,,,,-0.0579148046672344,-0.0724214762449264,-0.0651681404560804,-0.0651681404560804,,human,DOWN
ALDOC,-0.0648331716656684,,,,,-0.0648331716656684,-0.0648331716656684,-0.0648331716656684,human,DOWN
PSAP,-0.0146292364224791,-0.1051389575004577,-0.0403576791286468,-0.0795194804668426,-0.0830703750252723,-0.0645431457087397,-0.0795194804668426,-0.0146292364224791,human,DOWN
GZMK,,,-0.0643563792109489,,,-0.0643563792109489,-0.0643563792109489,,human,DOWN
MAG,,,,-0.0633273944258689,-0.0601608715951442,-0.0617441330105066,-0.0617441330105066,,human,DOWN
RPS12,-0.0483463779091835,,,-0.0618480406701564,-0.0722158923745155,-0.0608034369846185,-0.0618480406701564,-0.0483463779091835,human,DOWN
HLA-DRB3,-0.061132788658142,,-0.0602568686008453,,,-0.0606948286294937,-0.0606948286294937,-0.061132788658142,human,DOWN
EFHD1,,,,-0.0620734319090843,-0.0584582053124904,-0.0602658186107873,-0.0602658186107873,,human,DOWN
ERMN,,,,-0.059300597757101,-0.0604073517024517,-0.0598539747297763,-0.0598539747297763,,human,DOWN
ACTB,-0.0189799033105373,-0.178551584482193,-0.0436242595314979,-0.0297612585127353,-0.0256001781672239,-0.0593034368008375,-0.0297612585127353,-0.0189799033105373,human,DOWN
OSTC,-0.0585971996188163,,,,,-0.0585971996188163,-0.0585971996188163,-0.0585971996188163,human,DOWN
C1orf198,,,,-0.0557953342795372,-0.0601197220385074,-0.0579575281590223,-0.0579575281590223,,human,DOWN
MOG,,,,-0.0590423792600631,-0.0562144480645656,-0.0576284136623144,-0.0576284136623144,,human,DOWN
CCL3,-0.0573617070913314,,,,,-0.0573617070913314,-0.0573617070913314,-0.0573617070913314,human,DOWN
RPS7,-0.1287197172641754,0.0144357271492481,,,,-0.0571419950574636,-0.0571419950574636,-0.1287197172641754,human,DOWN
TUBB,,,-0.0565875098109245,,,-0.0565875098109245,-0.0565875098109245,,human,DOWN
DAAM2,,,,-0.0583959221839904,-0.0544500462710857,-0.0564229842275381,-0.0564229842275381,,human,DOWN
RNA28S5,,,-0.0563556849956512,,,-0.0563556849956512,-0.0563556849956512,,human,DOWN
THBS1,,,-0.0561705492436885,,,-0.0561705492436885,-0.0561705492436885,,human,DOWN
CMTM5,,,,-0.0567780211567878,-0.0549090541899204,-0.0558435376733541,-0.0558435376733541,,human,DOWN
CD9,,,-0.0262643191963434,-0.0713087767362594,-0.0696257054805755,-0.0557329338043928,-0.0696257054805755,,human,DOWN
CALM2,-0.0553533323109149,,,,,-0.0553533323109149,-0.0553533323109149,-0.0553533323109149,human,DOWN
FTL,,-0.0377419106662273,-0.0972295776009559,-0.047260545194149,-0.0390110835433006,-0.0553107792511582,-0.0431358143687248,,human,DOWN
GPNMB,,,-0.0552261210978031,,,-0.0552261210978031,-0.0552261210978031,,human,DOWN
HLA-B,,-0.0688948705792427,-0.0739733129739761,-0.0392030961811542,-0.0369001924991607,-0.0547428680583834,-0.0540489833801984,,human,DOWN
AGT,,,,-0.0561630874872207,-0.052931573241949,-0.0545473303645849,-0.0545473303645849,,human,DOWN
CST7,,,-0.0544719249010086,,,-0.0544719249010086,-0.0544719249010086,,human,DOWN
NDRG1,,,,-0.0524032451212406,-0.0554317906498909,-0.0539175178855657,-0.0539175178855657,,human,DOWN
TAX1BP1,-0.0536229237914085,,,,,-0.0536229237914085,-0.0536229237914085,-0.0536229237914085,human,DOWN
CSRP1,,,,-0.0512871481478214,-0.0552850626409053,-0.0532861053943634,-0.0532861053943634,,human,DOWN
HNRNPA1,-0.1216910481452941,0.0156595110893249,,,,-0.0530157685279846,-0.0530157685279846,-0.1216910481452941,human,DOWN
CTSB,,,-0.0529040805995464,,,-0.0529040805995464,-0.0529040805995464,,human,DOWN
KLK6,,,,-0.0544197969138622,-0.051126055419445,-0.0527729261666536,-0.0527729261666536,,human,DOWN
TUBA1C,-0.0165201276540756,,,-0.0645161867141723,-0.0766281709074974,-0.0525548284252484,-0.0645161867141723,-0.0165201276540756,human,DOWN
RPL32,-0.1249687224626541,-0.0435702838003635,,-0.0163479596376419,-0.0229228213429451,-0.0519524468109011,-0.0332465525716543,-0.1249687224626541,human,DOWN
CDK2AP1,,,,-0.0558919534087181,-0.0465216897428035,-0.0512068215757608,-0.0512068215757608,,human,DOWN
PRR18,,,,-0.0513749495148658,-0.0509540103375911,-0.0511644799262285,-0.0511644799262285,,human,DOWN
SOX8,,,,-0.0528128035366535,-0.0492788776755332,-0.0510458406060934,-0.0510458406060934,,human,DOWN
IGFBP7,,,,-0.0512879714369773,-0.0506838075816631,-0.0509858895093202,-0.0509858895093202,,human,DOWN
RPS29,,,,-0.0443792194128036,-0.0560921765863895,-0.0502356979995965,-0.0502356979995965,,human,DOWN
GPR37,,,,-0.0508219003677368,-0.0495577193796634,-0.0501898098737001,-0.0501898098737001,,human,DOWN
RPL41,-0.0684243738651275,-0.0525545105338096,,-0.0327781811356544,-0.0465768314898014,-0.0500834742560982,-0.0495656710118055,-0.0684243738651275,human,DOWN
RNU2-2P,,,-0.0500653535127639,,,-0.0500653535127639,-0.0500653535127639,,human,DOWN
B2M,-0.0509333275258541,0.024997403845191,-0.0170479044318199,-0.1047101765871048,-0.1017136424779892,-0.0498815294355154,-0.0509333275258541,-0.0509333275258541,human,DOWN
SNORD32A,,,-0.04939566552639,,,-0.04939566552639,-0.04939566552639,,human,DOWN
CHCHD2,-0.0880650952458381,,,-0.0277528315782547,-0.0322518981993198,-0.0493566083411375,-0.0322518981993198,-0.0880650952458381,human,DOWN
RHOA,-0.014673126861453,,,-0.0668869316577911,-0.0663593560457229,-0.0493064715216557,-0.0663593560457229,-0.014673126861453,human,DOWN
HLA-C,,-0.0473152361810207,-0.0870208293199539,-0.0307214614003896,-0.0304229743778705,-0.0488701253198087,-0.0390183487907052,,human,DOWN
AQP1,,,,-0.0492132045328617,-0.0478795580565929,-0.0485463812947273,-0.0485463812947273,,human,DOWN
FIS1,,,,-0.0487426444888114,-0.0482965409755706,-0.048519592732191,-0.048519592732191,,human,DOWN
EIF4B,-0.0482402741909027,,,,,-0.0482402741909027,-0.0482402741909027,-0.0482402741909027,human,DOWN
VCAN,,-0.0475914552807807,,,,-0.0475914552807807,-0.0475914552807807,,human,DOWN
ERAP2,,,-0.0475606620311737,,,-0.0475606620311737,-0.0475606620311737,,human,DOWN
SRM,-0.0472807884216308,,,,,-0.0472807884216308,-0.0472807884216308,-0.0472807884216308,human,DOWN
UPK3BL,,,-0.0471900291740894,,,-0.0471900291740894,-0.0471900291740894,,human,DOWN
TXNIP,,-0.0184212662279605,-0.0817244127392768,-0.0447363629937171,-0.0433003343641757,-0.0470455940812826,-0.0440183486789464,,human,DOWN
ACTG1,-0.0664159879088401,-0.0669578686356544,-0.0188271291553974,-0.0415983013808727,-0.0412837117910385,-0.0470165997743606,-0.0415983013808727,-0.0664159879088401,human,DOWN
PPP1R14A,,,,-0.0475806109607219,-0.0461762249469757,-0.0468784179538488,-0.0468784179538488,,human,DOWN
F13A1,,-0.0126248495653271,-0.0808402299880981,,,-0.0467325397767126,-0.0467325397767126,,human,DOWN
HLA-DQB1,-0.0465991534292697,,,,,-0.0465991534292697,-0.0465991534292697,-0.0465991534292697,human,DOWN
DDR1,,,,-0.0476209558546543,-0.0455619469285011,-0.0465914513915777,-0.0465914513915777,,human,DOWN
CA2,,,,-0.0484151169657707,-0.0446217618882656,-0.0465184394270181,-0.0465184394270181,,human,DOWN
CCT2,-0.0463730692863464,,,,,-0.0463730692863464,-0.0463730692863464,-0.0463730692863464,human,DOWN
MIR1244-2,,,,-0.0447198934853076,-0.0479603819549083,-0.046340137720108,-0.046340137720108,,human,DOWN
ELOVL1,,,,-0.0474405325949192,-0.0448294021189212,-0.0461349673569202,-0.0461349673569202,,human,DOWN
MAL,,,0.0160405561327934,-0.0739573761820793,-0.0796696245670318,-0.0458621482054392,-0.0739573761820793,,human,DOWN
LTA4H,,-0.0448742024600505,,,,-0.0448742024600505,-0.0448742024600505,,human,DOWN
STOML2,-0.0447510331869125,,,,,-0.0447510331869125,-0.0447510331869125,-0.0447510331869125,human,DOWN
HMOX1,,,-0.0445417165756225,,,-0.0445417165756225,-0.0445417165756225,,human,DOWN
CERS2,,,,-0.0460960082709789,-0.0428940430283546,-0.0444950256496667,-0.0444950256496667,,human,DOWN
SRI,-0.0443601757287979,,,,,-0.0443601757287979,-0.0443601757287979,-0.0443601757287979,human,DOWN
ZCCHC24,,,,-0.0467393919825553,-0.0418863631784915,-0.0443128775805234,-0.0443128775805234,,human,DOWN
AIF1L,,,,-0.0442725419998168,-0.0438570789992809,-0.0440648104995489,-0.0440648104995489,,human,DOWN
CHCHD10,-0.0438095182180404,,,,,-0.0438095182180404,-0.0438095182180404,-0.0438095182180404,human,DOWN
OLIG1,,0.005108147393912,,-0.0803133398294448,-0.0550660602748394,-0.0434237509034574,-0.0550660602748394,,human,DOWN
VAMP3,,,,-0.043266799300909,-0.0425647534430027,-0.0429157763719558,-0.0429157763719558,,human,DOWN
GPM6B,,,,-0.0428844019770622,-0.0428738258779048,-0.0428791139274835,-0.0428791139274835,,human,DOWN
PDIA6,-0.0228750705718994,,-0.0623269081115722,,,-0.0426009893417358,-0.0426009893417358,-0.0228750705718994,human,DOWN
CD163,,,-0.0425348542630672,,,-0.0425348542630672,-0.0425348542630672,,human,DOWN
DENND5A,,,,-0.0445114001631736,-0.0399595163762569,-0.0422354582697153,-0.0422354582697153,,human,DOWN
DNER,,,,-0.0423801206052303,-0.0419628322124481,-0.0421714764088392,-0.0421714764088392,,human,DOWN
MOBP,,,,-0.0420058481395244,-0.0418360233306884,-0.0419209357351064,-0.0419209357351064,,human,DOWN
TALDO1,,,,-0.042447954416275,-0.0413231700658798,-0.0418855622410774,-0.0418855622410774,,human,DOWN
SNRPD1,-0.0418609865009784,,,,,-0.0418609865009784,-0.0418609865009784,-0.0418609865009784,human,DOWN
UGT8,,,,-0.0425992459058761,-0.0405714400112628,-0.0415853429585695,-0.0415853429585695,,human,DOWN
HLA-DRB4,,-0.0705804452300071,-0.0455052778124809,-0.025124255567789,-0.0247010216116905,-0.0414777500554919,-0.035314766690135,,human,DOWN
HHATL,,,,-0.0430149137973785,-0.0395010747015476,-0.041257994249463,-0.041257994249463,,human,DOWN
TRBC1,,-0.0411819778382778,,,,-0.0411819778382778,-0.0411819778382778,,human,DOWN
SPARC,,,,-0.041600901633501,-0.0400833562016487,-0.0408421289175748,-0.0408421289175748,,human,DOWN
SLAIN1,,,,-0.0415751151740551,-0.0400544852018356,-0.0408148001879453,-0.0408148001879453,,human,DOWN
RPL34,-0.0430969707667827,-0.0371369570493698,,,,-0.0401169639080762,-0.0401169639080762,-0.0430969707667827,human,DOWN
COX4I1,-0.0397879257798194,,,,,-0.0397879257798194,-0.0397879257798194,-0.0397879257798194,human,DOWN
SLC25A3,,,,-0.0360793583095073,-0.0429032370448112,-0.0394912976771593,-0.0394912976771593,,human,DOWN
PTP4A2,,,,-0.0362260192632675,-0.0416649989783763,-0.0389455091208219,-0.0389455091208219,,human,DOWN
EEF1A1P9,,,,-0.0402258187532424,-0.03727313503623,-0.0387494768947362,-0.0387494768947362,,human,DOWN
PSPH,-0.038529634475708,,,,,-0.038529634475708,-0.038529634475708,-0.038529634475708,human,DOWN
LINC00493,-0.0385246239602565,,,,,-0.0385246239602565,-0.0385246239602565,-0.0385246239602565,human,DOWN
PRKAB1,-0.0383291132748127,,,,,-0.0383291132748127,-0.0383291132748127,-0.0383291132748127,human,DOWN
EEF2,-0.0712124854326248,-0.0048222034238278,,,,-0.0380173444282263,-0.0380173444282263,-0.0712124854326248,human,DOWN
TUBB4A,,,,-0.0399379506707191,-0.0360505804419517,-0.0379942655563354,-0.0379942655563354,,human,DOWN
RPL14,-0.0379306524991989,,,,,-0.0379306524991989,-0.0379306524991989,-0.0379306524991989,human,DOWN
GFAP,,,,-0.036101508885622,-0.0394691526889801,-0.037785330787301,-0.037785330787301,,human,DOWN
RPS18,,-0.0577831529080867,0.0138234971091151,-0.050468910485506,-0.0566020347177982,-0.0377576502505689,-0.0535354726016521,,human,DOWN
RPL5,-0.0372721403837204,,,,,-0.0372721403837204,-0.0372721403837204,-0.0372721403837204,human,DOWN
GPRC5B,,,,-0.0377690345048904,-0.0353268831968307,-0.0365479588508605,-0.0365479588508605,,human,DOWN
