"","exp_id","cmap_score","p","q","subset_comparison_id","analysis_id","name","concentration","duration","cell_line","array_platform","vehicle","vendor","vendor_catalog_id","vendor_catalog_name","drug_concept_id","cas_number","DrugBank.ID","valid"
"1",3279,-0.804052118799905,0,0,"MSE_endo","cmap","fenoprofen",7.2e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","754","Fenoprofen calcium salt dihydrate [53746-45-5]","C0015837","53746-45-5","DB00573",1
"2",3311,-0.71402219506029,0,0,"MSE_endo","cmap","promazine",1.24e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","693","Promazine hydrochloride [53-60-1]","C0546875","53-60-1","DB00420",1
"3",3277,-0.703727220032217,0,0,"MSE_endo","cmap","flumetasone",9.8e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","734","Flumethasone [2135-17-3]","NULL","2135-17-3","DB00663",1
"4",3275,-0.690537860524966,0,0,"MSE_endo","cmap","levonorgestrel",1.28e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","773","Norgestrel-(-)-D [797-63-7]","C0023566","797-63-7","DB00367",1
"5",6039,-0.662208098213178,0,0,"MSE_endo","cmap","irinotecan",1e-04,6,"MCF7","HT_HG-U133A","DMSO","Sigma-Aldrich","I1406","irinotecan HCl","C0594375","NULL","DB00762",1
"6",3306,-0.640977407726851,0,0,"MSE_endo","cmap","flunisolide",9.2e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","643","Flunisolide [3385-03-3]","C0060501","3385-03-3","DB00180",1
"7",3272,-0.635632680921684,0,0,"MSE_endo","cmap","medrysone",1.16e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","743","Medrysone [2668-66-8]","C0065865","2668-66-8","DB00253",1
"8",3276,-0.632886122088988,0,0,"MSE_endo","cmap","cloperastine",1.1e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","793","Cloperastine hydrochloride [14984-68-0]","MMS_608","14984-68-0","DB09002",1
"9",3225,-0.602952179698459,0,0,"MSE_endo","cmap","scopolamine",1.18e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","877","Scopolamine hydrochloride [55-16-3]","C0036442","55-16-3","DB00747",1
"10",3269,-0.594892077614915,0,0,"MSE_endo","cmap","primaquine",8.8e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","476","Primaquine diphosphate [63-45-6]","C0033126","63-45-6","DB01087",1
"11",2694,-0.59341442029891,0,0,"MSE_endo","cmap","cycloserine",3.92e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","1086","D-cycloserine [68-41-7]","C0010590","68-41-7","DB00260",1
"12",3273,-0.589973041874591,0,0,"MSE_endo","cmap","demeclocycline",8e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","753","Demeclocycline hydrochloride [64-73-3]","C0011276","64-73-3","DB00618",1
"13",1159,-0.585050039068119,0,0,"MSE_endo","cmap","metolazone",1.1e-05,6,"PC3","HG-U133A","DMSO","Prestwick Chemical","112","Metolazone [17560-51-9]","C0025854","17560-51-9","DB00524",1
"14",3474,-0.570710656513554,0,0,"MSE_endo","cmap","sertaconazole",8e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","1045","Sertaconazole nitrate [99592-39-9]","C0074391","99592-39-9","DB01153",1
"15",3127,-0.569297290591955,0,0,"MSE_endo","cmap","ginkgolide A",9.8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","444","Ginkgolide A [15291-75-5]","NULL","15291-75-5","DB06743",1
"16",2758,-0.567661733362061,0,0,"MSE_endo","cmap","sulfamethoxazole",1.58e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","177","Sulfamethoxazole [723-46-6]","MMS_115","723-46-6","DB01015",1
"17",3267,-0.565870336244354,0,0,"MSE_endo","cmap","zuclopenthixol",9.2e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","998","Zuclopenthixol hydrochloride [633-59-0]","C0350505","633-59-0","DB01624",1
"18",3963,-0.563427584805702,0,0,"MSE_endo","cmap","thiocolchicoside",7e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","539","Thiocolchicoside [602-41-5]","C0076456","602-41-5","DB11582",1
"19",2136,-0.562807706103264,0,0,"MSE_endo","cmap","iopanoic acid",7e-06,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","1052","Iopanoic acid [96-83-3]","C0022028","96-83-3","DB08946",1
"20",3752,-0.557587196144527,0,0,"MSE_endo","cmap","galantamine",1.08e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","588","Galanthamine hydrobromide [1953-04-4]","C0949312","1953-04-4","DB00674",1
"21",3796,-0.55673582569741,0,0,"MSE_endo","cmap","procyclidine",1.24e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","844","Procyclidine hydrochloride [1508-76-5]","C0033254","1508-76-5","DB00387",1
"22",1548,-0.554515233300913,0,0,"MSE_endo","cmap","camptothecin",1.14e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","200","Camptothecine (S,+) [7689-03-4]","NULL","7689-03-4","DB04690",1
"23",3478,-0.552955541551977,0,0,"MSE_endo","cmap","zomepirac",1.28e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","779","Zomepirac sodium salt [64092-48-4]","C0149477","64092-48-4","DB04828",1
"24",5387,-0.546963477003847,0,0,"MSE_endo","cmap","nocodazole",1.32e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","100","Nocodazole [31430-18-9]","NULL","31430-18-9","DB08313",1
"25",4136,-0.542639357100698,0,0,"MSE_endo","cmap","hesperetin",1.32e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","124","Hesperetin [520-33-2]","APRD00117","520-33-2","DB01094",1
"26",3284,-0.540447745816383,0,0,"MSE_endo","cmap","fenbufen",1.58e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","218","Fenbufen [36330-85-5]","C0060156","36330-85-5","DB08981",1
"27",1151,-0.539184048605373,0,0,"MSE_endo","cmap","naloxone",1.1e-05,6,"PC3","HG-U133A","DMSO","Prestwick Chemical","111","Naloxone hydrochloride [357-08-4]","C0700549","357-08-4","DB01183",1
"28",2385,-0.53417444681994,0,0,"MSE_endo","cmap","methyldopa",1.9e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","326","Methyldopa (L,-) [555-30-6]","C0304527","555-30-6","DB00968",1
"29",3966,-0.532911893944237,0,0,"MSE_endo","cmap","sulfadiazine",1.6e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","23","Sulfadiazine [68-35-9]","C0723509","68-35-9","DB00359",1
"30",3597,-0.522949897681348,0,0,"MSE_endo","cmap","bepridil",1e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","368","Bepridil hydrochloride [74764-40-2]","C0005116","74764-40-2","DB01244",1
"31",3807,-0.515435380959087,0,0,"MSE_endo","cmap","simvastatin",9.6e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","865","Simvastatin [79902-63-9]","C0074554","79902-63-9","DB00641",1
"32",5616,-0.513550348062573,0,0,"MSE_endo","cmap","alsterpaullone",1e-05,6,"MCF7","HT_HG-U133A","DMSO","Calbiochem","126870","Alsterpaullone","EXPT00590","NULL","DB04014",1
"33",1005,-0.513178217675698,0,0,"MSE_endo","cmap","ipratropium bromide",9.8e-06,6,"HL60","HG-U133A","DMSO","Prestwick Chemical","575","Ipratropium bromide [22254-24-6]","C0700580","22254-24-6","DB00332",1
"34",3977,-0.512877281968017,0,0,"MSE_endo","cmap","mefenamic acid",1.66e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","54","Mefenamic acid [61-68-7]","C0025152","61-68-7","DB00784",1
"35",519,-0.51129470685084,0,0,"MSE_endo","cmap","trifluoperazine",1e-05,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","T6062","trifluoperazine dihydrochloride","C0304381","NULL","DB00831",1
"36",4907,-0.510128113472258,0,0,"MSE_endo","cmap","tretinoin",1.34e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","257","Retinoic acid [302-79-4]","C0040845","302-79-4","DB00755",1
"37",5003,-0.508933841309617,0,0,"MSE_endo","cmap","remoxipride",9.8e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","971","Remoxipride Hydrochloride [73220-03-8]","C0771022","73220-03-8","DB00409",1
"38",4828,-0.508155015712714,0,0,"MSE_endo","cmap","acetylsalicylic acid",1e-04,6,"HL60","HT_HG-U133A","DMSO","Sigma-Aldrich","A2093","aspirin, USP","EXPT00475","NULL","DB00945",1
"39",2499,-0.506983638044569,0,0,"MSE_endo","cmap","azacitidine",1.64e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","866","Azacytidine-5 [320-67-2]","C0004475","320-67-2","DB00928",1
"40",1150,-0.506485804343623,0,0,"MSE_endo","cmap","apomorphine",6.4e-06,6,"PC3","HG-U133A","DMSO","Prestwick Chemical","101","Apomorphine hydrochloride hemihydrate [41372-20-7]","C0237406","41372-20-7","DB00714",1
"41",2032,-0.504501307179727,0,0,"MSE_endo","cmap","piracetam",2.82e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","537","Piracetam [7491-74-9]","C0031977","7491-74-9","DB09210",1
"42",4487,-0.50396824274928,0,0,"MSE_endo","cmap","fluorometholone",1.06e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","718","Fluorometholone [426-13-1]","C0016351","426-13-1","DB00324",1
"43",1322,-0.502103998703542,0,0,"MSE_endo","cmap","thalidomide",1.54e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","192","Thalidomide [50-35-1]","C0039736","50-35-1","DB01041",1
"44",364,-0.498787337807118,0,0,"MSE_endo","cmap","sirolimus",1e-07,6,"MCF7","HT_HG-U133A_EA","DMSO","Sigma-Aldrich","R0395","Rapamycin","C0072980","NULL","DB00877",1
"45",5117,-0.498321064284217,0,0,"MSE_endo","cmap","adipiodone",3.6e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","939","Iodipamide [606-17-7]","NULL","606-17-7","DB04711",1
"46",4732,-0.497944172416601,0,0,"MSE_endo","cmap","ethotoin",1.96e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","696","Ethotoin [86-35-1]","C0015046","86-35-1","DB00754",1
"47",4325,-0.495421477168295,0,0,"MSE_endo","cmap","valproic acid",2e-04,6,"MCF7","HT_HG-U133A","DMSO","Sigma-Aldrich","P4543","2-propylpentanoic acid","NULL","NULL","DB00313",1
"48",2116,-0.495395168582515,0,0,"MSE_endo","cmap","pivampicillin",8.6e-06,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","1009","Pivampicillin [33817-20-8]","C0085884","33817-20-8","DB01604",1
"49",3880,-0.490975428533016,0,0,"MSE_endo","cmap","sulconazole",8.6e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","810","Sulconazole nitrate [61318-91-0]","C0144004","61318-91-0","DB06820",1
"50",1536,-0.490443357677123,0,0,"MSE_endo","cmap","tropicamide",1.4e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","228","Tropicamide [1508-75-4]","C0041190","1508-75-4","DB00809",1
"51",4492,-0.489357381802922,0,0,"MSE_endo","cmap","hexestrol",1.48e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","699","Hexestrol [84-16-2]","NULL","84-16-2","DB07931",1
"52",2124,-0.489121892394895,0,0,"MSE_endo","cmap","lymecycline",6.6e-06,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","1000","Lymecycline [992-21-2]","C0024200","992-21-2","DB00256",1
"53",3842,-0.488781568076294,0,0,"MSE_endo","cmap","miconazole",9.6e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","67","Miconazole [22916-47-8]","MMS_579","22916-47-8","DB01110",1
"54",1682,-0.488778429916129,0,0,"MSE_endo","cmap","omeprazole",1.16e-05,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","493","Omeprazole [73590-58-6]","C0771765","73590-58-6","DB00338",1
"55",1292,-0.48767578858118,0,0,"MSE_endo","cmap","canrenoic acid",1e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","148","Canrenoic acid potassium salt [2181-04-6]","C0282085","2181-04-6","DB09015",1
"56",5128,-0.487290200432815,0,0,"MSE_endo","cmap","aminocaproic acid",3.04e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","960","Aminocaproic acid [60-32-2]","APRD00791","60-32-2","DB00513",1
"57",3646,-0.485582212953132,0,0,"MSE_endo","cmap","menadione",2.32e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","459","Menadione [58-27-5]","C0025270","58-27-5","DB00170",1
"58",3486,-0.485389734864586,0,0,"MSE_endo","cmap","clomipramine",1.14e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","269","Clomipramine hydrochloride [17321-77-6]","C0282107","17321-77-6","DB01242",1
"59",4503,-0.482624820493038,0,0,"MSE_endo","cmap","cefuroxime",9e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","720","Cefuroxime sodium salt [56238-63-2]","C0007562","56238-63-2","DB01112",1
"60",4253,-0.479410530598062,0,0,"MSE_endo","cmap","diethylcarbamazine",1.02e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","284","Diethylcarbamazine citrate [1642-54-2]","C0012191","1642-54-2","DB00711",1
"61",4910,-0.479045073738814,0,0,"MSE_endo","cmap","saquinavir",5.2e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","1114","Saquinavir mesylate [149845-06-7]","C0286737","149845-06-7","DB01232",1
"62",3018,-0.478971246031422,0,0,"MSE_endo","cmap","phentolamine",1.26e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","230","Phentolamine hydrochloride [73-05-2]","C0733398","73-05-2","DB00692",1
"63",4080,-0.478645108244,0,0,"MSE_endo","cmap","felodipine",1.04e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","478","Felodipine [72509-76-3]","C0015772","72509-76-3","DB01023",1
"64",4075,-0.477538095959855,0,0,"MSE_endo","cmap","flucytosine",3.1e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","934","Flucytosine [2022-85-7]","C0016278","2022-85-7","DB01099",1
"65",4569,-0.475806175349791,0,0,"MSE_endo","cmap","isoconazole",9.6e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","127","Isoconazole [27523-40-6]","C0700489","27523-40-6","DB08943",1
"66",1027,-0.474212406107664,0,0,"MSE_endo","cmap","8-azaguanine",2.62e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","1","Azaguanine-8 [134-58-7]","EXPT00603","134-58-7","DB01667",1
"67",5286,-0.474140350812661,0,0,"MSE_endo","cmap","chlorprothixene",1.14e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","348","Chlorprothixene hydrochloride [6469-93-8]","C0304384","6469-93-8","DB01239",1
"68",401,-0.472378767050995,0,0,"MSE_endo","cmap","haloperidol",1e-05,6,"MCF7","HT_HG-U133A_EA","DMSO","Sigma-Aldrich","H1512","haloperidol","C0720809","NULL","DB00502",1
"69",2359,-0.470567763803398,0,0,"MSE_endo","cmap","betaxolol",1.16e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","382","Betaxolol hydrochloride [63659-19-8]","C0543470","63659-19-8","DB00195",1
"70",4140,-0.468231292019504,0,0,"MSE_endo","cmap","mitoxantrone",7.8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","385","Mitoxantrone dihydrochloride [70476-82-3]","C0700458","70476-82-3","DB01204",1
"71",4826,-0.467986952788411,0,0,"MSE_endo","cmap","mesalazine",2.62e-05,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","1069","Mesalamine [89-57-6]","NULL","89-57-6","DB00244",1
"72",3865,-0.46794454451194,0,0,"MSE_endo","cmap","daunorubicin",7e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","487","Daunorubicin hydrochloride [23541-50-6]","C0724567","23541-50-6","DB00694",1
"73",4098,-0.467664235768027,0,0,"MSE_endo","cmap","monobenzone",2e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","912","Monobenzone [103-16-2]","C0050962","103-16-2","DB00600",1
"74",4285,-0.467318911866834,0,0,"MSE_endo","cmap","rimexolone",1.08e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","1020","Rimexolone [49697-38-3]","C0140594","49697-38-3","DB00896",1
"75",2192,-0.467133675857535,0,0,"MSE_endo","cmap","doxazosin",7.4e-06,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","858","Doxazosin mesylate [77883-43-3]","C0077770","77883-43-3","DB00590",1
"76",2202,-0.467072176596771,0,0,"MSE_endo","cmap","capsaicin",1.3e-05,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","879","Capsaicin [404-86-4]","C0006931","404-86-4","DB06774",1
"77",2015,-0.466046851606406,0,0,"MSE_endo","cmap","terconazole",7.6e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","495","Terconazole [67915-31-5]","C0076115","67915-31-5","DB00251",1
"78",5927,-0.465651004494805,0,0,"MSE_endo","cmap","cefazolin",8.4e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","736","Cefazolin sodium salt [27164-46-1]","C0007546","27164-46-1","DB01327",1
"79",2862,-0.463894679001157,0,0,"MSE_endo","cmap","indapamide",1.06e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","220","Indapamide [26807-65-8]","C0021186","26807-65-8","DB00808",1
"80",4716,-0.463847098128831,0,0,"MSE_endo","cmap","sulfamerazine",1.52e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","694","Sulfamerazine [127-79-7]","C0038684","127-79-7","DB01581",1
"81",3366,-0.463618614923449,0,0,"MSE_endo","cmap","chlorcyclizine",1.18e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","706","(1-[(4-Chlorophenyl)phenyl-methyl]-4-methylpiperazine) [1620-21-9]","C0770863","(4-Chlorophenyl)phenyl-me","DB08936",1
"82",3480,-0.46315501392695,0,0,"MSE_endo","cmap","aminophenazone",1.72e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","88","Amidopyrine [58-15-1]","NULL","58-15-1","DB01424",1
"83",3286,-0.462623216220612,0,0,"MSE_endo","cmap","lomefloxacin",1.04e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","238","Lomefloxacin hydrochloride [98079-52-8]","C0770927","98079-52-8","DB00978",1
"84",4819,-0.46201490826685,0,0,"MSE_endo","cmap","benzylpenicillin",1.12e-05,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","1078","Benzylpenicillin sodium [69-57-8]","NULL","69-57-8","DB01053",1
"85",3908,-0.460685491606631,0,0,"MSE_endo","cmap","ouabain",5.4e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","471","Strophantine octahydrate [11018-89-6]","C0029904","11018-89-6","DB01092",1
"86",3957,-0.459488131908284,0,0,"MSE_endo","cmap","gliclazide",1.24e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","558","Gliclazide [21187-98-4]","C0017631","21187-98-4","DB01120",1
"87",2089,-0.459298337472395,0,0,"MSE_endo","cmap","sotalol",1.3e-05,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","966","Sotalol hydrochloride [959-24-0]","C0037707","959-24-0","DB00489",1
"88",356,-0.459117264907641,0,0,"MSE_endo","cmap","pyrvinium",1.25e-06,6,"MCF7","HT_HG-U133A_EA","DMSO","MP Biomedicals","2156475","pyrvinium pamoate","C0072804","NULL","DB06816",1
"89",5905,-0.457287644654205,0,0,"MSE_endo","cmap","griseofulvin",1.12e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","226","Griseofulvin [126-07-8]","C0720718","126-07-8","DB00400",1
"90",4117,-0.456542571663854,0,0,"MSE_endo","cmap","rolitetracycline",7.6e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","849","Rolitetracycline [751-97-3]","C0035823","751-97-3","DB01301",1
"91",3990,-0.456250284950339,0,0,"MSE_endo","cmap","fulvestrant",1e-06,6,"MCF7","HT_HG-U133A","DMSO","Tocris","1047","ICI 182,780","C0935916","NULL","DB00947",1
"92",4809,-0.456197822990034,0,0,"MSE_endo","cmap","oxprenolol",1.32e-05,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","1057","Oxprenolol hydrochloride [6452-73-9]","C0030040","6452-73-9","DB01580",1
"93",1497,-0.454797635560928,0,0,"MSE_endo","cmap","xylometazoline",1.42e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","223","Xylometazoline hydrochloride [1218-35-5]","C0078643","1218-35-5","DB06694",1
"94",5947,-0.453852097500025,0,0,"MSE_endo","cmap","difenidol",1.16e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","252","Diphenidol hydrochloride [3254-89-5]","NULL","3254-89-5","DB01231",1
"95",1527,-0.45365850289181,0,0,"MSE_endo","cmap","mebendazole",1.36e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","217","Mebendazole [31431-39-7]","C0025023","31431-39-7","DB00643",1
"96",4414,-0.453580322037228,0,0,"MSE_endo","cmap","ritodrine",1.24e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","349","Ritodrine hydrochloride [23239-51-2]","C0035661","23239-51-2","DB00867",1
"97",3168,-0.452896396161678,0,0,"MSE_endo","cmap","tobramycin",8.6e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","544","Tobramycin [32986-56-4]","C0027519","32986-56-4","DB00684",1
"98",3837,-0.452710460310952,0,0,"MSE_endo","cmap","carisoprodol",1.54e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","423","Carisoprodol [78-44-4]","C0007248","78-44-4","DB00395",1
"99",1525,-0.452329302637247,0,0,"MSE_endo","cmap","metaraminol",8.6e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","197","Metaraminol bitartrate [33402-03-8]","C0025575","33402-03-8","DB00610",1
"100",5917,-0.452249850051742,0,0,"MSE_endo","cmap","pentolonium",7.4e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","188","Pentolinium bitartrate [52-62-0]","NULL","52-62-0","DB01090",1
"101",2238,-0.452154978146027,0,0,"MSE_endo","cmap","metyrapone",1.76e-05,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","904","Metyrapone [54-36-4]","C0025876","54-36-4","DB01011",1
"102",343,-0.452062815483355,0,0,"MSE_endo","cmap","resveratrol",1e-05,6,"MCF7","HT_HG-U133A_EA","DMSO","Sigma-Aldrich","R 5010","resveratrol","EXPT02968","NULL","DB02709",1
"103",2442,-0.451852864167963,0,0,"MSE_endo","cmap","doxorubicin",6.8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","438","Doxorubicin hydrochloride [25316-40-9]","C1445757","25316-40-9","DB00997",1
"104",1175,-0.451466493843886,0,0,"MSE_endo","cmap","diltiazem",8.8e-06,6,"PC3","HG-U133A","DMSO","Prestwick Chemical","134","Diltiazem hydrochloride [33286-22-5]","C0700579","33286-22-5","DB00343",1
"105",3351,-0.450556605415978,0,0,"MSE_endo","cmap","oxaprozin",1.36e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","1060","Oxaprozin [21256-18-8]","C0069739","21256-18-8","DB00991",1
"106",4904,-0.450421762996218,0,0,"MSE_endo","cmap","terbutaline",7.2e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","391","Terbutaline hemisulfate [23031-32-5]","C0039542","23031-32-5","DB00871",1
"107",338,-0.44923547113983,0,0,"MSE_endo","cmap","carbamazepine",1e-07,6,"MCF7","HT_HG-U133A_EA","DMSO","Sigma-Aldrich","C4024","carbamazepine","C0006949","NULL","DB00564",1
"108",2242,-0.448078475824948,0,0,"MSE_endo","cmap","tyloxapol",4e-06,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","954","Tyloxapol [25301-02-4]","C0077539","25301-02-4","DB06439",1
"109",1691,-0.447458204365715,0,0,"MSE_endo","cmap","propylthiouracil",2.34e-05,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","494","Propylthiouracil [51-52-5]","C0033511","51-52-5","DB00550",1
"110",2085,-0.446749021891775,0,0,"MSE_endo","cmap","apramycin",7.4e-06,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","1005","Apramycin [37321-09-8]","NULL","37321-09-8","DB04626",1
"111",3758,-0.4464945177143,0,0,"MSE_endo","cmap","roxithromycin",4.8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","854","Roxithromycin [80214-83-1]","C0035891","80214-83-1","DB00778",1
"112",4112,-0.446110230225121,0,0,"MSE_endo","cmap","ioversol",5e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","878","Ioversol [87771-40-2]","C0063828","87771-40-2","DB09134",1
"113",2361,-0.445499860576345,0,0,"MSE_endo","cmap","chlorpropamide",1.44e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","323","Chlorpropamide [94-20-2]","C0008287","94-20-2","DB00672",1
"114",1956,-0.444149417519811,0,0,"MSE_endo","cmap","rescinnamine",6.4e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","568","Rescinnamin [24815-24-5]","C0035167","24815-24-5","DB01180",1
"115",3389,-0.443222535406638,0,0,"MSE_endo","cmap","cefixime",8.8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","462","Cefixime [79350-37-1]","C0060400","79350-37-1","DB00671",1
"116",3039,-0.442472631396455,0,0,"MSE_endo","cmap","oxybuprocaine",1.16e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","57","Benoxinate hydrochloride [5987-82-6]","APRD00817","5987-82-6","DB00892",1
"117",3840,-0.441627758125826,0,0,"MSE_endo","cmap","theobromine",2.22e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","874","Theobromine [83-67-0]","C0039763","83-67-0","DB01412",1
"118",998,-0.441480746921195,0,0,"MSE_endo","cmap","dacarbazine",2.2e-05,6,"HL60","HG-U133A","DMSO","Prestwick Chemical","574","Dacarbazine [4342-03-4]","C0010927","4342-03-4","DB00851",1
"119",4126,-0.439742645676591,0,0,"MSE_endo","cmap","cyproheptadine",1.24e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","103","Cyproheptadine hydrochloride [969-33-5]","C0771807","969-33-5","DB00434",1
"120",2078,-0.438101985946247,0,0,"MSE_endo","cmap","etofenamate",1.08e-05,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","1014","Etofenamate [30544-47-9]","C0059868","30544-47-9","DB08984",1
"121",5990,-0.43779567236331,0,0,"MSE_endo","cmap","risperidone",9.8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","1029","Risperidone [106266-06-2]","C0073393","106266-06-2","DB00734",1
