"GeneID","log2FoldChange","AveExpr","t","P.Value","adj.P.Val","B","probe.id"
"285203",1.40435348987449,6.42923216889998,4.75243516551186,7.18330375325491e-05,0.00153433570470984,1.65403476264834,"285203_at"
"29079",1.40978161024851,7.35532471920939,5.42114122553732,1.28448955632078e-05,0.000769334685368653,3.28642726005791,"29079_at"
"8665",1.40990711919085,6.08758274026965,7.14462041689963,1.79672906400086e-07,0.000204467767483298,7.31595730199036,"8665_at"
"6016",1.41984815527119,6.7771988589426,4.87445504136265,5.24080294612719e-05,0.00131559568074105,1.95290965142426,"6016_at"
"1499",1.42074477048396,8.87894545674482,4.44024443686267,0.000160995286661965,0.00224954123600525,0.889763081142791,"1499_at"
"55329",1.43975849959089,6.40979249611773,3.52923649487745,0.00165158252631657,0.00901483788668478,-1.30088635576059,"55329_at"
"29982",1.44414483048866,6.70312934513231,4.64943052223595,9.37509263095603e-05,0.00174581270411367,1.40170517088157,"29982_at"
"9397",1.44643916969129,6.51043874543016,5.56509544711781,8.89489398793416e-06,0.000677334603899046,3.63480852900017,"9397_at"
"64149",1.45041719052619,6.17406294006023,5.02452037639791,3.55807520947615e-05,0.00114058861644616,2.32013476806266,"64149_at"
"1363",1.45155010176103,6.55639162306776,4.47252799963758,0.00014811059617376,0.00218895920059402,0.968692225042952,"1363_at"
"10635",1.48227128994147,6.58741092011704,3.68525798954313,0.00111490730721853,0.00699043810256024,-0.93342906637226,"10635_at"
"220134",1.4848280420179,4.37541188122639,4.11936150606372,0.000368192691701676,0.00361366767086977,0.108235642806226,"220134_at"
"5723",1.49469687217424,6.68813123965483,3.37417191484147,0.00243157220127248,0.0116428997126848,-1.66123405615233,"5723_at"
"5172",1.49848321848691,5.28888543593786,2.72463645568502,0.0116141846099892,0.0353919901147009,-3.09842319490437,"5172_at"
"55319",1.50309124281355,4.46688390635509,6.11058486941146,2.24415730130879e-06,0.000459829383484944,4.93867303946852,"55319_at"
"80183",1.51394785245741,6.97467631605361,5.08799759929163,3.02116685798855e-05,0.00109473291088483,2.47527491880255,"80183_at"
"8910",1.51926288930942,7.99440561155396,3.90927932638642,0.000630795696447917,0.00493475260149044,-0.398838642106157,"8910_at"
"90865",1.51984511727725,6.55997514621474,4.94296162998335,4.39120856112072e-05,0.00123726982346626,2.1206186527159,"90865_at"
"23333",1.54256641999294,8.29698734653893,4.90110706981728,4.89223782433824e-05,0.00127706984661004,2.01816653028323,"23333_at"
"54762",1.5443384784819,6.89488043133454,3.31143905756849,0.00284000894465934,0.0129233475474693,-1.80545162953363,"54762_at"
"79959",1.55068523576546,5.84390086433621,6.053278784776,2.59016244502174e-06,0.000465411294068644,4.8030858531931,"79959_at"
"7341",1.55920246667539,6.46296472844645,5.08771772866287,3.02334546313923e-05,0.00109473291088483,2.47459122515164,"7341_at"
"2149",1.56523774303763,6.89393539477905,4.40905473912605,0.000174503240094007,0.0023374328881278,0.813546426975639,"2149_at"
"5125",1.56563069499165,7.24757980356307,4.66940644048272,8.9031760874214e-05,0.00170920954990384,1.45063540064053,"5125_at"
"53340",1.59307883368688,7.63332382236134,5.13579796999375,2.67132513485118e-05,0.00103843160365225,2.59200056090611,"53340_at"
"10403",1.60655147031465,6.64169593360505,2.75857618343421,0.0107330745612417,0.0334891545030426,-3.02689514115069,"10403_at"
"81831",1.62028351373659,6.52311747535517,6.03519691619948,2.71022621404714e-06,0.000473378736156232,4.76023032253349,"81831_at"
"6674",1.62126142470857,5.56526484494298,4.19965365271918,0.000299479269497141,0.00320173974758843,0.303148552990011,"6674_at"
"10926",1.62149196048029,7.52341822299395,4.77233114108445,6.82323567653057e-05,0.0014957862802721,1.70277545540313,"10926_at"
"6340",1.66384571629964,6.18751820531887,3.25329308349681,0.00327735565789287,0.0142624502435262,-1.93824467227786,"6340_at"
"8364",1.70528172869859,12.7082565776979,5.46707484320481,1.14219384425691e-05,0.000745117793177024,3.39775256700341,"8364_at"
"1047",1.74921275802002,5.40106909449016,3.85308118744329,0.000728045809807263,0.00537469056879142,-0.533618594224566,"1047_at"
"5534",1.83771754665799,6.68843666772185,7.27896648438187,1.30652901307661e-07,0.000167268376899133,7.61419498579562,"5534_at"
"79801",1.97240756606105,5.33087727496015,5.06860787477933,3.17590386288629e-05,0.0011158698924076,2.42790098744509,"79801_at"
"1522",2.32386240907986,8.35775995180168,7.61319042678253,5.97410105349499e-08,0.000148982680816543,8.3447056479462,"1522_at"
