gene_symbol,logfc_dz:116,logfc_dz:859,logfc_dz:251,mean_logfc,median_logfc,common_experiment,organism,signature_type
MAPK8IP2,-0.0507424212992191,,,-0.0507424212992191,-0.0507424212992191,-0.0507424212992191,human,DOWN
SYT11,-0.080755777657032,,-0.0204122122377157,-0.0505839949473738,-0.0505839949473738,-0.080755777657032,human,DOWN
PTGDS,,-0.0659264922142028,-0.035039272159338,-0.0504828821867704,-0.0504828821867704,,human,DOWN
SLC6A1,-0.1000013947486877,-0.0242272764444351,-0.0266422685235738,-0.0502903132388989,-0.0266422685235738,-0.1000013947486877,human,DOWN
MAPT,-0.0498370043933391,,,-0.0498370043933391,-0.0498370043933391,-0.0498370043933391,human,DOWN
UGT8,-0.0715924352407455,-0.0513878278434276,-0.0241160877048969,-0.04903211692969,-0.0513878278434276,-0.0715924352407455,human,DOWN
EFHD1,,-0.0557184554636478,-0.0420905649662017,-0.0489045102149248,-0.0489045102149248,,human,DOWN
MAPK6,,,-0.0486094951629638,-0.0486094951629638,-0.0486094951629638,,human,DOWN
FAM127A,,,-0.0482573844492435,-0.0482573844492435,-0.0482573844492435,,human,DOWN
GRM3,,-0.0489732176065444,-0.0475361198186874,-0.0482546687126159,-0.0482546687126159,,human,DOWN
PEX5L,-0.0753330141305923,-0.0211293380707502,,-0.0482311761006712,-0.0482311761006712,-0.0753330141305923,human,DOWN
OAT,,-0.0540898106992244,-0.0411225110292434,-0.0476061608642339,-0.0476061608642339,,human,DOWN
PTPRD,-0.0473196059465408,,,-0.0473196059465408,-0.0473196059465408,-0.0473196059465408,human,DOWN
RAB3A,-0.0471627004444599,,,-0.0471627004444599,-0.0471627004444599,-0.0471627004444599,human,DOWN
AATK,,,-0.0471312329173088,-0.0471312329173088,-0.0471312329173088,,human,DOWN
MS4A8,-0.0470831021666526,,,-0.0470831021666526,-0.0470831021666526,-0.0470831021666526,human,DOWN
PADI2,-0.047049656510353,,,-0.047049656510353,-0.047049656510353,-0.047049656510353,human,DOWN
BLCAP,,,-0.0469306372106075,-0.0469306372106075,-0.0469306372106075,,human,DOWN
SLAIN1,-0.0548440739512443,-0.0576055720448493,-0.028062105178833,-0.0468372503916422,-0.0548440739512443,-0.0548440739512443,human,DOWN
SCG5,,,-0.0463358350098133,-0.0463358350098133,-0.0463358350098133,,human,DOWN
REPS2,-0.0461793653666973,,,-0.0461793653666973,-0.0461793653666973,-0.0461793653666973,human,DOWN
SERPINI1,,-0.0595633126795291,-0.0319122374057769,-0.045737775042653,-0.045737775042653,,human,DOWN
TMEM235,,,-0.0454570725560188,-0.0454570725560188,-0.0454570725560188,,human,DOWN
SERINC1,,-0.0677013099193573,-0.0232017822563648,-0.045451546087861,-0.045451546087861,,human,DOWN
