gene_symbol,logfc_dz:909,logfc_dz:908,logfc_dz:907,logfc_dz:910,mean_logfc,median_logfc,common_experiment,organism,signature_type
ADSL,,0.0181716606020927,0.0268816445022821,,0.0225266525521874,0.0225266525521874,,human,UP
NRROS,,,,0.022522434592247,0.022522434592247,0.022522434592247,0.022522434592247,human,UP
EMB,,0.0240133013576269,0.0209303852170705,,0.0224718432873487,0.0224718432873487,,human,UP
SASH3,0.0274540539830923,,,0.0174269657582044,0.0224405098706483,0.0224405098706483,0.0174269657582044,human,UP
DYNLL1,0.0148727875202894,0.033242642879486,0.0118038486689329,0.0298328176140785,0.0224380241706967,0.0223528025671839,0.0298328176140785,human,UP
CD33,0.0292761102318763,,,0.0154803656041622,0.0223782379180192,0.0223782379180192,0.0154803656041622,human,UP
LDHA,,0.0321329236030578,0.0125895906239748,,0.0223612571135163,0.0223612571135163,,human,UP
RPS5,,0.0154042681679129,0.0291411411017179,,0.0222727046348154,0.0222727046348154,,human,UP
RBP7,0.0196287892758846,,,0.0247288532555103,0.0221788212656974,0.0221788212656974,0.0247288532555103,human,UP
RPL34,,0.0630095228552818,-0.0187173634767532,,0.0221460796892642,0.0221460796892642,,human,UP
CCR1,,,,0.0221258196979761,0.0221258196979761,0.0221258196979761,0.0221258196979761,human,UP
GIMAP6,,0.0182064268738031,0.0259976312518119,,0.0221020290628075,0.0221020290628075,,human,UP
DGKA,,0.0139198675751686,0.0300974752753973,,0.0220086714252829,0.0220086714252829,,human,UP
ARHGEF18,,0.0245379004627466,0.019304696470499,,0.0219212984666228,0.0219212984666228,,human,UP
ZNF385A,0.0210150722414255,,,0.0224843751639127,0.0217497237026691,0.0217497237026691,0.0224843751639127,human,UP
EOMES,,0.0216370113193988,0.0218171123415231,,0.021727061830461,0.021727061830461,,human,UP
YWHAB,0.0215150620788335,,0.0164950340986251,0.0269243028014898,0.0216447996596495,0.0215150620788335,0.0269243028014898,human,UP
EIF4A1,,,0.0216296929866075,,0.0216296929866075,0.0216296929866075,,human,UP
GMFG,0.0224884841591119,0.0262482091784477,,0.0161288548260927,0.0216218493878841,0.0224884841591119,0.0161288548260927,human,UP
IL2RG,,0.0213475320488214,0.0216837953776121,,0.0215156637132167,0.0215156637132167,,human,UP
GSTO1,,0.0120032811537384,,0.0309872236102819,0.0214952523820102,0.0214952523820102,0.0309872236102819,human,UP
TCIRG1,0.0313078239560127,,,0.0116070117801427,0.0214574178680777,0.0214574178680777,0.0116070117801427,human,UP
DYSF,,,,0.0214335247874259,0.0214335247874259,0.0214335247874259,0.0214335247874259,human,UP
LOC728825,0.0223831366747617,0.0333368182182312,0.0510509945452213,-0.0212767515331506,0.0213735494762659,0.0278599774464964,-0.0212767515331506,human,UP
GNB2,0.0246005523949861,,,0.0179635714739561,0.0212820619344711,0.0212820619344711,0.0179635714739561,human,UP
FAM117A,,0.0253197737038135,0.0171231366693973,,0.0212214551866054,0.0212214551866054,,human,UP
PTPN6,0.0203208401799201,0.024152560159564,0.0190506558865308,,0.0211746854086716,0.0203208401799201,,human,UP
PPP1R18,0.0262833088636398,0.0219353474676609,0.0224343538284301,0.0138235967606306,0.0211191517300903,0.0221848506480455,0.0138235967606306,human,UP
PSMA4,0.0126106478273868,,,0.0295518115162849,0.0210812296718359,0.0210812296718359,0.0295518115162849,human,UP
ISCU,0.0200316607952117,0.0219975896179676,0.0271603222936391,0.0150342313572764,0.0210559510160237,0.0210146252065897,0.0150342313572764,human,UP
MAN2B1,0.0292102992534637,0.012311658822,,0.0215938929468393,0.0210386170074343,0.0215938929468393,0.0215938929468393,human,UP
NDUFB9,0.0261038709431886,0.0241053160279989,0.0126740615814924,0.0208434555679559,0.0209316760301589,0.0224743857979774,0.0208434555679559,human,UP
TOB1,,0.0207030698657035,,,0.0207030698657035,0.0207030698657035,,human,UP
CDIPT,,0.0206974595785141,,,0.0206974595785141,0.0206974595785141,,human,UP
EFHD2,0.0179342478513717,,,0.0234496146440505,0.0206919312477111,0.0206919312477111,0.0234496146440505,human,UP
GPR18,,,0.020657880231738,,0.020657880231738,0.020657880231738,,human,UP
AP2M1,0.0298527404665946,,,0.0114163635298609,0.0206345519982278,0.0206345519982278,0.0114163635298609,human,UP
LOC100509635,0.0206074062734842,,,,0.0206074062734842,0.0206074062734842,,human,UP
UBA2,,,0.0205899681895971,,0.0205899681895971,0.0205899681895971,,human,UP
RPL22,,0.018014358356595,0.0231594648212194,,0.0205869115889072,0.0205869115889072,,human,UP
ARRB2,0.0205068159848451,,,,0.0205068159848451,0.0205068159848451,,human,UP
RPL41,-0.0161004103720188,0.0707580894231796,-0.0346753187477588,0.0620407946407794,0.0205057887360453,0.0229701921343803,0.0620407946407794,human,UP
DENND5A,,,,0.0204994864761829,0.0204994864761829,0.0204994864761829,0.0204994864761829,human,UP
SLC2A6,0.012844942510128,,,0.0281491763889789,0.0204970594495534,0.0204970594495534,0.0281491763889789,human,UP
BST1,0.0204802080988883,,,,0.0204802080988883,0.0204802080988883,,human,UP
ZNF101,,,0.0204802080988883,,0.0204802080988883,0.0204802080988883,,human,UP
NFKBIZ,-0.036992572247982,0.0454883761703968,0.0591646246612072,0.0138547308743,0.0203787898644804,0.0296715535223484,0.0138547308743,human,UP
IARS,,0.0230572260916233,0.0175260640680789,,0.0202916450798511,0.0202916450798511,,human,UP
UBQLN2,,0.0171790029853582,0.0231454521417617,,0.02016222756356,0.02016222756356,,human,UP
CAPNS1,,0.0165284611284732,,0.0235905312001705,0.0200594961643219,0.0200594961643219,0.0235905312001705,human,UP
CCDC92,,,,0.0200234875082969,0.0200234875082969,0.0200234875082969,0.0200234875082969,human,UP
CD99,0.0384221524000167,,-0.0194634683430194,0.0378350019454956,0.0189312286674976,0.0378350019454956,0.0378350019454956,human,UP
ATP5L,0.0241383798420429,0.0207232125103473,0.0117677673697471,,0.0188764532407124,0.0207232125103473,,human,UP
MICAL1,0.0201980378478765,0.0123131107538938,,0.022993778809905,0.0185016424705584,0.0201980378478765,0.022993778809905,human,UP
HCK,0.0283321365714073,,-0.0131135545670986,0.0394259802997112,0.0182148541013399,0.0283321365714073,0.0394259802997112,human,UP
RPS13,,0.0211881566792726,0.0578981637954711,-0.0271249618381261,0.0173204528788725,0.0211881566792726,-0.0271249618381261,human,UP
UBA52,0.0197323821485042,0.0292278416454792,-0.0150474468246102,0.0352099649608135,0.0172806854825466,0.0244801118969917,0.0352099649608135,human,UP
FCN1,0.0388505868613719,,-0.0583225898444652,0.069790743291378,0.0167729134360949,0.0388505868613719,0.069790743291378,human,UP
GAPDH,,0.0413931235671043,-0.0286259558051824,0.0335983633995056,0.0154551770538091,0.0335983633995056,0.0335983633995056,human,UP
RPS17,0.0232298616319894,0.0429845973849296,-0.0211311466991901,,0.0150277707725763,0.0232298616319894,,human,UP
PLP2,0.0190921314060688,0.0328092016279697,-0.0149150686338543,0.0212055258452892,0.0145479475613683,0.020148828625679,0.0212055258452892,human,UP
FGR,0.0350156612694263,,-0.0174320507794618,0.025633193552494,0.0144056013474861,0.025633193552494,0.025633193552494,human,UP
ARL6IP5,-0.0317620001733303,0.0449886620044708,0.0288223717361688,,0.0140163445224364,0.0288223717361688,,human,UP
CFD,0.0319793261587619,,-0.012097155675292,0.0217939913272857,0.0138920539369185,0.0217939913272857,0.0217939913272857,human,UP
HLA-C,,0.0543256215751171,-0.065394751727581,0.0502404309809207,0.0130571002761522,0.0502404309809207,0.0502404309809207,human,UP
RPL9,,0.0483367666602134,0.0375769734382629,-0.0591592900454998,0.0089181500176588,0.0375769734382629,-0.0591592900454998,human,UP
SELL,0.0273739211261272,-0.046869296580553,0.0135646751150488,0.0415402725338935,0.0089023930486291,0.020469298120588,0.0415402725338935,human,UP
HBA2,0.0176719110459089,-0.2384349554777145,-0.3679263293743133,-0.1821288466453552,-0.1927045551128685,-0.2102819010615348,-0.1821288466453552,human,DOWN
SNHG5,-0.1298404932022094,-0.1834520101547241,-0.1729435324668884,-0.1184988021850586,-0.1511837095022201,-0.1513920128345489,-0.1184988021850586,human,DOWN
RPS4Y1,-0.1555056273937225,-0.2356704473495483,-0.1539676189422607,-0.0492796786129474,-0.1486058430746197,-0.1547366231679916,-0.0492796786129474,human,DOWN
PF4,-0.1415186673402786,,,,-0.1415186673402786,-0.1415186673402786,,human,DOWN
LYZ,-0.0785435438156127,-0.1159014627337455,-0.1892698109149933,-0.1723434031009674,-0.1390145551413297,-0.1441224329173565,-0.1723434031009674,human,DOWN
HLA-DRA,-0.1515877395868301,-0.025407338514924,-0.0786658748984336,-0.1765687614679336,-0.1080574286170303,-0.1151268072426319,-0.1765687614679336,human,DOWN
CD52,-0.0366571582853794,,-0.0593637190759182,-0.2229601293802261,-0.1063270022471745,-0.0593637190759182,-0.2229601293802261,human,DOWN
TMSB4XP8,-0.095619298517704,-0.0524079836905002,-0.090920403599739,-0.1608391404151916,-0.0999467065557837,-0.0932698510587215,-0.1608391404151916,human,DOWN
HLA-DRB5,-0.0907580703496933,,-0.0702478662133216,-0.1317581385374069,-0.0975880250334739,-0.0907580703496933,-0.1317581385374069,human,DOWN
PSAP,-0.1099561676383018,,-0.0638138204813003,-0.1026939079165458,-0.0921546320120493,-0.1026939079165458,-0.1026939079165458,human,DOWN
TXNIP,-0.0997598320245742,-0.0238275974988937,-0.0787002742290496,-0.0970331728458404,-0.0748302191495895,-0.087866723537445,-0.0970331728458404,human,DOWN
RPS2,-0.1103842332959175,-0.0497879832983017,-0.068882018327713,-0.0695950239896774,-0.0746623147279024,-0.0692385211586952,-0.0695950239896774,human,DOWN
HBB,,-0.0787517055869102,-0.0793844833970069,-0.0528422258794307,-0.0703261382877826,-0.0787517055869102,-0.0528422258794307,human,DOWN
GZMH,,-0.0475668273866176,-0.0880041942000389,,-0.0677855107933282,-0.0677855107933282,,human,DOWN
HLA-DRB1,-0.0407351292669773,,-0.0612595118582248,-0.0917626768350601,-0.0645857726534207,-0.0612595118582248,-0.0917626768350601,human,DOWN
RGS18,-0.1214506402611732,0.0134399868547916,,-0.0769876614212989,-0.0616661049425601,-0.0769876614212989,-0.0769876614212989,human,DOWN
RPL11,-0.0878220573067665,-0.0263212919235229,-0.0572248585522174,-0.0659717470407486,-0.0593349887058138,-0.061598302796483,-0.0659717470407486,human,DOWN
HLA-DRB4,-0.1011765226721763,0.0328607447445392,-0.0532240830361843,-0.1115997582674026,-0.058284904807806,-0.0772003028541803,-0.1115997582674026,human,DOWN
RPL36AL,-0.0336057916283607,-0.0412755757570266,-0.1201440691947937,-0.0343411453068256,-0.0573416454717516,-0.0378083605319261,-0.0343411453068256,human,DOWN
NACAP1,-0.0492905601859092,-0.095694825053215,0.0570677071809768,-0.1276226043701172,-0.0538850706070661,-0.0724926926195621,-0.1276226043701172,human,DOWN
RPL13AP5,-0.1005466431379318,-0.0434348285198211,-0.0484082363545894,-0.0223549008369445,-0.0536861522123217,-0.0459215324372053,-0.0223549008369445,human,DOWN
