gene_symbol,logfc_dz:930,logfc_dz:931,logfc_dz:796,logfc_dz:795,logfc_dz:632,logfc_dz:671,logfc_dz:466,logfc_dz:724,mean_logfc,median_logfc,common_experiment,organism,signature_type
EEF1A1P9,-0.062001597136259,-0.0224234852939844,0.0698403269052505,0.0955821424722671,-0.1008991599082946,-0.0574141591787338,-0.0728839188814163,,-0.0214571215744529,-0.0574141591787338,,human,DOWN
P2RY8,-0.0064589958637952,-0.0361859053373336,,,,,,,-0.0213224506005644,-0.0213224506005644,,human,DOWN
SETP4,,-0.0211745090782642,,,,,,,-0.0211745090782642,-0.0211745090782642,,human,DOWN
Mef2d,,,,,,,,-0.0210662316530942,-0.0210662316530942,-0.0210662316530942,-0.0210662316530942,human,DOWN
RPL8,-0.0319557972252368,0.0189467743039131,-0.0237877424806356,,,-0.04994548112154,-0.0175849869847297,,-0.0208654467016458,-0.0237877424806356,,human,DOWN
PFDN5,-0.0121584217995405,-0.0294921789318323,,,,,,,-0.0208253003656864,-0.0208253003656864,,human,DOWN
NDUFAB1,,-0.0207585152238607,,,,,,,-0.0207585152238607,-0.0207585152238607,,human,DOWN
TBCA,,-0.0207436829805374,,,,,,,-0.0207436829805374,-0.0207436829805374,,human,DOWN
Igsf8,,,,,,,,-0.0207362063229084,-0.0207362063229084,-0.0207362063229084,-0.0207362063229084,human,DOWN
SASH3,,,-0.0213084444403648,-0.0199873223900795,,,,,-0.0206478834152221,-0.0206478834152221,,human,DOWN
GABARAP,-0.0215020645409822,0.0237349420785903,-0.0281998310238122,-0.0326140932738781,-0.0363786742091178,-0.0126341776922345,-0.0359539501368999,,-0.0205068355426192,-0.0281998310238122,,human,DOWN
EIF3H,-0.0227855499833822,-0.0129351271316409,,,,-0.0249445103108882,,,-0.0202217291419704,-0.0227855499833822,,human,DOWN
Ddx5,,,,,,,,-0.0201765410602092,-0.0201765410602092,-0.0201765410602092,-0.0201765410602092,human,DOWN
EEF1G,-0.0469441935420036,0.0622623898088932,-0.0132981026545166,-0.0228099524974823,-0.0071200402453541,-0.0911939740180969,-0.0210644099861383,,-0.0200240404478141,-0.0210644099861383,,human,DOWN
FKSG49,,,-0.0217085313051939,-0.0183347035199403,,,,,-0.0200216174125671,-0.0200216174125671,,human,DOWN
RPL36A,-0.058377556502819,0.0635256320238113,,,-0.0295676868408918,-0.0382740162312984,-0.0370454937219619,,-0.0199478242546319,-0.0370454937219619,,human,DOWN
TMEM176A,-0.010630527511239,-0.0215258095413446,,,-0.0192684400826692,-0.0243791602551937,-0.0205102041363716,,-0.0192628283053636,-0.0205102041363716,,human,DOWN
HMGN2,-0.0262014511972665,-0.0186898484826087,,0.0391816794872283,-0.0461654178798198,-0.0133421160280704,-0.0503218360245227,,-0.0192564983541766,-0.0224456498399376,,human,DOWN
CSTA,-0.0512610077857971,-0.0463375337421894,0.0101975537836551,,-0.0217692181468009,0.0184459872543811,-0.0186027102172374,,-0.0182211548089981,-0.0201859641820192,,human,DOWN
RPL10A,,,-0.0203570798039436,-0.0111559862270951,,-0.0215851813554763,,,-0.017699415795505,-0.0203570798039436,,human,DOWN
GYPC,,0.0240055657923221,,-0.0255814101547002,-0.046652790158987,0.0092621641233563,-0.0482688285410404,,-0.0174470597878098,-0.0255814101547002,,human,DOWN
IL32,-0.0319006107747554,-0.0301300957798957,,,0.0115857236087322,,,,-0.0168149943153063,-0.0301300957798957,,human,DOWN
RPL28,,0.0146049931645393,-0.0429809875786304,-0.0217573195695877,,,,,-0.0167111046612262,-0.0217573195695877,,human,DOWN
IGJ,-0.0365202166140079,-0.0286305844783782,,0.01645078510046,,,,,-0.0162333386639754,-0.0286305844783782,,human,DOWN
MX2,,,0.0165364891290664,-0.0150401787832379,-0.0289530456066131,,-0.0345419347286224,,-0.0154996674973517,-0.0219966121949255,,human,DOWN
RPL19,-0.0596053265035152,0.0662682279944419,-0.1007157489657402,-0.033617116510868,0.0454106740653514,-0.0762885808944702,0.0562751293182373,,-0.0146103916423661,-0.033617116510868,,human,DOWN
RHOA,,,-0.0301420893520116,,-0.0241481363773345,0.0231497846543788,-0.0236232634633779,,-0.0136909261345863,-0.0238856999203562,,human,DOWN
HLA-DRB5,-0.0583405867218971,-0.0110637862235307,-0.0444579496979713,-0.0334369726479053,0.0157895348966121,0.0550892129540443,,,-0.0127367579067746,-0.022250379435718,,human,DOWN
RPL9,-0.1294129490852356,0.0804146155714988,0.0311610139906406,0.0890581831336021,-0.0265497267246246,-0.0668238401412963,-0.0359165035188198,,-0.0082956009677478,-0.0265497267246246,,human,DOWN
HLA-DPB1,-0.0293391235172748,-0.0263116061687469,-0.0163734536617994,-0.0481443963944911,,0.0420939587056636,0.0290725175291299,,-0.0081670172512531,-0.0213425299152731,,human,DOWN
PTMA,-0.0321673937141895,-0.032463252544403,-0.0247850660234689,,0.0302019119262695,,0.0192227344959974,,-0.0079982131719589,-0.0247850660234689,,human,DOWN
IER2,0.08493223041296,,-0.0192011017352342,,-0.0401749871671199,-0.0245120134204626,-0.0406545624136924,,-0.0079220868647098,-0.0245120134204626,,human,DOWN
RPS4X,-0.0252667237073183,0.0328693129122257,-0.0877947732806205,-0.0470360107719898,0.054787278175354,-0.0397880561649799,0.0647284016013145,,-0.0067857958908591,-0.0252667237073183,,human,DOWN
IFIT1,,,0.047658797353506,,-0.0210477486252784,,-0.0415019541978836,,-0.0049636351565519,-0.0210477486252784,,human,DOWN
