gene_symbol,logfc_dz:708,logfc_dz:12,mean_logfc,median_logfc,common_experiment,organism,signature_type
HLA-J,0.0258180759847164,,0.0258180759847164,0.0258180759847164,,human,UP
ANXA2P3,,0.0256289541721344,0.0256289541721344,0.0256289541721344,0.0256289541721344,human,UP
NCF2,0.0252532362937927,,0.0252532362937927,0.0252532362937927,,human,UP
PSAP,0.0438031591475009,0.0063925920985639,0.0250978756230324,0.0250978756230324,0.0063925920985639,human,UP
MICAL1,0.0250496305525302,,0.0250496305525302,0.0250496305525302,,human,UP
WSB1,0.0250141415745019,,0.0250141415745019,0.0250141415745019,,human,UP
LOC254896,0.0246579498052597,,0.0246579498052597,0.0246579498052597,,human,UP
ASCC2,0.024602185934782,,0.024602185934782,0.024602185934782,,human,UP
NDUFA1,,0.0243284758180379,0.0243284758180379,0.0243284758180379,0.0243284758180379,human,UP
CD69,,0.024290120229125,0.024290120229125,0.024290120229125,0.024290120229125,human,UP
TMEM140,0.0241723805665969,,0.0241723805665969,0.0241723805665969,,human,UP
DYNLT1,0.0144948121160268,0.0331275649368763,0.0238111885264515,0.0238111885264515,0.0331275649368763,human,UP
CSF3R,0.0237925518304109,,0.0237925518304109,0.0237925518304109,,human,UP
HBM,0.0237447917461395,,0.0237447917461395,0.0237447917461395,,human,UP
H1FX,,0.0237190797924995,0.0237190797924995,0.0237190797924995,0.0237190797924995,human,UP
TSIX,0.0235893502831459,,0.0235893502831459,0.0235893502831459,,human,UP
FGD3,0.0234621651470661,,0.0234621651470661,0.0234621651470661,,human,UP
HLA-E,0.0353647507727146,0.0107161104679107,0.0230404306203126,0.0230404306203126,0.0107161104679107,human,UP
PILRA,0.0230154208838939,,0.0230154208838939,0.0230154208838939,,human,UP
CD46,0.0229167323559522,,0.0229167323559522,0.0229167323559522,,human,UP
CRIP1,,0.022847332060337,0.022847332060337,0.022847332060337,0.022847332060337,human,UP
NFKBIZ,0.0227127410471439,,0.0227127410471439,0.0227127410471439,,human,UP
RPPH1,0.0225963462144136,,0.0225963462144136,0.0225963462144136,,human,UP
CLEC2B,0.0224699918180704,,0.0224699918180704,0.0224699918180704,,human,UP
EIF4A1,,0.0220818948000669,0.0220818948000669,0.0220818948000669,0.0220818948000669,human,UP
FCGR1A,0.0220312178134918,,0.0220312178134918,0.0220312178134918,,human,UP
ZCCHC6,0.0220121778547763,,0.0220121778547763,0.0220121778547763,,human,UP
NCL,,0.022003136575222,0.022003136575222,0.022003136575222,0.022003136575222,human,UP
ARPC2,,0.0219735205173492,0.0219735205173492,0.0219735205173492,0.0219735205173492,human,UP
NTNG2,0.0218509193509817,,0.0218509193509817,0.0218509193509817,,human,UP
POLB,0.0217976402491331,,0.0217976402491331,0.0217976402491331,,human,UP
MYOM2,0.0216977186501026,,0.0216977186501026,0.0216977186501026,,human,UP
NBPF10,0.0216651260852813,,0.0216651260852813,0.0216651260852813,,human,UP
IRF1,0.0243893731385469,0.0185823496431112,0.021485861390829,0.021485861390829,0.0185823496431112,human,UP
TLR8,0.0214731357991695,,0.0214731357991695,0.0214731357991695,,human,UP
CLASRP,0.0214011780917644,,0.0214011780917644,0.0214011780917644,,human,UP
IRF9,0.0214010179042816,,0.0214010179042816,0.0214010179042816,,human,UP
FTL,0.0781673640012741,-0.0354018844664096,0.0213827397674322,0.0213827397674322,-0.0354018844664096,human,UP
FOSL2,,0.0212819632142782,0.0212819632142782,0.0212819632142782,0.0212819632142782,human,UP
TMSB10,0.0262893345206975,0.0156668126583099,0.0209780735895037,0.0209780735895037,0.0156668126583099,human,UP
MKRN1,0.0205882340669631,,0.0205882340669631,0.0205882340669631,,human,UP
PYGL,0.0205196216702461,,0.0205196216702461,0.0205196216702461,,human,UP
GAS7,0.0204867161810398,,0.0204867161810398,0.0204867161810398,,human,UP
MYL4,0.0204392857849597,,0.0204392857849597,0.0204392857849597,,human,UP
TLR1,0.0203734878450632,,0.0203734878450632,0.0203734878450632,,human,UP
MPO,,0.0202636234462261,0.0202636234462261,0.0202636234462261,0.0202636234462261,human,UP
GCH1,0.0202469676733016,,0.0202469676733016,0.0202469676733016,,human,UP
MAFB,0.0201498977839946,,0.0201498977839946,0.0201498977839946,,human,UP
RPSA,-0.1745374351739883,,-0.1745374351739883,-0.1745374351739883,,human,DOWN
RPS2,,-0.1561344563961029,-0.1561344563961029,-0.1561344563961029,-0.1561344563961029,human,DOWN
LRRC37A2,-0.1291771978139877,,-0.1291771978139877,-0.1291771978139877,,human,DOWN
COX2,-0.1177558451890945,,-0.1177558451890945,-0.1177558451890945,,human,DOWN
RPL32,-0.1044153794646263,-0.1247365623712539,-0.1145759709179401,-0.1145759709179401,-0.1247365623712539,human,DOWN
OXNAD1,-0.1143481731414794,,-0.1143481731414794,-0.1143481731414794,,human,DOWN
RPSAP58,,-0.1080970615148544,-0.1080970615148544,-0.1080970615148544,-0.1080970615148544,human,DOWN
TMSB4X,,-0.1071230098605156,-0.1071230098605156,-0.1071230098605156,-0.1071230098605156,human,DOWN
RPL3,-0.0796524956822395,-0.1260413229465484,-0.102846909314394,-0.102846909314394,-0.1260413229465484,human,DOWN
RPL38,-0.0829527378082275,-0.1221912503242492,-0.1025719940662384,-0.1025719940662384,-0.1221912503242492,human,DOWN
RPS12,,-0.101201020181179,-0.101201020181179,-0.101201020181179,-0.101201020181179,human,DOWN
DCAF6,-0.0949049517512321,,-0.0949049517512321,-0.0949049517512321,,human,DOWN
RPL11,-0.0586098209023475,-0.1300782561302185,-0.094344038516283,-0.094344038516283,-0.1300782561302185,human,DOWN
RPL23A,-0.0924859493970871,-0.0935009643435478,-0.0929934568703174,-0.0929934568703174,-0.0935009643435478,human,DOWN
RPL13,,-0.0928374379873275,-0.0928374379873275,-0.0928374379873275,-0.0928374379873275,human,DOWN
RPL37,,-0.090293601155281,-0.090293601155281,-0.090293601155281,-0.090293601155281,human,DOWN
RPL27A,,-0.0892568528652191,-0.0892568528652191,-0.0892568528652191,-0.0892568528652191,human,DOWN
EEF1A1,,-0.0864556655287742,-0.0864556655287742,-0.0864556655287742,-0.0864556655287742,human,DOWN
RPLP1,,-0.0840402022004127,-0.0840402022004127,-0.0840402022004127,-0.0840402022004127,human,DOWN
RPS3,-0.0497672222554683,-0.1172885969281196,-0.083527909591794,-0.083527909591794,-0.1172885969281196,human,DOWN
RPS17,,-0.0827968269586563,-0.0827968269586563,-0.0827968269586563,-0.0827968269586563,human,DOWN
IL7R,-0.0929931551218032,-0.0652422830462455,-0.0791177190840244,-0.0791177190840244,-0.0652422830462455,human,DOWN
EEF1G,-0.0859020948410034,-0.0714582800865173,-0.0786801874637603,-0.0786801874637603,-0.0714582800865173,human,DOWN
RPL8,-0.0654859617352485,-0.0865410640835762,-0.0760135129094123,-0.0760135129094123,-0.0865410640835762,human,DOWN
RPLP2,-0.0214633494615554,-0.1195510849356651,-0.0705072171986103,-0.0705072171986103,-0.1195510849356651,human,DOWN
RPL14,-0.0940249189734458,-0.0468322299420833,-0.0704285744577646,-0.0704285744577646,-0.0468322299420833,human,DOWN
HBG2,-0.0700625255703926,,-0.0700625255703926,-0.0700625255703926,,human,DOWN
DDIT4,-0.0697796642780304,,-0.0697796642780304,-0.0697796642780304,,human,DOWN
BASP1,-0.0689413920044899,,-0.0689413920044899,-0.0689413920044899,,human,DOWN
RPL10,-0.0486258640885353,-0.086578793823719,-0.0676023289561271,-0.0676023289561271,-0.086578793823719,human,DOWN
SNORA21,,-0.0666791275143623,-0.0666791275143623,-0.0666791275143623,-0.0666791275143623,human,DOWN
CD3G,-0.065557911992073,,-0.065557911992073,-0.065557911992073,,human,DOWN
TUBA4A,-0.0653838813304901,,-0.0653838813304901,-0.0653838813304901,,human,DOWN
HSPA8,-0.0644619241356849,,-0.0644619241356849,-0.0644619241356849,,human,DOWN
FBL,-0.0638284832239151,,-0.0638284832239151,-0.0638284832239151,,human,DOWN
RPS9,,-0.0627797991037368,-0.0627797991037368,-0.0627797991037368,-0.0627797991037368,human,DOWN
RPS23,,-0.0612251907587051,-0.0612251907587051,-0.0612251907587051,-0.0612251907587051,human,DOWN
RPL31,,-0.0600414648652076,-0.0600414648652076,-0.0600414648652076,-0.0600414648652076,human,DOWN
RPL7,,-0.0599467121064662,-0.0599467121064662,-0.0599467121064662,-0.0599467121064662,human,DOWN
RPS6,,-0.0583081468939781,-0.0583081468939781,-0.0583081468939781,-0.0583081468939781,human,DOWN
RPL37A,-0.0143497502431273,-0.0964037626981735,-0.0553767564706504,-0.0553767564706504,-0.0964037626981735,human,DOWN
COX6C,-0.054225955158472,,-0.054225955158472,-0.054225955158472,,human,DOWN
HIST1H4E,-0.0541547536849975,,-0.0541547536849975,-0.0541547536849975,,human,DOWN
RPL17,,-0.0540757216513156,-0.0540757216513156,-0.0540757216513156,-0.0540757216513156,human,DOWN
RPL19,-0.0471732094883918,-0.0608360990881919,-0.0540046542882919,-0.0540046542882919,-0.0608360990881919,human,DOWN
CNN2,-0.052210945636034,,-0.052210945636034,-0.052210945636034,,human,DOWN
SH3KBP1,-0.0502105094492435,,-0.0502105094492435,-0.0502105094492435,,human,DOWN
SNHG5,-0.0494948402047157,,-0.0494948402047157,-0.0494948402047157,,human,DOWN
TRBC1,-0.0790766179561615,-0.01920922473073,-0.0491429213434457,-0.0491429213434457,-0.01920922473073,human,DOWN
FAM101B,-0.0489574447274208,,-0.0489574447274208,-0.0489574447274208,,human,DOWN
RPS4Y1,-0.0690215826034545,-0.0282981134951114,-0.048659848049283,-0.048659848049283,-0.0282981134951114,human,DOWN
S100A4,-0.0483213774859905,,-0.0483213774859905,-0.0483213774859905,,human,DOWN
