"SYMBOL","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
CCDC186,0.609208010263242,0.0741489392013618,0.232,0.207,1
PCBD1,0.609264636367232,-0.17894587595804,0.255,0.301,1
VPS41,0.609928257800423,0.0301061444473257,0.122,0.117,1
WTIP,0.610079337422326,-0.0199429311619861,0.104,0.114,1
KLHL18,0.610545822285562,-0.0414909732162894,0.109,0.126,1
SH3GLB2,0.610548224135492,-0.0451497094633111,0.112,0.129,1
MED24,0.610741851783872,0.209799326994358,0.152,0.113,1
AARSD1,0.611004540016248,-0.0347635757241558,0.114,0.119,1
RUVBL2,0.611502595627612,-0.0452011851624372,0.105,0.121,1
CENPC,0.611631614396912,-0.081261060329476,0.222,0.218,1
MPC2,0.611885783473771,-0.0334144934327716,0.281,0.295,1
ARMCX3,0.612019751665702,0.074603286550007,0.279,0.241,1
TRIP11,0.612232443953127,-0.0228608598009565,0.238,0.24,1
MFSD1,0.612407740644249,0.0031830700155227,0.118,0.128,1
PSMC6,0.612540188818054,-0.108673661177482,0.394,0.403,1
PTPRG,0.612921429580148,-0.099049926679062,0.268,0.282,1
RILPL2,0.613233511012527,0.0398211706090121,0.206,0.177,1
GOLGA8A,0.613725345242205,-0.120807295398557,0.177,0.197,1
UBTF,0.613871162338413,0.012607990574344,0.228,0.234,1
FLCN,0.614101251189526,0.019970672601642,0.11,0.084,1
MARK2,0.614732773361389,0.0626900439221054,0.123,0.095,1
NUP42,0.614780410034721,-0.0973590270199597,0.124,0.148,1
B4GALT5,0.615076421307508,0.33068068551155,0.367,0.244,1
ODR4,0.615229136843636,-0.0988104510481716,0.14,0.153,1
ATP1B1,0.615798753449723,-0.0787888780643393,0.118,0.142,1
PVT1,0.615908302508279,0.122217120175775,0.112,0.056,1
INF2,0.615953495710649,-0.0148179444461697,0.155,0.159,1
FOXO1,0.616672097852977,0.108447166467344,0.333,0.266,1
THAP9-AS1,0.61677766034483,0.0478709023221487,0.217,0.167,1
KIDINS220,0.617398280958454,0.00608675579878337,0.234,0.211,1
FGFR1OP2,0.61751925951587,0.0760893282207915,0.304,0.272,1
HIP1R,0.617835764069114,-0.00986003871058749,0.103,0.109,1
IER5L,0.618503379832132,-0.0752297476085095,0.39,0.444,1
IMPAD1,0.618677273988267,-0.0198703109002072,0.232,0.231,1
BCKDHA,0.618734720162403,-0.0944664002806146,0.094,0.136,1
CCDC28A,0.618772516793422,0.0214329122001134,0.144,0.132,1
TMEM126A,0.618891683031336,-0.128379897196511,0.16,0.204,1
CRTC2,0.619195699287307,-0.067270882546503,0.103,0.098,1
PLGRKT,0.619617912043866,-0.110945634241516,0.137,0.172,1
SRSF2,0.619674357584387,0.166671243562597,0.588,0.552,1
EPHX1,0.619889038745943,-0.0571153531080355,0.218,0.265,1
ERCC1,0.619992191489403,-0.0485601682856684,0.221,0.232,1
LETMD1,0.620137497960011,-0.0121570257397207,0.099,0.113,1
PEX2,0.620178058080745,-0.0715748313175932,0.081,0.117,1
RB1,0.621024482136033,-0.030623775728325,0.307,0.301,1
PBXIP1,0.621159515276884,-0.0245776880913064,0.094,0.107,1
PLOD1,0.621278832193664,-0.00488187357208358,0.171,0.164,1
OGFR,0.621759993741576,0.000932131951744464,0.126,0.133,1
GTPBP1,0.622059039037156,0.00099355825026054,0.115,0.087,1
B4GALT3,0.622631012367272,0.047567327107344,0.104,0.102,1
PSMG2,0.622963712696794,-0.0841273589402686,0.314,0.341,1
GNAQ,0.623590179301355,-0.108222242593328,0.325,0.328,1
OAF,0.623634770650703,-0.00868006564840518,0.306,0.306,1
LTBP4,0.62377905396038,0.107692365860246,0.124,0.095,1
EHMT1,0.624780410191862,-0.03003815278986,0.192,0.179,1
XPA,0.624907726677615,-0.0266348053020686,0.108,0.106,1
EIF3F,0.625152406181141,-0.114811821338616,0.537,0.549,1
FNBP1L,0.625465882401279,-0.0545864169970953,0.204,0.202,1
CCND2,0.625495988384554,-0.0634152891361019,0.215,0.207,1
DYNC1LI2,0.626292507042888,0.013716495953993,0.378,0.351,1
SLC16A7,0.626401797308989,-0.0203771139681478,0.154,0.141,1
GMNN,0.62640812016288,-0.142659775503694,0.118,0.166,1
GTF2H3,0.627486321084992,-0.080745450751928,0.097,0.123,1
C5orf24,0.627591886605635,0.0114863789856334,0.358,0.336,1
HEG1,0.627779097881517,0.0246882677583934,0.26,0.256,1
HMGCR,0.627897353164479,0.018217443652787,0.137,0.124,1
NUMA1,0.628368894099115,-0.0167141355903635,0.231,0.234,1
SF3B1,0.628386272617458,0.0188026381394351,0.596,0.576,1
RICTOR,0.628538103305615,0.142920238045172,0.287,0.226,1
FHL3,0.628565993220188,-0.0361143210892984,0.131,0.143,1
PVR,0.62898871304068,0.108844104004051,0.159,0.118,1
RCOR3,0.629114694760133,0.0112535035505785,0.103,0.097,1
WWTR1,0.629931805778813,0.514591515489926,0.696,0.594,1
KIAA0319L,0.631217581146163,0.0253379787949612,0.105,0.111,1
TNXB,0.631279895538565,-0.0421868425691574,0.137,0.149,1
UFM1,0.631283344766081,0.170137915491133,0.466,0.41,1
TAF2,0.631442502514858,-0.0152411857114225,0.123,0.128,1
YME1L1,0.631885309489268,0.039660636224327,0.371,0.361,1
LMBR1L,0.632652248415756,0.182876976686177,0.147,0.101,1
FPGS,0.633073627576531,-0.0297618194208706,0.096,0.103,1
SNHG32,0.633102183831277,0.0335193705127685,0.329,0.313,1
REEP5,0.63323682168428,0.0078431007096198,0.44,0.436,1
AK6,0.633777814895001,-0.0321607683101497,0.202,0.236,1
PDHA1,0.633864138395258,-0.0521962331309022,0.153,0.158,1
ELK1,0.634087690204787,0.0126266839068837,0.128,0.122,1
PRDX6,0.63414120445872,-0.0721575767043503,0.583,0.599,1
SNX9,0.634144866374116,0.364250886335646,0.333,0.206,1
TCEAL3,0.634229743254743,-0.0746597762755798,0.198,0.225,1
PPP1R7,0.634386454913233,-0.0437320042519954,0.173,0.196,1
OSER1,0.634623101932509,0.0592691146782461,0.279,0.258,1
PLA2G12A,0.634971008440688,-0.0440501201859609,0.091,0.117,1
TMEM123,0.635017262530699,-0.0315711372444061,0.44,0.447,1
ZNF217,0.635091215431675,0.0371248397564374,0.218,0.183,1
PHKB,0.635697126084494,-0.185620834150133,0.172,0.212,1
MBD6,0.63622804537841,-0.0046655156873423,0.102,0.096,1
NMD3,0.636397776255053,-0.051603818987341,0.165,0.154,1
SRP68,0.636587026502344,-0.0211343280565104,0.122,0.105,1
NACC2,0.636750938391937,0.00971450196042478,0.203,0.198,1
MFGE8,0.637140890413855,-0.054549766229687,0.238,0.241,1
GLUD1,0.638497938120796,0.0516874973940769,0.215,0.192,1
FAM98B,0.638855590870905,-0.0958699612887436,0.093,0.117,1
DDAH1,0.639062512729488,0.0203973941061162,0.108,0.088,1
TALDO1,0.639241405571092,-0.335745094942302,0.326,0.392,1
PRDM2,0.639949212460309,0.174231919782852,0.262,0.196,1
ASAP1,0.640295411797956,0.232023174155072,0.379,0.29,1
MAML1,0.640504875820171,-0.038675458224409,0.126,0.117,1
POLR2A,0.640515201975111,0.103044475740878,0.352,0.306,1
CEACAM1,0.640697008104593,-0.0641091129280574,0.141,0.134,1
STAG2,0.641232831554294,0.0439846756369016,0.367,0.329,1
TMED7,0.641784852890171,-0.031090185266645,0.242,0.232,1
DLG1,0.64184240740631,-0.0495674007738452,0.176,0.169,1
MAP3K11,0.641967932645367,-0.0962206814189257,0.241,0.265,1
GNPAT,0.642695624282639,0.000642502536826906,0.111,0.106,1
C21orf91,0.642721409946534,-0.0353511233319627,0.107,0.105,1
BPTF,0.64325976896122,0.12218572749462,0.39,0.361,1
PCMT1,0.643434040033369,0.0113773651686094,0.238,0.242,1
DDX17,0.643576341222849,-0.041034351598042,0.651,0.641,1
HEBP2,0.643631970107953,0.0439484302871229,0.371,0.373,1
HIF1A,0.643798449387355,0.108925180009875,0.725,0.676,1
SLC25A13,0.643817973179801,-0.0337292996769956,0.166,0.184,1
HNRNPH3,0.644475882886969,-0.0984034615696936,0.479,0.492,1
EIF4G3,0.644932117992071,0.0286909963334296,0.314,0.288,1
DSTYK,0.644960257402157,-0.0390229006640918,0.103,0.098,1
TANK,0.644972395701442,0.110595920208738,0.209,0.166,1
POLR2H,0.64512486744352,-0.0608864375834629,0.286,0.314,1
GPN3,0.645490222425924,-0.0534485830305093,0.113,0.121,1
YKT6,0.645610518421141,-0.0144330424101161,0.109,0.107,1
ANKS1A,0.646012859760954,-0.0261257255228896,0.102,0.102,1
IFI35,0.646700856074886,-0.00926229149310417,0.081,0.107,1
SFSWAP,0.646927717653296,0.126535286562045,0.258,0.214,1
MGST1,0.646994918449861,0.0804269962534973,0.103,0.089,1
HLA-E,0.647316184621056,0.0220643488310972,0.793,0.793,1
FOXN2,0.647340165010227,-0.113082002632968,0.15,0.175,1
ECPAS,0.647866578504862,0.00683491626845267,0.179,0.146,1
CWC25,0.647871635168167,0.128372710542834,0.266,0.221,1
KDSR,0.647944047552885,0.0342812682377377,0.309,0.274,1
NUDT15,0.647951014427631,0.0333503084517244,0.114,0.114,1
DAB2IP,0.648252968006641,-0.00170979788956627,0.155,0.155,1
GYPC,0.648273999226692,-0.013396028169411,0.347,0.34,1
ZNF207,0.648400802604394,0.135407830682096,0.511,0.474,1
YTHDC1,0.648409071740694,0.107855633700677,0.398,0.363,1
SOX5,0.648539031477559,0.0483683668477973,0.127,0.112,1
RPS19,0.648859632267355,-0.0406835507506784,0.953,0.963,1
MAP2K1,0.649067108401353,0.0890399661313306,0.15,0.114,1
EAF1,0.649763723916294,0.0596405219550236,0.108,0.079,1
CEP57,0.649776465014225,-0.020094743479772,0.178,0.194,1
ESD,0.649929624284402,-0.15329889518095,0.315,0.359,1
RUNDC3B,0.650238376533293,-0.00353402854165968,0.113,0.123,1
SLC30A7,0.650466470359781,0.0791390962873871,0.227,0.194,1
UBE2I,0.650897353688188,-0.161443271151059,0.409,0.454,1
CLEC11A,0.650936893227655,-0.0350284618705742,0.208,0.189,1
SINHCAF,0.651063119168352,0.0836909354806472,0.322,0.288,1
TOPBP1,0.65118581870088,-0.0536269510813498,0.116,0.134,1
JOSD1,0.651341866664656,0.172987294961165,0.305,0.252,1
ANKHD1,0.651448053707585,0.0137995641241591,0.263,0.241,1
GAS2L1,0.651504217071053,0.0457049447454911,0.128,0.115,1
XRN1,0.651729372426089,0.00491722129494643,0.244,0.24,1
ELOVL5,0.652049457451706,0.164571589914417,0.333,0.268,1
CUL5,0.652160745457385,0.0464051633743425,0.215,0.207,1
ADIPOR1,0.652275167989426,-0.0191043911678479,0.194,0.184,1
TM9SF4,0.652589116031055,-0.03971224450835,0.12,0.107,1
TMEM242,0.653197080817745,-0.0742849912497716,0.161,0.191,1
DAPK3,0.653300303303456,0.110216347886482,0.194,0.15,1
ATG2B,0.654783370822226,0.0580593256518585,0.114,0.102,1
EWSR1,0.654990124095888,0.088552316827035,0.396,0.362,1
H1FX,0.655390113981631,0.15372796898624,0.544,0.494,1
GAB1,0.655778387158273,-0.0170032991186417,0.119,0.121,1
FRA10AC1,0.655850553777114,-0.0724920320746857,0.113,0.126,1
DHX40,0.655979401169568,-0.124608049593427,0.173,0.168,1
AL445524.1,0.656078579912963,-0.000764064028736577,0.165,0.167,1
ZBTB44,0.656502425961356,0.0403223989680946,0.191,0.169,1
CAAP1,0.656868998085067,0.0125393710148906,0.111,0.114,1
IL6ST,0.657040747889021,0.153355836039179,0.615,0.555,1
COX7A2L,0.657118079960343,-0.122368492852195,0.412,0.429,1
GNA12,0.657329829926314,-0.0287823314276492,0.113,0.114,1
GRPEL2,0.657372027221024,-0.0782211265975488,0.127,0.117,1
LAGE3,0.657474616159552,-0.133670456389344,0.234,0.277,1
SOCS4,0.657772748111631,0.0157575642154609,0.195,0.177,1
AGRN,0.657873331698155,-0.0318319201804153,0.154,0.166,1
MAPKAPK5-AS1,0.658040362515333,0.0300346515680863,0.199,0.174,1
TCTEX1D2,0.658121699676955,-0.0880679957885871,0.124,0.139,1
PHF19,0.658516131680603,-0.0545956737223527,0.112,0.125,1
ARF5,0.65859597058082,-0.175698695083091,0.363,0.399,1
SH3BGRL,0.658858067778971,-0.140579979478809,0.446,0.474,1
DOCK9,0.659580132698017,-0.0392626388097655,0.303,0.283,1
LRRC59,0.65996712406015,0.0517467511511509,0.25,0.234,1
HCG18,0.660281099538202,0.131301241754555,0.173,0.132,1
GOLT1B,0.660600431244863,0.106852476208529,0.234,0.191,1
TRIM44,0.660648520980627,0.046141613183416,0.303,0.261,1
ZNF410,0.660996455085691,0.0266121273396645,0.127,0.111,1
MET,0.661198636404789,-0.0198464342415799,0.099,0.101,1
BRD4,0.6612554546619,0.236141378792619,0.397,0.305,1
UQCRFS1,0.66178840648215,0.0402505374246995,0.403,0.397,1
NUP50,0.662043108562838,0.0296575853835201,0.268,0.265,1
ZNF264,0.662113740083607,0.0711986736533985,0.125,0.09,1
RAB35,0.662570699861584,0.123452851783364,0.138,0.115,1
HILPDA,0.662771433743788,0.0614529948011954,0.1,0.109,1
FAM200B,0.663239914588574,-0.11303547457783,0.18,0.214,1
TBC1D5,0.663248290046733,-0.0132030020500547,0.143,0.139,1
PLAAT4,0.663467662952003,-0.0542436304965546,0.113,0.123,1
TNKS2,0.664476880259566,-0.0340783141922302,0.219,0.209,1
GPR108,0.664717141651309,-0.0521806339814125,0.131,0.132,1
LYSMD3,0.664730517906703,0.012277308300846,0.118,0.11,1
ITFG1,0.664844148026494,-0.0843319812470782,0.165,0.181,1
MAP3K2,0.665032973399047,0.146918329675666,0.311,0.245,1
PRPSAP1,0.665357334585284,-0.0753118454978243,0.154,0.165,1
IMMP1L,0.66591540839864,-0.111663994775941,0.105,0.16,1
HNRNPF,0.666015128530744,-0.0715556459244708,0.483,0.484,1
TMEM127,0.66697092968993,-0.0199636968604704,0.129,0.117,1
CAMSAP2,0.66702380563458,0.0649884850390139,0.279,0.247,1
SH3YL1,0.667051141679349,-0.0378629763721587,0.124,0.124,1
CFDP1,0.667449180322193,-0.106167472060384,0.437,0.46,1
SRGN,0.667731615294017,0.454192264592735,0.637,0.542,1
MAP3K20,0.66775535070333,0.0392203086028807,0.166,0.155,1
POGK,0.667983081086501,0.064468866984089,0.122,0.089,1
EXOC1,0.668465354201841,0.0108634744433979,0.155,0.144,1
NRBF2,0.668570479945481,0.0513909641738665,0.182,0.149,1
GOSR2,0.668675709691574,-0.0312662035976805,0.162,0.175,1
GPRC5B,0.668689668924466,-0.0799504966521631,0.111,0.117,1
AKIP1,0.668796803087649,-0.0674525756198841,0.091,0.126,1
NDUFA5,0.66893065010451,-0.144952725359153,0.309,0.359,1
SVBP,0.668965241167838,-0.157489738958917,0.17,0.218,1
CSAD,0.669272267290123,0.0205956413618839,0.105,0.084,1
DHX8,0.66939231199554,-0.0711864356109926,0.112,0.123,1
UBE2N,0.669400702023583,-0.108333703059825,0.378,0.396,1
HECW2,0.669838945525235,0.0644225069358337,0.134,0.103,1
TBL1XR1,0.669867123544699,0.148875158253235,0.412,0.367,1
TRIP12,0.669918998752067,0.0371323490903871,0.311,0.269,1
IVD,0.670125143424822,-0.0791941288062798,0.097,0.117,1
CBR1,0.670277132165755,-0.0663129774116697,0.093,0.111,1
MATR3.1,0.670521670041097,0.0408184506244011,0.149,0.128,1
UBE2E2,0.670611888723426,0.0358570244884012,0.148,0.108,1
SNAI2,0.670982712066921,0.0346962361397315,0.117,0.114,1
CLSTN1,0.671491570550579,-0.0228922947262568,0.193,0.198,1
MRPL3,0.67205062446542,-0.0732972000866988,0.164,0.206,1
WDR75,0.672723636655019,0.00726873387644877,0.109,0.112,1
EMC3,0.67289268892137,-0.0609366895588737,0.256,0.273,1
MYDGF,0.672900943406352,0.0371403633984531,0.524,0.519,1
CCNH,0.673574975481692,0.00508238907418257,0.224,0.223,1
KCTD20,0.674817297942082,0.0487941363647093,0.222,0.196,1
H19,0.675230713463712,0.151702072023401,0.128,0.107,1
SAMM50,0.675565021277691,-0.164093241954951,0.179,0.223,1
CCNL2,0.675809075546877,0.120591144295631,0.364,0.335,1
LTN1,0.675913829653916,-0.0556628451197833,0.179,0.175,1
C18orf25,0.676197910953202,0.0123421063059824,0.117,0.095,1
TMEM259,0.676714966759276,0.0433999467223479,0.282,0.282,1
PRKCH,0.676738612589597,-0.0264923698059569,0.25,0.249,1
FEM1B,0.676752736993855,0.0562605409725308,0.196,0.169,1
BRD9,0.677396203140888,0.0159651034634617,0.148,0.135,1
TMUB2,0.677420389876976,-0.079949967075569,0.092,0.104,1
PTPN2,0.677775252710165,0.0385685667129656,0.235,0.211,1
TARS,0.678006616998161,-0.00475309264678769,0.27,0.259,1
ALPK3,0.678247853114552,-0.00651547533008467,0.103,0.094,1
CCDC85C,0.678288895383836,0.0693183957646277,0.115,0.076,1
RBBP8,0.678473439912915,0.0323953995190172,0.161,0.138,1
UBXN2A,0.678705482812447,-0.0230401490873958,0.185,0.186,1
MKLN1,0.678786606712391,0.00482672586297506,0.302,0.267,1
HERC4,0.679020002854182,0.0904779783409857,0.231,0.188,1
YBX1,0.679516517636688,0.0524282459014653,0.758,0.748,1
ACO1,0.679626275354968,0.0798846061579865,0.128,0.101,1
GSTM3,0.680122326620347,0.0795691943942075,0.122,0.094,1
CD63,0.680522811745418,0.174324579675811,0.81,0.791,1
RALGAPB,0.680745917233232,-0.00576822843569452,0.12,0.117,1
PDZD11,0.680976421509267,-0.10091357924227,0.148,0.193,1
SPATA13,0.681329382384831,0.210425686580473,0.199,0.132,1
PLIN3,0.681613983296413,0.095798188176853,0.215,0.183,1
NIPSNAP3A,0.681666110858471,-0.036745703701886,0.084,0.104,1
FAM171B,0.681912946620343,0.00468115477516723,0.137,0.124,1
HOMER3,0.681944950893696,-0.0360276943568125,0.201,0.202,1
AGPAT1,0.681951722540574,0.0105207273125075,0.12,0.111,1
SKI,0.682179043606916,0.144848586044879,0.277,0.223,1
RPS27,0.682248190279218,-0.189229419546869,0.96,0.972,1
TMEM106C,0.683122622292892,-0.145474915404606,0.086,0.137,1
USP36,0.683631831085139,0.186435008048594,0.181,0.112,1
VKORC1,0.683941263262061,-0.0917507689847099,0.403,0.421,1
POLD3,0.683960621058137,-0.0573465021361902,0.09,0.103,1
MFSD14A,0.684206768955896,-0.00926725193067313,0.202,0.174,1
CXXC1,0.684912062102181,-0.037298493139217,0.094,0.105,1
NCOA1,0.685145718321889,-0.026118521418816,0.182,0.166,1
TRAF5,0.685171007209068,-0.0975340488296075,0.087,0.103,1
INO80D,0.685188572673353,0.175761278822033,0.251,0.191,1
EGLN3,0.685209982298458,-0.115633872135806,0.11,0.121,1
ARL8A,0.6853980102978,0.0669087477692101,0.22,0.208,1
GLG1,0.685491395131737,-0.0618110212601676,0.257,0.257,1
INPP5A,0.685606987144174,0.0424362275472351,0.13,0.096,1
SYAP1,0.685644901035606,0.0207805239619238,0.287,0.282,1
TUBA1C,0.685880551333617,-0.0317307512292258,0.377,0.356,1
UNC119,0.686567514562101,-0.0617330028137028,0.102,0.126,1
RHOC,0.686589055171836,-0.0113338672648351,0.604,0.62,1
SUDS3,0.687037663671295,-0.0306890556272593,0.145,0.132,1
PRPF19,0.687170502363412,-0.0216855171336133,0.122,0.134,1
CCM2L,0.687392978583968,-0.1693877605431,0.088,0.126,1
ARFGEF2,0.687758900728635,0.023001304424026,0.157,0.138,1
ITGB8,0.687774730253078,0.113262025515907,0.103,0.085,1
GLRX,0.687779196888649,0.0362299582111466,0.199,0.193,1
ZRANB2,0.688046002735915,0.0865860299897373,0.338,0.325,1
RBM7,0.688091938298972,-0.0575082643477772,0.238,0.261,1
CNBP,0.688131039205832,-0.018481332233403,0.482,0.487,1
PAXBP1,0.688442978076219,0.0297523210988588,0.213,0.18,1
CAPN2,0.688462062787373,0.134376531224233,0.305,0.275,1
MTR,0.689666050752812,-0.0695011826211966,0.131,0.133,1
PHC2,0.689756153746801,-0.053114201009097,0.251,0.246,1
PIP4P1,0.689946190657701,0.0239306329822379,0.111,0.102,1
PLEKHJ1,0.690684179317402,-0.0545794803090188,0.168,0.184,1
CHD7,0.690685180485353,0.236231802907687,0.239,0.174,1
KLF13,0.690701362039983,0.0750057630681943,0.285,0.267,1
PHF20,0.690740210634733,0.0909201045887842,0.245,0.186,1
PDCD11,0.691051811619326,-0.0645273314537412,0.092,0.106,1
HSBP1L1,0.691910225830619,-0.124240367931681,0.144,0.161,1
PTOV1,0.692064878225172,-0.0596907998137914,0.254,0.261,1
FADS3,0.692359654673829,0.199729605272098,0.181,0.112,1
RPL36A,0.692373234004758,-0.186699907190878,0.889,0.903,1
SMYD3,0.692495688131372,-0.0228592789977425,0.078,0.101,1
WBP11,0.692872708758042,-0.0211069966166745,0.252,0.254,1
SAP30BP,0.69326358956349,0.0972063359032812,0.269,0.237,1
TAPT1,0.693441866045757,-0.0318617708613064,0.143,0.155,1
FBXW7,0.693542721529422,0.22651279365328,0.296,0.221,1
GOLPH3L,0.69357018162942,-0.108347937004757,0.084,0.107,1
PTP4A2,0.693939994567068,0.192558933054609,0.482,0.423,1
RNF181,0.694109517086568,-0.0896836560375929,0.33,0.359,1
UBE2J1,0.694148409259728,-0.0410272836320356,0.465,0.439,1
RGL2,0.694481000971011,-0.00832984973528272,0.214,0.218,1
PCGF2,0.694899330872394,-0.0423177205988967,0.228,0.233,1
ALKBH7,0.694985343165882,-0.0320194397072563,0.351,0.359,1
IFNGR2,0.695417220408121,0.406766400847865,0.407,0.277,1
NBL1,0.695741637266468,0.11686952629351,0.175,0.123,1
ASL,0.696025369989993,0.0170449481813467,0.152,0.156,1
RNASET2,0.6960353648829,-0.0838753716425115,0.154,0.156,1
FERMT2,0.696398243246821,0.140948881081566,0.394,0.347,1
TULP4,0.696835116072535,-0.0775827417707889,0.186,0.188,1
DCTN6,0.697121674469256,0.0174435228467205,0.229,0.231,1
NUDT4,0.697283118014472,0.221485735137692,0.288,0.227,1
SPRED2,0.697498109787976,0.0293540321337774,0.109,0.094,1
SART3,0.69760178648024,0.0113680871399634,0.124,0.096,1
LARP6,0.697727614018597,0.12202059302124,0.218,0.181,1
UBA6,0.697856986495193,0.109269376554353,0.266,0.223,1
RNF10,0.698027696127789,-0.073433738775702,0.275,0.265,1
EML3,0.698047211037943,-0.100595780797119,0.099,0.111,1
CNDP2,0.698743958179192,-0.00982055426801953,0.189,0.184,1
TUSC1,0.69889576620576,-0.00787289128961893,0.149,0.15,1
SCFD1,0.699300066485181,0.043609237650765,0.163,0.156,1
ARFIP2,0.699859722630685,-0.0466819540935387,0.097,0.114,1
USP10,0.699891179535696,0.161213475445845,0.259,0.205,1
BCS1L,0.700400087706485,-0.10388187136111,0.07,0.107,1
AGFG1,0.700431418561031,0.0144293676729955,0.25,0.229,1
GNG10,0.70063841380583,-0.0371017773721345,0.41,0.431,1
RBM26,0.701131236855506,-0.0399199548997513,0.223,0.23,1
RIT1,0.702114132318207,-0.0338183239695876,0.274,0.281,1
MCC,0.702130941505431,0.0672629620515151,0.11,0.072,1
TEAD4,0.702444825892495,0.0388875907595047,0.166,0.151,1
MED10,0.702467032344308,0.0235364895868164,0.385,0.377,1
CPSF1,0.702878067311507,-0.161777828596194,0.089,0.121,1
FNBP1,0.702945658460892,0.0929208178875339,0.187,0.146,1
ZNF654,0.703621435727879,0.0186861867961555,0.135,0.121,1
DIP2A,0.703676208822931,-0.135507010359856,0.16,0.175,1
GABPB1-AS1,0.703873034626207,0.158518076604608,0.261,0.225,1
VASN,0.704407074513468,0.0551971990123943,0.102,0.069,1
ABLIM1,0.704629721877705,-0.0743440331533871,0.205,0.217,1
STAT2,0.704831885288703,-0.102261630483044,0.143,0.155,1
JAZF1,0.705332713152932,-0.00651133769604473,0.131,0.105,1
PSEN1,0.705770794385373,-0.0637213775999922,0.156,0.146,1
SEPTIN9,0.706146758153544,0.0180468880087781,0.25,0.25,1
BCAR3,0.706181180437036,0.063463924297555,0.12,0.09,1
PNPT1,0.706282646419707,-0.0841690296008953,0.111,0.132,1
PSMC1,0.70643685925964,0.047748454272398,0.276,0.25,1
PKN2,0.706611060556078,-0.0519621726359281,0.355,0.36,1
ELOVL1,0.706886460780878,-0.012667993414178,0.217,0.231,1
NDEL1,0.707428071707933,0.115912697564764,0.209,0.175,1
SCML1,0.707718731681202,0.136455840869071,0.256,0.178,1
TFPI,0.709082964895084,0.304739293608907,0.371,0.291,1
EMC10,0.709310095338275,-0.0746813265072975,0.242,0.241,1
SRGAP2B,0.709612155454823,0.0694064167618747,0.123,0.102,1
TGFBR1,0.70973321978377,0.154010733120934,0.151,0.095,1
TIAL1,0.709961405216498,-0.114007209664619,0.348,0.345,1
CKAP2,0.710499762352603,-0.191801369084329,0.076,0.139,1
SDC2,0.710657156111928,0.140536115332893,0.117,0.082,1
TICAM1,0.710962702229219,0.136050722493276,0.129,0.067,1
CRTAP,0.711614132313996,-0.0495623209115508,0.303,0.32,1
DDHD1,0.712236549788087,0.0470498133644309,0.215,0.182,1
EDN1,0.714046755951188,0.124039842911457,0.323,0.327,1
KIF1B,0.714489307764017,0.271840528918014,0.282,0.181,1
HERPUD1,0.714499239128413,0.376762279986668,0.546,0.454,1
PCMTD1,0.714733762864896,0.0524086298013713,0.366,0.343,1
DESI1,0.714853796337554,-0.061833943874897,0.15,0.17,1
TMEM184B,0.714868786992438,-0.0039658195046951,0.152,0.14,1
YARS,0.715385118038265,0.0640107039215829,0.14,0.126,1
NOL12,0.716999921351213,-0.0269323055257516,0.114,0.136,1
POLK,0.717149871113973,0.0269984924844231,0.163,0.141,1
ZNF394,0.717258715182716,0.101548006642421,0.166,0.117,1
FAM210A,0.717274039760923,-0.04164546290702,0.131,0.135,1
UBTD2,0.717718049071373,0.0533380593904399,0.124,0.11,1
ECM1,0.717735333337631,-0.066795139950535,0.124,0.123,1
TCF12,0.717745842985232,0.06999866402734,0.288,0.245,1
MPRIP,0.717958025761319,0.135663800095387,0.319,0.27,1
SNX4,0.718146137804085,0.0146281469631929,0.118,0.098,1
LPCAT2,0.718484469929595,0.0528359111727691,0.165,0.146,1
TAF8,0.718647371095642,-0.041644096304777,0.107,0.106,1
RBMS1,0.718781072530679,0.239920795350529,0.506,0.438,1
TP53I13,0.719321511702328,0.0566770468742638,0.146,0.135,1
COPRS,0.719447829019951,0.0174706452876382,0.332,0.305,1
NOLC1,0.719453095299189,0.027608268765704,0.231,0.216,1
ABHD17B,0.719939718700038,0.0584687994131948,0.127,0.092,1
NIBAN2,0.720081117575098,-0.0735232830289613,0.26,0.264,1
TCOF1,0.720179087312036,-0.0296796775138175,0.102,0.109,1
TRAPPC2B,0.720658852676955,0.00888707884224754,0.158,0.162,1
TFE3,0.720881116252821,0.0613448912165227,0.103,0.076,1
RGPD5,0.720901210473388,0.0764369578597439,0.104,0.087,1
NCOA7,0.7213799005107,0.328006295090181,0.603,0.535,1
PLTP,0.721571411243409,-0.0431696626994887,0.096,0.109,1
SIPA1L1,0.721760668457119,-0.0395233414848535,0.101,0.114,1
FOS,0.722327329060442,0.0760699101922615,0.828,0.838,1
BCL10,0.722506427110519,0.078527329682492,0.445,0.427,1
ETF1,0.722594777916661,0.0818978781417943,0.331,0.297,1
PRRC2A,0.722943142011169,0.0642669432675737,0.24,0.214,1
TGFB1I1,0.723555469677871,-0.14773534078638,0.209,0.227,1
ARFGAP1,0.723934849766619,-0.0461786863090063,0.091,0.118,1
CLPTM1L,0.724462618407082,-0.130338650437509,0.178,0.202,1
USO1,0.725013449726625,-0.0258470030989574,0.173,0.178,1
TMCO3,0.725926997329014,0.00358054200567237,0.18,0.163,1
CNOT2,0.726111460204521,0.231509021240607,0.388,0.315,1
MBD4,0.726116422104661,-0.0638049506642798,0.184,0.181,1
HIGD2A,0.726440070917531,-0.11044758867496,0.386,0.401,1
