"SYMBOL","log2FC_pub1","padj_pub1","log2FC_pub2","padj_pub2","log2FC_pub3","padj_pub3"
"LOC105373906",1.87080229830246,0.00632515429221407,3.82146115064809,8.14752410770654e-05,3.78622899863289,9.43663303052335e-08
"COL4A4",-1.96528220279764,1.60663065485972e-06,-1.36901754252148,0.00214852710301267,-2.45628572882658,5.95374767400296e-10
"COL4A3",-1.43429547694375,1.21709024544678e-13,-1.60307198403101,1.85399826600903e-05,-1.77195010903134,5.44418442457375e-08
"SLC19A3",-0.872995709552531,0.0192165606101685,-1.21753781933546,0.0384735950146917,-1.60075831193024,0.00543398401698328
"SP110",-0.674760915436,1.82507862549454e-09,-0.564918524569287,2.77479007248075e-05,-0.585736427898809,1.8288495775905e-06
"SP140L",-0.604260486173821,0.00489020115537888,-0.539572183829748,0.00414314179109532,-0.863742196352532,3.33441497723372e-12
"SP100",-0.51300021970589,3.64375290121317e-07,-0.348826830106166,0.000701810986989517,-0.368224849524768,0.00581372134745702
"ITM2C",1.38270461172413,2.20897244853987e-12,1.79335084728671,3.01170901539114e-14,1.36141270148938,1.54338182870989e-06
"HTR2B",1.27595948642289,0.0100638135643484,1.2335141000557,0.00150492743042223,1.47147020441943,0.000182025435757026
"ECEL1",2.48081150568418,0.000143719042363773,1.8813627651703,0.0051275697626505,3.3304138098311,6.9310030506599e-06
"EFHD1",-1.25435836799588,0.000846609354507292,-1.32844470253164,6.38702224234636e-05,-1.06723132429061,0.0111628943840158
"HJURP",0.925168514013123,0.0358821583778884,2.27528170921086,0.00120783531378772,3.21057597344377,4.30774240699515e-06
"MSL3P1",1.57831765001107,1.87591711317214e-11,1.45722750528465,2.78989303021777e-06,1.37825196097629,0.000927375326430899
"COPS8",0.252247814295667,0.0345960033950196,0.287358987467882,0.0256334274910437,0.31730925380403,0.000948543707252204
"COL6A3",1.07448035925735,1.59582064532964e-06,1.50699543581535,6.485259255938e-14,1.70228220792849,2.86584177093576e-10
"UBE2F-SCLY",0.265422282825659,0.0280173404857893,0.29105821585206,0.0228791122401229,0.477029743990598,1.83269951930904e-05
"SCLY",0.401925930020872,0.000699593402565421,0.341008282718037,0.0220504650335382,0.54489345571035,9.6107283587869e-07
"HES6",1.41855100173623,1.94453907068623e-05,2.14154626901394,3.31038520282182e-07,2.13253421535319,5.16914003228324e-07
"PER2",-0.625651874236751,0.00226282174662484,-0.533430804529911,0.0429647197485442,-0.762466305619915,0.012185559691137
"KIF1A",3.47810943685134,7.98950293615233e-06,2.51471281599338,0.000310126143470139,3.37323836945567,3.48222225326615e-10
"PASK",0.527413052235463,0.00341612705361889,0.510123559485737,0.00255925765227142,0.521795449827053,0.00707462768184223
"ATG4B",0.317848854124805,8.77401932628862e-08,0.30827395365818,0.00536587039682778,0.292302027341989,0.00324762048757696
"LMCD1",-1.28917581559749,2.9675219754828e-07,-0.769878929406051,0.0105503830457201,-1.6449778243382,1.3199674508743e-05
"LINC00312",-1.76254792991479,3.70378363934105e-11,-1.14825026778521,0.000911586704360701,-2.0449596503585,6.57419761109644e-07
"LOC107986009",-1.77469133783832,0.00188621871793037,-1.40042051698975,0.000284827012869761,-2.5876968132517,0.00119609646545122
"VHL",0.315195772051761,0.00591498427270249,0.353752183428233,0.000458795949211609,0.301140847205045,0.00546293085867216
"SEC13",0.424576520759353,0.000457201239083949,0.463821367664628,7.85007578396103e-05,0.517084199332334,7.38312818385576e-06
"SLC6A11",2.46446680471155,5.72940852386471e-08,1.77630291624397,0.0257333035171271,1.96506665665177,0.0199821370219738
"PPARG",-1.38344484863164,3.53468445163698e-06,-0.893246027776873,0.0055152359313698,-0.955482168269357,0.000668908768420315
"FGD5",-1.19992479758343,6.15186856061595e-39,-0.780589999452399,4.6317995699717e-05,-0.697510424820833,0.000582059087147305
"SH3BP5-AS1",-0.459513920425202,0.00210711044627795,-0.407486679587448,0.00731340862827588,-0.527572474405271,0.000176247091043877
"SH3BP5",-0.597291852649835,0.000601656080350615,-0.545583122041197,0.00111625200419675,-0.624291739116241,0.00201606530315426
"ANKRD28",-0.499626092922093,0.00154850249211798,-0.541061457412259,0.00159214930728727,-0.619166779088907,0.0131480633889441
"KAT2B",-0.817134408916143,1.86099440868779e-06,-0.853745426286747,3.17312422537587e-05,-0.605305369615974,4.70887455502989e-06
"NEK10",1.07422768379904,1.75676809340762e-05,1.38952997453055,0.0441188760781923,1.00922404640722,6.30622203490415e-06
"GPD1L",-0.658540467203019,4.25899491980062e-06,-0.740951569679187,1.67552424319254e-05,-0.503647169610199,0.0112337768605942
"SUSD5",1.22182996397753,0.000791941959410246,0.847817422538028,0.0120020574080983,0.744179333566741,0.00143294178523555
"PDCD6IP",-0.16394536071451,0.0204840375046627,-0.252798169299154,0.0173088517358381,-0.216454995905876,0.0054891001060033
"ARPP21",4.29213328109476,0.000158481404297936,4.50272262101407,0.0018573522580796,3.45812657473168,6.06278027444578e-07
"STAC",1.83278606132852,0.0132226333151823,1.74698427321857,0.0063762305970634,2.56594128735281,1.96637575858363e-05
"TRANK1",-0.655606821667179,0.00338822655952511,-0.805441900281389,0.00152768829447052,-1.01398970547668,0.000161666865056789
"LRRFIP2",-0.619166034946016,4.86766717875201e-05,-0.562293785917816,0.00111845921510519,-0.721645371963585,2.29334592550124e-05
"ITGA9",2.11078817133276,1.02136190372012e-05,1.57326964306045,1.34765415688245e-05,1.54900720027237,0.000980732930127275
"SCN5A",1.57936528280549,4.45383034317571e-09,1.90927631876323,2.69831971616085e-07,1.50326173497528,4.01357099056394e-08
"CSRNP1",-2.13235332078517,5.75698711263389e-17,-2.34152928356233,6.98107778845616e-11,-1.44775742407114,0.00367691146760503
"CTNNB1",0.656107080696571,5.51226254653667e-05,0.580349430955783,0.000295270072173851,0.529800364213038,0.00778559088144267
"KLHL40",4.25748583213922,6.3355699397361e-10,4.8900499380348,3.70494293014093e-05,4.0371337478101,1.61703308979227e-05
"HHATL",3.39900261545341,1.92911577190143e-07,2.49172069373301,0.000134937453000878,2.65276853800895,0.000260063481894714
"ACKR2",-1.2554769072137,4.60596997003715e-06,-1.43445445746213,0.0199034701409617,-1.8293860442378,0.000255094669601295
"ANO10",0.546209162428428,3.07109921649491e-08,0.453395742066983,0.00104528575517879,0.550661207117245,0.000592085469505214
"CLEC3B",-1.7077670457394,1.71053413645974e-20,-1.07306190927679,5.94025736121694e-05,-0.913818074079106,0.0141686414646106
"LRRC2",1.17847522664372,0.0162650582930499,0.819896986796478,0.0173825875549916,1.66300903901785,0.000643361136396771
"ALS2CL",-1.33009858957776,1.3339243501436e-20,-1.06488354355349,3.98155336629719e-07,-1.24652275837155,2.48112936739871e-17
"COL7A1",1.34110693781321,0.000453442353957507,1.54599541154417,6.42298298351413e-10,1.15524620210726,0.00204696210460021
"MIR711",1.30666121555143,0.00102281752571034,1.57789737762043,2.1408086694346e-05,1.33407332152268,0.00373286431088147
"NCKIPSD",-0.794637715980163,1.40629682186823e-08,-0.518844459778603,0.00115782880572111,-0.621043258634967,0.00557135901563975
"BSN",1.06584156058399,3.32460830453238e-06,1.02140461589994,0.000680229003613083,0.973045789925665,4.29706198295798e-05
"UBA7",-0.449941089853983,0.00217771015021337,-0.354147790935344,0.0167704575476413,-0.447250284564017,0.00144228929593519
"HYAL1",-0.891348852070307,4.29201831932397e-10,-0.594795435854233,0.000741581334700378,-0.599321334456813,0.00144859553125252
"CACNA2D2",0.995859262160534,0.0165753145101224,1.17779227749543,2.68101373847265e-05,0.888675224027441,0.000146104442740605
"POC1A",0.500765525046196,0.0325017643073754,0.864370679738364,0.00608314952286349,0.771969764912449,0.0380682894342796
"TLR9",0.626578234969073,0.000241112411264657,0.638757616411101,0.0271553604512238,0.594277327964523,0.0392186621040141
"NT5DC2",0.4737693014729,0.0205988416779654,0.804801433826738,9.58978544771679e-10,0.760056534263202,4.21187944012377e-06
"MUSTN1",-1.19765120805237,8.8321879169175e-08,-0.66526095403312,0.00812777235984997,-0.740493560177968,0.0181857858618896
"APPL1",-0.179473651053294,0.0188893782905033,-0.290230859518979,0.0245352909651883,-0.357860816745243,5.00634087153292e-05
"ARF4",0.335780118677556,0.0161449595851021,0.290834404559803,0.0366278628292264,0.422632170993476,0.00877418860830959
"LOC107984079",-2.29194358287023,1.28534097140245e-16,-2.290209666698,1.17155929985291e-05,-1.89162381271938,0.000265661198947969
"FAM107A",-2.0579431784077,9.47343849986225e-17,-1.65336721883272,7.54822904625162e-11,-1.98451630467218,7.58415794954227e-09
"CFAP20DC",1.63322477820624,2.18472335281959e-10,1.47130939481892,0.00853382040263664,1.41357901762387,0.00074676930376015
"CFAP20DC-DT",2.22847290417149,2.27371402554807e-05,6.36642505288644,1.39053953927725e-10,0.937601173762086,0.00745092993276909
"ATXN7",-0.435660761637382,9.80173489670871e-09,-0.438219025496797,0.0338716503647128,-0.64334190780077,0.00015497524901807
"ADAMTS9-AS1",1.01535978571484,0.0072835386299611,0.947926251988039,0.000476844872592394,0.816796661936511,0.0272306340531279
"ADAMTS9-AS2",-0.906262275602025,0.000749560837470059,-0.729708463803224,0.0168423121556572,-1.51975550030149,2.57188206182558e-09
"ARL6IP5",-0.455850391288174,0.000340599347737813,-0.385938564285257,0.00966417154007877,-0.332118109753318,0.0182883652466353
"FOXP1",-0.977360935830386,3.07565395943819e-07,-0.904786576571663,8.98412366214119e-07,-0.661948177295779,0.00140251141555336
"EIF4E3",-0.398018632527816,0.000182316982986953,-0.387120501265086,0.00183831395233858,-0.382919492305547,0.000176341687938021
"PDZRN3",0.494147934125512,0.000243957515103835,0.480853984924718,0.00569807798411188,0.48473217907258,0.0274937234222563
"ROBO1",0.664168894967841,0.00375171091027618,0.611778871422844,0.000679121899512216,0.323916880727884,0.0346753139536709
"PROS1",-0.989716728286116,1.92503041856249e-06,-0.877617705765828,6.78374863662575e-05,-1.13975019179066,1.46711483350255e-07
"TMEM45A",0.352827479639752,0.0153396302410666,0.836168170927224,4.40202390011191e-07,0.77155122341225,0.0029055086933998
"PHLDB2",0.928663115655167,2.5010305518976e-08,0.917635125400432,2.44628501800131e-07,0.936046140985565,6.80294471354829e-05
"LINC02042",4.19382633117202,0.000401126775268682,6.3549848908163,0.00137124358836683,4.35158768987968,0.000223255532034327
"ZDHHC23",-0.756229470484728,0.00134737398676577,-0.819836279162127,0.000209726653443343,-0.702802982474049,0.00489526381051906
"ARHGAP31",-0.863984852101543,2.84081049137394e-30,-0.787009938556782,7.38624691907427e-07,-0.879459611020474,5.88761767090228e-06
"POPDC2",1.88146121125772,3.43234399894715e-09,1.54251349399252,2.80319960349761e-06,2.44498827844378,5.04157796529236e-16
"POLQ",1.05027591132814,0.00298164832254315,1.36499172385206,0.0265450573056176,1.6203211973339,6.78203517058722e-07
"LOC105374071",1.00826922245975,0.000500789072829134,0.658309483225756,0.00955269644547386,0.853374809330945,0.000147145418160839
"MYLK",0.763073194986303,2.82463802341725e-06,0.550707015588747,0.0165951677717999,0.847531617701467,0.0117988756612875
"HEG1",-1.05583055447429,3.28741806698198e-13,-0.901275011296432,6.4383265514128e-06,-0.799860886572285,0.00158967024795982
"LOC107986124",-1.76907384719626,3.38480470019372e-05,-2.14817981089121,0.000451975551935388,-2.59940142250535,1.66499341734466e-06
"KLF15",-2.18271582331606,9.18780797273761e-07,-1.81871151593043,3.15906592220838e-06,-2.73095342743996,2.59938960651042e-08
"MCM2",0.847422232873863,0.000169677158793524,0.93917378141569,7.40739467098295e-05,1.1184688148108,1.76385973596423e-09
"LOC107986126",0.805784036857835,0.000231412563329431,0.897843487393931,0.00442374678963471,1.29592356955069,3.14923722174233e-08
"GATA2",-1.78249410927638,0.00229759242746343,-1.77372704905934,1.40053984178247e-06,-3.11761762084487,2.34108098628511e-37
"GATA2-AS1",-2.02130488514897,1.3391178155443e-05,-1.62037367076627,4.66859871782484e-07,-3.49751301613934,1.95009455486156e-72
"LOC90246",-2.02237433533281,0.00121866534640207,-1.52401587116519,0.00029871697241327,-3.99585126476061,1.78192675904509e-61
"EFCC1",-1.06418320550837,6.74580967715886e-07,-0.727803442221268,0.00248063958168139,-0.859339574528533,0.00912723242178821
"COL6A6",1.18591233123541,0.000552387046631654,1.37927567347202,0.000559265369601574,1.01533302709178,0.0323428302163987
"NUDT16L2P",-1.15726997606939,0.000452756973251399,-0.890663634542145,0.0187638920753973,-1.42273988654326,8.45779370773216e-05
"CDV3",-0.348355843002972,0.000453871685231151,-0.436409111601247,0.000244105768058356,-0.342940322901448,0.0483320621126295
"SLCO2A1",-1.71593991782797,3.46435500469439e-13,-1.28456973901279,2.28749599605223e-07,-1.18949219330755,0.00796596910466365
"AMOTL2",-1.76051404703536,1.16644992324694e-23,-1.6260577557489,4.38163224939927e-09,-1.6520346946897,7.97041036196286e-07
"NCK1",-0.406122288624178,6.14911715742118e-09,-0.247796473802517,0.0449491678396566,-0.396342184866497,4.82519435684567e-06
"PIK3CB",-0.533092174775778,2.5874417948866e-08,-0.630211287357291,4.53461662535204e-06,-0.491455207166328,0.00022804081232121
"RBP1",-1.64371754167536,2.28356187875911e-08,-1.14710991894953,0.000244105768058356,-0.997631928229795,0.00143736560704629
"RASA2",-0.371491588362427,2.02409401992113e-05,-0.425571196951594,0.0407298720040302,-0.373274708934905,0.00747083202043608
"CPA3",-1.40833379159846,0.0308122197372721,-1.29116757379361,0.0439928745669755,-2.88816068367966,5.28627479379639e-09
"SELENOT",-0.192966704432411,0.0178634121155608,-0.362431679734837,0.034076930072452,-0.21515348117848,0.0436488551644849
"LINC02066",2.67247588598191,4.27892495648599e-05,2.5416700766973,0.0140913322534078,2.29555716648206,3.86913315625122e-05
"TIPARP",-1.49952873352042,1.18262830792275e-10,-1.12314679261619,0.000396267969068488,-1.40297173925916,1.48902695756963e-13
"SHOX2",4.80239678273953,5.75835980506808e-14,4.85931800111836,2.37077881169068e-15,6.40897821467799,1.21129454582868e-22
"C3orf80",1.95930710626273,8.70753108000358e-06,1.94061256046842,1.38001439491667e-05,3.17036210874514,4.45894028564931e-09
"LOC105374191",-2.44729051051248,3.02557845411773e-06,-1.63982446773429,0.0455264391964449,-3.24201767773961,1.96450111524872e-06
"TNFSF10",-1.41882106806706,1.06020413286909e-16,-1.06261737080877,0.000214850744327631,-1.16254386512703,1.77604944357897e-05
"LINC00578",1.59191949412017,3.99093289445225e-05,1.4191391857706,0.000107089191754942,2.18182225247366,2.05915323168467e-08
"ZMAT3",1.84964547435085,5.96563858262329e-34,1.55876517705806,8.31822941121043e-20,1.85324569728112,3.43950644687081e-22
"PIK3CA",-0.447174037854737,0.00716958842885952,-0.469474804207566,0.00582717687965234,-0.475807494885541,0.0122277762382688
"EEF1AKMT4",0.80273369585481,0.00917863642701684,1.3161334862153,0.000522613141901184,1.47721028323183,0.00139538958451859
"CAMK2N2",1.99470340484109,1.17419005097645e-07,2.72185856126209,2.4694843722142e-05,3.25322564536913,1.41255197172809e-08
"CHRD",-0.791088106109029,0.0104230579832655,-0.673433914968832,0.0182642519822794,-0.84745039421326,0.000545385643964733
"EPHB3",1.01489829812418,0.00700182164928646,1.29101758840886,0.000390017394298956,1.32276109410416,7.0165525430986e-05
"SENP2",-0.432313853398212,1.95392719826464e-06,-0.448319657909597,3.99051991280469e-06,-0.52342653419444,2.00250506508452e-05
"RFC4",0.514311928624256,8.66075689614732e-05,0.48209242037671,0.00217454089939636,0.358144023426711,0.0461527999009671
"P3H2",1.2717320874074,8.92022469809647e-05,1.11126719570486,0.000213793276369322,1.60150201135857,2.43526178912225e-09
"P3H2-AS1",2.81893949275355,1.17820664543362e-05,2.18627613489761,0.00108397582450638,3.65345715948759,4.59695813273364e-08
"OSTN",5.44854043114744,0.000118475230191721,4.51228840527599,1.39667344968374e-05,2.08012251095252,0.00261806739873159
"PYDC2-AS1",3.24160454191015,0.00435335519931357,2.26108533163148,0.0276701016937816,4.33813607640097,2.8692775828533e-10
"FGF12",-1.46176048153153,1.65484838963341e-06,-0.862221305031436,0.0378414313437501,-0.805023334393648,0.00747190194820654
"XXYLT1",0.49110667327836,3.28397155189985e-06,0.62173921513345,1.59856031335676e-07,0.487103582901013,5.3513974136293e-05
"ACAP2",-0.19415009541679,0.00717972021804778,-0.27838156991385,0.0309415599561981,-0.229537327590329,0.0096979345725764
"APOD",-0.997477668194634,0.010330543230614,-1.43209613249187,0.000131324327425948,-1.20810256610042,0.0163420804241442
"SLC49A3",-0.943137304362818,2.90925866086304e-05,-0.721227603340921,0.00172197367072275,-0.745638560041287,0.0291771243733276
"CPLX1",-0.763410055183683,0.00432685490612809,-0.884736782800368,0.000163839980637325,-0.704892408768159,0.00297932121829701
"NICOL1",1.19719858151275,0.000211601646413151,1.27673930229376,0.000299581688683337,1.91011541664227,0.000290081506407291
"NAT8L",1.66823128883146,5.80430563464412e-07,1.43482299438513,0.00139489477677502,1.85767304307705,0.0103173742720789
"MXD4",0.347825965477954,0.0369184977686337,0.344511118009713,0.00569381731714628,0.555709394304801,0.00025010601623437
"EVC",0.299713806273816,5.55617042792986e-05,0.504834212299269,0.000240697857998673,0.300288385986504,0.0106106896598291
"CRMP1",1.49082736655767,5.47830001402339e-08,1.37117258761638,9.88299257632941e-08,1.26872785880584,6.03051627688356e-12
"MAN2B2",-0.548158177118221,8.24798747032259e-05,-0.411797938837052,0.00458547258858268,-0.365857849034312,0.0345323078657165
"SORCS2",0.862481893411035,0.00224220135208756,1.17891608889826,0.000556017232283595,0.89986786508538,0.0114488018828581
"LOC105374373",1.61210754454959,5.393099084781e-05,2.44509199605442,1.38990838556848e-13,1.48312480726049,7.77446238828342e-05
"HTRA3",1.82752255269443,8.89591961376674e-10,2.56075409299312,3.01237945919857e-14,1.64775908836919,2.04173868004964e-06
"LINC02517",1.95032446994689,0.0249377223474519,2.57240446540919,0.0125023506961215,3.16697342124113,0.00377930973574729
"HS3ST1",-1.46187151803642,1.82814966151033e-44,-1.15242274178774,1.96231366987766e-07,-1.44319403707134,7.51396075076316e-16
"BST1",-1.64338568172003,4.84021071067416e-14,-1.12103632671232,0.0023829132659601,-0.746247460952726,0.0433360463474297
"TAPT1",-0.488123405725628,1.60012142147347e-06,-0.506332387734058,9.60492967820086e-06,-0.43952817164044,0.0306141254064245
"LDB2",-1.10015652950815,7.79605742075426e-09,-0.580035840961905,0.0119696566558545,-0.628185326075914,0.00212279476378457
"RBPJ",0.550369702376185,8.33803638851514e-05,0.468996992844014,0.0237906834823359,0.758548542804913,0.00831558922870177
"ARAP2",-1.35123558354886,4.93547203821704e-11,-1.24687719201401,6.02000172832532e-07,-1.15160119903495,8.9500183649312e-05
"DTHD1",-2.15513347013759,0.000106953216238406,-3.54011895971996,0.00170536598540111,-1.77606460725908,0.000148807711051981
"FAM114A1",0.577724292423152,0.00656346487380742,0.422701358405378,0.0149497986898984,0.602425627668017,0.01021193846277
"N4BP2",0.737856202328821,1.13542305924615e-05,0.790544130233266,0.000190867977969684,0.49934878724298,0.03629615396362
"UCHL1",1.04957478435789,0.0400427327112983,1.32294900866071,0.0137700399657969,1.26349777090553,2.20353362539209e-07
"BEND4",-1.91688346823924,0.00333438778615821,-2.50598530282763,0.00861670504110095,-2.4910168925526,0.00320278765961732
"GABRA2",3.7300238214856,2.28602443054499e-09,6.47603204363622,1.84233216038806e-07,3.2002270907925,8.75041559904322e-06
"SLC10A4",2.06334702836472,0.00010787190950614,1.93641495858408,0.0103183128506368,1.30139030713723,0.017580458713042
"SPATA18",1.79008521608999,1.95945616088436e-10,1.48648573172813,8.32986500438008e-05,2.08967714172581,4.24686395392578e-21
"DANCR",0.346233089188769,0.00454818581665424,0.562301640573492,0.0256089215382151,0.40045357593828,0.0227467722559478
"ERVMER34-1",2.07993386324069,0.000134785023541064,2.68228763452773,2.21851214157592e-06,2.42267045099811,1.88041871807818e-11
"RASL11B",1.51103792681239,2.83595414494021e-10,2.52442864992177,1.64248841417835e-15,2.08972011756509,6.93528306195398e-08
"LOC101928658",2.48260271088528,1.66148294953948e-06,3.61069111258611,9.23367145641453e-10,1.4735054209764,4.32300992909339e-13
"LNX1",-0.638085998876184,3.74444743261338e-09,-0.43316078831456,7.57839148326185e-05,-0.731107649178896,3.54408180432718e-06
"KDR",-1.39051727258408,1.13542305924615e-05,-0.902713288191155,2.84521436904116e-05,-1.27961510586529,0.000192774121847176
"CRACD",1.03644660621943,2.20405389011112e-06,1.28511797836117,1.23959358498621e-07,1.89428052969352,9.03219456355993e-11
"ARL9",0.901343481775476,0.00496746643892295,0.993862451521866,0.0106829844019019,0.822329942119124,0.0288539959582163
"HOPX",2.08955134062272,1.77818094984396e-07,2.14528984695467,2.50349838559453e-09,3.59814345411201,5.17003976721538e-18
"CENPC",-0.261257830909593,0.0451538872019384,-0.29144609110991,0.0198812200540162,-0.522763068820482,4.10121192290083e-05
"UGT2B11",4.10069451711732,0.00108572136430282,4.09644866288372,0.0128521303474707,4.44999487164828,0.0079805053024778
"SULT1E1",4.61155663607192,1.49060042517624e-07,3.98496389770938,0.000282863710060662,6.24602245065674,1.36192766509582e-12
"BTC",-1.62783773107962,1.22759400382003e-07,-1.54687507812991,0.00012561057930858,-2.04542439576358,3.11254209003014e-07
"NAAA",-0.687505721371163,0.000171092121390546,-0.643873165857103,0.000149505161451375,-0.684848814624795,0.00405515053502954
"FRAS1",1.20003748653779,0.00476622460116874,1.45990346240926,0.00142807783321655,1.44428627825551,0.00539367676458137
"LINC01094",1.67784928144386,3.32698715356632e-10,1.53788346474708,4.54486851966993e-06,2.04227017742142,1.13058680993602e-06
"PRDM8",0.841441567466639,0.00155767069849402,1.31806927465717,2.43621058713409e-07,0.785011036401943,0.00403490020673747
"SEC31A",0.45476965745399,6.24041157198959e-06,0.336032113666228,0.000533173424665245,0.498061889253871,3.25255012476276e-05
"WDFY3-AS2",-0.824921592555195,0.000109608535117477,-0.518475106846907,0.0479717269082069,-0.805563586569415,0.000157533585724304
"SLC10A6",-2.12358136024464,4.49757886439047e-09,-2.09775608175423,0.00621240978780191,-1.71312623107827,0.000345166192727118
"PKD2",-0.721229034445363,0.0011371491802025,-0.906957681491519,2.8818409266663e-08,-0.811585040760939,0.00305957573771563
"LOC105377326",4.18694070553099,4.66244680087317e-06,5.95691875685545,1.11791495729497e-10,5.71104717052046,4.0279541867992e-22
"HERC3",-0.603975631084568,1.43930072443333e-05,-0.737642388204174,4.7970159006034e-08,-0.656539783392192,1.20234581769489e-09
"FAM13A-AS1",-0.479426939921992,0.00141837731909581,-0.545874899218915,0.00342196480582446,-0.737785320794003,6.78597082860019e-08
"FAM13A",-0.392648836824645,0.00483376588964802,-0.375803553558172,0.011684570859383,-0.510223831786579,2.4512580822242e-05
"METAP1",0.326743918468859,0.0428629116143518,0.35658966248934,0.00349085881852756,0.42494893966736,0.00151322835728471
"ADH1B",-3.2725914122947,7.71815177186125e-14,-1.97310561573203,0.000172499541499465,-2.58343546145901,1.2327279996146e-06
"ADH1C",-2.67825735223892,1.45392048416801e-11,-1.74337402818275,0.00119345756817224,-2.01877770222108,1.95773303349165e-05
"EMCN",-1.52836238944313,9.92876644321726e-14,-1.00763054264808,2.64100032862839e-06,-1.26701130233871,4.30462044732872e-09
"DKK2",2.8820136873014,1.34612798054725e-07,2.12027733840106,6.05130359464479e-07,4.03908991635012,7.345808233787e-17
"OSTC",0.223407457416806,0.0322016057119783,0.538180542516086,0.0152976401779521,0.470898248645984,0.00103111850458942
"MCUB",-1.05877067177899,1.03727731013179e-05,-0.978648102060818,8.86750834893651e-06,-1.43620022523001,5.07025444948008e-11
"FAM241A",-0.655072865473637,6.87893407349903e-05,-0.645360212359753,0.00238332308633796,-0.70463126936398,1.09083785438945e-05
"CAMK2D",-0.258484124802111,0.0350686947944702,-0.348977101615666,0.00407171180354268,-0.341484466954037,0.00436612183056025
"ARSJ",-1.17235628624405,1.09749891957602e-06,-0.9305265189174,0.00664688561951925,-1.43371028748846,0.000143420556077038
"SEC24D",0.449198883368818,0.00574473469944366,0.355169201803872,0.0495742206658398,0.515638174108634,0.0131611258682083
"SMIM43",3.07122110576862,7.98457374656995e-05,2.68357478144234,0.00608674796472917,3.17793928225509,0.0376397819400252
"LOC105377406",2.75961518985373,0.000289628029880675,3.65151812203478,2.19002871149837e-06,2.75495474728833,7.33655394736354e-05
"HSPA4L",0.991428120501267,3.41963759682846e-07,0.983011035628934,0.00016533107228782,0.557656938344054,2.95037980905893e-06
"PCDH10-DT",2.16417039191571,0.00213347764581645,2.95260995764244,0.0031989941426861,2.8015829799035,6.54197985869252e-08
"PCDH10",2.40377579653286,0.000169319140530249,4.17902591826138,8.91208045035408e-09,3.44632892884372,6.09328630770596e-14
"SLC7A11",2.03842009795897,1.61371004366164e-05,2.25674748893916,0.000927873690877313,2.6537118946952,1.33619255196554e-10
"IL15",-1.67094579565941,3.98843782132761e-07,-1.16052901464161,0.00824183294348532,-1.51189934478819,5.34752158599757e-05
"C4orf51",0.827922490507732,2.15256588920479e-09,0.649837899426623,1.44407685122162e-05,0.68148693521162,2.33852145086039e-05
"ZNF827",0.789058448645092,4.21818166572632e-11,0.620109731662289,0.000748535365467988,0.613288824882496,2.91832239676426e-08
"EDNRA",1.4112244531969,5.70914603933639e-06,1.37851679874327,2.11229426845966e-09,1.5992078575759,0.000116073263696095
"ARHGAP10",-1.50662924343599,8.16045101911049e-10,-0.945600401740088,0.000197530058679734,-1.98404332409583,9.09730528775305e-30
"NR3C2",-1.36630770147541,3.69111281865837e-22,-0.996916756025639,0.000103191863859331,-1.29890744552831,9.91433773088891e-14
"LOC107986195",-1.87042396147423,4.61472020642823e-05,-2.22225194820698,0.0124970537862671,-1.88403714294224,3.02824002534571e-07
"TDO2",5.66539421717005,5.02755356499522e-10,5.41312925644858,1.53587812981243e-24,6.28380809421728,2.34972913475102e-36
"PDGFC",1.31492621330161,5.03698824748382e-09,1.12884172304629,7.02506647746494e-06,1.33397648815235,4.50194930145487e-08
"GRIA2",3.28763633489084,1.50028366508408e-08,4.01542581826722,1.57564326964428e-16,3.21222916055364,2.22961919544179e-07
"LOC107986238",1.9993578567829,0.0114028080212727,2.39041866740503,0.00140914428933733,2.85854706454273,3.43820064322714e-06
"LOC105377509",3.24511643766705,3.6643975669823e-05,3.76279762059726,3.32281392645629e-12,3.57509910332618,9.41733903212863e-11
"GASK1B",0.618446606725847,0.00020695810558005,0.978219709157687,1.91036241227739e-09,0.730127890503644,0.000157200289150524
"GASK1B-AS1",0.635090787617328,0.000168159856687934,1.07374928116614,1.96353048310285e-08,0.689397151852327,6.89993619041836e-06
"TMEM144",0.830875927311069,0.0166553834836288,0.938169802197923,3.74295156712293e-05,0.699431109111536,0.00245410307301268
"FNIP2",-0.637449289038011,5.10306439048849e-08,-0.541454539263356,0.00340424194004343,-0.488314858003608,0.0238806966261048
"RAPGEF2",-0.459919786763216,1.54202938988507e-07,-0.427990411620092,0.00366253740650707,-0.276384814772253,0.0360214673128984
"TMEM192",-0.541244985387081,6.63653276772345e-06,-0.598535577646249,1.96080642170213e-05,-0.623349943555531,0.000280761082517743
"GPM6A",-1.9296646459382,3.08322385794099e-08,-1.83396078695063,2.56493653714886e-06,-1.80093917225101,5.54749601781777e-16
"WDR17",0.771942637282216,0.0133854138103015,0.618913975796504,0.0267447060127282,0.511296203595077,0.0163262572008381
"ASB5",6.40382185073912,6.18673010883846e-19,5.87313876240385,1.94045226057957e-10,7.89785506527262,6.8750806022694e-35
"SPCS3",1.28015955249655,1.45586812959897e-07,1.33258690215447,8.43128149623349e-08,1.6436154077562,4.36769489563246e-11
"WWC2",-0.60430744235031,6.49162806191086e-11,-0.571375874217632,0.00226338033342407,-0.511905679823006,0.000219112224085397
"IRF2",-0.275713808713267,0.000107079398056559,-0.30319789008229,0.0303430085545439,-0.215731729340664,0.043728073616348
