"","exp_id","cmap_score","p","q","subset_comparison_id","analysis_id","name","concentration","duration","cell_line","array_platform","vehicle","vendor","vendor_catalog_id","vendor_catalog_name","drug_concept_id","cas_number","DrugBank.ID","valid"
"84",591,-0.449327273492883,0,0,"InII_endo","cmap","cyanocobalamin",3e-06,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","433","Cyanocobalamin [68-19-9]","MMS_635","68-19-9","DB00115",1
"85",1151,-0.448824281471634,0,0,"InII_endo","cmap","naloxone",1.1e-05,6,"PC3","HG-U133A","DMSO","Prestwick Chemical","111","Naloxone hydrochloride [357-08-4]","C0700549","357-08-4","DB01183",1
"86",3478,-0.448734124906646,0,0,"InII_endo","cmap","zomepirac",1.28e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","779","Zomepirac sodium salt [64092-48-4]","C0149477","64092-48-4","DB04828",1
"87",756,-0.44859296960455,0,0,"InII_endo","cmap","dipyridamole",8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","142","Dipyridamole [58-32-2]","C0012582","58-32-2","DB00975",1
"88",2084,-0.448287299805574,0,0,"InII_endo","cmap","fluvoxamine",9.2e-06,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","995","Fluvoxamine maleate [61718-82-9]","C0085228","61718-82-9","DB00176",1
"89",364,-0.448218759647107,0,0,"InII_endo","cmap","sirolimus",1e-07,6,"MCF7","HT_HG-U133A_EA","DMSO","Sigma-Aldrich","R0395","Rapamycin","C0072980","NULL","DB00877",1
"90",3594,-0.448030805299523,0,0,"InII_endo","cmap","doxorubicin",6.8e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","438","Doxorubicin hydrochloride [25316-40-9]","C1445757","25316-40-9","DB00997",1
"91",2651,-0.447736765463528,0,0,"InII_endo","cmap","etomidate",1.64e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","1041","Etomidate [33125-97-2]","C0015131","33125-97-2","DB00292",1
"92",3960,-0.447270790786173,0,0,"InII_endo","cmap","rimexolone",1.08e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","1020","Rimexolone [49697-38-3]","C0140594","49697-38-3","DB00896",1
"93",4809,-0.443713718990351,0,0,"InII_endo","cmap","oxprenolol",1.32e-05,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","1057","Oxprenolol hydrochloride [6452-73-9]","C0030040","6452-73-9","DB01580",1
"94",1115,-0.443603546108175,0,0,"InII_endo","cmap","minaprine",1.08e-05,6,"PC3","HG-U133A","DMSO","Prestwick Chemical","66","Minaprine dihydrochloride [25953-17-7]","C0771667","25953-17-7","DB00805",1
"95",4080,-0.443378450330668,0,0,"InII_endo","cmap","felodipine",1.04e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","478","Felodipine [72509-76-3]","C0015772","72509-76-3","DB01023",1
"96",1454,-0.442201414939329,0,0,"InII_endo","cmap","terfenadine",8.4e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","138","Terfenadine [50679-08-8]","C0085173","50679-08-8","DB00342",1
"97",5951,-0.441910830278785,0,0,"InII_endo","cmap","trazodone",9.8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","292","Trazodone hydrochloride [25332-39-2]","C0040805","25332-39-2","DB00656",1
"98",5842,-0.44141678672145,0,0,"InII_endo","cmap","nortriptyline",1.34e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","254","Nortriptyline hydrochloride [894-71-3]","C0028420","894-71-3","DB00540",1
"99",5695,-0.441399382415152,0,0,"InII_endo","cmap","naproxen",1.58e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","791","(R) -Naproxen sodium salt [26159-34-2]","C0546873","26159-34-2","DB00788",1
"100",2202,-0.440512553221971,0,0,"InII_endo","cmap","capsaicin",1.3e-05,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","879","Capsaicin [404-86-4]","C0006931","404-86-4","DB06774",1
"101",2266,-0.440214328584679,0,0,"InII_endo","cmap","prazosin",9.6e-06,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","947","Prazosin hydrochloride [19237-84-4]","C0700578","19237-84-4","DB00457",1
"102",2119,-0.440195650535303,0,0,"InII_endo","cmap","levocabastine",8.8e-06,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","1039","Levocabastine hydrochloride [79547-78-7]","C0064870","79547-78-7","DB01106",1
"103",2762,-0.440139618248466,0,0,"InII_endo","cmap","mebendazole",1.36e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","217","Mebendazole [31431-39-7]","C0025023","31431-39-7","DB00643",1
"104",2169,-0.438289101596745,0,0,"InII_endo","cmap","beclometasone",7.6e-06,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","855","Beclomethasone dipropionate [5534-09-8]","NULL","5534-09-8","DB00394",1
"105",4819,-0.438091222228205,0,0,"InII_endo","cmap","benzylpenicillin",1.12e-05,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","1078","Benzylpenicillin sodium [69-57-8]","NULL","69-57-8","DB01053",1
"106",3908,-0.437942504503129,0,0,"InII_endo","cmap","ouabain",5.4e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","471","Strophantine octahydrate [11018-89-6]","C0029904","11018-89-6","DB01092",1
"107",4492,-0.436720205630899,0,0,"InII_endo","cmap","hexestrol",1.48e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","699","Hexestrol [84-16-2]","NULL","84-16-2","DB07931",1
"108",789,-0.436604036911846,0,0,"InII_endo","cmap","labetalol",1.1e-05,6,"HL60","HG-U133A","DMSO","Prestwick Chemical","277","Labetalol hydrochloride [32780-64-6]","C0699440","32780-64-6","DB00598",1
"109",3728,-0.435905807313595,0,0,"InII_endo","cmap","hydralazine",2.04e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","169","Hydralazine hydrochloride [304-20-1]","C0020223","304-20-1","DB01275",1
"110",5286,-0.435535726939165,0,0,"InII_endo","cmap","chlorprothixene",1.14e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","348","Chlorprothixene hydrochloride [6469-93-8]","C0304384","6469-93-8","DB01239",1
"111",5947,-0.435001051411937,0,0,"InII_endo","cmap","difenidol",1.16e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","252","Diphenidol hydrochloride [3254-89-5]","NULL","3254-89-5","DB01231",1
