"exp_id","cmap_score","p","q","subset_comparison_id","analysis_id","drug_name","concentration","duration","cell_line","array_platform","vehicle","vendor","vendor_catalog_id","vendor_catalog_name","drug_concept_id","cas_number","DrugBank.ID"
18436,-0.563827871875508,3e-05,0.000251743945658594,"file16e95f7ba187_logFC_0","TAHOE","Diphenhydramine",5,24,"ACH-000348","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
18452,-0.783155107252906,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Docetaxel",0.0500000007450581,24,"ACH-000940","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
18669,-0.782836759054731,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Docetaxel (Trihydrate)",0.5,24,"ACH-000793","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
18811,-0.722353972263752,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Dorzolamide (hydrochloride)",0.5,24,"ACH-000997","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
19040,-0.645558988106805,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Doxorubicin (hydrochloride)",5,24,"ACH-000493","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
19123,-0.645138919182586,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Doxycycline (monohydrate)",0.5,24,"ACH-000601","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
19211,-0.620532715209727,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Drospirenone",0.0500000007450581,24,"ACH-000997","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
19439,-0.734075352651679,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","ERK5-IN-2",0.5,24,"ACH-000932","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
19552,-0.727098659189962,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","ETC-206",0.5,24,"ACH-000940","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
19719,-0.854939403793608,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","EX229",0.5,24,"ACH-000793","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
19804,-0.758202299324638,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Econazole",0.0500000007450581,24,"ACH-000927","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
20046,-0.673174083224607,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Edoxaban (tosylate monohydrate)",0.5,24,"ACH-000842","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
20231,-0.715047330871943,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Elagolix sodium",5,24,"ACH-000628","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
20334,-0.702283461756576,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Elimusertib hydrochloride",0.5,24,"ACH-000139","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
20411,-0.634256288640987,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Encorafenib",0.0500000007450581,24,"ACH-000997","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
20613,-0.936559678142139,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Entecavir (monohydrate)",0.5,24,"ACH-000311","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
20799,-0.75310545643458,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Entrectinib",5,24,"ACH-000861","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
20935,-0.734068710070154,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Epirubicin (hydrochloride)",5,24,"ACH-000757","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
21013,-0.659748930246945,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Eplerenone",0.0500000007450581,24,"ACH-000311","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
21177,-0.641012686339283,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Erdafitinib ",0.0500000007450581,24,"ACH-000437","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
21358,-0.910502813678563,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Erlotinib",0.5,24,"ACH-000521","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
21542,-0.750557877705117,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Erythromycin",5,24,"ACH-000389","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
21597,-0.794110508762259,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Esmolol (hydrochloride)",0.0500000007450581,24,"ACH-000552","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
21861,-0.825979632060469,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Estrone sulfate (potassium)",5,24,"ACH-000875","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
21957,-0.727750722752527,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Everolimus",0.5,24,"ACH-000496","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
22146,-0.901446992199428,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Fedratinib (hydrochloride hydrate)",5,24,"ACH-000148","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
22234,-0.734077930369883,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Fenofibrate",0.5,24,"ACH-000940","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
22442,-0.61991792941811,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Ferulic acid",5,24,"ACH-000389","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
22558,-0.730674152624712,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Filgotinib",0.5,24,"ACH-000521","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
22719,-0.58444119035061,2e-05,0.000186013093289689,"file16e95f7ba187_logFC_0","TAHOE","Finasteride",0.5,24,"ACH-000790","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
22911,-0.802480161484131,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Fingolimod (hydrochloride)",5,24,"ACH-000875","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
22980,-0.658878256352093,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Flumatinib (mesylate)",0.5,24,"ACH-000558","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
23204,-0.731904319065994,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Flutamide",5,24,"ACH-000950","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
23348,-0.565418026578257,2e-05,0.000186013093289689,"file16e95f7ba187_logFC_0","TAHOE","Fluvoxamine",5,24,"ACH-001021","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
23434,-0.642840784260849,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Fluvoxamine (maleate)",0.5,24,"ACH-000940","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
23619,-0.630606437950357,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Folic acid",0.5,24,"ACH-000790","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
23734,-0.694986833808559,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Fostamatinib (disodium hexahydrate)",0.5,24,"ACH-000940","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
23903,-0.70428793508909,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Fulvestrant",0.5,24,"ACH-000957","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
23980,-0.721711723858963,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Fumaric acid",0.0500000007450581,24,"ACH-000558","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
24234,-0.702899932979327,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Furosemide",5,24,"ACH-000940","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
24369,-0.60712114482414,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Fusidic acid",0.5,24,"ACH-000790","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
24512,-0.655562418454876,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Futibatinib",0.5,24,"ACH-000463","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
24638,-0.797923449700786,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","GSK1059615",0.5,24,"ACH-000580","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
24859,-0.698744651234727,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Gallic acid",5,24,"ACH-000311","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
24973,-0.717241762207478,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Gallic acid (hydrate)",0.5,24,"ACH-000437","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
25058,-0.791742180590972,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Gefitinib",0.0500000007450581,24,"ACH-000521","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
25240,-0.714335384932642,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Gemcitabine",0.5,24,"ACH-000120","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
25445,-0.7824810339426,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Gemfibrozil",5,24,"ACH-000861","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
25623,-0.658303425192635,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Glasdegib",5,24,"ACH-000437","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
25630,-0.653236920062976,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Glycyrrhizic acid",0.0500000007450581,24,"ACH-000558","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
25909,-0.62696699727555,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Goserelin (acetate)",5,24,"ACH-000311","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
26021,-0.785351323162582,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","HI-TOPK-032",0.5,24,"ACH-000932","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
26134,-0.758498637775072,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Harringtonine",0.5,24,"ACH-000940","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
26307,-0.724620480565988,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Hesperidin",0.5,24,"ACH-000496","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
26490,-0.663751928331502,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Hexylresorcinol",5,24,"ACH-000120","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
26590,-0.533539980409342,1e-04,0.000673864579627653,"file16e95f7ba187_logFC_0","TAHOE","Homoharringtonine",0.5,24,"ACH-000120","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
26739,-0.770327687469514,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Hydroxyfasudil",0.5,24,"ACH-000138","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
26902,-0.737532667621083,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Hydroxyurea",0.5,24,"ACH-000750","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
27034,-0.732047977284354,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","IQ 1",0.5,24,"ACH-000940","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
27246,-0.687480121826928,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Idarubicin (hydrochloride)",5,24,"ACH-000148","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
27308,-0.885934581477707,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Idoxuridine",0.0500000007450581,24,"ACH-000521","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
27558,-0.749563473336479,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Imiquimod (hydrochloride)",5,24,"ACH-000521","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
27636,-0.650586133462352,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Imiquimod (maleate)",0.5,24,"ACH-000927","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
27858,-0.785949948643922,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Indacaterol (maleate)",5,24,"ACH-000521","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
27939,-0.678450870673895,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Infigratinib",0.5,24,"ACH-000138","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
28096,-0.755244466828732,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Ipatasertib",0.5,24,"ACH-000148","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
28304,-0.677475799191786,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Irinotecan",5,24,"ACH-000950","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
28434,-0.776855064819699,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Irinotecan (hydrochloride)",5,24,"ACH-000940","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
28609,-0.691817628419938,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Isocorydine",5,24,"ACH-000311","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
28693,-0.619893441095174,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Ivabradine (hydrochloride)",0.5,24,"ACH-000997","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
28807,-0.622961718901813,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Ivermectin",0.0500000007450581,24,"ACH-000496","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
28970,-0.687812647475224,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Ixazomib",0.0500000007450581,24,"ACH-001190","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
29183,-0.742241167349432,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Ixazomib citrate",5,24,"ACH-000681","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
29343,-0.766102906476418,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","L-Eflornithine (monohydrochloride)",5,24,"ACH-000997","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
29524,-0.679753808082931,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","L-Thyroxine (sodium salt pentahydrate)",5,24,"ACH-000890","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
29615,-0.754684308834435,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","LB-100",0.5,24,"ACH-000164","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
29734,-0.779687977125725,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","LJI308",0.5,24,"ACH-000940","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
29916,-0.7767526500926,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","LY-2584702 (tosylate salt)",0.5,24,"ACH-000943","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
30084,-0.672693537065605,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","LY2090314",5,24,"ACH-000222","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
30271,-0.725670107589992,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Lactate (calcium)",5,24,"ACH-000493","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
30345,-0.578602162903859,2e-05,0.000186013093289689,"file16e95f7ba187_logFC_0","TAHOE","Lapatinib ditosylate",0.5,24,"ACH-000148","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
30507,-0.616650175879696,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Larotrectinib",0.5,24,"ACH-000521","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
30717,-0.582930548340148,2e-05,0.000186013093289689,"file16e95f7ba187_logFC_0","TAHOE","Larotrectinib sulfate",5,24,"ACH-000348","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
30739,-0.7656992952915,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Lenalidomide (hemihydrate)",0.0500000007450581,24,"ACH-000120","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
30952,-0.601968583563676,1e-05,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Levobupivacaine (hydrochloride)",0.5,24,"ACH-000957","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
31139,-0.849043567403365,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Lidocaine (hydrochloride)",5,24,"ACH-000120","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
31239,-0.704965775833693,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Ligustrazine",0.5,24,"ACH-000120","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
31382,-0.647168773125107,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Lipoic acid",0.5,24,"ACH-000681","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
31611,-0.705041818520707,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Lonafarnib",5,24,"ACH-000463","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
31768,-0.797733789126788,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Loperamide (hydrochloride)",5,24,"ACH-000790","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
31796,-0.621662449784066,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Lopinavir",0.0500000007450581,24,"ACH-000552","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
32035,-0.604790986710871,1e-05,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Lucanthone",5,24,"ACH-000927","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
32133,-0.610260012452362,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Lumateperone (tosylate)",0.5,24,"ACH-000940","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
32290,-0.798958998417678,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","MK-3903",0.5,24,"ACH-001039","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
32456,-0.628185563984914,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","MK-8353",0.5,24,"ACH-000496","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
32611,-0.785432620429012,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","ML264",0.5,24,"ACH-000463","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
32752,-0.669920407993306,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Macitentan",0.5,24,"ACH-000957","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
32937,-0.829150027165184,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Malotilate",5,24,"ACH-000580","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
33057,-0.73285103564786,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Mebendazole",0.5,24,"ACH-000521","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
33207,-0.671202921942727,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Medroxyprogesterone acetate",0.5,24,"ACH-000521","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
33418,-0.720309841728102,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Megestrol",5,24,"ACH-000790","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
33439,-0.617989796201633,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Meloxicam",0.0500000007450581,24,"ACH-000120","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
33721,-0.659787992592034,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Menadione",5,24,"ACH-000493","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
33756,-0.574510332684277,2e-05,0.000186013093289689,"file16e95f7ba187_logFC_0","TAHOE","Methotrexate",0.0500000007450581,24,"ACH-000496","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
33906,-0.721459008331978,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Methyl aminolevulinate (hydrochloride)",0.0500000007450581,24,"ACH-000496","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
34125,-0.763824302727226,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Methylprednisolone succinate",0.5,24,"ACH-000236","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
34222,-0.695957939570354,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Methylthiouracil",0.0500000007450581,24,"ACH-000437","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
34390,-0.611059005952546,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Mifepristone",0.5,24,"ACH-001039","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
34612,-0.653236920062976,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Minodronic acid",5,24,"ACH-000628","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
34683,-0.737600878010477,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Mitoxantrone (dihydrochloride)",0.5,24,"ACH-000940","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
34852,-0.835778629526374,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Monocrotaline",0.5,24,"ACH-000957","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
35041,-0.636147738944563,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Mozavaptan",5,24,"ACH-000389","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
35110,-0.681601635463057,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","NG25",0.0500000007450581,24,"ACH-000875","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
35283,-0.763581104928994,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","NVP-BHG712",0.5,24,"ACH-000940","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
35522,-0.649298761505546,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Nafamostat (mesylate)",5,24,"ACH-000437","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
35627,-0.577132764384659,2e-05,0.000186013093289689,"file16e95f7ba187_logFC_0","TAHOE","Naproxen",0.5,24,"ACH-000842","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
35689,-0.734887928743937,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Neratinib",0.0500000007450581,24,"ACH-000120","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
35907,-0.67479754997799,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Neratinib (maleate)",0.5,24,"ACH-000521","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
36057,-0.701505883146085,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Nevirapine",0.5,24,"ACH-000521","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
36257,-0.684360289656212,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Niclosamide (olamine)",5,24,"ACH-000521","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
36407,-0.781319474462744,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Nimesulide",5,24,"ACH-000521","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
36538,-0.691479848192226,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Norepinephrine (hydrochloride)",5,24,"ACH-000138","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
36639,-0.70324267035743,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","OTS514",0.5,24,"ACH-000120","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
36764,-0.613412264386642,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Olanzapine",0.0500000007450581,24,"ACH-000164","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
36941,-0.742641308529075,9.99990000099999e-06,0.0001260022172949,"file16e95f7ba187_logFC_0","TAHOE","Oleic acid",0.5,24,"ACH-000389","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
