gene_symbol,logfc_dz:774,logfc_dz:775,logfc_dz:776,logfc_dz:777,logfc_dz:808,logfc_dz:778,logfc_dz:613,mean_logfc,median_logfc,common_experiment,organism
HNRNPA1P10,0.05682314559817314,0.04961615428328514,-0.018279755488038063,,0.037664469331502914,0.04408084228634834,0.019773274660110474,0.031613021778563656,0.04087265580892563,-0.018279755488038063,human
RLIM,0.05624058470129967,,-0.03543460741639137,-0.025701584294438362,0.024685516953468323,,,0.004947477485984564,-0.0005080336704850197,-0.03543460741639137,human
MMP12,0.05567356199026108,0.06444300711154938,0.02805621735751629,,0.017890559509396553,,0.013640663586556911,0.035940801911056044,0.02805621735751629,0.02805621735751629,human
INPP1,0.05516121909022331,0.06712183356285095,0.07115864753723145,0.061400506645441055,0.029809007421135902,0.05997096747159958,0.013949204236268997,0.05122448370925018,0.05997096747159958,0.07115864753723145,human
UBD,0.05332165211439133,0.0872408077120781,,0.04821457341313362,,,,0.06292567774653435,0.05332165211439133,,human
PCNA,0.052586592733860016,0.048973262310028076,0.026619980111718178,0.03239506855607033,,0.03510411083698273,0.012779831886291504,0.0347431410724918,0.03374958969652653,0.026619980111718178,human
SLC25A3,0.051694028079509735,0.05281384661793709,,-0.015746580436825752,0.032655537128448486,0.04775829240679741,0.025702891871333122,0.032479669277866684,0.04020691476762295,,human
VCAM1,0.05151902139186859,0.04574140906333923,0.025348711758852005,0.048782359808683395,,,,0.042847875505685806,0.047261884436011314,0.025348711758852005,human
ROBO1,0.05048348754644394,0.04245905578136444,0.06360653787851334,0.027389956638216972,0.011675924994051456,0.027613531798124313,0.028858385980129242,0.036012411516691954,0.028858385980129242,0.06360653787851334,human
SNHG6,0.05022698640823364,0.03199349716305733,0.02296128123998642,0.018192347139120102,,0.01431373693048954,,0.027537569776177405,0.02296128123998642,0.02296128123998642,human
PABPC3,0.04945853725075722,,-0.033758122473955154,-0.021248217672109604,0.03904460370540619,,0.019647149369120598,0.01062879003584385,0.019647149369120598,-0.033758122473955154,human
NUP107,0.049294985830783844,0.024302247911691666,,,,0.014381401240825653,,0.029326211661100388,0.024302247911691666,,human
RAI14,0.04887114092707634,,0.026935039088129997,0.032884690910577774,0.012276067398488522,,,0.030241734581068158,0.029909864999353886,0.026935039088129997,human
RPL41,0.04858773201704025,0.05308156460523605,-0.012890421785414219,-0.03419377654790878,0.029048021882772446,0.059664610773324966,,0.02388295515750845,0.03881787694990635,-0.012890421785414219,human
NDUFB9,0.04857562854886055,0.03172030299901962,0.0220391396433115,,,0.03131222352385521,,0.03341182367876172,0.031516263261437416,0.0220391396433115,human
FTH1,0.048125091940164566,,0.012889783829450607,,0.03984903171658516,,0.030532201752066612,0.032849027309566736,0.035190616734325886,0.012889783829450607,human
RPL24,0.047932516783475876,0.034785859286785126,-0.027663111686706543,-0.014765585772693157,0.08778738230466843,0.037982258945703506,0.01488624420017004,0.02584936629448618,0.034785859286785126,-0.027663111686706543,human
HOXC6,0.04663683474063873,,0.016813155263662338,0.0146288201212883,,,,0.026026270041863125,0.016813155263662338,0.016813155263662338,human
DCAF6,0.0461847148835659,0.08653532713651657,0.1563173085451126,0.028436535969376564,,0.16679315268993378,,0.09685340784490108,0.08653532713651657,0.1563173085451126,human
GC,0.04565901681780815,,,,,,,0.04565901681780815,0.04565901681780815,,human
TNFAIP3,0.043889883905649185,0.024996820837259293,0.014786633662879467,0.018062926828861237,0.01561791729182005,,0.03292085602879524,0.025045839759210747,0.021529873833060265,0.014786633662879467,human
WBP5,0.04286372289061546,0.031443145126104355,,0.03067532554268837,0.012392411939799786,0.023870229721069336,0.012248367071151733,0.02558220038190484,0.027272777631878853,,human
