gene_symbol,logfc_dz:867,logfc_dz:868,logfc_dz:869,logfc_dz:873,logfc_dz:872,logfc_dz:871,logfc_dz:851,logfc_dz:850,mean_logfc,median_logfc,common_experiment,organism
CMPK2,,0.013494467362761497,,,,,,,0.013494467362761497,0.013494467362761497,,human
SLC12A7,,0.01340410578995943,0.011266929097473621,,0.009891549125313759,0.011550056748092175,,,0.011528160190209746,0.011408492922782898,,human
C2orf40,,0.013300895690917969,,,0.010885677300393581,,,,0.012093286495655775,0.012093286495655775,,human
XAF1,,0.013275901786983013,,,,,,,0.013275901786983013,0.013275901786983013,,human
VIM,,0.01325953658670187,0.013457788154482841,0.014346862211823463,0.011592309921979904,0.016447393223643303,,,0.013820778019726277,0.013457788154482841,,human
ANXA1,,0.013248360715806484,,,,0.00988707970827818,,,0.011567720212042332,0.011567720212042332,,human
TRIM28,,0.013173389248549938,0.01827835850417614,0.012308669276535511,,,,,0.01458680567642053,0.013173389248549938,,human
ITGB6,,0.013117020018398762,,,,0.021361801773309708,,,0.017239410895854235,0.017239410895854235,,human
CD97,,0.013106042519211769,,,,0.01346671860665083,,,0.0132863805629313,0.0132863805629313,,human
STAT1,,0.01306171901524067,,,,,,,0.01306171901524067,0.01306171901524067,,human
TMEM243,,0.012914985418319702,,,,0.009480919688940048,,,0.011197952553629875,0.011197952553629875,,human
NPIPB5,,0.012722903862595558,0.012169216759502888,0.01078894454985857,,,,,0.011893688390652338,0.012169216759502888,,human
LAMB3,,0.012395378202199936,0.012491768226027489,,,0.011224675923585892,,,0.012037274117271105,0.012395378202199936,,human
HLA-E,,0.012004636228084564,0.022073375061154366,0.028405604884028435,-0.010178536176681519,-0.011521585285663605,,,0.008156698942184449,0.012004636228084564,,human
TMEM258,,0.011975760571658611,0.011996965855360031,0.01788361743092537,,,,,0.01395211461931467,0.011996965855360031,,human
TUBB4B,,0.011935967020690441,,0.027583537623286247,-0.0153530677780509,,,,0.008055478955308596,0.011935967020690441,,human
FCER1G,,0.011916570365428925,0.015585451386868954,0.014000613242387772,-0.008489267900586128,0.02198072522878647,,,0.010998818464577198,0.014000613242387772,,human
OGN,,0.01190685573965311,,0.011016706936061382,,,,,0.011461781337857246,0.011461781337857246,,human
SLC15A3,,0.01189615111798048,0.016148243099451065,0.014525149948894978,,,,,0.014189848055442175,0.014525149948894978,,human
FXYD5,,0.011640014126896858,0.012558460235595703,0.01080684270709753,,,,,0.011668439023196697,0.011640014126896858,,human
RAB25,,0.011618735268712044,,,,,,,0.011618735268712044,0.011618735268712044,,human
ABCA3,,0.011588028632104397,,,,,,,0.011588028632104397,0.011588028632104397,,human
MVP,,0.011585223488509655,,,,,,,0.011585223488509655,0.011585223488509655,,human
TUBB3,,0.01145076472312212,,0.013089808635413647,,,,,0.012270286679267883,0.012270286679267883,,human
RHBDD2,,0.011363882571458817,,,,,,,0.011363882571458817,0.011363882571458817,,human
ALDOA,,0.011296041309833527,0.012364566326141357,0.016714707016944885,,,,,0.013458438217639923,0.012364566326141357,,human
PEA15,,0.011117448098957539,0.014308555983006954,0.0159206073731184,,,,,0.013782203818360964,0.014308555983006954,,human
MGLL,,0.011113639920949936,0.01054691057652235,,-0.008791999891400337,,,,0.00428951686869065,0.01054691057652235,,human
VPS28,,0.011038059368729591,,,,,,,0.011038059368729591,0.011038059368729591,,human
CHI3L1,,0.010896168649196625,0.01280541904270649,,,,,,0.011850793845951557,0.011850793845951557,,human
UBE2L6,,0.01085806917399168,,,,,,,0.01085806917399168,0.01085806917399168,,human
KDELR1,,0.010855247266590595,0.01180205773562193,0.012403304688632488,,,,,0.011686869896948338,0.01180205773562193,,human
TMEM173,,0.010842634364962578,,0.013009862042963505,,,,,0.011926248203963041,0.011926248203963041,,human
CDC25B,,0.010477500967681408,0.014850691892206669,,,,,,0.012664096429944038,0.012664096429944038,,human
MX2,,0.010450758971273899,,,,,,,0.010450758971273899,0.010450758971273899,,human
RAB34,,0.010382373817265034,0.009960168972611427,0.010681877844035625,,,,,0.010341473544637362,0.010382373817265034,,human
IGLV1-36,,0.010380597785115242,0.02535848133265972,0.03727637231349945,,,,,0.024338483810424805,0.02535848133265972,,human
TAGLN,,0.010338425636291504,0.0180978961288929,0.03525182977318764,,,,,0.021229383846124012,0.0180978961288929,,human
VASP,,0.010329737327992916,0.015817563980817795,0.013022327795624733,,,,,0.013056543034811815,0.013022327795624733,,human
SEMA3G,,0.0101917814463377,,,0.00864964909851551,,,,0.009420715272426605,0.009420715272426605,,human
PPDPF,,0.010131062008440495,,0.014218232594430447,,,,,0.01217464730143547,0.01217464730143547,,human
YBX1,,0.01010750513523817,,0.024039950221776962,-0.02845834381878376,,,,0.0018963705127437909,0.01010750513523817,,human
OAS1,,0.010005567222833633,,,,,,,0.010005567222833633,0.010005567222833633,,human
ENG,,0.00991873536258936,,,,,,,0.00991873536258936,0.00991873536258936,,human
GPI,,0.009867480956017971,,0.011520222760736942,,,,,0.010693851858377457,0.010693851858377457,,human
IFI44,,0.009845413267612457,,,,,,,0.009845413267612457,0.009845413267612457,,human
ABHD14B,,0.00978299230337143,0.014188514091074467,0.013543475419282913,,,,,0.012504993937909603,0.013543475419282913,,human
CDC37,,0.009750628843903542,,,,,,,0.009750628843903542,0.009750628843903542,,human
NRGN,,0.009736784733831882,,,,,,,0.009736784733831882,0.009736784733831882,,human
MLF2,,0.009722928516566753,0.011214902624487877,,,,,,0.010468915570527315,0.010468915570527315,,human
ERP29,,0.00969962403178215,0.009769839234650135,,,,,,0.009734731633216143,0.009734731633216143,,human
ILK,,0.009667078964412212,0.014454417861998081,0.018808303400874138,0.008530480787158012,,,,0.012865070253610611,0.012060748413205147,,human
SCO2,,0.00957607850432396,,,,,,,0.00957607850432396,0.00957607850432396,,human
ASS1,,0.0094673540443182,,,0.01329127885401249,,,,0.011379316449165344,0.011379316449165344,,human
TNFRSF21,,0.009409953840076923,,,,0.009149032644927502,,,0.009279493242502213,0.009279493242502213,,human
DTX3L,,0.00933779589831829,,,0.008962800726294518,0.011411153711378574,,,0.009903916778663794,0.00933779589831829,,human
IRF7,,0.009325559251010418,,,,,,,0.009325559251010418,0.009325559251010418,,human
PTP4A3,,0.009272566065192223,,,,,,,0.009272566065192223,0.009272566065192223,,human
GRINA,,0.0092213349416852,0.014281421899795532,0.010930207557976246,,,,,0.011477654799818993,0.010930207557976246,,human
RPL9,,-0.0879378691315651,-0.1295335739850998,-0.1160111054778099,-0.03861216828227043,-0.04107337445020676,,,-0.0826336182653904,-0.0879378691315651,,human
RPL6,,-0.05526669695973396,-0.031525544822216034,,-0.033950839191675186,-0.024351686239242554,,,-0.036273691803216934,-0.03273819200694561,,human
RPS3,,-0.049520332366228104,-0.021061662584543228,,-0.03675246238708496,-0.03940300643444061,,,-0.036684365943074226,-0.03807773441076279,,human
RPS29,,-0.04473580792546272,-0.042104147374629974,-0.044313400983810425,-0.030241472646594048,-0.017795126885175705,,,-0.035837991163134575,-0.042104147374629974,,human
RPL24,,-0.043046627193689346,-0.02574707195162773,-0.030857382342219353,-0.02108634077012539,-0.013946250081062317,,,-0.026936734467744826,-0.02574707195162773,,human
RPL23A,,-0.04272153228521347,-0.044785864651203156,-0.03683608025312424,-0.015767792239785194,-0.02690058760344982,,,-0.03340237140655518,-0.03683608025312424,,human
RPL13A,,-0.04113367572426796,-0.020551614463329315,,-0.031346600502729416,-0.038270026445388794,,,-0.03282547928392887,-0.034808313474059105,,human
RPL21,,-0.03761019930243492,,,-0.02372477948665619,-0.01024714857339859,,,-0.0238607091208299,-0.02372477948665619,,human
RPS7,,-0.03674229606986046,-0.03821399062871933,-0.014100638218224049,-0.03412402793765068,-0.021862510591745377,,,-0.02900869268923998,-0.03412402793765068,,human
RPL26,,-0.03654835373163223,-0.01864721067249775,-0.021715926006436348,,0.011135461740195751,,,-0.016444007167592645,-0.02018156833946705,,human
AOC3,,-0.032175008207559586,,-0.017211122438311577,-0.021081579849123955,-0.031239822506904602,,,-0.02542688325047493,-0.02616070117801428,,human
RPL4,,-0.030073445290327072,-0.012751223519444466,,-0.03127992898225784,,,,-0.024701532597343128,-0.030073445290327072,,human
RPL41,,-0.02989666908979416,-0.025150679051876068,,-0.04236289858818054,-0.012802504003047943,,,-0.027553187683224678,-0.027523674070835114,,human
RPL7A,,-0.025154152885079384,-0.017434004694223404,-0.012937246821820736,-0.015465467236936092,,,,-0.017747717909514904,-0.016449735965579748,,human
RPS13,,-0.024426382035017014,0.024344822391867638,0.02745695970952511,-0.008962876163423061,-0.010657163336873055,,,0.0015510721132159233,-0.008962876163423061,,human
RPL12,,-0.022548075765371323,-0.024728015065193176,-0.022531552240252495,-0.04420971870422363,-0.021359767764806747,,,-0.027075425907969474,-0.022548075765371323,,human
NACAP1,,-0.020585909485816956,-0.014775126241147518,-0.014100080356001854,,-0.010850672610104084,,,-0.015077947173267603,-0.014437603298574686,,human
ALDH1A1,,-0.020538372918963432,-0.01907169818878174,,-0.025930464267730713,-0.012855974026024342,,,-0.019599127350375056,-0.019805035553872585,,human
SLIT2,,-0.01978871040046215,-0.010751573368906975,,-0.01666157878935337,-0.017105190083384514,,,-0.016076763160526752,-0.016883384436368942,,human
RPS3A,,-0.01930367760360241,-0.0117312828078866,,,,,,-0.015517480205744505,-0.015517480205744505,,human
RPS17,,-0.01854102686047554,-0.009644909761846066,-0.01266188733279705,,,,,-0.013615941318372885,-0.01266188733279705,,human
CHRDL1,,-0.01787560246884823,,,,-0.019312730059027672,,,-0.01859416626393795,-0.01859416626393795,,human
RPL38,,-0.017103245481848717,-0.01604602113366127,-0.020954499021172523,-0.00915213581174612,-0.011264132335782051,,,-0.014904006756842137,-0.01604602113366127,,human
MYL12A,,-0.01687702164053917,-0.014401208609342575,-0.016093919053673744,,,,,-0.015790716434518497,-0.016093919053673744,,human
RPL13AP5,,-0.01648593135178089,,,-0.0122477812692523,-0.027937112376093864,,,-0.01889027499904235,-0.01648593135178089,,human
RPL17,,-0.015722496435046196,-0.011802826076745987,-0.013160113245248795,,,,,-0.013561811919013659,-0.013160113245248795,,human
GMFG,,-0.015579328872263432,,,-0.013279861770570278,,,,-0.014429595321416855,-0.014429595321416855,,human
SDCBP,,-0.01538021769374609,-0.012929920107126236,-0.01115910243242979,-0.01685994677245617,0.018126491457223892,,,-0.007640539109706879,-0.012929920107126236,,human
RASSF2,,-0.01534952875226736,,,-0.01714346930384636,-0.009381409734487534,,,-0.013958135930200418,-0.01534952875226736,,human
CD302,,-0.014841937460005283,,,-0.015902500599622726,-0.011819050647318363,,,-0.014187829568982124,-0.014841937460005283,,human
SF3B1,,-0.01472608931362629,-0.012682917527854443,,,,,,-0.013704503420740366,-0.013704503420740366,,human
HMGB1,,-0.014077356085181236,-0.01638982817530632,,,-0.01506805419921875,,,-0.015178412819902102,-0.01506805419921875,,human
EIF3E,,-0.013987432233989239,,,-0.009839563630521297,,,,-0.011913497932255268,-0.011913497932255268,,human
PIK3R1,,-0.013735402375459671,,,,-0.01523911114782095,,,-0.01448725676164031,-0.01448725676164031,,human
MPEG1,,-0.013111228123307228,,,-0.014706078916788101,,,,-0.013908653520047665,-0.013908653520047665,,human
NPM1,,-0.013105676509439945,-0.013678651303052902,-0.012708166614174843,-0.013264409266412258,,,,-0.013189225923269987,-0.013185042887926102,,human
VGLL3,,-0.01294722966849804,,,,-0.010624824091792107,,,-0.011786026880145073,-0.011786026880145073,,human
GNG10,,-0.012898881919682026,,,,0.01214302983134985,,,-0.0003779260441660881,-0.0003779260441660881,,human
BCL2A1,,-0.01271280087530613,,,,0.015278985723853111,,,0.001283092424273491,0.001283092424273491,,human
FAM101B,,-0.012678148224949837,,,-0.010930490680038929,,,,-0.011804319452494383,-0.011804319452494383,,human
SPCS2P4,,-0.011880912818014622,-0.014050822705030441,,,,,,-0.012965867761522532,-0.012965867761522532,,human
SORL1,,-0.011791279539465904,,,-0.014532030560076237,,,,-0.01316165504977107,-0.01316165504977107,,human
KDR,,-0.011672331020236015,,,-0.011265586130321026,-0.011205528862774372,,,-0.011381148671110472,-0.011265586130321026,,human
GABARAPL3,,-0.01153222844004631,,,,,,,-0.01153222844004631,-0.01153222844004631,,human
HNRNPA1,,-0.011453294195234776,-0.012568751350045204,-0.011885530315339565,,,,,-0.011969191953539848,-0.011885530315339565,,human
OSBPL9,,-0.011253802105784416,,,,,,,-0.011253802105784416,-0.011253802105784416,,human
RPL29,,-0.01121645700186491,,,-0.013947252184152603,,,,-0.012581854593008757,-0.012581854593008757,,human
LOC100507328,,-0.011061175726354122,-0.010788463987410069,-0.012295643799006939,0.016161741688847542,0.009781980887055397,,,-0.0016403121873736382,-0.010788463987410069,,human
RPS21,,-0.010910377837717533,,,,,,,-0.010910377837717533,-0.010910377837717533,,human
SBDSP1,,-0.010806822218000889,-0.009606833569705486,,,,,,-0.010206827893853188,-0.010206827893853188,,human
TCF21,,-0.010537970811128616,,,-0.010075594298541546,,,,-0.010306782554835081,-0.010306782554835081,,human
SNRPD2,,-0.01044871099293232,,,,,,,-0.01044871099293232,-0.01044871099293232,,human
PRDX1,,-0.010347573086619377,-0.019885556772351265,-0.015146815218031406,-0.013425268232822418,,,,-0.014701303327456117,-0.014286041725426912,,human
S1PR1,,-0.01032137032598257,,,,-0.011820354498922825,,,-0.011070862412452698,-0.011070862412452698,,human
PSMC1,,-0.010299410670995712,-0.010161645710468292,,,,,,-0.010230528190732002,-0.010230528190732002,,human
FBXL3,,-0.01017767284065485,,,,,,,-0.01017767284065485,-0.01017767284065485,,human
EVI2A,,-0.010104501619935036,,,-0.009026659652590752,,,,-0.009565580636262894,-0.009565580636262894,,human
NUAK1,,-0.009965482167899609,,,-0.011588701978325844,-0.011258660815656185,,,-0.010937614987293879,-0.011258660815656185,,human
FCGR3B,,-0.009913710877299309,,,-0.012817180715501308,0.019707590341567993,,,-0.001007767083744208,-0.009913710877299309,,human
GPR34,,-0.009892789646983147,,,-0.009490051306784153,,,,-0.00969142047688365,-0.00969142047688365,,human
MMP9,,-0.009885462000966072,,,-0.028380492702126503,,,,-0.019132977351546288,-0.019132977351546288,,human
RPL11,,-0.009878999553620815,,0.018929317593574524,-0.02226143144071102,,,,-0.0044037044669191045,-0.009878999553620815,,human
TMEM167B,,-0.009801091626286507,,,,,,,-0.009801091626286507,-0.009801091626286507,,human
LBR,,-0.009715543128550053,,,-0.008791076019406319,,,,-0.009253309573978186,-0.009253309573978186,,human
C2CD5,,-0.0093010775744915,,,,,,,-0.0093010775744915,-0.0093010775744915,,human
MORF4L2,,-0.00928970705717802,,,,,,,-0.00928970705717802,-0.00928970705717802,,human
SERPINE1,,,0.011354859918355942,,,,0.031542450189590454,0.02635573409497738,0.023084348067641258,0.02635573409497738,0.031542450189590454,human
SEP15,,,-0.014354844577610493,-0.011231551878154278,,,0.028744690120220184,0.03719649836421013,0.010088698007166386,0.008756569121032953,0.028744690120220184,human
BMP2,,,0.010826809331774712,,,,0.027457192540168762,,0.019142000935971737,0.019142000935971737,0.027457192540168762,human
G0S2,,,0.015167017467319965,,0.00925382599234581,0.016594894230365753,0.026217104867100716,,0.01680821063928306,0.01588095584884286,0.026217104867100716,human
LIF,,,0.011084252037107944,,,,0.022588087245821953,,0.01683616964146495,0.01683616964146495,0.022588087245821953,human
INHBA,,,0.011278260499238968,,,,0.022337615489959717,,0.016807937994599342,0.016807937994599342,0.022337615489959717,human
CD59,,,-0.010064005851745605,-0.015032883733510971,,,0.021772054955363274,0.01808731071650982,0.003690619021654129,0.004011652432382107,0.021772054955363274,human
NTM,,,0.021453488618135452,,,0.02032588981091976,0.014278262853622437,,0.018685880427559216,0.02032588981091976,0.014278262853622437,human
H1F0,,,0.012234029360115528,,,-0.015515868552029133,0.012211253866553307,,0.002976471558213234,0.012211253866553307,0.012211253866553307,human
CAV1,,,-0.01487069483846426,0.01064157485961914,-0.017926206812262535,-0.037255287170410156,-0.10538086295127869,-0.07274655252695084,-0.03958967157329122,-0.027590746991336346,-0.10538086295127869,human
PXDN,,,0.010536331683397293,,0.01262150052934885,,-0.046231333166360855,-0.10858917236328125,-0.03291566832922399,-0.01784750074148178,-0.046231333166360855,human
IARS,,,-0.012235100381076336,-0.017636055126786232,0.009361781179904938,,-0.024512650445103645,,-0.011255506193265319,-0.014935577753931284,-0.024512650445103645,human
ERH,,,-0.01118187140673399,,,-0.010426203720271587,-0.020143551751971245,0.021989936009049416,-0.004940422717481852,-0.010804037563502789,-0.020143551751971245,human
SSR4,,,-0.010048783384263515,,-0.010297906585037708,-0.012315336614847183,-0.018824690952897072,,-0.01287167938426137,-0.011306621599942446,-0.018824690952897072,human
HNRNPK,,,-0.016710570082068443,,-0.008774823509156704,-0.009923712350428104,-0.01766231097280979,0.015498541295528412,-0.007514575123786926,-0.009923712350428104,-0.01766231097280979,human
S100A10,,,0.012161516584455967,-0.021954113617539406,-0.019440071657299995,0.022780071943998337,-0.016502801328897476,,-0.004591079615056515,-0.016502801328897476,-0.016502801328897476,human
MKNK2,,,0.013684452511370182,0.012849027290940285,,,-0.013608906418085098,,0.004308191128075123,0.012849027290940285,-0.013608906418085098,human
HMOX1,,,-0.010854235850274563,-0.011974697932600975,,,-0.012170865200459957,,-0.011666599661111832,-0.011974697932600975,-0.012170865200459957,human
CCT2,,,-0.010185252875089645,,,,-0.010866399854421616,,-0.01052582636475563,-0.01052582636475563,-0.010866399854421616,human
CXCL1,,,0.03013961762189865,,,,,0.0157166775316,0.022928147576749325,0.022928147576749325,,human
BASP1,,,0.010127607733011246,,-0.014964175410568714,,,-0.06598082929849625,-0.023605798992017906,-0.014964175410568714,,human
DEK,,,-0.009630810469388962,,,,,-0.02221681922674179,-0.015923814848065376,-0.015923814848065376,,human
TGFB1I1,,,0.00973425805568695,0.011960036121308804,,,,-0.012274558655917645,0.0031399118403593698,0.00973425805568695,,human
RPL32,,,0.037027567625045776,0.04751969501376152,-0.015111460350453854,,,,0.02314526742945115,0.037027567625045776,,human
PNRC1,,,0.03485461324453354,0.015098635107278824,,,,,0.02497662417590618,0.02497662417590618,,human
HCAR3,,,0.03368457779288292,0.01802997477352619,,0.015832407400012016,,,0.022515653322140377,0.01802997477352619,,human
FOLR3,,,0.032275401055812836,0.021370645612478256,,,,,0.026823023334145546,0.026823023334145546,,human
CX3CL1,,,0.030279623344540596,0.021800633519887924,,,,,0.02604012843221426,0.02604012843221426,,human
TPSAB1,,,0.02595454826951027,0.025571146979928017,,,,,0.025762847624719143,0.025762847624719143,,human
PRODH,,,0.024173006415367126,,-0.01293990109115839,,,,0.005616552662104368,0.005616552662104368,,human
SERPING1,,,0.022594856098294258,0.020795216783881187,,-0.012997101061046124,,,0.010130990607043108,0.020795216783881187,,human
RPL27,,,0.021614816039800644,,,,,,0.021614816039800644,0.021614816039800644,,human
DUSP6,,,0.02068844810128212,0.016672272235155106,,0.011144539341330528,,,0.016168419892589252,0.016672272235155106,,human
IL1B,,,0.020536791533231735,,0.009391428902745247,,,,0.014964110217988491,0.014964110217988491,,human
CXCL3,,,0.01948896422982216,,,,,,0.01948896422982216,0.01948896422982216,,human
TREM1,,,0.017723681405186653,,,0.015041222795844078,,,0.016382452100515366,0.016382452100515366,,human
RPS18,,,0.017032591626048088,0.05782534182071686,-0.07596902549266815,-0.024042941629886627,,,-0.006288508418947458,-0.0035051750019192696,,human
AGER,,,0.017002712935209274,,,,,,0.017002712935209274,0.017002712935209274,,human
EGR2,,,0.016621751710772514,,,,,,0.016621751710772514,0.016621751710772514,,human
CCL4,,,0.016131429001688957,,,,,,0.016131429001688957,0.016131429001688957,,human
SELE,,,0.01602805405855179,,,,,,0.01602805405855179,0.01602805405855179,,human
IGHV3-48,,,0.015906305983662605,0.02517619915306568,,,,,0.020541252568364143,0.020541252568364143,,human
TNFSF13B,,,0.015893906354904175,,,0.023794544860720634,,,0.019844225607812405,0.019844225607812405,,human
PPP1R15A,,,0.01588599942624569,,-0.010378762148320675,,,,0.0027536186389625072,0.0027536186389625072,,human
UPK3B,,,0.015862377360463142,,0.010564420372247696,,,,0.01321339886635542,0.01321339886635542,,human
PTRF,,,0.015121863223612309,,,,,,0.015121863223612309,0.015121863223612309,,human
TMEM176A,,,0.014590596780180931,0.012693729251623154,,,,,0.013642163015902042,0.013642163015902042,,human
RHOG,,,0.014081360772252083,,,,,,0.014081360772252083,0.014081360772252083,,human
PALM2-AKAP2,,,0.01373215764760971,,,,,,0.01373215764760971,0.01373215764760971,,human
SPI1,,,0.01351471059024334,,,,,,0.01351471059024334,0.01351471059024334,,human
NR1D2,,,0.013502591289579868,,0.009154293686151505,,,,0.011328442487865686,0.011328442487865686,,human
LAMTOR1,,,0.013422057032585144,0.012949337251484394,-0.008569368161261082,,,,0.0059340087076028185,0.012949337251484394,,human
LAMB2,,,0.013285238295793533,0.011110520921647549,,,,,0.012197879608720541,0.012197879608720541,,human
VCAM1,,,0.01318017765879631,0.012415465898811817,0.009640509262681007,0.012065663933753967,,,0.011825454188510776,0.012240564916282892,,human
PCDHGA1,,,0.013166898861527443,0.014958362095057964,,,,,0.014062630478292704,0.014062630478292704,,human
IGLJ3,,,0.013096870854496956,0.016646916046738625,,,,,0.01487189345061779,0.01487189345061779,,human
HCK,,,0.013052504509687424,,-0.011136890389025211,0.021614808589220047,,,0.00784347423662742,0.013052504509687424,,human
FAU,,,0.012985707260668278,0.020063012838363647,-0.009529015980660915,-0.009480014443397522,,,0.003509922418743372,0.0017528464086353779,,human
SUSD2,,,0.012922334484755993,,,,,,0.012922334484755993,0.012922334484755993,,human
CCNI,,,0.01279325783252716,,,,,,0.01279325783252716,0.01279325783252716,,human
MAP7D1,,,0.012738590128719807,,,,,,0.012738590128719807,0.012738590128719807,,human
PYCARD,,,0.012721670791506767,,,0.01157566998153925,,,0.012148670386523008,0.012148670386523008,,human
CD37,,,0.012513541616499424,,,,,,0.012513541616499424,0.012513541616499424,,human
TRAPPC1,,,0.012382152490317822,0.012039602734148502,,,,,0.012210877612233162,0.012210877612233162,,human
MFAP2,,,0.012200117111206055,0.011147844605147839,,,,,0.011673980858176947,0.011673980858176947,,human
CCDC92,,,0.012178605422377586,,,,,,0.012178605422377586,0.012178605422377586,,human
CS,,,0.01203178334981203,0.01121312566101551,,,,,0.01162245450541377,0.01162245450541377,,human
KDM6B,,,0.011936799623072147,,,,,,0.011936799623072147,0.011936799623072147,,human
FCN1,,,0.011752360500395298,,,,,,0.011752360500395298,0.011752360500395298,,human
VPS51,,,0.011709237471222878,0.011143012903630733,,,,,0.011426125187426805,0.011426125187426805,,human
DDX17,,,0.011694377288222313,0.01352003961801529,,,,,0.012607208453118801,0.012607208453118801,,human
CHCHD10,,,0.011644188314676285,0.01256704330444336,,,,,0.012105615809559822,0.012105615809559822,,human
CD83,,,0.011598319746553898,,,0.011150623671710491,,,0.011374471709132195,0.011374471709132195,,human
IL2RG,,,0.011566683650016785,0.012574332766234875,,,,,0.01207050820812583,0.01207050820812583,,human
KIT,,,0.011487274430692196,,0.010936090722680092,,,,0.011211682576686144,0.011211682576686144,,human
IGLV1-40,,,0.011398137547075748,0.011538605205714703,,,,,0.011468371376395226,0.011468371376395226,,human
FCGR1C,,,0.01135929860174656,,0.009504646994173527,0.015363175421953201,,,0.012075707005957762,0.01135929860174656,,human
FAM127A,,,0.011264371685683727,0.01671561785042286,,,,,0.013989994768053293,0.013989994768053293,,human
IRF1,,,0.011240948922932148,0.012269105762243271,,,,,0.01175502734258771,0.01175502734258771,,human
LSP1,,,0.011185920797288418,0.011684950441122055,,,,,0.011435435619205236,0.011435435619205236,,human
SELM,,,0.011101635172963142,0.013518881984055042,,,,,0.012310258578509092,0.012310258578509092,,human
USP11,,,0.011101574636995792,0.013134011067450047,,,,,0.01211779285222292,0.01211779285222292,,human
HIGD2A,,,0.01108904741704464,,,,,,0.01108904741704464,0.01108904741704464,,human
FCGRT,,,0.011063002981245518,0.011408590711653233,,,,,0.011235796846449375,0.011235796846449375,,human
WASH3P,,,0.011017156764864922,0.011736144311726093,,,,,0.011376650538295507,0.011376650538295507,,human
CEBPA,,,0.010813910514116287,,,,,,0.010813910514116287,0.010813910514116287,,human
IGHV1-69,,,0.010771960020065308,0.019190886989235878,,,,,0.014981423504650593,0.014981423504650593,,human
AQP1,,,0.0107522988691926,,0.01666363514959812,0.01743091084063053,,,0.014948948286473751,0.01666363514959812,,human
TP53INP2,,,0.010664043948054314,,,,,,0.010664043948054314,0.010664043948054314,,human
GAA,,,0.010542644187808037,,,,,,0.010542644187808037,0.010542644187808037,,human
FOXQ1,,,0.01050655823200941,,,,,,0.01050655823200941,0.01050655823200941,,human
SYS1-DBNDD2,,,0.01043245941400528,,,,,,0.01043245941400528,0.01043245941400528,,human
RAC2,,,0.010384751483798027,0.010956513695418835,,0.011294637806713581,,,0.01087863432864348,0.010956513695418835,,human
FAM107B,,,0.010349728167057037,,,,,,0.010349728167057037,0.010349728167057037,,human
SLC2A3,,,0.010228126309812069,,,,,,0.010228126309812069,0.010228126309812069,,human
CCL20,,,0.010227224789559841,,,,,,0.010227224789559841,0.010227224789559841,,human
OPN3,,,0.010189640335738659,,,,,,0.010189640335738659,0.010189640335738659,,human
TCIRG1,,,0.010079585015773773,,,,,,0.010079585015773773,0.010079585015773773,,human
LSR,,,0.010038799606263638,,,,,,0.010038799606263638,0.010038799606263638,,human
ACKR1,,,0.009904061444103718,,-0.014256898313760757,0.013197134248912334,,,0.0029480991264184317,0.009904061444103718,,human
PTPN6,,,0.009878691285848618,0.012216802686452866,,,,,0.011047746986150742,0.011047746986150742,,human
ELN,,,0.009861675091087818,0.012505841441452503,,,,,0.01118375826627016,0.01118375826627016,,human
RBM14,,,0.009764488786458969,,0.008594782091677189,,,,0.009179635439068079,0.009179635439068079,,human
ID2,,,0.009756701067090034,0.010580690577626228,,,,,0.010168695822358131,0.010168695822358131,,human
VIPR1,,,0.009654003195464611,,0.017077544704079628,-0.013574957847595215,,,0.004385530017316341,0.009654003195464611,,human
USMG5,,,-0.017313998192548752,-0.017080247402191162,,,,,-0.017197122797369957,-0.017197122797369957,,human
YWHAQ,,,-0.016519978642463684,,,,,,-0.016519978642463684,-0.016519978642463684,,human
GPRC5A,,,-0.0159577839076519,-0.01814679242670536,0.009428724646568298,,,,-0.008225283895929655,-0.0159577839076519,,human
PSMA6,,,-0.015244701877236366,-0.01772787794470787,,0.009112801402807236,,,-0.007953259473045668,-0.015244701877236366,,human
AGR3,,,-0.015077890828251839,,,,,,-0.015077890828251839,-0.015077890828251839,,human
LOC100510649,,,-0.014262069016695023,,,,,,-0.014262069016695023,-0.014262069016695023,,human
NDUFA4,,,-0.013210216537117958,,,,,,-0.013210216537117958,-0.013210216537117958,,human
CD14,,,-0.012303108349442482,,-0.00829748809337616,,,,-0.01030029822140932,-0.01030029822140932,,human
DHX15,,,-0.011868957430124283,-0.012530943378806114,,,,,-0.012199950404465199,-0.012199950404465199,,human
HIAT1,,,-0.011150429025292397,,,,,,-0.011150429025292397,-0.011150429025292397,,human
RPS23,,,-0.010513724759221077,0.011434067972004414,,,,,0.0004601716063916683,0.0004601716063916683,,human
DPM1,,,-0.010452097281813622,,,,,,-0.010452097281813622,-0.010452097281813622,,human
EMC4,,,-0.010424564592540264,,,,,,-0.010424564592540264,-0.010424564592540264,,human
MS4A4A,,,-0.009795386344194412,,-0.010886712931096554,,,,-0.010341049637645483,-0.010341049637645483,,human
KIAA1033,,,-0.00963020883500576,,,,,,-0.00963020883500576,-0.00963020883500576,,human
CD164,,,-0.009602499194443226,,,,,,-0.009602499194443226,-0.009602499194443226,,human
SERINC1,,,,0.016141457483172417,,,0.03994859382510185,,0.028045025654137135,0.028045025654137135,0.03994859382510185,human
