gene_symbol,logfc_dz:508,logfc_dz:234,mean_logfc,median_logfc,common_experiment,organism
LPAR6,0.026937153190374374,,0.026937153190374374,0.026937153190374374,,human
PLEK,0.026771165430545807,,0.026771165430545807,0.026771165430545807,,human
CAPZB,0.026757145300507545,0.016106633469462395,0.02143188938498497,0.02143188938498497,0.016106633469462395,human
PGD,0.026720646768808365,,0.026720646768808365,0.026720646768808365,,human
FCER1G,0.026601500809192657,,0.026601500809192657,0.026601500809192657,,human
WSB1,0.026233308017253876,-0.009660318493843079,0.008286494761705399,0.008286494761705399,-0.009660318493843079,human
STEAP4,0.025915158912539482,,0.025915158912539482,0.025915158912539482,,human
HNRNPH1,0.025725513696670532,,0.025725513696670532,0.025725513696670532,,human
PDIA6,0.025633813813328743,,0.025633813813328743,0.025633813813328743,,human
HLA-H,0.025182634592056274,,0.025182634592056274,0.025182634592056274,,human
PLD3,0.025131674483418465,,0.025131674483418465,0.025131674483418465,,human
LTBP1,0.025004519149661064,0.06826865673065186,0.04663658794015646,0.04663658794015646,0.06826865673065186,human
MARCKS,0.024936312809586525,,0.024936312809586525,0.024936312809586525,,human
ITGB2,0.02474265545606613,,0.02474265545606613,0.02474265545606613,,human
FGL2,0.02461155131459236,,0.02461155131459236,0.02461155131459236,,human
GBP3,0.02458002232015133,,0.02458002232015133,0.02458002232015133,,human
S100A11,0.02441328950226307,,0.02441328950226307,0.02441328950226307,,human
IFI27,0.02425342984497547,,0.02425342984497547,0.02425342984497547,,human
SAMD9L,0.02418857254087925,,0.02418857254087925,0.02418857254087925,,human
RNF213,0.02404436096549034,,0.02404436096549034,0.02404436096549034,,human
TMEM30A,0.023920457810163498,,0.023920457810163498,0.023920457810163498,,human
LGALS3BP,0.023874573409557343,,0.023874573409557343,0.023874573409557343,,human
GUSBP9,0.023791979998350143,,0.023791979998350143,0.023791979998350143,,human
CXCL10,0.02375088818371296,,0.02375088818371296,0.02375088818371296,,human
C6orf62,0.023625114932656288,,0.023625114932656288,0.023625114932656288,,human
LIPA,0.02361360564827919,,0.02361360564827919,0.02361360564827919,,human
EIF2AK2,0.02355971373617649,,0.02355971373617649,0.02355971373617649,,human
MMP7,0.02355051413178444,,0.02355051413178444,0.02355051413178444,,human
OAS2,0.023509042337536812,,0.023509042337536812,0.023509042337536812,,human
FRZB,0.023245971649885178,,0.023245971649885178,0.023245971649885178,,human
OAS1,0.02320237085223198,,0.02320237085223198,0.02320237085223198,,human
LOC100130876,0.0230824314057827,,0.0230824314057827,0.0230824314057827,,human
HMOX1,0.023081034421920776,,0.023081034421920776,0.023081034421920776,,human
PMS2P6,0.022872021421790123,,0.022872021421790123,0.022872021421790123,,human
SLC14A1,0.02283335290849209,,0.02283335290849209,0.02283335290849209,,human
GM2A,0.022708453238010406,,0.022708453238010406,0.022708453238010406,,human
ARRDC4,0.02270776964724064,,0.02270776964724064,0.02270776964724064,,human
MYOF,0.02241884544491768,,0.02241884544491768,0.02241884544491768,,human
M6PR,0.022389333695173264,,0.022389333695173264,0.022389333695173264,,human
HSPA5,0.02237420529127121,0.027156338095664978,0.024765271693468094,0.024765271693468094,0.027156338095664978,human
DOCK10,0.022355802357196808,,0.022355802357196808,0.022355802357196808,,human
MMP2,0.02228379249572754,,0.02228379249572754,0.02228379249572754,,human
C4B,0.022264529019594193,,0.022264529019594193,0.022264529019594193,,human
