gene_symbol,logfc_dz:561,logfc_dz:787,logfc_dz:707,mean_logfc,median_logfc,common_experiment,organism
PSMB1,0.013955849222838879,,,0.013955849222838879,0.013955849222838879,,human
YWHAZ,0.013948596082627773,0.016845189034938812,-0.017717787995934486,0.0043586657072107,0.013948596082627773,-0.017717787995934486,human
AMD1,0.013929445296525955,,,0.013929445296525955,0.013929445296525955,,human
KLF10,0.01388957817107439,,,0.01388957817107439,0.01388957817107439,,human
C12orf57,0.013879390433430672,,,0.013879390433430672,0.013879390433430672,,human
IFNGR1,0.01387542299926281,,,0.01387542299926281,0.01387542299926281,,human
HIST2H2BE,0.013853199779987335,0.02658841572701931,,0.020220807753503323,0.020220807753503323,,human
PSMD7,0.013695447705686092,,,0.013695447705686092,0.013695447705686092,,human
ARPC2,0.013669258914887905,0.012085359543561935,-0.02307673543691635,0.0008926276738444964,0.012085359543561935,-0.02307673543691635,human
SLC39A8,0.01364688016474247,,,0.01364688016474247,0.01364688016474247,,human
MORF4L1,0.0136415371671319,0.014547898434102535,,0.014094717800617218,0.014094717800617218,,human
MIR4435-1HG,0.013581925071775913,,,0.013581925071775913,0.013581925071775913,,human
RPL23A,0.013510959222912788,0.03162964805960655,,0.02257030364125967,0.02257030364125967,,human
TOR3A,0.013504992239177227,-0.013149729929864407,,0.00017763115465641022,0.00017763115465641022,,human
RPL7,0.01345876045525074,,,0.01345876045525074,0.01345876045525074,,human
GLT8D1,0.01340243685990572,,,0.01340243685990572,0.01340243685990572,,human
CD180,0.013363582082092762,,,0.013363582082092762,0.013363582082092762,,human
EMC3,0.013169197365641594,,,0.013169197365641594,0.013169197365641594,,human
CCND1,0.013160291127860546,0.010436692275106907,-0.016942329704761505,0.0022182178994019828,0.010436692275106907,-0.016942329704761505,human
MINOS1,0.013154061511158943,,,0.013154061511158943,0.013154061511158943,,human
HIST1H2BC,0.013114861212670803,,,0.013114861212670803,0.013114861212670803,,human
SRPRB,0.013098534196615219,0.029991544783115387,,0.021545039489865303,0.021545039489865303,,human
NDNF,0.013079727068543434,0.015622754581272602,0.013615594245493412,0.014106025298436483,0.013615594245493412,0.013615594245493412,human
G0S2,0.012956250458955765,,,0.012956250458955765,0.012956250458955765,,human
PSAP,0.0129452645778656,0.02940620668232441,0.03176860511302948,0.024706692124406498,0.02940620668232441,0.03176860511302948,human
SRP14,0.01283723022788763,0.02200137823820114,0.024275626987218857,0.019704745151102543,0.02200137823820114,0.024275626987218857,human
