gene_symbol,logfc_dz:693,logfc_dz:1075,logfc_dz:1074,logfc_dz:1073,logfc_dz:1079,logfc_dz:692,logfc_dz:691,logfc_dz:450,logfc_dz:512,logfc_dz:816,mean_logfc,median_logfc,common_experiment,organism
PPM1M,,,0.013309805653989315,0.01052565686404705,,,,,,,0.011917731259018183,0.011917731259018183,,human
ZDHHC7,,,0.013305447064340115,0.015763361006975174,0.01253950223326683,,,-0.011497046798467636,,,0.007527815876528621,0.012922474648803473,,human
ZMAT3,,,0.013166799210011959,,,,,,,,0.013166799210011959,0.013166799210011959,,human
RNF114,,,0.013138937763869762,,-0.010080981999635696,,,,,,0.001528977882117033,0.001528977882117033,,human
KLHL3,,,0.012986131943762302,0.012915248051285744,,,,,,,0.012950689997524023,0.012950689997524023,,human
APBB1IP,,,0.012977030128240585,,,,,,,,0.012977030128240585,0.012977030128240585,,human
NOP58,,,0.01269800029695034,0.011411260813474655,-0.010667339898645878,,,0.016518136486411095,,,0.007490014424547553,0.012054630555212498,,human
ARL2BP,,,0.01258144062012434,-0.014389704912900925,,,,,,,-0.0009041321463882923,-0.0009041321463882923,,human
SQSTM1,,,0.012559916824102402,0.058513905853033066,0.030416402965784073,,,,,,0.03383007521430651,0.030416402965784073,,human
FNBP1,,,0.012468407861888409,-0.022283123806118965,0.026787439361214638,,,,,,0.005657574472328027,0.012468407861888409,,human
AMT,,,0.012429408729076385,,-0.013916662894189358,,,,,,-0.0007436270825564861,-0.0007436270825564861,,human
SBF1,,,0.012103009037673473,,,,,,,,0.012103009037673473,0.012103009037673473,,human
WDR75,,,0.01201430894434452,,,,,,,,0.01201430894434452,0.01201430894434452,,human
UBE2N,,,0.012005520984530449,,,,,,,,0.012005520984530449,0.012005520984530449,,human
WDFY1,,,0.011913144960999489,,,,,,,,0.011913144960999489,0.011913144960999489,,human
ZNF622,,,0.011852425523102283,,,,,,,,0.011852425523102283,0.011852425523102283,,human
SKIV2L,,,0.011778367683291435,,-0.015422028489410877,,,,,,-0.001821830403059721,-0.001821830403059721,,human
EIF2B5,,,0.011691903695464134,0.012639875523746014,,,,,,,0.012165889609605074,0.012165889609605074,,human
CGGBP1,,,0.011667568236589432,,0.012702393345534801,,,,,,0.012184980791062117,0.012184980791062117,,human
CYB5B,,,0.01162205170840025,,,,,,,,0.01162205170840025,0.01162205170840025,,human
GNL2,,,0.011554152704775333,,0.009585022926330566,,,,,,0.01056958781555295,0.01056958781555295,,human
STOML2,,,0.011545042507350445,,,,,,,,0.011545042507350445,0.011545042507350445,,human
TMEM126B,,,0.01135351974517107,,,0.013065162114799023,,,,,0.012209340929985046,0.012209340929985046,,human
ADA,,,0.011181035079061985,,,,,,,,0.011181035079061985,0.011181035079061985,,human
SMARCA4,,,0.011144941672682762,0.01949126087129116,,,,,,,0.015318101271986961,0.015318101271986961,,human
C8orf76,,,0.011104226112365723,,,,,,,,0.011104226112365723,0.011104226112365723,,human
FRG1,,,0.011073046363890171,,,,,,,,0.011073046363890171,0.011073046363890171,,human
ADK,,,0.011064358055591583,,,,,,,,0.011064358055591583,0.011064358055591583,,human
NAA20,,,0.011048552580177784,,,,,,,,0.011048552580177784,0.011048552580177784,,human
LEMD3,,,0.010920795612037182,,,,,,,,0.010920795612037182,0.010920795612037182,,human
EID2B,,,0.010845297947525978,0.01491615455597639,-0.009872378781437874,,,,,,0.005296357907354832,0.010845297947525978,,human
C9orf142,,,0.010567007586359978,,,,,,,,0.010567007586359978,0.010567007586359978,,human
CDC40,,,0.010466151870787144,,,,,,,,0.010466151870787144,0.010466151870787144,,human
UBXN4,,,0.010394074022769928,,,,,,,,0.010394074022769928,0.010394074022769928,,human
INTS10,,,0.010338488966226578,,,,,,,,0.010338488966226578,0.010338488966226578,,human
ZC3HC1,,,0.010287608951330185,,-0.04920683428645134,,,,,,-0.019459612667560577,-0.019459612667560577,,human
ZBED5,,,0.010262897238135338,,0.016505490988492966,,,,,,0.013384194113314152,0.013384194113314152,,human
CKAP5,,,0.01022911723703146,-0.012920035980641842,,,,,,,-0.001345459371805191,-0.001345459371805191,,human
C17orf70,,,0.010066931135952473,0.01395968534052372,0.01631181873381138,,,,,,0.013446145070095858,0.01395968534052372,,human
PDXK,,,0.010024004615843296,,,,,,,,0.010024004615843296,0.010024004615843296,,human
RABGAP1,,,0.009965341538190842,,,,,,,,0.009965341538190842,0.009965341538190842,,human
BNIP3,,,-0.07143180817365646,-0.04456057399511337,-0.03086506575345993,,,,,,-0.048952482640743256,-0.04456057399511337,,human
LINC01018,,,-0.042416512966156006,-0.021350746974349022,,,,,,,-0.031883629970252514,-0.031883629970252514,,human
ROCK2,,,-0.0328262634575367,,-0.028328336775302887,,,,,,-0.030577300116419792,-0.030577300116419792,,human
CFLAR,,,-0.0316416397690773,,,,,,,,-0.0316416397690773,-0.0316416397690773,,human
U2AF2,,,-0.028217971324920654,0.015587437897920609,,,,,,,-0.006315266713500023,-0.006315266713500023,,human
PFKFB4,,,-0.02740384265780449,,-0.010396371595561504,,,,,,-0.018900107126682997,-0.018900107126682997,,human
JADE2,,,-0.026834169402718544,,,,,,,,-0.026834169402718544,-0.026834169402718544,,human
SDF2L1,,,-0.026566695421934128,0.017791710793972015,,,,,,,-0.004387492313981056,-0.004387492313981056,,human
CRTC3,,,-0.02588546648621559,0.020846383646130562,,0.024504369124770164,0.016865195706486702,,,,0.00908262049779296,0.018855789676308632,,human
SMIM14,,,-0.024508971720933914,,0.01064386498183012,,,,,,-0.006932553369551897,-0.006932553369551897,,human
TNFAIP3,,,-0.02339428849518299,,,0.02310323528945446,0.013253570534288883,0.14403773844242096,,,0.03925006394274533,0.01817840291187167,,human
ZNF395,,,-0.02262021228671074,-0.012286494486033916,,,,,,,-0.017453353386372328,-0.017453353386372328,,human
CAMLG,,,-0.02120533585548401,-0.020631281659007072,-0.007989282719790936,,,0.017648398876190186,,,-0.008044375339522958,-0.014310282189399004,,human
CAPZA2,,,-0.020812738686800003,-0.009504223242402077,,,,,,,-0.01515848096460104,-0.01515848096460104,,human
ALDOC,,,-0.020495830103754997,-0.011690601706504822,-0.008445244282484055,,,,,,-0.013543892030914625,-0.011690601706504822,,human
AMY1A,,,-0.020372072234749794,,0.012460887432098389,,,,,,-0.003955592401325703,-0.003955592401325703,,human
POM121C,,,-0.020301347598433495,-0.024231381714344025,,,,,,,-0.02226636465638876,-0.02226636465638876,,human
ANTXR2,,,-0.020238541066646576,,,,,,,,-0.020238541066646576,-0.020238541066646576,,human
FAM171A1,,,-0.020043378695845604,,,,,,,,-0.020043378695845604,-0.020043378695845604,,human
TMEM230,,,-0.019991446286439896,,-0.012762285768985748,,,,,,-0.016376866027712822,-0.016376866027712822,,human
RDH13,,,-0.019676290452480316,,-0.009796950966119766,,,,,,-0.014736620709300041,-0.014736620709300041,,human
CRKL,,,-0.019386954605579376,-0.025081731379032135,,,,,,,-0.022234342992305756,-0.022234342992305756,,human
EXO5,,,-0.019270362332463264,0.014109677635133266,,,,,,,-0.002580342348664999,-0.002580342348664999,,human
MIF,,,-0.01918731816112995,,-0.00930006057024002,0.038348231464624405,,,,,0.0032869509110848107,-0.00930006057024002,,human
PITHD1,,,-0.0173826701939106,,-0.008364605717360973,,,,,,-0.012873637955635786,-0.012873637955635786,,human
ZNF14,,,-0.017250163480639458,,0.009309387765824795,,,,,,-0.0039703878574073315,-0.0039703878574073315,,human
DOCK11,,,-0.017110805958509445,,0.012392421253025532,,,,,,-0.0023591923527419567,-0.0023591923527419567,,human
EMC7,,,-0.01703006587922573,-0.017001645639538765,,,,,,,-0.017015855759382248,-0.017015855759382248,,human
MUS81,,,-0.016858026385307312,,,,,,,,-0.016858026385307312,-0.016858026385307312,,human
SULT1C2,,,-0.016580704599618912,,,,,,,,-0.016580704599618912,-0.016580704599618912,,human
MIR181A2HG,,,-0.016464531421661377,,,,,,,,-0.016464531421661377,-0.016464531421661377,,human
HSPA9,,,-0.01606578379869461,,,,,,,,-0.01606578379869461,-0.01606578379869461,,human
ZNF577,,,-0.015811966732144356,,,,,,,,-0.015811966732144356,-0.015811966732144356,,human
SLC35E1,,,-0.015722529962658882,,,,,,,,-0.015722529962658882,-0.015722529962658882,,human
IMP3,,,-0.015040619298815727,-0.019347256049513817,,,,,,,-0.017193937674164772,-0.017193937674164772,,human
PEX5,,,-0.014947185292840004,,,,,,,,-0.014947185292840004,-0.014947185292840004,,human
LYRM1,,,-0.014748833142220974,,,,,,,,-0.014748833142220974,-0.014748833142220974,,human
POGLUT1,,,-0.014607829973101616,-0.014468355104327202,0.012871692888438702,,,,,,-0.005401497396330039,-0.014468355104327202,,human
ARID5B,,,-0.01458095945417881,,,0.02876831404864788,,,,,0.007093677297234535,0.007093677297234535,,human
PPP2R5E,,,-0.01454184390604496,-0.024486325681209564,,,,,,,-0.019514084793627262,-0.019514084793627262,,human
ATP5H,,,-0.014467423781752586,0.013735747896134853,,,0.015308578498661518,,,,0.004858967537681262,0.013735747896134853,,human
LOC643387,,,-0.014376767911016941,,,,,,,,-0.014376767911016941,-0.014376767911016941,,human
PGRMC2,,,-0.013968134298920631,0.009393193759024143,,,,,,,-0.002287470269948244,-0.002287470269948244,,human
EIF4H,,,-0.013792533427476883,,,,,,,,-0.013792533427476883,-0.013792533427476883,,human
AXIN2,,,-0.013701940886676311,,,,,,,,-0.013701940886676311,-0.013701940886676311,,human
AGBL4,,,-0.013479000888764858,,,,,,,,-0.013479000888764858,-0.013479000888764858,,human
ZFP42,,,-0.013406433165073395,,,,,,,,-0.013406433165073395,-0.013406433165073395,,human
FAM213A,,,-0.013220506720244884,-0.012960007414221764,,,,,,,-0.013090257067233324,-0.013090257067233324,,human
ATG4A,,,-0.013108993880450726,,,,,,,,-0.013108993880450726,-0.013108993880450726,,human
DCUN1D3,,,-0.013077523559331894,,,,,,,,-0.013077523559331894,-0.013077523559331894,,human
UBE2D3,,,-0.0130231948569417,-0.01038783136755228,,,0.01365081500262022,,,,-0.0032534037406245866,-0.01038783136755228,,human
RPL13AP6,,,-0.013009344227612019,,,,,,,,-0.013009344227612019,-0.013009344227612019,,human
TTC27,,,-0.012853337451815605,,,,,,,,-0.012853337451815605,-0.012853337451815605,,human
MYBL1,,,-0.012794844806194305,,,,,,,,-0.012794844806194305,-0.012794844806194305,,human
RNASEH1,,,-0.012706098146736622,0.017248231917619705,,,,,,,0.0022710668854415417,0.0022710668854415417,,human
TBCA,,,-0.012605620548129082,-0.010332578793168068,,,,-0.0199111420661211,,,-0.01428311380247275,-0.012605620548129082,,human
RRAGD,,,-0.012224975042045116,,,,,,,,-0.012224975042045116,-0.012224975042045116,,human
PAN3,,,-0.012200801633298397,,-0.007767782546579838,,,0.017847254872322083,,,-0.0007071097691853842,-0.007767782546579838,,human
PHAX,,,-0.012094423174858093,,,,,,,,-0.012094423174858093,-0.012094423174858093,,human
SNORA10,,,-0.012039689347147942,,,,,,,,-0.012039689347147942,-0.012039689347147942,,human
ADD1,,,-0.011981007643043995,,,,,,,,-0.011981007643043995,-0.011981007643043995,,human
DDB1,,,-0.01186517532914877,,,,,,,,-0.01186517532914877,-0.01186517532914877,,human
RUSC1,,,-0.011860327795147896,,0.00963351409882307,,,,,,-0.0011134068481624126,-0.0011134068481624126,,human
PROM1,,,-0.011859111487865448,,,,,,,,-0.011859111487865448,-0.011859111487865448,,human
SLC20A1,,,-0.011703815311193466,,,0.013508482836186886,,,,,0.0009023337624967098,0.0009023337624967098,,human
UFSP2,,,-0.011244487017393112,,,,,,,,-0.011244487017393112,-0.011244487017393112,,human
DERL1,,,-0.011176076717674732,,,,,,,,-0.011176076717674732,-0.011176076717674732,,human
DEXI,,,-0.011164790019392967,,,,,,,,-0.011164790019392967,-0.011164790019392967,,human
RHOBTB3,,,-0.011116056703031063,,,,,,,,-0.011116056703031063,-0.011116056703031063,,human
DRG1,,,-0.011110483668744564,,,,,,,,-0.011110483668744564,-0.011110483668744564,,human
USP7,,,-0.01093569677323103,,-0.0127816591411829,,,,,,-0.011858677957206964,-0.011858677957206964,,human
ZFAND5,,,-0.010801644995808601,,,,,,,,-0.010801644995808601,-0.010801644995808601,,human
HSD17B4,,,-0.010746858082711697,,,,,,,,-0.010746858082711697,-0.010746858082711697,,human
GFOD1,,,-0.010703148320317268,,0.011062226258218288,,,,,,0.00017953896895051003,0.00017953896895051003,,human
RNU4ATAC,,,-0.01060299202799797,,,,,,,,-0.01060299202799797,-0.01060299202799797,,human
ARID1A,,,-0.010581400245428085,,,,,,,,-0.010581400245428085,-0.010581400245428085,,human
NAPB,,,-0.010434478521347046,,,,,,,,-0.010434478521347046,-0.010434478521347046,,human
CD96,,,-0.010318922810256481,,,,,,,,-0.010318922810256481,-0.010318922810256481,,human
RPL21P28,,,-0.010209625586867332,,,,,,,,-0.010209625586867332,-0.010209625586867332,,human
BLOC1S6,,,-0.010184939019382,,,,,,,,-0.010184939019382,-0.010184939019382,,human
NPHP3,,,-0.010159357450902462,,,,,,,,-0.010159357450902462,-0.010159357450902462,,human
ATP6V1D,,,-0.010150530375540257,,0.007910902611911297,,,,,,-0.0011198138818144798,-0.0011198138818144798,,human
TIMM21,,,-0.010149599984288216,,,,,,,,-0.010149599984288216,-0.010149599984288216,,human
PGK1,,,-0.010127590037882328,,-0.009242650121450424,,,,,,-0.009685120079666376,-0.009685120079666376,,human
NREP,,,-0.009977465495467186,,,,,,,,-0.009977465495467186,-0.009977465495467186,,human
TM9SF2,,,,-0.00954821053892374,,,,,0.014435072429478168,,0.002443430945277214,0.002443430945277214,,human
MT1F,,,,-0.010120556689798832,,0.014463565312325954,,,0.013611439615488052,,0.005984816079338391,0.013611439615488052,,human
FKBP5,,,,0.009678502567112446,,,,,0.012406334280967712,-0.020372726023197174,0.0005707036082943281,0.009678502567112446,,human
BASP1,,,,-0.02242719568312168,,,0.012114469893276691,0.012572179548442364,-0.01399597804993391,,-0.002934131072834134,-0.0009407540783286095,,human
HSPA5,,,,-0.02383469231426716,,,0.012673323974013329,,-0.008430293761193752,,-0.006530554033815861,-0.008430293761193752,,human
PET100,,,,0.009382178075611591,,,,,,0.06060658022761345,0.03499437915161252,0.03499437915161252,,human
C20orf24,,,,0.01131604053080082,-0.015156016685068607,,0.016353894025087357,,,0.032237451523542404,0.011187842348590493,0.013834967277944088,,human
NDUFA4,,,,0.016325758770108223,-0.012417817488312721,,,,,0.024624766781926155,0.009510902687907219,0.016325758770108223,,human
H2AFZ,,,,0.010060513392090797,,-0.022585123777389526,,0.027077006176114082,,0.023578353226184845,0.00953268725425005,0.01681943330913782,,human
SKP1,,,,0.010723312385380268,,,,0.01467914879322052,,0.018567897379398346,0.014656786185999712,0.01467914879322052,,human
GUCD1,,,,0.02064199186861515,0.023700708523392677,,,,,-0.10278528183698654,-0.019480860481659572,0.02064199186861515,,human
MKRN1,,,,-0.015721822157502174,-0.008564410731196404,,,,,-0.06566808372735977,-0.029984772205352783,-0.015721822157502174,,human
UBQLN2,,,,0.015160220675170422,,,,0.01210726983845234,,-0.018383240327239037,0.0029614167287945747,0.01210726983845234,,human
NOSIP,,,,0.009886495769023895,,-0.056486453860998154,,,,-0.015220900066196918,-0.020606952719390392,-0.015220900066196918,,human
HNRNPD,,,,0.03775995224714279,0.020918993279337883,,,,,,0.029339472763240337,0.029339472763240337,,human
OR4N2,,,,0.0267364289611578,,,,,,,0.0267364289611578,0.0267364289611578,,human
TUBA4A,,,,0.02459411509335041,,,,-0.027456576004624367,,,-0.0014312304556369781,-0.0014312304556369781,,human
CHCHD4,,,,0.02387266792356968,,,,,,,0.02387266792356968,0.02387266792356968,,human
HGS,,,,0.023271795362234116,,,,,,,0.023271795362234116,0.023271795362234116,,human
INIP,,,,0.021931534633040428,,,,,,,0.021931534633040428,0.021931534633040428,,human
RAB11A,,,,0.021496102213859558,0.017185723409056664,,,,,,0.01934091281145811,0.01934091281145811,,human
GLG1,,,,0.021395258605480194,,,,,,,0.021395258605480194,0.021395258605480194,,human
TMEM205,,,,0.020434806123375893,0.016876032575964928,,,,,,0.01865541934967041,0.01865541934967041,,human
RABEPK,,,,0.019866710528731346,,,,,,,0.019866710528731346,0.019866710528731346,,human
HMGN4,,,,0.01847602240741253,,,,,,,0.01847602240741253,0.01847602240741253,,human
WDR18,,,,0.018123216927051544,-0.013420226983726025,,,,,,0.0023514949716627598,0.0023514949716627598,,human
SRPRB,,,,0.017373492941260338,,,,,,,0.017373492941260338,0.017373492941260338,,human
TRAK2,,,,0.01709042116999626,,,,,,,0.01709042116999626,0.01709042116999626,,human
TRPT1,,,,0.015787698328495026,,,,,,,0.015787698328495026,0.015787698328495026,,human
HSPBAP1,,,,0.015684733167290688,,,,,,,0.015684733167290688,0.015684733167290688,,human
PPP3CB,,,,0.015640931203961372,,,,,,,0.015640931203961372,0.015640931203961372,,human
HARS2,,,,0.015626385807991028,,,,,,,0.015626385807991028,0.015626385807991028,,human
DNAJA1,,,,0.015263842418789864,0.020908378064632416,-0.015284035354852676,,,,,0.006962728376189868,0.015263842418789864,,human
ULK1,,,,0.015213221311569214,,,,,,,0.015213221311569214,0.015213221311569214,,human
SSU72,,,,0.015138943679630756,,,,,,,0.015138943679630756,0.015138943679630756,,human
MRPL17,,,,0.014902866445481777,,,,,,,0.014902866445481777,0.014902866445481777,,human
TPM2,,,,0.014517233707010746,,,,,,,0.014517233707010746,0.014517233707010746,,human
NDE1,,,,0.014372805133461952,0.011327216401696205,,,,,,0.012850010767579079,0.012850010767579079,,human
UBE2E1,,,,0.01435030810534954,,,0.01518157497048378,,,,0.01476594153791666,0.01476594153791666,,human
MRPL37,,,,0.014136583544313908,-0.010157403536140919,,,,,,0.0019895900040864944,0.0019895900040864944,,human
RAB10,,,,0.01385863870382309,,,,,,,0.01385863870382309,0.01385863870382309,,human
EIF2AK1,,,,0.013617447577416897,0.015600860118865967,,,,,,0.014609153848141432,0.014609153848141432,,human
ZNF207,,,,0.013275452889502048,,,,,,,0.013275452889502048,0.013275452889502048,,human
LAX1,,,,0.013056694529950619,,,,,,,0.013056694529950619,0.013056694529950619,,human
C17orf49,,,,0.012811905704438686,0.0100401034578681,,,,,,0.011426004581153393,0.011426004581153393,,human
STK39,,,,0.012543019838631153,,,,,,,0.012543019838631153,0.012543019838631153,,human
NT5C2,,,,0.012498550117015839,,,0.012083464302122593,,,,0.012291007209569216,0.012291007209569216,,human
POLR2G,,,,0.01249071303755045,-0.00960283912718296,,,,,,0.0014439369551837444,0.0014439369551837444,,human
NUP85,,,,0.012317485176026821,,,,,,,0.012317485176026821,0.012317485176026821,,human
SEC16A,,,,0.012264841236174107,,,,,,,0.012264841236174107,0.012264841236174107,,human
ASNSD1,,,,0.012260278686881065,,,,,,,0.012260278686881065,0.012260278686881065,,human
C7orf55,,,,0.012239377945661545,,,,,,,0.012239377945661545,0.012239377945661545,,human
ADIPOR2,,,,0.012082899920642376,,,,,,,0.012082899920642376,0.012082899920642376,,human
RPA2,,,,0.01201446820050478,,-0.013606768101453781,,,,,-0.0007961499504745007,-0.0007961499504745007,,human
HARS,,,,0.011981488205492496,,,,,,,0.011981488205492496,0.011981488205492496,,human
LRP10,,,,0.01183059811592102,0.010803568176925182,,,,,,0.011317083146423101,0.011317083146423101,,human
NCLN,,,,0.011797469109296799,,,,,,,0.011797469109296799,0.011797469109296799,,human
NSMCE4A,,,,0.011696183122694492,,,,,,,0.011696183122694492,0.011696183122694492,,human
HLA-H,,,,0.01168596837669611,-0.010790081694722176,,,,,,0.0004479433409869671,0.0004479433409869671,,human
GNPTG,,,,0.011538003571331501,,,,,,,0.011538003571331501,0.011538003571331501,,human
MFGE8,,,,0.011316152289509773,,,,,,,0.011316152289509773,0.011316152289509773,,human
SH3GLB2,,,,0.011261135339736938,,,,,,,0.011261135339736938,0.011261135339736938,,human
OSER1,,,,0.010981133207678795,,,,,,,0.010981133207678795,0.010981133207678795,,human
RGS1,,,,0.010932164266705513,,,,,,,0.010932164266705513,0.010932164266705513,,human
RAB8B,,,,0.010896350257098675,,,,,,,0.010896350257098675,0.010896350257098675,,human
ACAT1,,,,0.010895601473748684,,,,,,,0.010895601473748684,0.010895601473748684,,human
TYK2,,,,0.010830536484718323,,,,,,,0.010830536484718323,0.010830536484718323,,human
XPO4,,,,0.010787657462060452,,,,,,,0.010787657462060452,0.010787657462060452,,human
FAM217B,,,,0.010488046333193779,,,,,,,0.010488046333193779,0.010488046333193779,,human
ST6GAL1,,,,0.010286916978657246,0.008346437476575375,,,,,,0.00931667722761631,0.00931667722761631,,human
POLE4,,,,0.010220818221569061,,,,,,,0.010220818221569061,0.010220818221569061,,human
DDX1,,,,0.01006726361811161,0.008905665017664433,,,,,,0.009486464317888021,0.009486464317888021,,human
PSMC2,,,,0.010031201876699924,,,,,,,0.010031201876699924,0.010031201876699924,,human
SAE1,,,,0.009977943263947964,,,,,,,0.009977943263947964,0.009977943263947964,,human
PHF13,,,,0.00995699968189001,,,,,,,0.00995699968189001,0.00995699968189001,,human
NRBP2,,,,0.009843705222010612,,,,,,,0.009843705222010612,0.009843705222010612,,human
UBQLN4,,,,0.009839839302003384,,,,,,,0.009839839302003384,0.009839839302003384,,human
NDUFS7,,,,0.009822553023695946,,,,,,,0.009822553023695946,0.009822553023695946,,human
TCEANC2,,,,0.009791121818125248,,,,,,,0.009791121818125248,0.009791121818125248,,human
TBCB,,,,0.009558675810694695,-0.009772613644599915,,,,,,-0.00010696891695261002,-0.00010696891695261002,,human
RNY3,,,,0.009518182836472988,,,,,,,0.009518182836472988,0.009518182836472988,,human
AP4B1,,,,0.00949983112514019,,,,,,,0.00949983112514019,0.00949983112514019,,human
DEGS1,,,,0.009463481605052948,,,,,,,0.009463481605052948,0.009463481605052948,,human
GLOD4,,,,0.009455007500946522,,,,,,,0.009455007500946522,0.009455007500946522,,human
DHX15,,,,0.009367893449962139,,,,,,,0.009367893449962139,0.009367893449962139,,human
KAT2A,,,,0.009280570782721043,,,,,,,0.009280570782721043,0.009280570782721043,,human
NDUFB2,,,,0.009260275401175022,,,,,,,0.009260275401175022,0.009260275401175022,,human
JMJD8,,,,0.009248371236026287,,,,,,,0.009248371236026287,0.009248371236026287,,human
RXRB,,,,0.00919086392968893,,,,,,,0.00919086392968893,0.00919086392968893,,human
NDUFB10,,,,0.009166106581687927,,,,,,,0.009166106581687927,0.009166106581687927,,human
MAPRE1,,,,0.009162579663097858,,,,,,,0.009162579663097858,0.009162579663097858,,human
ICOS,,,,-0.040473032742738724,,,,0.052888400852680206,,,0.006207684054970741,0.006207684054970741,,human
RNF7,,,,-0.030131470412015915,-0.017500128597021103,,,,,,-0.02381579950451851,-0.02381579950451851,,human
ITK,,,,-0.03000761941075325,,,,,,,-0.03000761941075325,-0.03000761941075325,,human
TGFBR2,,,,-0.02603071928024292,,,,,,,-0.02603071928024292,-0.02603071928024292,,human
CECR5,,,,-0.02574472688138485,-0.02411074936389923,,,,,,-0.02492773812264204,-0.02492773812264204,,human
NUP133,,,,-0.025655245408415794,-0.015147862024605274,,,,,,-0.020401553716510534,-0.020401553716510534,,human
SMARCA2,,,,-0.02561463788151741,,,,,,,-0.02561463788151741,-0.02561463788151741,,human
DCAF7,,,,-0.018066350370645523,,,,,,,-0.018066350370645523,-0.018066350370645523,,human
AGPAT9,,,,-0.01712123118340969,,,,,,,-0.01712123118340969,-0.01712123118340969,,human
ATG16L1,,,,-0.016966428607702255,,,,,,,-0.016966428607702255,-0.016966428607702255,,human
IST1,,,,-0.016552437096834183,-0.017677027732133865,,,,,,-0.017114732414484024,-0.017114732414484024,,human
PRPF3,,,,-0.016380099579691887,,,,,,,-0.016380099579691887,-0.016380099579691887,,human
RPSAP9,,,,-0.015818994492292404,-0.016119958832859993,,,,,,-0.0159694766625762,-0.0159694766625762,,human
KHDRBS1,,,,-0.015784645453095436,,,,,,,-0.015784645453095436,-0.015784645453095436,,human
CALM1,,,,-0.015778789296746254,,-0.016888270154595375,,,,,-0.016333529725670815,-0.016333529725670815,,human
ACACB,,,,-0.015380578115582466,,,,,,,-0.015380578115582466,-0.015380578115582466,,human
RPL7,,,,-0.015298320911824703,-0.014236507005989552,,,,,,-0.014767413958907127,-0.014767413958907127,,human
BCL6,,,,-0.015141596086323261,,,,,,,-0.015141596086323261,-0.015141596086323261,,human
SNRNP70,,,,-0.0148008456453681,,,,,,,-0.0148008456453681,-0.0148008456453681,,human
MRPS31,,,,-0.014580902643501759,,,,,,,-0.014580902643501759,-0.014580902643501759,,human
TSHZ2,,,,-0.01437915489077568,,,,,,,-0.01437915489077568,-0.01437915489077568,,human
YEATS2,,,,-0.014353831298649311,,,,,,,-0.014353831298649311,-0.014353831298649311,,human
RAB2B,,,,-0.014139249920845032,,,,,,,-0.014139249920845032,-0.014139249920845032,,human
ATM,,,,-0.01413634978234768,,,,,,,-0.01413634978234768,-0.01413634978234768,,human
CWF19L1,,,,-0.014110518619418144,0.018523620441555977,,,,,,0.0022065509110689163,0.0022065509110689163,,human
GALNT11,,,,-0.01409071683883667,,,,,,,-0.01409071683883667,-0.01409071683883667,,human
UBL3,,,,-0.014021861366927624,,,,,,,-0.014021861366927624,-0.014021861366927624,,human
GSDMB,,,,-0.013976702466607094,,,,,,,-0.013976702466607094,-0.013976702466607094,,human
GLUD1,,,,-0.013692967593669891,,,,,,,-0.013692967593669891,-0.013692967593669891,,human
NDUFB8,,,,-0.01364189200103283,,,,,,,-0.01364189200103283,-0.01364189200103283,,human
FAM175B,,,,-0.013562136329710484,,,,,,,-0.013562136329710484,-0.013562136329710484,,human
AIDA,,,,-0.013541639782488346,,,,,,,-0.013541639782488346,-0.013541639782488346,,human
TYW1B,,,,-0.01349540427327156,,,,,,,-0.01349540427327156,-0.01349540427327156,,human
TMEM60,,,,-0.01340918056666851,,,,,,,-0.01340918056666851,-0.01340918056666851,,human
BIRC6,,,,-0.013381731696426868,,,,,,,-0.013381731696426868,-0.013381731696426868,,human
GALNT3,,,,-0.013353439047932625,0.017437845468521118,,,,,,0.0020422032102942467,0.0020422032102942467,,human
LPIN1,,,,-0.013190437108278275,,,,,,,-0.013190437108278275,-0.013190437108278275,,human
MLLT6,,,,-0.013178063556551933,,,,,,,-0.013178063556551933,-0.013178063556551933,,human
DPF2,,,,-0.013079383410513401,,,,,,,-0.013079383410513401,-0.013079383410513401,,human
RBM15,,,,-0.013001839630305767,-0.023604556918144226,,,,,,-0.018303198274224997,-0.018303198274224997,,human
COX7A2L,,,,-0.012885498814284801,,,,0.01252671331167221,,,-0.0001793927513062954,-0.0001793927513062954,,human
LEMD2,,,,-0.012781676836311817,,,,,,,-0.012781676836311817,-0.012781676836311817,,human
PTGES3L-AARSD1,,,,-0.012718258425593376,,,,,,,-0.012718258425593376,-0.012718258425593376,,human
ZNF10,,,,-0.012496966868638992,,,,,,,-0.012496966868638992,-0.012496966868638992,,human
ALG9,,,,-0.012490581721067429,,,,,,,-0.012490581721067429,-0.012490581721067429,,human
TMEM59,,,,-0.012417547404766083,-0.015613965690135956,,,,,,-0.01401575654745102,-0.01401575654745102,,human
EIF2S3,,,,-0.012258716858923435,-0.012207936495542526,,,,,,-0.01223332667723298,-0.01223332667723298,,human
KIAA0355,,,,-0.012245746329426765,-0.010049118660390377,,,,,,-0.011147432494908571,-0.011147432494908571,,human
LOC441455,,,,-0.011920822784304619,-0.008284655399620533,,,,,,-0.010102739091962576,-0.010102739091962576,,human
ZDHHC6,,,,-0.011438368819653988,,,,,,,-0.011438368819653988,-0.011438368819653988,,human
PPM1F,,,,-0.011367824859917164,,,-0.014149932190775871,,,,-0.012758878525346518,-0.012758878525346518,,human
CLYBL,,,,-0.011358953081071377,,,,,,,-0.011358953081071377,-0.011358953081071377,,human
