gene_symbol,logfc_dz:392,logfc_dz:978,logfc_dz:148,logfc_dz:602,logfc_dz:24,logfc_dz:52,logfc_dz:39,logfc_dz:478,logfc_dz:448,logfc_dz:504,logfc_dz:11,mean_logfc,median_logfc,common_experiment,organism
TFCP2L1,,,,,,-0.037633299827575684,,,0.009695621207356453,,,-0.013968839310109615,-0.013968839310109615,,human
SOSTDC1,,,,,,-0.010105923749506474,,,-0.0219632089138031,,,-0.016034566331654787,-0.016034566331654787,,human
CSF1R,,,,,,-0.013599345460534096,,,,,0.05863306298851967,0.022516858763992786,0.022516858763992786,,human
SYT4,,,,,,0.05786086991429329,,,,,0.031981002539396286,0.04492093622684479,0.04492093622684479,,human
CD36,,,,,,-0.011945970356464386,,,,,0.021577410399913788,0.004815720021724701,0.004815720021724701,,human
PPP2R2C,,,,,,0.012474846094846725,,,,,0.016604702919721603,0.014539774507284164,0.014539774507284164,,human
NXPH1,,,,,,-0.015533925965428352,,,,,-0.01850699633359909,-0.01702046114951372,-0.01702046114951372,,human
SLC14A1,,,,,,0.010929307900369167,,0.06642601639032364,,,,0.0386776621453464,0.0386776621453464,,human
KRT86,,,,,,-0.014325449243187904,,0.030964834615588188,,,,0.008319692686200142,0.008319692686200142,,human
MXRA8,,,,,,-0.010326179675757885,,0.021824361756443977,,,,0.005749091040343046,0.005749091040343046,,human
IL6ST,,,,,,-0.014616081491112709,,-0.020177265629172325,,,,-0.017396673560142517,-0.017396673560142517,,human
CSTA,,,,,,0.048728398978710175,0.07538741081953049,,,,,0.06205790489912033,0.06205790489912033,,human
FXYD3,,,,,,0.010512975044548512,0.020692836493253708,,,,,0.01560290576890111,0.01560290576890111,,human
C1orf116,,,,,,0.011855079792439938,0.019360298290848732,,,,,0.015607689041644335,0.015607689041644335,,human
CELSR1,,,,,,-0.0223336610943079,0.012686535716056824,,,,,-0.004823562689125538,-0.004823562689125538,,human
LACRT,,,,,,0.12432891130447388,,,,,,0.12432891130447388,0.12432891130447388,,human
HDC,,,,,,0.08564676344394684,,,,,,0.08564676344394684,0.08564676344394684,,human
INSM1,,,,,,0.03629566729068756,,,,,,0.03629566729068756,0.03629566729068756,,human
DACH1,,,,,,0.036253515630960464,,,,,,0.036253515630960464,0.036253515630960464,,human
ZNF552,,,,,,0.03205741196870804,,,,,,0.03205741196870804,0.03205741196870804,,human
PDZK1IP1,,,,,,0.028795141726732254,,,,,,0.028795141726732254,0.028795141726732254,,human
SCUBE3,,,,,,0.02841540239751339,,,,,,0.02841540239751339,0.02841540239751339,,human
ATP8B4,,,,,,0.02710072509944439,,,,,,0.02710072509944439,0.02710072509944439,,human
CLSTN2,,,,,,0.026979990303516388,,,,,,0.026979990303516388,0.026979990303516388,,human
C9orf135,,,,,,0.02297109365463257,,,,,,0.02297109365463257,0.02297109365463257,,human
IRAK3,,,,,,0.021195093169808388,,,,,,0.021195093169808388,0.021195093169808388,,human
TRPV6,,,,,,0.020747710019350052,,,,,,0.020747710019350052,0.020747710019350052,,human
CASQ1,,,,,,0.01918298378586769,,,,,,0.01918298378586769,0.01918298378586769,,human
AR,,,,,,0.018884746357798576,,,,,,0.018884746357798576,0.018884746357798576,,human
CD207,,,,,,0.017768217250704765,,,,,,0.017768217250704765,0.017768217250704765,,human
ZNF204P,,,,,,0.017744414508342743,,,,,,0.017744414508342743,0.017744414508342743,,human
VSIG2,,,,,,0.017246412113308907,,,,,,0.017246412113308907,0.017246412113308907,,human
ACMSD,,,,,,0.01703137718141079,,,,,,0.01703137718141079,0.01703137718141079,,human
OAS2,,,,,,0.01686808280646801,,,,,,0.01686808280646801,0.01686808280646801,,human
CHRNA9,,,,,,0.01627042330801487,,,,,,0.01627042330801487,0.01627042330801487,,human
SH3BGR,,,,,,0.015438606031239033,,,,,,0.015438606031239033,0.015438606031239033,,human
KLK7,,,,,,0.015008142217993736,,,,,,0.015008142217993736,0.015008142217993736,,human
SNPH,,,,,,0.014908303506672382,,,,,,0.014908303506672382,0.014908303506672382,,human
MAPT,,,,,,0.014723171480000019,,,,,,0.014723171480000019,0.014723171480000019,,human
CCDC87,,,,,,0.014703631401062012,,,,,,0.014703631401062012,0.014703631401062012,,human
IFNG,,,,,,0.014683577232062817,,,,,,0.014683577232062817,0.014683577232062817,,human
MMP26,,,,,,0.014442549087107182,,,,,,0.014442549087107182,0.014442549087107182,,human
SPDEF,,,,,,0.014399291016161442,,,,,,0.014399291016161442,0.014399291016161442,,human
LOC102723649,,,,,,0.014344596303999424,,,,,,0.014344596303999424,0.014344596303999424,,human
HERC6,,,,,,0.014313042163848877,,,,,,0.014313042163848877,0.014313042163848877,,human
RET,,,,,,0.014232445508241653,,,,,,0.014232445508241653,0.014232445508241653,,human
ADCY5,,,,,,0.013905988074839115,,,,,,0.013905988074839115,0.013905988074839115,,human
CCDC177,,,,,,0.013827316462993622,,,,,,0.013827316462993622,0.013827316462993622,,human
RPS6KL1,,,,,,0.013711255975067616,,,,,,0.013711255975067616,0.013711255975067616,,human
NMNAT2,,,,,,0.013708431273698807,,,,,,0.013708431273698807,0.013708431273698807,,human
ZNF416,,,,,,0.01316027157008648,,,,,,0.01316027157008648,0.01316027157008648,,human
BEAN1,,,,,,0.013099652715027332,,,,,,0.013099652715027332,0.013099652715027332,,human
FAM228B,,,,,,0.012790704146027565,,,,,,0.012790704146027565,0.012790704146027565,,human
SDCBP2,,,,,,0.012639830820262432,,,,,,0.012639830820262432,0.012639830820262432,,human
NEIL1,,,,,,0.01260413508862257,,,,,,0.01260413508862257,0.01260413508862257,,human
KLK11,,,,,,0.012534123845398426,,,,,,0.012534123845398426,0.012534123845398426,,human
IVL,,,,,,0.012473301962018013,,,,,,0.012473301962018013,0.012473301962018013,,human
ABCA12,,,,,,0.012336964718997478,,,,,,0.012336964718997478,0.012336964718997478,,human
LAMP3,,,,,,0.012237390503287315,,,,,,0.012237390503287315,0.012237390503287315,,human
LINC01426,,,,,,0.01214462611824274,,,,,,0.01214462611824274,0.01214462611824274,,human
TBX1,,,,,,0.0120672807097435,,,,,,0.0120672807097435,0.0120672807097435,,human
RASL10A,,,,,,0.011998775415122509,,,,,,0.011998775415122509,0.011998775415122509,,human
PTK6,,,,,,0.011784890666604042,,,,,,0.011784890666604042,0.011784890666604042,,human
LOC100507642,,,,,,0.011367905884981155,,,,,,0.011367905884981155,0.011367905884981155,,human
TMEM238,,,,,,0.011181948706507683,,,,,,0.011181948706507683,0.011181948706507683,,human
PARP9,,,,,,0.01116869319230318,,,,,,0.01116869319230318,0.01116869319230318,,human
ZNF239,,,,,,0.011031074449419975,,,,,,0.011031074449419975,0.011031074449419975,,human
MESP1,,,,,,0.010624268092215061,,,,,,0.010624268092215061,0.010624268092215061,,human
SFTPA2,,,,,,0.010540204122662544,,,,,,0.010540204122662544,0.010540204122662544,,human
RNF213,,,,,,0.010298958979547024,,,,,,0.010298958979547024,0.010298958979547024,,human
PROZ,,,,,,0.010234445333480835,,,,,,0.010234445333480835,0.010234445333480835,,human
ESRRG,,,,,,0.010176007635891438,,,,,,0.010176007635891438,0.010176007635891438,,human
IL22RA2,,,,,,0.00999515037983656,,,,,,0.00999515037983656,0.00999515037983656,,human
KIAA1244,,,,,,0.009932221844792366,,,,,,0.009932221844792366,0.009932221844792366,,human
ADAM28,,,,,,0.009762703441083431,,,,,,0.009762703441083431,0.009762703441083431,,human
ATP2C2,,,,,,0.009670807980000973,,,,,,0.009670807980000973,0.009670807980000973,,human
PYCARDOS,,,,,,0.009535202756524086,,,,,,0.009535202756524086,0.009535202756524086,,human
ELL3,,,,,,0.009355941787362099,,,,,,0.009355941787362099,0.009355941787362099,,human
CXCR1,,,,,,0.00930118653923273,,,,,,0.00930118653923273,0.00930118653923273,,human
BCL6,,,,,,0.009142544120550156,,,,,,0.009142544120550156,0.009142544120550156,,human
SOX11,,,,,,0.009097033180296421,,,,,,0.009097033180296421,0.009097033180296421,,human
FBXW10,,,,,,0.009067481383681297,,,,,,0.009067481383681297,0.009067481383681297,,human
SECTM1,,,,,,0.009045678190886974,,,,,,0.009045678190886974,0.009045678190886974,,human
SCNN1A,,,,,,0.008919055573642254,,,,,,0.008919055573642254,0.008919055573642254,,human
LRRC4C,,,,,,-0.0720948725938797,,,,,,-0.0720948725938797,-0.0720948725938797,,human
PCDH19,,,,,,-0.0575014166533947,,,,,,-0.0575014166533947,-0.0575014166533947,,human
KCND2,,,,,,-0.04908358305692673,,,,,,-0.04908358305692673,-0.04908358305692673,,human
UGT2B17,,,,,,-0.044636938720941544,,,,,,-0.044636938720941544,-0.044636938720941544,,human
FRZB,,,,,,-0.04206208139657974,,,,,,-0.04206208139657974,-0.04206208139657974,,human
DDX4,,,,,,-0.040746480226516724,,,,,,-0.040746480226516724,-0.040746480226516724,,human
ENTPD3,,,,,,-0.03555399551987648,,,,,,-0.03555399551987648,-0.03555399551987648,,human
SCGB1D1,,,,,,-0.03469039127230644,,,,,,-0.03469039127230644,-0.03469039127230644,,human
NMUR2,,,,,,-0.032208479940891266,,,,,,-0.032208479940891266,-0.032208479940891266,,human
LINC00865,,,,,,-0.03017422929406166,,,,,,-0.03017422929406166,-0.03017422929406166,,human
ABI3BP,,,,,,-0.025984114035964012,,,,,,-0.025984114035964012,-0.025984114035964012,,human
ADRA2A,,,,,,-0.02533961459994316,,,,,,-0.02533961459994316,-0.02533961459994316,,human
STMN2,,,,,,-0.025159358978271484,,,,,,-0.025159358978271484,-0.025159358978271484,,human
ZMAT1,,,,,,-0.023082254454493523,,,,,,-0.023082254454493523,-0.023082254454493523,,human
ARTN,,,,,,-0.02151408977806568,,,,,,-0.02151408977806568,-0.02151408977806568,,human
C6orf132,,,,,,-0.021375853568315506,,,,,,-0.021375853568315506,-0.021375853568315506,,human
TLR5,,,,,,-0.020128369331359863,,,,,,-0.020128369331359863,-0.020128369331359863,,human
GPR22,,,,,,-0.020049840211868286,,,,,,-0.020049840211868286,-0.020049840211868286,,human
GRIA1,,,,,,-0.0198223777115345,,,,,,-0.0198223777115345,-0.0198223777115345,,human
RORC,,,,,,-0.019034618511795998,,,,,,-0.019034618511795998,-0.019034618511795998,,human
ALX3,,,,,,-0.018748760223388672,,,,,,-0.018748760223388672,-0.018748760223388672,,human
ZSCAN31,,,,,,-0.018651582300662994,,,,,,-0.018651582300662994,-0.018651582300662994,,human
LRRC6,,,,,,-0.01823543943464756,,,,,,-0.01823543943464756,-0.01823543943464756,,human
TFAP2B,,,,,,-0.017836134880781174,,,,,,-0.017836134880781174,-0.017836134880781174,,human
PPP4R4,,,,,,-0.01746218651533127,,,,,,-0.01746218651533127,-0.01746218651533127,,human
MYRIP,,,,,,-0.017438391223549843,,,,,,-0.017438391223549843,-0.017438391223549843,,human
USP35,,,,,,-0.017431333661079407,,,,,,-0.017431333661079407,-0.017431333661079407,,human
EN1,,,,,,-0.017295820638537407,,,,,,-0.017295820638537407,-0.017295820638537407,,human
ACTA2,,,,,,-0.017177129164338112,,,,,,-0.017177129164338112,-0.017177129164338112,,human
TNNI3K,,,,,,-0.017110904678702354,,,,,,-0.017110904678702354,-0.017110904678702354,,human
FMO4,,,,,,-0.016796261072158813,,,,,,-0.016796261072158813,-0.016796261072158813,,human
C9orf24,,,,,,-0.016629671677947044,,,,,,-0.016629671677947044,-0.016629671677947044,,human
KRT13,,,,,,-0.016509229317307472,,,,,,-0.016509229317307472,-0.016509229317307472,,human
LINC00654,,,,,,-0.016329912468791008,,,,,,-0.016329912468791008,-0.016329912468791008,,human
AGBL4,,,,,,-0.016225427389144897,,,,,,-0.016225427389144897,-0.016225427389144897,,human
KIF26B,,,,,,-0.015842845663428307,,,,,,-0.015842845663428307,-0.015842845663428307,,human
COLQ,,,,,,-0.01532057486474514,,,,,,-0.01532057486474514,-0.01532057486474514,,human
KIAA1456,,,,,,-0.015025975182652473,,,,,,-0.015025975182652473,-0.015025975182652473,,human
CYP17A1-AS1,,,,,,-0.01486560795456171,,,,,,-0.01486560795456171,-0.01486560795456171,,human
FRY,,,,,,-0.014827038161456585,,,,,,-0.014827038161456585,-0.014827038161456585,,human
LIN7A,,,,,,-0.014767002314329147,,,,,,-0.014767002314329147,-0.014767002314329147,,human
UCP3,,,,,,-0.014710990712046623,,,,,,-0.014710990712046623,-0.014710990712046623,,human
CTAG1A,,,,,,-0.014489092864096165,,,,,,-0.014489092864096165,-0.014489092864096165,,human
ZMYND12,,,,,,-0.013966551050543785,,,,,,-0.013966551050543785,-0.013966551050543785,,human
SHROOM3,,,,,,-0.013810805045068264,,,,,,-0.013810805045068264,-0.013810805045068264,,human
EFHC2,,,,,,-0.013408961705863476,,,,,,-0.013408961705863476,-0.013408961705863476,,human
RNF180,,,,,,-0.013261116109788418,,,,,,-0.013261116109788418,-0.013261116109788418,,human
PACRG,,,,,,-0.013147390447556973,,,,,,-0.013147390447556973,-0.013147390447556973,,human
CAMP,,,,,,-0.013143274001777172,,,,,,-0.013143274001777172,-0.013143274001777172,,human
IL1RAPL1,,,,,,-0.01285627018660307,,,,,,-0.01285627018660307,-0.01285627018660307,,human
CHODL,,,,,,-0.012806420214474201,,,,,,-0.012806420214474201,-0.012806420214474201,,human
GATA3-AS1,,,,,,-0.012689380906522274,,,,,,-0.012689380906522274,-0.012689380906522274,,human
SLC6A12,,,,,,-0.012591803446412086,,,,,,-0.012591803446412086,-0.012591803446412086,,human
KRT37,,,,,,-0.012479511089622974,,,,,,-0.012479511089622974,-0.012479511089622974,,human
HS6ST3,,,,,,-0.012467467226088047,,,,,,-0.012467467226088047,-0.012467467226088047,,human
PTH2R,,,,,,-0.012131196446716785,,,,,,-0.012131196446716785,-0.012131196446716785,,human
WDR93,,,,,,-0.012037348933517933,,,,,,-0.012037348933517933,-0.012037348933517933,,human
DEFA3,,,,,,-0.0119826290756464,,,,,,-0.0119826290756464,-0.0119826290756464,,human
CCDC64B,,,,,,-0.011959543451666832,,,,,,-0.011959543451666832,-0.011959543451666832,,human
STEAP4,,,,,,-0.0119541110470891,,,,,,-0.0119541110470891,-0.0119541110470891,,human
HEXA-AS1,,,,,,-0.011930081062018871,,,,,,-0.011930081062018871,-0.011930081062018871,,human
CD34,,,,,,-0.011905665509402752,,,,,,-0.011905665509402752,-0.011905665509402752,,human
RIMS4,,,,,,-0.0118699437007308,,,,,,-0.0118699437007308,-0.0118699437007308,,human
KLHL9,,,,,,-0.011827711947262287,,,,,,-0.011827711947262287,-0.011827711947262287,,human
TMC5,,,,,,-0.011776439845561981,,,,,,-0.011776439845561981,-0.011776439845561981,,human
SLC28A3,,,,,,-0.011599566787481308,,,,,,-0.011599566787481308,-0.011599566787481308,,human
EPB41L4A-AS2,,,,,,-0.011488608084619045,,,,,,-0.011488608084619045,-0.011488608084619045,,human
LGSN,,,,,,-0.011397367343306541,,,,,,-0.011397367343306541,-0.011397367343306541,,human
RAB27B,,,,,,-0.011259491555392742,,,,,,-0.011259491555392742,-0.011259491555392742,,human
TMEM200B,,,,,,-0.011210390366613865,,,,,,-0.011210390366613865,-0.011210390366613865,,human
CEACAM1,,,,,,-0.011158258654177189,,,,,,-0.011158258654177189,-0.011158258654177189,,human
ZIM2,,,,,,-0.011086225509643555,,,,,,-0.011086225509643555,-0.011086225509643555,,human
ATP10D,,,,,,-0.011053976602852345,,,,,,-0.011053976602852345,-0.011053976602852345,,human
GDAP1,,,,,,-0.011048777028918266,,,,,,-0.011048777028918266,-0.011048777028918266,,human
WSCD2,,,,,,-0.011036590673029423,,,,,,-0.011036590673029423,-0.011036590673029423,,human
CTAG2,,,,,,-0.010937687940895557,,,,,,-0.010937687940895557,-0.010937687940895557,,human
LINCR-0001,,,,,,-0.010855318047106266,,,,,,-0.010855318047106266,-0.010855318047106266,,human
MAP2,,,,,,-0.01084107905626297,,,,,,-0.01084107905626297,-0.01084107905626297,,human
KCNMB3,,,,,,-0.010749095119535923,,,,,,-0.010749095119535923,-0.010749095119535923,,human
NRBP2,,,,,,-0.01063784584403038,,,,,,-0.01063784584403038,-0.01063784584403038,,human
GYS2,,,,,,-0.010633661411702633,,,,,,-0.010633661411702633,-0.010633661411702633,,human
HTRA3,,,,,,-0.010523374192416668,,,,,,-0.010523374192416668,-0.010523374192416668,,human
GMDS-AS1,,,,,,-0.010512313805520535,,,,,,-0.010512313805520535,-0.010512313805520535,,human
KIAA0895,,,,,,-0.01044507697224617,,,,,,-0.01044507697224617,-0.01044507697224617,,human
SERTAD4,,,,,,-0.010441360995173454,,,,,,-0.010441360995173454,-0.010441360995173454,,human
PPM1J,,,,,,-0.01031279657036066,,,,,,-0.01031279657036066,-0.01031279657036066,,human
LGI1,,,,,,-0.010301352478563786,,,,,,-0.010301352478563786,-0.010301352478563786,,human
PKIA,,,,,,-0.010264391079545021,,,,,,-0.010264391079545021,-0.010264391079545021,,human
ABCA5,,,,,,-0.010261081159114838,,,,,,-0.010261081159114838,-0.010261081159114838,,human
TSGA10,,,,,,-0.01018120814114809,,,,,,-0.01018120814114809,-0.01018120814114809,,human
CNGB3,,,,,,-0.010163290426135063,,,,,,-0.010163290426135063,-0.010163290426135063,,human
MYOZ1,,,,,,-0.010115349665284157,,,,,,-0.010115349665284157,-0.010115349665284157,,human
INTU,,,,,,-0.009990234859287739,,,,,,-0.009990234859287739,-0.009990234859287739,,human
KIAA1107,,,,,,-0.009985293261706829,,,,,,-0.009985293261706829,-0.009985293261706829,,human
COMMD5,,,,,,-0.009927685372531414,,,,,,-0.009927685372531414,-0.009927685372531414,,human
DNAH17,,,,,,-0.009791280142962933,,,,,,-0.009791280142962933,-0.009791280142962933,,human
TSPAN2,,,,,,-0.00974664743989706,,,,,,-0.00974664743989706,-0.00974664743989706,,human
CFAP69,,,,,,-0.009697760455310345,,,,,,-0.009697760455310345,-0.009697760455310345,,human
TAPT1,,,,,,-0.009652815759181976,,,,,,-0.009652815759181976,-0.009652815759181976,,human
HRK,,,,,,-0.00963761005550623,,,,,,-0.00963761005550623,-0.00963761005550623,,human
CFAP45,,,,,,-0.009531574323773384,,,,,,-0.009531574323773384,-0.009531574323773384,,human
CACNG4,,,,,,-0.009526671841740608,,,,,,-0.009526671841740608,-0.009526671841740608,,human
TMX3,,,,,,-0.009514374658465385,,,,,,-0.009514374658465385,-0.009514374658465385,,human
GLDC,,,,,,-0.009411228820681572,,,,,,-0.009411228820681572,-0.009411228820681572,,human
PCMTD1,,,,,,-0.009385168552398682,,,,,,-0.009385168552398682,-0.009385168552398682,,human
WNT1,,,,,,-0.009365231730043888,,,,,,-0.009365231730043888,-0.009365231730043888,,human
SLC4A4,,,,,,-0.009328658692538738,,,,,,-0.009328658692538738,-0.009328658692538738,,human
PIFO,,,,,,-0.009300692938268185,,,,,,-0.009300692938268185,-0.009300692938268185,,human
ABCA17P,,,,,,-0.009261367842555046,,,,,,-0.009261367842555046,-0.009261367842555046,,human
CNTNAP2,,,,,,-0.009248984977602959,,,,,,-0.009248984977602959,-0.009248984977602959,,human
FABP3,,,,,,-0.00922352448105812,,,,,,-0.00922352448105812,-0.00922352448105812,,human
FGF13,,,,,,-0.009198452346026897,,,,,,-0.009198452346026897,-0.009198452346026897,,human
TSPAN9,,,,,,-0.009114386513829231,,,,,,-0.009114386513829231,-0.009114386513829231,,human
FLRT3,,,,,,-0.009040500037372112,,,,,,-0.009040500037372112,-0.009040500037372112,,human
OPLAH,,,,,,-0.008980132639408112,,,,,,-0.008980132639408112,-0.008980132639408112,,human
GPC4,,,,,,-0.008952918462455273,,,,,,-0.008952918462455273,-0.008952918462455273,,human
DENR,,,,,,,0.011270135641098022,,0.009986422024667263,0.027241768315434456,,0.016166108660399914,0.011270135641098022,,human
HADHB,,,,,,,0.013105813413858414,,-0.019444596022367477,,,-0.003169391304254532,-0.003169391304254532,,human
AHNAK,,,,,,,0.024664495140314102,,-0.01874604821205139,,-0.02305423468351364,-0.00571192925175031,-0.01874604821205139,,human
TM4SF1,,,,,,,-0.009873687289655209,,-0.0185286495834589,,,-0.014201168436557055,-0.014201168436557055,,human
CLDN4,,,,,,,-0.0196976400911808,,-0.014685419388115406,,,-0.017191529739648104,-0.017191529739648104,,human
ELF3,,,,,,,-0.012030240148305893,,-0.014656097628176212,,,-0.013343168888241053,-0.013343168888241053,,human
ITGA6,,,,,,,0.11997576802968979,,-0.011817100457847118,,,0.054079333785921335,0.054079333785921335,,human
RNF128,,,,,,,0.013286219909787178,,-0.011733116582036018,,,0.0007765516638755798,0.0007765516638755798,,human
UQCRFS1,,,,,,,-0.01138414815068245,,-0.011493261903524399,,,-0.011438705027103424,-0.011438705027103424,,human
ALG6,,,,,,,0.01261610072106123,,-0.011402709409594536,,,0.0006066956557333469,0.0006066956557333469,,human
PSMA5,,,,,,,-0.009874725714325905,,,0.02597547136247158,,0.008050372824072838,0.008050372824072838,,human
RCN1,,,,,,,0.016199950128793716,,,0.02164427936077118,,0.018922114744782448,0.018922114744782448,,human
AHSA1,,,,,,,-0.010694503784179688,,,0.013285093009471893,,0.001295294612646103,0.001295294612646103,,human
MSN,,,,,,,0.0411151684820652,-0.03883979469537735,,0.01265290193259716,,0.004976091906428337,0.01265290193259716,,human
ID3,,,,,,,-0.012903718277812004,,,-0.04005379602313042,,-0.02647875715047121,-0.02647875715047121,,human
SHC1,,,,,,,0.030538974329829216,,,-0.03172024339437485,,-0.0005906345322728157,-0.0005906345322728157,,human
MCM7,,,,,,,-0.015009653754532337,,,-0.026803918182849884,0.04850419983267784,0.0022302092984318733,-0.015009653754532337,,human
DNAJB1,,,,,,,-0.00967133603990078,,,-0.02441476285457611,,-0.017043049447238445,-0.017043049447238445,,human
NMD3,,,,,,,-0.013925603590905666,,,-0.020365862175822258,,-0.017145732883363962,-0.017145732883363962,,human
MAGEA3,,,,,,,-0.011145678348839283,,,-0.01841128244996071,,-0.014778480399399996,-0.014778480399399996,,human
CLEC2B,,,,,,,0.010268695652484894,,,-0.018370814621448517,,-0.0040510594844818115,-0.0040510594844818115,,human
TXNRD1,,,,,,,-0.012904252856969833,,,-0.017348887398838997,,-0.015126570127904415,-0.015126570127904415,,human
SLC7A5,,,,,,,0.042590659111738205,0.09100788831710815,,-0.01625339686870575,-0.02104547806084156,0.024074918124824762,0.013168631121516228,,human
GOT1,,,,,,,0.01335419062525034,-0.03715905919671059,,-0.012709862552583218,,-0.012171577041347822,-0.012709862552583218,,human
MAP4K2,,,,,,,0.034894347190856934,,,,0.10890725255012512,0.07190079987049103,0.07190079987049103,,human
NT5E,,,,,,,-0.01909647136926651,,,,0.046956054866313934,0.013929791748523712,0.013929791748523712,,human
FOSL2,,,,,,,0.010683097876608372,,,,0.029157960787415504,0.019920529332011938,0.019920529332011938,,human
CD44,,,,,,,0.01715127006173134,-0.021123116835951805,,,0.027424819767475128,0.00781765766441822,0.01715127006173134,,human
ITGB1,,,,,,,0.012708699330687523,,,,0.02543892338871956,0.01907381135970354,0.01907381135970354,,human
GRHPR,,,,,,,-0.015663951635360718,,,,0.022526536136865616,0.003431292250752449,0.003431292250752449,,human
TMEM123,,,,,,,-0.01165156438946724,,,,0.019321810454130173,0.0038351230323314667,0.0038351230323314667,,human
GBP3,,,,,,,-0.013942106626927853,,,,0.017979519441723824,0.0020187064073979855,0.0020187064073979855,,human
DEK,,,,,,,-0.014908984303474426,,,,0.017553118988871574,0.001322067342698574,0.001322067342698574,,human
WARS,,,,,,,0.025148455053567886,-0.027483118698000908,,,0.017544269561767578,0.005069868639111519,0.017544269561767578,,human
NFE2L1,,,,,,,0.022997362539172173,,,,-0.1878664344549179,-0.08243453595787287,-0.08243453595787287,,human
DCBLD2,,,,,,,0.012858030386269093,,,,-0.185776025056839,-0.08645899733528495,-0.08645899733528495,,human
GRK5,,,,,,,0.013807989656925201,,,,-0.08355835825204849,-0.034875184297561646,-0.034875184297561646,,human
JAG1,,,,,,,0.014612657018005848,,,,-0.044557344168424606,-0.01497234357520938,-0.01497234357520938,,human
CTNNAL1,,,,,,,0.009576842188835144,,,,-0.04332059994339943,-0.016871878877282143,-0.016871878877282143,,human
CSNK1G1,,,,,,,0.01558171957731247,,,,-0.02628786489367485,-0.0053530726581811905,-0.0053530726581811905,,human
SERPINE1,,,,,,,0.03743495047092438,-0.054755616933107376,,,-0.025577764958143234,-0.014299477140108744,-0.025577764958143234,,human
FEZ1,,,,,,,0.040746141225099564,,,,-0.022525601089000702,0.00911027006804943,0.00911027006804943,,human
BCAM,,,,,,,0.017542272806167603,,,,-0.021089576184749603,-0.0017736516892910004,-0.0017736516892910004,,human
DSG3,,,,,,,0.026197558268904686,,,,-0.02013096958398819,0.003033294342458248,0.003033294342458248,,human
NOV,,,,,,,0.009966990910470486,,,,-0.01698041707277298,-0.003506713081151247,-0.003506713081151247,,human
DSC2,,,,,,,0.013769346289336681,,,,-0.01686546392738819,-0.001548058819025755,-0.001548058819025755,,human
FBLN1,,,,,,,-0.00985699612647295,,,,-0.016506992280483246,-0.013181994203478098,-0.013181994203478098,,human
GJA5,,,,,,,-0.014413751661777496,,,,-0.01627863384783268,-0.015346192754805088,-0.015346192754805088,,human
GLG1,,,,,,,0.011540030129253864,,,,-0.015528394840657711,-0.0019941823557019234,-0.0019941823557019234,,human
ITGB4,,,,,,,0.07355563342571259,0.05160902068018913,,,,0.06258232705295086,0.06258232705295086,,human
COTL1,,,,,,,-0.012557306326925755,0.03708256408572197,,,,0.012262628879398108,0.012262628879398108,,human
CYP1B1,,,,,,,0.01551828719675541,0.036238156259059906,,,,0.025878221727907658,0.025878221727907658,,human
ITGA3,,,,,,,0.05021710693836212,0.0274441447108984,,,,0.03883062582463026,0.03883062582463026,,human
SUMO3,,,,,,,-0.015742864459753036,0.021429145708680153,,,,0.002843140624463558,0.002843140624463558,,human
SKAP2,,,,,,,0.01848600246012211,0.020322542637586594,,,,0.01940427254885435,0.01940427254885435,,human
SLC2A1,,,,,,,0.038905832916498184,-0.14879179000854492,,,,-0.05494297854602337,-0.05494297854602337,,human
ANTXR2,,,,,,,0.014024346135556698,-0.06241237744688988,,,,-0.02419401565566659,-0.02419401565566659,,human
ITGA2,,,,,,,0.022261949256062508,-0.056650467216968536,,,,-0.017194258980453014,-0.017194258980453014,,human
HBEGF,,,,,,,0.018413374200463295,-0.05562478303909302,,,,-0.01860570441931486,-0.01860570441931486,,human
PLAC8,,,,,,,-0.010457038879394531,-0.0421966090798378,,,,-0.026326823979616165,-0.026326823979616165,,human
CLDN1,,,,,,,0.030955582857131958,-0.03793385252356529,,,,-0.003489134833216667,-0.003489134833216667,,human
ATP6V0E1,,,,,,,-0.010697496123611927,-0.034475233405828476,,,,-0.0225863647647202,-0.0225863647647202,,human
CLDN12,,,,,,,0.015230435878038406,-0.029283206909894943,,,,-0.007026385515928268,-0.007026385515928268,,human
SLC7A11,,,,,,,0.04315450042486191,-0.0269886814057827,,,,0.008082909509539604,0.008082909509539604,,human
PPP1R15A,,,,,,,0.011968460865318775,-0.02623111568391323,,,,-0.007131327409297228,-0.007131327409297228,,human
SDHB,,,,,,,0.01035576593130827,-0.021737223491072655,,,,-0.005690728779882193,-0.005690728779882193,,human
EBNA1BP2,,,,,,,-0.009746747091412544,-0.021228253841400146,,,,-0.015487500466406345,-0.015487500466406345,,human
TMBIM1,,,,,,,-0.010892716236412525,-0.01947389915585518,,,,-0.015183307696133852,-0.015183307696133852,,human
SPRR1B,,,,,,,0.21128664910793304,,,,,0.21128664910793304,0.21128664910793304,,human
PERP,,,,,,,0.1812070608139038,,,,,0.1812070608139038,0.1812070608139038,,human
CNGB1,,,,,,,0.13630086183547974,,,,,0.13630086183547974,0.13630086183547974,,human
LAMC2,,,,,,,0.11014150083065033,,,,,0.11014150083065033,0.11014150083065033,,human
LAMA3,,,,,,,0.08308417350053787,,,,,0.08308417350053787,0.08308417350053787,,human
