gene_symbol,logfc_dz:377,logfc_dz:743,logfc_dz:746,logfc_dz:738,logfc_dz:737,mean_logfc,median_logfc,common_experiment,organism
RASAL3,0.02048242837190628,0.005796171724796295,,,,0.013139300048351288,0.013139300048351288,0.02048242837190628,human
SCNM1,0.019988177344202995,,,,,0.019988177344202995,0.019988177344202995,0.019988177344202995,human
ITM2B,0.019663725048303604,-0.006654710974544287,,-0.0646577700972557,-0.05789560079574585,-0.02738608920481056,-0.03227515588514507,0.019663725048303604,human
PUM1,0.01964181289076805,0.005303619429469109,,,,0.01247271616011858,0.01247271616011858,0.01964181289076805,human
IFI44,0.019629498943686485,,,,,0.019629498943686485,0.019629498943686485,0.019629498943686485,human
TPTE2,0.01947764679789543,,,,,0.01947764679789543,0.01947764679789543,0.01947764679789543,human
LPXN,0.019385268911719322,,0.01985129900276661,,,0.019618283957242966,0.019618283957242966,0.019385268911719322,human
ALDH9A1,0.019342785701155663,,,,,0.019342785701155663,0.019342785701155663,0.019342785701155663,human
CACYBP,0.019257107749581337,,,,,0.019257107749581337,0.019257107749581337,0.019257107749581337,human
SNRNP70,0.019161200150847435,,,,,0.019161200150847435,0.019161200150847435,0.019161200150847435,human
ARHGAP9,0.01913720741868019,,,,,0.01913720741868019,0.01913720741868019,0.01913720741868019,human
HIST1H2BK,0.01909848488867283,,0.013609569519758224,,,0.016354027204215527,0.016354027204215527,0.01909848488867283,human
KLF6,0.0190728809684515,,,,,0.0190728809684515,0.0190728809684515,0.0190728809684515,human
ESAM,0.019067443907260895,,,,,0.019067443907260895,0.019067443907260895,0.019067443907260895,human
STRBP,0.018968777731060982,,,,,0.018968777731060982,0.018968777731060982,0.018968777731060982,human
ASIC4,0.018962686881422997,,,,,0.018962686881422997,0.018962686881422997,0.018962686881422997,human
USPL1,0.018945971503853798,,,,,0.018945971503853798,0.018945971503853798,0.018945971503853798,human
COX6A1,0.018853075802326202,,0.01459028571844101,0.03078049048781395,0.01584089919924736,0.02001618780195713,0.01734698750078678,0.018853075802326202,human
MS4A1,0.018839482218027115,0.015503517352044582,,,,0.01717149978503585,0.01717149978503585,0.018839482218027115,human
IRF5,0.01869751699268818,,,,,0.01869751699268818,0.01869751699268818,0.01869751699268818,human
PTTG2,0.01865054853260517,,,,,0.01865054853260517,0.01865054853260517,0.01865054853260517,human
PYCARD,0.018507380038499832,,,,,0.018507380038499832,0.018507380038499832,0.018507380038499832,human
APCDD1L,0.018372343853116035,,,,,0.018372343853116035,0.018372343853116035,0.018372343853116035,human
IGBP1,0.018351342529058456,,,,,0.018351342529058456,0.018351342529058456,0.018351342529058456,human
POP5,0.018315566703677177,,,,,0.018315566703677177,0.018315566703677177,0.018315566703677177,human
WNT10A,0.018308870494365692,,,,,0.018308870494365692,0.018308870494365692,0.018308870494365692,human
FSCN1,0.018305694684386253,,,,,0.018305694684386253,0.018305694684386253,0.018305694684386253,human
ARPC1B,0.018238771706819534,-0.004608400631695986,,,,0.006815185537561774,0.006815185537561774,0.018238771706819534,human
ATP5G2,0.018120890483260155,,,,,0.018120890483260155,0.018120890483260155,0.018120890483260155,human
POLR2L,0.018106533214449883,,,,,0.018106533214449883,0.018106533214449883,0.018106533214449883,human
SKAP1,0.017901794984936714,,,,,0.017901794984936714,0.017901794984936714,0.017901794984936714,human
LOC399491,0.01777869649231434,,,,,0.01777869649231434,0.01777869649231434,0.01777869649231434,human
GTSF1,0.017715776339173317,,,,,0.017715776339173317,0.017715776339173317,0.017715776339173317,human
CYB5R3,0.017706390470266342,,,-0.017545625567436218,-0.01742921955883503,-0.0057561515520016355,-0.01742921955883503,0.017706390470266342,human
LOC728445,0.017691882327198982,,,,,0.017691882327198982,0.017691882327198982,0.017691882327198982,human
BIRC5,0.01762697659432888,,,,,0.01762697659432888,0.01762697659432888,0.01762697659432888,human
GPCPD1,0.01756489835679531,,,,,0.01756489835679531,0.01756489835679531,0.01756489835679531,human
NT5DC1,0.017544781789183617,,,,,0.017544781789183617,0.017544781789183617,0.017544781789183617,human
SPTAN1,0.0174837838858366,,,,,0.0174837838858366,0.0174837838858366,0.0174837838858366,human
SNRNP200,0.017407460138201714,,,,,0.017407460138201714,0.017407460138201714,0.017407460138201714,human
NDUFC2,0.017326191067695618,,,,,0.017326191067695618,0.017326191067695618,0.017326191067695618,human
SNHG1,0.017187586054205894,,-0.014377227053046227,,,0.001405179500579834,0.001405179500579834,0.017187586054205894,human
TPI1,0.017140446230769157,,,,,0.017140446230769157,0.017140446230769157,0.017140446230769157,human
SNHG5,0.0170817319303751,0.05360858142375946,,,,0.03534515667706728,0.03534515667706728,0.0170817319303751,human
SDHA,0.01678483374416828,,,,,0.01678483374416828,0.01678483374416828,0.01678483374416828,human
ADD1,0.01660994254052639,,-0.012744558975100517,,,0.0019326917827129364,0.0019326917827129364,0.01660994254052639,human
RPL39,0.016528675332665443,0.019726749509572983,,,0.025106992572546005,0.02045413913826148,0.019726749509572983,0.016528675332665443,human
UBC,0.016403863206505775,0.006121126934885979,0.0491250604391098,-0.02703576534986496,-0.039057500660419464,0.0011113569140434264,0.006121126934885979,0.016403863206505775,human
NR4A2,0.016385503113269806,,,,,0.016385503113269806,0.016385503113269806,0.016385503113269806,human
CPNE5,0.016353370621800423,,,,,0.016353370621800423,0.016353370621800423,0.016353370621800423,human
ATHL1,0.016283946111798286,,,,,0.016283946111798286,0.016283946111798286,0.016283946111798286,human
PSME1,0.01626460626721382,,,,,0.01626460626721382,0.01626460626721382,0.01626460626721382,human
LPIN3,0.016258854418992996,,,,,0.016258854418992996,0.016258854418992996,0.016258854418992996,human
HIST1H3G,0.016245918348431587,,,,,0.016245918348431587,0.016245918348431587,0.016245918348431587,human
RHOG,0.016232095658779144,-0.005239458754658699,,-0.018758360296487808,-0.01756361499428749,-0.0063323345966637135,-0.011401536874473095,0.016232095658779144,human
CSTB,0.016143007203936577,,,,,0.016143007203936577,0.016143007203936577,0.016143007203936577,human
LIMD2,0.01603039726614952,0.006200804840773344,,,,0.011115601053461432,0.011115601053461432,0.01603039726614952,human
EIF3L,0.01602880284190178,,,,,0.01602880284190178,0.01602880284190178,0.01602880284190178,human
MKNK2,0.01596534252166748,0.00789740402251482,,,,0.01193137327209115,0.01193137327209115,0.01596534252166748,human
PGM1,0.01596149615943432,,,,,0.01596149615943432,0.01596149615943432,0.01596149615943432,human
RPS16,0.01592007651925087,0.009650657884776592,0.04592264071106911,,,0.023831125038365524,0.01592007651925087,0.01592007651925087,human
P2RX3,0.015739193186163902,,,,,0.015739193186163902,0.015739193186163902,0.015739193186163902,human
RNASE10,0.01564648188650608,,,,,0.01564648188650608,0.01564648188650608,0.01564648188650608,human
ANKRD13A,0.015536919236183167,,,,,0.015536919236183167,0.015536919236183167,0.015536919236183167,human
NDUFB9,0.015524143353104591,,,,,0.015524143353104591,0.015524143353104591,0.015524143353104591,human
PSMB9,0.015398366376757622,,,,,0.015398366376757622,0.015398366376757622,0.015398366376757622,human
MRPS21,0.015282396227121353,0.00590032571926713,,,,0.010591360973194242,0.010591360973194242,0.015282396227121353,human
CYC1,0.015278304927051067,,,,,0.015278304927051067,0.015278304927051067,0.015278304927051067,human
ATP6V1A,0.015117078088223934,-0.0052527813240885735,,,,0.00493214838206768,0.00493214838206768,0.015117078088223934,human
PACS1,0.015078553929924965,,,,,0.015078553929924965,0.015078553929924965,0.015078553929924965,human
PTPRCAP,0.015074193477630615,,,,,0.015074193477630615,0.015074193477630615,0.015074193477630615,human
PTPN6,0.014983373694121838,0.01176120713353157,,,,0.013372290413826704,0.013372290413826704,0.014983373694121838,human
MAP4K1,0.014861169271171093,,,,,0.014861169271171093,0.014861169271171093,0.014861169271171093,human
ANXA4,0.01479355152696371,,,,,0.01479355152696371,0.01479355152696371,0.01479355152696371,human
SUSD3,0.014670307748019695,,,,,0.014670307748019695,0.014670307748019695,0.014670307748019695,human
NCF4,0.014607596211135387,,,,,0.014607596211135387,0.014607596211135387,0.014607596211135387,human
CYTH1,0.014598901383578777,,,,,0.014598901383578777,0.014598901383578777,0.014598901383578777,human
GAPDHS,0.014539355412125587,,,,,0.014539355412125587,0.014539355412125587,0.014539355412125587,human
PLEKHF1,0.01453694049268961,,,,,0.01453694049268961,0.01453694049268961,0.01453694049268961,human
DDX50,0.014455321244895458,,,,,0.014455321244895458,0.014455321244895458,0.014455321244895458,human
PLAC8,0.014428861439228058,,,,,0.014428861439228058,0.014428861439228058,0.014428861439228058,human
UQCRH,0.01442795991897583,-0.006276950240135193,,,,0.004075504839420319,0.004075504839420319,0.01442795991897583,human
HCFC1R1,0.014399554580450058,,,,,0.014399554580450058,0.014399554580450058,0.014399554580450058,human
NCOA3,0.014281312935054302,,,,,0.014281312935054302,0.014281312935054302,0.014281312935054302,human
XCL2,0.014280717819929123,,,,,0.014280717819929123,0.014280717819929123,0.014280717819929123,human
GAS5,0.014280150644481182,,,,,0.014280150644481182,0.014280150644481182,0.014280150644481182,human
AGK,0.014270668849349022,,,,,0.014270668849349022,0.014270668849349022,0.014270668849349022,human
