gene_symbol,logfc_dz:35,logfc_dz:93,logfc_dz:444,mean_logfc,median_logfc,common_experiment,organism
MARCKS,,-0.007098649628460407,,-0.007098649628460407,-0.007098649628460407,,human
IER5,,-0.006989717483520508,,-0.006989717483520508,-0.006989717483520508,,human
MORF4L1,,-0.006985516753047705,-0.017002195119857788,-0.011993855936452746,-0.011993855936452746,-0.017002195119857788,human
AACS,,-0.006982171908020973,-0.02230367250740528,-0.014642922207713127,-0.014642922207713127,-0.02230367250740528,human
SLPI,,-0.006927425507456064,0.04713480547070503,0.020103689981624484,0.020103689981624484,0.04713480547070503,human
VEGFA,,-0.00685285497456789,,-0.00685285497456789,-0.00685285497456789,,human
KRTAP2-2,,-0.006843860726803541,,-0.006843860726803541,-0.006843860726803541,,human
HIST2H2BE,,-0.0068344357423484325,,-0.0068344357423484325,-0.0068344357423484325,,human
KANSL1,,-0.006833962630480528,,-0.006833962630480528,-0.006833962630480528,,human
KRT83,,-0.006828002166002989,,-0.006828002166002989,-0.006828002166002989,,human
PJA2,,-0.006821509916335344,,-0.006821509916335344,-0.006821509916335344,,human
PUM1,,-0.006818583235144615,,-0.006818583235144615,-0.006818583235144615,,human
ANXA2P2,,-0.006773741450160742,,-0.006773741450160742,-0.006773741450160742,,human
EIF4A3,,-0.006768515333533287,0.03745995834469795,0.015345721505582333,0.015345721505582333,0.03745995834469795,human
SNHG16,,-0.006747849751263857,,-0.006747849751263857,-0.006747849751263857,,human
YPEL5,,-0.006745432503521442,-0.017054036259651184,-0.011899734381586313,-0.011899734381586313,-0.017054036259651184,human
IL1R2,,-0.006726418621838093,,-0.006726418621838093,-0.006726418621838093,,human
CD164,,-0.00672318646684289,,-0.00672318646684289,-0.00672318646684289,,human
HIST1H2AC,,-0.006662926636636257,,-0.006662926636636257,-0.006662926636636257,,human
RPS14P3,,-0.006661857478320599,-0.016226541250944138,-0.011444199364632368,-0.011444199364632368,-0.016226541250944138,human
GABARAPL3,,-0.0066358610056340694,,-0.0066358610056340694,-0.0066358610056340694,,human
IRF2BPL,,-0.006624583620578051,,-0.006624583620578051,-0.006624583620578051,,human
