gene_symbol,logfc_dz:909,logfc_dz:908,logfc_dz:907,logfc_dz:910,mean_logfc,median_logfc,common_experiment,organism
RGS19,0.03122587502002716,0.012979959137737751,,0.06866312026977539,0.0376229848091801,0.03122587502002716,0.06866312026977539,human
HIST2H2BE,0.031221576035022736,,,0.01675788126885891,0.023989728651940823,0.023989728651940823,0.01675788126885891,human
FXYD5,0.031189316883683205,0.03870392218232155,,0.042846497148275375,0.03757991207142671,0.03870392218232155,0.042846497148275375,human
ITGAL,0.031034884974360466,0.015202590264379978,,0.03684507682919502,0.027694184022645157,0.031034884974360466,0.03684507682919502,human
LINC01002,0.030954645946621895,,,,0.030954645946621895,0.030954645946621895,,human
FCGR1C,0.030498456209897995,,,0.019169116392731667,0.02483378630131483,0.02483378630131483,0.019169116392731667,human
GPSM3,0.030478226020932198,0.010346576571464539,0.015857461839914322,0.011994419619441032,0.017169171012938023,0.013925940729677677,0.011994419619441032,human
CFL1,0.03039509244263172,0.08730150759220123,0.0369579903781414,0.06865765154361725,0.0558280604891479,0.052807820960879326,0.06865765154361725,human
LILRA6,0.030336478725075722,,,0.019714687019586563,0.025025582872331142,0.025025582872331142,0.019714687019586563,human
GPX4,0.030118318274617195,,,0.03455683961510658,0.03233757894486189,0.03233757894486189,0.03455683961510658,human
OLIG1,0.029978888109326363,,,,0.029978888109326363,0.029978888109326363,,human
RPS11,0.02996085397899151,0.10725627839565277,0.09305310249328613,0.03215683251619339,0.06560676684603095,0.06260496750473976,0.03215683251619339,human
BLVRB,0.02993742749094963,,,,0.02993742749094963,0.02993742749094963,,human
AP2M1,0.029852740466594696,,,0.011416363529860973,0.020634551998227835,0.020634551998227835,0.011416363529860973,human
RPN2,0.029560977593064308,,,0.027822015807032585,0.028691496700048447,0.028691496700048447,0.027822015807032585,human
CFP,0.02949456498026848,,,0.046614374965429306,0.03805446997284889,0.03805446997284889,0.046614374965429306,human
ITGB2-AS1,0.029368329793214798,0.024158012121915817,0.019718769937753677,0.017627647146582603,0.022718189749866724,0.021938391029834747,0.017627647146582603,human
CD33,0.029276110231876373,,,0.015480365604162216,0.022378237918019295,0.022378237918019295,0.015480365604162216,human
MAN2B1,0.029210299253463745,0.012311658822000027,,0.021593892946839333,0.021038617007434368,0.021593892946839333,0.021593892946839333,human
LGALS2,0.028834424912929535,,,0.0809098407626152,0.05487213283777237,0.05487213283777237,0.0809098407626152,human
ZDHHC7,0.028812039643526077,,-0.011482127010822296,,0.00866495631635189,0.00866495631635189,,human
HLA-E,0.02851790376007557,,-0.012476461008191109,0.015110954642295837,0.010384132464726767,0.015110954642295837,0.015110954642295837,human
LY86,0.028384048491716385,,,0.01700400933623314,0.022694028913974762,0.022694028913974762,0.01700400933623314,human
HCK,0.028332136571407318,,-0.013113554567098618,0.03942598029971123,0.018214854101339977,0.028332136571407318,0.03942598029971123,human
ANXA2P2,0.028269335627555847,,,,0.028269335627555847,0.028269335627555847,,human
GGTA1P,0.027992047369480133,,,,0.027992047369480133,0.027992047369480133,,human
SASH3,0.027454053983092308,,,0.01742696575820446,0.022440509870648384,0.022440509870648384,0.01742696575820446,human
RPS10,0.027397898957133293,0.09604726731777191,0.011493134312331676,0.021590372547507286,0.03913216828368604,0.02449413575232029,0.021590372547507286,human
SELL,0.027373921126127243,-0.046869296580553055,0.013564675115048885,0.041540272533893585,0.008902393048629165,0.020469298120588064,0.041540272533893585,human
EMP3,0.027055880054831505,0.015859128907322884,-0.011993356980383396,0.018244529142975807,0.0122915452811867,0.017051829025149345,0.018244529142975807,human
DENND4B,0.02701772004365921,,,0.019620755687355995,0.023319237865507603,0.023319237865507603,0.019620755687355995,human
EIF3E,0.026759231463074684,0.02216425910592079,0.047745607793331146,0.014144067652523518,0.027703291503712535,0.024461745284497738,0.014144067652523518,human
PPP1R18,0.02628330886363983,0.021935347467660904,0.022434353828430176,0.013823596760630608,0.02111915173009038,0.02218485064804554,0.013823596760630608,human
NDUFB9,0.026103870943188667,0.024105316027998924,0.012674061581492424,0.02084345556795597,0.020931676030158997,0.022474385797977448,0.02084345556795597,human
ATF4,0.025523675605654716,,,,0.025523675605654716,0.025523675605654716,,human
GNG5,0.02490016631782055,0.027992038056254387,0.017976980656385422,0.06007254496216774,0.032735432498157024,0.026446102187037468,0.06007254496216774,human
GNB2,0.024600552394986153,,,0.017963571473956108,0.02128206193447113,0.02128206193447113,0.017963571473956108,human
CD300LF,0.02453787997364998,,,,0.02453787997364998,0.02453787997364998,,human
VASP,0.02446339651942253,,,0.030780449509620667,0.0276219230145216,0.0276219230145216,0.030780449509620667,human
TNFRSF1B,0.024204429239034653,,,0.022310063242912292,0.023257246240973473,0.023257246240973473,0.022310063242912292,human
ATP5L,0.024138379842042923,0.020723212510347366,0.011767767369747162,,0.018876453240712483,0.020723212510347366,,human
FLNA,0.023587001487612724,,,,0.023587001487612724,0.023587001487612724,,human
