gene_symbol,logfc_dz:769,logfc_dz:768,logfc_dz:548,logfc_dz:853,logfc_dz:855,logfc_dz:891,logfc_dz:892,logfc_dz:854,logfc_dz:543,logfc_dz:767,logfc_dz:542,logfc_dz:465,logfc_dz:852,logfc_dz:547,logfc_dz:549,logfc_dz:545,mean_logfc,median_logfc,common_experiment,organism
NR2F1,,,,,0.02029540203511715,,,,,,,,,,,,0.02029540203511715,0.02029540203511715,,human
KCNAB2,,,,,0.020175745710730553,,,-0.02089804597198963,,,,,,,,,-0.0003611501306295395,-0.0003611501306295395,,human
FAM220A,,,,,0.019627099856734276,,,,,,,,,,,,0.019627099856734276,0.019627099856734276,,human
PACSIN1,,,,,0.01957528479397297,,,0.03259901702404022,,,,,,,,,0.026087150909006596,0.026087150909006596,,human
RAB15,,,,,0.019573884084820747,,,,,,,,,,,,0.019573884084820747,0.019573884084820747,,human
ANGPTL4,,,,,0.01937367394566536,,,0.01967732608318329,,,,,,,,,0.019525500014424324,0.019525500014424324,,human
SPTAN1,,,,,0.019239192828536034,-0.049171481281518936,-0.050766073167324066,,,,,0.06744690984487534,,,,,-0.0033128629438579082,-0.014966144226491451,,human
APOBEC3C,,,,,0.01895945519208908,,,0.04855676367878914,,,,,,,,,0.03375810943543911,0.03375810943543911,,human
HSD17B12,,,,,0.018808742985129356,0.015954701229929924,,0.01577209308743477,,,,,,,,,0.01684517910083135,0.015954701229929924,,human
CD59,,,,,0.018613528460264206,,,,,,,,,,,,0.018613528460264206,0.018613528460264206,,human
PTPRN2,,,,,0.018558043986558914,,,,,,,,,,,,0.018558043986558914,0.018558043986558914,,human
KIF1A,,,,,0.01848561502993107,-0.026401987299323082,-0.02391131967306137,,,,,,,,,,-0.010609230647484461,-0.02391131967306137,,human
SYN2,,,,,0.018364006653428078,,,,,,,,,,,,0.018364006653428078,0.018364006653428078,,human
KIAA1211L,,,,,0.01819353550672531,,,,,,,,,,,,0.01819353550672531,0.01819353550672531,,human
SNCA,,,,,0.017857525497674942,,,0.01633400097489357,,,,,,,,,0.017095763236284256,0.017095763236284256,,human
FKSG49,,,,,0.017834622412919998,,,,0.01803317293524742,,,,,,,,0.01793389767408371,0.01793389767408371,,human
PGBD5,,,,,0.017718661576509476,,,,,,,,,,,,0.017718661576509476,0.017718661576509476,,human
OPHN1,,,,,0.017546944320201874,,,,,,,,,,,,0.017546944320201874,0.017546944320201874,,human
SLC35E2B,,,,,0.017437687143683434,,,,,,,0.013992772437632084,,,,,0.01571522979065776,0.01571522979065776,,human
LINC00599,,,,,0.017362456768751144,,,,,,,,,,,,0.017362456768751144,0.017362456768751144,,human
PGF,,,,,0.01693013869225979,,,,,,,,,,,,0.01693013869225979,0.01693013869225979,,human
XRCC6,,,,,0.016765139997005463,,,,,,,,,,,,0.016765139997005463,0.016765139997005463,,human
TTC9B,,,,,0.01645672507584095,,,,,,,,,,,,0.01645672507584095,0.01645672507584095,,human
ZNF486,,,,,0.01634874939918518,,,,,,,,,,,,0.01634874939918518,0.01634874939918518,,human
ATP2B4,,,,,0.01620345562696457,-0.016466181725263596,,,,,,,,,,,-0.00013136304914951324,-0.00013136304914951324,,human
DNM1,,,,,0.015683356672525406,,,0.020974820479750633,,,,-0.060640837997198105,,,,,-0.007994220281640688,0.015683356672525406,,human
AHNAK,,,,,0.015620604157447815,,0.018662456423044205,,,,,,,,,,0.01714153029024601,0.01714153029024601,,human
RPL13,,,,,0.015564016066491604,,,0.01750672422349453,,,,,,,,,0.016535370144993067,0.016535370144993067,,human
SYBU,,,,,0.015544607304036617,,,,,,,,,0.04960549250245094,,,0.03257504990324378,0.03257504990324378,,human
BRINP1,,,,,0.015361686237156391,,,-0.017452223226428032,,,,,,,,,-0.0010452684946358204,-0.0010452684946358204,,human
ELK1,,,,,0.015319207683205605,,,,,,,,,,,,0.015319207683205605,0.015319207683205605,,human
TIAM1,,,,,0.015232853591442108,,0.027346275746822357,,,,,,,,,,0.021289564669132233,0.021289564669132233,,human
PLCXD1,,,,,0.014972166158258915,,,,,,,,,,,,0.014972166158258915,0.014972166158258915,,human
DDAH1,,,,,0.01479270402342081,-0.04148930683732033,,,,,,,,,,,-0.013348301406949759,-0.013348301406949759,,human
HCLS1,,,,,0.014726551249623299,,,,,,,,,,,,0.014726551249623299,0.014726551249623299,,human
NAMPT,,,,,0.014585312455892563,,-0.11991526186466217,,,,,,,,,,-0.052664974704384804,-0.052664974704384804,,human
C1orf200,,,,,0.014583133161067963,,,,,,,,,,,,0.014583133161067963,0.014583133161067963,,human
PLEKHA5,,,,,0.014559556730091572,0.01534758135676384,0.014846093952655792,,,,,,,,,,0.0149177440131704,0.014846093952655792,,human
MYO1C,,,,,0.014477362856268883,,,,,,,,,,,,0.014477362856268883,0.014477362856268883,,human
NEFM,,,,,-0.08752810955047607,0.02280513010919094,0.015065261162817478,,,,,0.023041611537337303,,,,,-0.006654026685282588,0.01893519563600421,,human
RAB3A,,,,,-0.0810348317027092,,,,,,,,,,,,-0.0810348317027092,-0.0810348317027092,,human
CD9,,,,,-0.05709140747785568,,-0.018287518993020058,,,,,,,,,,-0.03768946323543787,-0.03768946323543787,,human
RGCC,,,,,-0.050254400819540024,,,-0.01431648526340723,,,,,,,,,-0.03228544304147363,-0.03228544304147363,,human
SPP1,,,,,-0.04970696195960045,-0.03227800503373146,-0.020898306742310524,0.13032226264476776,,,,-0.03532763570547104,,0.019082196056842804,,,0.0018655915434161823,-0.026588155888020992,,human
ATP5A1,,,,,-0.04946655407547951,0.013666477054357529,0.01876184344291687,,,,,,,,,,-0.005679411192735036,0.013666477054357529,,human
CERCAM,,,,,-0.044213779270648956,,,,,,,,,,,,-0.044213779270648956,-0.044213779270648956,,human
SEPT4,,,,,-0.04272942245006561,,,,,,,-0.023586459457874298,,,,,-0.033157940953969955,-0.033157940953969955,,human
GLDN,,,,,-0.042541224509477615,,,-0.029528098180890083,,,,,,,,,-0.03603466134518385,-0.03603466134518385,,human
CCNI,,,,,-0.04102049767971039,0.023646077141165733,0.04222462326288223,,,,,0.02290145307779312,,,,,0.011937913950532675,0.023273765109479427,,human
GSN,,,,,-0.04084566980600357,,,-0.02227756194770336,,,,,,,,,-0.031561615876853466,-0.031561615876853466,,human
FMNL2,,,,,-0.03990117087960243,,-0.01800239458680153,,,,,,,,,,-0.02895178273320198,-0.02895178273320198,,human
AIF1L,,,,,-0.036581575870513916,,,,,,,,,,,,-0.036581575870513916,-0.036581575870513916,,human
ZNF365,,,,,-0.03491729870438576,,,,,,,,,,,,-0.03491729870438576,-0.03491729870438576,,human
CXCL14,,,,,-0.03146083280444145,,,-0.015023836866021156,,,,,,,,,-0.023242334835231304,-0.023242334835231304,,human
CORO2B,,,,,-0.0311402827501297,,0.018101941794157028,,,,,0.0168317724019289,,,,,0.0012644771486520767,0.0168317724019289,,human
MID1IP1,,,,,-0.031054265797138214,,,-0.017363442108035088,,,,,,,,,-0.02420885395258665,-0.02420885395258665,,human
DNER,,,,,-0.03094809502363205,,0.05059575289487839,0.01588117517530918,,,,,,,,,0.011842944348851839,0.01588117517530918,,human
PLLP,,,,,-0.03005376271903515,,,,,,,-0.018161961808800697,,,,,-0.024107862263917923,-0.024107862263917923,,human
FIS1,,,,,-0.029853224754333496,,,,,,,,,,,,-0.029853224754333496,-0.029853224754333496,,human
COX6A1,,,,,-0.029784828424453735,-0.01395717915147543,,-0.08433478325605392,,,,,,,,,-0.04269226361066103,-0.029784828424453735,,human
TTYH2,,,,,-0.02805732563138008,,,,,,,,,,,,-0.02805732563138008,-0.02805732563138008,,human
DYNC1I2,,,,,-0.028000054880976677,,,,,,,,,,,,-0.028000054880976677,-0.028000054880976677,,human
GPRC5B,,,,,-0.027979323640465736,-0.03131337836384773,-0.015628976747393608,,,,,-0.04239840805530548,,-0.018897460773587227,,,-0.02724350951611996,-0.027979323640465736,,human
ATXN7L3B,,,,,-0.027787107974290848,0.01357666589319706,,0.022028595209121704,,,,,,,,,0.002606051042675972,0.01357666589319706,,human
KCNA1,,,,,-0.026664741337299347,,,,,,,,,,,,-0.026664741337299347,-0.026664741337299347,,human
MPC1,,,,,-0.026513168588280678,-0.028445573523640633,,-0.014560588635504246,,,,,,,,,-0.023173110249141853,-0.026513168588280678,,human
ATP5G1,,,,,-0.025752760469913483,,,-0.016180405393242836,,,,,,,,,-0.02096658293157816,-0.02096658293157816,,human
GLUL,,,,,-0.02572295069694519,,,0.015804314985871315,,,,,,,,,-0.004959317855536938,-0.004959317855536938,,human
C1orf122,,,,,-0.025140386074781418,,,,,,,,,,,,-0.025140386074781418,-0.025140386074781418,,human
TMEM59,,,,,-0.02492673695087433,0.017689716070890427,,,,,,,,,,,-0.003618510439991951,-0.003618510439991951,,human
ATP1A1,,,,,-0.024590332061052322,,,,,,,,,,,,-0.024590332061052322,-0.024590332061052322,,human
RNASE1,,,,,-0.024536076933145523,,,-0.03618786484003067,,,,,,,,,-0.030361970886588097,-0.030361970886588097,,human
PPP1R14A,,,,,-0.024299511685967445,,,,,,,,,,,,-0.024299511685967445,-0.024299511685967445,,human
KCNJ10,,,,,-0.024190617725253105,,,,,,,,,,,,-0.024190617725253105,-0.024190617725253105,,human
S100A13,,,,,-0.023289449512958527,,,,,,,,,,,,-0.023289449512958527,-0.023289449512958527,,human
FEZ1,,,,,-0.022896483540534973,,,-0.02483993023633957,,,,,,,,,-0.02386820688843727,-0.02386820688843727,,human
RNF13,,,,,-0.022770581766963005,,,,,,,,,,,,-0.022770581766963005,-0.022770581766963005,,human
SOX10,,,,,-0.022155188024044037,,,,,,,-0.03241535276174545,,,,,-0.027285270392894745,-0.027285270392894745,,human
ITPK1,,,,,-0.022077059373259544,,,,,,,,,,,,-0.022077059373259544,-0.022077059373259544,,human
FGFR2,,,,,-0.021943481639027596,,-0.015331769362092018,,,,,,,,,,-0.018637625500559807,-0.018637625500559807,,human
SYNM,,,,,-0.021342717111110687,-0.02116767317056656,-0.015019303187727928,,,,,,,-0.019888758659362793,,,-0.019354613032191992,-0.020528215914964676,,human
QDPR,,,,,-0.02127852849662304,,,,,,,,,,,,-0.02127852849662304,-0.02127852849662304,,human
TMX4,,,,,-0.020955896005034447,,,,,,,,,,,,-0.020955896005034447,-0.020955896005034447,,human
TPBG,,,,,-0.020786961540579796,,,,,,,,,,,,-0.020786961540579796,-0.020786961540579796,,human
MBP,,,,,-0.02074434608221054,,,0.023387277498841286,,,,0.09818381816148758,,,,,0.033608916526039444,0.023387277498841286,,human
EIF5A,,,,,-0.02035318687558174,,,,,,,,,,,,-0.02035318687558174,-0.02035318687558174,,human
CFL2,,,,,-0.020012235268950462,,,,,,,,,,,,-0.020012235268950462,-0.020012235268950462,,human
APBB1,,,,,-0.019994350150227547,,,,,,,,,,,,-0.019994350150227547,-0.019994350150227547,,human
TSPAN5,,,,,-0.0196097232401371,,,,,,,,,,,,-0.0196097232401371,-0.0196097232401371,,human
HSPB8,,,,,-0.01958397403359413,,,-0.02138369157910347,,,,,,,,,-0.0204838328063488,-0.0204838328063488,,human
EIF1B,,,,,-0.019504552707076073,,,,,,,0.012571641243994236,,,,,-0.0034664557315409184,-0.0034664557315409184,,human
GNAI1,,,,,-0.01942526362836361,,,,,,,,,,,,-0.01942526362836361,-0.01942526362836361,,human
LOC100506725,,,,,-0.019129678606987,,,,,,,,,,,,-0.019129678606987,-0.019129678606987,,human
ATP5I,,,,,-0.019040031358599663,,,,,,,-0.0743233859539032,,,,,-0.04668170865625143,-0.04668170865625143,,human
UBE2E1,,,,,-0.01894180290400982,,,,,,,,,,,,-0.01894180290400982,-0.01894180290400982,,human
LAMP2,,,,,-0.018904218450188637,,,,,,,,,,,,-0.018904218450188637,-0.018904218450188637,,human
OLFM1,,,,,-0.01863676868379116,,,-0.03545645624399185,,,,,,-0.019830990582704544,,,-0.024641405170162518,-0.019830990582704544,,human
LIPA,,,,,-0.018432801589369774,,,,,,,,,,,,-0.018432801589369774,-0.018432801589369774,,human
SLC38A2,,,,,-0.01838616654276848,,,-0.014580979943275452,,,,,,,,,-0.016483573243021965,-0.016483573243021965,,human
KIFAP3,,,,,-0.01836058497428894,,,,,,,0.012112767435610294,,,,,-0.003123908769339323,-0.003123908769339323,,human
MAG,,,,,-0.018289992585778236,,,,,,,-0.19115105271339417,,0.025488335639238358,,,-0.061317569886644684,-0.018289992585778236,,human
LINC00520,,,,,-0.01824999414384365,,,0.035325877368450165,,,,,,,,,0.008537941612303257,0.008537941612303257,,human
KCNJ4,,,,,-0.018074342980980873,,,,,,0.013813059777021408,0.06508491188287735,,,,,0.02027454289297263,0.013813059777021408,,human
HSPA12A,,,,,-0.017996782436966896,,,,,,,,,,,,-0.017996782436966896,-0.017996782436966896,,human
GAD1,,,,,-0.017891813069581985,,,0.06537152081727982,,,,-0.015130813233554363,,-0.021839434280991554,,,0.002627365058287978,-0.016511313151568174,,human
ERMP1,,,,,-0.017725855112075806,,,,,,,,,,,,-0.017725855112075806,-0.017725855112075806,,human
ADCY1,,,,,-0.017712082713842392,,,,,,,,,,,,-0.017712082713842392,-0.017712082713842392,,human
LRRC8D,,,,,-0.017690127715468407,,,,,,,,,,,,-0.017690127715468407,-0.017690127715468407,,human
LINC00092,,,,,-0.017618359997868538,,,0.07113213837146759,,,,,,,,,0.026756889186799526,0.026756889186799526,,human
RNF141,,,,,-0.01728428155183792,,,,,,,,,,,,-0.01728428155183792,-0.01728428155183792,,human
AARS,,,,,-0.01726018264889717,,,,,,,0.030536135658621788,,,,,0.0066379765048623085,0.0066379765048623085,,human
SLC35F1,,,,,-0.01714327000081539,,0.03587380424141884,,,,,,,,,,0.009365267120301723,0.009365267120301723,,human
PRKCZ,,,,,-0.016986971721053123,,,0.014625699259340763,,,,,,,,,-0.0011806362308561802,-0.0011806362308561802,,human
PRDX5,,,,,-0.01686231419444084,,,,,,,,,,,,-0.01686231419444084,-0.01686231419444084,,human
KIF13B,,,,,-0.016813287511467934,,,,,,,,,,,,-0.016813287511467934,-0.016813287511467934,,human
ANAPC13,,,,,-0.016781385987997055,,,,,,,,,,,,-0.016781385987997055,-0.016781385987997055,,human
LOC100129112,,,,,-0.016486214473843575,,,0.019671956077218056,,,,,,,,,0.0015928708016872406,0.0015928708016872406,,human
TMEM206,,,,,-0.016237856820225716,,,,,,,,,,,,-0.016237856820225716,-0.016237856820225716,,human
APOE,,,,,-0.015992792323231697,,,,,,,,,,,,-0.015992792323231697,-0.015992792323231697,,human
NDUFV1,,,,,-0.015948479995131493,,,,,,,,,,,,-0.015948479995131493,-0.015948479995131493,,human
TMEM165,,,,,-0.015895532444119453,,,,,,,,,,,,-0.015895532444119453,-0.015895532444119453,,human
SEMA3B,,,,,-0.01585186831653118,,,,,,,-0.013018783181905746,,,,,-0.014435325749218464,-0.014435325749218464,,human
NKX2-2,,,,,-0.01580040529370308,,,,,,,,,,,,-0.01580040529370308,-0.01580040529370308,,human
LRRC8A,,,,,-0.015695858746767044,,,,0.01680900901556015,,,,,,,,0.000556575134396553,0.000556575134396553,,human
ZIC1,,,,,-0.015435698442161083,0.05276716500520706,0.08355534821748734,,,,,,,,,,0.04029560492684444,0.05276716500520706,,human
GLRX2,,,,,-0.015291144140064716,,,,,,,,,,,,-0.015291144140064716,-0.015291144140064716,,human
NPC1,,,,,-0.015284919179975986,,,,,,,,,,,,-0.015284919179975986,-0.015284919179975986,,human
NCOR2,,,,,-0.015269245952367783,,,,,,,,,,,,-0.015269245952367783,-0.015269245952367783,,human
GFOD1,,,,,-0.015143929980695248,,,0.016438942402601242,,,,,,,,,0.0006475062109529972,0.0006475062109529972,,human
GPX3,,,,,-0.015127300284802914,,,,,,,,,,,,-0.015127300284802914,-0.015127300284802914,,human
PRKCA,,,,,-0.015081848949193954,-0.018390050157904625,,,,,,,,,,,-0.01673594955354929,-0.01673594955354929,,human
PON2,,,,,-0.014999743551015854,0.06750950217247009,0.10445678979158401,0.01736060343682766,,,,,,,,,0.04358178796246648,0.042435052804648876,,human
PLEKHG3,,,,,-0.014764400199055672,,,,,,,,,,,,-0.014764400199055672,-0.014764400199055672,,human
PLTP,,,,,-0.014703618362545967,,,,,,,-0.014894338324666023,,,,,-0.014798978343605995,-0.014798978343605995,,human
SEMA4D,,,,,-0.014440867118537426,,,,,,-0.015040472149848938,,,,,,-0.014740669634193182,-0.014740669634193182,,human
MTMR10,,,,,-0.014382800087332726,,,,,,,,,,,,-0.014382800087332726,-0.014382800087332726,,human
DIRAS1,,,,,-0.014362147077918053,,,,,,,,,,,,-0.014362147077918053,-0.014362147077918053,,human
ARHGEF6,,,,,,-0.030551133677363396,,,,,,,,,0.015632444992661476,,-0.00745934434235096,-0.00745934434235096,,human
CFL1,,,,,,-0.03515741974115372,-0.020422521978616714,-0.03645423427224159,,,,0.019949665293097496,-0.03450001776218414,,-0.06978734582662582,,-0.029395312381287415,-0.03482871875166893,,human
CD99,,,,,,-0.1353982836008072,-0.06604917347431183,,,,,,,,-0.06274472922086716,,-0.08806406209866206,-0.06604917347431183,,human
GNB1,,,,,,0.022697346284985542,,0.04712260887026787,,,,0.021647503599524498,0.02875502035021782,,-0.023060468956828117,,0.019432402029633523,0.022697346284985542,,human
NONO,,,,,,0.015555058605968952,,,,,,,,,-0.0200174693018198,,-0.0022312053479254246,-0.0022312053479254246,,human
TMED2,,,,,,0.019081080332398415,0.015990732237696648,,,,,,,,-0.015943879261612892,,0.006375977769494057,0.015990732237696648,,human
SPON1,,,,,,-0.06836023926734924,-0.05035164952278137,,,-0.01718324050307274,-0.013781634159386158,,,-0.03485621139407158,,0.03744640201330185,-0.024514428805559874,-0.02601972594857216,,human
SMOC1,,,,,,-0.030203821137547493,0.02676968276500702,,,,,,,,,0.0370047390460968,0.011190200224518776,0.02676968276500702,,human
NOTCH2,,,,,,-0.025149904191493988,,,,,,,,,,0.029268838465213776,0.002059467136859894,0.002059467136859894,,human
AQP4,,,,,,-0.07665219902992249,-0.03590534254908562,,,,,,,,,0.0274523813277483,-0.028368386750419933,-0.03590534254908562,,human
AHCYL1,,,,,,-0.02394225262105465,,,,,,,-0.025831429287791252,,,0.027188587933778763,-0.007528364658355713,-0.02394225262105465,,human
BBOX1,,,,,,-0.021511521190404892,,,,,,,,,,0.025052737444639206,0.001770608127117157,0.001770608127117157,,human
NTRK2,,,,,,-0.024098027497529984,,,,,,,,,,0.023767465725541115,-0.00016528088599443436,-0.00016528088599443436,,human
DCLK1,,,,,,0.01783197745680809,0.019655350595712662,,,,,,,-0.023611385375261307,,0.021967813372612,0.008960939012467861,0.018743664026260376,,human
ITPKB,,,,,,-0.016847144812345505,,,,,,,,,,0.02139093726873398,0.0022718962281942368,0.0022718962281942368,,human
ILF2,,,,,,0.013957983814179897,,,,,,,,,,0.02059144899249077,0.017274716403335333,0.017274716403335333,,human
FN1,,,,,,0.047674451023340225,0.03303418308496475,,,-0.018325960263609886,,,,,,-0.028242193162441254,0.00853512017056346,0.007354111410677433,,human
HERC2P2,,,,,,0.020131615921854973,,,,,,,,,,-0.022901959717273712,-0.0013851718977093697,-0.0013851718977093697,,human
B4GALT2,,,,,,-0.015131342224776745,,,,,,,,,,-0.02171875722706318,-0.018425049725919962,-0.018425049725919962,,human
ZFP36L2,,,,,,-0.0150101687759161,,,,,,,,,,-0.02159675396978855,-0.018303461372852325,-0.018303461372852325,,human
SV2C,,,,,,0.043446652591228485,0.025696389377117157,,,,,,,,,-0.020326834172010422,0.016272069265445072,0.025696389377117157,,human
CCND2,,,,,,0.027370676398277283,,,,,,,,,,-0.019429121166467667,0.003970777615904808,0.003970777615904808,,human
PCDHB5,,,,,,0.014336644671857357,0.017393464222550392,,,0.041995011270046234,0.04332618787884712,,,,,,0.029262827010825276,0.029694237746298313,,human
PODXL,,,,,,0.014018718153238297,,,,0.017580531537532806,0.02208237163722515,,0.03075912408530712,,,,0.021110186353325844,0.01983145158737898,,human
RELN,,,,,,0.022493083029985428,,0.01521832961589098,,0.015012841671705246,0.017491519451141357,,0.01753002405166626,,,,0.017549159564077856,0.017491519451141357,,human
CNN3,,,,,,-0.04259134456515312,-0.016372188925743103,,,0.013898964039981365,,,,,,,-0.015021523150304953,-0.016372188925743103,,human
GNG11,,,,,,0.023360125720500946,0.018641017377376556,,,0.01371422503143549,0.016697943210601807,,,,,,0.0181033278349787,0.01766948029398918,,human
SLIRP,,,,,,-0.01359940692782402,,,,0.013029713183641434,,,0.017533551901578903,,,,0.005654619385798772,0.013029713183641434,,human
ASS1,,,,,,0.04863595589995384,0.0188315287232399,,,0.013013886287808418,,,,,,,0.02682712363700072,0.0188315287232399,,human
SLCO1C1,,,,,,0.019517384469509125,0.028620166704058647,0.015172755345702171,,-0.03958522900938988,-0.032291945070028305,,0.01726582832634449,,,,0.0014498267943660419,0.01621929183602333,,human
TMEFF1,,,,,,0.023411570116877556,,,,-0.021690992638468742,-0.018082095310091972,,,,,,-0.005453839277227719,-0.018082095310091972,,human
WLS,,,,,,0.06466732919216156,-0.06113559007644653,,,-0.017847035080194473,-0.01778555102646351,,,,,,-0.008025211747735739,-0.01781629305332899,,human
NLGN4X,,,,,,-0.0137761440128088,-0.024494456127285957,,,-0.016629831865429878,-0.013935873284935951,,,,,,-0.017209076322615147,-0.015282852575182915,,human
HSP90AB1,,,,,,0.03436273708939552,0.02875024639070034,,,,,,0.03225378319621086,,,,0.03178892222543558,0.03225378319621086,,human
PEG10,,,,,,0.31206998229026794,0.32856547832489014,0.014893937855958939,,,,,0.023593908175826073,,,,0.16978082666173577,0.167831945233047,,human
MAT2A,,,,,,0.021127402782440186,,,,,,,0.01856539212167263,,,,0.019846397452056408,0.019846397452056408,,human
CYFIP2,,,,,,0.024438994005322456,0.01638537086546421,,,,,,0.01615000143647194,,,,0.01899145543575287,0.01638537086546421,,human
SHC3,,,,,,0.017290472984313965,0.012882459908723831,,,,,,0.015377099625766277,,,,0.01518334417293469,0.015377099625766277,,human
TSPAN7,,,,,,-0.06422819197177887,,-0.051927048712968826,,,,,-0.06691600382328033,,,,-0.061023748169342674,-0.06422819197177887,,human
ITM2C,,,,,,-0.07840906083583832,-0.030263712629675865,,,,,,-0.030870802700519562,,,,-0.04651452538867792,-0.030870802700519562,,human
RPLP2,,,,,,-0.028443489223718643,0.01661694049835205,0.05893832817673683,,,,,,,,,0.01570392648379008,0.01661694049835205,,human
CHL1,,,,,,0.044038642197847366,-0.021347640082240105,0.01671452261507511,,,,-0.013390879146754742,,,,,0.006503661395981908,0.0016618217341601849,,human
LPAR1,,,,,,0.014196274802088737,,0.015026705339550972,,,,,,,,,0.014611490070819855,0.014611490070819855,,human
ANK2,,,,,,0.025661492720246315,0.03541290760040283,0.014855479821562767,,,,,,,,,0.025309960047403973,0.025661492720246315,,human
HNRNPA1P33,,,,,,0.04224332422018051,0.019704768434166908,0.014549602754414082,,,,0.01651535928249359,,,,,0.023253263672813773,0.01811006385833025,,human
NAP1L1,,,,,,0.02261524088680744,0.028582200407981873,0.014487607404589653,,,,,,,,,0.021895016233126324,0.02261524088680744,,human
CST3,,,,,,-0.034067507833242416,,-0.024951117113232613,,,,,,,,,-0.029509312473237514,-0.029509312473237514,,human
MYL6,,,,,,-0.03136150911450386,-0.01854253001511097,-0.019778842106461525,,,,,,,,,-0.02322762707869212,-0.019778842106461525,,human
SMG1P3,,,,,,0.016465192660689354,-0.01346570160239935,,,,0.05120738968253136,,,,,,0.018068960246940453,0.016465192660689354,,human
A2M,,,,,,0.13730117678642273,0.024999482557177544,,,,0.018456919118762016,,,,,,0.060252526154120765,0.024999482557177544,,human
RND3,,,,,,0.014741181395947933,0.017582394182682037,,,,-0.017005767673254013,,,,,,0.0051059359684586525,0.014741181395947933,,human
COL12A1,,,,,,0.0167677104473114,0.01842561364173889,,,,,,,0.05380690470337868,,,0.029666742930809658,0.01842561364173889,,human
DCN,,,,,,0.013745378702878952,,,,,,,,0.03598964586853981,,,0.02486751228570938,0.02486751228570938,,human
TGFB2,,,,,,-0.06495983898639679,-0.04175015911459923,,,,,,,0.02608831226825714,,,-0.026873895277579624,-0.04175015911459923,,human
GABRG3,,,,,,0.013891201466321945,,,,,,,,0.02425227127969265,,,0.019071736373007298,0.019071736373007298,,human
DCLK2,,,,,,-0.038463693112134933,,,,,,,,0.02209295704960823,,,-0.008185368031263351,-0.008185368031263351,,human
ZFHX4,,,,,,0.02944556064903736,,,,,,,,0.022089511156082153,,,0.025767535902559757,0.025767535902559757,,human
TFPI2,,,,,,0.10192111879587173,-0.03695639222860336,,,,,,,0.021277431398630142,,,0.02874738598863284,0.021277431398630142,,human
LRRC37A3,,,,,,0.04741585999727249,0.040103890001773834,,,,,,,0.020977461710572243,,,0.03616573723653952,0.040103890001773834,,human
GFRA1,,,,,,-0.014620951376855373,,,,,,,,0.020814577117562294,,,0.0030968128703534603,0.0030968128703534603,,human
GUCY1A2,,,,,,-0.015600069426000118,-0.014929092489182949,,,,,,,0.01890561543405056,,,-0.003874515493710836,-0.014929092489182949,,human
PPP1R17,,,,,,0.017707379534840584,,,,,,,,-0.026247788220643997,,,-0.004270204342901707,-0.004270204342901707,,human
HEY2,,,,,,-0.020258327946066856,-0.014476881362497807,,,,,,,-0.02498508244752884,,,-0.019906763918697834,-0.020258327946066856,,human
HMGCS1,,,,,,-0.020148327574133873,0.015647180378437042,,,,,,,-0.022244244813919067,,,-0.008915130669871965,-0.020148327574133873,,human
ECEL1,,,,,,0.01833397150039673,0.023537160828709602,,,,,,,-0.02214330993592739,,,0.0065759407977263136,0.01833397150039673,,human
SOX2,,,,,,-0.033450257033109665,-0.04646507278084755,,,,,,,-0.021956438198685646,,,-0.03395725600421429,-0.033450257033109665,,human
NFIA,,,,,,-0.029112227261066437,,,,,,,,-0.021663855761289597,,,-0.025388041511178017,-0.025388041511178017,,human
LGR5,,,,,,0.016756638884544373,-0.021559327840805054,,,,,,,-0.01959230937063694,,,-0.008131666108965874,-0.01959230937063694,,human
SLC2A3,,,,,,0.017655882984399796,,,,,,0.041103195399045944,,,,,0.02937953919172287,0.02937953919172287,,human
ENO1,,,,,,-0.014023257419466972,-0.05011121183633804,,,,,0.031099338084459305,,,,,-0.01101171039044857,-0.014023257419466972,,human
RPL18,,,,,,-0.02056104689836502,0.06176338717341423,,,,,0.0256437286734581,,,,,0.02228202298283577,0.0256437286734581,,human
CHD4,,,,,,0.014874394051730633,,,,,,0.016037849709391594,,,,,0.015456121880561113,0.015456121880561113,,human
RHOA,,,,,,-0.0171784907579422,0.020514221861958504,,,,,0.015304452739655972,,,,,0.0062133946145574255,0.015304452739655972,,human
HSPA5,,,,,,0.017848772928118706,,,,,,0.014903622679412365,,,,,0.016376197803765535,0.016376197803765535,,human
TCEB2,,,,,,-0.01673593372106552,,,,,,0.01242244802415371,,,,,-0.002156742848455906,-0.002156742848455906,,human
SDC3,,,,,,-0.05810755491256714,-0.019531114026904106,,,,,0.011821648105978966,,,,,-0.021939006944497425,-0.019531114026904106,,human
TMSB4X,,,,,,-0.02331087738275528,0.030175862833857536,,,,,-0.074742890894413,,,,,-0.02262596848110358,-0.02331087738275528,,human
CLDND1,,,,,,-0.018764402717351913,-0.014602369628846645,,,,,-0.042381636798381805,,,,,-0.025249469714860123,-0.018764402717351913,,human
CANX,,,,,,0.019195035099983215,,,,,,-0.026432443410158157,,,,,-0.003618704155087471,-0.003618704155087471,,human
NOVA1,,,,,,0.026744790375232697,0.049085840582847595,,,,,-0.021396413445472717,,,,,0.01814473917086919,0.026744790375232697,,human
UBA1,,,,,,0.015739349648356438,,,,,,-0.020942168310284615,,,,,-0.0026014093309640884,-0.0026014093309640884,,human
PRKAR1A,,,,,,0.026956137269735336,0.01353383157402277,,,,,-0.019649669528007507,,,,,0.006946766438583533,0.01353383157402277,,human
