gene_symbol,adj.P.Val,logfc_dz
VEZT,0.00163314672029131,1.1320415660465
EEF1AKMT2,0.00198247570431168,1.13089401280748
DPH3,0.00223679430580716,1.12772214525255
JKAMP,0.00120974403938209,1.12706121925646
ERGIC1,0.000510408331081079,1.12661925967636
SPA17P1,0.00766743152597702,1.12623662633798
PHYH,0.00109755531073027,1.12614030753319
SLC39A7,0.000643028113315177,1.12507453819928
IL15,0.034505605738176,1.123886998336
ING2,0.00185679325643339,1.12260405514723
PSMA5,0.00114910635208765,1.12249745046019
TTC30B,0.000662144928496812,1.11970630323919
RWDD3,0.0108564938569183,1.11850997038503
RRP15,0.00227286976625425,1.11759210981123
PRTFDC1,0.00625090662627665,1.11692985499337
KPNA2,0.00613635880389489,1.11583374050118
NUP35,0.0057709743675864,1.11473401800721
BBS12,0.00159890722131181,1.11394067189686
FLVCR1,0.00119381527398947,1.1136820891704
TMEM38B,0.000407434875721742,1.11365937710742
TBC1D31,0.00193047210391267,1.11109747217744
C1D,0.0127309793990813,1.11070471024219
CMPK2,0.0246515397387383,1.1102186580386
RUNDC3B,0.0102561739492861,1.10881446392079
PIBF1,0.0135230253851773,1.10678488039937
AGL,0.00474737541400258,1.10666177949275
CHCHD3,0.00715564723150096,1.10643136237063
MYRIP,0.00241045981429703,1.10380842939887
ZNF281,0.0015335434066882,1.1036189749586
IRAK1BP1,0.00065406417451882,1.10209288923545
CUL2,0.000655526408375943,1.10182528467419
TADA1,0.00253448033043602,1.10136291180679
EMILIN3,0.0268855433610015,-1.10148106497999
SF3B4,0.0022669606016554,-1.10184295570759
TEX48,0.000443037102944831,-1.10281377682536
CGA,0.00189518871807861,-1.10740611343818
PTMS,0.00656124988388009,-1.10989895352258
ATP6V0D1-DT,0.00024644418401655,-1.11079689775488
LILRB3,0.00162970387075129,-1.12109563359693
LOC100130987,0.000655526408375943,-1.12314384195276
KRAS,0.00974699695364045,-1.12356940713655
LOC105373159,0.00182893607735239,-1.1236228971325
MOGAT1,0.0286218018874645,-1.12628193053516
LINC00491,0.000488369421314948,-1.13490177270031
FAM182B,0.00163314672029131,-1.13636688555591
