gene_symbol,adj.P.Val,logfc_dz
CCNB2,7.00481739447953e-05,1.12059822179329
CETN2,8.01655169428236e-11,1.1202832561394
SMC2,2.11596093449536e-11,1.11930630051688
CWC22,6.26034017560292e-12,1.1176233189716
AGPS,9.81070331228982e-14,1.11673947647049
NIPSNAP2,9.12898280873367e-10,1.1160800077408
UGT8,2.64916028746356e-08,1.11606049187681
MTRES1,7.24569689746454e-16,1.11605965683332
POC1B,1.19329729994126e-06,1.11603033022018
DONSON,1.03796496589313e-09,1.11573994770115
UBE2V2,1.48200610480723e-17,1.11543930821415
BBIP1,3.45674678603685e-14,1.11404651835159
SLITRK6,5.24680574604817e-06,1.11365451884362
CFAP36,2.89770522909286e-10,1.11328096008666
FAM169A,1.16272525620478e-05,1.1115440989644
ZHX1,7.89002674571249e-14,1.11148674428596
SPATA7,2.84296084589368e-17,1.11082370407074
TIGD1,8.84428585521719e-14,1.11067633353273
TIPIN,2.09999412072588e-10,1.1100147205824
ANK2,1.7506581318244e-06,1.10991704761689
ZNF280D,8.48004826134625e-13,1.10986965569588
SDHAF3,2.57241386602355e-13,1.1089225058072
EBAG9,5.72424228942805e-16,1.10782502329988
RHOT1,1.04938253896505e-13,1.10775223241301
STAMBPL1,3.38919153647164e-08,1.10632456189564
PHKB,4.71931252958204e-11,1.10629014582378
UBR3,1.21195910795056e-10,1.10622574075021
LAMTOR3,7.65507844503135e-13,1.10581361554276
PSIP1,4.79757677962797e-09,1.1056620272973
NLK,1.35589410745012e-14,1.10563772539063
UFL1,1.08034867669652e-10,1.105314430477
GPR137C,1.46334279318879e-08,1.10496561023642
CMAS,2.47291731338031e-09,1.10474237866841
H2AZ1,9.81888719879394e-11,1.10419749579326
TMEM144,1.39151902079201e-06,1.10382770116391
ABCB10,3.89683410711102e-10,1.10359680187435
IQGAP2,8.37701434201929e-11,1.10285287814665
FAM162B,1.46104187572717e-07,1.10173825375058
UBA3,3.57280938038321e-11,1.10132615351813
PLPP6,9.3183073147939e-13,1.10099964025287
COX7B,5.42306254416231e-17,1.10098753027439
MLF1,5.05464162644396e-17,1.10074912100496
ATG4C,1.64472959546781e-15,1.10050465881475
C11orf97,9.72604350315928e-10,1.10048045272565
LOC102724929,5.64693162750219e-17,-1.10041009565225
JUND,6.09728417998899e-14,-1.10363227558901
FURIN,5.42831199778445e-19,-1.10462647752825
USP5,2.91994230489318e-20,-1.10527659489017
CYP4A11,3.30683492723155e-16,-1.10571717550836
TOB2,7.44893279390032e-09,-1.10715340694567
SF3A2,9.56696399835204e-09,-1.10798743546702
B3GNT8,7.74638187914941e-15,-1.11000159280256
BPIFB1,0.0136840770129777,-1.11169743806642
SCAF1,1.42756753918515e-18,-1.11259159617368
CCDC92B,6.51622551477579e-19,-1.11286050889308
SH3BP1,4.98304326066689e-18,-1.1138133864827
KIR3DX1,6.16027232402419e-14,-1.1182901255017
SEZ6,6.95242746287158e-21,-1.11843155806479
MT1G,0.0265525621853288,-1.11876956334301
IL34,2.75002457546815e-17,-1.11880060563829
SLC16A3,0.000204971321004138,-1.12156447728922
SIRPB1,6.76521098078234e-17,-1.12217741326283
DMTN,3.05282343257553e-15,-1.12321536663018
LINC00520,3.35031603384921e-14,-1.1238101631402
RAVER1,1.60625793168919e-14,-1.12461609320558
EPN1,9.96480739216257e-19,-1.12574457268634
RARG,2.46910374239253e-19,-1.12718229059083
EML3,3.32254884278501e-17,-1.12823654261728
PSCA,7.97422680753972e-13,-1.12843654453574
PVT1,7.24918237635138e-18,-1.12844532805691
LRRC25,1.52866728122692e-15,-1.12878496349698
UBXN11,3.12197874663656e-16,-1.13333325069691
JOSD2,9.18022261888288e-09,-1.13354513311129
PLA2G4F,1.81659702169485e-08,-1.13497797210292
ACKR1,0.000739499511337867,-1.1370261433843
RAB1B,2.75344846248808e-11,-1.13795552601086
COL6A1,3.48506866584125e-17,-1.13977907463231
LOC114224,2.50884268234015e-07,-1.14483912878777
GPBAR1,2.24962745493464e-09,-1.14596576944893
EXOC3L2,1.46792952262627e-17,-1.14639126591677
ZBTB7B,4.37629871352174e-20,-1.14789915518008
CRYGEP,1.94954554503663e-18,-1.14871511045539
SOCS3,2.6602351466609e-08,-1.14922498554643
SBNO2,1.92083119471047e-11,-1.14964828422491
ZNF628,2.76604396344808e-11,-1.15162952493027
RGMA,1.80144999876765e-10,-1.15197014599164
RNF39,1.16320410889805e-13,-1.15412508356601
HECTD3,3.06477068522082e-16,-1.15494759874916
PAK4,5.23181718827885e-20,-1.15615949197234
HNF1B,3.31452712874337e-08,-1.15821800168309
SLCO4A1,0.00151068758013552,-1.15975825785651
SNORA71B,3.20982870009391e-15,-1.16096711156785
MUC8,4.83978592596719e-17,-1.16289596921359
CLDN4,0.000151659613632451,-1.16801850518201
LOC107987276,2.81023365006e-17,-1.16847832929051
PLA2G2A,0.0046027155638694,-1.16854478246522
PPDPF,1.69781029560031e-12,-1.16910432308804
TCN1,0.0237141599186656,-1.17580592912711
BRSK1,1.28694528633761e-19,-1.17685277427634
WNT10B,4.76255792763352e-18,-1.18063955759412
GAST,0.000595017783866916,-1.18220226737597
AQP3,0.000148273592813057,-1.18468103553744
TNK1,3.61086605948344e-19,-1.19421685490422
CTF1,1.23589128869399e-15,-1.19760435028085
ADAMTSL4,3.55187704209737e-10,-1.20581328383446
RASD1,4.00779783765072e-07,-1.20688676693175
GUCA2A,2.19278059052081e-19,-1.20772747685189
SLC30A2,0.000955832253497747,-1.22109924751036
LINC01676,6.11034719805305e-16,-1.2218835622182
CHPF,1.90432282984124e-18,-1.22239803058757
CLEC3B,0.000577814184291089,-1.22732071134006
MTSS2,1.40571998432073e-15,-1.22799580191056
KCNS1,8.52378203356471e-20,-1.22824604415061
LOC101928419,0.0044039316683085,-1.23010535308418
MUC5B,0.000812491773299083,-1.23193299691915
PPP1R1B,2.42855095351581e-08,-1.23498350953762
KMT5C,5.41876133902676e-21,-1.23584964893158
PMCHL1,8.09058154179362e-15,-1.23679482649381
CD37,2.25257966517831e-10,-1.24091877500125
FAM182B,3.91217670006518e-13,-1.24515676242796
ZNF580,3.28515042899453e-12,-1.251700902369
ZNF385A,5.13443249812502e-19,-1.2528978190595
UBALD1,3.3592823818653e-19,-1.25479212341905
LINC00957,2.19608510263828e-23,-1.25994081066354
MCHR2-AS1,1.04970063029377e-18,-1.2604458805166
LILRB3,9.21850749350772e-20,-1.26126852156499
SH2B2,4.85385187282359e-20,-1.26275342076428
CENPB,2.72685120665772e-12,-1.27114146086697
SORBS3,1.81815470876991e-17,-1.27695792369063
RHOB,5.29979183069232e-13,-1.27762001428704
SPTAN1,4.47089993524997e-22,-1.28069783171348
CREB3L1,1.99528363813186e-11,-1.28071157133974
KIR2DS4,9.7478871525582e-12,-1.28126111928617
IER3,0.000235849910345774,-1.30043460530683
IRX3,0.0106777135522153,-1.30348832159586
PLEC,2.45390253222996e-15,-1.30561307102276
COMP,0.0181853670880897,-1.31812444882719
IRF2BP1,8.25175705976986e-18,-1.32039655233045
MT1M,0.0346702134868478,-1.32358716509482
GIPC1,4.0493778545387e-24,-1.32520332703853
JSRP1,1.60236955666896e-21,-1.34172881722926
AP2A1,3.20762069073975e-18,-1.34334387665848
LOC105373159,1.57612679660389e-19,-1.34629512684417
SF3B4,6.4278981970064e-19,-1.3470230310496
IGLV2-14,2.72280637196384e-13,-1.34829241741492
TRAPPC1,8.7719730017752e-14,-1.36127027659826
PKM,2.46231716723243e-14,-1.36775953028912
BTBD2,6.96737553832204e-17,-1.36794091075881
GNLY,0.000109549992992995,-1.37126662769009
CFL1,8.65603005492158e-22,-1.37143739641189
APOC1P1,6.67451255666111e-15,-1.37651743602502
EGR1,8.46021133552587e-07,-1.38222965266067
C2CD4A,0.0461982281060776,-1.3929962459647
RAB3IL1,5.19762387217039e-19,-1.39341676731468
ELN,4.74951016843684e-10,-1.39374036013476
BTG2,1.45607746425449e-11,-1.40164730898694
SLC4A2,1.65490843615794e-17,-1.41717071106059
PNPLA2,3.7963395010226e-22,-1.42000351964871
ZYX,9.80949905142157e-16,-1.43399848931198
PTMAP4,1.34586403093801e-19,-1.44179274228026
NR4A1,2.04515868535415e-07,-1.45238902747196
IL2RG,7.74031760939165e-14,-1.45891219570829
LEFTY1,0.00635451799790378,-1.46552246056327
DUSP1,4.84506151530124e-09,-1.47082168676793
CD74,9.84041766018874e-15,-1.48740587682958
SOD3,4.66713620717574e-12,-1.50871362911968
PRB3,6.57532807945853e-19,-1.52219324216305
CFD,0.00154625202908036,-1.5329672554256
BANF1,2.23555917877217e-19,-1.56545644661532
CST1,0.000135215737159553,-1.58356027994959
LINC01913,1.9622856754952e-15,-1.59194980209499
PRKCSH,1.81479154882797e-20,-1.59498237445488
CYP4F12,5.95907324800282e-22,-1.59899049603417
STXBP2,5.34644339925121e-18,-1.60093818074235
FKBP8,2.15537655342366e-18,-1.70209854971992
CTSW,1.73287063353438e-07,-1.72070569517665
PAEP,0.0238450797305725,-1.74882306503601
IER2,1.14515829325681e-17,-1.84374008510022
HSPB6,2.14098761135336e-12,-1.88024126966861
EPHX1,2.14385134117579e-17,-1.90414233715961
GPX3,0.00256042026306216,-1.93853051176469
APOD,3.29124683821559e-08,-2.00381538091302
ZFP36,4.92556825548753e-13,-2.05694730057595
JUNB,2.03880892739594e-15,-2.15808062496371
FOSB,3.65525893057452e-12,-3.12746799370611
FOS,5.68205790734082e-13,-3.20354903258901
