gene_symbol,mean_logfc,median_logfc,common_experiment,organism,signature_type
FNIP2,0.7206221123894052,0.7206221123894052,0.7206221123894052,human,UP
PTPRE,0.7169241316619965,0.7169241316619965,0.7169241316619965,human,UP
KLF3,0.7141633434140883,0.7141633434140883,0.7141633434140883,human,UP
FAM241A,0.7111789245402171,0.7111789245402171,0.7111789245402171,human,UP
ZNF385D,0.710165311529463,0.710165311529463,0.710165311529463,human,UP
CEMIP2,0.7100216230931458,0.7100216230931458,0.7100216230931458,human,UP
FKBP4,0.7095535499898549,0.7095535499898549,0.7095535499898549,human,UP
ITPRIP,0.7068003412022226,0.7068003412022226,0.7068003412022226,human,UP
PDE4B,0.702858026162026,0.702858026162026,0.702858026162026,human,UP
RHOB,0.7016023289124769,0.7016023289124769,0.7016023289124769,human,UP
AGO2,0.6975633771812711,0.6975633771812711,0.6975633771812711,human,UP
TNFAIP2,0.6909716439643208,0.6909716439643208,0.6909716439643208,human,UP
REL,0.69046956705589,0.69046956705589,0.69046956705589,human,UP
RNF19A,0.6902801008240216,0.6902801008240216,0.6902801008240216,human,UP
ZNF267,0.6837719766715149,0.6837719766715149,0.6837719766715149,human,UP
RTN4,0.6835629822010032,0.6835629822010032,0.6835629822010032,human,UP
YWHAG,0.6832724901562532,0.6832724901562532,0.6832724901562532,human,UP
CPEB4,0.6828400411426007,0.6828400411426007,0.6828400411426007,human,UP
S100A10,0.6823381052457576,0.6823381052457576,0.6823381052457576,human,UP
MIR22HG,0.6819957141352555,0.6819957141352555,0.6819957141352555,human,UP
MAST4,0.681402102572106,0.681402102572106,0.681402102572106,human,UP
ANKLE2,0.680872629787596,0.680872629787596,0.680872629787596,human,UP
HSPA5,0.6754869150504295,0.6754869150504295,0.6754869150504295,human,UP
PHLDA1,0.6734193576380685,0.6734193576380685,0.6734193576380685,human,UP
ATF3,0.6678093258805755,0.6678093258805755,0.6678093258805755,human,UP
NFKB1,0.6665596992224614,0.6665596992224614,0.6665596992224614,human,UP
FTL,0.6660196659155568,0.6660196659155568,0.6660196659155568,human,UP
AKAP13,0.6654807582596628,0.6654807582596628,0.6654807582596628,human,UP
HSPE1,0.6631539626282508,0.6631539626282508,0.6631539626282508,human,UP
GADD45A,0.6606831474978716,0.6606831474978716,0.6606831474978716,human,UP
SLC4A7,0.6598631876164083,0.6598631876164083,0.6598631876164083,human,UP
TRIB1,0.65910883077781,0.65910883077781,0.65910883077781,human,UP
CSF3,0.654711778183854,0.654711778183854,0.654711778183854,human,UP
KMT2E,0.6527756355625327,0.6527756355625327,0.6527756355625327,human,UP
MAP2K3,0.6525723362006333,0.6525723362006333,0.6525723362006333,human,UP
CCL20,0.65208455447193,0.65208455447193,0.65208455447193,human,UP
PNPLA8,0.6515856496150572,0.6515856496150572,0.6515856496150572,human,UP
NFATC2,0.6482967723812414,0.6482967723812414,0.6482967723812414,human,UP
CHD2,0.6472756569098318,0.6472756569098318,0.6472756569098318,human,UP
TM4SF1,0.6455623285572547,0.6455623285572547,0.6455623285572547,human,UP
IER5,0.6400537935421452,0.6400537935421452,0.6400537935421452,human,UP
PMAIP1,0.6367503392682643,0.6367503392682643,0.6367503392682643,human,UP
CACYBP,0.6366677092523114,0.6366677092523114,0.6366677092523114,human,UP
ETS2,0.6362579393008494,0.6362579393008494,0.6362579393008494,human,UP
MIDN,0.6360722588780758,0.6360722588780758,0.6360722588780758,human,UP
B3GNT5,0.6356139315803324,0.6356139315803324,0.6356139315803324,human,UP
NRIP1,0.6356081040531614,0.6356081040531614,0.6356081040531614,human,UP
