"GeneID","log2FoldChange","AveExpr","t","P.Value","adj.P.Val","B","probe.id"
"54431",1.2993263349217,7.71013386074251,7.64505592179585,1.00008062569924e-11,3.52350387630258e-11,16.1625360564331,"54431_at"
"25801",1.29933947938202,7.57592188983732,10.1015961121855,3.33448663085281e-17,4.73016787717375e-16,28.6046662536247,"25801_at"
"2271",1.30127943671432,6.94661743861714,9.84666933281011,1.25272406243601e-16,1.47391152756688e-15,27.2968426444252,"2271_at"
"1070",1.30147809778729,8.77054594401059,9.60468222212631,4.39712609918998e-16,4.34285106151435e-15,26.0564245425205,"1070_at"
"9928",1.30259927816399,5.73301911445647,8.04067441938781,1.36325948315599e-12,5.64711976804193e-12,18.1245457975184,"9928_at"
"81578",1.30326799912878,8.26565115400112,5.6326100196586,1.4747714636359e-07,2.86946721500069e-07,6.76048411647064,"81578_at"
"9519",1.30332764955586,8.33893343548284,9.90005487452908,9.49502218265991e-17,1.16364370943916e-15,27.5706586304141,"9519_at"
"10964",1.30498051749563,5.8582531957747,6.69752988767032,1.0504824349481e-09,2.6660986491732e-09,11.5909241254367,"10964_at"
"83468",1.30607051080606,7.52305052808417,5.86179393993995,5.25338229419539e-08,1.07739570398777e-07,7.76583312484619,"83468_at"
"1036",1.30642156282047,7.33030504921414,9.06338709161366,7.24453296241317e-15,5.04237217812e-14,23.2896764749418,"1036_at"
"79101",1.30736669735015,8.9988700716053,8.33297749285387,3.08411802620787e-13,1.4613711230359e-12,19.5891284628238,"79101_at"
"145389",1.3087901144592,5.95878847905344,8.32799177104735,3.16356786788741e-13,1.49590314417834e-12,19.5640551821789,"145389_at"
"64860",1.30976009446079,6.60593872423769,10.3895232561045,7.47834253278701e-18,1.28728040707235e-16,30.0820227370297,"64860_at"
"10026",1.31072671944133,7.28167867052451,11.9505578861482,2.36093175163583e-21,1.45229207208734e-19,38.0502038355236,"10026_at"
"80183",1.3121317085637,7.09621213767081,9.19463753781091,3.67690641051532e-15,2.78336108325927e-14,23.9591737540041,"80183_at"
"55856",1.31274112834372,7.7764187978794,11.4245249608328,3.52497655226415e-20,1.36237018295432e-18,35.377755433269,"55856_at"
"6787",1.31278060564683,7.08981451345725,11.3778817005184,4.48333209874943e-20,1.66672549384362e-18,35.1400099594366,"6787_at"
"23262",1.31361642351873,7.96508425761637,9.30109515332587,2.11986876144785e-15,1.71025567977541e-14,24.5029317086478,"23262_at"
"10987",1.31414741092179,9.43039763762063,9.85946449459575,1.17222140753379e-16,1.39360321021022e-15,27.3624652585292,"10987_at"
"3646",1.31433443284862,11.6135976438693,9.33142559192486,1.81186501274617e-15,1.48338301043535e-14,24.6579586900334,"3646_at"
"26064",1.31943869657098,9.23012572354215,6.06563104082944,2.06481688767487e-08,4.43026177093662e-08,8.67692973940339,"26064_at"
"9886",1.32116303662287,7.81186592429864,7.78470514361875,4.9627793386339e-12,1.85202353748546e-11,16.8521553867645,"9886_at"
"54874",1.32155892211793,9.43105003320816,10.5885354780868,2.66270940191759e-18,5.3005772000855e-17,31.1027037529744,"54874_at"
