gene_symbol,logfc_dz:592,logfc_dz:521,logfc_dz:520,logfc_dz:522,logfc_dz:519,logfc_dz:524,logfc_dz:523,mean_logfc,median_logfc,common_experiment,organism,signature_type
GMPR,,0.0326889045536518,0.0229247324168682,0.0223590396344661,,,,0.025990892201662,0.0229247324168682,,human,UP
SPOCK2,,,,0.0259301047772169,,,,0.0259301047772169,0.0259301047772169,,human,UP
HLA-DMB,,,,0.0259249191731214,,,,0.0259249191731214,0.0259249191731214,,human,UP
RPS2,0.0258064344525337,,,,,,,0.0258064344525337,0.0258064344525337,0.0258064344525337,human,UP
RPS7,0.0256747547537088,,,,,,,0.0256747547537088,0.0256747547537088,0.0256747547537088,human,UP
SOD2,,0.0287963300943374,,,,,0.0225052218884229,0.0256507759913802,0.0256507759913802,,human,UP
ZFP36L1,,,0.0301261190325021,0.0208453647792339,,,,0.025485741905868,0.025485741905868,,human,UP
RPS5,0.0254436340183019,,,,,,,0.0254436340183019,0.0254436340183019,0.0254436340183019,human,UP
PVALB,,,,0.0254164170473814,,,,0.0254164170473814,0.0254164170473814,,human,UP
GPR37L1,,0.0342125743627548,,0.0252484790980815,,,0.016787227243185,0.0254160935680071,0.0252484790980815,,human,UP
EFHD1,0.0210400447249412,,0.0288308653980493,0.0263437237590551,,,,0.0254048779606819,0.0263437237590551,0.0210400447249412,human,UP
AEBP1,,,0.0251849070191383,,,,,0.0251849070191383,0.0251849070191383,,human,UP
CD44,,0.0189898908138275,0.030880244448781,,,,,0.0249350676313042,0.0249350676313042,,human,UP
NDRG1,,0.0361033044755458,,0.0175181664526462,0.0180272627621889,,0.0280475728213787,0.0249240766279399,0.0230374177917838,,human,UP
CIRBP,,0.0227163694798946,,0.0256928503513336,0.0344664976000785,,0.0163693483918905,0.0248112664557993,0.0242046099156141,,human,UP
ITGB4,,0.0239515993744134,0.0233580879867076,0.0266562346369028,,0.024995245039463,,0.0247402917593717,0.0244734222069382,,human,UP
DYNLL1,0.0247031562030315,,,,,,,0.0247031562030315,0.0247031562030315,0.0247031562030315,human,UP
ATP1B3,,0.0246942788362503,,,,,,0.0246942788362503,0.0246942788362503,,human,UP
HLA-A,0.0586698167026042,0.0809132978320121,-0.0251632388681173,,-0.0171652138233184,-0.0239092130213975,0.0741889104247093,0.0245890598744153,0.0207523014396429,0.0586698167026042,human,UP
MYBPC1,0.0244609639048576,,,,,,,0.0244609639048576,0.0244609639048576,0.0244609639048576,human,UP
RPS21,0.0242851022630929,,,,,,,0.0242851022630929,0.0242851022630929,0.0242851022630929,human,UP
RPL29,0.0242308005690574,,,,,,,0.0242308005690574,0.0242308005690574,0.0242308005690574,human,UP
TMEM123,,0.024828964844346,0.023478552699089,0.0234431438148021,,,,0.0239168871194124,0.023478552699089,,human,UP
RAB31,,,,0.0238817855715751,,,,0.0238817855715751,0.0238817855715751,,human,UP
MID1IP1,,,0.0237587057054042,,,,,0.0237587057054042,0.0237587057054042,,human,UP
AGT,-0.0237821675837039,0.0386352688074111,0.026964696124196,0.0438587255775928,,,0.0330802761018276,0.0237513598054647,0.0330802761018276,-0.0237821675837039,human,UP
APOC1,0.0237390231341123,,,,,,,0.0237390231341123,0.0237390231341123,0.0237390231341123,human,UP
PAIP2B,,0.0236843079328537,,,,,,0.0236843079328537,0.0236843079328537,,human,UP
DCTN3,0.0236619934439659,,,,,,,0.0236619934439659,0.0236619934439659,0.0236619934439659,human,UP
NAIP,,0.0235738586634397,,,,,,0.0235738586634397,0.0235738586634397,,human,UP
XAF1,,0.0203240681439638,,,,,0.0268029645085334,0.0235635163262486,0.0235635163262486,,human,UP
RPL3,0.0220784228295087,,,0.0247736256569623,,,,0.0234260242432355,0.0234260242432355,0.0220784228295087,human,UP
UBE2L6,,,,,,,0.0233506951481103,0.0233506951481103,0.0233506951481103,,human,UP
NTRK2,,,,0.0228840634226799,,,,0.0228840634226799,0.0228840634226799,,human,UP
EIF2S3,,,,0.0227906182408332,,,,0.0227906182408332,0.0227906182408332,,human,UP
CDIPT,0.0226778667420148,,,,,,,0.0226778667420148,0.0226778667420148,0.0226778667420148,human,UP
TF,,,0.0240614898502826,0.0265340227633714,,0.0196789558976888,0.0204068291932344,0.0226703244261443,0.0222341595217585,,human,UP
ANXA5,,0.0222453828901052,,,,,,0.0222453828901052,0.0222453828901052,,human,UP
TOB2,,-0.0257895607501268,0.0479102842509746,0.0343108810484409,,0.0318678878247737,,0.0220748730935156,0.0330893844366073,,human,UP
SNX3,0.0219470541924238,,,,,,,0.0219470541924238,0.0219470541924238,0.0219470541924238,human,UP
HIPK1,,,0.021839216351509,,,,,0.021839216351509,0.021839216351509,,human,UP
PIP4K2A,,0.021744392812252,,,,,,0.021744392812252,0.021744392812252,,human,UP
NDUFA13,0.0217373482882976,,,,,,,0.0217373482882976,0.0217373482882976,0.0217373482882976,human,UP
CREG1,0.0216098688542842,,,,,,,0.0216098688542842,0.0216098688542842,0.0216098688542842,human,UP
IFI16,,,,,,,0.0215547159314155,0.0215547159314155,0.0215547159314155,,human,UP
DBI,0.0215532034635543,,,,,,,0.0215532034635543,0.0215532034635543,0.0215532034635543,human,UP
WLS,,0.0250837747007608,,0.0177740864455699,,,,0.0214289305731654,0.0214289305731654,,human,UP
AMPD2,0.0214220657944679,,,,,,,0.0214220657944679,0.0214220657944679,0.0214220657944679,human,UP
TBCA,0.021390588954091,,,,,,,0.021390588954091,0.021390588954091,0.021390588954091,human,UP
HACE1,,,,,,0.0213883072137832,,0.0213883072137832,0.0213883072137832,,human,UP
GOLIM4,,0.0183686036616563,0.0243503525853157,,,,,0.021359478123486,0.021359478123486,,human,UP
SNRPD2,0.02133728004992,,,,,,,0.02133728004992,0.02133728004992,0.02133728004992,human,UP
DGCR6L,0.0213269926607608,,,,,,,0.0213269926607608,0.0213269926607608,0.0213269926607608,human,UP
FDFT1,,,,0.0212671011686325,,,,0.0212671011686325,0.0212671011686325,,human,UP
TMED10,,,,0.0212533995509147,,,,0.0212533995509147,0.0212533995509147,,human,UP
PHGDH,,,0.0190483033657073,0.0232597757130861,,,,0.0211540395393967,0.0211540395393967,,human,UP
JTB,0.0211417954415082,,,,,,,0.0211417954415082,0.0211417954415082,0.0211417954415082,human,UP
RBM5,,,,,,0.0211149975657463,,0.0211149975657463,0.0211149975657463,,human,UP
CLDN11,,,,0.0211094412952661,,,,0.0211094412952661,0.0211094412952661,,human,UP
LIFR,,,0.0210251901298761,,,,,0.0210251901298761,0.0210251901298761,,human,UP
ADCYAP1R1,,,0.0180706847459077,0.0237783174961805,,,,0.0209245011210441,0.0209245011210441,,human,UP
VPS51,0.0206894967705011,,,,,,,0.0206894967705011,0.0206894967705011,0.0206894967705011,human,UP
PSMC2,,0.0206867232918739,,,,,,0.0206867232918739,0.0206867232918739,,human,UP
SSR4,0.0205923896282911,,,,,,,0.0205923896282911,0.0205923896282911,0.0205923896282911,human,UP
EMP1,,,0.0169017165899276,,,,0.024152910336852,0.0205273134633898,0.0205273134633898,,human,UP
ATF4,0.0205258559435606,,,,,,,0.0205258559435606,0.0205258559435606,0.0205258559435606,human,UP
PABPC1,,,0.0178694408386945,0.0231123492121696,,,,0.0204908950254321,0.0204908950254321,,human,UP
RPL17,0.0204686038196086,,,,,,,0.0204686038196086,0.0204686038196086,0.0204686038196086,human,UP
CYBB,,0.0203674864023923,,,,,,0.0203674864023923,0.0203674864023923,,human,UP
CALM2,,0.019550459459424,,,0.0211695320904254,,,0.0203599957749247,0.0203599957749247,,human,UP
RNF19A,,,0.0203523747622966,,,,,0.0203523747622966,0.0203523747622966,,human,UP
MSN,,0.0242304932326078,,,,,0.0164229944348335,0.0203267438337206,0.0203267438337206,,human,UP
KAT2A,,,,,,0.0203221049159765,,0.0203221049159765,0.0203221049159765,,human,UP
DST,,0.0203116461634635,,,,,,0.0203116461634635,0.0203116461634635,,human,UP
IGSF6,,0.0203037094324827,,,,,,0.0203037094324827,0.0203037094324827,,human,UP
ZCCHC24,0.020290233194828,,,,,,,0.020290233194828,0.020290233194828,0.020290233194828,human,UP
GPNMB,,0.0202784202992916,,,,,,0.0202784202992916,0.0202784202992916,,human,UP
EIF4EBP2,,,0.0159044936299324,0.0244779307395219,,,,0.0201912121847271,0.0201912121847271,,human,UP
NUPR1,,0.0185540821403265,0.0217754114419221,,,,,0.0201647467911243,0.0201647467911243,,human,UP
ZEB2,,0.0165953282266855,,,0.0237225200980901,,,0.0201589241623878,0.0201589241623878,,human,UP
CUEDC2,0.0201007183641195,,,,,,,0.0201007183641195,0.0201007183641195,0.0201007183641195,human,UP
CTSL,,0.020089816302061,,,,,,0.020089816302061,0.020089816302061,,human,UP
COX6C,,0.0181469451636075,,0.0220148190855979,,,,0.0200808821246027,0.0200808821246027,,human,UP
UQCRH,0.0200287159532308,,,,,,,0.0200287159532308,0.0200287159532308,0.0200287159532308,human,UP
PAQR6,0.0214423798024654,0.0216342248022556,,0.0177285019308328,0.0188084803521633,,,0.0199033967219293,0.0201254300773143,0.0214423798024654,human,UP
SPARC,0.0353732891380786,0.0255368165671825,0.1285787224769592,,-0.0522358678281307,0.0336733907461166,-0.0586010292172431,0.0187208869804938,0.0296051036566495,0.0353732891380786,human,UP
HSPB1,,,0.0349911116063594,0.0245564933866262,-0.0166815370321273,,0.031786523759365,0.0186631479300558,0.0281715085729956,,human,UP
ALDH2,-0.0277965851128101,,0.0325401872396469,0.0568494386970996,-0.023436727002263,0.034238077700138,,0.0144788783043622,0.0325401872396469,-0.0277965851128101,human,UP
CHI3L2,,0.0341343134641647,,,,-0.0186434332281351,0.0240948982536792,0.0131952594965696,0.0240948982536792,,human,UP
DAD1,,0.0488333776593208,,0.0202418118715286,,,-0.0317759588360786,0.0124330768982569,0.0202418118715286,,human,UP
TMEM47,-0.0158426724374294,0.0236221831291914,0.0287260487675666,,,,,0.0121685198197762,0.0236221831291914,-0.0158426724374294,human,UP
ZFP36L2,,-0.0239674896001815,0.0199573431164026,0.0206864420324563,,,0.0262710265815258,0.0107368305325508,0.0203218925744295,,human,UP
SPP1,,0.0861800462007522,-0.0790463536977768,,0.042090568691492,-0.0521052926778793,0.0514394491910934,0.0097116835415363,0.042090568691492,,human,UP
ADCY2,,,0.0286046508699655,0.0220815204083919,,,-0.0276742000132799,0.0076706570883591,0.0220815204083919,,human,UP
LZTS3,-0.0829558819532394,,,,,,,-0.0829558819532394,-0.0829558819532394,-0.0829558819532394,human,DOWN
GDI1,,-0.0411431901156902,-0.0828560516238212,-0.063491590321064,,-0.118373654782772,-0.0969571471214294,-0.0805643267929554,-0.0828560516238212,,human,DOWN
ATP1A3,,-0.028546942397952,-0.1334205716848373,-0.0645190775394439,-0.0772275328636169,-0.1003460958600044,-0.0638672187924385,-0.0779879065230488,-0.0708733052015304,,human,DOWN
NRN1,,,-0.0952937304973602,-0.0647891163825988,-0.0541789606213569,-0.0936303958296775,,-0.0769730508327484,-0.0792097561061382,,human,DOWN
TSPAN7,,-0.0740314796566963,-0.1053689643740654,-0.0438259504735469,-0.0169549565762281,-0.0935224592685699,-0.127427339553833,-0.0768551916504899,-0.0837769694626331,,human,DOWN
ANKRD36B,-0.0768517255783081,,,,,,,-0.0768517255783081,-0.0768517255783081,-0.0768517255783081,human,DOWN
SNAP25,,-0.0513626597821712,-0.1113888919353485,-0.0612433217465877,-0.0786767229437828,-0.0601718425750732,-0.0219589471817016,-0.0641337310274442,-0.0607075821608305,,human,DOWN
CAMK2N1,,,-0.0382317528128623,-0.066562108695507,-0.0280473511666059,-0.0939448177814483,-0.0812180861830711,-0.0616008233278989,-0.066562108695507,,human,DOWN
SLC17A7,-0.0204919874668121,,-0.0667144954204559,-0.0917053818702697,-0.0775335431098938,-0.0763774216175079,-0.0293813906610012,-0.0603673700243234,-0.0715459585189819,-0.0204919874668121,human,DOWN
HSPA8,0.0148704722523689,-0.0288378838449716,-0.0578546300530433,-0.055166557431221,-0.0608009211719036,-0.1032140105962753,-0.1080651804804802,-0.0570098159036466,-0.0578546300530433,0.0148704722523689,human,DOWN
GAPDH,0.083169125020504,-0.0607138089835643,-0.1027137041091919,-0.0552223809063434,-0.0813992395997047,-0.10552828758955,-0.0620655268430709,-0.054924831858703,-0.0620655268430709,0.083169125020504,human,DOWN
VAMP2,,,-0.0529292188584804,-0.0479436628520488,-0.0339623466134071,-0.0737247243523597,-0.0562834255397319,-0.0529686756432056,-0.0529292188584804,,human,DOWN
STXBP1,-0.0588356368243694,-0.0339894406497478,-0.088841363787651,,-0.0411880612373352,-0.0414790213108062,,-0.0528667047619819,-0.0414790213108062,-0.0588356368243694,human,DOWN
GABRG2,,-0.0448632016777992,-0.0928217619657516,,-0.0239512678235769,-0.0490682423114776,-0.0499267689883708,-0.0521262485533952,-0.0490682423114776,,human,DOWN
SV2B,,,-0.0632406398653984,-0.0573960021138191,-0.0516568273305892,-0.0359943099319934,,-0.05207194481045,-0.0545264147222042,,human,DOWN
