gene_symbol,logfc_dz:1029,logfc_dz:1030,logfc_dz:1032,logfc_dz:1038,logfc_dz:1028,logfc_dz:1026,logfc_dz:1027,logfc_dz:1024,logfc_dz:1022,logfc_dz:1023,logfc_dz:464,logfc_dz:1035,logfc_dz:1025,logfc_dz:1021,logfc_dz:1041,logfc_dz:1036,logfc_dz:1037,logfc_dz:1039,logfc_dz:1040,logfc_dz:1033,logfc_dz:1034,mean_logfc,median_logfc,common_experiment,organism,signature_type
PSMD7,,,,,,,,,,,,,,,,-0.0154100200161337,-0.0543930120766162,,,,,-0.034901516046375,-0.034901516046375,,human,DOWN
ORC6,,,,,,,,,,,,,,,-0.1078359633684158,,,-0.0258279405534267,0.0289967432618141,,,-0.0348890535533428,-0.0258279405534267,,human,DOWN
NFATC1,,,,,,,,,,,,-0.0348525121808052,,,,,,,,,,-0.0348525121808052,-0.0348525121808052,-0.0348525121808052,human,DOWN
KLF9,,,,,,,,,,,,,,,,,,-0.0347749479115009,,,,-0.0347749479115009,-0.0347749479115009,,human,DOWN
NAP1L1,,,,,,,,,,,,,,,,-0.0266061853617429,-0.0428856685757637,,,,,-0.0347459269687533,-0.0347459269687533,,human,DOWN
TUBB3,,,,,,,,,,,,,,,-0.0347426198422908,,,,,,,-0.0347426198422908,-0.0347426198422908,,human,DOWN
FOXP1,,,,,,,,,,,,,,,,,,,,-0.0345173403620719,,-0.0345173403620719,-0.0345173403620719,,human,DOWN
CTNNB1,,,,,,,,,,,,,,,,-0.0344744063913822,,,,,,-0.0344744063913822,-0.0344744063913822,,human,DOWN
BAMBI,,,,,,,,,,,,,,,,0.0155551014468073,,,,-0.0536328740417957,-0.0653225183486938,-0.034466763647894,-0.0536328740417957,,human,DOWN
ANP32E,,,,,,,,,,,,,,,,,-0.0343831628561019,,,,,-0.0343831628561019,-0.0343831628561019,,human,DOWN
MYO1F,,-0.0515572987496852,,,-0.058327205479145,,-0.0466521792113781,-0.0237573310732841,-0.0432222597301006,0.0224722363054752,-0.0446909628808498,,-0.0278492663055658,-0.0357937514781951,,,,,,,,-0.0343753354003032,-0.0432222597301006,,human,DOWN
LAPTM4B,,,,,,,,,,,,,,,,,-0.0441802442073822,,,-0.0244959481060504,,-0.0343380961567163,-0.0343380961567163,,human,DOWN
LRP1,,,,,,,,,,,,,,,,-0.0343082845211029,,,,,,-0.0343082845211029,-0.0343082845211029,,human,DOWN
KIAA0513,,,,,,,,,,,,,,,-0.026619579643011,,,-0.0419290028512477,,,,-0.0342742912471294,-0.0342742912471294,,human,DOWN
IFITM1,-0.1065220460295677,-0.0335135869681835,-0.0172310248017311,-0.0222726389765739,,-0.0585635229945182,,-0.0404842533171176,,-0.0450007766485214,-0.0415969081223011,-0.0221028104424476,-0.0872698128223419,0.0980879887938499,,,,,,,,-0.0342244902117685,-0.0404842533171176,-0.0221028104424476,human,DOWN
AHNAK,,,,,,,,,,,,,,,,-0.0341246463358402,,,,,,-0.0341246463358402,-0.0341246463358402,,human,DOWN
SYT11,,,,,,,,,,,,,,,-0.0787381306290626,,,0.0591207668185234,-0.0824477821588516,,,-0.0340217153231302,-0.0787381306290626,,human,DOWN
ENO2,,,,,,,,,,,,-0.0196379162371158,,,-0.0619462728500366,-0.0153523311018943,,-0.0377223864197731,-0.0351996682584285,,,-0.0339717149734497,-0.0351996682584285,-0.0196379162371158,human,DOWN
IGFBP4,,,,,,,,,,,,,,,,-0.0339126363396644,,,,,,-0.0339126363396644,-0.0339126363396644,,human,DOWN
FGFR3,,,,,,,,,,,,,,,-0.0338721387088298,,,,,,,-0.0338721387088298,-0.0338721387088298,,human,DOWN
CHL1,,,,,,,,,,,,,,,,,,,,-0.0348683260381221,-0.032560296356678,-0.0337143111974,-0.0337143111974,,human,DOWN
SORBS3,,,,,,,,,,,,,,,,,,,,-0.0287749785929918,-0.0384749807417392,-0.0336249796673655,-0.0336249796673655,,human,DOWN
FXYD2,,,,,,,,,,,,,,,,,,,,-0.0287317242473363,-0.0383390821516513,-0.0335354031994938,-0.0335354031994938,,human,DOWN
AHI1,,,,,,,,,,,,,,,,,,-0.0335295796394348,,,,-0.0335295796394348,-0.0335295796394348,,human,DOWN
GRN,0.0114334486424922,,-0.053057886660099,,-0.0661679506301879,-0.0138328401371836,-0.0647320821881294,-0.0135168908163905,-0.0662804022431373,-0.0119458688423037,-0.0325672775506973,,,,,-0.0244839191436767,,,,,,-0.0335151669569313,-0.028525598347187,,human,DOWN
PFN2,,,,,,,,,,,,,,,-0.0288211889564991,,,,-0.0381819605827331,,,-0.0335015747696161,-0.0335015747696161,,human,DOWN
ID4,,,,,,,,,,,,-0.0334408394992351,,,,,,,,,,-0.0334408394992351,-0.0334408394992351,-0.0334408394992351,human,DOWN
APP,,,,,,,,,,,,,,,-0.0294091757386922,-0.0484232157468795,,-0.0326449982821941,-0.0232207644730806,,,-0.0334245385602116,-0.0310270870104432,,human,DOWN
NINJ1,,,,,-0.0359527207911014,-0.0204374250024557,-0.0437585040926933,,-0.0555372387170791,,-0.0409940816462039,,-0.0197197273373603,-0.0168471746146678,,,,,,,,-0.0333209817430802,-0.0359527207911014,,human,DOWN
SH3GL2,,,,,,,,,,,,,,,-0.0264803022146224,,,0.0266785789281129,-0.1000941023230552,,,-0.0332986085365215,-0.0264803022146224,,human,DOWN
LGALS3,,,,,,,,,,,,,,,,,,,,,-0.0332504361867904,-0.0332504361867904,-0.0332504361867904,,human,DOWN
WBP2,,,,,-0.0150956586003303,,,,,,,,,-0.0169694945216178,,,,-0.0421026572585105,-0.0584952495992183,,,-0.0331657649949193,-0.0295360758900642,,human,DOWN
COL6A1,,,,,,,,,,,,,,,,-0.0331391394138336,,,,,,-0.0331391394138336,-0.0331391394138336,,human,DOWN
TM9SF3,,,,,,,,,,,,,,,,,-0.0331160388886928,,,,,-0.0331160388886928,-0.0331160388886928,,human,DOWN
PNRC2,,,,,,,,,,,,,,,,,-0.0329245030879974,,,,,-0.0329245030879974,-0.0329245030879974,,human,DOWN
NKTR,,,,,,,,,,,,,,,,,,-0.0329219959676265,,,,-0.0329219959676265,-0.0329219959676265,,human,DOWN
PCOLCE,,,,,,,,,,,,,,,,-0.032836690545082,,,,,,-0.032836690545082,-0.032836690545082,,human,DOWN
IGF2R,,0.0148104503750801,-0.0310928188264369,,,-0.0350606404244899,,-0.0440860912203788,-0.0400235466659069,,-0.0371114797890186,,-0.045271772891283,-0.0444295853376388,,,,,,,,-0.0327831855975091,-0.0385675132274627,,human,DOWN
OASL,-0.0256992671638727,,,,,,-0.0297638103365898,,,,,-0.0424902290105819,,,,,,,,,,-0.0326511021703481,-0.0297638103365898,-0.0424902290105819,human,DOWN
BCAS2,,,,,,,,,,,,,,,,,-0.0326354168355464,,,,,-0.0326354168355464,-0.0326354168355464,,human,DOWN
HPRT1,,,,,,,,,,,,,,,-0.0326196402311325,,,,,,,-0.0326196402311325,-0.0326196402311325,,human,DOWN
GAL,,,,,,,,,,,,-0.0178065616637468,,,,,-0.0474251098930835,,,,,-0.0326158357784152,-0.0326158357784152,-0.0178065616637468,human,DOWN
WDHD1,,,,,,,,,,,,,,,,,-0.0325475446879863,,,,,-0.0325475446879863,-0.0325475446879863,,human,DOWN
PRPH2,,,,,,,,,,,,-0.0324870906770229,,,,,,,,,,-0.0324870906770229,-0.0324870906770229,-0.0324870906770229,human,DOWN
COL5A1,,,,,,,,,,,,,,,,,,,,-0.0324428789317607,,-0.0324428789317607,-0.0324428789317607,,human,DOWN
UBC,0.0237642936408519,0.0664976388216018,-0.0177022870630025,,-0.0163133405148983,-0.069634698331356,-0.0237678810954093,0.0181886404752731,-0.0221758540719747,0.0186275020241737,-0.0530038774013519,,-0.1187625229358673,-0.0502007752656936,-0.100290834903717,-0.0847812071442604,0.0230938419699668,-0.1119630709290504,,,,-0.0324015270452946,-0.022971867583692,,human,DOWN
PNMA2,,,,,,,,,,,,,,,,,,,-0.0323850587010383,,,-0.0323850587010383,-0.0323850587010383,,human,DOWN
TAGLN2,-0.0159289930015802,0.047150894999504,,-0.0395025387406349,-0.0790920853614807,0.0302337687462568,-0.0146245136857032,-0.0396619290113449,-0.0239382460713386,-0.045681569725275,-0.0529744513332843,,-0.0279005970805883,-0.1261606961488723,,,,,,,,-0.0323400797011951,-0.0337015679106116,,human,DOWN
LGALS1,0.1181981340050697,,-0.0916828885674476,-0.027590736746788,-0.0686855688691139,-0.0606910102069377,0.0118979979306459,0.0552394725382328,,-0.1124967783689498,-0.077315829694271,,-0.0301355235278606,-0.040341529995203,-0.0419475883245468,-0.0520128607749938,,,,,,-0.0321203623540126,-0.0419475883245468,,human,DOWN
CRLF1,,,,,,,,,,,,-0.032086182385683,,,,,,,,,,-0.032086182385683,-0.032086182385683,-0.032086182385683,human,DOWN
CAPRIN1,,,,,,,,,,,,,,,,-0.0279687717556953,-0.0361613780260086,,,,,-0.0320650748908519,-0.0320650748908519,,human,DOWN
TGFBR1,,,,,,,,,,,,,,,,-0.0320217721164226,,,,,,-0.0320217721164226,-0.0320217721164226,,human,DOWN
GRIA2,,,,,,,,,,,,,,,-0.0320084951817989,,,,,,,-0.0320084951817989,-0.0320084951817989,,human,DOWN
ARRB1,,,,,,,,,,,,,,,,,,,,,-0.0319440141320228,-0.0319440141320228,-0.0319440141320228,,human,DOWN
MLC1,,,,,,,,,,,,,,,,,,,,-0.0254237335175275,-0.0383382141590118,-0.0318809738382697,-0.0318809738382697,,human,DOWN
RCN2,,,,,,,,,,,,,,,,,-0.0318462736904621,,,,,-0.0318462736904621,-0.0318462736904621,,human,DOWN
LRRC1,,,,,,,,,,,,,,,,,,,,-0.0321884080767631,-0.0314470790326595,-0.0318177435547113,-0.0318177435547113,,human,DOWN
VKORC1,,,,,,,,,,,,,,,,-0.0317565947771072,,,,,,-0.0317565947771072,-0.0317565947771072,,human,DOWN
PDGFA,,,,,,,,,,,,-0.0317135713994503,,,,,,,,,,-0.0317135713994503,-0.0317135713994503,-0.0317135713994503,human,DOWN
SP110,-0.0316960327327251,,,,,,,,,,,,,,,,,,,,,-0.0316960327327251,-0.0316960327327251,,human,DOWN
SCG5,,,,,,,,,,,,-0.0182823743671178,,,-0.0620220676064491,,,-0.0227061621844768,-0.0234914049506187,,,-0.0316255022771656,-0.0230987835675477,-0.0182823743671178,human,DOWN
COL6A2,,,,,,,,,,,,,,,,-0.0315283723175525,,,,,,-0.0315283723175525,-0.0315283723175525,,human,DOWN
NDUFV2,,,,,,,,,,,,,,,-0.0333478860557079,,,-0.0176017750054597,-0.0434951111674308,,,-0.0314815907428661,-0.0333478860557079,,human,DOWN
HIGD1A,,,,,,,,,,,,,,,-0.0156911239027977,,,,-0.0472175553441047,,,-0.0314543396234512,-0.0314543396234512,,human,DOWN
TRA2B,,,,,,,,,,,,,,,,,-0.0313840769231319,,,,,-0.0313840769231319,-0.0313840769231319,,human,DOWN
RAPGEF5,,,,,,,,,,,,,,,,,,,,,-0.0313249081373214,-0.0313249081373214,-0.0313249081373214,,human,DOWN
TMSB10,,-0.0245864484459161,-0.1159812659025192,-0.1117313578724861,-0.0605603866279125,-0.0533233061432838,,0.0533028952777385,0.0214232802391052,,-0.0400640778243541,,,-0.0147651433944702,-0.0260283201932907,-0.0645093470811843,-0.0331398285925388,0.0561186224222183,-0.0244228448718786,,,-0.0313048235007694,-0.0295840743929147,,human,DOWN
FLRT3,,,,,,,,,,,,,,,,,,,,,-0.0312721170485019,-0.0312721170485019,-0.0312721170485019,,human,DOWN
DUSP3,,,,,,,,,,,,,,,-0.0414250008761882,,,-0.0210685189813375,,,,-0.0312467599287629,-0.0312467599287629,,human,DOWN
CD14,0.0745846256613731,-0.0270084273070096,-0.0454531796276569,-0.0169958546757698,0.0122004048898816,-0.0482914932072162,-0.1317721605300903,-0.0216795057058334,-0.0904312506318092,-0.019317902624607,-0.0157220624387264,,-0.0505597367882728,-0.0249641370028257,,,,,,,,-0.0311854369221971,-0.0249641370028257,,human,DOWN
DNM1,,,,,,,,,,,,,,,-0.0189450047910213,,,,-0.0433833077549934,,,-0.0311641562730073,-0.0311641562730073,,human,DOWN
MAT2B,,,,,,,,,,,,,,,,,,,-0.0310152266174554,,,-0.0310152266174554,-0.0310152266174554,,human,DOWN
KLHDC3,,,,,,,,,,,,,,,,,,,-0.0310034360736608,,,-0.0310034360736608,-0.0310034360736608,,human,DOWN
SPATS2L,,,,,,,,,,,,,,,,,,,,,-0.0310025662183761,-0.0310025662183761,-0.0310025662183761,,human,DOWN
CXCL12,,,,,,,,,,,,,,,,-0.0309634394943714,,,,,,-0.0309634394943714,-0.0309634394943714,,human,DOWN
DDA1,,,,,,,,,,,,,,,,,,,-0.0308487992733716,,,-0.0308487992733716,-0.0308487992733716,,human,DOWN
PSAP,0.0295104775577783,0.0667549148201942,-0.053531851619482,-0.0262934379279613,-0.0148052768781781,-0.0738035961985588,-0.0321322306990623,-0.0261145923286676,-0.0722767934203147,-0.02623843960464,-0.0324584953486919,,,-0.1076784282922744,-0.0352699942886829,-0.0492442846298217,,-0.0186459720134735,-0.02124067209661,,,-0.0308417920605279,-0.0292128343135118,,human,DOWN
ESRP1,,,,,,,,,,,,,,,,,-0.0308033768087625,,,,,-0.0308033768087625,-0.0308033768087625,,human,DOWN
NASP,,,,,,,,,,,,,,,,,-0.0308014042675495,,,,,-0.0308014042675495,-0.0308014042675495,,human,DOWN
PREPL,,,,,,,,,,,,,,,,,,,-0.0307676419615745,,,-0.0307676419615745,-0.0307676419615745,,human,DOWN
FTL,,-0.0277567170560359,-0.0190958492457866,-0.0495585426688194,-0.0419250093400478,-0.0796066150069236,,-0.0586195848882198,,-0.0368544906377792,-0.0426552109420299,,-0.0554457083344459,-0.0321624837815761,0.029082903638482,-0.0280817057937383,,0.0446440279483795,,,,-0.0306180758545031,-0.0368544906377792,,human,DOWN
XPO6,-0.0303474683314561,,-0.0305986087769269,,-0.0339792221784591,-0.0265653505921363,,,-0.0741963535547256,0.0111879128962755,-0.0343317128717899,,-0.0260512772947549,,,,,,,,,-0.0306102600879967,-0.0304730385541915,,human,DOWN
USO1,,,,,,,,,,,,,,,,,-0.03058672696352,,,,,-0.03058672696352,-0.03058672696352,,human,DOWN
DDX18,,,,,,,,,,,,,,,,,-0.0305717997252941,,,,,-0.0305717997252941,-0.0305717997252941,,human,DOWN
DPYSL4,,,,,,,,,,,,,,,,,,,,-0.030502863228321,,-0.030502863228321,-0.030502863228321,,human,DOWN
SEC63,,,,,,,,,,,,,,,,-0.0276677850633859,-0.0332536846399307,,,,,-0.0304607348516583,-0.0304607348516583,,human,DOWN
COX5A,,,,,,,,,,,,,,,-0.0410457178950309,,,-0.0198125690221786,-0.0304800439625978,,,-0.0304461102932691,-0.0304800439625978,,human,DOWN
ECHDC2,,,,,,,,,,,,,,,,,,-0.0303867328912019,,,,-0.0303867328912019,-0.0303867328912019,,human,DOWN
ELN,,,,,,,,,,,,-0.0303857307881116,,,,,,,,,,-0.0303857307881116,-0.0303857307881116,-0.0303857307881116,human,DOWN
ACSBG1,,,,,,,,,,,,,,,,,,,,-0.0359472148120403,-0.0247814115136861,-0.0303643131628632,-0.0303643131628632,,human,DOWN
TMEM176A,0.0131460502743721,0.0264573860913515,-0.0605568513274192,,-0.038708109408617,,-0.0179418511688709,-0.0830278247594833,,-0.0428389236330986,-0.0439175553619861,,-0.0251672212034463,,,,,,,,,-0.030283877833022,-0.038708109408617,,human,DOWN
AHCYL1,,,,,,,,,,,,,,,-0.0331040173768997,,,-0.0229106843471527,-0.0347205102443695,,,-0.0302450706561406,-0.0331040173768997,,human,DOWN
PRPF40A,,,,,,,,,,,,,,,,,-0.0302274525165557,,,,,-0.0302274525165557,-0.0302274525165557,,human,DOWN
SRRM2,,,,,,,,,,,,,,,,,,-0.030218057334423,,,,-0.030218057334423,-0.030218057334423,,human,DOWN
PPP1R12B,,,,,,,,,,,,-0.0301540326327085,,,,,,,,,,-0.0301540326327085,-0.0301540326327085,-0.0301540326327085,human,DOWN
POLR2B,,,,,,,,,,,,,,,,-0.0176826734095811,-0.0426193885505199,,,,,-0.0301510309800505,-0.0301510309800505,,human,DOWN
PNMA3,,,,,,,,,,,,,,,-0.0336701497435569,,,,-0.0265695676207542,,,-0.0301198586821556,-0.0301198586821556,,human,DOWN
TOP2A,,,,,,,,,,,,,,,,,-0.0300943180918693,,,,,-0.0300943180918693,-0.0300943180918693,,human,DOWN
MCTP1,,,,,,,,,,,,,,,,,,,,-0.0262977126985788,-0.0337331891059875,-0.0300154509022831,-0.0300154509022831,,human,DOWN
HDDC2,,,,,,,,,,,,,,,,,,-0.0171292889863252,-0.0428832434117794,,,-0.0300062661990523,-0.0300062661990523,,human,DOWN
LAIR1,,,,,,,,,,,,,,,-0.0769104659557342,,,-0.0482669994235038,0.0353874042630195,,,-0.0299300203720728,-0.0482669994235038,,human,DOWN
DENND2A,,,,,,,,,,,,-0.0299142990261316,,,,,,,,,,-0.0299142990261316,-0.0299142990261316,-0.0299142990261316,human,DOWN
HPCA,,,,,,,,,,,,,,,-0.0410601980984211,,,,,-0.0185693502426147,,-0.0298147741705179,-0.0298147741705179,,human,DOWN
CRISPLD2,,,,,,,,,,,,-0.0298097915947437,,,,,,,,,,-0.0298097915947437,-0.0298097915947437,-0.0298097915947437,human,DOWN
CYP2J2,,,,,,,,,,,,,,,,,,-0.0222630687057971,,-0.0301940906792879,-0.0367055498063564,-0.0297209030638138,-0.0301940906792879,,human,DOWN
EIF3M,,,,,,,,,,,,,,,,-0.0236116759479045,-0.0357989519834518,,,,,-0.0297053139656782,-0.0297053139656782,,human,DOWN
CXCL2,,,,,,,,,,,,-0.0297015607357025,,,,,,,,,,-0.0297015607357025,-0.0297015607357025,-0.0297015607357025,human,DOWN
AP2M1,,,,,-0.0196815710514783,,,,,,,,,-0.0461011491715908,-0.0196637827903032,-0.0331566557288169,,,,,,-0.0296507896855473,-0.0264191133901476,,human,DOWN
PI4KA,,,,,,,,,,,,,,,-0.031908631324768,,,-0.0273841060698032,,,,-0.0296463686972856,-0.0296463686972856,,human,DOWN
MAP1B,,,,,,,,,,,,,,,,-0.025698285549879,-0.0200879760086536,,,-0.0342531763017177,-0.0381104797124862,-0.0295374793931841,-0.0299757309257984,,human,DOWN
S100A4,0.0156702082604169,-0.0281441789120435,-0.0790501683950424,-0.1014442220330238,-0.0638632848858833,,0.0211284849792718,-0.0282662883400917,-0.0762512311339378,-0.0370983332395553,-0.0784841254353523,,-0.0179492626339197,0.0716809704899787,,0.0182928368449211,,,,,,-0.029521430341097,-0.0282662883400917,,human,DOWN
PALLD,,,,,,,,,,,,,,,,,,,,,-0.0295167434960603,-0.0295167434960603,-0.0295167434960603,,human,DOWN
MAG,,,,,,,,,,,,,,,-0.0291768480092287,,,,-0.0298492610454559,,,-0.0295130545273423,-0.0295130545273423,,human,DOWN
CD200,,,,,,,,,,,,-0.0294920746237039,,,,,,,,,,-0.0294920746237039,-0.0294920746237039,-0.0294920746237039,human,DOWN
SPARC,,,,,,,,,,,,,,,0.0253532025963068,-0.0934047326445579,,-0.0202759020030498,,,,-0.0294424773504336,-0.0202759020030498,,human,DOWN
PTPRE,,,,,,,,,,,,-0.0294133052229881,,,,,,,,,,-0.0294133052229881,-0.0294133052229881,-0.0294133052229881,human,DOWN
MAPK13,,,,,,,,,,,,-0.0293843541294336,,,,,,,,,,-0.0293843541294336,-0.0293843541294336,-0.0293843541294336,human,DOWN
RPLP0,,0.0668433085083961,-0.0758553743362426,-0.0464587174355983,,-0.0185373928397893,-0.0587247237563133,0.0229483060538768,,,-0.0869553312659263,,-0.0204043872654438,,,-0.0471617169678211,,,,,,-0.0293673365894291,-0.0464587174355983,,human,DOWN
R3HDM4,-0.014876339584589,,-0.0163405817002058,-0.0710106939077377,-0.0424112491309642,-0.0138873076066374,-0.0131863486021757,0.0267198793590068,-0.0252086576074361,-0.058408111333847,-0.0586410984396934,,-0.0313424989581108,-0.0332109443843364,,,,,,,,-0.0293169959913939,-0.0282755782827734,,human,DOWN
CAMK2B,,,,,,,,,,,,,,,-0.0292881596833467,,,,,,,-0.0292881596833467,-0.0292881596833467,,human,DOWN
GAPDH,-0.0362625680863857,0.0905421003699302,,-0.0822281837463378,-0.0327178314328193,-0.0149765759706497,,,-0.039028950035572,-0.0313106104731559,-0.0361985638737678,,-0.0396875031292438,0.0355945043265819,-0.0262613985687494,-0.0933609679341316,-0.0673698633909225,-0.0362868532538414,,,,-0.029253804657076,-0.0362305659800767,,human,DOWN
GNAI2,-0.0128320083022117,-0.0288328994065523,,-0.0171304214745759,-0.0434061363339424,-0.0227691885083913,0.0167647507041692,,-0.0249635428190231,-0.0592118799686431,-0.0594956874847412,,-0.0507008954882621,-0.0636699050664901,,,,0.0163488332182168,,,,-0.0291582484108706,-0.0268982211127877,,human,DOWN
MDH2,,,,,,,,,,,,,,,-0.0318735390901565,-0.0217408128082752,,-0.040132712572813,-0.0228845570236444,,,-0.0291579053737223,-0.0273790480569005,,human,DOWN
FOXL2,,,,,,,,,,,,-0.029157230630517,,,,,,,,,,-0.029157230630517,-0.029157230630517,-0.029157230630517,human,DOWN
ATF3,,,,,,,,,,,,-0.0291295163333416,,,,,,,,,,-0.0291295163333416,-0.0291295163333416,-0.0291295163333416,human,DOWN
GPR18,,,,,,,,,,,,,,,,,,,,-0.0183781683444976,-0.0398444719612598,-0.0291113201528787,-0.0291113201528787,,human,DOWN
NUDT21,,,,,,,,,,,,,,,,-0.0192835684865713,-0.0389028973877429,,,,,-0.0290932329371571,-0.0290932329371571,,human,DOWN
NDUFS7,,,,,,,,,,,,,,,,,,-0.0290484335273504,,,,-0.0290484335273504,-0.0290484335273504,,human,DOWN
KRT81,,,,,,,,,,,,,,,,,,,,,-0.0290370918810367,-0.0290370918810367,-0.0290370918810367,,human,DOWN
FGF7,,,,,,,,,,,,-0.0290247369557619,,,,,,,,,,-0.0290247369557619,-0.0290247369557619,-0.0290247369557619,human,DOWN
ZDHHC11,,,,,,,,,,,,,,,-0.0153089500963687,,,-0.0424877479672431,,,,-0.0288983490318059,-0.0288983490318059,,human,DOWN
GLS,,,,,,,,,,,,,,,-0.0411755591630935,-0.0145201683044433,,,-0.0309182964265346,,,-0.0288713412980238,-0.0309182964265346,,human,DOWN
GSAP,,,,,,,,,,,,-0.028689669445157,,,,,,,,,,-0.028689669445157,-0.028689669445157,-0.028689669445157,human,DOWN
CRIM1,,,,,,,,,,,,,,,,-0.0402525402605533,,,,-0.0276448465883731,-0.0181641019880771,-0.0286871629456679,-0.0276448465883731,,human,DOWN
HMGCS1,,,,,,,,,,,,,,,-0.0286623332649469,,,,,,,-0.0286623332649469,-0.0286623332649469,,human,DOWN
CSNK2B,,,,-0.0208606030791997,,,-0.0171514004468917,,,,,,,-0.0195980835705995,,-0.0317899137735366,-0.053826455026865,,,,,-0.0286452911794185,-0.0208606030791997,,human,DOWN
TNFRSF1A,-0.0199134349822998,,-0.0406875796616077,,-0.0547985024750232,-0.0282154958695173,,0.0309970844537019,-0.0506329461932182,,-0.0514756813645362,,-0.0186069924384355,-0.0243047531694173,,,,,,,,-0.0286264779667059,-0.0282154958695173,,human,DOWN
ENC1,,,,,,,,,,,,0.022677993401885,,,-0.0907204002141952,,,,-0.0273591037839651,,-0.0189358312636613,-0.0285843354649841,-0.0231474675238132,0.022677993401885,human,DOWN
LIMA1,,,,,,,,,,,,,,,,-0.0285544414073228,,,,,,-0.0285544414073228,-0.0285544414073228,,human,DOWN
TRIM2,,,,,,,,,,,,,,,,,,-0.0284775383770465,,,,-0.0284775383770465,-0.0284775383770465,,human,DOWN
RGS20,,,,,,,,,,,,,,,,,,,,,-0.0284485258162021,-0.0284485258162021,-0.0284485258162021,,human,DOWN
NDUFS8,,,,,,,,,,,,,,,,,,-0.0283574890345335,,,,-0.0283574890345335,-0.0283574890345335,,human,DOWN
TSPO,0.0162416566163301,,,-0.0142884515225887,-0.0336957722902298,-0.0726817548274993,0.0206786394119262,,-0.0188874825835227,-0.1300942301750183,-0.0324141308665275,,-0.0665145739912986,0.048330333083868,,,,,,,,-0.028332576714456,-0.0256508067250251,,human,DOWN
CXCL10,,,,,,,,,,,,,,,,,,,,,-0.0282364580780267,-0.0282364580780267,-0.0282364580780267,,human,DOWN
SORBS1,,,,,,,,,,,,-0.0281755682080984,,,,,,,,,,-0.0281755682080984,-0.0281755682080984,-0.0281755682080984,human,DOWN
RPE65,,,,,,,,,,,,,,,,,,,,-0.0281649064272642,,-0.0281649064272642,-0.0281649064272642,,human,DOWN
DDC,,,,,,,,,,,,,,,,,,,,-0.0255443453788757,-0.0306171402335166,-0.0280807428061962,-0.0280807428061962,,human,DOWN
PIR,,,,,,,,,,,,-0.0280227269977331,,,,,,,,,,-0.0280227269977331,-0.0280227269977331,-0.0280227269977331,human,DOWN
ATP6V1A,,,,,,-0.01789359934628,,,,,-0.0198076758533716,,-0.0246367622166872,,-0.0481132231652736,,,-0.0226671658456325,-0.0345602557063102,,,-0.0279464470222592,-0.0236519640311598,,human,DOWN
PDZD2,,,,,,,,,,,,,,,,,,,,-0.0278419833630323,,-0.0278419833630323,-0.0278419833630323,,human,DOWN
INHBA,,,,,,,,,,,,,,,,-0.0278397537767887,,,,,,-0.0278397537767887,-0.0278397537767887,,human,DOWN
PLS1,,,,,,,,,,,,,,,,,,,,,-0.0278325490653514,-0.0278325490653514,-0.0278325490653514,,human,DOWN
DYNC1I1,,,,,,,,,,,,,,,,,,,-0.0278042014688253,,,-0.0278042014688253,-0.0278042014688253,,human,DOWN
FH,,,,,,,,,,,,,,,,,,-0.0218939427286386,-0.0336636789143085,,,-0.0277788108214736,-0.0277788108214736,,human,DOWN
VPS35,,,,,,,,,,,,,,,-0.0170569233596324,,,,-0.038444884121418,,,-0.0277509037405252,-0.0277509037405252,,human,DOWN
SUPT16H,,,,,,,,,,,,,,,,-0.0143074756488204,-0.0411506034433841,,,,,-0.0277290395461022,-0.0277290395461022,,human,DOWN
RGS13,,,,,,,,,,,,,,,,,,,,-0.0185991059988737,-0.0367984101176261,-0.0276987580582499,-0.0276987580582499,,human,DOWN
PEG3,,,,,,,,,,,,,,,-0.029538094997406,,,-0.0257359966635704,,,,-0.0276370458304882,-0.0276370458304882,,human,DOWN
SEMA6A,,,,,,,,,,,,,,,,,-0.027619494125247,,,,,-0.027619494125247,-0.027619494125247,,human,DOWN
YIPF3,,,,,,,,,,,,,,,,,,,,,-0.0276138205081224,-0.0276138205081224,-0.0276138205081224,,human,DOWN
MAN2A1,,,,,,,,,,,,,,,,,,,,,-0.027599211782217,-0.027599211782217,-0.027599211782217,,human,DOWN
GBE1,,,,,,,,,,,,,,,,-0.0275569390505552,,,,,,-0.0275569390505552,-0.0275569390505552,,human,DOWN
CSF3,,,,,,,,,,,,-0.0275221075862646,,,,,,,,,,-0.0275221075862646,-0.0275221075862646,-0.0275221075862646,human,DOWN
GGT5,,,,,,,,,,,,-0.027503877878189,,,,,,,,,,-0.027503877878189,-0.027503877878189,-0.027503877878189,human,DOWN
MSMO1,,,,,,,,,,,,,,,-0.0274952445179224,,,,,,,-0.0274952445179224,-0.0274952445179224,,human,DOWN
RNF19B,,,-0.0142657747492194,,-0.0433073453605175,,,,-0.0219636093825101,,-0.032281044870615,,,-0.0256312787532806,,,,,,,,-0.0274898106232285,-0.0256312787532806,,human,DOWN
VAMP1,,,,,,,,,,,,,,,-0.0401032902300357,,,-0.0180911347270011,-0.0242744274437427,,,-0.0274896174669265,-0.0242744274437427,,human,DOWN
CACNA1G,,,,,,,,,,,,,,,,,,-0.0274796076118946,,,,-0.0274796076118946,-0.0274796076118946,,human,DOWN
