gene_symbol,logfc_dz:709,logfc_dz:864,logfc_dz:865,mean_logfc,median_logfc,common_experiment,organism,signature_type
PTGES3,0.0202439446002244,0.0141660152003169,0.0244243592023849,0.0196114396676421,0.0202439446002244,0.0141660152003169,human,UP
RPL36A,0.0936575531959533,0.0334488525986671,-0.0685005262494087,0.0195352931817372,0.0334488525986671,0.0334488525986671,human,UP
RPL13A,0.0230455417186021,0.0424684099853038,-0.0187700763344764,0.0155812917898098,0.0230455417186021,0.0424684099853038,human,UP
RPL9,0.0621660761535167,0.0233765933662652,-0.040749792009592,0.0149309591700633,0.0233765933662652,0.0233765933662652,human,UP
TUBA1B,0.0224488265812397,0.0510619990527629,-0.0325941108167171,0.0136389049390951,0.0224488265812397,0.0510619990527629,human,UP
TAGLN,-0.0226928666234016,0.0273092854768037,0.0348237492144107,0.0131467226892709,0.0273092854768037,0.0273092854768037,human,UP
MT2A,0.0466756261885166,0.03163892775774,-0.0426270514726638,0.0118958341578642,0.03163892775774,0.03163892775774,human,UP
RPS20,0.0366707704961299,0.0200635213404893,-0.030966755002737,0.0085891789446274,0.0200635213404893,0.0200635213404893,human,UP
RPS17,0.0271667726337909,0.0255298744887113,-0.0285046529024839,0.0080639980733394,0.0255298744887113,0.0255298744887113,human,UP
CD63,-0.0609343871474266,0.0329105965793132,0.028397187590599,0.0001244656741619,0.028397187590599,0.0329105965793132,human,UP
S100A4,-0.2902384102344513,-0.1680079251527786,,-0.2291231676936149,-0.2291231676936149,-0.1680079251527786,human,DOWN
MORF4L2,,,-0.1169743239879608,-0.1169743239879608,-0.1169743239879608,,human,DOWN
PSG5,-0.0404431596398353,-0.1912187039852142,,-0.1158309318125248,-0.1158309318125248,-0.1912187039852142,human,DOWN
DCAF6,-0.1157407388091087,,,-0.1157407388091087,-0.1157407388091087,,human,DOWN
